# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240729
# 종료일: 20240804
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/category/people,Norway,8,8,8,1,9,36,0,0
/global/archives/category/press-room,Norway,8,8,8,1,6.25,34,0,0
/global/archives/category/press-room/financial-results,Austria,8,4,2,4,28,32,0,0
/global/archives/category/press-room/financial-results,Hungary,8,3,2,4,21.5,27,0,0
/global/archives/category/press-room/press-release,Singapore,8,9,6,1.3333333333333333,13.666666666666666,34,0,0
/global/latestnews,India,8,7,7,1.1428571428571428,24.571428571428573,33,0,0
/global/latestnews,Singapore,8,6,5,1.6,15.8,32,0,0
/global/archives/13443,United States,7,2,2,3.5,74,21,0,0
/global/archives/15374,South Korea,7,9,7,1,40.285714285714285,38,0,0
/global/archives/16834,India,7,6,5,1.4,15.4,32,0,0
/global/archives/17499,United States,7,7,7,1,15.142857142857142,33,0,0
/global/archives/18065,South Korea,7,7,6,1.1666666666666667,3.1666666666666665,27,0,0
/global/archives/18065,United States,7,7,4,1.75,15.25,31,0,0
/global/archives/18421,Italy,7,5,3,2.3333333333333335,52.666666666666664,30,0,0
/global/archives/18478,United States,7,7,7,1,20.571428571428573,32,0,0
/global/archives/18546,China,7,7,4,1.75,56,25,0,0
/global/archives/18546,Poland,7,8,5,1.4,38.8,25,0,0
/global/archives/18608,Poland,7,8,7,1,48.714285714285715,28,0,0
/global/archives/category/corporates,South Korea,7,3,3,2.3333333333333335,7.666666666666667,28,0,0
/global/archives/category/corporates/sk-energy,Norway,7,7,7,1,5.571428571428571,31,0,0
/global/archives/category/corporates/sk-enmove,Norway,7,7,7,1,0,28,0,0
/global/archives/category/corporates/sk-enterm,Hong Kong,7,3,3,2.3333333333333335,19.333333333333332,32,0,0
/global/archives/category/corporates/sk-geo-centric,Norway,7,7,7,1,0.14285714285714285,28,0,0
/global/archives/category/corporates/sk-incheon-petrochem,Norway,7,7,7,1,3.4285714285714284,30,0,0
/global/archives/category/corporates/sk-innovation,Norway,7,7,7,1,3,29,0,0
/global/archives/category/corporates/sk-on,Norway,7,7,7,1,2.857142857142857,29,0,0
/global/archives/category/corporates/sk-rading-international,Norway,7,7,7,1,9.714285714285714,31,0,0
/global/archives/category/press-room,Singapore,7,7,4,1.75,8,25,0,0
/global/latestnews,Japan,7,2,2,3.5,37,26,0,0
/global/archives/10774,United States,6,5,5,1.2,24.8,26,0,0
/global/archives/10985,Vietnam,6,4,4,1.5,43.5,28,0,0
/global/archives/11087,United States,6,5,4,1.5,26.5,28,0,0
/global/archives/14219,China,6,3,3,2,18.666666666666668,19,0,0
/global/archives/15664,Hong Kong,6,3,3,2,58.333333333333336,16,0,0
/global/archives/15664,South Korea,6,6,6,1,24.666666666666668,29,0,0
/global/archives/17426,Singapore,6,5,5,1.2,17.4,26,0,0
/global/archives/18388,South Korea,6,7,5,1.2,6.6,21,0,0
/global/archives/18546,Ireland,6,6,6,1,2.6666666666666665,23,0,0
/global/archives/18571,South Korea,6,6,5,1.2,8.2,22,0,0
/global/archives/9740,Japan,6,3,2,3,180,26,0,0
/global/archives/9910,South Korea,6,4,2,3,19.5,19,0,0
/global/archives/category/corporates/sk-ie-technology,Norway,6,6,6,1,1,24,0,0
/global/archives/category/people,United States,6,5,5,1.2,7,24,0,0
/global/archives/category/press-room/financial-results,Sweden,6,3,1,6,31,25,0,0
/global/archives/category/press-room/press-release,Belgium,6,2,2,3,106,26,0,0
/global/archives/category/press-room/press-release,South Korea,6,5,4,1.5,35.25,25,0,0
/global/archives/category/press-room/press-release,United Kingdom,6,4,3,2,98.33333333333333,23,0,0
/global/latestnews,Netherlands,6,2,2,3,169.5,21,0,0
/global/latestnews,United Arab Emirates,6,7,4,1.5,46.5,28,0,0
/global/sustainability-report,United Kingdom,6,3,1,6,49,17,0,0
/global/,Poland,5,7,2,2.5,14.5,22,0,0
/global/,United States,5,6,5,1,1.2,20,0,0
/global/archives/12667,United States,5,3,2,2.5,89.5,21,0,0
/global/archives/14354,South Korea,5,7,3,1.6666666666666667,5.666666666666667,22,0,0
/global/archives/14491,United States,5,6,6,0.8333333333333334,46.666666666666664,24,0,0
/global/archives/15259,India,5,5,2,2.5,53.5,22,0,0
/global/archives/15374,United Arab Emirates,5,2,2,2.5,370,18,0,0
/global/archives/15490,Canada,5,5,5,1,15,25,0,0
/global/archives/15574,France,5,4,2,2.5,58,20,0,0
/global/archives/16463,India,5,5,4,1.25,13.25,18,0,0
/global/archives/16532,India,5,6,3,1.6666666666666667,11.666666666666666,19,0,0
/global/archives/17216,South Korea,5,6,5,1,70.6,24,0,0
/global/archives/17426,China,5,4,3,1.6666666666666667,15.333333333333334,19,0,0
/global/archives/17737,South Korea,5,4,4,1.25,84.75,24,0,0
/global/archives/17965,United Kingdom,5,4,1,5,31,14,0,0
/global/archives/18107,Russia,5,3,3,1.6666666666666667,18,20,0,0
/global/archives/18283,South Korea,5,4,2,2.5,4.5,15,0,0
/global/archives/18478,Singapore,5,7,4,1.25,16.25,25,0,0
/global/archives/18546,Switzerland,5,6,5,1,38.6,27,0,0
/global/archives/18608,Spain,5,7,4,1.25,72.75,22,0,0
/global/archives/9548,United States,5,5,5,1,11,24,0,0
/global/archives/category/corporates,Japan,5,2,2,2.5,21,16,0,0
/global/archives/category/corporates,United States,5,5,4,1.25,26.25,21,0,0
/global/archives/category/corporates/sk-enmove,South Korea,5,6,4,1.25,6.25,22,0,0
/global/archives/category/press-room,United Kingdom,5,3,1,5,11,15,0,0
/global/archives/category/press-room/financial-results,Poland,5,2,2,2.5,68.5,21,0,0
/global/archives/category/press-room/financial-results,Vietnam,5,1,1,5,45,20,0,0
/global/archives/category/press-room/press-release,China,5,5,3,1.6666666666666667,20.666666666666668,19,0,0
/global/archives/category/press-room/press-release,Philippines,5,1,1,5,41,19,0,0
/global/latestnews,Hong Kong,5,4,4,1.25,20.75,21,0,0
/global/,Taiwan,4,4,3,1.3333333333333333,24,18,0,0
/global/,Vietnam,4,1,1,4,69,20,0,0
/global/archives/10460,Germany,4,4,2,2,63,15,0,0
/global/archives/10774,South Korea,4,4,3,1.3333333333333333,3,17,0,0
/global/archives/11004,United States,4,4,3,1.3333333333333333,57,20,0,0
/global/archives/11527,South Korea,4,5,2,2,5,16,0,0
/global/archives/11853,United States,4,4,4,1,12.5,16,0,0
/global/archives/12008,Taiwan,4,2,2,2,71.5,17,0,0
/global/archives/12022,United States,4,4,4,1,12.75,20,0,0
/global/archives/12274/skee,South Korea,4,6,4,1,9.5,25,0,0
/global/archives/13521,United States,4,6,5,0.8,30,20,0,0
/global/archives/13780,South Korea,4,4,4,1,5.5,18,0,0
/global/archives/1399,India,4,4,3,1.3333333333333333,45.666666666666664,17,0,0
/global/archives/1399,Vietnam,4,5,4,1,63.75,17,0,0
/global/archives/14065,Poland,4,1,1,4,120,15,0,0
/global/archives/15007,South Korea,4,5,2,2,30.5,19,0,0
/global/archives/15259,China,4,4,3,1.3333333333333333,36.666666666666664,17,0,0
/global/archives/15462,United States,4,6,5,0.8,5.8,15,0,0
/global/archives/15490,South Korea,4,4,3,1.3333333333333333,57.666666666666664,17,0,0
/global/archives/15490,United States,4,4,4,1,58.75,19,0,0
/global/archives/16154,Taiwan,4,4,1,4,18,18,0,0
/global/archives/16286,India,4,4,2,2,20.5,16,0,0
/global/archives/16463,South Korea,4,5,4,1,3.5,18,0,0
/global/archives/16532,United States,4,4,4,1,0,16,0,0
/global/archives/17216,United States,4,6,4,1,47.75,21,0,0
/global/archives/17426,Hungary,4,4,3,1.3333333333333333,30.333333333333332,16,0,0
/global/archives/17426,Japan,4,5,4,1,24.5,18,0,0
/global/archives/17499,Czechia,4,5,2,2,153,19,0,0
/global/archives/17499,India,4,4,3,1.3333333333333333,19,18,0,0
/global/archives/17844,United Kingdom,4,3,1,4,82,14,0,0
/global/archives/18065,Singapore,4,4,4,1,17.5,19,0,0
/global/archives/18107,United States,4,5,4,1,116.75,24,0,0
/global/archives/18167,South Korea,4,5,4,1,36.75,18,0,0
/global/archives/18388,Poland,4,5,1,4,0,13,0,0
/global/archives/18388,United States,4,4,4,1,15.5,17,0,0
/global/archives/18421,South Korea,4,3,3,1.3333333333333333,6.333333333333333,15,0,0
/global/archives/18546,Netherlands,4,4,4,1,1.25,16,0,0
/global/archives/18546,Sweden,4,4,3,1.3333333333333333,112.33333333333333,17,0,0
/global/archives/18546,Vietnam,4,5,4,1,62.5,19,0,0
/global/archives/18608,France,4,3,3,1.3333333333333333,92,16,0,0
/global/archives/18608,Taiwan,4,3,1,4,21,16,0,0
/global/archives/2212,United States,4,4,4,1,3.75,15,0,0
/global/archives/253,Vietnam,4,4,3,1.3333333333333333,93.33333333333333,18,0,0
/global/archives/3661,United States,4,1,1,4,1557,18,0,0
/global/archives/3820,India,4,3,3,1.3333333333333333,75.66666666666667,17,0,0
/global/archives/3820,Portugal,4,2,2,2,118.5,16,0,0
/global/archives/6343,United States,4,4,4,1,0.5,16,0,0
/global/archives/6462,United Kingdom,4,5,3,1.3333333333333333,20.666666666666668,18,0,0
/global/archives/822,Maldives,4,2,1,4,431,16,0,0
/global/archives/9668,United States,4,4,4,1,30,19,0,0
/global/archives/9740,Singapore,4,4,2,2,111.5,14,0,0
/global/archives/category/corporates/sk-earthon,Norway,4,4,4,1,0,16,0,0
/global/archives/category/corporates/sk-energy,Japan,4,2,2,2,35,15,0,0
/global/archives/category/corporates/sk-enmove,United States,4,2,2,2,84,16,0,0
/global/archives/category/corporates/sk-enterm,Norway,4,4,4,1,6.75,17,0,0
/global/archives/category/corporates/sk-innovation,South Korea,4,3,3,1.3333333333333333,21.666666666666668,16,0,0
/global/archives/category/corporates/sk-innovation,United States,4,3,3,1.3333333333333333,17.666666666666668,15,0,0
/global/archives/category/corporates/sk-on,Ukraine,4,4,2,2,33.5,16,0,0
/global/archives/category/insight,South Korea,4,2,2,2,5.5,16,0,0
/global/archives/category/people/inno-people,Norway,4,4,4,1,0,16,0,0
/global/archives/category/people/onsite-report,Norway,4,4,4,1,0,16,0,0
/global/archives/category/people/sustainability,Norway,4,4,4,1,0,17,0,0
/global/archives/category/press-room,Japan,4,4,4,1,26,16,0,0
/global/archives/category/press-room/press-release,Hong Kong,4,6,4,1,13.5,17,0,0
/global/archives/category/press-room/press-release,United States,4,4,3,1.3333333333333333,4.666666666666667,13,0,0
/global/archives/tag/2024-q2,South Korea,4,1,1,4,11,16,0,0
/global/archives/tag/board-of-directors,Indonesia,4,3,2,2,17,15,0,0
/global/archives/tag/ncm811,South Korea,4,4,3,1.3333333333333333,6.333333333333333,18,0,0
/global/archives/tag/pouch-type-battery,United States,4,3,3,1.3333333333333333,17.333333333333332,21,0,0
/global/archives/tag/skeo,South Korea,4,5,4,1,2.5,21,0,0
/global/latestnews,Hungary,4,3,2,2,64.5,14,0,0
/global/,Germany,3,4,2,1.5,5,11,0,0
/global/,Hungary,3,2,2,1.5,64,14,0,0
/global/,Romania,3,1,1,3,31,16,0,0
/global/archives/1058,Spain,3,3,1,3,0,10,0,0
/global/archives/10897,South Korea,3,3,3,1,32.333333333333336,13,0,0
/global/archives/10939,Malaysia,3,3,3,1,45.666666666666664,15,0,0
/global/archives/11807,Vietnam,3,2,1,3,1588,13,0,0
/global/archives/12008,Ukraine,3,2,2,1.5,38.5,13,0,0
/global/archives/12022,India,3,3,3,1,10,13,0,0
/global/archives/12306,South Korea,3,3,3,1,26.666666666666668,12,0,0
/global/archives/13521,India,3,3,3,1,37,13,0,0
/global/archives/14179,India,3,2,2,1.5,37.5,12,0,0
/global/archives/14243,India,3,2,2,1.5,69.5,10,0,0
/global/archives/14243,Singapore,3,3,3,1,13.333333333333334,10,0,0
/global/archives/14384,Singapore,3,2,2,1.5,8,10,0,0
/global/archives/14770,Ukraine,3,2,2,1.5,21,14,0,0
/global/archives/14962,Singapore,3,1,1,3,30,12,0,0
/global/archives/15374,Singapore,3,3,3,1,53.333333333333336,14,0,0
/global/archives/15374,United Kingdom,3,3,2,1.5,6.5,12,0,0
/global/archives/15462,Singapore,3,2,2,1.5,170.5,12,0,0
/global/archives/15937,Singapore,3,3,3,1,72,15,0,0
/global/archives/16060,Singapore,3,3,3,1,39,15,0,0
/global/archives/16060,South Korea,3,3,2,1.5,14,14,0,0
/global/archives/16118,South Korea,3,5,3,1,2.6666666666666665,15,0,0
/global/archives/16376,South Korea,3,4,2,1.5,7.5,12,0,0
/global/archives/16463,United Kingdom,3,2,2,1.5,8,11,0,0
/global/archives/16532,Malaysia,3,3,3,1,12.666666666666666,10,0,0
/global/archives/16624,South Korea,3,4,3,1,28,14,0,0
/global/archives/16834,South Korea,3,4,3,1,16.333333333333332,15,0,0
/global/archives/16970,United Kingdom,3,2,2,1.5,13,11,0,0
/global/archives/17047,South Korea,3,4,2,1.5,14,17,0,0
/global/archives/17446,Germany,3,4,2,1.5,51.5,12,0,0
/global/archives/17595,United States,3,2,1,3,129,10,0,0
/global/archives/17989,South Korea,3,3,3,1,9.333333333333334,11,0,0
/global/archives/18065,Austria,3,3,2,1.5,6,9,0,0
/global/archives/18065,Hong Kong,3,5,2,1.5,2,17,0,0
/global/archives/18065,Japan,3,2,2,1.5,39.5,12,0,0
/global/archives/18065,Taiwan,3,2,2,1.5,27,11,0,0
/global/archives/18283,Japan,3,2,2,1.5,39,13,0,0
/global/archives/18361,France,3,1,1,3,7,10,0,0
/global/archives/18421,Norway,3,3,3,1,0,12,0,0
/global/archives/18421,United States,3,3,2,1.5,12.5,10,0,0
/global/archives/18571,France,3,3,3,1,147,13,0,0
/global/archives/18608,Vietnam,3,2,2,1.5,10.5,12,0,0
/global/archives/3123,South Korea,3,4,1,3,0,12,0,0
/global/archives/3820,United States,3,4,4,0.75,1.5,10,0,0
/global/archives/4751,Germany,3,2,1,3,882,13,0,0
/global/archives/4776,China,3,3,2,1.5,5.5,10,0,0
/global/archives/4921,United States,3,3,3,1,42.333333333333336,16,0,0
/global/archives/5310,South Korea,3,2,1,3,15,10,0,0
/global/archives/6150,South Korea,3,3,1,3,312,11,0,0
/global/archives/6216,South Korea,3,2,2,1.5,21.5,13,0,0
/global/archives/6216,United States,3,3,2,1.5,123,13,0,0
/global/archives/6253,United States,3,3,3,1,176,15,0,0
/global/archives/6313,India,3,4,2,1.5,39.5,15,0,0
/global/archives/6313,United States,3,4,4,0.75,12.25,9,0,0
/global/archives/7319,South Korea,3,3,3,1,7.666666666666667,16,0,0
/global/archives/822,United States,3,3,3,1,9.333333333333334,9,0,0
/global/archives/9668,South Korea,3,2,2,1.5,81.5,11,0,0
/global/archives/category/corporates,India,3,4,3,1,5,11,0,0
/global/archives/category/corporates,United Kingdom,3,3,3,1,23,12,0,0
/global/archives/category/corporates/sk-earthon,Indonesia,3,1,1,3,36,13,0,0
/global/archives/category/corporates/sk-energy,India,3,2,2,1.5,11,12,0,0
/global/archives/category/corporates/sk-energy,Ukraine,3,2,2,1.5,17.5,11,0,0
/global/archives/category/corporates/sk-enmove,India,3,3,2,1.5,3.5,12,0,0
/global/archives/category/corporates/sk-enmove,Japan,3,2,2,1.5,10,9,0,0
/global/archives/category/corporates/sk-enterm,India,3,3,2,1.5,3.5,11,0,0
/global/archives/category/corporates/sk-enterm,United States,3,3,3,1,1.3333333333333333,10,0,0
/global/archives/category/corporates/sk-geo-centric,Japan,3,2,2,1.5,56.5,11,0,0
/global/archives/category/corporates/sk-incheon-petrochem,Singapore,3,3,2,1.5,0,8,0,0
/global/archives/category/corporates/sk-innovation,Japan,3,2,2,1.5,14.5,12,0,0
/global/archives/category/corporates/sk-innovation,Taiwan,3,2,2,1.5,17.5,10,0,0
/global/archives/category/corporates/sk-innovation,United Kingdom,3,2,2,1.5,15,10,0,0
/global/archives/category/corporates/sk-on,South Korea,3,3,3,1,7.333333333333333,13,0,0
/global/archives/category/corporates/sk-on,Taiwan,3,2,2,1.5,50,12,0,0
/global/archives/category/corporates/sk-on,United States,3,3,3,1,14.666666666666666,12,0,0
/global/archives/category/corporates/sk-rading-international,Brazil,3,1,1,3,0,7,0,0
/global/archives/category/insight,Japan,3,2,2,1.5,18.5,12,0,0
/global/archives/category/insight/expert-voice,Norway,3,3,3,1,0,12,0,0
/global/archives/category/insight/trend_report,India,3,3,3,1,7.333333333333333,11,0,0
/global/archives/category/insight/trend_report,Japan,3,2,2,1.5,42,12,0,0
/global/archives/category/insight/trend_report,Norway,3,3,3,1,0,12,0,0
/global/archives/category/people,South Korea,3,2,2,1.5,7.5,11,0,0
/global/archives/category/people/inno-people,Japan,3,3,3,1,26,12,0,0
/global/archives/category/press-room,China,3,3,3,1,11.666666666666666,13,0,0
/global/archives/category/press-room,United States,3,3,2,1.5,18.5,12,0,0
/global/archives/category/press-room/financial-results,France,3,1,1,3,62,12,0,0
/global/archives/category/press-room/financial-results,Germany,3,3,2,1.5,5.5,10,0,0
/global/archives/category/press-room/financial-results,Norway,3,3,3,1,0,12,0,0
/global/archives/category/press-room/issue-fact,Germany,3,1,1,3,69,13,0,0
/global/archives/category/press-room/issue-fact,India,3,3,3,1,6.666666666666667,11,0,0
/global/archives/category/press-room/issue-fact,Norway,3,3,3,1,9,13,0,0
/global/archives/category/press-room/press-release,Norway,3,3,3,1,0,12,0,0
/global/archives/category/social-value/csr-program,Norway,3,3,3,1,9.333333333333334,14,0,0
/global/archives/tag/aromatic-polyamide,South Korea,3,1,1,3,27,12,0,0
/global/archives/tag/carbon-capture-and-storage,Vietnam,3,1,1,3,40,11,0,0
/global/archives/tag/pbt,South Korea,3,1,1,3,19,12,0,0
/global/archives/tag/zhejiang-satellite-petrochemical,South Korea,3,3,2,1.5,60.5,15,0,0
/global/family-site-links,Norway,3,3,3,1,0,11,0,0
/global/latestnews,Canada,3,1,1,3,16,11,0,0
/global/latestnews,Spain,3,3,3,1,21.666666666666668,12,0,0
/global/latestnews,United Kingdom,3,2,2,1.5,9.5,11,0,0
/global/,Ukraine,2,1,1,2,18,10,0,0
/global/archives/10133,Germany,2,2,2,1,8,6,0,0
/global/archives/10310,Japan,2,1,1,2,32,9,0,0
/global/archives/1043,United States,2,2,2,1,9.5,10,0,0
/global/archives/10654,Japan,2,1,1,2,4,7,0,0
/global/archives/10654,United States,2,2,2,1,0.5,9,0,0
/global/archives/10767,India,2,2,2,1,31,8,0,0
/global/archives/10774,Germany,2,1,1,2,252,7,0,0
/global/archives/10802,(not set),2,2,2,1,0,6,0,0
/global/archives/10835,Hong Kong,2,2,1,2,0,7,0,0
/global/archives/10913,South Korea,2,2,1,2,1,9,0,0
/global/archives/10939,Japan,2,3,2,1,21.5,8,0,0
/global/archives/11082,South Korea,2,2,1,2,0,7,0,0
/global/archives/11082,United States,2,2,2,1,0,8,0,0
/global/archives/11596,China,2,1,1,2,58,8,0,0
/global/archives/11807,South Korea,2,2,2,1,10.5,10,0,0
/global/archives/11955,United States,2,1,1,2,128,8,0,0
/global/archives/12022,Indonesia,2,3,2,1,21.5,11,0,0
/global/archives/12022,Türkiye,2,2,2,1,0,7,0,0
/global/archives/12106,Germany,2,2,2,1,83,8,0,0
/global/archives/12106,Singapore,2,2,2,1,505.5,9,0,0
/global/archives/12147,South Korea,2,2,2,1,10,6,0,0
/global/archives/12190,United States,2,2,2,1,15.5,6,0,0
/global/archives/12220,Germany,2,1,1,2,55,8,0,0
/global/archives/12293,South Korea,2,3,2,1,0,7,0,0
/global/archives/12878,Japan,2,2,1,2,40,8,0,0
/global/archives/13018,United States,2,1,1,2,21,8,0,0
/global/archives/13313,Hong Kong,2,3,1,2,14,10,0,0
/global/archives/13329,India,2,3,2,1,4.5,8,0,0
/global/archives/13329,United Arab Emirates,2,2,2,1,0,8,0,0
/global/archives/13595,Japan,2,1,1,2,31,8,0,0
/global/archives/13595/3-5-2,United States,2,1,1,2,4,8,0,0
/global/archives/13780,Germany,2,2,2,1,44.5,9,0,0
/global/archives/14065,United States,2,1,1,2,5,9,0,0
/global/archives/14226,India,2,2,2,1,27.5,10,0,0
/global/archives/14226,South Korea,2,2,2,1,12.5,10,0,0
/global/archives/14491,Italy,2,3,1,2,5,10,0,0
/global/archives/14493,Singapore,2,2,2,1,0,8,0,0
/global/archives/14541,Vietnam,2,2,2,1,31.5,10,0,0
/global/archives/14565,United States,2,2,2,1,4,9,0,0
/global/archives/14628,Singapore,2,2,2,1,27,9,0,0
/global/archives/14634,Japan,2,2,2,1,9.5,9,0,0
/global/archives/14634,United States,2,2,2,1,56.5,10,0,0
/global/archives/14690,South Korea,2,2,1,2,9,8,0,0
/global/archives/14740,Belgium,2,1,1,2,47,9,0,0
/global/archives/14766,South Korea,2,2,2,1,39,10,0,0
/global/archives/14770,Poland,2,1,1,2,55,8,0,0
/global/archives/14788,South Korea,2,2,1,2,0,5,0,0
/global/archives/15067,United States,2,2,2,1,20.5,10,0,0
/global/archives/15153,United States,2,1,1,2,198,8,0,0
/global/archives/15259,United States,2,1,1,2,32,7,0,0
/global/archives/15462,India,2,2,1,2,39,7,0,0
/global/archives/15490,Germany,2,2,2,1,5.5,9,0,0
/global/archives/15574,South Korea,2,2,2,1,8.5,10,0,0
/global/archives/15664,India,2,3,3,0.6666666666666666,15.333333333333334,10,0,0
/global/archives/15664,Norway,2,1,1,2,19,7,0,0
/global/archives/15687,Russia,2,2,1,2,50,11,0,0
/global/archives/15687,Singapore,2,2,2,1,26.5,8,0,0
/global/archives/15687,United States,2,2,1,2,0,9,0,0
/global/archives/15840,South Korea,2,2,1,2,9,7,0,0
/global/archives/15937,Indonesia,2,2,2,1,71,8,0,0
/global/archives/15985,Hong Kong,2,2,2,1,39,10,0,0
/global/archives/15985,Pakistan,2,1,1,2,10,7,0,0
/global/archives/16286,South Korea,2,2,1,2,4,10,0,0
/global/archives/16448,Hong Kong,2,1,1,2,8,7,0,0
