# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240729
# 종료일: 20240804
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/6216,google,15,15,12,1.25,44.25,67,0,0
/global/sustainability-report,google,15,10,8,1.875,19.375,61,0,0
/global/archives/15259,google,14,13,9,1.5555555555555556,37.333333333333336,58,0,0
/global/archives/16532,google,14,18,13,1.0769230769230769,37.69230769230769,60,0,0
/global/archives/17216,google,14,16,13,1.0769230769230769,74,70,0,0
/global/archives/17499,google,14,15,13,1.0769230769230769,82.92307692307692,72,0,0
/global/archives/18608,skinnovation.com,14,14,8,1.75,8,50,0,0
/global/archives/3820,google,14,13,12,1.1666666666666667,58.333333333333336,62,0,0
/global/archives/10774,google,13,12,10,1.3,49.9,54,0,0
/global/archives/12022,google,13,14,13,1,10,59,0,0
/global/archives/15664,google,13,13,12,1.0833333333333333,19.75,56,0,0
/global/archives/category/press-room,(direct),13,13,13,1,9.538461538461538,54,0,0
/global/archives/16834,google,12,12,11,1.0909090909090908,18.363636363636363,57,0,0
/global/archives/18107,google,12,13,12,1,127.16666666666667,65,0,0
/global/archives/category/corporates,(direct),12,12,11,1.0909090909090908,6.7272727272727275,50,0,0
/global/archives/category/people,(direct),12,12,12,1,7.833333333333333,52,0,0
/global/archives/14634,google,11,13,11,1,47.09090909090909,55,0,0
/global/archives/15937,google,11,11,11,1,50.90909090909091,50,0,0
/global/archives/17499,(direct),11,11,7,1.5714285714285714,65.57142857142857,43,0,0
/global/archives/18388,(direct),11,15,11,1,3.5454545454545454,46,0,0
/global/archives/category/corporates/sk-enmove,(direct),11,12,11,1,46.18181818181818,45,0,0
/global/archives/category/press-room/issue-fact,google,11,11,9,1.2222222222222223,12,45,0,0
/global/archives/17313,skenmove.com,10,10,9,1.1111111111111112,25.333333333333332,41,0,0
/global/archives/17965,google,10,10,6,1.6666666666666667,7.5,32,0,0
/global/archives/18608,eng.sk-on.com,10,5,4,2.5,122,41,0,0
/global/archives/category/corporates/sk-enmove,google,10,8,7,1.4285714285714286,18.285714285714285,40,0,0
/global/archives/category/corporates/sk-enterm,(direct),10,9,8,1.25,5.125,37,0,0
/global/archives/category/insight,(direct),10,10,10,1,3.5,39,0,0
/global/archives/category/insight/trend_report,google,10,8,5,2,23.4,40,0,0
/global/archives/12008,google,9,7,6,1.5,37.166666666666664,39,0,0
/global/archives/13780,google,9,10,9,1,14.11111111111111,42,0,0
/global/archives/14491,google,9,12,9,1,62.22222222222222,43,0,0
/global/archives/category/corporates/sk-geo-centric,(direct),9,9,8,1.125,8.5,35,0,0
/global/archives/category/corporates/sk-innovation,(direct),9,9,9,1,9.666666666666666,35,0,0
/global/archives/category/corporates/sk-on,eng.sk-on.com,9,3,2,4.5,100,35,0,0
/global/terms-and-conditions,(direct),9,4,4,2.25,96,34,0,0
/global/archives/13521,google,8,10,9,0.8888888888888888,22.88888888888889,37,0,0
/global/archives/17047,google,8,11,7,1.1428571428571428,18,42,0,0
/global/archives/17817,google,8,8,5,1.6,65.4,37,0,0
/global/archives/18283,(direct),8,9,7,1.1428571428571428,16.714285714285715,32,0,0
/global/archives/18436,google,8,9,5,1.6,15.6,32,0,0
/global/archives/18478,google,8,8,7,1.1428571428571428,31.285714285714285,35,0,0
/global/archives/9668,google,8,7,7,1.1428571428571428,35,29,0,0
/global/archives/category/corporates/sk-energy,(direct),8,8,8,1,11.875,35,0,0
/global/archives/category/corporates/sk-energy,google,8,4,4,2,25.25,31,0,0
/global/archives/category/corporates/sk-on,(direct),8,8,8,1,9.625,33,0,0
/global/archives/category/insight,google,8,5,5,1.6,19.8,32,0,0
/global/archives/10939,google,7,9,7,1,55.42857142857143,31,0,0
/global/archives/10985,google,7,5,5,1.4,105.6,33,0,0
/global/archives/1399,google,7,8,6,1.1666666666666667,59.833333333333336,29,0,0
/global/archives/14065,google,7,3,3,2.3333333333333335,63,29,0,0
/global/archives/14226,google,7,7,7,1,52.42857142857143,32,0,0
/global/archives/16970,google,7,7,6,1.1666666666666667,6,31,0,0
/global/archives/17356,google,7,6,6,1.1666666666666667,29.333333333333332,30,0,0
/global/archives/17460,google,7,7,7,1,15.285714285714286,33,0,0
/global/archives/17569,google,7,9,7,1,18,34,0,0
/global/archives/17595,google,7,6,5,1.4,38.4,26,0,0
/global/archives/18332,google,7,5,4,1.75,132.25,32,0,0
/global/archives/18361,google,7,5,5,1.4,24.8,28,0,0
/global/archives/18388,google,7,7,4,1.75,21.25,26,0,0
/global/archives/6313,google,7,6,4,1.75,46.25,30,0,0
/global/archives/822,(direct),7,5,4,1.75,114.75,25,0,0
/global/archives/9548,(direct),7,7,7,1,0,28,0,0
/global/archives/9548,google,7,8,7,1,10,34,0,0
/global/archives/9740,google,7,6,6,1.1666666666666667,130.5,34,0,0
/global/archives/category/corporates/sk-incheon-petrochem,(direct),7,7,7,1,3.4285714285714284,30,0,0
/global/archives/category/corporates/sk-rading-international,(direct),7,7,7,1,9.714285714285714,31,0,0
/global/archives/category/press-room/press-release,bing,7,3,2,3.5,69.5,26,0,0
/global/archives/tag/skeo,google,7,7,6,1.1666666666666667,4.833333333333333,35,0,0
/global/archives/10654,google,6,5,5,1.2,1.2,23,0,0
/global/archives/11087,google,6,5,4,1.5,32.5,28,0,0
/global/archives/13443,google,6,1,1,6,148,17,0,0
/global/archives/15374,skenergy.com,6,5,3,2,103.33333333333333,28,0,0
/global/archives/15985,google,6,5,5,1.2,21,28,0,0
/global/archives/16154,google,6,6,3,2,9,27,0,0
/global/archives/16448,google,6,5,5,1.2,14.4,23,0,0
/global/archives/16532,(direct),6,7,5,1.2,13,27,0,0
/global/archives/16613,google,6,6,3,2,3.6666666666666665,19,0,0
/global/archives/17844,google,6,4,2,3,74,21,0,0
/global/archives/18065,eng.sk-on.com,6,4,4,1.5,39.75,22,0,0
/global/archives/18301,google,6,6,5,1.2,34,25,0,0
/global/archives/18436,(direct),6,7,6,1,4.333333333333333,26,0,0
/global/archives/18445,skinnovation.com,6,5,5,1.2,72,30,0,0
/global/archives/18546,bing,6,9,6,1,27.5,30,0,0
/global/archives/18546,translate.google.com,6,1,1,6,991,22,0,0
/global/archives/18608,ozmailer.com,6,4,4,1.5,7,22,0,0
/global/archives/253,google,6,6,5,1.2,57.2,27,0,0
/global/archives/3962,google,6,6,5,1.2,25.6,27,0,0
/global/archives/6253,google,6,6,6,1,122.33333333333333,33,0,0
/global/archives/6462,google,6,8,5,1.2,41.6,27,0,0
/global/archives/9740,skenergy.com,6,4,4,1.5,456.5,29,0,0
/global/archives/9910,(direct),6,5,5,1.2,39.4,25,0,0
/global/archives/category/corporate/sk-energy,skenergy.com,6,5,5,1.2,11,29,0,0
/global/archives/category/corporates/sk-ie-technology,(direct),6,6,6,1,1,24,0,0
/global/archives/tag/pouch-type-battery,google,6,5,5,1.2,11,31,0,0
/global/latestnews,skinnovation.com,6,5,5,1.2,32.4,24,0,0
/global/privacy-policy,(direct),6,5,4,1.5,8.5,26,0,0
/global/terms-and-conditions,google,6,7,2,3,74.5,25,0,0
/global/archives/10133,google,5,5,5,1,35,16,0,0
/global/archives/11004,google,5,5,4,1.25,47,25,0,0
/global/archives/12106,google,5,6,5,1,234.6,23,0,0
/global/archives/12125,(direct),5,6,5,1,0,21,0,0
/global/archives/12274/skee,google,5,7,5,1,11,30,0,0
/global/archives/12306,google,5,5,5,1,19,23,0,0
/global/archives/12667,google,5,3,2,2.5,89.5,21,0,0
/global/archives/14243,google,5,4,4,1.25,43,18,0,0
/global/archives/14491,(direct),5,5,5,1,4.2,20,0,0
/global/archives/14770,google,5,3,3,1.6666666666666667,32.333333333333336,22,0,0
/global/archives/15007,google,5,6,3,1.6666666666666667,44.666666666666664,23,0,0
/global/archives/15204,google,5,5,5,1,7.8,19,0,0
/global/archives/15462,google,5,5,4,1.25,87.25,20,0,0
/global/archives/15574,google,5,5,3,1.6666666666666667,39.666666666666664,21,0,0
/global/archives/16060,google,5,5,4,1.25,30.5,24,0,0
/global/archives/16118,google,5,7,5,1,16.6,25,0,0
/global/archives/16286,google,5,5,3,1.6666666666666667,16,21,0,0
/global/archives/17386,google,5,5,5,1,21,21,0,0
/global/archives/17446,google,5,5,3,1.6666666666666667,89.66666666666667,21,0,0
/global/archives/17737,google,5,4,4,1.25,84.75,24,0,0
/global/archives/18107,(direct),5,3,3,1.6666666666666667,18.666666666666668,20,0,0
/global/archives/18283,skinnovation.com,5,1,1,5,137,17,0,0
/global/archives/18332,(direct),5,7,4,1.25,0,22,0,0
/global/archives/18374,google,5,6,5,1,80.4,22,0,0
/global/archives/18546,eng.sk-on.com,5,4,3,1.6666666666666667,136.66666666666666,20,0,0
/global/archives/18546,mail.google.com,5,1,1,5,0,14,0,0
/global/archives/18608,bing,5,4,3,1.6666666666666667,14.666666666666666,22,0,0
/global/archives/7319,google,5,6,4,1.25,28.5,24,0,0
/global/archives/7445,google,5,4,4,1.25,196.5,24,0,0
/global/archives/9740,bing,5,4,2,2.5,125.5,17,0,0
/global/archives/category/corporate/sk-enmove,skenmove.com,5,5,5,1,20.4,26,0,0
/global/archives/category/corporates,skenmove.com,5,2,2,2.5,12.5,16,0,0
/global/archives/category/corporates/sk-earthon,google,5,3,3,1.6666666666666667,13.333333333333334,21,0,0
/global/archives/category/press-room,skenmove.com,5,2,2,2.5,51,22,0,0
/global/archives/category/press-room/financial-results,skinnovation.com,5,3,3,1.6666666666666667,17.666666666666668,19,0,0
/global/archives/tag/ncm811,google,5,4,3,1.6666666666666667,4.666666666666667,22,0,0
/global/archives/10460,google,4,4,2,2,63,15,0,0
/global/archives/1058,google,4,4,2,2,0,15,0,0
/global/archives/11082,(direct),4,4,3,1.3333333333333333,0,15,0,0
/global/archives/11087,skenergy.com,4,5,4,1,12.75,22,0,0
/global/archives/11853,(direct),4,4,4,1,12.5,16,0,0
/global/archives/13595,google,4,3,3,1.3333333333333333,37,18,0,0
/global/archives/14219,cn.bing.com,4,1,1,4,44,12,0,0
/global/archives/14354,google,4,6,2,2,8.5,18,0,0
/global/archives/16060,sktradinginternational.com,4,4,4,1,26.75,21,0,0
/global/archives/16493,google,4,4,3,1.3333333333333333,35.666666666666664,17,0,0
/global/archives/16563,google,4,4,3,1.3333333333333333,17.666666666666668,19,0,0
/global/archives/16787,(direct),4,6,4,1,22.25,20,0,0
/global/archives/16939,google,4,4,4,1,52,20,0,0
/global/archives/17426,bing,4,4,4,1,12,17,0,0
/global/archives/17623,google,4,4,4,1,47.25,21,0,0
/global/archives/18445,google,4,5,4,1,68.25,19,0,0
/global/archives/18500,(direct),4,5,4,1,32.25,17,0,0
/global/archives/18546,skenergy.com,4,6,2,2,0,15,0,0
/global/archives/2212,(direct),4,4,4,1,3.75,15,0,0
/global/archives/3661,google,4,1,1,4,1557,18,0,0
/global/archives/3820,(direct),4,5,5,0.8,2.4,15,0,0
/global/archives/489,google,4,4,3,1.3333333333333333,26.666666666666668,20,0,0
/global/archives/4921,google,4,4,4,1,38.5,20,0,0
/global/archives/564,google,4,4,4,1,15.25,17,0,0
/global/archives/7445,bing,4,3,3,1.3333333333333333,168,14,0,0
/global/archives/7761,google,4,4,4,1,59,16,0,0
/global/archives/7906,google,4,5,4,1,5.75,21,0,0
/global/archives/822,google,4,4,4,1,60.5,18,0,0
/global/archives/category/corporates/sk-earthon,(direct),4,4,4,1,0,16,0,0
/global/archives/category/corporates/sk-incheon-petrochem,google,4,3,3,1.3333333333333333,7.666666666666667,17,0,0
/global/archives/category/corporates/sk-innovation,eng.sk-on.com,4,3,3,1.3333333333333333,14,16,0,0
/global/archives/category/people/inno-people,(direct),4,4,4,1,0,16,0,0
/global/archives/category/people/onsite-report,(direct),4,4,4,1,0,16,0,0
/global/archives/category/people/sustainability,(direct),4,4,4,1,0,17,0,0
/global/archives/category/press-room,gateway.zscalerthree.net,4,4,1,4,0,14,0,0
/global/archives/category/press-room/press-release,skinnovation.com,4,3,3,1.3333333333333333,43,16,0,0
/global/archives/tag/2024-q2,eng.sk-on.com,4,1,1,4,11,16,0,0
/global/archives/tag/germany,google,4,3,3,1.3333333333333333,18,19,0,0
/global/,baidu,3,3,3,1,0,9,0,0
/global/,bing,3,4,3,1,18.666666666666668,15,0,0
/global/,cn.bing.com,3,2,2,1.5,22,11,0,0
/global/,newsletter,3,2,2,1.5,2.5,11,0,0
/global/archives/1043,google,3,3,3,1,9.666666666666666,15,0,0
/global/archives/10835,google,3,3,3,1,7.666666666666667,12,0,0
/global/archives/10897,google,3,3,3,1,32.333333333333336,13,0,0
/global/archives/11527,google,3,5,2,1.5,8.5,14,0,0
/global/archives/11596,skenergy.com,3,2,2,1.5,41,13,0,0
/global/archives/11807,bing,3,2,1,3,1588,13,0,0
/global/archives/11807,google,3,3,3,1,11.666666666666666,15,0,0
/global/archives/12220,google,3,2,2,1.5,34,13,0,0
/global/archives/13329,(direct),3,3,3,1,0,12,0,0
/global/archives/13329,google,3,4,3,1,4.333333333333333,13,0,0
/global/archives/14243,(direct),3,3,3,1,9.666666666666666,9,0,0
/global/archives/14565,google,3,3,3,1,4,14,0,0
/global/archives/14628,google,3,4,3,1,18,15,0,0
/global/archives/14962,google,3,1,1,3,30,12,0,0
/global/archives/15353,google,3,3,3,1,8.333333333333334,14,0,0
/global/archives/15462,(direct),3,4,4,0.75,7.25,11,0,0
/global/archives/15664,(direct),3,2,2,1.5,0,8,0,0
/global/archives/15664,bing,3,3,3,1,10,13,0,0
/global/archives/15664,skinnovation.com,3,1,1,3,175,9,0,0
/global/archives/15840,google,3,3,2,1.5,14.5,12,0,0
/global/archives/16131,google,3,3,2,1.5,20,12,0,0
/global/archives/16376,google,3,4,2,1.5,5,13,0,0
/global/archives/16463,(direct),3,4,3,1,4.333333333333333,16,0,0
/global/archives/16624,google,3,4,3,1,28,14,0,0
/global/archives/16787,google,3,3,3,1,15.333333333333334,12,0,0
/global/archives/17169,google,3,3,2,1.5,0,11,0,0
/global/archives/17426,eng.sk-on.com,3,2,2,1.5,23,10,0,0
/global/archives/17476,google,3,3,3,1,49.666666666666664,14,0,0
/global/archives/18065,bing,3,5,2,1.5,2,17,0,0
/global/archives/18140,(direct),3,3,3,1,0.3333333333333333,13,0,0
/global/archives/18167,(direct),3,4,3,1,10,13,0,0
/global/archives/18208,(direct),3,3,3,1,1,13,0,0
/global/archives/18301,(direct),3,3,3,1,0,12,0,0
/global/archives/18361,(direct),3,3,3,1,56.333333333333336,11,0,0
/global/archives/18388,linkedin.com,3,3,2,1.5,15,9,0,0
/global/archives/18388,skinnovation.com,3,3,3,1,8.333333333333334,11,0,0
/global/archives/18421,google,3,3,3,1,27.333333333333332,14,0,0
/global/archives/18421,skinnovation.com,3,2,2,1.5,2.5,10,0,0
/global/archives/18436,skinnovation.com,3,3,3,1,3.3333333333333335,14,0,0
/global/archives/18445,(direct),3,3,3,1,66,12,0,0
/global/archives/18478,skenmove.com,3,2,2,1.5,14,11,0,0
/global/archives/18500,google,3,3,3,1,8.333333333333334,12,0,0
/global/archives/18571,google,3,5,3,1,0.6666666666666666,16,0,0
/global/archives/18571,newsletter,3,3,3,1,13,12,0,0
/global/archives/2293,google,3,3,3,1,27.666666666666668,13,0,0
/global/archives/2329,google,3,4,2,1.5,5,12,0,0
/global/archives/3123,(direct),3,4,1,3,0,12,0,0
/global/archives/3820,bing,3,1,1,3,79,12,0,0
/global/archives/4751,google,3,2,1,3,882,13,0,0
/global/archives/4776,cn.bing.com,3,3,2,1.5,5.5,10,0,0
/global/archives/5129,google,3,2,2,1.5,32,14,0,0
/global/archives/5310,(direct),3,2,1,3,15,10,0,0
/global/archives/6150,(direct),3,3,1,3,312,11,0,0
/global/archives/6313,(direct),3,4,4,0.75,12.25,9,0,0
/global/archives/6343,(direct),3,3,3,1,0.6666666666666666,12,0,0
/global/archives/6343,google,3,3,3,1,17.333333333333332,15,0,0
/global/archives/7043,google,3,2,2,1.5,37,11,0,0
/global/archives/7112,google,3,4,3,1,4.666666666666667,14,0,0
/global/archives/7262,google,3,3,3,1,16.333333333333332,10,0,0
/global/archives/7445,(direct),3,3,3,1,0,12,0,0
/global/archives/9668,(direct),3,3,3,1,27,15,0,0
/global/archives/9709,google,3,4,3,1,36.666666666666664,17,0,0
/global/archives/category/corporates/sk-enmove,skenmove.com,3,2,2,1.5,13.5,9,0,0
/global/archives/category/corporates/sk-rading-international,google,3,3,3,1,11,11,0,0
/global/archives/category/corporates/sk-rading-international,skinnovation.com,3,1,1,3,0,7,0,0
/global/archives/category/insight/expert-voice,(direct),3,3,3,1,0,12,0,0
/global/archives/category/insight/trend_report,(direct),3,3,3,1,0,12,0,0
/global/archives/category/insight/trend_report,skinnovation.com,3,3,3,1,23.666666666666668,11,0,0
/global/archives/category/people,google,3,2,2,1.5,5.5,12,0,0
/global/archives/category/people/inno-people,google,3,2,2,1.5,13.5,11,0,0
/global/archives/category/press-room,skinnovation.com,3,3,3,1,20.333333333333332,11,0,0
/global/archives/category/press-room/issue-fact,(direct),3,3,3,1,9,13,0,0
/global/archives/category/press-room/press-release,marklines.com,3,1,1,3,95,11,0,0
/global/archives/category/social-value/csr-program,(direct),3,3,3,1,9.333333333333334,14,0,0
/global/archives/tag/aromatic-polyamide,google,3,1,1,3,27,12,0,0
/global/archives/tag/carbon-capture-and-storage,google,3,1,1,3,40,11,0,0
/global/archives/tag/f-150-lightning,google,3,2,2,1.5,9,13,0,0
/global/archives/tag/pbt,google,3,1,1,3,19,12,0,0
/global/archives/tag/sk-innovation,(direct),3,2,2,1.5,4.5,11,0,0
/global/archives/tag/sk-primacor-europe,google,3,2,2,1.5,7.5,13,0,0
/global/archives/tag/skei-singapore,google,3,2,2,1.5,11.5,14,0,0
/global/archives/tag/sko,google,3,3,3,1,33.666666666666664,15,0,0
/global/archives/tag/skoh,google,3,3,3,1,58,15,0,0
/global/archives/tag/zhejiang-satellite-petrochemical,google,3,3,2,1.5,60.5,15,0,0
/global/c3VzdGFpbm,(direct),3,3,3,1,4,16,0,0
/global/family-site-links,(direct),3,3,3,1,0,11,0,0
/global/latestnews,skenmove.com,3,1,1,3,48,10,0,0
/global/privacy-policy,google,3,3,2,1.5,74,11,0,0
/global/,chn.skgeocentric.com,2,1,1,2,51,8,0,0
/global/,eng.skearthon.com,2,1,1,2,48,9,0,0
/global/,linkedin.com,2,2,1,2,2,8,0,0
/global/,skenmove.com,2,2,2,1,19.5,9,0,0
/global/,usc-excel.officeapps.live.com,2,3,1,2,5,10,0,0
/global/archives/10310,google,2,1,1,2,32,9,0,0
/global/archives/10767,google,2,2,2,1,31,8,0,0
/global/archives/10774,(direct),2,2,2,1,0,6,0,0
/global/archives/10802,(direct),2,2,2,1,0,6,0,0
/global/archives/10835,bing,2,2,1,2,0,7,0,0
/global/archives/10913,(direct),2,2,1,2,1,9,0,0
/global/archives/10913,google,2,2,2,1,20.5,9,0,0
/global/archives/1114,google,2,2,2,1,31,9,0,0
/global/archives/11214,google,2,2,2,1,13.5,10,0,0
/global/archives/11527,usc-excel.officeapps.live.com,2,1,1,2,10,6,0,0
/global/archives/11537,google,2,2,2,1,10,10,0,0
/global/archives/11853,google,2,3,2,1,17,8,0,0
/global/archives/11955,google,2,1,1,2,128,8,0,0
/global/archives/12036,google,2,2,2,1,40.5,9,0,0
/global/archives/12091,google,2,2,2,1,5.5,9,0,0
/global/archives/12106,(direct),2,2,2,1,7,9,0,0
/global/archives/12190,google,2,2,2,1,15.5,6,0,0
/global/archives/12269,google,2,3,2,1,24,10,0,0
/global/archives/12293,google,2,3,2,1,0,7,0,0
/global/archives/12306,(direct),2,2,1,2,60,7,0,0
/global/archives/12389,google,2,2,2,1,13,8,0,0
/global/archives/13018,google,2,1,1,2,21,8,0,0
/global/archives/13103,google,2,2,2,1,0,8,0,0
/global/archives/13184,google,2,2,2,1,75,9,0,0
/global/archives/13313,(direct),2,3,1,2,14,10,0,0
/global/archives/13437,google,2,3,2,1,16,11,0,0
/global/archives/13595/3-5-2,lens.google.com,2,1,1,2,4,8,0,0
/global/archives/13780,(direct),2,2,2,1,29,9,0,0
/global/archives/13804,google,2,3,2,1,16.5,11,0,0
/global/archives/14078,google,2,2,2,1,12.5,11,0,0
/global/archives/14179,(direct),2,1,1,2,27,7,0,0
/global/archives/14179,google,2,2,2,1,35,10,0,0
/global/archives/14219,(direct),2,2,2,1,6,7,0,0
/global/archives/14384,google,2,1,1,2,16,8,0,0
/global/archives/14493,google,2,2,2,1,0,8,0,0
/global/archives/14541,google,2,2,2,1,31.5,10,0,0
/global/archives/14690,google,2,2,1,2,9,8,0,0
/global/archives/14740,bing,2,1,1,2,47,9,0,0
/global/archives/14766,google,2,2,2,1,19.5,9,0,0
/global/archives/14788,(direct),2,2,1,2,0,5,0,0
/global/archives/15153,google,2,1,1,2,198,8,0,0
/global/archives/15490,(direct),2,2,2,1,23,8,0,0
/global/archives/15574,(direct),2,1,1,2,10,8,0,0
/global/archives/15687,(direct),2,2,2,1,26.5,8,0,0
/global/archives/15760,google,2,2,2,1,18,9,0,0
/global/archives/16025,google,2,2,2,1,31,9,0,0
/global/archives/16187,google,2,2,2,1,0,7,0,0
/global/archives/16286,(direct),2,2,1,2,4,10,0,0
/global/archives/16334,google,2,2,2,1,22.5,10,0,0
/global/archives/16376,bing,2,2,2,1,25.5,10,0,0
/global/archives/16719,(direct),2,2,1,2,1473,9,0,0
/global/archives/16834,bing,2,1,1,2,11,9,0,0
/global/archives/16925,google,2,2,2,1,7,7,0,0
/global/archives/17022,google,2,2,1,2,0,7,0,0
/global/archives/17134,(direct),2,3,2,1,0,10,0,0
/global/archives/17216,(direct),2,3,2,1,36,9,0,0
/global/archives/1722,google,2,2,2,1,4,9,0,0
/global/archives/17446,(direct),2,3,2,1,5,10,0,0
/global/archives/17446,skinnovation.com,2,1,1,2,21,7,0,0
/global/archives/17623,(direct),2,2,2,1,0,7,0,0
/global/archives/17817,bing,2,2,2,1,0,8,0,0
/global/archives/17863,google,2,1,1,2,32,7,0,0
/global/archives/17950,google,2,2,2,1,68,8,0,0
/global/archives/17978,google,2,1,1,2,0,6,0,0
/global/archives/17978,news.google.com,2,2,2,1,0,8,0,0
/global/archives/17989,google,2,2,2,1,13,8,0,0
/global/archives/17990,google,2,2,2,1,15.5,9,0,0
/global/archives/18022,(direct),2,2,2,1,0.5,9,0,0
/global/archives/18022,google,2,2,2,1,15,9,0,0
/global/archives/18361,skinnovation.com,2,1,1,2,23,7,0,0
/global/archives/18374,(direct),2,2,2,1,183.5,8,0,0
/global/archives/18546,m.facebook.com,2,2,2,1,0,9,0,0
/global/archives/18546,relay.gir.services.gs.com,2,2,1,2,10,9,0,0
/global/archives/18546,skenmove.com,2,2,2,1,12,7,0,0
/global/archives/298,google,2,2,2,1,21,10,0,0
/global/archives/3123,google,2,4,2,1,0,12,0,0
/global/archives/3464,google,2,2,2,1,89.5,9,0,0
/global/archives/3962,bing,2,2,2,1,23.5,9,0,0
/global/archives/4146,google,2,2,2,1,90,10,0,0
/global/archives/4308,google,2,2,2,1,4,9,0,0
/global/archives/4309,cn.bing.com,2,2,2,1,20,10,0,0
/global/archives/4612,google,2,1,1,2,35,9,0,0
/global/archives/4812,google,2,2,1,2,3,8,0,0
/global/archives/5040,google,2,2,2,1,3.5,10,0,0
/global/archives/6014,google,2,2,2,1,128,9,0,0
/global/archives/6216,dropbox.com,2,3,2,1,4.5,11,0,0
/global/archives/631,google,2,1,1,2,50,10,0,0
/global/archives/6517,google,2,3,2,1,4,10,0,0
/global/archives/6807,bing,2,2,2,1,68,10,0,0
/global/archives/7168,google,2,2,2,1,40,6,0,0
/global/archives/7292,(direct),2,2,2,1,16,8,0,0
/global/archives/733,google,2,2,2,1,35,9,0,0
/global/archives/7476,google,2,2,1,2,0,7,0,0
/global/archives/9480,google,2,3,1,2,0,8,0,0
/global/archives/9548,cafe.naver.com,2,3,2,1,5,12,0,0
/global/archives/9548,m.cafe.naver.com,2,2,2,1,3,9,0,0
/global/archives/9770,google,2,1,1,2,7,7,0,0
/global/archives/9910,l.instagram.com,2,2,1,2,0,7,0,0
/global/archives/category/corporate/sk-enmove,google,2,1,1,2,13,7,0,0
/global/archives/category/corporates,eng.sk-on.com,2,2,2,1,69,8,0,0
