# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240902
# 종료일: 20240908
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/17313,skenmove.com,3,3,3,1,83,14,0,0
/global/archives/17446,skinnovation.com,3,3,2,1.5,80,11,0,0
/global/archives/17460,google,3,3,3,1,12.666666666666666,13,0,0
/global/archives/17569,skenmove.com,3,3,3,1,164,14,0,0
/global/archives/17796,google,3,3,2,1.5,47.5,12,0,0
/global/archives/17990,linkedin.com,3,3,3,1,29.666666666666668,13,0,0
/global/archives/18208,google,3,4,1,3,0,13,0,0
/global/archives/18388,google,3,3,3,1,51.333333333333336,14,0,0
/global/archives/18388,skinnovation.com,3,4,3,1,29,15,0,0
/global/archives/18445,skinnovation.com,3,4,3,1,27.333333333333332,15,0,0
/global/archives/18478,google,3,3,3,1,17.333333333333332,13,0,0
/global/archives/18546,bing,3,3,1,3,239,13,0,0
/global/archives/18546,chatgpt.com,3,2,2,1.5,51.5,11,0,0
/global/archives/18546,linkedin.com,3,4,3,1,1,12,0,0
/global/archives/18608,bing,3,5,3,1,18,17,0,0
/global/archives/18659,skinnovation.com,3,2,2,1.5,26,11,0,0
/global/archives/18743,google,3,3,3,1,45.333333333333336,13,0,0
/global/archives/18743,linkedin.com,3,3,3,1,0.3333333333333333,13,0,0
/global/archives/18770,eng.sk-on.com,3,2,2,1.5,60,12,0,0
/global/archives/19045,(direct),3,2,2,1.5,27,8,0,0
/global/archives/2293,google,3,4,3,1,23.666666666666668,16,0,0
/global/archives/2490,google,3,2,2,1.5,41,12,0,0
/global/archives/253,google,3,3,3,1,44.666666666666664,14,0,0
/global/archives/3123,google,3,4,3,1,17.666666666666668,15,0,0
/global/archives/3820,chatgpt.com,3,4,3,1,2,14,0,0
/global/archives/3962,google,3,3,3,1,131.66666666666666,15,0,0
/global/archives/4146,google,3,3,2,1.5,1.5,12,0,0
/global/archives/4499,google,3,3,3,1,121,16,0,0
/global/archives/489,google,3,3,3,1,26,15,0,0
/global/archives/5944,google,3,4,3,1,4,15,0,0
/global/archives/7221,(direct),3,3,3,1,0,9,0,0
/global/archives/7245,(direct),3,4,2,1.5,52,15,0,0
/global/archives/7596,google,3,2,2,1.5,0,11,0,0
/global/archives/7961,google,3,2,2,1.5,44,14,0,0
/global/archives/9509,google,3,2,2,1.5,12,12,0,0
/global/archives/category/corporates/sk-earthon,google,3,3,3,1,17.333333333333332,13,0,0
/global/archives/category/corporates/sk-energy,skenergy.com,3,2,1,3,12,11,0,0
/global/archives/category/corporates/sk-geo-centric,(direct),3,2,2,1.5,29.5,12,0,0
/global/archives/category/corporates/sk-innovation,(not set),3,3,3,1,5.666666666666667,10,0,0
/global/archives/category/press-room/financial-results,skenergy.com,3,1,1,3,32,12,0,0
/global/archives/tag/earnings,google,3,2,2,1.5,6,11,0,0
/global/archives/tag/pbat,(direct),3,2,2,1.5,15.5,12,0,0
/global/archives/tag/shepherd-ccs-project,google,3,1,1,3,20,12,0,0
/global/archives/tag/sken,google,3,3,3,1,4.333333333333333,16,0,0
/global/archives/tag/sk综合化学上海,google,3,1,1,3,12,13,0,0
/global/,eng.skietechnology.com,2,2,2,1,24,6,0,0
/global/,skenergy.com,2,1,1,2,30,8,0,0
/global/archives/10159,google,2,2,2,1,11.5,11,0,0
/global/archives/10610,google,2,2,2,1,14,10,0,0
/global/archives/10767,(direct),2,2,2,1,22,9,0,0
/global/archives/11087,skenergy.com,2,2,2,1,0,8,0,0
/global/archives/11853,google,2,2,2,1,4,7,0,0
/global/archives/12274/skee,google,2,2,2,1,23,11,0,0
/global/archives/12306,chatgpt.com,2,1,1,2,75,9,0,0
/global/archives/12306,google,2,2,2,1,26.5,8,0,0
/global/archives/12319,lens.google.com,2,1,1,2,23,8,0,0
/global/archives/12603,sktradinginternational.com,2,2,1,2,0,6,0,0
/global/archives/13103,bing,2,2,2,1,54,10,0,0
/global/archives/13513,google,2,2,2,1,10,9,0,0
/global/archives/1398,skenergy.com,2,1,1,2,0,6,0,0
/global/archives/14065,(direct),2,2,1,2,0,6,0,0
/global/archives/14243,google,2,2,2,1,29,6,0,0
/global/archives/14415,google,2,3,2,1,4,10,0,0
/global/archives/14770,google,2,2,2,1,20,9,0,0
/global/archives/14800,google,2,2,2,1,8,10,0,0
/global/archives/15007,google,2,2,2,1,105,11,0,0
/global/archives/15259,(direct),2,2,2,1,0,8,0,0
/global/archives/15490,chatgpt.com,2,3,2,1,7.5,10,0,0
/global/archives/15610,google,2,2,2,1,50.5,10,0,0
/global/archives/15687,skenmove.com,2,2,1,2,4,9,0,0
/global/archives/15840,bing,2,1,1,2,184,8,0,0
/global/archives/16169,google,2,2,2,1,45.5,9,0,0
/global/archives/16376,skinnovation.com,2,1,1,2,63,7,0,0
/global/archives/16463,(direct),2,2,2,1,5.5,10,0,0
/global/archives/16463,skinnovation.com,2,1,1,2,44,6,0,0
/global/archives/16480,skinnovation.com,2,1,1,2,48,8,0,0
/global/archives/16532,skinnovation.com,2,1,1,2,46,7,0,0
/global/archives/16583,bing,2,2,2,1,51,10,0,0
/global/archives/16787,(direct),2,2,2,1,4,7,0,0
/global/archives/16939,google,2,3,2,1,13,9,0,0
/global/archives/17313,(direct),2,2,2,1,0,7,0,0
/global/archives/17356,skenmove.com,2,3,2,1,22,9,0,0
/global/archives/17426,skinnovation.com,2,1,1,2,261,8,0,0
/global/archives/17817,skinnovation.com,2,1,1,2,61,8,0,0
/global/archives/17950,skinnovation.com,2,1,1,2,75,8,0,0
/global/archives/17989,google,2,2,2,1,70,10,0,0
/global/archives/18022,(direct),2,2,2,1,0.5,8,0,0
/global/archives/18301,(direct),2,2,2,1,0,8,0,0
/global/archives/18388,(direct),2,2,2,1,0,8,0,0
/global/archives/18421,(direct),2,2,2,1,13,9,0,0
/global/archives/18436,google,2,3,2,1,3.5,12,0,0
/global/archives/18436,skinnovation.com,2,2,2,1,22,8,0,0
/global/archives/18546,skenergy.com,2,2,1,2,38,8,0,0
/global/archives/18608,(not set),2,2,2,1,7,7,0,0
/global/archives/18608,eng.sk-on.com,2,3,1,2,146,9,0,0
/global/archives/18608,skenergy.com,2,1,1,2,11,8,0,0
/global/archives/18623,skinnovation.com,2,2,2,1,5.5,6,0,0
/global/archives/18639,skinnovation.com,2,1,1,2,91,8,0,0
/global/archives/18708,linkedin.com,2,3,2,1,0,7,0,0
/global/archives/18770,chatgpt.com,2,1,1,2,0,6,0,0
/global/archives/18783,google,2,2,1,2,4,8,0,0
/global/archives/18989,lnkd.in,2,2,2,1,21.5,9,0,0
/global/archives/1960,google,2,2,2,1,8.5,11,0,0
/global/archives/2026,google,2,2,2,1,3,9,0,0
/global/archives/3674,google,2,2,2,1,1,8,0,0
/global/archives/3820,bing,2,2,2,1,12,9,0,0
/global/archives/3962,uk.search.yahoo.com,2,1,1,2,103,8,0,0
/global/archives/4218,google,2,1,1,2,82,9,0,0
/global/archives/4612,bing,2,2,2,1,95.5,10,0,0
/global/archives/4776,cn.bing.com,2,3,2,1,137.5,13,0,0
/global/archives/4844,google,2,2,2,1,15.5,9,0,0
/global/archives/4921,(not set),2,1,1,2,22,6,0,0
/global/archives/4921,bing,2,1,1,2,162,10,0,0
/global/archives/6090,(direct),2,2,2,1,0,8,0,0
/global/archives/6462,google,2,2,2,1,28.5,9,0,0
/global/archives/6517,google,2,1,1,2,44,8,0,0
/global/archives/7043,google,2,2,2,1,0,8,0,0
/global/archives/7292,google,2,2,2,1,13.5,9,0,0
/global/archives/8067,bing,2,1,1,2,0,5,0,0
/global/archives/8350,google,2,2,2,1,45.5,9,0,0
/global/archives/8846,google,2,2,2,1,48.5,11,0,0
/global/archives/9419,google,2,4,1,2,0,10,0,0
/global/archives/9493,(direct),2,2,2,1,7.5,8,0,0
/global/archives/9548,google,2,2,2,1,3,8,0,0
/global/archives/9616,sktradinginternational.com,2,2,2,1,60.5,12,0,0
/global/archives/9709,google,2,3,2,1,59,11,0,0
/global/archives/9893,google,2,2,0,0,0,6,0,0
/global/archives/9951,google,2,3,2,1,0,9,0,0
/global/archives/category/corporate/sk-energy,(direct),2,1,1,2,7,7,0,0
/global/archives/category/corporate/sk-energy,skenergy.com,2,2,2,1,14.5,9,0,0
/global/archives/category/corporate/sk-ie-technology,eng.skietechnology.com,2,2,2,1,15.5,9,0,0
/global/archives/category/corporates,lens.google.com,2,3,1,2,3,9,0,0
/global/archives/category/corporates,skinnovation.com,2,1,1,2,56,8,0,0
/global/archives/category/corporates/sk-energy,(direct),2,2,2,1,7,7,0,0
/global/archives/category/corporates/sk-energy,lens.google.com,2,1,1,2,44,8,0,0
/global/archives/category/corporates/sk-enmove,eng.skgeocentric.com,2,1,1,2,1,7,0,0
/global/archives/category/corporates/sk-ie-technology,(direct),2,1,1,2,4,8,0,0
/global/archives/category/corporates/sk-ie-technology,eng.skietechnology.com,2,3,1,2,0,10,0,0
/global/archives/category/corporates/sk-incheon-petrochem,google,2,2,2,1,10,8,0,0
/global/archives/category/corporates/sk-innovation,eng.sk-on.com,2,2,2,1,5.5,8,0,0
/global/archives/category/corporates/sk-on,(not set),2,1,1,2,71,8,0,0
/global/archives/category/corporates/sk-on,chn.sk-on.com,2,1,1,2,17,7,0,0
/global/archives/category/corporates/sk-on,eng.sk-on.com,2,2,2,1,11,7,0,0
/global/archives/category/corporates/sk-on,eng.skgeocentric.com,2,3,1,2,0,8,0,0
/global/archives/category/corporates/sk-on,skinnovation.com,2,1,1,2,29,8,0,0
/global/archives/category/insight,linkedin.com,2,2,1,2,3,9,0,0
/global/archives/category/insight/expert-voice,(direct),2,1,1,2,54,6,0,0
/global/archives/category/people/inno-people,google,2,2,2,1,10,6,0,0
/global/archives/category/press-room,eng.sk-on.com,2,1,1,2,19,7,0,0
/global/archives/category/press-room/financial-results,(not set),2,1,1,2,0,2,0,0
/global/archives/category/press-room/issue-fact,eng.sk-on.com,2,1,1,2,14,8,0,0
/global/archives/tag/2024-q2,(not set),2,1,1,2,13,8,0,0
/global/archives/tag/assb,google,2,1,1,2,12,7,0,0
/global/archives/tag/bmic,google,2,1,1,2,9,9,0,0
/global/archives/tag/ceo-park-sang-kyu,bing,2,1,1,2,12,8,0,0
/global/archives/tag/ecopro,google,2,2,2,1,13,8,0,0
/global/archives/tag/green-bonds,google,2,2,2,1,9.5,9,0,0
/global/archives/tag/gs-energy,google,2,3,2,1,5.5,11,0,0
/global/archives/tag/iest,google,2,1,1,2,8,9,0,0
/global/archives/tag/northvolt,google,2,1,1,2,8,8,0,0
/global/archives/tag/poland,google,2,2,2,1,32,10,0,0
/global/archives/tag/revenue,google,2,1,1,2,6,8,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,google,2,2,2,1,13.5,10,0,0
/global/archives/tag/sk-innovation,google,2,1,1,2,18,8,0,0
/global/archives/tag/sk-supex-council,google,2,1,1,2,40,10,0,0
/global/archives/tag/skeo,google,2,2,2,1,27.5,10,0,0
/global/archives/tag/skti,google,2,1,1,2,6,7,0,0
/global/archives/tag/sustainable-aviation-fuel,google,2,1,1,2,25,8,0,0
/global/archives/tag/turkey,(direct),2,1,1,2,4,8,0,0
/global/archives/tag/中国,(not set),2,1,1,2,4,4,0,0
/global/latestnews,skinnovation.com,2,2,2,1,24.5,8,0,0
/global/legal-notices,eng.sk-on.com,2,3,1,2,11,9,0,0
/global/legal-notices,linkedin.com,2,4,2,1,12.5,9,0,0
/global/legal-notices,ozmailer.com,2,4,1,2,0,9,0,0
/global/privacy-policy,(direct),2,3,1,2,13,9,0,0
/global/sustainability-report,(direct),2,2,2,1,17,10,0,0
/global/sustainability-report,google,2,2,2,1,8.5,10,0,0
/global/terms-and-conditions,ozmailer.com,2,1,1,2,52,9,0,0
/global/,baidu,1,1,1,1,0,3,0,0
/global/,chn.skgeocentric.com,1,1,1,1,18,5,0,0
/global/,eng.skearthon.com,1,1,0,0,0,3,0,0
/global/,m193.mailplug.com,1,2,1,1,4,6,0,0
/global/404,m193.mailplug.com,1,1,1,1,2,4,0,0
"/global/archivThe company is expanding its battery production facility in Komárom, Hungary, with an additional investment to increase capacity to 30 GWh per year, catering to the European EV market.es/16463",google,1,1,1,1,0,3,0,0
/global/archives,google,1,1,1,1,3,4,0,0
/global/archives/,google,1,1,1,1,2,4,0,0
/global/archives/10133,bing,1,2,1,1,0,6,0,0
/global/archives/10460,google,1,2,1,1,0,6,0,0
/global/archives/10478,google,1,1,1,1,10,4,0,0
/global/archives/10654,google,1,1,1,1,8,5,0,0
/global/archives/10774,(direct),1,1,1,1,15,4,0,0
/global/archives/10802,linkedin.com,1,1,1,1,21,5,0,0
/global/archives/10835,chatgpt.com,1,1,1,1,0,4,0,0
/global/archives/10897,bing,1,1,1,1,37,3,0,0
/global/archives/10897,google,1,1,1,1,4,4,0,0
