# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240902
# 종료일: 20240908
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/16463,South Korea,5,4,4,1.25,20.75,24,0,0
/global/archives/16480,India,5,4,3,1.6666666666666667,22.333333333333332,19,0,0
/global/archives/16480,South Korea,5,5,1,5,0,15,0,0
/global/archives/17426,India,5,4,3,1.6666666666666667,91.33333333333333,19,0,0
/global/archives/17737,South Korea,5,5,5,1,41.8,25,0,0
/global/archives/18140,Singapore,5,5,1,5,0,15,0,0
/global/archives/18546,Japan,5,6,4,1.25,44,23,0,0
/global/archives/18608,Austria,5,4,3,1.6666666666666667,113.33333333333333,21,0,0
/global/archives/18608,Germany,5,2,2,2.5,39,20,0,0
/global/archives/18608,Singapore,5,3,3,1.6666666666666667,29,21,0,0
/global/archives/18690,Spain,5,3,3,1.6666666666666667,30.666666666666668,23,0,0
/global/archives/18753,Singapore,5,5,4,1.25,12,20,0,0
/global/archives/18770,Poland,5,5,4,1.25,124,19,0,0
/global/archives/18783,South Korea,5,4,3,1.6666666666666667,6,18,0,0
/global/archives/18989,India,5,6,4,1.25,95.5,22,0,0
/global/archives/18989,Singapore,5,5,5,1,115.2,24,0,0
/global/archives/6216,Singapore,5,6,3,1.6666666666666667,13.333333333333334,24,0,0
/global/archives/7670,South Korea,5,4,4,1.25,4.5,20,0,0
/global/archives/category/corporates,South Korea,5,3,3,1.6666666666666667,23.666666666666668,20,0,0
/global/archives/category/corporates,United States,5,4,3,1.6666666666666667,40,18,0,0
/global/archives/category/corporates/sk-innovation,India,5,6,5,1,8.8,18,0,0
/global/archives/category/insight/trend_report,South Korea,5,5,4,1.25,27.75,21,0,0
/global/archives/category/people,United States,5,5,5,1,10,18,0,0
/global/archives/category/press-room/financial-results,China,5,1,1,5,260,13,0,0
/global/archives/category/press-room/financial-results,India,5,2,2,2.5,34.5,19,0,0
/global/archives/tag/2024-q2,United States,5,3,2,2.5,17,19,0,0
/global/archives/tag/nickel,United States,5,5,5,1,13.2,24,0,0
/global/latestnews,France,5,7,5,1,10.2,26,0,0
/global/latestnews,Singapore,5,7,5,1,29.8,26,0,0
/global/,Japan,4,3,3,1.3333333333333333,17.666666666666668,18,0,0
/global/,Ukraine,4,1,1,4,38,17,0,0
/global/archives/10774,United States,4,4,4,1,59.25,18,0,0
/global/archives/10872,Germany,4,3,3,1.3333333333333333,79.66666666666667,15,0,0
/global/archives/10939,India,4,3,1,4,94,17,0,0
/global/archives/10939,Malaysia,4,3,3,1.3333333333333333,68.66666666666667,16,0,0
/global/archives/10939,South Korea,4,2,2,2,81.5,18,0,0
/global/archives/13521,United States,4,4,4,1,13.5,21,0,0
/global/archives/14226,Hong Kong,4,3,3,1.3333333333333333,13.333333333333334,16,0,0
/global/archives/14634,United States,4,4,3,1.3333333333333333,1,16,0,0
/global/archives/15007,South Korea,4,4,3,1.3333333333333333,48,18,0,0
/global/archives/15664,South Korea,4,5,3,1.3333333333333333,16,19,0,0
/global/archives/15937,India,4,5,3,1.3333333333333333,5,17,0,0
/global/archives/16286,United Kingdom,4,1,1,4,75,16,0,0
/global/archives/16463,United States,4,5,3,1.3333333333333333,16.666666666666668,19,0,0
/global/archives/16532,Malaysia,4,5,3,1.3333333333333333,16.333333333333332,14,0,0
/global/archives/16532,Singapore,4,4,3,1.3333333333333333,55.666666666666664,17,0,0
/global/archives/16532,United States,4,4,4,1,60.25,21,0,0
/global/archives/17569,India,4,5,4,1,7.5,16,0,0
/global/archives/17569,South Korea,4,5,4,1,23.75,20,0,0
/global/archives/17817,India,4,3,1,4,61,14,0,0
/global/archives/18107,Singapore,4,2,2,2,218,16,0,0
/global/archives/18283,(not set),4,4,4,1,0,16,0,0
/global/archives/18301,United States,4,5,5,0.8,1.8,19,0,0
/global/archives/18361,China,4,4,1,4,57,16,0,0
/global/archives/18374,South Korea,4,3,3,1.3333333333333333,31,15,0,0
/global/archives/18388,United States,4,5,4,1,53.75,20,0,0
/global/archives/18546,Poland,4,4,2,2,149.5,15,0,0
/global/archives/18690,United States,4,3,2,2,0,12,0,0
/global/archives/18743,United States,4,3,3,1.3333333333333333,11.333333333333334,13,0,0
/global/archives/18770,Germany,4,5,4,1,40.5,18,0,0
/global/archives/18770,Hong Kong,4,6,3,1.3333333333333333,34.333333333333336,16,0,0
/global/archives/18770,Singapore,4,4,4,1,20.5,15,0,0
/global/archives/19014,Poland,4,6,3,1.3333333333333333,210.66666666666666,20,0,0
/global/archives/19045,South Korea,4,3,3,1.3333333333333333,97.33333333333333,12,0,0
/global/archives/3123,United States,4,1,1,4,15,13,0,0
/global/archives/3820,France,4,3,3,1.3333333333333333,28,19,0,0
/global/archives/9740,South Korea,4,4,2,2,89.5,16,0,0
/global/archives/9910,South Korea,4,4,2,2,112,17,0,0
/global/archives/category/corporates/sk-energy,China,4,1,1,4,94,15,0,0
/global/archives/category/corporates/sk-energy,United States,4,4,4,1,24.5,16,0,0
/global/archives/category/corporates/sk-enterm,South Korea,4,1,1,4,9,16,0,0
/global/archives/category/corporates/sk-ie-technology,Poland,4,5,2,2,1,18,0,0
/global/archives/category/corporates/sk-innovation,United States,4,3,2,2,21,16,0,0
/global/archives/category/corporates/sk-rading-international,Hong Kong,4,1,1,4,27,16,0,0
/global/archives/category/insight/trend_report,Singapore,4,5,2,2,0,13,0,0
/global/archives/tag/2024-q2,Austria,4,1,1,4,30,16,0,0
/global/archives/tag/ncm811,United States,4,2,2,2,11,16,0,0
/global/latestnews,Hungary,4,3,3,1.3333333333333333,28,16,0,0
/global/latestnews,Poland,4,4,4,1,29.75,19,0,0
/global/latestnews,Spain,4,4,4,1,44,17,0,0
/global/terms-and-conditions,South Korea,4,3,3,1.3333333333333333,23,18,0,0
/global/,Spain,3,2,2,1.5,6.5,10,0,0
/global/,Switzerland,3,3,3,1,0,11,0,0
/global/,Vietnam,3,3,2,1.5,36,14,0,0
/global/archives/11004,South Korea,3,3,3,1,66,16,0,0
/global/archives/11087,China,3,1,1,3,448,14,0,0
/global/archives/11161,United Kingdom,3,1,1,3,15,10,0,0
/global/archives/12022,India,3,3,3,1,7,13,0,0
/global/archives/12106,India,3,3,3,1,57,14,0,0
/global/archives/12220,China,3,2,1,3,54,11,0,0
/global/archives/12220,Japan,3,1,1,3,501,8,0,0
/global/archives/13329,India,3,3,3,1,124.66666666666667,14,0,0
/global/archives/13329,South Korea,3,5,3,1,4.666666666666667,15,0,0
/global/archives/13595,Hong Kong,3,1,1,3,207,12,0,0
/global/archives/13780,South Korea,3,3,3,1,10.666666666666666,13,0,0
/global/archives/13780,United States,3,3,3,1,39.333333333333336,12,0,0
/global/archives/14491,United States,3,3,3,1,12.666666666666666,14,0,0
/global/archives/14766,United States,3,3,3,1,20.333333333333332,14,0,0
/global/archives/15664,Hong Kong,3,3,2,1.5,6.5,10,0,0
/global/archives/15840,Malaysia,3,3,3,1,21.333333333333332,15,0,0
/global/archives/15840,South Korea,3,2,2,1.5,92,11,0,0
/global/archives/15865,South Korea,3,4,2,1.5,6,11,0,0
/global/archives/16060,Malaysia,3,3,3,1,14.666666666666666,13,0,0
/global/archives/16060,Singapore,3,2,2,1.5,11.5,15,0,0
/global/archives/16060,South Korea,3,3,2,1.5,44,12,0,0
/global/archives/16154,South Korea,3,2,2,1.5,5,13,0,0
/global/archives/16376,United States,3,3,2,1.5,3,13,0,0
/global/archives/16493,South Korea,3,3,3,1,12.666666666666666,13,0,0
/global/archives/16532,South Korea,3,2,2,1.5,37,12,0,0
/global/archives/16834,United States,3,5,3,1,70.66666666666667,18,0,0
/global/archives/16970,Singapore,3,1,1,3,19,11,0,0
/global/archives/17216,Singapore,3,3,3,1,124.66666666666667,14,0,0
/global/archives/17216,United States,3,3,3,1,11,15,0,0
/global/archives/17313,South Korea,3,4,2,1.5,2,15,0,0
/global/archives/17426,Hong Kong,3,5,3,1,116.33333333333333,12,0,0
/global/archives/17426,South Korea,3,3,2,1.5,22,13,0,0
/global/archives/17426,Vietnam,3,2,2,1.5,14,12,0,0
/global/archives/17990,Netherlands,3,2,2,1.5,71.5,15,0,0
/global/archives/17990,Spain,3,2,2,1.5,167.5,11,0,0
/global/archives/17990,United States,3,3,3,1,4.666666666666667,13,0,0
/global/archives/18065,India,3,3,3,1,7,12,0,0
/global/archives/18065,United Kingdom,3,2,1,3,78,12,0,0
/global/archives/18107,Canada,3,3,3,1,53,17,0,0
/global/archives/18107,India,3,3,3,1,238.66666666666666,16,0,0
/global/archives/18107,Indonesia,3,4,3,1,2.6666666666666665,14,0,0
/global/archives/18167,United States,3,2,2,1.5,43,15,0,0
/global/archives/18208,South Korea,3,4,1,3,0,13,0,0
/global/archives/18283,United States,3,3,3,1,11.666666666666666,12,0,0
/global/archives/18301,South Korea,3,4,3,1,1.3333333333333333,11,0,0
/global/archives/18361,India,3,3,2,1.5,0,10,0,0
/global/archives/18361,South Korea,3,3,3,1,292.3333333333333,14,0,0
/global/archives/18361,United States,3,4,3,1,36.333333333333336,11,0,0
/global/archives/18546,Germany,3,4,2,1.5,67,14,0,0
/global/archives/18608,China,3,4,3,1,127,11,0,0
/global/archives/18608,India,3,4,3,1,13.333333333333334,16,0,0
/global/archives/18608,South Korea,3,3,3,1,6.333333333333333,12,0,0
/global/archives/18608,United Kingdom,3,3,2,1.5,24,12,0,0
/global/archives/18659,(not set),3,3,3,1,0,12,0,0
/global/archives/18659,Hong Kong,3,2,2,1.5,5,10,0,0
/global/archives/18659,India,3,2,1,3,20,9,0,0
/global/archives/18690,Netherlands,3,1,1,3,18,9,0,0
/global/archives/18753,China,3,1,1,3,113,12,0,0
/global/archives/18753,South Korea,3,3,3,1,4.666666666666667,11,0,0
/global/archives/18753,United States,3,3,3,1,63.666666666666664,11,0,0
/global/archives/18989,Germany,3,3,2,1.5,549.5,10,0,0
/global/archives/18989,Malaysia,3,3,3,1,26,12,0,0
/global/archives/18989,Poland,3,3,3,1,102.33333333333333,14,0,0
/global/archives/18989,Spain,3,3,3,1,186,12,0,0
/global/archives/2293,Poland,3,4,3,1,23.666666666666668,16,0,0
/global/archives/3709,Brazil,3,3,1,3,0,10,0,0
/global/archives/3820,South Korea,3,3,3,1,4.666666666666667,13,0,0
/global/archives/4146,India,3,3,2,1.5,1.5,12,0,0
/global/archives/4793,Japan,3,2,2,1.5,41.5,13,0,0
/global/archives/6253,India,3,2,2,1.5,6.5,10,0,0
/global/archives/6377,Philippines,3,3,3,1,0,12,0,0
/global/archives/7221,Japan,3,3,3,1,0,9,0,0
/global/archives/7245,United States,3,4,2,1.5,52,15,0,0
/global/archives/7596,Spain,3,2,2,1.5,0,11,0,0
/global/archives/9509,South Korea,3,2,2,1.5,12,12,0,0
/global/archives/9998,South Korea,3,2,2,1.5,27,15,0,0
/global/archives/category/corporates,Hong Kong,3,4,2,1.5,4,13,0,0
/global/archives/category/corporates/sk-energy,Singapore,3,3,3,1,6.666666666666667,11,0,0
/global/archives/category/corporates/sk-energy,United Kingdom,3,2,1,3,12,11,0,0
/global/archives/category/corporates/sk-enmove,India,3,2,2,1.5,2,11,0,0
/global/archives/category/corporates/sk-innovation,China,3,3,3,1,12.333333333333334,10,0,0
/global/archives/category/corporates/sk-innovation,Germany,3,1,1,3,78,10,0,0
/global/archives/category/corporates/sk-on,Germany,3,2,2,1.5,58,12,0,0
/global/archives/category/corporates/sk-on,India,3,4,2,1.5,0,11,0,0
/global/archives/category/corporates/sk-on,United States,3,2,2,1.5,39.5,12,0,0
/global/archives/category/insight,United States,3,3,3,1,19,15,0,0
/global/archives/category/press-room,India,3,1,1,3,136,11,0,0
/global/archives/category/press-room/financial-results,Netherlands,3,1,1,3,17,13,0,0
/global/archives/category/press-room/issue-fact,Singapore,3,3,3,1,9,13,0,0
/global/archives/category/press-room/press-release,Hong Kong,3,4,4,0.75,15.5,14,0,0
/global/archives/tag/earnings,United States,3,2,2,1.5,6,11,0,0
/global/archives/tag/shepherd-ccs-project,Austria,3,1,1,3,20,12,0,0
/global/archives/tag/sken,South Korea,3,3,3,1,4.333333333333333,16,0,0
/global/archives/tag/sk综合化学上海,South Korea,3,1,1,3,12,13,0,0
/global/latestnews,India,3,3,3,1,17,12,0,0
/global/legal-notices,United States,3,3,3,1,6,14,0,0
/global/privacy-policy,South Korea,3,4,2,1.5,7.5,12,0,0
/global/who-we-are,India,3,2,2,1.5,26,13,0,0
/global/,Argentina,2,2,0,0,0,6,0,0
/global/,Hungary,2,2,2,1,16,10,0,0
/global/,Taiwan,2,1,1,2,0,6,0,0
/global/,Thailand,2,2,2,1,16.5,8,0,0
/global/archives/10133,Norway,2,1,1,2,27,9,0,0
/global/archives/10535,Bangladesh,2,2,1,2,0,7,0,0
/global/archives/10774,Japan,2,2,2,1,23.5,9,0,0
/global/archives/10835,United States,2,1,1,2,33,7,0,0
/global/archives/10913,India,2,1,1,2,12,7,0,0
/global/archives/11087,South Korea,2,2,2,1,86.5,10,0,0
/global/archives/11161,Italy,2,2,1,2,42,10,0,0
/global/archives/11596,India,2,2,1,2,0,7,0,0
/global/archives/11853,South Korea,2,2,2,1,6,8,0,0
/global/archives/12022,United Arab Emirates,2,3,3,0.6666666666666666,13.666666666666666,8,0,0
/global/archives/12036,United States,2,2,2,1,3,9,0,0
/global/archives/12072,United States,2,3,2,1,130.5,12,0,0
/global/archives/12106,South Korea,2,1,1,2,64,7,0,0
/global/archives/12274/skee,South Korea,2,2,2,1,23,11,0,0
/global/archives/12306,South Korea,2,1,1,2,75,9,0,0
/global/archives/12319,Hong Kong,2,1,1,2,23,8,0,0
/global/archives/12603,Singapore,2,2,1,2,0,6,0,0
/global/archives/12950,South Korea,2,1,1,2,9,6,0,0
/global/archives/13521,South Korea,2,2,2,1,25,10,0,0
/global/archives/13780,India,2,3,2,1,238.5,8,0,0
/global/archives/1398,United States,2,1,1,2,0,6,0,0
/global/archives/1399,United States,2,2,2,1,117,7,0,0
/global/archives/14065,Poland,2,2,1,2,0,7,0,0
/global/archives/14193,United States,2,2,2,1,2,8,0,0
/global/archives/14491,Netherlands,2,2,2,1,17.5,9,0,0
/global/archives/14491,South Korea,2,4,2,1,0,12,0,0
/global/archives/14628,India,2,3,1,2,0,7,0,0
/global/archives/14766,Japan,2,3,2,1,2.5,11,0,0
/global/archives/15007,South Africa,2,1,1,2,0,6,0,0
/global/archives/15259,South Korea,2,1,1,2,4,8,0,0
/global/archives/15374,India,2,2,1,2,34,8,0,0
/global/archives/15374,Malaysia,2,2,2,1,29.5,9,0,0
/global/archives/15374,United States,2,1,1,2,105,9,0,0
/global/archives/15462,South Korea,2,3,2,1,1,11,0,0
/global/archives/15592,South Korea,2,3,1,2,0,9,0,0
/global/archives/15664,Germany,2,1,1,2,144,10,0,0
/global/archives/15664,India,2,2,1,2,143,7,0,0
/global/archives/15687,Bangladesh,2,1,1,2,16,9,0,0
/global/archives/15687,South Korea,2,2,1,2,4,9,0,0
/global/archives/15687,United Arab Emirates,2,1,1,2,104,10,0,0
/global/archives/15865,India,2,3,0,0,0,6,0,0
/global/archives/15865,United States,2,3,2,1,11.5,10,0,0
/global/archives/15937,Singapore,2,2,1,2,78,9,0,0
/global/archives/15937,South Korea,2,1,1,2,341,10,0,0
/global/archives/16060,India,2,3,2,1,3.5,10,0,0
/global/archives/16376,India,2,1,1,2,63,7,0,0
/global/archives/16448,Singapore,2,2,2,1,7,7,0,0
/global/archives/16463,Singapore,2,2,2,1,14.5,9,0,0
/global/archives/16493,Japan,2,2,2,1,5,10,0,0
/global/archives/16532,Canada,2,1,1,2,114,9,0,0
/global/archives/16787,South Korea,2,2,2,1,8.5,9,0,0
/global/archives/16939,India,2,1,1,2,53,7,0,0
/global/archives/16939,Singapore,2,3,1,2,69,7,0,0
/global/archives/17022,South Korea,2,1,1,2,21,7,0,0
/global/archives/17169,United States,2,2,1,2,68,9,0,0
/global/archives/17216,India,2,2,1,2,0,6,0,0
/global/archives/17216,Thailand,2,3,2,1,36.5,10,0,0
/global/archives/17313,Indonesia,2,2,2,1,0,7,0,0
/global/archives/17356,Canada,2,2,1,2,39,7,0,0
/global/archives/17356,France,2,2,2,1,57,9,0,0
/global/archives/17356,India,2,3,2,1,0,10,0,0
/global/archives/17356,United States,2,2,2,1,6,9,0,0
/global/archives/17386,United States,2,3,2,1,12.5,11,0,0
/global/archives/17426,Germany,2,3,2,1,14.5,10,0,0
/global/archives/17446,India,2,1,1,2,136,7,0,0
/global/archives/17446,United States,2,3,2,1,0,9,0,0
/global/archives/17460,India,2,2,2,1,19,9,0,0
/global/archives/17499,United States,2,2,2,1,102,9,0,0
/global/archives/17569,Indonesia,2,3,2,1,0,10,0,0
/global/archives/17569,Singapore,2,2,1,2,142,8,0,0
/global/archives/17595,South Korea,2,4,2,1,0,12,0,0
/global/archives/17796,Hong Kong,2,2,1,2,83,8,0,0
/global/archives/17950,Germany,2,4,2,1,0,12,0,0
/global/archives/17950,United States,2,2,2,1,14,9,0,0
/global/archives/17990,Australia,2,1,1,2,79,7,0,0
/global/archives/17990,Germany,2,2,2,1,10,9,0,0
/global/archives/17990,South Korea,2,2,2,1,33,9,0,0
/global/archives/18022,Indonesia,2,2,2,1,0.5,8,0,0
/global/archives/18065,Hong Kong,2,2,2,1,40,7,0,0
/global/archives/18065,Singapore,2,2,2,1,26,10,0,0
/global/archives/18065,United States,2,2,2,1,31,9,0,0
/global/archives/18107,Malaysia,2,2,2,1,145.5,11,0,0
/global/archives/18107,South Korea,2,2,2,1,52,9,0,0
/global/archives/18107,United Kingdom,2,2,2,1,3,9,0,0
/global/archives/18140,India,2,2,0,0,0,6,0,0
/global/archives/18283,South Korea,2,2,2,1,34.5,10,0,0
/global/archives/18388,(not set),2,2,2,1,0,8,0,0
/global/archives/18421,Singapore,2,1,1,2,73,8,0,0
/global/archives/18421,South Korea,2,2,2,1,13,9,0,0
/global/archives/18445,United States,2,2,2,1,36,9,0,0
/global/archives/18608,Malaysia,2,3,2,1,51,9,0,0
/global/archives/18608,Netherlands,2,1,1,2,15,8,0,0
/global/archives/18608,Taiwan,2,2,0,0,0,6,0,0
/global/archives/18639,United States,2,1,1,2,91,8,0,0
/global/archives/18659,Singapore,2,1,1,2,42,7,0,0
/global/archives/18708,South Korea,2,3,2,1,0,7,0,0
/global/archives/18743,Singapore,2,2,2,1,21,8,0,0
/global/archives/18753,Vietnam,2,2,1,2,19,8,0,0
/global/archives/18770,Canada,2,2,2,1,3.5,8,0,0
/global/archives/18770,China,2,3,2,1,10.5,7,0,0
/global/archives/18770,Vietnam,2,3,1,2,21,9,0,0
/global/archives/18783,Germany,2,2,2,1,1,7,0,0
/global/archives/18783,Poland,2,1,1,2,2,6,0,0
/global/archives/18783,Singapore,2,2,1,2,4,8,0,0
/global/archives/18989,Australia,2,2,2,1,17.5,10,0,0
/global/archives/18989,France,2,3,1,2,96,7,0,0
/global/archives/19014,United States,2,2,2,1,13.5,10,0,0
/global/archives/2490,United States,2,1,1,2,46,8,0,0
/global/archives/3123,Singapore,2,3,2,1,8,10,0,0
/global/archives/3123,South Korea,2,3,2,1,26.5,12,0,0
/global/archives/3709,Chile,2,2,1,2,40,10,0,0
/global/archives/3820,Germany,2,2,2,1,9.5,9,0,0
/global/archives/3962,United Kingdom,2,1,1,2,103,8,0,0
/global/archives/4218,Thailand,2,1,1,2,82,9,0,0
/global/archives/4612,India,2,3,2,1,33.5,12,0,0
/global/archives/4612,Japan,2,2,2,1,95.5,10,0,0
/global/archives/4751,Singapore,2,2,2,1,1,9,0,0
/global/archives/4776,China,2,3,3,0.6666666666666666,92,12,0,0
