# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240801
# 종료일: 20240831
페이지 경로 및 화면 클래스,국가,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/9548,South Korea,44,40,1.1,13.125,196,0,0
/global/archives/category/corporates/sk-on,South Korea,44,26,1.6923076923076923,30.5,182,0,0
/global/archives/18770,South Korea,43,31,1.3870967741935485,14.67741935483871,178,0,0
/global/archives/18546,United Kingdom,42,27,1.5555555555555556,171.22222222222223,185,0,0
/global/archives/18140,India,41,8,5.125,2,124,0,0
/global/archives/17426,South Korea,40,27,1.4814814814814814,26.22222222222222,162,0,0
/global/archives/17426,India,37,16,2.3125,49.0625,155,0,0
/global/archives/category/press-room/press-release,Japan,37,10,3.7,82.3,142,0,0
/global/archives/category/press-room/press-release,United States,37,25,1.48,27.24,143,0,0
/global/archives/17216,United States,36,27,1.3333333333333333,43.74074074074074,155,0,0
/global/archives/18608,Japan,36,14,2.5714285714285716,75.78571428571429,146,0,0
/global/archives/category/press-room/press-release,South Korea,36,17,2.1176470588235294,16.88235294117647,147,0,0
/global/,Hong Kong,35,14,2.5,31.714285714285715,154,0,0
/global/archives/15490,Canada,35,26,1.3461538461538463,26.53846153846154,165,0,0
/global/archives/18753,South Korea,35,16,2.1875,36.375,124,0,0
/global/archives/6216,United States,34,26,1.3076923076923077,102.11538461538461,155,0,0
/global/archives/category/press-room/financial-results,Germany,34,7,4.857142857142857,71.85714285714286,136,0,0
/global/archives/category/press-room/financial-results,Japan,34,9,3.7777777777777777,42,136,0,0
/global/archives/18546,Poland,33,5,6.6,38.8,103,0,0
/global/archives/16463,United States,31,26,1.1923076923076923,19.384615384615383,145,0,0
/global/archives/18690,South Korea,31,26,1.1923076923076923,13.346153846153847,125,0,0
/global/archives/category/insight/trend_report,South Korea,31,13,2.3846153846153846,27.846153846153847,119,0,0
/global/archives/17216,South Korea,29,26,1.1153846153846154,36.15384615384615,133,0,0
/global/archives/18546,Japan,29,23,1.2608695652173914,30.91304347826087,125,0,0
/global/archives/category/press-room,Singapore,29,11,2.6363636363636362,16.727272727272727,109,0,0
/global/archives/17426,United States,28,25,1.12,30.56,128,0,0
/global/archives/17426,Singapore,27,19,1.4210526315789473,41.05263157894737,117,0,0
/global/archives/category/corporates/sk-on,United States,27,17,1.588235294117647,66.05882352941177,101,0,0
/global/archives/category/press-room/press-release,Singapore,27,16,1.6875,15.875,110,0,0
/global/archives/10774,United States,26,25,1.04,76.96,124,0,0
/global/archives/18608,United Kingdom,26,19,1.368421052631579,38.94736842105263,103,0,0
/global/archives/18783,South Korea,26,17,1.5294117647058822,5.235294117647059,91,0,0
/global/archives/4921,United States,26,21,1.2380952380952381,72.38095238095238,127,0,0
/global/archives/category/corporates/sk-enterm,Singapore,26,13,2,7,91,0,0
/global/archives/category/corporates/sk-on,Japan,26,11,2.3636363636363638,40.36363636363637,105,0,0
/global/archives/category/press-room/financial-results,South Korea,26,12,2.1666666666666665,19.166666666666668,103,0,0
/global/archives/category/press-room/financial-results,United Kingdom,26,12,2.1666666666666665,21.916666666666668,106,0,0
/global/archives/17623,South Korea,25,25,1,78.2,135,0,0
/pagead/aclk,Australia,25,24,1.0416666666666667,0,93,0,0
/global/archives/18436,South Korea,24,15,1.6,104.86666666666666,106,0,0
/global/archives/18546,Hungary,24,19,1.263157894736842,31.789473684210527,100,0,0
/global/archives/18659,United States,24,23,1.0434782608695652,27.304347826086957,96,0,0
/global/archives/category/press-room/financial-results,Taiwan,24,6,4,42,97,0,0
/global/latestnews,India,24,17,1.411764705882353,19.058823529411764,106,0,0
/global/archives/17569,South Korea,23,17,1.3529411764705883,68.29411764705883,102,0,0
/global/archives/6216,South Korea,23,21,1.0952380952380953,43.57142857142857,117,0,0
/global/latestnews,Singapore,23,11,2.090909090909091,34.18181818181818,92,0,0
/global/,Germany,22,19,1.1578947368421053,6,85,0,0
/global/,Taiwan,22,12,1.8333333333333333,36.833333333333336,100,0,0
/global/archives/17737,South Korea,22,20,1.1,131.4,116,0,0
/global/archives/18546,Vietnam,22,13,1.6923076923076923,59.30769230769231,104,0,0
/global/archives/18608,Hong Kong,22,14,1.5714285714285714,59.642857142857146,84,0,0
/global/archives/18770,Singapore,22,21,1.0476190476190477,13.285714285714286,96,0,0
/global/archives/18283,(not set),21,21,1,0,83,0,0
/global/archives/category/people,United States,21,23,0.9130434782608695,9.826086956521738,81,0,0
/global/archives/category/press-room/financial-results,Hong Kong,21,9,2.3333333333333335,21.444444444444443,82,0,0
/global/archives/15374,South Korea,20,17,1.1764705882352942,16.352941176470587,89,0,0
/global/archives/15490,South Korea,20,14,1.4285714285714286,30,86,0,0
/global/archives/17426,Taiwan,20,5,4,175.4,86,0,0
/global/archives/18546,Netherlands,20,18,1.1111111111111112,3.9444444444444446,83,0,0
/global/archives/18708,South Korea,20,13,1.5384615384615385,8.846153846153847,78,0,0
/global/archives/12274/skee,South Korea,19,16,1.1875,16.125,98,0,0
/global/archives/15374,Singapore,19,18,1.0555555555555556,16.72222222222222,89,0,0
/global/archives/18608,Taiwan,19,8,2.375,39,81,0,0
/global/archives/18639,South Korea,19,14,1.3571428571428572,13.785714285714286,70,0,0
/global/archives/18690,United States,19,18,1.0555555555555556,4.277777777777778,77,0,0
/global/archives/12306,South Korea,18,15,1.2,9.933333333333334,76,0,0
/global/archives/18065,India,18,14,1.2857142857142858,31,81,0,0
/global/archives/18361,United States,18,15,1.2,35,78,0,0
/global/archives/18388,United States,18,15,1.2,99.2,83,0,0
/global/archives/18608,Hungary,18,14,1.2857142857142858,53.357142857142854,73,0,0
/global/archives/18770,India,18,12,1.5,22.666666666666668,78,0,0
/global/archives/category/corporates,South Korea,18,12,1.5,18.916666666666668,70,0,0
/pagead/aclk,Malaysia,18,12,1.5,0,54,0,0
/global/archives/10774,South Korea,17,14,1.2142857142857142,20.928571428571427,79,0,0
/global/archives/17426,China,17,11,1.5454545454545454,24.90909090909091,72,0,0
/global/archives/17950,South Korea,17,12,1.4166666666666667,58.25,73,0,0
/global/archives/18546,France,17,13,1.3076923076923077,40.61538461538461,74,0,0
/global/archives/18608,Germany,17,8,2.125,65.75,69,0,0
/global/archives/category/corporates/sk-on,India,17,5,3.4,19,63,0,0
/global/archives/category/insight,United States,17,19,0.8947368421052632,15.578947368421053,67,0,0
/global/,Vietnam,16,8,2,34,66,0,0
/global/archives/15374,Australia,16,12,1.3333333333333333,58.833333333333336,78,0,0
/global/archives/15374,Malaysia,16,14,1.1428571428571428,43,75,0,0
/global/archives/18140,(not set),16,16,1,0,62,0,0
/global/archives/18445,South Korea,16,14,1.1428571428571428,24,74,0,0
/global/archives/18743,India,16,12,1.3333333333333333,10.916666666666666,62,0,0
/global/archives/category/corporates,United States,16,12,1.3333333333333333,14.416666666666666,60,0,0
/global/archives/category/people,South Korea,16,10,1.6,15.9,67,0,0
/global/archives/15490,United States,15,14,1.0714285714285714,19.785714285714285,71,0,0
/global/archives/16532,Singapore,15,11,1.3636363636363635,79.72727272727273,70,0,0
/global/archives/17426,United Kingdom,15,11,1.3636363636363635,45,73,0,0
/global/archives/17499,United States,15,14,1.0714285714285714,79.57142857142857,68,0,0
/global/archives/18283,South Korea,15,12,1.25,19.416666666666668,64,0,0
/global/archives/18283,United States,15,14,1.0714285714285714,12.857142857142858,66,0,0
/global/archives/18478,South Korea,15,9,1.6666666666666667,6.555555555555555,58,0,0
/global/archives/18478,United States,15,13,1.1538461538461537,34.69230769230769,67,0,0
/global/archives/18546,Sweden,15,8,1.875,44.75,62,0,0
/global/archives/18690,India,15,15,1,42.6,57,0,0
/global/archives/18753,Singapore,15,11,1.3636363636363635,30.272727272727273,68,0,0
/global/archives/category/corporates/sk-innovation,South Korea,15,16,0.9375,7,60,0,0
/global/archives/category/press-room,China,15,9,1.6666666666666667,12.88888888888889,53,0,0
/global/archives/10985,Vietnam,14,13,1.0769230769230769,40.07692307692308,69,0,0
/global/archives/15664,South Korea,14,14,1,53.42857142857143,68,0,0
/global/archives/18065,China,14,8,1.75,141.875,45,0,0
/global/archives/18361,India,14,13,1.0769230769230769,27.923076923076923,50,0,0
/global/archives/18608,Austria,14,2,7,124.5,58,0,0
/global/archives/18753,India,14,10,1.4,17.7,48,0,0
/global/archives/18770,Australia,14,10,1.4,19.8,58,0,0
/global/archives/category/corporates/sk-enterm,India,14,3,4.666666666666667,24,53,0,0
/global/archives/category/press-room/financial-results,France,14,6,2.3333333333333335,24,57,0,0
/global/archives/tag/ecopro-bm,United States,14,3,4.666666666666667,31.333333333333332,55,0,0
/global/,Australia,13,11,1.1818181818181819,13.818181818181818,55,0,0
/global/,Poland,13,7,1.8571428571428572,45.857142857142854,59,0,0
/global/archives/11087,United States,13,10,1.3,58.6,68,0,0
/global/archives/13521,South Korea,13,11,1.1818181818181819,10,54,0,0
/global/archives/13595,South Korea,13,9,1.4444444444444444,90.22222222222223,57,0,0
/global/archives/15687,India,13,10,1.3,20,54,0,0
/global/archives/16060,Singapore,13,11,1.1818181818181819,20.363636363636363,60,0,0
/global/archives/16939,United States,13,9,1.4444444444444444,5,53,0,0
/global/archives/17426,France,13,4,3.25,320.25,54,0,0
/global/archives/17499,India,13,9,1.4444444444444444,123.22222222222223,53,0,0
/global/archives/18065,South Korea,13,12,1.0833333333333333,8.75,54,0,0
/global/archives/18361,South Korea,13,8,1.625,30.5,49,0,0
/global/archives/18374,South Korea,13,9,1.4444444444444444,16.77777777777778,48,0,0
/global/archives/18659,India,13,10,1.3,20.2,46,0,0
/global/archives/18743,Singapore,13,12,1.0833333333333333,24,54,0,0
/global/archives/7445,Sweden,13,10,1.3,95.4,60,0,0
/global/archives/category/corporates,Singapore,13,9,1.4444444444444444,31.88888888888889,53,0,0
/global/archives/category/corporates/sk-earthon,India,13,3,4.333333333333333,6,47,0,0
/global/archives/category/corporates/sk-innovation,Australia,13,4,3.25,26.75,52,0,0
/global/archives/category/press-room/financial-results,Austria,13,4,3.25,22,53,0,0
/global/latestnews,Poland,13,10,1.3,8.2,56,0,0
/global/archives/10939,Malaysia,12,9,1.3333333333333333,37.888888888888886,55,0,0
/global/archives/12022,United States,12,12,1,14.333333333333334,58,0,0
/global/archives/15840,Malaysia,12,8,1.5,88.5,56,0,0
/global/archives/17047,United States,12,9,1.3333333333333333,42.888888888888886,51,0,0
/global/archives/17476,South Korea,12,12,1,49.333333333333336,57,0,0
/global/archives/17595,South Korea,12,10,1.2,34.8,60,0,0
/global/archives/17623,India,12,12,1,83.75,60,0,0
/global/archives/18022,Indonesia,12,6,2,27.5,46,0,0
/global/archives/18140,South Korea,12,8,1.5,85.875,47,0,0
/global/archives/4776,China,12,10,1.2,64.2,56,0,0
/global/archives/category/corporates/sk-innovation,India,12,7,1.7142857142857142,16.857142857142858,46,0,0
/global/archives/tag/ncm811,South Korea,12,10,1.2,4.3,57,0,0
/global/archives/11807,Vietnam,11,6,1.8333333333333333,266.8333333333333,54,0,0
/global/archives/12022,India,11,11,1,21.727272727272727,51,0,0
/global/archives/14565,South Korea,11,6,1.8333333333333333,46.666666666666664,44,0,0
/global/archives/14634,United States,11,11,1,45.90909090909091,53,0,0
/global/archives/15490,India,11,6,1.8333333333333333,8.833333333333334,42,0,0
/global/archives/15490,Singapore,11,4,2.75,0.5,34,0,0
/global/archives/15687,Pakistan,11,8,1.375,118.375,49,0,0
/global/archives/16060,South Korea,11,8,1.375,10.75,51,0,0
/global/archives/16286,United States,11,11,1,0,44,0,0
/global/archives/17569,United States,11,8,1.375,8.875,49,0,0
/global/archives/18065,United States,11,9,1.2222222222222223,40,44,0,0
/global/archives/18107,Russia,11,8,1.375,63.75,43,0,0
/global/archives/18608,France,11,8,1.375,68.375,42,0,0
/global/archives/18659,Japan,11,9,1.2222222222222223,0.6666666666666666,46,0,0
/global/archives/18743,United Kingdom,11,12,0.9166666666666666,2.5833333333333335,38,0,0
/global/archives/18770,Indonesia,11,6,1.8333333333333333,3.6666666666666665,43,0,0
/global/archives/489,Singapore,11,7,1.5714285714285714,130.85714285714286,40,0,0
/global/archives/8327,South Korea,11,5,2.2,28,46,0,0
/global/archives/category/corporates/sk-earthon,Malaysia,11,10,1.1,9.6,38,0,0
/global/archives/category/corporates/sk-earthon,Singapore,11,7,1.5714285714285714,14.142857142857142,46,0,0
/global/archives/category/corporates/sk-geo-centric,South Korea,11,8,1.375,16,42,0,0
/global/archives/category/corporates/sk-ie-technology,India,11,2,5.5,15.5,40,0,0
/global/archives/category/corporates/sk-innovation,Hong Kong,11,7,1.5714285714285714,17.142857142857142,36,0,0
/global/archives/category/corporates/sk-on,United Kingdom,11,6,1.8333333333333333,42.166666666666664,47,0,0
/global/archives/category/press-room,South Korea,11,8,1.375,13.875,39,0,0
/global/archives/category/press-room/financial-results,Vietnam,11,3,3.6666666666666665,34,41,0,0
/global/archives/tag/sk-gc-americas,United States,11,8,1.375,13,52,0,0
/global/latestnews,France,11,6,1.8333333333333333,20.333333333333332,44,0,0
/global/latestnews,Japan,11,6,1.8333333333333333,18.666666666666668,44,0,0
/global/terms-and-conditions,South Korea,11,7,1.5714285714285714,11.285714285714286,50,0,0
/global/,Thailand,10,5,2,61.8,48,0,0
/global/archives/13780,United States,10,9,1.1111111111111112,52.44444444444444,41,0,0
/global/archives/14491,United States,10,10,1,15.8,44,0,0
/global/archives/15103,United States,10,7,1.4285714285714286,40.57142857142857,42,0,0
/global/archives/15259,China,10,6,1.6666666666666667,118,36,0,0
/global/archives/15259,India,10,4,2.5,58,43,0,0
/global/archives/15664,India,10,6,1.6666666666666667,28.5,40,0,0
/global/archives/15664,Japan,10,9,1.1111111111111112,12.222222222222221,50,0,0
/global/archives/16060,India,10,8,1.25,21.125,44,0,0
/global/archives/16834,India,10,7,1.4285714285714286,13.571428571428571,44,0,0
/global/archives/17356,United States,10,8,1.25,34.375,46,0,0
/global/archives/17499,South Korea,10,8,1.25,13.375,45,0,0
/global/archives/17595,India,10,7,1.4285714285714286,88.71428571428571,35,0,0
/global/archives/18107,Indonesia,10,9,1.1111111111111112,59.333333333333336,45,0,0
/global/archives/18436,India,10,10,1,15.3,38,0,0
/global/archives/18608,Peru,10,4,2.5,201,42,0,0
/global/archives/18608,Spain,10,6,1.6666666666666667,122.66666666666667,42,0,0
/global/archives/18659,Singapore,10,8,1.25,21.75,40,0,0
/global/archives/18770,United Kingdom,10,8,1.25,59.75,46,0,0
/global/archives/9740,Singapore,10,5,2,90.8,40,0,0
/global/archives/9951,South Korea,10,5,2,69.4,40,0,0
/global/archives/category/corporates,Japan,10,5,2,20.4,35,0,0
/global/archives/category/corporates,United Kingdom,10,5,2,35.2,39,0,0
/global/archives/category/corporates/sk-enmove,India,10,3,3.3333333333333335,3.6666666666666665,37,0,0
/global/archives/category/corporates/sk-geo-centric,United States,10,4,2.5,15.25,36,0,0
/global/archives/category/corporates/sk-innovation,Singapore,10,9,1.1111111111111112,23.22222222222222,41,0,0
/global/archives/category/corporates/sk-rading-international,India,10,1,10,7,36,0,0
/global/archives/category/press-room,United Kingdom,10,6,1.6666666666666667,16.166666666666668,38,0,0
/global/archives/category/press-room,United States,10,7,1.4285714285714286,40,39,0,0
/global/archives/category/press-room/financial-results,Australia,10,3,3.3333333333333335,19.333333333333332,41,0,0
/global/archives/category/press-room/financial-results,Hungary,10,3,3.3333333333333335,18.333333333333332,32,0,0
/global/archives/11807,Japan,9,6,1.5,23.833333333333332,34,0,0
/global/archives/13329,South Korea,9,9,1,10.666666666666666,44,0,0
/global/archives/13780,Taiwan,9,6,1.5,18,37,0,0
/global/archives/15462,United States,9,10,0.9,17.6,39,0,0
/global/archives/15664,Hong Kong,9,5,1.8,41.2,28,0,0
/global/archives/16493,South Korea,9,8,1.125,47,41,0,0
/global/archives/17216,India,9,8,1.125,32.75,43,0,0
/global/archives/17216,Japan,9,3,3,61,35,0,0
/global/archives/17460,United States,9,9,1,12.333333333333334,44,0,0
/global/archives/18065,Singapore,9,9,1,23.555555555555557,40,0,0
/global/archives/18388,(not set),9,9,1,0,36,0,0
/global/archives/18388,South Korea,9,5,1.8,6.8,29,0,0
/global/archives/18546,Finland,9,10,0.9,1.2,37,0,0
/global/archives/18608,Poland,9,9,1,107.44444444444444,37,0,0
/global/archives/18623,South Korea,9,5,1.8,6,30,0,0
/global/archives/18659,Indonesia,9,5,1.8,25.6,32,0,0
/global/archives/18753,United Kingdom,9,10,0.9,12.3,35,0,0
/global/archives/3820,South Korea,9,7,1.2857142857142858,14.571428571428571,39,0,0
/global/archives/3820,United States,9,10,0.9,16.9,37,0,0
/global/archives/6216,Canada,9,6,1.5,93.83333333333333,40,0,0
/global/archives/6824,China,9,6,1.5,31.666666666666668,33,0,0
/global/archives/7991,Singapore,9,2,4.5,1,27,0,0
/global/archives/9548,United States,9,8,1.125,38,37,0,0
/global/archives/9910,Indonesia,9,6,1.5,104.66666666666667,41,0,0
/global/archives/category/corporates,Taiwan,9,5,1.8,26.4,36,0,0
/global/archives/category/corporates/sk-enmove,South Korea,9,6,1.5,9.333333333333334,35,0,0
/global/archives/category/corporates/sk-incheon-petrochem,India,9,1,9,7,33,0,0
/global/archives/category/corporates/sk-on,Hungary,9,4,2.25,37.25,38,0,0
/global/archives/category/insight,South Korea,9,10,0.9,7.9,35,0,0
/global/archives/tag/pouch-type-battery,South Korea,9,8,1.125,6.25,47,0,0
/global/archives/tag/pouch-type-battery,United States,9,5,1.8,14.4,40,0,0
/global/,Peru,8,2,4,46.5,33,0,0
/global/,Ukraine,8,5,1.6,22.2,36,0,0
/global/archives/10835,United States,8,8,1,7.5,34,0,0
/global/archives/10939,India,8,4,2,23.75,34,0,0
/global/archives/12022,Indonesia,8,6,1.3333333333333333,20.666666666666668,39,0,0
/global/archives/12147,United States,8,8,1,21.125,37,0,0
/global/archives/13521,United States,8,7,1.1428571428571428,24,35,0,0
/global/archives/13780,South Korea,8,8,1,6.875,37,0,0
/global/archives/13780,United Kingdom,8,5,1.6,9.8,35,0,0
/global/archives/14226,India,8,7,1.1428571428571428,52.57142857142857,37,0,0
/global/archives/15374,Indonesia,8,3,2.6666666666666665,40,27,0,0
/global/archives/15374,Japan,8,8,1,8.875,38,0,0
/global/archives/15374,United States,8,8,1,15.875,35,0,0
/global/archives/16060,Japan,8,8,1,24.375,42,0,0
/global/archives/16060,United States,8,4,2,16.75,40,0,0
/global/archives/16463,South Korea,8,6,1.3333333333333333,26.5,34,0,0
/global/archives/16532,India,8,6,1.3333333333333333,29.5,38,0,0
/global/archives/16613,Italy,8,1,8,29,30,0,0
/global/archives/16834,United States,8,7,1.1428571428571428,17.714285714285715,39,0,0
/global/archives/17426,Germany,8,7,1.1428571428571428,99.57142857142857,33,0,0
/global/archives/18065,Hong Kong,8,6,1.3333333333333333,23.666666666666668,35,0,0
/global/archives/18107,India,8,8,1,47.875,36,0,0
/global/archives/18107,United Kingdom,8,7,1.1428571428571428,47.714285714285715,34,0,0
/global/archives/18361,Singapore,8,4,2,5.25,27,0,0
/global/archives/18421,Italy,8,4,2,39.5,34,0,0
/global/archives/18608,Mexico,8,1,8,193,34,0,0
/global/archives/18659,China,8,7,1.1428571428571428,13.714285714285714,24,0,0
/global/archives/18690,Singapore,8,8,1,6.375,36,0,0
/global/archives/18743,Canada,8,7,1.1428571428571428,0,27,0,0
/global/archives/6216,Singapore,8,7,1.1428571428571428,90.14285714285714,37,0,0
/global/archives/7476,Singapore,8,3,2.6666666666666665,21.333333333333332,29,0,0
/global/archives/9668,South Korea,8,7,1.1428571428571428,57.142857142857146,38,0,0
/global/archives/category/corporates,Hungary,8,2,4,121.5,30,0,0
/global/archives/category/corporates,India,8,7,1.1428571428571428,11.285714285714286,31,0,0
/global/archives/category/corporates/sk-energy,South Korea,8,6,1.3333333333333333,13,31,0,0
/global/archives/category/corporates/sk-energy,United Kingdom,8,2,4,272.5,27,0,0
/global/archives/category/corporates/sk-ie-technology,United Kingdom,8,3,2.6666666666666665,30.666666666666668,34,0,0
/global/archives/category/corporates/sk-on,Singapore,8,4,2,83.75,27,0,0
/global/archives/category/people/sustainability,South Korea,8,5,1.6,15,29,0,0
/global/archives/category/press-room,India,8,7,1.1428571428571428,19.285714285714285,31,0,0
/global/archives/category/press-room,Japan,8,6,1.3333333333333333,25.333333333333332,30,0,0
/global/archives/category/press-room/financial-results,Switzerland,8,2,4,37.5,32,0,0
/global/archives/category/press-room/press-release,China,8,5,1.6,22.8,31,0,0
/global/archives/category/press-room/press-release,Hong Kong,8,8,1,12,34,0,0
/global/archives/category/press-room/press-release,United Kingdom,8,6,1.3333333333333333,18.5,33,0,0
/global/archives/tag/g-15-ap-block,South Korea,8,5,1.6,7.4,35,0,0
/global/archives/tag/skei-singapore,South Korea,8,5,1.6,7.6,35,0,0
/global/sustainability-report,United States,8,8,1,3.125,38,0,0
/global/who-we-are,Hong Kong,8,3,2.6666666666666665,71.66666666666667,32,0,0
/global/,Argentina,7,2,3.5,21,23,0,0
/global/,Canada,7,6,1.1666666666666667,15.666666666666666,33,0,0
/global/,Hungary,7,6,1.1666666666666667,53.333333333333336,31,0,0
/global/,Philippines,7,3,2.3333333333333335,13.666666666666666,26,0,0
/global/404,South Korea,7,3,2.3333333333333335,3,29,0,0
/global/archives/1058,Spain,7,1,7,2,22,0,0
/global/archives/11807,South Korea,7,4,1.75,256,28,0,0
/global/archives/12022,South Korea,7,6,1.1666666666666667,8.666666666666666,28,0,0
/global/archives/12106,United States,7,6,1.1666666666666667,10.5,31,0,0
/global/archives/12692,South Korea,7,4,1.75,52.75,32,0,0
/global/archives/13595,United States,7,6,1.1666666666666667,12.166666666666666,30,0,0
/global/archives/13780,India,7,5,1.4,23.6,29,0,0
/global/archives/14193,South Korea,7,6,1.1666666666666667,39.666666666666664,33,0,0
/global/archives/14219,China,7,4,1.75,14,22,0,0
/global/archives/1493,United States,7,7,1,34.42857142857143,34,0,0
/global/archives/15259,United States,7,6,1.1666666666666667,5.333333333333333,27,0,0
/global/archives/15592,South Korea,7,2,3.5,27,26,0,0
/global/archives/15937,Singapore,7,6,1.1666666666666667,56,33,0,0
/global/archives/16154,India,7,4,1.75,19.5,26,0,0
/global/archives/16376,India,7,2,3.5,73,21,0,0
/global/archives/16376,South Korea,7,7,1,4.857142857142857,32,0,0
/global/archives/17169,Singapore,7,4,1.75,143,24,0,0
/global/archives/17216,Germany,7,4,1.75,87.5,29,0,0
/global/archives/18107,Australia,7,7,1,228.71428571428572,36,0,0
/global/archives/18301,South Korea,7,7,1,12.571428571428571,33,0,0
/global/archives/18421,India,7,6,1.1666666666666667,43.5,29,0,0
/global/archives/18421,South Korea,7,7,1,5.285714285714286,25,0,0
/global/archives/18500,South Korea,7,5,1.4,13.4,29,0,0
/global/archives/18546,Canada,7,6,1.1666666666666667,7.5,25,0,0
/global/archives/18546,China,7,5,1.4,16.2,26,0,0
/global/archives/18546,Germany,7,6,1.1666666666666667,38.166666666666664,39,0,0
/global/archives/18546,Ireland,7,7,1,3,27,0,0
/global/archives/18639,United Kingdom,7,8,0.875,11.375,30,0,0
/global/archives/18690,France,7,7,1,12.142857142857142,29,0,0
/global/archives/18690,Netherlands,7,5,1.4,70.6,29,0,0
/global/archives/18690,Spain,7,7,1,55.714285714285715,28,0,0
/global/archives/18695,South Korea,7,6,1.1666666666666667,6.5,24,0,0
/global/archives/18753,Australia,7,4,1.75,38.75,26,0,0
/global/archives/18753,United States,7,6,1.1666666666666667,12.5,28,0,0
/global/archives/3962,India,7,4,1.75,112,33,0,0
/global/archives/4518,Sweden,7,5,1.4,60.8,35,0,0
/global/archives/489,Thailand,7,2,3.5,400.5,30,0,0
/global/archives/7906,South Korea,7,5,1.4,26.8,28,0,0
/global/archives/9910,Singapore,7,6,1.1666666666666667,39.166666666666664,32,0,0
/global/archives/category/corporates,China,7,6,1.1666666666666667,4.833333333333333,22,0,0
/global/archives/category/corporates/sk-innovation,United Kingdom,7,6,1.1666666666666667,110.33333333333333,28,0,0
/global/archives/category/corporates/sk-innovation,United States,7,5,1.4,17.2,27,0,0
/global/archives/category/press-room/financial-results,United Arab Emirates,7,2,3.5,29,27,0,0
/global/archives/category/press-room/issue-fact,South Korea,7,5,1.4,7.8,30,0,0
