# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241028
# 종료일: 20241103
페이지 경로 및 화면 클래스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/global/archives/15687,12,11,9,1.3333333333333333,128.22222222222223,48,0,0
/global/archives/17817,12,13,10,1.2,14.7,56,0,0
/global/archives/category/corporates/sk-geo-centric,12,9,8,1.5,23.5,46,0,0
/global/archives/category/people,12,11,10,1.2,13.4,44,0,0
/global/archives/16286,11,12,11,1,1.4545454545454546,44,0,0
/global/archives/7906,11,9,8,1.375,29.625,46,0,0
/global/archives/10774,10,12,10,1,17.2,54,0,0
/global/archives/10939,10,10,7,1.4285714285714286,58,43,0,0
/global/archives/12106,10,11,7,1.4285714285714286,49.42857142857143,43,0,0
/global/archives/14491,10,9,8,1.25,6.5,46,0,0
/global/archives/16448,10,10,7,1.4285714285714286,45.142857142857146,44,0,0
/global/archives/17047,10,8,7,1.4285714285714286,24,43,0,0
/global/archives/17737,10,11,7,1.4285714285714286,20.571428571428573,48,0,0
/global/archives/19349,10,11,10,1,19.7,38,0,0
/global/archives/4921,10,12,11,0.9090909090909091,12.454545454545455,49,0,0
/global/archives/category/corporates/sk-earthon,10,6,6,1.6666666666666667,36.333333333333336,41,0,0
/global/archives/category/press-room/issue-fact,10,10,7,1.4285714285714286,29.714285714285715,35,0,0
/global/archives/13544,9,8,7,1.2857142857142858,35.42857142857143,37,0,0
/global/archives/18659,9,10,9,1,14.11111111111111,42,0,0
/global/archives/6313,9,4,3,3,20.666666666666668,32,0,0
/global/archives/10610,8,8,8,1,11.875,35,0,0
/global/archives/13521,8,9,8,1,84.125,37,0,0
/global/archives/13595,8,8,7,1.1428571428571428,28.285714285714285,35,0,0
/global/archives/16154,8,10,7,1.1428571428571428,13.857142857142858,41,0,0
/global/archives/16493,8,9,7,1.1428571428571428,59.857142857142854,36,0,0
/global/archives/17476,8,9,6,1.3333333333333333,44.333333333333336,36,0,0
/global/archives/18065,8,9,8,1,17.5,30,0,0
/global/archives/7445,8,10,7,1.1428571428571428,35.285714285714285,39,0,0
/global/archives/9740,8,9,6,1.3333333333333333,15.5,36,0,0
/global/archives/category/corporates/sk-enterm,8,7,7,1.1428571428571428,9.428571428571429,35,0,0
/global/archives/category/insight,8,9,8,1,5.25,30,0,0
/global/archives/category/people/inno-people,8,8,6,1.3333333333333333,12.5,26,0,0
/global/archives/tag/sustainability-report,8,8,8,1,3,40,0,0
/global/archives/10654,7,8,6,1.1666666666666667,47,33,0,0
/global/archives/11087,7,7,5,1.4,35.8,28,0,0
/global/archives/12147,7,8,7,1,14.857142857142858,33,0,0
/global/archives/14415,7,5,4,1.75,87.75,30,0,0
/global/archives/15462,7,8,6,1.1666666666666667,40.333333333333336,33,0,0
/global/archives/16532,7,9,6,1.1666666666666667,46.333333333333336,33,0,0
/global/archives/17446,7,7,7,1,25,27,0,0
/global/archives/18022,7,7,5,1.4,18,32,0,0
/global/archives/18361,7,7,7,1,39.57142857142857,31,0,0
/global/archives/18436,7,6,5,1.4,31.6,30,0,0
/global/archives/3820,7,6,6,1.1666666666666667,23,27,0,0
/global/archives/4499,7,6,6,1.1666666666666667,6.333333333333333,30,0,0
/global/archives/category/insight/trend_report,7,7,6,1.1666666666666667,12,24,0,0
/global/archives/category/people/sustainability,7,5,5,1.4,14.4,30,0,0
/global/archives/tag/sustainability,7,7,7,1,4,35,0,0
/global/archives/10835,6,5,5,1.2,35.8,27,0,0
/global/archives/10985,6,3,3,2,59.333333333333336,25,0,0
/global/archives/12036,6,6,1,6,0,22,0,0
/global/archives/12293,6,1,1,6,30,22,0,0
/global/archives/15937,6,6,5,1.2,28.8,28,0,0
/global/archives/17313,6,7,6,1,15.333333333333334,28,0,0
/global/archives/17514,6,6,4,1.5,81.25,28,0,0
/global/archives/17569,6,6,5,1.2,159,25,0,0
/global/archives/17893,6,5,4,1.5,47.25,23,0,0
/global/archives/18388,6,6,6,1,24.666666666666668,28,0,0
/global/archives/3674,6,7,4,1.5,4,27,0,0
/global/archives/3962,6,6,5,1.2,6,26,0,0
/global/archives/9509,6,6,4,1.5,51.75,26,0,0
/global/archives/category/corporate/sk-energy,6,5,5,1.2,26.4,26,0,0
/global/archives/category/corporates/sk-rading-international,6,4,4,1.5,22,26,0,0
/global/archives/category/insight/expert-voice,6,5,5,1.2,52.8,25,0,0
/global/archives/tag/hungary,6,1,1,6,112,23,0,0
/global/archives/tag/sk-energy-americas,6,3,3,2,19.666666666666668,28,0,0
/global/archives/tag/yubase,6,4,3,2,18.666666666666668,21,0,0
/global/archives/11527,5,2,2,2.5,12.5,20,0,0
/global/archives/12008,5,4,4,1.25,15.75,18,0,0
/global/archives/13748,5,4,4,1.25,147.5,20,0,0
/global/archives/13932,5,3,3,1.6666666666666667,21,21,0,0
/global/archives/14226,5,7,5,1,12,26,0,0
/global/archives/14309,5,5,5,1,9.8,22,0,0
/global/archives/14766,5,6,4,1.25,12,22,0,0
/global/archives/15259,5,6,5,1,0,21,0,0
/global/archives/17022,5,5,5,1,11.4,23,0,0
/global/archives/17844,5,5,3,1.6666666666666667,11.666666666666666,18,0,0
/global/archives/17950,5,6,5,1,36,21,0,0
/global/archives/4308,5,3,3,1.6666666666666667,32,17,0,0
/global/archives/4612,5,6,5,1,7.6,24,0,0
/global/archives/4776,5,4,4,1.25,28.5,20,0,0
/global/archives/489,5,6,4,1.25,35.5,25,0,0
/global/archives/5772,5,4,4,1.25,10.75,20,0,0
/global/archives/9709,5,5,5,1,9.4,21,0,0
/global/archives/category/ces/ces-2023,5,1,1,5,53,15,0,0
/global/archives/category/corporate/sk-enmove,5,5,4,1.25,20.25,22,0,0
/global/archives/tag/lithium-ion-batteries,5,1,1,5,34,20,0,0
/global/archives/11161,4,4,3,1.3333333333333333,246.66666666666666,19,0,0
/global/archives/11400,4,2,2,2,56,18,0,0
/global/archives/11807,4,3,3,1.3333333333333333,53.333333333333336,17,0,0
/global/archives/12220,4,4,3,1.3333333333333333,14.666666666666666,18,0,0
/global/archives/12667,4,4,3,1.3333333333333333,247.33333333333334,16,0,0
/global/archives/12692,4,4,4,1,20.25,17,0,0
/global/archives/14193,4,6,4,1,0,18,0,0
/global/archives/15067,4,4,4,1,28.5,17,0,0
/global/archives/15574,4,5,4,1,5.5,15,0,0
/global/archives/15760,4,3,3,1.3333333333333333,36.333333333333336,18,0,0
/global/archives/16376,4,4,2,2,2.5,15,0,0
/global/archives/17386,4,3,1,4,3,11,0,0
/global/archives/17460,4,4,4,1,17.5,20,0,0
/global/archives/17990,4,3,3,1.3333333333333333,12,15,0,0
/global/archives/18571,4,5,4,1,3.5,20,0,0
/global/archives/19095,4,4,3,1.3333333333333333,0,14,0,0
/global/archives/303,4,4,4,1,1.5,15,0,0
/global/archives/7245,4,5,4,1,49.75,20,0,0
/global/archives/8310,4,4,3,1.3333333333333333,54,18,0,0
/global/archives/8899,4,5,4,1,28.25,20,0,0
/global/archives/category/corporates/sk-incheon-petrochem,4,3,3,1.3333333333333333,7.333333333333333,15,0,0
/global/archives/tag/ncm811,4,3,3,1.3333333333333333,11.333333333333334,16,0,0
/global/archives/tag/s-pack,4,2,2,2,16.5,17,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,4,3,3,1.3333333333333333,1.3333333333333333,14,0,0
/global/archives/tag/sko,4,5,3,1.3333333333333333,14,20,0,0
/global/archives/1058,3,3,2,1.5,30.5,13,0,0
/global/archives/10802,3,4,3,1,19.333333333333332,13,0,0
/global/archives/11147,3,3,3,1,15.333333333333334,16,0,0
/global/archives/11596,3,3,3,1,18,15,0,0
/global/archives/12269,3,4,3,1,4,15,0,0
/global/archives/12891,3,4,3,1,33.666666666666664,12,0,0
/global/archives/12950,3,4,4,0.75,14.75,11,0,0
/global/archives/13103,3,3,3,1,29.333333333333332,10,0,0
/global/archives/13184,3,2,2,1.5,17,14,0,0
/global/archives/14628,3,3,3,1,11.666666666666666,10,0,0
/global/archives/14634,3,3,3,1,11,14,0,0
/global/archives/14688,3,3,3,1,30.333333333333332,13,0,0
/global/archives/14962,3,3,2,1.5,0,9,0,0
/global/archives/15865,3,3,2,1.5,2,10,0,0
/global/archives/16719,3,3,3,1,125,14,0,0
/global/archives/16939,3,2,2,1.5,14.5,10,0,0
/global/archives/16970,3,4,3,1,3,15,0,0
/global/archives/17863,3,2,2,1.5,22,11,0,0
/global/archives/18140,3,3,2,1.5,0,11,0,0
/global/archives/18301,3,3,3,1,105.33333333333333,15,0,0
/global/archives/18753,3,4,4,0.75,0,7,0,0
/global/archives/19328,3,3,2,1.5,5.5,10,0,0
/global/archives/2490,3,3,2,1.5,211,13,0,0
/global/archives/2557,3,1,1,3,38,11,0,0
/global/archives/4146,3,3,3,1,12.666666666666666,16,0,0
/global/archives/4751,3,4,3,1,1524.6666666666667,12,0,0
/global/archives/497,3,3,1,3,0,12,0,0
/global/archives/6343,3,3,3,1,7.333333333333333,12,0,0
/global/archives/6462,3,3,3,1,21.666666666666668,12,0,0
/global/archives/6807,3,3,2,1.5,58.5,13,0,0
/global/archives/8067,3,2,2,1.5,50.5,14,0,0
/global/archives/8914,3,1,1,3,46,10,0,0
/global/archives/9695,3,3,3,1,20.666666666666668,14,0,0
/global/archives/category/corporate/sk-on,3,3,2,1.5,26.5,12,0,0
/global/archives/category/corporates/sk-ie-technology,3,2,2,1.5,17.5,12,0,0
/global/archives/tag/all-solid-state,3,1,1,3,8,12,0,0
/global/archives/tag/batteries,3,1,1,3,9,12,0,0
/global/archives/tag/egg-program,3,2,2,1.5,11,14,0,0
/global/archives/tag/f-150-lightning,3,4,2,1.5,5.5,15,0,0
/global/archives/tag/financial-results,3,2,2,1.5,13,12,0,0
/global/archives/tag/green-bonds,3,1,1,3,24,8,0,0
/global/archives/tag/houston,3,2,2,1.5,7.5,13,0,0
/global/archives/tag/lithium-ion-battery,3,1,1,3,31,14,0,0
/global/archives/tag/malaysia,3,2,2,1.5,2,11,0,0
/global/archives/tag/northvolt,3,3,3,1,3.6666666666666665,16,0,0
/global/archives/tag/oh-jong-hoon,3,1,1,3,17,12,0,0
/global/archives/tag/poe,3,2,2,1.5,1,12,0,0
/global/archives/tag/pouch-type-battery,3,3,3,1,6.333333333333333,15,0,0
/global/archives/tag/sk综合化学上海,3,3,3,1,5.666666666666667,14,0,0
/global/family-site-links,3,3,3,1,8.666666666666666,19,0,0
/global/legal-notices,3,3,1,3,3,10,0,0
/global/archives/10073,2,1,1,2,42,6,0,0
/global/archives/10133,2,2,2,1,16,9,0,0
/global/archives/10535,2,2,2,1,7,8,0,0
/global/archives/10713,2,1,1,2,48,9,0,0
/global/archives/107411,2,2,2,1,0.5,9,0,0
/global/archives/10767,2,3,2,1,3.5,10,0,0
/global/archives/10842,2,3,1,2,0,10,0,0
/global/archives/10913,2,3,2,1,5.5,11,0,0
/global/archives/11125,2,2,2,1,2.5,8,0,0
/global/archives/114530,2,1,1,2,1,9,0,0
/global/archives/11537,2,2,2,1,65.5,6,0,0
/global/archives/11992,2,2,2,1,26.5,8,0,0
/global/archives/12072,2,3,2,1,18.5,12,0,0
/global/archives/12274/skee,2,2,2,1,6,10,0,0
/global/archives/12471,2,2,2,1,7,6,0,0
/global/archives/13374,2,3,2,1,0,9,0,0
/global/archives/14065,2,3,2,1,0,10,0,0
/global/archives/14243,2,2,2,1,0,8,0,0
/global/archives/14264,2,2,2,1,27,6,0,0
/global/archives/14493,2,2,2,1,5.5,9,0,0
/global/archives/14770,2,2,2,1,3.5,7,0,0
/global/archives/1493,2,2,2,1,62,8,0,0
/global/archives/15007,2,2,2,1,32,9,0,0
/global/archives/15103,2,1,1,2,36,10,0,0
/global/archives/15430,2,2,2,1,72.5,10,0,0
/global/archives/15654,2,1,1,2,44,6,0,0
/global/archives/15985,2,2,2,1,41,11,0,0
/global/archives/16005,2,2,2,1,80,10,0,0
/global/archives/16308,2,2,2,1,6,11,0,0
/global/archives/16480,2,2,2,1,14,10,0,0
/global/archives/16613,2,2,1,2,0,6,0,0
/global/archives/16738,2,2,2,1,14,10,0,0
/global/archives/16787,2,2,2,1,214,8,0,0
/global/archives/16881,2,3,2,1,25.5,10,0,0
/global/archives/17010,2,3,2,1,7.5,9,0,0
/global/archives/17796,2,2,2,1,278,6,0,0
/global/archives/17978,2,2,2,1,10,6,0,0
/global/archives/18332,2,1,1,2,48,9,0,0
/global/archives/18639,2,2,2,1,13,9,0,0
/global/archives/18690,2,3,2,1,30.5,8,0,0
/global/archives/18989,2,2,2,1,6.5,9,0,0
/global/archives/2329,2,3,2,1,0,8,0,0
/global/archives/298,2,2,2,1,17.5,11,0,0
/global/archives/311,2,2,2,1,6,9,0,0
/global/archives/3709,2,2,2,1,3,8,0,0
/global/archives/4309,2,3,2,1,8,11,0,0
/global/archives/4482,2,2,2,1,88,9,0,0
/global/archives/564,2,3,2,1,46.5,10,0,0
/global/archives/5981,2,2,1,2,3,8,0,0
/global/archives/7043,2,2,2,1,98.5,9,0,0
/global/archives/7302,2,2,2,1,7,8,0,0
/global/archives/7476,2,2,2,1,15.5,9,0,0
/global/archives/7596,2,2,2,1,13,9,0,0
/global/archives/7633,2,2,2,1,5.5,9,0,0
/global/archives/7761,2,2,2,1,4,7,0,0
/global/archives/7870,2,2,2,1,39.5,10,0,0
/global/archives/7961,2,2,2,1,14,8,0,0
/global/archives/7991,2,1,1,2,8,7,0,0
/global/archives/8046,2,2,1,2,18,9,0,0
/global/archives/8087,2,2,2,1,40,9,0,0
/global/archives/8298,2,2,2,1,15.5,10,0,0
/global/archives/8327,2,2,2,1,18,10,0,0
/global/archives/8350,2,3,2,1,2,11,0,0
/global/archives/8383,2,2,1,2,0,7,0,0
/global/archives/8400,2,3,2,1,0,10,0,0
/global/archives/9191,2,3,2,1,13,6,0,0
/global/archives/9394,2,1,1,2,24,8,0,0
/global/archives/9668,2,3,2,1,28.5,7,0,0
/global/archives/category/corporate/sk-rading-international,2,2,1,2,6,8,0,0
/global/archives/category/people/onsite-report,2,2,2,1,353,11,0,0
/global/archives/category/social-value/csr-program,2,2,2,1,5,10,0,0
/global/archives/category/social-value/social-enterprise,2,2,2,1,5.5,10,0,0
/global/archives/tag/2021,2,2,2,1,2.5,10,0,0
/global/archives/tag/2024gmf,2,1,1,2,6,8,0,0
/global/archives/tag/ecopro-bm,2,2,2,1,13,7,0,0
/global/archives/tag/executive-appointments,2,1,1,2,19,8,0,0
/global/archives/tag/ford,2,1,1,2,10,8,0,0
/global/archives/tag/ketapu-cluster,2,2,2,1,5,8,0,0
/global/archives/tag/liquid-immersion-cooling,2,1,1,2,18,9,0,0
/global/archives/tag/nexlene,2,1,1,2,30,8,0,0
/global/archives/tag/rhee-jang-weon,2,1,1,2,3,8,0,0
/global/archives/tag/secondary-batteries,2,1,1,2,10,8,0,0
/global/archives/tag/sk-hi-tech-battery-materials-china,2,1,1,2,16,10,0,0
/global/archives/tag/sk-on-hungary,2,1,1,2,14,7,0,0
/global/archives/tag/skba,2,2,2,1,6,8,0,0
/global/archives/tag/sken,2,2,1,2,15,8,0,0
/global/archives/tag/skgca,2,1,1,2,18,8,0,0
/global/archives/tag/skti,2,3,2,1,0.5,11,0,0
/global/archives/tag/sk综合化学,2,2,2,1,18,8,0,0
/global/archives/tag/solid-power,2,2,2,1,37.5,11,0,0
/global/archives/tag/tesla,2,2,2,1,0,9,0,0
/global/archives/tag/turkey,2,2,1,2,20,6,0,0
/global/archives/tag/ulsan-clx,2,2,2,1,23,9,0,0
/global/archives/tag/ဒီရေတောများပြန်လည်ပျို,2,2,2,1,7,10,0,0
/global/archives/tag/中韩石化,2,3,3,0.6666666666666666,4.666666666666667,10,0,0
/global/archives/tag/电池,2,2,2,1,6,9,0,0
/global/privacy-policy,2,2,2,1,1.5,7,0,0
/global/who-we-are,2,1,1,2,11,6,0,0
/global/404,1,1,1,1,2,6,0,0
/global/archives/10031,1,2,1,1,0,5,0,0
/global/archives/10066,1,1,1,1,1,4,0,0
/global/archives/10326,1,1,1,1,0,4,0,0
/global/archives/10445,1,1,1,1,0,3,0,0
/global/archives/10697,1,1,1,1,245,4,0,0
/global/archives/10872,1,1,1,1,25,6,0,0
/global/archives/11037,1,1,1,1,0,4,0,0
/global/archives/11214,1,2,1,1,5,7,0,0
/global/archives/11286,1,1,1,1,0,3,0,0
/global/archives/11342,1,1,1,1,11,4,0,0
/global/archives/11486,1,1,1,1,32,4,0,0
/global/archives/11512,1,1,1,1,114,3,0,0
/global/archives/1175,1,1,1,1,0,2,0,0
/global/archives/11758,1,1,1,1,2,5,0,0
/global/archives/11889,1,1,1,1,0,4,0,0
/global/archives/11980,1,1,1,1,356,5,0,0
/global/archives/12091,1,1,1,1,0,3,0,0
/global/archives/1237,1,1,1,1,22,4,0,0
/global/archives/12373,1,1,1,1,1,4,0,0
/global/archives/12483,1,1,1,1,18,5,0,0
/global/archives/1257,1,1,1,1,13,4,0,0
/global/archives/12617,1,2,1,1,2,4,0,0
/global/archives/12688,1,1,1,1,111,4,0,0
/global/archives/13211,1,1,1,1,0,4,0,0
/global/archives/13313,1,1,1,1,10,5,0,0
/global/archives/13327,1,1,1,1,13,5,0,0
/global/archives/13437,1,1,1,1,10,5,0,0
/global/archives/13513,1,1,1,1,13,3,0,0
/global/archives/13850,1,1,0,0,0,2,0,0
/global/archives/13981,1,1,1,1,0,2,0,0
/global/archives/1399,1,1,1,1,31,5,0,0
/global/archives/14078,1,1,1,1,24,5,0,0
/global/archives/14146,1,1,1,1,32,3,0,0
/global/archives/14179,1,1,1,1,102,5,0,0
/global/archives/14333,1,1,1,1,67,4,0,0
/global/archives/14354,1,1,1,1,71,5,0,0
/global/archives/14740,1,1,1,1,2,4,0,0
/global/archives/15204,1,1,1,1,10,4,0,0
/global/archives/15353,1,1,1,1,0,2,0,0
/global/archives/15623,1,1,1,1,0,4,0,0
/global/archives/15689,1,1,1,1,34,5,0,0
/global/archives/15840,1,1,1,1,18,5,0,0
/global/archives/16334,1,2,1,1,0,4,0,0
/global/archives/16405,1,1,1,1,26,3,0,0
/global/archives/16583,1,1,1,1,73,4,0,0
/global/archives/17134,1,1,1,1,25,4,0,0
/global/archives/17144,1,1,1,1,2,4,0,0
/global/archives/1768,1,1,1,1,0,4,0,0
/global/archives/17697,1,1,1,1,21,5,0,0
/global/archives/17965,1,1,1,1,50,3,0,0
/global/archives/18208,1,1,1,1,0,3,0,0
/global/archives/18374,1,1,1,1,7,5,0,0
/global/archives/18478,1,1,1,1,52,4,0,0
/global/archives/18708,1,1,1,1,3,5,0,0
/global/archives/18743,1,1,1,1,0,2,0,0
/global/archives/19108,1,1,1,1,92,3,0,0
/global/archives/19128,1,1,1,1,0,3,0,0
/global/archives/2212,1,1,1,1,156,4,0,0
/global/archives/2241,1,1,1,1,24,5,0,0
/global/archives/253,1,1,1,1,25,5,0,0
/global/archives/2576,1,1,1,1,289,5,0,0
/global/archives/2635,1,2,1,1,0,6,0,0
/global/archives/2756,1,1,1,1,96,4,0,0
/global/archives/3123,1,1,1,1,1,2,0,0
/global/archives/3197,1,1,1,1,1,5,0,0
/global/archives/3220,1,2,1,1,0,5,0,0
/global/archives/3464,1,1,1,1,17,6,0,0
/global/archives/3473,1,1,1,1,0,4,0,0
/global/archives/3741,1,1,1,1,10,3,0,0
/global/archives/3830,1,1,1,1,0,4,0,0
/global/archives/4077,1,1,1,1,2,2,0,0
/global/archives/4086,1,1,1,1,21,5,0,0
/global/archives/4193,1,1,1,1,68,6,0,0
/global/archives/441,1,1,1,1,74,6,0,0
/global/archives/4450,1,1,1,1,141,5,0,0
/global/archives/4614,1,1,1,1,58,4,0,0
/global/archives/4728,1,1,1,1,54,6,0,0
/global/archives/4793,1,1,1,1,0,4,0,0
/global/archives/5016,1,1,1,1,0,4,0,0
/global/archives/5205,1,1,1,1,119,6,0,0
/global/archives/5225,1,1,1,1,8,4,0,0
/global/archives/5234,1,1,1,1,6,5,0,0
/global/archives/5651,1,2,1,1,0,6,0,0
/global/archives/5692,1,2,1,1,87,7,0,0
/global/archives/5804,1,1,1,1,7,5,0,0
/global/archives/5893,1,1,1,1,0,4,0,0
/global/archives/6072,1,1,1,1,0,5,0,0
/global/archives/6253,1,2,2,0.5,9,7,0,0
/global/archives/6377,1,1,1,1,0,3,0,0
/global/archives/6436,1,1,1,1,24,4,0,0
/global/archives/6546,1,1,1,1,0,3,0,0
/global/archives/6683,1,1,1,1,7,5,0,0
/global/archives/6710,1,1,0,0,0,3,0,0
/global/archives/6870,1,2,1,1,5,7,0,0
/global/archives/6998,1,1,1,1,41,4,0,0
/global/archives/7177,1,1,1,1,127,6,0,0
/global/archives/7221,1,1,1,1,0,4,0,0
/global/archives/7292,1,1,1,1,35,3,0,0
/global/archives/733,1,1,1,1,14,5,0,0
/global/archives/7353,1,1,1,1,16,5,0,0
/global/archives/7710,1,1,1,1,0,3,0,0
/global/archives/7919,1,1,1,1,0,4,0,0
/global/archives/8152,1,1,1,1,0,2,0,0
/global/archives/822,1,1,1,1,3,4,0,0
/global/archives/8230,1,1,1,1,0,3,0,0
/global/archives/8310L,1,1,1,1,0,3,0,0
/global/archives/8972,1,1,1,1,21,6,0,0
/global/archives/9079,1,1,1,1,20,6,0,0
/global/archives/9480,1,1,1,1,220,4,0,0
/global/archives/9493,1,1,1,1,45,5,0,0
/global/archives/9548,1,1,1,1,8,3,0,0
/global/archives/9682,1,1,1,1,2,3,0,0
/global/archives/9786,1,1,1,1,0,3,0,0
/global/archives/9797,1,2,1,1,0,5,0,0
/global/archives/9951,1,1,1,1,29,5,0,0
/global/archives/category/ces/ces-2022-ces-2022,1,1,1,1,3,4,0,0
/global/archives/category/corporate/sk-ie-technology,1,1,1,1,20,4,0,0
/global/archives/category/people/ceo-leaders,1,1,1,1,0,2,0,0
/global/archives/category/social-value/opinions,1,1,1,1,5,5,0,0
/global/archives/tag/2020大韩民国环保包装论坛,1,1,1,1,0,4,0,0
/global/archives/tag/2022-esg-report,1,1,1,1,3,5,0,0
/global/archives/tag/2024-q1,1,1,1,1,8,5,0,0
/global/archives/tag/abs,1,1,1,1,3,5,0,0
/global/archives/tag/advanced-plastic-recycling-cluster,1,1,1,1,8,3,0,0
/global/archives/tag/australia,1,1,1,1,5,4,0,0
/global/archives/tag/battery,1,1,1,1,11,4,0,0
/global/archives/tag/bmw,1,1,1,1,3,5,0,0
/global/archives/tag/conference,1,1,1,1,3,5,0,0
/global/archives/tag/crude-oil,1,1,1,1,17,4,0,0
/global/archives/tag/daejeon,1,1,1,1,5,4,0,0
/global/archives/tag/eaa-plant,1,1,1,1,7,5,0,0
/global/archives/tag/ecopro,1,1,1,1,15,5,0,0
/global/archives/tag/electrolyte,1,1,1,1,5,4,0,0
/global/archives/tag/envirun-for-the-earth,1,1,1,1,4,5,0,0
/global/archives/tag/esg,1,1,1,1,5,5,0,0
/global/archives/tag/ess,1,1,1,1,0,4,0,0
/global/archives/tag/europe,1,1,1,1,6,5,0,0
/global/archives/tag/freeport,1,1,1,1,7,4,0,0
/global/archives/tag/georgia,1,1,1,1,16,4,0,0
/global/archives/tag/germany,1,1,1,1,0,3,0,0
/global/archives/tag/gmf,1,1,1,1,0,3,0,0
/global/archives/tag/hg-initiative,1,1,1,1,4,5,0,0
/global/archives/tag/interbattery-2023,1,1,1,1,1,5,0,0
/global/archives/tag/iodine,1,1,1,1,15,6,0,0
/global/archives/tag/iscc,1,1,1,1,0,3,0,0
/global/archives/tag/jee-dong-seob,1,1,1,1,3,4,0,0
/global/archives/tag/job-fair,1,1,1,1,5,4,0,0
