# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240909
# 종료일: 20240915
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/tag/financial-results,France,9,3,2,4.5,17.5,34,0,0
/global/latestnews,United States,9,8,3,3,13.333333333333334,32,0,0
/global/archives/18107,United States,8,8,8,1,43.75,36,0,0
/global/archives/19078,Canada,8,9,8,1,21.75,36,0,0
/global/archives/19078,United Arab Emirates,8,5,5,1.6,25.4,30,0,0
/global/archives/category/press-room/financial-results,India,8,5,4,2,49.5,33,0,0
/global/archives/category/press-room/press-release,United Kingdom,8,4,4,2,18.5,33,0,0
/global/archives/12106,South Korea,7,9,2,3.5,0,26,0,0
/global/archives/13780,South Korea,7,6,6,1.1666666666666667,11.5,32,0,0
/global/archives/15937,Indonesia,7,7,1,7,78,21,0,0
/global/archives/17569,United Kingdom,7,7,6,1.1666666666666667,0,26,0,0
/global/archives/18608,South Korea,7,5,3,2.3333333333333335,11,24,0,0
/global/archives/18770,Singapore,7,6,4,1.75,123.75,25,0,0
/global/archives/18770,South Korea,7,7,5,1.4,9.6,28,0,0
/global/archives/8067,Japan,7,3,1,7,240,25,0,0
/global/archives/category/corporates,India,7,5,3,2.3333333333333335,25.666666666666668,29,0,0
/global/archives/category/corporates,Indonesia,7,4,2,3.5,57.5,25,0,0
/global/archives/category/corporates/sk-enterm,India,7,7,3,2.3333333333333335,11,26,0,0
/global/archives/category/corporates/sk-innovation,South Korea,7,5,4,1.75,9.75,28,0,0
/global/archives/category/corporates/sk-on,South Korea,7,5,4,1.75,7,30,0,0
/global/archives/category/insight,United States,7,8,8,0.875,13.625,27,0,0
/global/archives/category/press-room/financial-results,Kuwait,7,4,1,7,47,27,0,0
/global/archives/category/press-room/financial-results,Singapore,7,3,3,2.3333333333333335,49,28,0,0
/global/archives/category/press-room/financial-results,South Korea,7,1,1,7,135,28,0,0
/global/archives/tag/2024-q2,United States,7,2,2,3.5,30.5,28,0,0
/global/archives/tag/crude-oil,Vietnam,7,7,7,1,1.4285714285714286,20,0,0
/global/archives/tag/ketapu-cluster,Vietnam,7,7,7,1,4.857142857142857,24,0,0
/global/archives/tag/nickel,United States,7,7,7,1,2.4285714285714284,29,0,0
/global/,Taiwan,6,5,5,1.2,12.2,26,0,0
/global/archives/1058,South Korea,6,6,2,3,0,19,0,0
/global/archives/15007,South Korea,6,6,6,1,43.166666666666664,30,0,0
/global/archives/15374,Indonesia,6,4,1,6,255,18,0,0
/global/archives/15490,Singapore,6,6,3,2,0,16,0,0
/global/archives/16060,United States,6,7,5,1.2,0,23,0,0
/global/archives/16493,Japan,6,3,2,3,120.5,20,0,0
/global/archives/17737,South Korea,6,8,6,1,8,30,0,0
/global/archives/17950,India,6,6,3,2,266.6666666666667,25,0,0
/global/archives/18283,India,6,8,6,1,25.166666666666668,27,0,0
/global/archives/18546,Hong Kong,6,5,5,1.2,78.8,25,0,0
/global/archives/18546,Indonesia,6,5,1,6,0,16,0,0
/global/archives/18659,Singapore,6,6,5,1.2,82.8,23,0,0
/global/archives/18770,India,6,8,3,2,104,21,0,0
/global/archives/18770,United Kingdom,6,8,4,1.5,278.5,26,0,0
/global/archives/19078,Austria,6,10,6,1,2.6666666666666665,32,0,0
/global/archives/19078,Italy,6,5,5,1.2,0,21,0,0
/global/archives/6216,Japan,6,5,3,2,21.666666666666668,25,0,0
/global/archives/6377,United States,6,5,4,1.5,3,22,0,0
/global/archives/9910,Indonesia,6,6,1,6,125,20,0,0
/global/archives/category/corporate/sk-enmove,Japan,6,3,3,2,40.333333333333336,26,0,0
/global/archives/category/corporates,Taiwan,6,1,1,6,44,24,0,0
/global/archives/category/corporates/sk-earthon,Singapore,6,5,4,1.5,9,24,0,0
/global/archives/category/insight,South Korea,6,3,3,2,5.333333333333333,22,0,0
/global/archives/category/people,India,6,3,3,2,13.333333333333334,23,0,0
/global/archives/category/people,United States,6,7,7,0.8571428571428571,8.857142857142858,23,0,0
/global/archives/tag/1-4-butanediol,Japan,6,2,2,3,15.5,25,0,0
/global/latestnews,India,6,5,5,1.2,17.2,25,0,0
/global/archives/12022,India,5,5,5,1,39.4,27,0,0
/global/archives/12274/skee,South Korea,5,5,5,1,31.8,26,0,0
/global/archives/15687,India,5,5,3,1.6666666666666667,75.33333333333333,20,0,0
/global/archives/16532,Indonesia,5,4,1,5,16,14,0,0
/global/archives/16532,Malaysia,5,4,3,1.6666666666666667,18,19,0,0
/global/archives/17216,United States,5,5,4,1.25,23,18,0,0
/global/archives/17356,United States,5,4,3,1.6666666666666667,50,22,0,0
/global/archives/17595,India,5,7,4,1.25,9.75,22,0,0
/global/archives/17595,South Korea,5,6,4,1.25,37.5,24,0,0
/global/archives/18065,United States,5,5,5,1,1.2,17,0,0
/global/archives/18107,Canada,5,4,4,1.25,60,22,0,0
/global/archives/18107,Indonesia,5,5,4,1.25,129.5,23,0,0
/global/archives/18283,South Korea,5,6,5,1,25.2,22,0,0
/global/archives/18546,Hungary,5,4,1,5,472,19,0,0
/global/archives/18608,Hong Kong,5,2,2,2.5,53.5,24,0,0
/global/archives/18659,Japan,5,2,2,2.5,72,21,0,0
/global/archives/18690,Japan,5,3,2,2.5,25,18,0,0
/global/archives/18695,South Korea,5,4,3,1.6666666666666667,11.333333333333334,20,0,0
/global/archives/18753,India,5,7,2,2.5,8.5,17,0,0
/global/archives/19014,South Korea,5,3,2,2.5,10.5,18,0,0
/global/archives/19045,Norway,5,2,2,2.5,1,15,0,0
/global/archives/19078,Switzerland,5,3,3,1.6666666666666667,23.333333333333332,21,0,0
/global/archives/253,Indonesia,5,4,1,5,78,18,0,0
/global/archives/4499,United States,5,2,2,2.5,68,18,0,0
/global/archives/6216,South Korea,5,7,4,1.25,32.5,25,0,0
/global/archives/6377,Malaysia,5,5,4,1.25,11.5,18,0,0
/global/archives/9509,Japan,5,3,1,5,188,21,0,0
/global/archives/category/corporate/sk-energy,Japan,5,5,5,1,13.6,24,0,0
/global/archives/category/corporates,South Korea,5,4,4,1.25,10.25,18,0,0
/global/archives/category/corporates,Spain,5,2,1,5,78,20,0,0
/global/archives/category/corporates/sk-earthon,United States,5,1,1,5,44,19,0,0
/global/archives/category/corporates/sk-innovation,Japan,5,4,3,1.6666666666666667,11.666666666666666,20,0,0
/global/archives/category/corporates/sk-on,United States,5,4,3,1.6666666666666667,10.666666666666666,18,0,0
/global/archives/category/people,Vietnam,5,5,5,1,2.4,13,0,0
/global/archives/category/press-room,Vietnam,5,5,5,1,0.8,15,0,0
/global/archives/category/press-room/press-release,United States,5,5,5,1,16.6,19,0,0
/global/archives/tag/ep-business,Vietnam,5,5,5,1,2,14,0,0
/global/archives/tag/solid-power,United States,5,2,2,2.5,32.5,19,0,0
/global/,Canada,4,4,4,1,7.75,17,0,0
/global/,Germany,4,4,4,1,4.5,13,0,0
/global/archives/10774,United States,4,4,3,1.3333333333333333,14.666666666666666,18,0,0
/global/archives/11004,South Korea,4,4,2,2,80,16,0,0
/global/archives/11807,Saudi Arabia,4,2,1,4,48,15,0,0
/global/archives/12072,United States,4,3,3,1.3333333333333333,40.333333333333336,17,0,0
/global/archives/14491,India,4,4,2,2,73.5,15,0,0
/global/archives/15103,United States,4,4,4,1,44.75,20,0,0
/global/archives/15374,United States,4,3,3,1.3333333333333333,171,17,0,0
/global/archives/15865,United Kingdom,4,5,1,4,72,18,0,0
/global/archives/16060,Singapore,4,6,4,1,7.5,18,0,0
/global/archives/16154,India,4,4,1,4,19,12,0,0
/global/archives/16376,South Korea,4,4,4,1,255.25,20,0,0
/global/archives/17169,India,4,6,2,2,20,17,0,0
/global/archives/17169,Japan,4,3,2,2,5.5,12,0,0
/global/archives/17216,South Korea,4,4,4,1,20.25,19,0,0
/global/archives/17476,South Korea,4,4,4,1,92.75,17,0,0
/global/archives/17499,United States,4,4,4,1,157.5,18,0,0
/global/archives/17595,Sweden,4,4,2,2,35,19,0,0
/global/archives/18140,Singapore,4,5,2,2,19,15,0,0
/global/archives/18140,South Korea,4,4,4,1,14.5,16,0,0
/global/archives/18445,Liberia,4,1,1,4,0,10,0,0
/global/archives/18445,South Korea,4,4,4,1,7.5,18,0,0
/global/archives/18546,China,4,6,3,1.3333333333333333,400.6666666666667,17,0,0
/global/archives/18608,China,4,3,3,1.3333333333333333,47,15,0,0
/global/archives/18659,Indonesia,4,4,2,2,179,13,0,0
/global/archives/18659,United States,4,2,2,2,110,15,0,0
/global/archives/18753,Indonesia,4,5,1,4,73,12,0,0
/global/archives/18770,United States,4,4,4,1,15.75,17,0,0
/global/archives/18989,Vietnam,4,2,2,2,0.5,13,0,0
/global/archives/19014,Poland,4,4,3,1.3333333333333333,90.66666666666667,20,0,0
/global/archives/19014,Vietnam,4,2,2,2,36,12,0,0
/global/archives/19045,Australia,4,3,3,1.3333333333333333,57.666666666666664,17,0,0
/global/archives/19045,Cambodia,4,4,4,1,1,19,0,0
/global/archives/19045,Canada,4,5,2,2,13,20,0,0
/global/archives/19045,France,4,4,3,1.3333333333333333,0,15,0,0
/global/archives/19078,France,4,5,3,1.3333333333333333,69,18,0,0
/global/archives/19078,Hong Kong,4,3,2,2,36.5,15,0,0
/global/archives/19078,Taiwan,4,3,2,2,50,15,0,0
/global/archives/19078,Vietnam,4,4,4,1,26.75,18,0,0
/global/archives/3709,South Korea,4,3,1,4,81,15,0,0
/global/archives/3820,South Korea,4,3,2,2,18,17,0,0
/global/archives/3820,United States,4,5,4,1,16.75,19,0,0
/global/archives/7445,India,4,4,4,1,25.75,15,0,0
/global/archives/8350,South Korea,4,4,3,1.3333333333333333,15.333333333333334,19,0,0
/global/archives/9910,Singapore,4,4,4,1,44.75,19,0,0
/global/archives/category/corporates,United States,4,5,5,0.8,9,16,0,0
/global/archives/category/corporates,Vietnam,4,4,4,1,17.25,13,0,0
/global/archives/category/corporates/sk-earthon,South Korea,4,4,3,1.3333333333333333,5.333333333333333,13,0,0
/global/archives/category/corporates/sk-enmove,Japan,4,1,1,4,40,16,0,0
/global/archives/category/corporates/sk-geo-centric,Türkiye,4,1,1,4,65,15,0,0
/global/archives/category/corporates/sk-innovation,Ukraine,4,2,2,2,18,12,0,0
/global/archives/category/corporates/sk-rading-international,Spain,4,2,1,4,69,16,0,0
/global/archives/category/insight,India,4,4,3,1.3333333333333333,3,18,0,0
/global/archives/category/people,China,4,3,3,1.3333333333333333,9.333333333333334,12,0,0
/global/archives/category/people,South Korea,4,3,3,1.3333333333333333,4.666666666666667,16,0,0
/global/archives/category/people/inno-people,Malaysia,4,4,4,1,12.5,14,0,0
/global/archives/category/people/sustainability,India,4,3,3,1.3333333333333333,18,16,0,0
/global/archives/category/press-room,Hungary,4,1,1,4,89,15,0,0
/global/archives/category/press-room,India,4,2,2,2,61,15,0,0
/global/archives/category/press-room/press-release,Canada,4,3,3,1.3333333333333333,184.66666666666666,16,0,0
/global/archives/category/press-room/press-release,France,4,4,3,1.3333333333333333,3.3333333333333335,14,0,0
/global/archives/category/press-room/press-release,Singapore,4,4,4,1,15.5,16,0,0
/global/archives/category/press-room/press-release,South Korea,4,4,4,1,3.5,15,0,0
/global/archives/tag/g-15-ap-block,Japan,4,1,1,4,150,15,0,0
/global/archives/tag/sk-gc-americas,United States,4,3,3,1.3333333333333333,10.666666666666666,21,0,0
/global/archives/tag/sken,South Korea,4,3,3,1.3333333333333333,33.666666666666664,18,0,0
/global/archives/tag/sko,South Korea,4,4,4,1,2.75,19,0,0
/global/archives/tag/skoh,South Korea,4,3,3,1.3333333333333333,6.666666666666667,19,0,0
/global/latestnews,Malaysia,4,3,3,1.3333333333333333,5.333333333333333,15,0,0
/global/sustainability-report,United Kingdom,4,4,3,1.3333333333333333,8.333333333333334,18,0,0
/global/who-we-are,United States,4,3,3,1.3333333333333333,92,19,0,0
/global/인터배터리-2024-sk온-부스_05,South Korea,4,1,1,4,36,17,0,0
/global/,Argentina,3,3,0,0,0,9,0,0
/global/,Spain,3,4,3,1,21.666666666666668,14,0,0
/global/,Türkiye,3,1,1,3,47,15,0,0
/global/archives/10913,India,3,3,1,3,21,9,0,0
/global/archives/11087,United States,3,4,3,1,11,12,0,0
/global/archives/11807,Brazil,3,3,3,1,85.66666666666667,15,0,0
/global/archives/12022,Indonesia,3,2,2,1.5,42,14,0,0
/global/archives/12022,United States,3,3,3,1,36.333333333333336,16,0,0
/global/archives/12106,Singapore,3,2,2,1.5,1.5,11,0,0
/global/archives/12147,Hong Kong,3,3,2,1.5,0,11,0,0
/global/archives/12471,Indonesia,3,3,1,3,7,7,0,0
/global/archives/13544,Japan,3,1,1,3,41,12,0,0
/global/archives/14078,Japan,3,2,2,1.5,25,11,0,0
/global/archives/15374,Malaysia,3,3,3,1,61.666666666666664,13,0,0
/global/archives/15610,United States,3,1,1,3,48,12,0,0
/global/archives/15687,Taiwan,3,4,1,3,611,11,0,0
/global/archives/15687,United States,3,2,2,1.5,21.5,13,0,0
/global/archives/15689,Japan,3,2,1,3,21,12,0,0
/global/archives/15937,Australia,3,2,1,3,6,10,0,0
/global/archives/16060,United Kingdom,3,3,3,1,11,12,0,0
/global/archives/16154,United States,3,3,3,1,45,14,0,0
/global/archives/16448,Netherlands,3,1,1,3,32,14,0,0
/global/archives/16480,South Korea,3,4,2,1.5,1.5,13,0,0
/global/archives/16583,Indonesia,3,2,1,3,0,8,0,0
/global/archives/16719,Japan,3,3,1,3,42,11,0,0
/global/archives/16787,United States,3,2,2,1.5,8,12,0,0
/global/archives/16834,United States,3,3,3,1,3,13,0,0
/global/archives/16925,Indonesia,3,2,1,3,15,7,0,0
/global/archives/17047,United States,3,2,2,1.5,40.5,13,0,0
/global/archives/17313,Taiwan,3,4,1,3,0,11,0,0
/global/archives/17426,Japan,3,2,2,1.5,6,13,0,0
/global/archives/17476,United States,3,3,3,1,0,11,0,0
/global/archives/17569,China,3,3,2,1.5,21.5,14,0,0
/global/archives/17569,India,3,3,3,1,10,13,0,0
/global/archives/17623,India,3,3,3,1,20.666666666666668,10,0,0
/global/archives/17796,Singapore,3,3,1,3,1,9,0,0
/global/archives/18361,China,3,3,1,3,0,9,0,0
/global/archives/18388,United States,3,3,3,1,0,15,0,0
/global/archives/18421,India,3,3,2,1.5,22.5,11,0,0
/global/archives/18436,China,3,3,3,1,17.666666666666668,15,0,0
/global/archives/18546,Australia,3,4,3,1,3.6666666666666665,15,0,0
/global/archives/18546,Germany,3,3,3,1,34.333333333333336,14,0,0
/global/archives/18608,France,3,1,1,3,71,11,0,0
/global/archives/18623,South Korea,3,3,2,1.5,65,11,0,0
/global/archives/18639,India,3,1,1,3,26,10,0,0
/global/archives/18659,Australia,3,4,3,1,4.333333333333333,13,0,0
/global/archives/18659,South Korea,3,4,3,1,3.3333333333333335,13,0,0
/global/archives/18690,South Korea,3,5,3,1,0.3333333333333333,15,0,0
/global/archives/18753,Singapore,3,3,2,1.5,14.5,14,0,0
/global/archives/18753,South Korea,3,3,2,1.5,9.5,12,0,0
/global/archives/18770,Taiwan,3,1,1,3,78,12,0,0
/global/archives/19045,Bosnia & Herzegovina,3,3,1,3,2,9,0,0
/global/archives/19045,Thailand,3,3,3,1,8.333333333333334,12,0,0
/global/archives/19078,Belgium,3,2,2,1.5,54.5,12,0,0
/global/archives/19078,Germany,3,3,3,1,8.666666666666666,12,0,0
/global/archives/19078,Latvia,3,3,3,1,2.3333333333333335,13,0,0
/global/archives/19078,Spain,3,5,2,1.5,187.5,15,0,0
/global/archives/253,Singapore,3,3,2,1.5,3.5,14,0,0
/global/archives/3158,Myanmar (Burma),3,1,1,3,11,11,0,0
/global/archives/3709,India,3,2,2,1.5,33,11,0,0
/global/archives/5853,Taiwan,3,1,1,3,42,11,0,0
/global/archives/6216,Germany,3,3,2,1.5,49,16,0,0
/global/archives/6377,Philippines,3,4,3,1,11,16,0,0
/global/archives/6734,Japan,3,2,2,1.5,52.5,12,0,0
/global/archives/9509,Sweden,3,1,1,3,115,11,0,0
/global/archives/9837,Thailand,3,1,1,3,51,13,0,0
/global/archives/9910,South Korea,3,4,3,1,54.333333333333336,15,0,0
/global/archives/category/corporate/sk-energy,Singapore,3,4,3,1,2.3333333333333335,15,0,0
/global/archives/category/corporate/sk-energy,United States,3,2,2,1.5,11.5,14,0,0
/global/archives/category/corporate/sk-geo-centric,United States,3,3,2,1.5,2.5,12,0,0
/global/archives/category/corporates/sk-earthon,Indonesia,3,1,1,3,16,12,0,0
/global/archives/category/corporates/sk-energy,South Korea,3,1,1,3,150,12,0,0
/global/archives/category/corporates/sk-enmove,Chile,3,1,1,3,48,9,0,0
/global/archives/category/corporates/sk-enmove,Indonesia,3,3,2,1.5,12.5,10,0,0
/global/archives/category/corporates/sk-geo-centric,Spain,3,2,2,1.5,29.5,11,0,0
/global/archives/category/corporates/sk-ie-technology,Japan,3,2,2,1.5,22,10,0,0
/global/archives/category/corporates/sk-innovation,India,3,3,3,1,8.666666666666666,11,0,0
/global/archives/category/corporates/sk-innovation,Singapore,3,2,2,1.5,5.5,12,0,0
/global/archives/category/corporates/sk-innovation,Spain,3,1,1,3,28,12,0,0
/global/archives/category/corporates/sk-innovation,Thailand,3,2,1,3,30,13,0,0
/global/archives/category/corporates/sk-innovation,United Kingdom,3,1,1,3,70,11,0,0
/global/archives/category/corporates/sk-on,China,3,2,2,1.5,161.5,10,0,0
/global/archives/category/corporates/sk-on,India,3,4,3,1,47,11,0,0
/global/archives/category/insight,Japan,3,3,3,1,4,11,0,0
/global/archives/category/insight/trend_report,India,3,3,3,1,8.333333333333334,11,0,0
/global/archives/category/insight/trend_report,Taiwan,3,1,1,3,29,12,0,0
/global/archives/category/press-room,Japan,3,2,2,1.5,24,11,0,0
/global/archives/category/press-room,United States,3,3,3,1,30.333333333333332,11,0,0
/global/archives/category/press-room/financial-results,France,3,2,2,1.5,14.5,13,0,0
/global/archives/category/press-room/financial-results,Taiwan,3,2,2,1.5,11,12,0,0
/global/archives/tag/2024-q2,France,3,2,2,1.5,9.5,13,0,0
/global/archives/tag/blueovalsk,Netherlands,3,2,1,3,7,14,0,0
/global/archives/tag/board-of-directors,United States,3,2,1,3,6,9,0,0
/global/archives/tag/earnings,France,3,1,1,3,36,12,0,0
/global/archives/tag/ess,Singapore,3,1,1,3,16,10,0,0
/global/archives/tag/europe,Ukraine,3,1,1,3,23,10,0,0
/global/archives/tag/sk-functional-polymer,South Korea,3,1,1,3,238,12,0,0
/global/archives/tag/skbmp,South Korea,3,4,3,1,0.6666666666666666,13,0,0
/global/archives/tag/solid-power,Netherlands,3,2,2,1.5,13.5,13,0,0
/global/archives/tag/sustainable-aviation-fuel,Japan,3,1,1,3,36,12,0,0
/global/archives/tag/中韩石化,Belgium,3,1,1,3,12,13,0,0
/global/latestnews,Singapore,3,3,3,1,23,12,0,0
/global/legal-notices,Vietnam,3,2,2,1.5,17.5,11,0,0
/global/sustainability-report,India,3,3,3,1,9.666666666666666,15,0,0
/global/,Czechia,2,1,1,2,18,7,0,0
/global/,France,2,2,2,1,40.5,11,0,0
/global/,Hungary,2,2,2,1,229.5,8,0,0
/global/archives/10310,Australia,2,1,1,2,47,9,0,0
/global/archives/10774,South Korea,2,2,2,1,18.5,9,0,0
/global/archives/10802,Peru,2,1,1,2,444,9,0,0
/global/archives/10835,Canada,2,1,1,2,81,8,0,0
/global/archives/10835,United States,2,2,1,2,100,7,0,0
/global/archives/10939,Indonesia,2,2,1,2,26,6,0,0
/global/archives/10939,Malaysia,2,2,2,1,32,9,0,0
/global/archives/11037,India,2,2,2,1,8.5,9,0,0
/global/archives/11161,India,2,3,2,1,10.5,11,0,0
/global/archives/11807,Singapore,2,3,2,1,67,9,0,0
/global/archives/11992,United States,2,3,1,2,0,9,0,0
/global/archives/12106,Norway,2,2,1,2,85,9,0,0
/global/archives/12147,India,2,2,2,1,234.5,10,0,0
/global/archives/12190,United States,2,2,2,1,250.5,7,0,0
/global/archives/12220,China,2,1,1,2,267,7,0,0
/global/archives/12220,United States,2,2,2,1,7,8,0,0
/global/archives/12306,Germany,2,2,2,1,20.5,6,0,0
/global/archives/12306,South Korea,2,3,2,1,8.5,8,0,0
/global/archives/12603,Indonesia,2,1,1,2,46,8,0,0
/global/archives/13018,Indonesia,2,2,1,2,3,7,0,0
/global/archives/13130,United States,2,2,2,1,0,6,0,0
/global/archives/13521,Czechia,2,1,1,2,12,8,0,0
/global/archives/13521,South Korea,2,2,2,1,44.5,8,0,0
/global/archives/13521,United States,2,2,2,1,62,10,0,0
/global/archives/13780,Belgium,2,2,2,1,79,11,0,0
/global/archives/13780,Taiwan,2,4,1,2,0,11,0,0
/global/archives/13780,United Kingdom,2,2,1,2,73,8,0,0
/global/archives/13804,Germany,2,2,1,2,2,9,0,0
/global/archives/13850,United States,2,2,2,1,17.5,10,0,0
/global/archives/14193,Japan,2,1,1,2,46,9,0,0
/global/archives/14193,Poland,2,3,1,2,479,10,0,0
/global/archives/14243,Japan,2,3,2,1,68.5,11,0,0
/global/archives/14415,India,2,2,2,1,17,8,0,0
/global/archives/14415,Japan,2,1,1,2,8,7,0,0
/global/archives/14634,Norway,2,2,2,1,48,9,0,0
/global/archives/14688,Singapore,2,1,1,2,55,9,0,0
/global/archives/14766,India,2,1,1,2,0,6,0,0
/global/archives/14766,United States,2,2,2,1,6,9,0,0
/global/archives/1493,United States,2,3,1,2,87,10,0,0
/global/archives/15259,Japan,2,2,2,1,0,8,0,0
/global/archives/15353,United States,2,2,2,1,11,8,0,0
/global/archives/15374,Japan,2,2,2,1,36,8,0,0
/global/archives/15462,Italy,2,3,2,1,5.5,11,0,0
/global/archives/15462,Philippines,2,2,1,2,10,9,0,0
/global/archives/15490,Australia,2,2,2,1,67,10,0,0
/global/archives/15574,India,2,2,2,1,60,10,0,0
/global/archives/15574,South Korea,2,3,2,1,2,10,0,0
/global/archives/15592,India,2,1,1,2,20,8,0,0
/global/archives/15623,Cambodia,2,1,1,2,158,10,0,0
/global/archives/15664,Australia,2,1,1,2,0,6,0,0
/global/archives/15664,Hong Kong,2,4,1,2,4,11,0,0
/global/archives/15937,Japan,2,1,1,2,117,9,0,0
