# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240301
# 종료일: 20240331
페이지 경로 및 화면 클래스,세션 소스,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/archives/109462,naver,78,70,1.1142857142857143,59.47142857142857,389,0,0
/archives/91050,google,77,65,1.1846153846153846,48.76923076923077,371,0,0
/archives/114065,google,76,60,1.2666666666666666,77.3,324,0,0
/archives/114138,google,76,68,1.1176470588235294,37.205882352941174,341,0,0
/archives/114221,facebook,76,61,1.2459016393442623,9.934426229508198,296,0,0
/archives/83720,google,76,70,1.0857142857142856,38.51428571428571,367,0,0
/archives/8422,google,76,71,1.0704225352112675,27.6056338028169,362,0,0
/archives/103349,google,74,64,1.15625,38.484375,343,0,0
/archives/111387,enclean.com,74,67,1.1044776119402986,29.53731343283582,389,0,0
/,bing,73,30,2.433333333333333,25.366666666666667,362,0,0
/archives/114153,(direct),73,53,1.3773584905660377,58.339622641509436,300,0,0
/archives/114172,(direct),73,48,1.5208333333333333,40.75,291,0,0
/archives/25579,google,73,61,1.1967213114754098,47.18032786885246,350,0,0
/archives/21277,google,72,63,1.1428571428571428,74.84126984126983,341,0,0
/archives/36237,google,72,63,1.1428571428571428,34.61904761904762,338,0,0
/archives/114430,google,71,63,1.126984126984127,43.523809523809526,345,0,0
/archives/9463,google,70,60,1.1666666666666667,14.95,325,0,0
/archives/category/business/sk-geo-centric,google,70,36,1.9444444444444444,45.27777777777778,270,0,0
/archives/85278,google,69,55,1.2545454545454546,82.16363636363636,315,0,0
/archives/112956,google,68,63,1.0793650793650793,48.38095238095238,298,0,0
/archives/114208,naver,67,45,1.488888888888889,50.15555555555556,282,0,0
/archives/27926,(direct),67,65,1.0307692307692307,66.06153846153846,317,0,0
/archives/83571,google,67,58,1.1551724137931034,55.741379310344826,322,0,0
/archives/category/business/sk-innovation,(direct),66,48,1.375,20.625,251,0,0
/archives/tag/sk이노베이션-울산complex,google,66,43,1.5348837209302326,14.953488372093023,280,0,0
/,naver.com,65,32,2.03125,26.65625,244,0,0
/archives/100159,google,65,63,1.0317460317460319,37.95238095238095,321,0,0
/archives/category/business/sk-geo-centric,skgeocentric.com,65,23,2.8260869565217392,45.08695652173913,254,0,0
/archives/114221,google,63,43,1.4651162790697674,75.4186046511628,246,0,0
/archives/category/press,(direct),63,34,1.8529411764705883,29,241,0,0
/archives/112480,google,62,52,1.1923076923076923,29.173076923076923,281,0,0
/archives/114172,naver,62,47,1.3191489361702127,40.91489361702128,264,0,0
/archives/category/field-news/inno-people,google,62,43,1.441860465116279,23.25581395348837,251,0,0
/archives/107142,google,61,48,1.2708333333333333,31.083333333333332,283,0,0
/archives/18301,google,61,57,1.0701754385964912,69.71929824561404,301,0,0
/archives/51077,google,61,54,1.1296296296296295,69.01851851851852,314,0,0
/archives/51614,google,61,53,1.150943396226415,34.886792452830186,290,0,0
/archives/category/press,google,61,38,1.605263157894737,11.5,224,0,0
/,skietechnology.com,60,50,1.2,15.36,282,0,0
/archives/60291,google,60,57,1.0526315789473684,27.789473684210527,292,0,0
/archives/category/field-news,(direct),60,56,1.0714285714285714,14.678571428571429,272,0,0
/archives/110055,google,59,41,1.4390243902439024,45.5609756097561,249,0,0
/archives/category/industry-and-insight,(direct),59,54,1.0925925925925926,41.833333333333336,290,0,0
/archives/9049,google,58,52,1.1153846153846154,22.096153846153847,260,0,0
/archives/category/business,(direct),58,36,1.6111111111111112,59.55555555555556,202,0,0
/archives/48881,google,57,48,1.1875,60.541666666666664,266,0,0
/archives/category/business/sk-enmove,google,57,40,1.425,21.175,229,0,0
/archives/114153,naver,56,37,1.5135135135135136,72.02702702702703,218,0,0
/archives/category/industry-and-insight,google,56,33,1.696969696969697,29.12121212121212,218,0,0
/archives/category/industry-and-insight/inno-column,google,56,41,1.3658536585365855,26.048780487804876,222,0,0
/archives/112418,naver,55,47,1.1702127659574468,17.97872340425532,218,0,0
/archives/112908,google,55,50,1.1,42.9,245,0,0
/archives/111406,google,54,43,1.255813953488372,37.53488372093023,257,0,0
/archives/tag/봉사활동,(direct),54,44,1.2272727272727273,32.97727272727273,240,0,0
/archives/tag/열분해유,google,54,32,1.6875,13.1875,223,0,0
/archives/94030,naver,53,48,1.1041666666666667,73.54166666666667,266,0,0
/archives/88269,google,52,40,1.3,45.225,253,0,0
/archives/114208,sk-on.com,51,34,1.5,40.73529411764706,201,0,0
/archives/114430,skincheonpetrochem.com,51,39,1.3076923076923077,52.64102564102564,189,0,0
/archives/78785,google,51,41,1.2439024390243902,27.48780487804878,224,0,0
/archives/111831,google,50,39,1.2820512820512822,53.94871794871795,220,0,0
/archives/114364,(direct),50,39,1.2820512820512822,59.38461538461539,204,0,0
/archives/32828,(direct),50,43,1.1627906976744187,21.72093023255814,217,0,0
/archives/36237,naver,50,39,1.2820512820512822,100.15384615384616,244,0,0
/archives/80568,google,50,42,1.1904761904761905,34.80952380952381,233,0,0
/archives/category/business/sk-energy,(direct),50,26,1.9230769230769231,98.26923076923077,184,0,0
/newsroom-guide,naver,50,29,1.7241379310344827,29.275862068965516,219,0,0
/archives/110015,google,49,41,1.1951219512195121,49.390243902439025,232,0,0
/archives/113998,naver,49,44,1.1136363636363635,46.20454545454545,236,0,0
/archives/category/field-news/inno-field,google,49,39,1.2564102564102564,32.92307692307692,181,0,0
/archives/105883,google,48,42,1.1428571428571428,55.61904761904762,228,0,0
/archives/112418,google,48,43,1.1162790697674418,19.72093023255814,198,0,0
/archives/9782,google,48,46,1.0434782608695652,23.47826086956522,237,0,0
/archives/category/business/sk-innovation,naver,48,31,1.5483870967741935,51.096774193548384,191,0,0
/archives/111978,google,47,39,1.205128205128205,21.205128205128204,232,0,0
/archives/114278,naver,47,39,1.205128205128205,70.71794871794872,195,0,0
/archives/114278,sk-on.com,47,39,1.205128205128205,53,180,0,0
/archives/84762,google,47,42,1.119047619047619,60.785714285714285,218,0,0
/archives/8482,google,47,43,1.0930232558139534,35.53488372093023,236,0,0
/archives/94311,google,47,40,1.175,58.95,230,0,0
/archives/25596,google,46,30,1.5333333333333334,47.6,216,0,0
/archives/76541,namu.wiki,46,41,1.1219512195121952,55.609756097560975,208,0,0
/archives/category/field-news,google,46,37,1.2432432432432432,9.108108108108109,184,0,0
/archives/category/press/press-release,naver,46,28,1.6428571428571428,15.678571428571429,186,0,0
/archives/113998,(direct),45,37,1.2162162162162162,53.486486486486484,190,0,0
/archives/25711,google,45,37,1.2162162162162162,58.2972972972973,211,0,0
/archives/38114,google,44,32,1.375,70.34375,199,0,0
/,youtube.com,43,16,2.6875,25.5,191,0,0
/archives/114208,(direct),43,29,1.4827586206896552,31.03448275862069,172,0,0
/archives/83181,google,43,36,1.1944444444444444,28.25,207,0,0
/archives/89977,google,43,33,1.303030303030303,76.57575757575758,211,0,0
/archives/98610,google,43,36,1.1944444444444444,34.69444444444444,208,0,0
/archives/category/field-news/inno-people,(direct),43,25,1.72,44.16,171,0,0
/archives/100553,google,42,37,1.135135135135135,29.216216216216218,192,0,0
/archives/110536,google,42,34,1.2352941176470589,9.794117647058824,176,0,0
/archives/113797,skenmove.com,42,32,1.3125,123.40625,194,0,0
/archives/37693,google,42,40,1.05,79.75,212,0,0
/archives/8422,naver,42,28,1.5,48.42857142857143,194,0,0
/archives/category/business/sk-enterm,naver.com,42,28,1.5,7.071428571428571,188,0,0
/archives/tag/세대공감-clan,google,42,25,1.68,9.24,157,0,0
/archives/103803,google,41,35,1.1714285714285715,47.6,204,0,0
/archives/108874,google,41,38,1.0789473684210527,33.86842105263158,201,0,0
/archives/113289,(direct),41,39,1.0512820512820513,31.384615384615383,194,0,0
/archives/category/business/sk-on,naver.com,41,29,1.4137931034482758,13.517241379310345,172,0,0
/,facebook,40,5,8,55.2,151,0,0
/archives/13682,google,40,37,1.0810810810810811,33.7027027027027,193,0,0
/archives/70521,google,40,39,1.0256410256410255,23.974358974358974,202,0,0
/archives/category/business,naver,40,26,1.5384615384615385,16,158,0,0
/archives/category/press/notice,google,40,30,1.3333333333333333,7.966666666666667,160,0,0
/archives/112908,naver,39,37,1.054054054054054,44.4054054054054,170,0,0
/archives/23352,google,39,36,1.0833333333333333,20.77777777777778,179,0,0
/archives/103989,google,38,31,1.2258064516129032,21.677419354838708,156,0,0
/archives/113797,(direct),38,34,1.1176470588235294,69.79411764705883,173,0,0
/archives/114172,sk-on.com,38,26,1.4615384615384615,60.03846153846154,148,0,0
/archives/22283,google,38,32,1.1875,32.46875,176,0,0
/archives/65154,google,38,36,1.0555555555555556,43.30555555555556,192,0,0
/archives/100739,google,37,33,1.121212121212121,39.515151515151516,172,0,0
/archives/103932,google,37,31,1.1935483870967742,41.83870967741935,178,0,0
/archives/10557,google,37,35,1.0571428571428572,31.714285714285715,179,0,0
/archives/102980,google,36,29,1.2413793103448276,25.96551724137931,140,0,0
/archives/113797,naver,36,29,1.2413793103448276,74.48275862068965,154,0,0
/archives/114430,(direct),36,29,1.2413793103448276,8.96551724137931,138,0,0
/archives/11700,google,36,33,1.0909090909090908,56.27272727272727,173,0,0
/archives/84588,(direct),36,29,1.2413793103448276,40.55172413793103,151,0,0
/archives/category/business/sk-enmove,(direct),36,13,2.769230769230769,20.46153846153846,142,0,0
/archives/tag/환경과학기술원,google,36,27,1.3333333333333333,18.185185185185187,162,0,0
/archives/106345,google,35,33,1.0606060606060606,29.21212121212121,174,0,0
/archives/110975,google,35,33,1.0606060606060606,64.45454545454545,165,0,0
/archives/7268,google,35,29,1.206896551724138,49.241379310344826,163,0,0
/archives/83166,google,35,31,1.1290322580645162,63.83870967741935,169,0,0
/archives/8544,google,35,31,1.1290322580645162,51.25806451612903,163,0,0
/archives/94030,google,35,32,1.09375,51.96875,164,0,0
/archives/97264,google,35,29,1.206896551724138,52.724137931034484,167,0,0
/archives/category/field-news/management,google,35,27,1.2962962962962963,13.444444444444445,145,0,0
/archives/101143,google,34,29,1.1724137931034482,35.827586206896555,158,0,0
/archives/114407,(direct),34,26,1.3076923076923077,23.807692307692307,140,0,0
/archives/69357,google,34,30,1.1333333333333333,31.633333333333333,170,0,0
/archives/7348,google,34,27,1.2592592592592593,57.25925925925926,162,0,0
/archives/9512,google,34,29,1.1724137931034482,24.896551724137932,154,0,0
/archives/108755,google,33,25,1.32,33.68,152,0,0
/archives/109888,google,33,26,1.2692307692307692,28.46153846153846,163,0,0
/archives/114084,google,33,28,1.1785714285714286,28.642857142857142,133,0,0
/archives/114221,(direct),33,28,1.1785714285714286,32.42857142857143,119,0,0
/archives/114309,instagramprofile,33,30,1.1,24.8,162,0,0
/archives/12929,google,33,27,1.2222222222222223,51.48148148148148,161,0,0
/archives/88198,google,33,29,1.1379310344827587,30.17241379310345,142,0,0
/,skincheonpetrochem.com,32,7,4.571428571428571,57.42857142857143,138,0,0
/archives/110120,skgeocentric.com,32,26,1.2307692307692308,61.19230769230769,145,0,0
/archives/14875,google,32,30,1.0666666666666667,14.033333333333333,165,0,0
/archives/category/business/sk-geo-centric,naver,32,11,2.909090909090909,37.63636363636363,135,0,0
/archives/category/press/archive,google,32,21,1.5238095238095237,14.333333333333334,119,0,0
/archives/category/social-news,(direct),32,32,1,9,159,0,0
/archives/tag/sk경영경제연구소,google,32,23,1.391304347826087,10.391304347826088,153,0,0
/archives/113520,google,31,27,1.1481481481481481,50.77777777777778,142,0,0
/archives/114138,naver,31,29,1.0689655172413792,69.34482758620689,123,0,0
/archives/27825,google,31,28,1.1071428571428572,55.92857142857143,152,0,0
/archives/47000,google,31,28,1.1071428571428572,20.321428571428573,151,0,0
/archives/53520,google,31,25,1.24,46.2,146,0,0
/archives/9764,google,31,21,1.4761904761904763,53,145,0,0
/archives/98605,google,31,28,1.1071428571428572,70.32142857142857,148,0,0
/archives/category/business/sk-on,m.search.naver.com,31,26,1.1923076923076923,19.46153846153846,145,0,0
/archives/103336,google,30,20,1.5,23.6,122,0,0
/archives/114138,(direct),30,21,1.4285714285714286,88.76190476190476,127,0,0
/archives/21558,google,30,21,1.4285714285714286,87.95238095238095,147,0,0
/archives/7380,google,30,23,1.3043478260869565,31.347826086956523,129,0,0
/archives/7475,google,30,18,1.6666666666666667,57.5,135,0,0
/archives/category/field-news/inno-people,naver,30,28,1.0714285714285714,17.75,127,0,0
/archives/112487,google,29,24,1.2083333333333333,49.291666666666664,127,0,0
/archives/113855,skenmove.com,29,21,1.380952380952381,88.76190476190476,116,0,0
/archives/114065,(direct),29,23,1.2608695652173914,31,112,0,0
/archives/21617,google,29,28,1.0357142857142858,34.82142857142857,138,0,0
/archives/59030,google,29,25,1.16,47.64,136,0,0
/archives/62987,google,29,20,1.45,37.5,127,0,0
/archives/98731,google,29,25,1.16,24.52,125,0,0
/archives/category/business/sk-geo-centric,(direct),29,20,1.45,21,106,0,0
/archives/100222,google,28,24,1.1666666666666667,38.708333333333336,121,0,0
/archives/105914,google,28,25,1.12,45.04,134,0,0
/archives/110382,google,28,22,1.2727272727272727,31.636363636363637,130,0,0
/archives/113855,(direct),28,16,1.75,36.375,108,0,0
/archives/113952,(direct),28,23,1.2173913043478262,39.34782608695652,119,0,0
/archives/114153,sk-on.com,28,20,1.4,79.6,116,0,0
/archives/114278,(direct),28,22,1.2727272727272727,81.36363636363636,102,0,0
/archives/96339,google,28,25,1.12,44.04,143,0,0
/archives/96879,google,28,26,1.0769230769230769,37.57692307692308,142,0,0
/archives/category/business/sk-incheonpetrochem,google,28,22,1.2727272727272727,19.454545454545453,112,0,0
/posts,sk-on.com,28,11,2.5454545454545454,84.9090909090909,105,0,0
/archives/104978,google,27,22,1.2272727272727273,23.09090909090909,116,0,0
/archives/113680,(direct),27,23,1.173913043478261,37.26086956521739,119,0,0
/archives/33788,google,27,24,1.125,12.666666666666666,131,0,0
/archives/72120,google,27,24,1.125,49.708333333333336,129,0,0
/archives/83720,(direct),27,24,1.125,12.5,113,0,0
/archives/86766,google,27,15,1.8,56.4,117,0,0
/archives/9807,google,27,24,1.125,38.25,117,0,0
/archives/category/business/sk-energy,naver,27,17,1.588235294117647,32.1764705882353,113,0,0
/posts,naver,27,18,1.5,16.72222222222222,101,0,0
/,m.search.naver.com,26,14,1.8571428571428572,14.071428571428571,119,0,0
/archives/10963,google,26,19,1.368421052631579,41.578947368421055,123,0,0
/archives/112776,google,26,25,1.04,50.72,121,0,0
/archives/114118,google,26,21,1.2380952380952381,39.76190476190476,118,0,0
/archives/20706,google,26,24,1.0833333333333333,47.541666666666664,126,0,0
/archives/24005,google,26,20,1.3,39.3,109,0,0
/archives/24588,google,26,18,1.4444444444444444,34.333333333333336,132,0,0
/archives/36348,google,26,22,1.1818181818181819,45.63636363636363,121,0,0
/archives/97391,google,26,25,1.04,34,129,0,0
/archives/category/business/sk-ietechnology,skietechnology.com,26,10,2.6,38.7,99,0,0
/archives/100667,naver,25,23,1.0869565217391304,92.21739130434783,125,0,0
/archives/10330,google,25,25,1,25.92,127,0,0
/archives/110471,google,25,21,1.1904761904761905,36.61904761904762,116,0,0
/archives/113565,google,25,21,1.1904761904761905,30.80952380952381,106,0,0
/archives/114065,naver,25,16,1.5625,273.5625,87,0,0
/archives/17876,google,25,19,1.3157894736842106,45.26315789473684,125,0,0
/archives/18648,google,25,25,1,87.96,125,0,0
/archives/32681,google,25,21,1.1904761904761905,19.80952380952381,119,0,0
/archives/8171,google,25,25,1,37.48,127,0,0
/archives/category/business/sk-earthon,(direct),25,5,5,43.4,95,0,0
/archives/category/business/sk-energy,(not set),25,1,25,0,49,0,0
/archives/tag/액침냉각,google,25,19,1.3157894736842106,8.894736842105264,120,0,0
/,baidu,24,24,1,0,94,0,0
/apis/site/proxy,(direct),24,1,24,46,75,0,0
/archives/104517,howmoneyyou.tistory.com,24,21,1.1428571428571428,26.761904761904763,109,0,0
/archives/107557,skenergy.com,24,15,1.6,47.86666666666667,109,0,0
/archives/110144,naver,24,22,1.0909090909090908,42.22727272727273,122,0,0
/archives/110206,google,24,18,1.3333333333333333,97.83333333333333,105,0,0
/archives/111540,(direct),24,18,1.3333333333333333,86.33333333333333,112,0,0
/archives/114309,(direct),24,22,1.0909090909090908,28,83,0,0
/archives/114364,instagramstory,24,18,1.3333333333333333,12.055555555555555,105,0,0
/archives/65346,google,24,2,12,0,75,0,0
/archives/72552,google,24,19,1.263157894736842,27.68421052631579,117,0,0
/archives/7636,naver,24,23,1.0434782608695652,24.782608695652176,126,0,0
/archives/87190,google,24,22,1.0909090909090908,68.72727272727273,124,0,0
/archives/category/business/sk-ietechnology,google,24,18,1.3333333333333333,15.666666666666666,89,0,0
/archives/category/business/sk-incheonpetrochem,(direct),24,10,2.4,52.4,88,0,0
/archives/category/press/press-release,sk-on.com,24,16,1.5,33.8125,92,0,0
/posts,skincheonpetrochem.com,24,18,1.3333333333333333,20.333333333333332,83,0,0
/archives/105499,google,23,19,1.2105263157894737,34.26315789473684,115,0,0
/archives/107388,google,23,22,1.0454545454545454,18.09090909090909,107,0,0
/archives/108569,google,23,15,1.5333333333333334,35.53333333333333,84,0,0
/archives/109462,naver.com,23,21,1.0952380952380953,21.952380952380953,104,0,0
/archives/110819,google,23,23,1,28.17391304347826,93,0,0
/archives/113855,google,23,18,1.2777777777777777,46.333333333333336,94,0,0
/archives/114052,google,23,16,1.4375,23.9375,86,0,0
/archives/22310,google,23,17,1.3529411764705883,38.470588235294116,112,0,0
/archives/50898,google,23,21,1.0952380952380953,15.428571428571429,113,0,0
/archives/67904,google,23,21,1.0952380952380953,55.476190476190474,112,0,0
/archives/91072,google,23,23,1,21.565217391304348,109,0,0
/archives/96759,google,23,22,1.0454545454545454,21.681818181818183,100,0,0
/archives/96864,naver,23,22,1.0454545454545454,46.63636363636363,115,0,0
/archives/98215,google,23,20,1.15,50.1,105,0,0
/archives/category/industry-and-insight/inno-column,(direct),23,19,1.2105263157894737,9.210526315789474,83,0,0
/privacy-policy,(direct),23,13,1.7692307692307692,20.615384615384617,89,0,0
/archives/103803,(direct),22,8,2.75,185.625,81,0,0
/archives/103989,naver,22,22,1,50.13636363636363,116,0,0
/archives/104788,naver,22,6,3.6666666666666665,110.83333333333333,89,0,0
/archives/110144,google,22,19,1.1578947368421053,29.31578947368421,94,0,0
/archives/114309,google,22,17,1.2941176470588236,21,90,0,0
/archives/114407,google,22,19,1.1578947368421053,22.842105263157894,97,0,0
/archives/11993,google,22,17,1.2941176470588236,76.52941176470588,106,0,0
/archives/32685,google,22,22,1,30.863636363636363,109,0,0
/archives/34426,google,22,16,1.375,80.0625,105,0,0
/archives/48279,(direct),22,13,1.6923076923076923,23.615384615384617,82,0,0
/archives/61743,google,22,20,1.1,27.25,108,0,0
/archives/82326,google,22,20,1.1,27.8,106,0,0
/archives/98182,google,22,16,1.375,51.1875,99,0,0
/archives/category/business/sk-earthon,google,22,13,1.6923076923076923,30.692307692307693,85,0,0
/archives/category/business/sk-tradinginternational,google,22,14,1.5714285714285714,13.214285714285714,88,0,0
/archives/category/field-news,naver,22,16,1.375,49.875,83,0,0
/archives/10179,google,21,20,1.05,40.95,99,0,0
/archives/105770,google,21,19,1.105263157894737,58.10526315789474,101,0,0
/archives/106868,google,21,17,1.2352941176470589,33,92,0,0
/archives/111224,google,21,20,1.05,20.5,107,0,0
/archives/111486,google,21,14,1.5,27.357142857142858,93,0,0
/archives/113159,(direct),21,19,1.105263157894737,38.578947368421055,89,0,0
/archives/113289,google,21,18,1.1666666666666667,40.833333333333336,82,0,0
/archives/114138,skenmove.com,21,17,1.2352941176470589,78.58823529411765,78,0,0
/archives/24686,(direct),21,16,1.3125,53.5,88,0,0
/archives/4521,google,21,20,1.05,34.1,99,0,0
/archives/69107,google,21,20,1.05,38.55,110,0,0
/archives/72104,google,21,20,1.05,31.25,96,0,0
/archives/7288,google,21,20,1.05,14.4,97,0,0
/archives/80564,google,21,14,1.5,78.14285714285714,84,0,0
/archives/85894,google,21,21,1,31.761904761904763,111,0,0
/archives/94081,google,21,21,1,31.238095238095237,108,0,0
/archives/category/field-news/inno-field,(direct),21,15,1.4,21.133333333333333,83,0,0
/archives/category/industry-and-insight/basics,(direct),21,20,1.05,23.8,82,0,0
/archives/category/industry-and-insight/basics,naver,21,13,1.6153846153846154,14.076923076923077,84,0,0
/archives/tag/배터리,google,21,16,1.3125,12.875,93,0,0
/archives/tag/세대공감-clan,naver.com,21,14,1.5,9.928571428571429,64,0,0
/archives/tag/파이낸셜-스토리,google,21,10,2.1,20.1,85,0,0
/,skenmove.com,20,14,1.4285714285714286,15.214285714285714,84,0,0
/archives/101258,google,20,19,1.0526315789473684,76.10526315789474,82,0,0
/archives/102419,google,20,20,1,22.3,79,0,0
/archives/104439,google,20,20,1,51.9,100,0,0
/archives/109603,google,20,16,1.25,29.8125,95,0,0
/archives/113226,google,20,16,1.25,16.375,83,0,0
/archives/19981,google,20,16,1.25,26.125,97,0,0
/archives/25623,google,20,16,1.25,69.4375,87,0,0
/archives/34162,naver,20,18,1.1111111111111112,158.88888888888889,99,0,0
