# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240923
# 종료일: 20240929
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/,Germany,10,10,9,1.1111111111111112,6,39,0,0
/global/,Poland,10,8,2,5,0,29,0,0
/global/archives/12692,Philippines,10,8,5,2,75.8,42,0,0
/global/archives/14264,India,10,5,2,5,234.5,38,0,0
/global/archives/19078,(not set),10,10,10,1,0,39,0,0
/global/archives/19078,Japan,10,8,6,1.6666666666666667,89,40,0,0
/global/archives/category/corporates/sk-on,South Korea,10,7,7,1.4285714285714286,18.142857142857142,39,0,0
/global/archives/category/press-room/press-release,Japan,10,9,4,2.5,16,38,0,0
/global/archives/14243,United Kingdom,9,10,2,4.5,115,38,0,0
/global/archives/18445,South Korea,9,12,6,1.5,34.5,34,0,0
/global/archives/18546,Singapore,9,10,8,1.125,28.375,41,0,0
/global/archives/19045,South Korea,9,6,4,2.25,3.75,30,0,0
/global/archives/4612,United Kingdom,9,11,5,1.8,18.8,37,0,0
/global/archives/6216,South Korea,9,11,7,1.2857142857142858,20.857142857142858,39,0,0
/global/archives/10774,South Korea,8,7,7,1.1428571428571428,11.857142857142858,34,0,0
/global/archives/12950,United States,8,7,4,2,37,35,0,0
/global/archives/16463,United States,8,8,8,1,22,37,0,0
/global/archives/17426,Singapore,8,7,6,1.3333333333333333,10.333333333333334,37,0,0
/global/archives/18546,South Korea,8,9,7,1.1428571428571428,50.42857142857143,32,0,0
/global/archives/19078,Singapore,8,8,6,1.3333333333333333,72.5,35,0,0
/global/archives/19078,Taiwan,8,7,4,2,246.75,38,0,0
/global/archives/category/corporates/sk-innovation,South Korea,8,6,5,1.6,24.8,31,0,0
/global/archives/17426,South Korea,7,6,5,1.4,32.8,35,0,0
/global/archives/17595,South Korea,7,6,5,1.4,20.8,31,0,0
/global/archives/18107,Australia,7,5,4,1.75,74.25,28,0,0
/global/archives/18608,Singapore,7,7,5,1.4,18.8,31,0,0
/global/archives/18608,South Korea,7,6,6,1.1666666666666667,11.833333333333334,30,0,0
/global/archives/18708,South Korea,7,11,5,1.4,5.2,33,0,0
/global/archives/19045,Indonesia,7,7,4,1.75,13,29,0,0
/global/archives/19078,India,7,7,7,1,75.42857142857143,31,0,0
/global/archives/19095,South Korea,7,9,7,1,5.571428571428571,29,0,0
/global/archives/category/press-room,Singapore,7,6,1,7,5,25,0,0
/global/archives/category/press-room/press-release,Singapore,7,7,4,1.75,11.25,28,0,0
/pagead/aclk,Germany,7,5,5,1.4,0,23,0,0
/global/,China,6,4,4,1.5,38.5,25,0,0
/global/,Singapore,6,6,5,1.2,8.8,24,0,0
/global/archives/11087,United States,6,5,5,1.2,40,30,0,0
/global/archives/16834,India,6,4,3,2,76.33333333333333,23,0,0
/global/archives/16834,United States,6,6,5,1.2,11.2,28,0,0
/global/archives/17623,South Korea,6,7,6,1,27.833333333333332,32,0,0
/global/archives/17737,South Korea,6,9,6,1,48.5,33,0,0
/global/archives/3820,Singapore,6,7,3,2,55.666666666666664,24,0,0
/global/archives/category/corporates/sk-enterm,Singapore,6,2,2,3,18.5,26,0,0
/global/archives/category/corporates/sk-on,India,6,4,4,1.5,14.75,21,0,0
/global/archives/category/insight/trend_report,South Korea,6,7,3,2,24,23,0,0
/global/archives/category/press-room/press-release,United States,6,6,5,1.2,9.6,23,0,0
/global/,Hungary,5,3,2,2.5,29,16,0,0
/global/,India,5,4,4,1.25,2,18,0,0
/global/archives/11807,Germany,5,3,1,5,172,23,0,0
/global/archives/15374,South Korea,5,6,3,1.6666666666666667,299.3333333333333,24,0,0
/global/archives/15687,Pakistan,5,3,3,1.6666666666666667,37.333333333333336,19,0,0
/global/archives/15985,Vietnam,5,3,1,5,36,23,0,0
/global/archives/16060,India,5,6,3,1.6666666666666667,3,21,0,0
/global/archives/16286,United States,5,5,5,1,0,20,0,0
/global/archives/16970,India,5,4,2,2.5,27.5,23,0,0
/global/archives/17216,South Korea,5,4,4,1.25,61.75,20,0,0
/global/archives/17595,United States,5,6,4,1.25,67.5,21,0,0
/global/archives/18022,South Korea,5,8,3,1.6666666666666667,8.666666666666666,23,0,0
/global/archives/18107,Germany,5,4,4,1.25,38.75,21,0,0
/global/archives/18140,India,5,5,1,5,15,15,0,0
/global/archives/18770,Singapore,5,8,5,1,67.6,27,0,0
/global/archives/19078,France,5,7,5,1,0,20,0,0
/global/archives/3830,India,5,4,2,2.5,14.5,18,0,0
/global/archives/3962,India,5,4,4,1.25,12.5,21,0,0
/global/archives/4776,China,5,1,1,5,163,16,0,0
/global/archives/6253,India,5,5,3,1.6666666666666667,28.333333333333332,19,0,0
/global/archives/6343,South Korea,5,5,5,1,10.8,25,0,0
/global/archives/6462,India,5,6,1,5,49,22,0,0
/global/archives/8383,India,5,3,1,5,2,15,0,0
/global/archives/category/corporates/sk-energy,United States,5,4,4,1.25,23.5,17,0,0
/global/archives/category/corporates/sk-geo-centric,United States,5,4,3,1.6666666666666667,15.666666666666666,19,0,0
/global/archives/category/people/inno-people,South Korea,5,4,3,1.6666666666666667,12.333333333333334,20,0,0
/global/archives/category/press-room/press-release,India,5,5,2,2.5,6,21,0,0
/global/archives/tag/ankara,Hungary,5,2,1,5,38,20,0,0
/global/archives/tag/sko,South Korea,5,5,5,1,23.6,27,0,0
/global/legal-notices,South Korea,5,4,1,5,525,18,0,0
/global/,Sweden,4,2,2,2,15,19,0,0
/global/archives/10654,Canada,4,4,4,1,81.75,21,0,0
/global/archives/10774,United States,4,5,4,1,8.5,20,0,0
/global/archives/10913,Germany,4,5,2,2,242,18,0,0
/global/archives/12022,United States,4,4,4,1,13,20,0,0
/global/archives/12072,United States,4,5,3,1.3333333333333333,46.333333333333336,22,0,0
/global/archives/12106,Indonesia,4,3,3,1.3333333333333333,25,14,0,0
/global/archives/12306,United States,4,4,3,1.3333333333333333,0,13,0,0
/global/archives/13521,South Korea,4,4,3,1.3333333333333333,8.333333333333334,17,0,0
/global/archives/13521,United States,4,5,4,1,9,19,0,0
/global/archives/13780,Sweden,4,3,1,4,258,18,0,0
/global/archives/14065,Poland,4,4,1,4,0,13,0,0
/global/archives/15007,South Korea,4,3,2,2,34,16,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,South Korea,4,4,4,1,8.25,24,0,0
/global/archives/15409,United Kingdom,4,7,1,4,5,18,0,0
/global/archives/15664,South Korea,4,4,4,1,45.5,18,0,0
/global/archives/16060,Japan,4,5,4,1,25.5,18,0,0
/global/archives/16060,Philippines,4,1,1,4,16,15,0,0
/global/archives/16060,United States,4,4,4,1,5,18,0,0
/global/archives/17216,United States,4,4,4,1,31,14,0,0
/global/archives/17426,United Kingdom,4,3,3,1.3333333333333333,40,19,0,0
/global/archives/17426,United States,4,3,3,1.3333333333333333,13,15,0,0
/global/archives/17569,India,4,3,2,2,83,17,0,0
/global/archives/17623,India,4,3,2,2,9.5,16,0,0
/global/archives/18208,United States,4,1,1,4,191,17,0,0
/global/archives/18283,(not set),4,4,4,1,0,16,0,0
/global/archives/18388,South Korea,4,5,3,1.3333333333333333,0,13,0,0
/global/archives/18445,India,4,5,4,1,8.75,18,0,0
/global/archives/18546,United States,4,4,4,1,97.5,18,0,0
/global/archives/18608,United Kingdom,4,4,4,1,26.25,17,0,0
/global/archives/18659,Japan,4,4,4,1,10.25,19,0,0
/global/archives/18659,South Korea,4,5,3,1.3333333333333333,3.6666666666666665,15,0,0
/global/archives/18783,South Korea,4,5,4,1,0,17,0,0
/global/archives/19078,Canada,4,5,3,1.3333333333333333,9,19,0,0
/global/archives/19078,Hong Kong,4,4,4,1,14.75,17,0,0
/global/archives/4612,Singapore,4,4,3,1.3333333333333333,36.333333333333336,18,0,0
/global/archives/4921,United States,4,4,4,1,8.25,18,0,0
/global/archives/6807,India,4,2,2,2,14.5,17,0,0
/global/archives/9740,Austria,4,2,1,4,162,16,0,0
/global/archives/category/corporate/sk-energy,Singapore,4,3,1,4,67,18,0,0
/global/archives/category/corporates,United States,4,4,4,1,23.5,16,0,0
/global/archives/category/corporates/sk-enterm,Austria,4,1,1,4,16,16,0,0
/global/archives/category/corporates/sk-enterm,India,4,4,2,2,2,13,0,0
/global/archives/category/corporates/sk-innovation,India,4,3,3,1.3333333333333333,9.666666666666666,14,0,0
/global/archives/category/corporates/sk-innovation,United States,4,4,4,1,22.5,13,0,0
/global/archives/category/corporates/sk-on,Japan,4,2,2,2,45.5,15,0,0
/global/archives/category/people,United States,4,3,3,1.3333333333333333,10.666666666666666,12,0,0
/global/archives/category/people/inno-people,United States,4,4,4,1,16,14,0,0
/global/archives/category/press-room,United States,4,4,4,1,33.25,14,0,0
/global/archives/category/press-room/financial-results,France,4,2,2,2,31,16,0,0
/global/archives/category/press-room/financial-results,South Korea,4,2,1,4,33,14,0,0
/global/archives/tag/shanghai,South Korea,4,1,1,4,17,16,0,0
/global/archives/tag/solid-power,South Korea,4,3,3,1.3333333333333333,12.333333333333334,19,0,0
/global/archives/tag/vwbe,United States,4,4,4,1,10.25,19,0,0
/global/,Argentina,3,3,1,3,8,10,0,0
/global/,Australia,3,1,1,3,36,12,0,0
/global/,Austria,3,3,2,1.5,21.5,14,0,0
/global/,Hong Kong,3,3,3,1,6,14,0,0
/global/,Indonesia,3,3,2,1.5,16,13,0,0
/global/,Russia,3,3,1,3,56,13,0,0
/global/,Ukraine,3,2,2,1.5,38,13,0,0
/global/archives/10133,South Korea,3,2,2,1.5,22,13,0,0
/global/archives/11807,Hong Kong,3,4,4,0.75,13,13,0,0
/global/archives/11853,United States,3,2,2,1.5,37,13,0,0
/global/archives/11992,United States,3,2,2,1.5,7.5,13,0,0
/global/archives/12274/skee,South Korea,3,4,3,1,4,18,0,0
/global/archives/12950,India,3,3,3,1,37.333333333333336,15,0,0
/global/archives/14065,United States,3,1,1,3,0,6,0,0
/global/archives/14193,South Korea,3,2,2,1.5,14.5,11,0,0
/global/archives/14309,United States,3,3,3,1,0,12,0,0
/global/archives/14491,United States,3,6,3,1,0,16,0,0
/global/archives/14766,South Korea,3,3,3,1,12.666666666666666,10,0,0
/global/archives/15490,Canada,3,4,3,1,52,18,0,0
/global/archives/15490,United States,3,3,3,1,124.66666666666667,15,0,0
/global/archives/15687,India,3,3,3,1,22.666666666666668,13,0,0
/global/archives/16060,South Korea,3,2,2,1.5,18,10,0,0
/global/archives/16463,South Korea,3,4,3,1,34,16,0,0
/global/archives/16881,Hong Kong,3,2,2,1.5,75.5,14,0,0
/global/archives/17047,United States,3,3,3,1,60.666666666666664,15,0,0
/global/archives/17216,India,3,3,3,1,16,15,0,0
/global/archives/17426,France,3,3,2,1.5,11.5,16,0,0
/global/archives/17426,Germany,3,1,1,3,120,13,0,0
/global/archives/17499,United States,3,5,3,1,142.66666666666666,18,0,0
/global/archives/17514,South Korea,3,4,2,1.5,10.5,12,0,0
/global/archives/17595,Belgium,3,1,1,3,53,13,0,0
/global/archives/17623,Pakistan,3,2,1,3,446,14,0,0
/global/archives/17623,United Arab Emirates,3,3,3,1,0,12,0,0
/global/archives/18107,India,3,3,3,1,108,14,0,0
/global/archives/18107,United Kingdom,3,4,3,1,27.333333333333332,16,0,0
/global/archives/18140,South Korea,3,4,2,1.5,12,13,0,0
/global/archives/18361,United States,3,3,3,1,16.666666666666668,13,0,0
/global/archives/18388,(not set),3,3,3,1,0,12,0,0
/global/archives/18436,China,3,3,3,1,12.666666666666666,15,0,0
/global/archives/18500,South Korea,3,3,2,1.5,24,12,0,0
/global/archives/18546,Hong Kong,3,2,2,1.5,60.5,13,0,0
/global/archives/18546,Japan,3,4,3,1,44.666666666666664,14,0,0
/global/archives/18608,India,3,2,2,1.5,13.5,13,0,0
/global/archives/18659,Australia,3,4,3,1,65,15,0,0
/global/archives/18770,India,3,4,3,1,23,11,0,0
/global/archives/19045,(not set),3,3,3,1,0,12,0,0
/global/archives/19045,United States,3,3,3,1,2.3333333333333335,10,0,0
/global/archives/19078,Australia,3,3,3,1,38.666666666666664,14,0,0
/global/archives/19078,Netherlands,3,3,3,1,0.3333333333333333,12,0,0
/global/archives/19078,Switzerland,3,3,2,1.5,0,11,0,0
/global/archives/19108,Singapore,3,4,3,1,59.333333333333336,15,0,0
/global/archives/2293,Poland,3,3,3,1,68,15,0,0
/global/archives/3473,South Korea,3,5,3,1,3,17,0,0
/global/archives/3820,France,3,4,2,1.5,36.5,14,0,0
/global/archives/3820,United States,3,3,3,1,37.333333333333336,14,0,0
/global/archives/5893,Sweden,3,1,1,3,34,9,0,0
/global/archives/6014,United States,3,5,2,1.5,0,13,0,0
/global/archives/822,Hungary,3,3,3,1,43.666666666666664,14,0,0
/global/archives/8400,South Korea,3,4,2,1.5,9,16,0,0
/global/archives/9493,Hungary,3,2,1,3,84,11,0,0
/global/archives/9548,India,3,1,1,3,34,13,0,0
/global/archives/9709,Philippines,3,3,1,3,16,10,0,0
/global/archives/9709,South Korea,3,2,2,1.5,53.5,14,0,0
/global/archives/9877,South Korea,3,3,3,1,6,11,0,0
/global/archives/9893,Portugal,3,3,2,1.5,16.5,15,0,0
/global/archives/9910,Singapore,3,3,3,1,8.333333333333334,14,0,0
/global/archives/9910,Thailand,3,4,1,3,264,12,0,0
/global/archives/9910,Vietnam,3,4,3,1,17,17,0,0
/global/archives/category/corporates,Singapore,3,2,2,1.5,7.5,12,0,0
/global/archives/category/corporates/sk-earthon,India,3,3,1,3,3,9,0,0
/global/archives/category/corporates/sk-earthon,Malaysia,3,2,1,3,29,8,0,0
/global/archives/category/corporates/sk-energy,Taiwan,3,1,1,3,19,12,0,0
/global/archives/category/corporates/sk-enmove,India,3,2,2,1.5,16,10,0,0
/global/archives/category/corporates/sk-incheon-petrochem,India,3,2,1,3,8,11,0,0
/global/archives/category/corporates/sk-innovation,China,3,2,1,3,8,9,0,0
/global/archives/category/corporates/sk-on,Germany,3,3,3,1,7.333333333333333,14,0,0
/global/archives/category/corporates/sk-on,United States,3,3,3,1,15,10,0,0
/global/archives/category/corporates/sk-rading-international,Denmark,3,1,1,3,36,12,0,0
/global/archives/category/corporates/sk-rading-international,India,3,4,2,1.5,8.5,10,0,0
/global/archives/category/insight,Singapore,3,2,2,1.5,6.5,11,0,0
/global/archives/category/insight,United States,3,3,3,1,9,12,0,0
/global/archives/category/people,South Korea,3,3,3,1,1.6666666666666667,12,0,0
/global/archives/category/press-room,India,3,1,1,3,23,12,0,0
/global/archives/category/press-room,United Kingdom,3,3,3,1,24,12,0,0
/global/archives/category/press-room/financial-results,China,3,2,2,1.5,40.5,13,0,0
/global/archives/category/press-room/issue-fact,Japan,3,2,2,1.5,16.5,11,0,0
/global/archives/tag/germany,Hungary,3,2,2,1.5,0,10,0,0
/global/archives/tag/ncm9,United States,3,1,1,3,87,11,0,0
/global/archives/tag/separator,United States,3,2,2,1.5,92,12,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,United Kingdom,3,4,2,1.5,1,13,0,0
/global/archives/tag/sk-battery-america,South Korea,3,2,1,3,12,13,0,0
/global/archives/tag/solid-power,United States,3,2,2,1.5,30,15,0,0
/global/archives/tag/ulsan-complex,Thailand,3,3,2,1.5,2,14,0,0
/global/archives/tag/vwbe,Poland,3,2,2,1.5,80,13,0,0
/global/latestnews,India,3,5,4,0.75,7.25,15,0,0
/global/latestnews,Singapore,3,3,3,1,27.666666666666668,12,0,0
/global/,Bangladesh,2,1,1,2,3,9,0,0
/global/,France,2,2,2,1,14,9,0,0
/global/,Malaysia,2,2,2,1,10.5,9,0,0
/global/,Thailand,2,1,1,2,15,9,0,0
/global/,United Arab Emirates,2,2,2,1,2.5,8,0,0
/global/,Vietnam,2,2,2,1,10,5,0,0
/global/archives/10133,Spain,2,1,1,2,42,8,0,0
/global/archives/10326,Vietnam,2,1,1,2,19,8,0,0
/global/archives/1058,Türkiye,2,1,1,2,7,7,0,0
/global/archives/1058,United States,2,2,2,1,22.5,10,0,0
/global/archives/10610,India,2,2,1,2,7,8,0,0
/global/archives/10835,United States,2,1,1,2,9,7,0,0
/global/archives/10913,China,2,1,1,2,0,5,0,0
/global/archives/10939,Thailand,2,2,1,2,256,9,0,0
/global/archives/11400,Japan,2,1,1,2,12,6,0,0
/global/archives/11853,Australia,2,2,1,2,0,7,0,0
/global/archives/11853,China,2,2,1,2,38,8,0,0
/global/archives/12022,Philippines,2,3,2,1,3,11,0,0
/global/archives/12022,South Korea,2,2,2,1,1.5,10,0,0
/global/archives/12022,Thailand,2,1,1,2,28,10,0,0
/global/archives/12106,Singapore,2,2,2,1,21,8,0,0
/global/archives/12125,United States,2,1,1,2,1,7,0,0
/global/archives/12190,United States,2,2,1,2,121,9,0,0
/global/archives/12220,United States,2,2,2,1,20.5,9,0,0
/global/archives/12306,Philippines,2,1,1,2,82,8,0,0
/global/archives/12306,South Korea,2,2,2,1,52.5,6,0,0
/global/archives/12413,United States,2,2,1,2,0,6,0,0
/global/archives/12692,South Korea,2,3,1,2,36,10,0,0
/global/archives/12692,Vietnam,2,2,2,1,17,9,0,0
/global/archives/12950,South Korea,2,3,1,2,0,9,0,0
/global/archives/13513,India,2,2,2,1,9.5,8,0,0
/global/archives/13544,India,2,2,1,2,165,9,0,0
/global/archives/13780,Singapore,2,3,2,1,29.5,11,0,0
/global/archives/13879,Japan,2,1,1,2,34,8,0,0
/global/archives/14078,South Korea,2,1,1,2,59,6,0,0
/global/archives/14078,United States,2,1,1,2,146,7,0,0
/global/archives/14146,Singapore,2,2,1,2,117,9,0,0
/global/archives/14634,United States,2,2,2,1,61.5,11,0,0
/global/archives/14766,United States,2,2,2,1,6,9,0,0
/global/archives/14770,Japan,2,1,1,2,20,6,0,0
/global/archives/15259,United States,2,2,2,1,0,8,0,0
/global/archives/15374,Australia,2,2,1,2,35,8,0,0
/global/archives/15374,Indonesia,2,4,1,2,0,11,0,0
/global/archives/15374,Japan,2,2,2,1,4.5,9,0,0
/global/archives/15374,Laos,2,1,1,2,8,9,0,0
/global/archives/15374,Malaysia,2,2,1,2,28,8,0,0
/global/archives/15374,Singapore,2,2,2,1,5.5,9,0,0
/global/archives/15374,Taiwan,2,1,1,2,43,9,0,0
/global/archives/15374,Thailand,2,2,2,1,15.5,10,0,0
/global/archives/15490,South Korea,2,2,2,1,9,10,0,0
/global/archives/15664,United States,2,2,2,1,23,10,0,0
/global/archives/15687,United Kingdom,2,2,1,2,48,9,0,0
/global/archives/16060,Thailand,2,3,2,1,214.5,7,0,0
/global/archives/16118,New Zealand,2,2,1,2,22,8,0,0
/global/archives/16131,Spain,2,1,1,2,21,8,0,0
/global/archives/16286,South Korea,2,3,2,1,13.5,10,0,0
/global/archives/16376,India,2,2,0,0,0,6,0,0
/global/archives/16376,United States,2,2,2,1,60,11,0,0
/global/archives/16448,Austria,2,1,1,2,9,7,0,0
/global/archives/16448,India,2,3,2,1,5.5,7,0,0
/global/archives/16448,Philippines,2,1,1,2,12,9,0,0
/global/archives/16448,South Korea,2,1,1,2,5,6,0,0
/global/archives/16463,Hong Kong,2,1,1,2,15,8,0,0
/global/archives/16532,Singapore,2,3,2,1,5.5,11,0,0
/global/archives/16613,Lebanon,2,2,0,0,0,6,0,0
/global/archives/16881,South Korea,2,1,1,2,13,9,0,0
/global/archives/17047,South Korea,2,2,2,1,15,10,0,0
/global/archives/17169,India,2,2,2,1,3.5,8,0,0
/global/archives/17216,Singapore,2,2,2,1,12,9,0,0
/global/archives/17356,India,2,2,2,1,12.5,7,0,0
/global/archives/17356,Singapore,2,1,1,2,50,8,0,0
/global/archives/17356,South Korea,2,2,2,1,33,11,0,0
/global/archives/17386,India,2,2,1,2,163,10,0,0
/global/archives/17426,China,2,1,1,2,28,5,0,0
/global/archives/17426,Saudi Arabia,2,1,1,2,38,10,0,0
/global/archives/17446,United Kingdom,2,2,2,1,17.5,10,0,0
/global/archives/17476,South Korea,2,2,2,1,37,10,0,0
/global/archives/17476,United States,2,2,2,1,9.5,9,0,0
/global/archives/17499,Bulgaria,2,1,1,2,0,7,0,0
/global/archives/17499,Luxembourg,2,1,1,2,15,9,0,0
/global/archives/17569,South Korea,2,3,2,1,0,10,0,0
/global/archives/17569,United States,2,2,2,1,31,10,0,0
/global/archives/17697,South Korea,2,1,1,2,10,8,0,0
/global/archives/17737,Jordan,2,2,1,2,1,8,0,0
/global/archives/17796,South Korea,2,2,2,1,5,10,0,0
/global/archives/17817,France,2,1,1,2,66,9,0,0
/global/archives/17817,India,2,2,2,1,5.5,8,0,0
/global/archives/17950,India,2,2,2,1,27.5,9,0,0
/global/archives/17978,Netherlands,2,1,1,2,27,10,0,0
/global/archives/18022,Ukraine,2,1,1,2,0,6,0,0
/global/archives/18065,United Kingdom,2,2,2,1,14,8,0,0
/global/archives/18107,Estonia,2,2,2,1,28.5,10,0,0
/global/archives/18107,France,2,2,2,1,141.5,11,0,0
/global/archives/18107,South Korea,2,1,1,2,72,8,0,0
/global/archives/18140,Japan,2,1,1,2,421,7,0,0
/global/archives/18167,Spain,2,1,1,2,95,9,0,0
/global/archives/18283,India,2,2,2,1,0.5,8,0,0
/global/archives/18283,South Korea,2,2,2,1,4,11,0,0
/global/archives/18283,United States,2,2,2,1,4.5,8,0,0
/global/archives/18361,India,2,2,2,1,0.5,6,0,0
/global/archives/18374,South Korea,2,2,2,1,21,7,0,0
/global/archives/18445,France,2,1,1,2,1169,8,0,0
/global/archives/18445,Vietnam,2,2,2,1,0,8,0,0
/global/archives/18478,United States,2,3,2,1,6,10,0,0
/global/archives/18546,United Arab Emirates,2,2,1,2,69,8,0,0
/global/archives/18608,United States,2,3,2,1,3,10,0,0
/global/archives/18659,(not set),2,2,2,1,0,8,0,0
/global/archives/18659,Hong Kong,2,2,2,1,11.5,6,0,0
/global/archives/18659,Singapore,2,3,2,1,9,8,0,0
/global/archives/18690,United States,2,1,1,2,45,8,0,0
/global/archives/18743,United States,2,2,2,1,0,4,0,0
/global/archives/18753,India,2,3,2,1,0,7,0,0
/global/archives/18770,Hungary,2,2,0,0,0,6,0,0
/global/archives/18770,South Korea,2,3,2,1,8.5,9,0,0
/global/archives/18989,South Korea,2,2,2,1,0,10,0,0
/global/archives/18989,United States,2,2,2,1,109,9,0,0
/global/archives/19014,United States,2,2,2,1,31,6,0,0
/global/archives/19045,China,2,3,2,1,25,10,0,0
/global/archives/19045,France,2,2,2,1,122,7,0,0
/global/archives/19045,Singapore,2,2,2,1,5.5,7,0,0
/global/archives/19045,Thailand,2,2,1,2,42,7,0,0
/global/archives/19078,Ireland,2,2,1,2,0,6,0,0
/global/archives/19078,Kuwait,2,2,1,2,0,7,0,0
/global/archives/19078,Vietnam,2,2,2,1,4,8,0,0
/global/archives/19095,India,2,1,1,2,8,8,0,0
/global/archives/19095,Italy,2,2,2,1,17.5,7,0,0
/global/archives/19095,United States,2,2,2,1,0.5,6,0,0
/global/archives/19108,China,2,2,2,1,7,5,0,0
/global/archives/19108,Germany,2,2,2,1,0,7,0,0
/global/archives/19108,United Kingdom,2,2,2,1,0,8,0,0
/global/archives/19108,United States,2,2,2,1,11,7,0,0
/global/archives/2576,United States,2,2,2,1,55,12,0,0
/global/archives/311,Vietnam,2,2,2,1,67.5,8,0,0
/global/archives/3709,South Korea,2,2,2,1,5,9,0,0
/global/archives/4360,United States,2,2,1,2,2,8,0,0
/global/archives/4499,United Kingdom,2,2,2,1,38.5,7,0,0
/global/archives/4612,Austria,2,1,1,2,729,8,0,0
/global/archives/489,India,2,2,2,1,4,10,0,0
/global/archives/489,Singapore,2,2,2,1,33,10,0,0
/global/archives/6216,Germany,2,4,2,1,8.5,13,0,0
/global/archives/6658,United States,2,2,2,1,0,8,0,0
/global/archives/6807,Singapore,2,2,2,1,17.5,11,0,0
/global/archives/7168,United States,2,2,1,2,0,6,0,0
/global/archives/7245,Canada,2,2,2,1,21.5,10,0,0
/global/archives/7245,United States,2,2,2,1,63.5,10,0,0
/global/archives/7292,South Korea,2,1,1,2,34,6,0,0
/global/archives/7961,Canada,2,1,1,2,34,8,0,0
/global/archives/822,Germany,2,2,2,1,36.5,9,0,0
/global/archives/822,Slovakia,2,2,2,1,29.5,11,0,0
/global/archives/822,United States,2,2,2,1,99,10,0,0
/global/archives/8298,Vietnam,2,1,1,2,79,9,0,0
/global/archives/9191,Hungary,2,1,1,2,13,8,0,0
/global/archives/9668,South Korea,2,2,2,1,17,9,0,0
/global/archives/9668,United States,2,2,2,1,24.5,11,0,0
/global/archives/9740,Georgia,2,1,1,2,124,7,0,0
/global/archives/9740,Japan,2,1,1,2,129,10,0,0
/global/archives/9910,South Korea,2,3,1,2,196,10,0,0
/global/archives/category/corporate/sk-enmove,Pakistan,2,1,1,2,84,10,0,0
/global/archives/category/corporate/sk-enmove,United Kingdom,2,1,1,2,6,8,0,0
