# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240923
# 종료일: 20240929
페이지 경로 및 화면 클래스,기기 카테고리,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/9910,desktop,20,26,16,1.25,54.875,101,0,0
/global/archives/18107,mobile,19,17,16,1.1875,110.5,86,0,0
/global/,mobile,18,16,15,1.2,4.333333333333333,66,0,0
/global/archives/18659,desktop,18,20,15,1.2,19.2,73,0,0
/global/archives/category/people/inno-people,desktop,18,16,14,1.2857142857142858,13.285714285714286,64,0,0
/global/archives/12950,desktop,17,17,12,1.4166666666666667,29,75,0,0
/global/archives/18770,desktop,17,22,15,1.1333333333333333,34.93333333333333,73,0,0
/global/archives/4612,desktop,17,19,12,1.4166666666666667,89.33333333333333,73,0,0
/global/archives/category/corporates/sk-enterm,desktop,17,9,7,2.4285714285714284,11.571428571428571,68,0,0
/global/archives/16463,desktop,16,18,15,1.0666666666666667,22.533333333333335,78,0,0
/global/archives/8067,desktop,15,10,4,3.75,146,57,0,0
/global/archives/14243,desktop,14,16,7,2,52.57142857142857,61,0,0
/global/archives/14264,desktop,14,9,6,2.3333333333333335,89.16666666666667,56,0,0
/global/archives/10774,desktop,13,15,14,0.9285714285714286,13.142857142857142,63,0,0
/global/archives/12022,desktop,13,16,12,1.0833333333333333,6.166666666666667,67,0,0
/global/archives/16448,desktop,13,12,9,1.4444444444444444,10.444444444444445,52,0,0
/global/archives/17216,desktop,13,13,13,1,28.53846153846154,62,0,0
/global/archives/17623,desktop,13,14,11,1.1818181818181819,55.72727272727273,64,0,0
/global/archives/19095,desktop,13,15,12,1.0833333333333333,5.25,51,0,0
/global/archives/9910,mobile,13,14,12,1.0833333333333333,29.75,60,0,0
/global/archives/10913,desktop,12,13,9,1.3333333333333333,120,51,0,0
/global/archives/16834,desktop,12,10,8,1.5,12.875,49,0,0
/global/archives/17595,desktop,12,11,8,1.5,61.75,54,0,0
/global/archives/822,desktop,12,12,12,1,71.33333333333333,59,0,0
/global/archives/9740,desktop,12,8,7,1.7142857142857142,91.14285714285714,56,0,0
/global/archives/category/corporates,desktop,12,10,10,1.2,14.5,48,0,0
/global/archives/11807,desktop,11,10,8,1.375,33.25,49,0,0
/global/archives/15490,desktop,11,12,11,1,83.18181818181819,56,0,0
/global/archives/17460,mobile,11,11,11,1,5.7272727272727275,49,0,0
/global/archives/18283,desktop,11,11,11,1,15.090909090909092,48,0,0
/global/archives/category/insight,desktop,11,9,9,1.2222222222222223,7.111111111111111,41,0,0
/global/archives/category/people,desktop,11,10,10,1.1,16,39,0,0
/global/archives/10133,desktop,10,8,8,1.25,16.875,45,0,0
/global/archives/13521,desktop,10,12,9,1.1111111111111112,14.333333333333334,45,0,0
/global/archives/17737,desktop,10,13,9,1.1111111111111112,51,53,0,0
/global/archives/18388,desktop,10,12,9,1.1111111111111112,46.77777777777778,41,0,0
/global/archives/15687,desktop,9,9,8,1.125,17.25,43,0,0
/global/archives/17569,desktop,9,10,7,1.2857142857142858,34,44,0,0
/global/archives/18022,desktop,9,11,6,1.5,4.5,38,0,0
/global/archives/6807,desktop,9,7,7,1.2857142857142858,30.714285714285715,43,0,0
/global/archives/9709,desktop,9,8,6,1.5,40.333333333333336,39,0,0
/global/archives/category/corporates/sk-energy,mobile,9,5,5,1.8,28.8,31,0,0
/global/archives/category/corporates/sk-geo-centric,desktop,9,7,6,1.5,33.166666666666664,35,0,0
/global/archives/category/insight/trend_report,desktop,9,10,6,1.5,17.666666666666668,32,0,0
/global/archives/12306,desktop,8,9,7,1.1428571428571428,38.42857142857143,34,0,0
/global/archives/12692,desktop,8,7,3,2.6666666666666665,107.33333333333333,35,0,0
/global/archives/13780,desktop,8,8,5,1.6,63.8,37,0,0
/global/archives/15664,desktop,8,8,8,1,29,37,0,0
/global/archives/17216,mobile,8,7,7,1.1428571428571428,72.71428571428571,29,0,0
/global/archives/17499,desktop,8,9,7,1.1428571428571428,158.57142857142858,41,0,0
/global/archives/17623,mobile,8,7,6,1.3333333333333333,38.5,35,0,0
/global/archives/18140,desktop,8,9,6,1.3333333333333333,83.5,32,0,0
/global/archives/18708,desktop,8,12,6,1.3333333333333333,90.66666666666667,37,0,0
/global/archives/category/corporates/sk-earthon,desktop,8,7,5,1.6,22.2,27,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,desktop,8,8,6,1.3333333333333333,11.5,36,0,0
/pagead/aclk,mobile,8,6,6,1.3333333333333333,0,27,0,0
/global/archives/11087,desktop,7,6,6,1.1666666666666667,18.5,34,0,0
/global/archives/11853,desktop,7,6,4,1.75,28,28,0,0
/global/archives/15985,desktop,7,5,3,2.3333333333333335,24.666666666666668,34,0,0
/global/archives/16286,desktop,7,8,7,1,0,29,0,0
/global/archives/17356,desktop,7,6,6,1.1666666666666667,28.166666666666668,28,0,0
/global/archives/17595,mobile,7,6,6,1.1666666666666667,12.333333333333334,28,0,0
/global/archives/18361,desktop,7,7,7,1,11.571428571428571,28,0,0
/global/archives/18436,desktop,7,7,7,1,15.142857142857142,35,0,0
/global/archives/9668,desktop,7,7,7,1,34.57142857142857,33,0,0
/global/archives/category/corporates/sk-on,mobile,7,5,5,1.4,17,25,0,0
/global/archives/category/corporates/sk-rading-international,desktop,7,6,4,1.75,14,24,0,0
/global/archives/tag/solid-power,mobile,7,5,5,1.4,19.4,34,0,0
/global/archives/12072,desktop,6,7,5,1.2,32.2,31,0,0
/global/archives/12106,desktop,6,6,6,1,14.5,24,0,0
/global/archives/12692,mobile,6,6,5,1.2,25.4,26,0,0
/global/archives/14491,desktop,6,9,6,1,17.333333333333332,30,0,0
/global/archives/14634,desktop,6,7,6,1,50.333333333333336,34,0,0
/global/archives/15687,mobile,6,4,4,1.5,33.25,23,0,0
/global/archives/16970,desktop,6,5,3,2,18.333333333333332,25,0,0
/global/archives/18374,desktop,6,7,6,1,144.83333333333334,23,0,0
/global/archives/18546,mobile,6,6,6,1,65.66666666666667,29,0,0
/global/archives/6343,desktop,6,6,6,1,10.5,30,0,0
/global/archives/7245,desktop,6,6,6,1,39.166666666666664,29,0,0
/global/archives/9548,desktop,6,4,4,1.5,26,28,0,0
/global/archives/category/corporates/sk-incheon-petrochem,desktop,6,5,3,2,12.666666666666666,20,0,0
/global/archives/category/press-room/issue-fact,desktop,6,4,4,1.5,16.5,23,0,0
/global/archives/tag/sko,desktop,6,6,6,1,19.833333333333332,31,0,0
/global/archives/tag/vwbe,desktop,6,5,5,1.2,46,28,0,0
/global/legal-notices,desktop,6,5,3,2,188.33333333333334,24,0,0
/global/archives/1058,desktop,5,5,4,1.25,13,23,0,0
/global/archives/10774,mobile,5,4,4,1.25,20,20,0,0
/global/archives/10939,desktop,5,5,4,1.25,139,21,0,0
/global/archives/12106,mobile,5,4,4,1.25,18.75,18,0,0
/global/archives/12306,mobile,5,4,4,1.25,43.5,18,0,0
/global/archives/15007,desktop,5,4,3,1.6666666666666667,112,21,0,0
/global/archives/15409,desktop,5,8,2,2.5,17.5,21,0,0
/global/archives/16493,desktop,5,5,5,1,83.4,20,0,0
/global/archives/16881,desktop,5,3,3,1.6666666666666667,54.666666666666664,23,0,0
/global/archives/17817,desktop,5,5,4,1.25,22.75,24,0,0
/global/archives/18065,desktop,5,5,5,1,12,22,0,0
/global/archives/18140,mobile,5,5,1,5,15,15,0,0
/global/archives/19128,mobile,5,4,4,1.25,24,19,0,0
/global/archives/3830,desktop,5,4,2,2.5,14.5,18,0,0
/global/archives/4360,desktop,5,6,4,1.25,0.5,21,0,0
/global/archives/4776,desktop,5,1,1,5,163,16,0,0
/global/archives/564,desktop,5,8,4,1.25,61.75,28,0,0
/global/archives/6014,desktop,5,7,4,1.25,20.25,23,0,0
/global/archives/6253,mobile,5,5,3,1.6666666666666667,28.333333333333332,19,0,0
/global/archives/6462,desktop,5,6,1,5,49,22,0,0
/global/archives/7961,desktop,5,6,4,1.25,27.75,26,0,0
/global/archives/8383,desktop,5,3,1,5,2,15,0,0
/global/archives/8400,desktop,5,6,3,1.6666666666666667,11.666666666666666,23,0,0
/global/archives/9493,mobile,5,4,3,1.6666666666666667,38,21,0,0
/global/archives/category/corporates/sk-enmove,desktop,5,5,4,1.25,8.75,17,0,0
/global/archives/tag/ankara,mobile,5,2,1,5,38,20,0,0
/global/archives/tag/sk-battery-america,desktop,5,3,2,2.5,14,21,0,0
/global/archives/tag/ulsan-complex,mobile,5,4,3,1.6666666666666667,17,23,0,0
/global/archives/tag/vwbe,mobile,5,4,4,1.25,9.25,24,0,0
/global/archives/10654,desktop,4,5,4,1,30.5,21,0,0
/global/archives/10835,desktop,4,3,3,1.3333333333333333,15,16,0,0
/global/archives/11992,desktop,4,3,3,1.3333333333333333,6.666666666666667,16,0,0
/global/archives/12220,desktop,4,4,4,1,17.25,19,0,0
/global/archives/14065,desktop,4,2,2,2,11.5,10,0,0
/global/archives/14065,mobile,4,4,1,4,0,13,0,0
/global/archives/14078,desktop,4,2,2,2,102.5,13,0,0
/global/archives/14770,desktop,4,4,3,1.3333333333333333,43,17,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,desktop,4,4,4,1,9.25,24,0,0
/global/archives/15462,desktop,4,4,4,1,9.75,19,0,0
/global/archives/15840,desktop,4,5,4,1,18.5,20,0,0
/global/archives/16532,desktop,4,5,4,1,7,19,0,0
/global/archives/16613,mobile,4,4,2,2,0,13,0,0
/global/archives/17047,desktop,4,4,4,1,53,20,0,0
/global/archives/17460,desktop,4,5,4,1,35,21,0,0
/global/archives/17476,desktop,4,4,4,1,41.75,18,0,0
/global/archives/17499,mobile,4,3,3,1.3333333333333333,95.33333333333333,19,0,0
/global/archives/17514,desktop,4,5,3,1.3333333333333333,8.333333333333334,16,0,0
/global/archives/17989,desktop,4,5,4,1,35.75,18,0,0
/global/archives/18208,desktop,4,1,1,4,191,17,0,0
/global/archives/18301,mobile,4,4,4,1,46,19,0,0
/global/archives/18500,desktop,4,4,3,1.3333333333333333,152.66666666666666,17,0,0
/global/archives/18690,desktop,4,3,3,1.3333333333333333,23.333333333333332,18,0,0
/global/archives/3473,desktop,4,6,4,1,5.75,22,0,0
/global/archives/3709,desktop,4,4,4,1,7.75,19,0,0
/global/archives/3962,desktop,4,4,4,1,10.25,18,0,0
/global/archives/4499,desktop,4,4,4,1,19.75,14,0,0
/global/archives/7292,mobile,4,3,3,1.3333333333333333,41.333333333333336,15,0,0
/global/archives/7445,desktop,4,4,3,1.3333333333333333,76.66666666666667,18,0,0
/global/archives/category/corporate/sk-energy,desktop,4,3,1,4,67,18,0,0
/global/archives/tag/germany,mobile,4,3,3,1.3333333333333333,5,15,0,0
/global/archives/tag/pouch-type-battery,desktop,4,3,3,1.3333333333333333,7.666666666666667,20,0,0
/global/archives/tag/shanghai,desktop,4,1,1,4,17,16,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,desktop,4,5,4,1,4.75,19,0,0
/global/sustainability-report,desktop,4,6,4,1,14.25,21,0,0
/global/archives/11037,desktop,3,3,3,1,8.666666666666666,14,0,0
/global/archives/11087,mobile,3,3,3,1,36,14,0,0
/global/archives/11147,desktop,3,3,3,1,18.333333333333332,17,0,0
/global/archives/11161,desktop,3,3,3,1,77,14,0,0
/global/archives/12022,mobile,3,3,3,1,17.333333333333332,14,0,0
/global/archives/12036,desktop,3,3,3,1,12,15,0,0
/global/archives/12125,desktop,3,2,2,1.5,7.5,12,0,0
/global/archives/12147,mobile,3,3,3,1,36.666666666666664,16,0,0
/global/archives/13521,mobile,3,3,3,1,4,14,0,0
/global/archives/13544,desktop,3,3,2,1.5,84.5,13,0,0
/global/archives/13595,desktop,3,3,3,1,129.33333333333334,16,0,0
/global/archives/14193,desktop,3,2,2,1.5,14.5,11,0,0
/global/archives/14309,desktop,3,3,3,1,0,12,0,0
/global/archives/14766,desktop,3,3,3,1,7,12,0,0
/global/archives/14766,mobile,3,3,3,1,9.666666666666666,11,0,0
/global/archives/15204,desktop,3,3,3,1,40,16,0,0
/global/archives/16376,desktop,3,4,3,1,44.333333333333336,18,0,0
/global/archives/16583,desktop,3,4,2,1.5,1,13,0,0
/global/archives/16939,desktop,3,4,3,1,30.333333333333332,15,0,0
/global/archives/17169,desktop,3,3,2,1.5,15,11,0,0
/global/archives/17356,mobile,3,3,3,1,0.6666666666666666,12,0,0
/global/archives/17446,desktop,3,3,3,1,13,14,0,0
/global/archives/17476,mobile,3,3,3,1,33.333333333333336,17,0,0
/global/archives/17796,desktop,3,3,3,1,13.666666666666666,17,0,0
/global/archives/18107,tablet,3,3,3,1,94.66666666666667,16,0,0
/global/archives/18167,desktop,3,2,2,1.5,83,14,0,0
/global/archives/18301,desktop,3,3,3,1,8.666666666666666,15,0,0
/global/archives/18743,desktop,3,4,3,1,2.3333333333333335,9,0,0
/global/archives/18783,mobile,3,3,3,1,0,12,0,0
/global/archives/18989,desktop,3,3,3,1,121.33333333333333,13,0,0
/global/archives/19095,mobile,3,3,3,1,12.333333333333334,14,0,0
/global/archives/489,desktop,3,3,3,1,72.66666666666667,16,0,0
/global/archives/489,mobile,3,3,3,1,1,13,0,0
/global/archives/4921,mobile,3,3,3,1,10.666666666666666,13,0,0
/global/archives/5893,mobile,3,1,1,3,34,9,0,0
/global/archives/6216,mobile,3,3,3,1,42.333333333333336,15,0,0
/global/archives/6658,mobile,3,3,3,1,0,11,0,0
/global/archives/9877,mobile,3,3,3,1,6,11,0,0
/global/archives/9893,desktop,3,3,2,1.5,16.5,15,0,0
/global/archives/category/corporate/sk-enmove,desktop,3,2,2,1.5,3,11,0,0
/global/archives/category/corporate/sk-ie-technology,desktop,3,4,4,0.75,6.5,14,0,0
/global/archives/category/corporate/sk-on,desktop,3,4,2,1.5,11,13,0,0
/global/archives/category/corporates/sk-earthon,mobile,3,2,1,3,29,8,0,0
/global/archives/category/corporates/sk-ie-technology,desktop,3,3,2,1.5,4,9,0,0
/global/archives/category/corporates/sk-innovation,mobile,3,2,2,1.5,21.5,11,0,0
/global/archives/category/insight/expert-voice,desktop,3,3,3,1,2.6666666666666665,8,0,0
/global/archives/category/people,mobile,3,2,2,1.5,4.5,11,0,0
/global/archives/category/people/onsite-report,desktop,3,3,3,1,23,8,0,0
/global/archives/tag/green-bonds,desktop,3,2,2,1.5,402.5,12,0,0
/global/archives/tag/lee-seong-jun,desktop,3,4,2,1.5,6.5,15,0,0
/global/archives/tag/ncm9,desktop,3,2,2,1.5,8,14,0,0
/global/archives/tag/ncm9,mobile,3,1,1,3,87,11,0,0
/global/archives/tag/poland,desktop,3,3,3,1,3.3333333333333335,13,0,0
/global/archives/tag/separator,desktop,3,2,2,1.5,92,12,0,0
/global/archives/tag/sk-primacor-europe,desktop,3,3,3,1,12,15,0,0
/global/privacy-policy,desktop,3,2,2,1.5,8,11,0,0
/global/who-we-are,desktop,3,4,3,1,12,17,0,0
/global/archives/10326,desktop,2,1,1,2,19,8,0,0
/global/archives/10610,desktop,2,2,1,2,7,8,0,0
/global/archives/10654,mobile,2,2,2,1,105,11,0,0
/global/archives/10767,desktop,2,2,2,1,13,10,0,0
/global/archives/11004,desktop,2,3,2,1,7.5,10,0,0
/global/archives/11400,desktop,2,1,1,2,12,6,0,0
/global/archives/11596,desktop,2,2,2,1,17,9,0,0
/global/archives/12274/skee,desktop,2,2,2,1,6,11,0,0
/global/archives/12413,mobile,2,2,1,2,0,6,0,0
/global/archives/13513,desktop,2,2,2,1,9.5,8,0,0
/global/archives/13595,mobile,2,2,2,1,13.5,7,0,0
/global/archives/13780,mobile,2,2,2,1,60,10,0,0
/global/archives/13879,desktop,2,1,1,2,34,8,0,0
/global/archives/14146,desktop,2,2,1,2,117,9,0,0
/global/archives/14226,desktop,2,2,2,1,8,9,0,0
/global/archives/14333,desktop,2,2,2,1,8.5,7,0,0
/global/archives/14354,desktop,2,2,2,1,11.5,7,0,0
/global/archives/14688,desktop,2,2,2,1,32,9,0,0
/global/archives/14740,desktop,2,2,2,1,14,7,0,0
/global/archives/15067,mobile,2,2,2,1,33,9,0,0
/global/archives/15259,desktop,2,2,2,1,0,8,0,0
/global/archives/15353,desktop,2,2,2,1,4,9,0,0
/global/archives/15374,mobile,2,2,2,1,17.5,9,0,0
/global/archives/15430,desktop,2,2,2,1,24.5,10,0,0
/global/archives/15937,mobile,2,2,2,1,0,8,0,0
/global/archives/15985,mobile,2,2,2,1,0.5,9,0,0
/global/archives/16060,mobile,2,2,2,1,5.5,8,0,0
/global/archives/16118,mobile,2,2,1,2,22,8,0,0
/global/archives/16131,desktop,2,1,1,2,21,8,0,0
/global/archives/16376,mobile,2,2,0,0,0,6,0,0
/global/archives/16624,desktop,2,3,2,1,47.5,11,0,0
/global/archives/16719,desktop,2,2,2,1,7,9,0,0
/global/archives/16787,desktop,2,2,2,1,19.5,8,0,0
/global/archives/1722,desktop,2,2,2,1,72.5,9,0,0
/global/archives/17386,desktop,2,2,1,2,163,10,0,0
/global/archives/17697,desktop,2,1,1,2,10,8,0,0
/global/archives/17950,desktop,2,2,2,1,38,10,0,0
/global/archives/17950,mobile,2,2,2,1,5.5,8,0,0
/global/archives/17978,desktop,2,1,1,2,27,10,0,0
/global/archives/18283,mobile,2,2,2,1,35,7,0,0
/global/archives/18332,mobile,2,2,2,1,209.5,9,0,0
/global/archives/18478,desktop,2,3,2,1,6,10,0,0
/global/archives/18478,mobile,2,2,2,1,42.5,9,0,0
/global/archives/18608,mobile,2,2,2,1,20.5,10,0,0
/global/archives/18753,desktop,2,3,2,1,0,7,0,0
/global/archives/18989,mobile,2,2,2,1,0,10,0,0
/global/archives/2293,desktop,2,2,2,1,32,10,0,0
/global/archives/2293,mobile,2,2,2,1,75.5,10,0,0
/global/archives/311,mobile,2,2,2,1,443,10,0,0
/global/archives/3661,desktop,2,2,2,1,124.5,12,0,0
/global/archives/3674,desktop,2,2,2,1,314,7,0,0
/global/archives/3820,mobile,2,2,2,1,90,9,0,0
/global/archives/3962,mobile,2,1,1,2,9,7,0,0
/global/archives/4499,mobile,2,2,2,1,1.5,9,0,0
/global/archives/4518,desktop,2,2,2,1,31.5,7,0,0
/global/archives/4612,mobile,2,1,1,2,61,8,0,0
/global/archives/4793,desktop,2,2,2,1,21,7,0,0
/global/archives/4921,desktop,2,2,2,1,3,9,0,0
/global/archives/5357,desktop,2,2,2,1,85,7,0,0
/global/archives/5892,desktop,2,2,2,1,17,10,0,0
/global/archives/6377,desktop,2,2,2,1,34.5,10,0,0
/global/archives/648,desktop,2,2,2,1,20,9,0,0
/global/archives/6710,desktop,2,2,2,1,22,10,0,0
/global/archives/7043,mobile,2,2,2,1,22,8,0,0
/global/archives/7168,desktop,2,2,1,2,0,6,0,0
/global/archives/7292,desktop,2,2,2,1,26.5,7,0,0
/global/archives/7710,desktop,2,2,2,1,103.5,10,0,0
/global/archives/7906,mobile,2,2,2,1,47.5,10,0,0
/global/archives/8298,desktop,2,1,1,2,79,9,0,0
/global/archives/9129,desktop,2,2,2,1,15.5,10,0,0
/global/archives/9191,mobile,2,1,1,2,13,8,0,0
/global/archives/9493,desktop,2,2,2,1,0.5,9,0,0
/global/archives/9616,desktop,2,4,2,1,0,11,0,0
/global/archives/category/corporate/sk-enmove,mobile,2,1,1,2,84,10,0,0
/global/archives/category/corporates/sk-rading-international,mobile,2,1,1,2,19,8,0,0
/global/archives/category/people/sustainability,desktop,2,2,2,1,1.5,5,0,0
/global/archives/category/social-value/csr-program,desktop,2,2,2,1,18,5,0,0
/global/archives/tag/ZWxlY3RyaW,desktop,2,2,2,1,0,9,0,0
/global/archives/tag/ambassadors-spouses-association-in-seoul,desktop,2,2,2,1,4.5,10,0,0
/global/archives/tag/batteries,desktop,2,1,1,2,26,8,0,0
/global/archives/tag/benz,desktop,2,1,1,2,6,8,0,0
/global/archives/tag/china,desktop,2,2,2,1,1,7,0,0
/global/archives/tag/ek-energy,desktop,2,1,1,2,16,10,0,0
/global/archives/tag/europe,desktop,2,2,2,1,0,2,0,0
/global/archives/tag/lithium-ion-battery,desktop,2,3,2,1,6,13,0,0
/global/archives/tag/malaysia,desktop,2,2,2,1,10,11,0,0
/global/archives/tag/norway,mobile,2,1,1,2,25,7,0,0
/global/archives/tag/ohio,desktop,2,1,1,2,7,7,0,0
/global/archives/tag/production-sharing-contract,desktop,2,1,1,2,16,7,0,0
/global/archives/tag/psc,desktop,2,1,1,2,17,7,0,0
/global/archives/tag/saf,desktop,2,2,2,1,2.5,8,0,0
/global/archives/tag/sk-global-chemical,desktop,2,2,2,1,18,10,0,0
/global/archives/tag/sk-incheon-petrochem,desktop,2,1,1,2,4,5,0,0
/global/archives/tag/sk-supex-council,desktop,2,2,2,1,1,9,0,0
/global/archives/tag/skbh,mobile,2,1,1,2,14,8,0,0
/global/archives/tag/skgca,mobile,2,1,1,2,5,7,0,0
/global/archives/tag/skti,desktop,2,3,2,1,4,11,0,0
/global/archives/tag/ulsan-clx,desktop,2,2,2,1,6.5,10,0,0
/global/archives/tag/ulsan-complex,desktop,2,2,2,1,1,8,0,0
/global/latestnews,mobile,2,2,1,2,37,5,0,0
/global/legal-notices,mobile,2,2,1,2,18,5,0,0
/global/404,mobile,1,1,0,0,0,3,0,0
/global/archives/10103,mobile,1,1,1,1,6,5,0,0
/global/archives/10133,mobile,1,1,1,1,16,5,0,0
/global/archives/10159,mobile,1,1,1,1,87,6,0,0
/global/archives/1016,desktop,1,1,1,1,17,2,0,0
/global/archives/1043,mobile,1,1,1,1,0,4,0,0
/global/archives/10460,mobile,1,1,1,1,0,4,0,0
/global/archives/10511,desktop,1,1,1,1,26,5,0,0
/global/archives/10535,desktop,1,1,1,1,27,5,0,0
/global/archives/10802,desktop,1,1,1,1,206,5,0,0
/global/archives/10872,desktop,1,1,1,1,63,5,0,0
/global/archives/10913,mobile,1,1,1,1,40,5,0,0
/global/archives/10985,mobile,1,1,1,1,27,5,0,0
/global/archives/11180,desktop,1,1,1,1,68,6,0,0
/global/archives/11214,desktop,1,1,1,1,442,3,0,0
/global/archives/11415,mobile,1,1,1,1,0,4,0,0
/global/archives/11512,desktop,1,1,1,1,21,4,0,0
/global/archives/11537,desktop,1,1,1,1,1,5,0,0
/global/archives/11537,mobile,1,1,1,1,30,3,0,0
/global/archives/11807,mobile,1,1,1,1,50,5,0,0
/global/archives/11853,mobile,1,1,1,1,25,5,0,0
/global/archives/12091,desktop,1,1,1,1,2,4,0,0
/global/archives/12147,desktop,1,1,1,1,0,4,0,0
/global/archives/12190,desktop,1,1,1,1,121,6,0,0
/global/archives/12190,mobile,1,1,0,0,0,3,0,0
/global/archives/12274/skee,mobile,1,2,1,1,0,7,0,0
/global/archives/12319,mobile,1,1,1,1,0,2,0,0
/global/archives/12603,desktop,1,1,1,1,30,4,0,0
/global/archives/12610,mobile,1,1,1,1,0,2,0,0
/global/archives/12667,mobile,1,1,1,1,13,5,0,0
/global/archives/12688,desktop,1,2,1,1,0,6,0,0
/global/archives/12950,mobile,1,1,1,1,36,6,0,0
/global/archives/13036,desktop,1,1,1,1,2,4,0,0
/global/archives/13103,mobile,1,1,1,1,0,4,0,0
/global/archives/13130,desktop,1,1,1,1,18,4,0,0
/global/archives/13230,desktop,1,1,1,1,0,4,0,0
/global/archives/13256,mobile,1,1,1,1,0,4,0,0
/global/archives/13313,desktop,1,1,1,1,8,5,0,0
/global/archives/13327,desktop,1,1,1,1,24,4,0,0
/global/archives/13513,mobile,1,1,1,1,17,3,0,0
/global/archives/13795,desktop,1,1,1,1,109,3,0,0
/global/archives/13850,desktop,1,2,1,1,0,5,0,0
/global/archives/1399,desktop,1,1,1,1,0,4,0,0
/global/archives/1399,mobile,1,1,1,1,19,6,0,0
/global/archives/14030,desktop,1,1,1,1,18,3,0,0
/global/archives/14083,desktop,1,2,1,1,0,6,0,0
/global/archives/14083,mobile,1,1,1,1,62,5,0,0
/global/archives/14146,mobile,1,1,1,1,73,5,0,0
/global/archives/14179,desktop,1,1,1,1,16,6,0,0
/global/archives/14219,desktop,1,1,1,1,6,5,0,0
/global/archives/14415,desktop,1,1,0,0,0,3,0,0
/global/archives/14491,mobile,1,2,1,1,0,6,0,0
/global/archives/14541,mobile,1,1,1,1,18,5,0,0
/global/archives/14788,desktop,1,1,1,1,43,5,0,0
/global/archives/14788,mobile,1,1,1,1,43,5,0,0
/global/archives/1493,mobile,1,1,1,1,22,4,0,0
/global/archives/14962,desktop,1,1,1,1,45,4,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,mobile,1,1,1,1,14,6,0,0
/global/archives/15497,desktop,1,1,1,1,16,4,0,0
/global/archives/15574,desktop,1,1,1,1,379,5,0,0
/global/archives/16005,desktop,1,1,1,1,41,5,0,0
/global/archives/16154,mobile,1,1,0,0,0,3,0,0
/global/archives/16286,mobile,1,1,1,1,27,5,0,0
/global/archives/16308,desktop,1,1,1,1,11,6,0,0
/global/archives/16405,desktop,1,1,1,1,0,2,0,0
/global/archives/16480,desktop,1,1,1,1,0,4,0,0
/global/archives/16493,mobile,1,1,1,1,89,5,0,0
/global/archives/16532,mobile,1,1,1,1,0,4,0,0
/global/archives/16810,desktop,1,1,1,1,44,4,0,0
/global/archives/16834,mobile,1,1,1,1,188,6,0,0
