# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240923
# 종료일: 20240929
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/tag/ulsan-complex,google,7,6,5,1.4,10.6,31,0,0
/global/archives/10654,google,6,7,6,1,55.333333333333336,32,0,0
/global/archives/11853,google,6,5,4,1.5,34.25,26,0,0
/global/archives/14243,statics.teams.cdn.office.net,6,5,1,6,93,23,0,0
/global/archives/16286,(direct),6,6,6,1,0,24,0,0
/global/archives/17426,bing,6,4,3,2,21.333333333333332,29,0,0
/global/archives/18436,skinnovation.com,6,6,6,1,17.666666666666668,32,0,0
/global/archives/19045,bing,6,3,2,3,26,22,0,0
/global/archives/489,google,6,6,6,1,36.833333333333336,29,0,0
/global/archives/9493,google,6,5,4,1.5,28.75,26,0,0
/global/archives/category/corporates/sk-geo-centric,google,6,3,3,2,43,24,0,0
/global/archives/tag/ncm9,google,6,3,3,2,34.333333333333336,25,0,0
/global/archives/tag/sko,google,6,6,6,1,19.833333333333332,31,0,0
/global/,eng.skearthon.com,5,3,3,1.6666666666666667,16.666666666666668,22,0,0
/global/archives/1058,google,5,5,4,1.25,13,23,0,0
/global/archives/12072,google,5,5,4,1.25,40.25,25,0,0
/global/archives/12692,(direct),5,5,4,1.25,51,23,0,0
/global/archives/14065,google,5,3,3,1.6666666666666667,7.666666666666667,14,0,0
/global/archives/14243,google,5,8,4,1.25,52.5,24,0,0
/global/archives/15374,skenergy.com,5,4,4,1.25,14.75,23,0,0
/global/archives/16532,google,5,6,5,1,5.6,23,0,0
/global/archives/16881,google,5,3,2,2.5,11.5,20,0,0
/global/archives/16970,google,5,4,2,2.5,27.5,23,0,0
/global/archives/17569,skenmove.com,5,6,5,1,14.4,25,0,0
/global/archives/17623,(direct),5,4,3,1.6666666666666667,6.333333333333333,20,0,0
/global/archives/17817,google,5,4,4,1.25,19.25,21,0,0
/global/archives/18065,google,5,5,5,1,12,22,0,0
/global/archives/18140,(direct),5,6,1,5,20,17,0,0
/global/archives/18283,(direct),5,5,5,1,0,20,0,0
/global/archives/18283,google,5,5,5,1,23,23,0,0
/global/archives/18388,(direct),5,6,5,1,0,20,0,0
/global/archives/18659,(direct),5,6,5,1,6.4,24,0,0
/global/archives/19078,biofuelscentral.com,5,2,1,5,236,21,0,0
/global/archives/19128,linkedin.com,5,10,2,2.5,0,24,0,0
/global/archives/4360,google,5,6,4,1.25,0.5,21,0,0
/global/archives/4499,google,5,5,5,1,10.6,19,0,0
/global/archives/4776,cn.bing.com,5,1,1,5,163,16,0,0
/global/archives/564,google,5,8,4,1.25,61.75,28,0,0
/global/archives/6014,google,5,7,4,1.25,20.25,23,0,0
/global/archives/6343,google,5,5,5,1,8.2,25,0,0
/global/archives/6462,google,5,6,1,5,49,22,0,0
/global/archives/8383,google,5,3,1,5,2,15,0,0
/global/archives/category/corporate/sk-enmove,skenmove.com,5,3,3,1.6666666666666667,30,21,0,0
/global/archives/category/corporates/sk-earthon,google,5,4,3,1.6666666666666667,29.333333333333332,16,0,0
/global/archives/category/insight,google,5,4,4,1.25,7,18,0,0
/global/archives/category/insight/trend_report,google,5,5,4,1.25,23.5,19,0,0
/global/archives/category/people/inno-people,(direct),5,5,4,1.25,16.25,16,0,0
/global/archives/tag/ankara,google,5,2,1,5,38,20,0,0
/global/archives/tag/pouch-type-battery,google,5,4,4,1.25,9,24,0,0
/global/archives/tag/sk-battery-america,google,5,3,2,2.5,14,21,0,0
/global/latestnews,linkedin.com,5,7,1,5,109,22,0,0
/global/legal-notices,google,5,4,2,2.5,274.5,20,0,0
/global/who-we-are,google,5,6,5,1,9.4,26,0,0
/global/,chatgpt.com,4,4,3,1.3333333333333333,6,18,0,0
/global/,eng.sk-on.com,4,4,4,1,11.5,21,0,0
/global/archives/10835,google,4,3,3,1.3333333333333333,15,16,0,0
/global/archives/10939,google,4,4,3,1.3333333333333333,185.33333333333334,17,0,0
/global/archives/11992,google,4,3,3,1.3333333333333333,6.666666666666667,16,0,0
/global/archives/12106,(direct),4,4,4,1,6,16,0,0
/global/archives/12147,google,4,4,4,1,27.5,20,0,0
/global/archives/12950,statics.teams.cdn.office.net,4,4,1,4,84,17,0,0
/global/archives/13595,google,4,4,4,1,41,17,0,0
/global/archives/14634,google,4,5,4,1,44.75,23,0,0
/global/archives/14766,google,4,4,4,1,10,14,0,0
/global/archives/14770,google,4,4,3,1.3333333333333333,43,17,0,0
/global/archives/15007,google,4,2,2,2,168,16,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,google,4,4,4,1,9.75,24,0,0
/global/archives/16493,google,4,4,4,1,108.25,16,0,0
/global/archives/16613,google,4,4,2,2,0,13,0,0
/global/archives/17169,google,4,4,3,1.3333333333333333,11,16,0,0
/global/archives/17569,google,4,4,2,2,83,19,0,0
/global/archives/17595,(direct),4,4,4,1,0,15,0,0
/global/archives/17796,google,4,4,4,1,10.25,21,0,0
/global/archives/18022,skinnovation.com,4,3,3,1.3333333333333333,0.3333333333333333,15,0,0
/global/archives/18140,google,4,5,3,1.3333333333333333,10.666666666666666,15,0,0
/global/archives/18208,google,4,1,1,4,191,17,0,0
/global/archives/18374,google,4,4,4,1,14.5,14,0,0
/global/archives/18445,(direct),4,5,3,1.3333333333333333,27.666666666666668,12,0,0
/global/archives/18445,skinnovation.com,4,3,3,1.3333333333333333,430,16,0,0
/global/archives/19095,google,4,6,4,1,8.75,16,0,0
/global/archives/19108,linkedin.com,4,5,2,2,26,18,0,0
/global/archives/2293,google,4,4,4,1,53.75,20,0,0
/global/archives/3473,google,4,6,4,1,5.75,22,0,0
/global/archives/3830,google,4,3,1,4,29,14,0,0
/global/archives/3962,google,4,3,3,1.3333333333333333,7.333333333333333,16,0,0
/global/archives/5893,google,4,2,2,2,18,14,0,0
/global/archives/6253,google,4,4,2,2,42.5,16,0,0
/global/archives/7292,google,4,3,3,1.3333333333333333,41.333333333333336,15,0,0
/global/archives/8067,bing,4,3,2,2,95,14,0,0
/global/archives/9709,google,4,4,4,1,25.5,20,0,0
/global/archives/category/corporate/sk-energy,skenergy.com,4,3,1,4,67,18,0,0
/global/archives/category/corporates/sk-on,bing,4,2,2,2,44,15,0,0
/global/archives/tag/germany,google,4,3,3,1.3333333333333333,5,15,0,0
/global/archives/tag/lee-seong-jun,google,4,5,3,1.3333333333333333,4.333333333333333,18,0,0
/global/archives/tag/shanghai,google,4,1,1,4,17,16,0,0
/global/,chn.sk-on.com,3,2,2,1.5,8.5,11,0,0
/global/,ozmailer.com,3,1,1,3,10,11,0,0
/global/archives/11161,google,3,3,3,1,77,14,0,0
/global/archives/12125,google,3,2,2,1.5,7.5,12,0,0
/global/archives/12274/skee,google,3,4,3,1,4,18,0,0
/global/archives/12950,(direct),3,4,3,1,7.333333333333333,15,0,0
/global/archives/13513,google,3,3,3,1,12,11,0,0
/global/archives/13544,google,3,3,2,1.5,84.5,13,0,0
/global/archives/14065,(direct),3,3,0,0,0,9,0,0
/global/archives/14146,google,3,3,2,1.5,95,14,0,0
/global/archives/14193,(direct),3,2,2,1.5,14.5,11,0,0
/global/archives/14309,(direct),3,3,3,1,0,12,0,0
/global/archives/15409,google,3,5,2,1.5,17.5,14,0,0
/global/archives/15462,google,3,3,3,1,8.666666666666666,14,0,0
/global/archives/15687,(direct),3,1,1,3,101,9,0,0
/global/archives/15840,google,3,3,3,1,24.666666666666668,15,0,0
/global/archives/16060,sktradinginternational.com,3,3,3,1,8,14,0,0
/global/archives/16376,google,3,3,1,3,94,12,0,0
/global/archives/16448,bing,3,3,1,3,0,9,0,0
/global/archives/16939,google,3,4,3,1,30.333333333333332,15,0,0
/global/archives/17047,google,3,3,3,1,70.66666666666667,16,0,0
/global/archives/1722,google,3,3,3,1,52.333333333333336,14,0,0
/global/archives/17386,google,3,3,2,1.5,110,15,0,0
/global/archives/17426,chatgpt.com,3,3,2,1.5,19,14,0,0
/global/archives/17446,google,3,3,3,1,13,14,0,0
/global/archives/17950,google,3,3,3,1,29,14,0,0
/global/archives/17989,google,3,3,3,1,45.333333333333336,11,0,0
/global/archives/18140,linkedin.com,3,2,2,1.5,212.5,11,0,0
/global/archives/18167,google,3,2,2,1.5,83,14,0,0
/global/archives/18388,skinnovation.com,3,4,3,1,140.33333333333334,16,0,0
/global/archives/18478,google,3,4,3,1,28.333333333333332,14,0,0
/global/archives/18546,bing,3,3,2,1.5,0,10,0,0
/global/archives/18770,linkedin.com,3,4,1,3,0,11,0,0
/global/archives/18783,(direct),3,3,3,1,0,12,0,0
/global/archives/18989,linkedin.com,3,3,3,1,33,15,0,0
/global/archives/19128,google,3,4,1,3,16,14,0,0
/global/archives/3709,google,3,3,3,1,7.666666666666667,14,0,0
/global/archives/3820,(direct),3,3,2,1.5,15.5,12,0,0
/global/archives/4612,bing,3,2,2,1.5,432.5,13,0,0
/global/archives/4921,google,3,3,3,1,12.333333333333334,13,0,0
/global/archives/6216,(direct),3,4,4,0.75,12.5,18,0,0
/global/archives/7245,(direct),3,3,3,1,19.333333333333332,15,0,0
/global/archives/7906,google,3,4,3,1,31.666666666666668,16,0,0
/global/archives/7961,google,3,2,2,1.5,25,13,0,0
/global/archives/8067,google,3,4,2,1.5,44,16,0,0
/global/archives/8400,google,3,3,2,1.5,17.5,15,0,0
/global/archives/9709,(direct),3,3,1,3,16,10,0,0
/global/archives/9740,skenergy.com,3,2,2,1.5,68,15,0,0
/global/archives/9877,(direct),3,3,3,1,6,11,0,0
/global/archives/9893,google,3,3,2,1.5,16.5,15,0,0
/global/archives/9910,(direct),3,4,3,1,0,13,0,0
/global/archives/category/corporate/sk-ie-technology,eng.skietechnology.com,3,4,4,0.75,6.5,14,0,0
/global/archives/category/corporates/sk-earthon,eng.skgeocentric.com,3,3,1,3,3,9,0,0
/global/archives/category/corporates/sk-energy,biofuelscentral.com,3,1,1,3,19,12,0,0
/global/archives/category/corporates/sk-enterm,eng.skgeocentric.com,3,3,1,3,4,9,0,0
/global/archives/category/corporates/sk-incheon-petrochem,eng.skgeocentric.com,3,2,1,3,8,11,0,0
/global/archives/category/corporates/sk-rading-international,google,3,3,2,1.5,13.5,12,0,0
/global/archives/category/corporates/sk-rading-international,sktradinginternational.com,3,1,1,3,36,12,0,0
/global/archives/category/insight,(direct),3,3,3,1,9,12,0,0
/global/archives/category/insight/trend_report,linkedin.com,3,4,1,3,12,12,0,0
/global/archives/category/press-room/financial-results,bing,3,3,3,1,43,12,0,0
/global/archives/category/press-room/financial-results,cn.bing.com,3,2,2,1.5,40.5,13,0,0
/global/archives/category/press-room/issue-fact,google,3,2,2,1.5,16.5,12,0,0
/global/archives/tag/green-bonds,google,3,2,2,1.5,402.5,12,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,(direct),3,3,3,1,8,14,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,google,3,2,2,1.5,21.5,13,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,google,3,4,3,1,4,14,0,0
/global/archives/tag/sk-primacor-europe,google,3,3,3,1,12,15,0,0
/global/archives/tag/skbh,google,3,2,2,1.5,14.5,14,0,0
/global/privacy-policy,google,3,2,2,1.5,8,11,0,0
/global/,cn.bing.com,2,1,1,2,36,8,0,0
/global/,eng.skgeocentric.com,2,3,2,1,13,12,0,0
/global/,prnewswire.com,2,3,2,1,0,9,0,0
/global/archives/10133,chatgpt.com,2,1,1,2,42,8,0,0
/global/archives/10326,google,2,1,1,2,19,8,0,0
/global/archives/10767,google,2,2,2,1,13,10,0,0
/global/archives/11037,skenergy.com,2,2,2,1,13,11,0,0
/global/archives/11147,sktradinginternational.com,2,2,2,1,23.5,12,0,0
/global/archives/11400,(direct),2,1,1,2,12,6,0,0
/global/archives/11596,skenergy.com,2,2,2,1,17,9,0,0
/global/archives/11807,bing,2,2,2,1,17.5,8,0,0
/global/archives/11853,(direct),2,2,1,2,0,7,0,0
/global/archives/12036,google,2,2,2,1,13.5,10,0,0
/global/archives/12220,google,2,2,2,1,33.5,10,0,0
/global/archives/12413,google,2,2,1,2,0,6,0,0
/global/archives/12692,pinterest.com,2,2,2,1,17,9,0,0
/global/archives/13879,google,2,1,1,2,34,8,0,0
/global/archives/14078,bing,2,1,1,2,146,7,0,0
/global/archives/14078,google,2,1,1,2,59,6,0,0
/global/archives/14083,google,2,3,2,1,31,11,0,0
/global/archives/14226,google,2,2,2,1,8,9,0,0
/global/archives/14264,rts.pitchbook.com,2,1,1,2,141,7,0,0
/global/archives/14333,google,2,2,2,1,8.5,7,0,0
/global/archives/14354,google,2,2,2,1,11.5,7,0,0
/global/archives/14788,google,2,2,2,1,43,10,0,0
/global/archives/15259,(direct),2,2,2,1,0,8,0,0
/global/archives/15353,google,2,2,2,1,4,9,0,0
/global/archives/15374,(direct),2,2,2,1,29,10,0,0
/global/archives/15409,statics.teams.cdn.office.net,2,2,1,2,0,5,0,0
/global/archives/15490,(direct),2,2,2,1,298.5,10,0,0
/global/archives/16060,yahoo,2,1,1,2,0,6,0,0
/global/archives/16118,google,2,2,1,2,22,8,0,0
/global/archives/16131,google,2,1,1,2,21,8,0,0
/global/archives/16286,google,2,3,2,1,13.5,10,0,0
/global/archives/16376,(direct),2,3,2,1,19.5,12,0,0
/global/archives/16448,(direct),2,1,1,2,5,6,0,0
/global/archives/16583,google,2,3,1,2,0,8,0,0
/global/archives/16834,(direct),2,2,2,1,2,8,0,0
/global/archives/17216,linkedin.com,2,2,2,1,9.5,9,0,0
/global/archives/17356,(direct),2,2,2,1,0,7,0,0
/global/archives/17426,cn.bing.com,2,1,1,2,28,5,0,0
/global/archives/17460,(direct),2,2,2,1,6,8,0,0
/global/archives/17514,(direct),2,3,1,2,11,7,0,0
/global/archives/17697,lens.google.com,2,1,1,2,10,8,0,0
/global/archives/17737,chatgpt.com,2,2,1,2,1,8,0,0
/global/archives/17978,google,2,1,1,2,27,10,0,0
/global/archives/18022,(direct),2,3,1,2,0,9,0,0
/global/archives/18022,google,2,3,2,1,12.5,10,0,0
/global/archives/18107,(direct),2,2,2,1,12,10,0,0
/global/archives/18374,bing,2,3,2,1,396.5,8,0,0
/global/archives/18500,linkedin.com,2,2,1,2,5,7,0,0
/global/archives/18608,statics.teams.cdn.office.net,2,2,1,2,4,9,0,0
/global/archives/18690,linkedin.com,2,1,1,2,45,8,0,0
/global/archives/18708,(direct),2,3,2,1,0,10,0,0
/global/archives/18708,google,2,3,1,2,16,9,0,0
/global/archives/18708,linkedin.com,2,4,1,2,0,10,0,0
/global/archives/18743,(direct),2,3,2,1,3.5,6,0,0
/global/archives/19045,cn.bing.com,2,3,2,1,25,10,0,0
/global/archives/19095,eng.skgeocentric.com,2,1,1,2,8,8,0,0
/global/archives/19128,link.naver.com,2,2,1,2,13,7,0,0
/global/archives/2576,google,2,2,2,1,55,12,0,0
/global/archives/311,zalo,2,2,2,1,443,10,0,0
/global/archives/3661,google,2,2,2,1,124.5,12,0,0
/global/archives/3674,google,2,2,2,1,314,7,0,0
/global/archives/3820,bing,2,2,2,1,21,9,0,0
/global/archives/3962,(direct),2,2,2,1,14,9,0,0
/global/archives/4518,google,2,2,2,1,31.5,7,0,0
/global/archives/4793,google,2,2,2,1,21,7,0,0
/global/archives/4921,(direct),2,2,2,1,0.5,9,0,0
/global/archives/5357,google,2,2,2,1,85,7,0,0
/global/archives/5892,google,2,2,2,1,11.5,11,0,0
/global/archives/648,google,2,2,2,1,20,9,0,0
/global/archives/6658,(direct),2,2,2,1,0,8,0,0
/global/archives/6710,google,2,2,2,1,22,10,0,0
/global/archives/6807,bing,2,2,2,1,16,9,0,0
/global/archives/7168,google,2,2,1,2,0,6,0,0
/global/archives/7177,google,2,2,2,1,13,7,0,0
/global/archives/7445,google,2,2,1,2,0,7,0,0
/global/archives/7596,google,2,2,2,1,41.5,9,0,0
/global/archives/8298,google,2,1,1,2,79,9,0,0
/global/archives/8400,(direct),2,3,1,2,0,8,0,0
/global/archives/9129,google,2,2,2,1,15.5,10,0,0
/global/archives/9191,google,2,1,1,2,13,8,0,0
/global/archives/9709,chatgpt.com,2,1,1,2,91,8,0,0
/global/archives/9740,bing,2,1,1,2,129,10,0,0
/global/archives/9910,bing,2,3,2,1,5,11,0,0
/global/archives/category/corporate/sk-on,(direct),2,3,1,2,16,9,0,0
/global/archives/category/corporates/sk-earthon,eng.skearthon.com,2,1,1,2,47,8,0,0
/global/archives/category/corporates/sk-energy,skinnovation.com,2,2,2,1,12,8,0,0
/global/archives/category/corporates/sk-enmove,eng.skgeocentric.com,2,1,1,2,9,7,0,0
/global/archives/category/corporates/sk-enmove,google,2,3,2,1,11.5,8,0,0
/global/archives/category/corporates/sk-ie-technology,eng.skgeocentric.com,2,2,1,2,4,5,0,0
/global/archives/category/corporates/sk-incheon-petrochem,google,2,2,1,2,27,7,0,0
/global/archives/category/corporates/sk-innovation,eng.skietechnology.com,2,1,1,2,52,8,0,0
/global/archives/category/corporates/sk-innovation,skinnovation.com,2,2,2,1,24.5,8,0,0
/global/archives/category/corporates/sk-on,eng.skgeocentric.com,2,1,1,2,4,6,0,0
/global/archives/category/corporates/sk-on,linkedin.com,2,1,1,2,45,8,0,0
/global/archives/category/corporates/sk-rading-international,eng.skgeocentric.com,2,2,1,2,9,6,0,0
/global/archives/category/insight,chn.sk-on.com,2,1,1,2,4,8,0,0
/global/archives/category/insight/expert-voice,(direct),2,2,2,1,2.5,5,0,0
/global/archives/category/people,(direct),2,2,2,1,12,5,0,0
/global/archives/category/people/inno-people,skinnovation.com,2,3,2,1,2,9,0,0
/global/archives/category/press-room,skinnovation.com,2,1,1,2,43,8,0,0
/global/archives/category/press-room/financial-results,skinnovation.com,2,1,1,2,33,7,0,0
/global/archives/category/press-room/issue-fact,bing,2,1,1,2,14,7,0,0
/global/archives/category/press-room/press-release,skinnovation.com,2,2,2,1,9,8,0,0
/global/archives/category/social-value/csr-program,(direct),2,2,2,1,18,5,0,0
/global/archives/tag/ZWxlY3RyaW,(direct),2,2,2,1,0,9,0,0
/global/archives/tag/ambassadors-spouses-association-in-seoul,google,2,2,2,1,4.5,10,0,0
/global/archives/tag/batteries,google,2,1,1,2,26,8,0,0
/global/archives/tag/benz,google,2,1,1,2,6,8,0,0
/global/archives/tag/ek-energy,google,2,1,1,2,16,10,0,0
/global/archives/tag/europe,(direct),2,2,2,1,0,2,0,0
/global/archives/tag/lithium-ion-battery,google,2,3,2,1,6,13,0,0
/global/archives/tag/malaysia,google,2,2,2,1,10,11,0,0
/global/archives/tag/norway,google,2,1,1,2,25,7,0,0
/global/archives/tag/ohio,google,2,1,1,2,7,7,0,0
/global/archives/tag/poland,google,2,2,2,1,5,10,0,0
/global/archives/tag/production-sharing-contract,google,2,1,1,2,16,7,0,0
/global/archives/tag/psc,google,2,1,1,2,17,7,0,0
/global/archives/tag/separator,google,2,1,1,2,169,8,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,statics.teams.cdn.office.net,2,3,1,2,2,9,0,0
/global/archives/tag/sk-global-chemical,google,2,2,2,1,18,10,0,0
/global/archives/tag/sk-incheon-petrochem,google,2,1,1,2,4,5,0,0
/global/archives/tag/sk-on-hungary-skoh-and-sk-battery-manufacturing,google,2,2,2,1,8,8,0,0
/global/archives/tag/sk-supex-council,google,2,2,2,1,1,9,0,0
/global/archives/tag/skgca,google,2,1,1,2,5,7,0,0
/global/archives/tag/skoh,google,2,2,2,1,9.5,9,0,0
/global/archives/tag/skti,google,2,3,2,1,4,11,0,0
/global/legal-notices,(direct),2,2,1,2,18,5,0,0
/global/,googleads.g.doubleclick.net,1,1,1,1,0,4,0,0
/global/,sktradinginternational.com,1,1,1,1,0,2,0,0
/global/,statics.teams.cdn.office.net,1,1,1,1,1,4,0,0
/global/404,google,1,1,0,0,0,3,0,0
/global/archives/10103,google,1,1,1,1,6,5,0,0
/global/archives/10133,bing,1,1,1,1,10,4,0,0
/global/archives/10159,(direct),1,1,1,1,87,6,0,0
/global/archives/1016,(direct),1,1,1,1,17,2,0,0
/global/archives/1043,google,1,1,1,1,0,4,0,0
/global/archives/10460,(direct),1,1,1,1,0,4,0,0
/global/archives/10511,google,1,1,1,1,26,5,0,0
/global/archives/10535,(direct),1,1,1,1,27,5,0,0
/global/archives/10610,(direct),1,1,1,1,0,4,0,0
/global/archives/10610,google,1,1,1,1,7,4,0,0
/global/archives/10774,linkedin.com,1,1,1,1,0,4,0,0
/global/archives/10802,google,1,1,1,1,206,5,0,0
/global/archives/10872,(direct),1,1,1,1,63,5,0,0
/global/archives/10913,(direct),1,2,2,0.5,190.5,7,0,0
/global/archives/10939,(direct),1,1,1,1,0,4,0,0
/global/archives/10985,google,1,1,1,1,27,5,0,0
/global/archives/11004,cn.bing.com,1,1,1,1,15,4,0,0
