# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240108
# 종료일: 20240114
페이지 경로 및 화면 클래스,기기 카테고리,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/tag/green-bonds,desktop,15,9,8,1.875,43.625,69,0,0
/global/archives/11807,desktop,14,12,7,2,52.57142857142857,52,0,0
/global/archives/16463,desktop,14,12,10,1.4,6.2,47,0,0
/global/archives/16480,desktop,14,14,13,1.0769230769230769,27.307692307692307,55,0,0
/global/archives/category/corporate/sk-innovation,mobile,14,9,8,1.75,14.125,43,0,0
/global/archives/14634,mobile,13,12,6,2.1666666666666665,13.166666666666666,48,0,0
/global/archives/16787,desktop,13,7,7,1.8571428571428572,90.28571428571429,50,0,0
/global/archives/9236,desktop,13,14,9,1.4444444444444444,63.333333333333336,64,0,0
/global/archives/14491,desktop,12,10,9,1.3333333333333333,20.88888888888889,51,0,0
/global/archives/14766,desktop,12,11,8,1.5,7.625,44,0,0
/global/archives/15204,mobile,12,8,2,6,12.5,36,0,0
/global/archives/category/insight,desktop,12,11,10,1.2,32.8,47,0,0
/global/archives/12022,desktop,11,14,10,1.1,27.5,52,0,0
/global/archives/16834,mobile,11,11,9,1.2222222222222223,16.333333333333332,40,0,0
/global/archives/16925,desktop,11,11,10,1.1,49.9,49,0,0
/global/archives/17134,desktop,11,10,9,1.2222222222222223,133,50,0,0
/global/archives/category/corporate/sk-enmove,desktop,11,9,8,1.375,30.375,46,0,0
/global/archives/16060,desktop,10,12,8,1.25,120.875,46,0,0
/global/archives/16532,mobile,10,9,4,2.5,0,32,0,0
/global/archives/category/corporate/sk-earthon,desktop,10,6,5,2,39,42,0,0
/global/archives/category/corporate/sk-geo-centric,desktop,10,9,7,1.4285714285714286,32,39,0,0
/global/sustainability-report,desktop,10,8,7,1.4285714285714286,17.714285714285715,46,0,0
/global/archives/15103,desktop,9,8,5,1.8,74,37,0,0
/global/archives/15490,mobile,9,9,7,1.2857142857142858,88,39,0,0
/global/archives/15865,mobile,9,8,2,4.5,0,22,0,0
/global/archives/tag/sko,desktop,9,6,6,1.5,48.5,40,0,0
/global/archives/12610,desktop,8,8,3,2.6666666666666665,129.33333333333334,30,0,0
/global/archives/13130,desktop,8,7,6,1.3333333333333333,60,37,0,0
/global/archives/13780,desktop,8,10,6,1.3333333333333333,57.5,36,0,0
/global/archives/15259,desktop,8,8,7,1.1428571428571428,6.714285714285714,32,0,0
/global/archives/15687,desktop,8,9,6,1.3333333333333333,66.16666666666667,35,0,0
/global/archives/16493,desktop,8,9,8,1,63.625,38,0,0
/global/archives/16719,mobile,8,7,3,2.6666666666666665,0,25,0,0
/global/archives/17169,mobile,8,7,7,1.1428571428571428,59,33,0,0
/global/archives/3820,desktop,8,9,7,1.1428571428571428,17.142857142857142,28,0,0
/global/archives/9740,desktop,8,7,6,1.3333333333333333,59.666666666666664,32,0,0
/global/archives/tag/lithium-ion-battery,desktop,8,6,5,1.6,77.2,39,0,0
/global/archives/tag/sk-innovation-young-ambassador,mobile,8,3,2,4,55.5,27,0,0
/global/latestnews,mobile,8,7,7,1.1428571428571428,14.571428571428571,28,0,0
/global/archives/12692,mobile,7,6,5,1.4,22.6,28,0,0
/global/archives/13595,desktop,7,6,5,1.4,140,27,0,0
/global/archives/14634,desktop,7,7,7,1,39.714285714285715,33,0,0
/global/archives/16719,desktop,7,5,3,2.3333333333333335,74.66666666666667,23,0,0
/global/archives/16970,mobile,7,7,7,1,15.714285714285714,28,0,0
/global/archives/16980,mobile,7,7,5,1.4,3.8,22,0,0
/global/archives/7245,desktop,7,6,6,1.1666666666666667,258.3333333333333,32,0,0
/global/archives/category/people,desktop,7,6,6,1.1666666666666667,30.5,27,0,0
/global/archives/10774,mobile,6,6,6,1,16.833333333333332,27,0,0
/global/archives/13521,desktop,6,7,6,1,70.5,27,0,0
/global/archives/14493,mobile,6,7,1,6,0,16,0,0
/global/archives/15353,desktop,6,7,4,1.5,16.75,28,0,0
/global/archives/15574,desktop,6,8,6,1,19.333333333333332,30,0,0
/global/archives/15689,desktop,6,8,4,1.5,24,25,0,0
/global/archives/16376,desktop,6,8,6,1,50.833333333333336,27,0,0
/global/archives/16904,desktop,6,6,5,1.2,67.8,23,0,0
/global/archives/4612,desktop,6,4,4,1.5,15,26,0,0
/global/archives/6313,desktop,6,7,4,1.5,18.5,28,0,0
/global/archives/7919,desktop,6,5,5,1.2,108.4,30,0,0
/global/archives/category/ces,desktop,6,5,5,1.2,8.2,23,0,0
/global/archives/category/corporate/sk-incheon-petrochem,mobile,6,2,1,6,51,20,0,0
/global/archives/tag/interbattery-2023,desktop,6,1,1,6,45,24,0,0
/global/archives/tag/solid-power,mobile,6,5,5,1.2,11.4,28,0,0
/global/archives/10133,desktop,5,5,4,1.25,19,22,0,0
/global/archives/11087,desktop,5,5,5,1,16.8,23,0,0
/global/archives/11486,desktop,5,7,2,2.5,28,23,0,0
/global/archives/11596,desktop,5,5,3,1.6666666666666667,9.333333333333334,21,0,0
/global/archives/12008,desktop,5,6,5,1,17.6,25,0,0
/global/archives/12603,mobile,5,2,1,5,49,18,0,0
/global/archives/14083,desktop,5,3,3,1.6666666666666667,43,23,0,0
/global/archives/14179,desktop,5,6,5,1,8.8,19,0,0
/global/archives/14226,desktop,5,6,4,1.25,11.75,23,0,0
/global/archives/14309,desktop,5,7,4,1.25,17.5,24,0,0
/global/archives/14541,desktop,5,5,3,1.6666666666666667,28,23,0,0
/global/archives/15204,desktop,5,6,4,1.25,6.25,21,0,0
/global/archives/15664,mobile,5,4,2,2.5,77.5,17,0,0
/global/archives/16154,desktop,5,6,5,1,31.2,24,0,0
/global/archives/16925,mobile,5,5,4,1.25,18.25,20,0,0
/global/archives/2329,desktop,5,5,1,5,0,17,0,0
/global/archives/3674,desktop,5,5,4,1.25,37.5,21,0,0
/global/archives/3873,desktop,5,3,3,1.6666666666666667,127,22,0,0
/global/archives/4844,desktop,5,5,5,1,46.8,23,0,0
/global/archives/489,desktop,5,4,4,1.25,21,24,0,0
/global/archives/7445,desktop,5,5,5,1,54.8,26,0,0
/global/archives/8708,desktop,5,5,3,1.6666666666666667,48,21,0,0
/global/archives/9548,desktop,5,6,5,1,16.8,23,0,0
/global/archives/9910,desktop,5,7,5,1,48.6,30,0,0
/global/archives/tag/ces-2024,desktop,5,3,3,1.6666666666666667,15,22,0,0
/global/archives/10654,mobile,4,3,3,1.3333333333333333,85.33333333333333,18,0,0
/global/archives/10985,desktop,4,3,3,1.3333333333333333,63.666666666666664,16,0,0
/global/archives/11004,desktop,4,4,3,1.3333333333333333,43.666666666666664,19,0,0
/global/archives/11683,desktop,4,7,3,1.3333333333333333,63.666666666666664,25,0,0
/global/archives/12269,desktop,4,4,4,1,23,17,0,0
/global/archives/13036,desktop,4,5,4,1,56,19,0,0
/global/archives/13329,desktop,4,4,4,1,18.25,17,0,0
/global/archives/13748,desktop,4,5,4,1,12.25,17,0,0
/global/archives/14065,desktop,4,4,4,1,16.75,20,0,0
/global/archives/15462,desktop,4,5,3,1.3333333333333333,16,15,0,0
/global/archives/15592,desktop,4,4,3,1.3333333333333333,56,17,0,0
/global/archives/15610,desktop,4,4,3,1.3333333333333333,31.333333333333332,17,0,0
/global/archives/15687,mobile,4,4,4,1,111,18,0,0
/global/archives/15985,desktop,4,5,4,1,22.75,17,0,0
/global/archives/16493,mobile,4,4,4,1,110.75,18,0,0
/global/archives/16532,desktop,4,5,4,1,45.5,20,0,0
/global/archives/4450,desktop,4,4,1,4,38,15,0,0
/global/archives/4614,desktop,4,2,2,2,14,18,0,0
/global/archives/5234,desktop,4,6,4,1,7.75,24,0,0
/global/archives/6517,desktop,4,3,2,2,0,13,0,0
/global/archives/7596,desktop,4,4,4,1,14.5,18,0,0
/global/archives/7906,desktop,4,5,2,2,4,16,0,0
/global/archives/8067,desktop,4,2,2,2,165,19,0,0
/global/archives/822,desktop,4,4,4,1,23,19,0,0
/global/archives/category/ces/ces-2023,desktop,4,2,2,2,8.5,14,0,0
/global/archives/category/corporate/sk-ie-technology,desktop,4,4,4,1,75.5,15,0,0
/global/archives/category/people,mobile,4,2,2,2,27,15,0,0
/global/archives/category/people/ceo-leaders,desktop,4,3,3,1.3333333333333333,32.666666666666664,16,0,0
/global/archives/tag/jee-dong-seob,desktop,4,3,3,1.3333333333333333,11.333333333333334,15,0,0
/global/archives/tag/ncm9,desktop,4,2,2,2,6.5,15,0,0
/global/archives/tag/pouch-type-battery,desktop,4,4,3,1.3333333333333333,23.333333333333332,19,0,0
/global/archives/10767,desktop,3,4,3,1,2.6666666666666665,14,0,0
/global/archives/10872,mobile,3,2,2,1.5,17.5,12,0,0
/global/archives/10913,desktop,3,3,3,1,47,13,0,0
/global/archives/11147,desktop,3,3,1,3,78,14,0,0
/global/archives/11161,desktop,3,4,3,1,1.3333333333333333,15,0,0
/global/archives/11400,desktop,3,4,3,1,58,14,0,0
/global/archives/12022,mobile,3,4,3,1,12.666666666666666,16,0,0
/global/archives/12220,desktop,3,4,3,1,3.6666666666666665,14,0,0
/global/archives/12471,desktop,3,3,3,1,16.333333333333332,14,0,0
/global/archives/12667,desktop,3,4,3,1,33.666666666666664,16,0,0
/global/archives/12692,desktop,3,3,3,1,45.666666666666664,15,0,0
/global/archives/12968,mobile,3,2,1,3,115,13,0,0
/global/archives/13795,desktop,3,4,3,1,20.333333333333332,15,0,0
/global/archives/14193,desktop,3,3,3,1,37.666666666666664,14,0,0
/global/archives/14243,desktop,3,4,3,1,40.333333333333336,14,0,0
/global/archives/14309,mobile,3,3,3,1,10.666666666666666,10,0,0
/global/archives/15007,desktop,3,4,3,1,65,15,0,0
/global/archives/16448,desktop,3,3,3,1,12.666666666666666,15,0,0
/global/archives/16583,desktop,3,2,2,1.5,19,11,0,0
/global/archives/2026,desktop,3,3,2,1.5,4.5,14,0,0
/global/archives/2167,desktop,3,3,2,1.5,77.5,15,0,0
/global/archives/3830,desktop,3,4,2,1.5,23,13,0,0
/global/archives/3962,desktop,3,3,3,1,30,13,0,0
/global/archives/3962,mobile,3,2,2,1.5,13,12,0,0
/global/archives/4218,desktop,3,1,1,3,11,11,0,0
/global/archives/4308,desktop,3,5,3,1,33,16,0,0
/global/archives/4499,desktop,3,4,3,1,42,17,0,0
/global/archives/489,mobile,3,3,3,1,0.6666666666666666,13,0,0
/global/archives/5892,mobile,3,2,2,1.5,16.5,13,0,0
/global/archives/7302,mobile,3,1,1,3,227,13,0,0
/global/archives/7761,desktop,3,3,3,1,80.66666666666667,15,0,0
/global/archives/7961,desktop,3,3,3,1,32.333333333333336,14,0,0
/global/archives/7991,desktop,3,2,2,1.5,21,11,0,0
/global/archives/9695,desktop,3,3,3,1,4.666666666666667,14,0,0
/global/archives/9910,mobile,3,3,3,1,15.666666666666666,13,0,0
/global/archives/category/people/ceo-leaders,mobile,3,3,3,1,17,11,0,0
/global/archives/category/people/inno-people,desktop,3,3,3,1,11,11,0,0
/global/archives/category/social-value,desktop,3,3,3,1,129.66666666666666,10,0,0
/global/archives/tag/ccs,desktop,3,1,1,3,12,10,0,0
/global/archives/tag/georgia,mobile,3,1,1,3,305,11,0,0
/global/archives/tag/separator,desktop,3,2,2,1.5,3.5,13,0,0
/global/archives/tag/solid-power,desktop,3,2,2,1.5,13.5,15,0,0
/global/,tablet,2,1,1,2,7,6,0,0
/global/archives/10031,desktop,2,2,2,1,7,6,0,0
/global/archives/10654,desktop,2,2,2,1,24,11,0,0
/global/archives/10835,desktop,2,1,1,2,6,8,0,0
/global/archives/10872,desktop,2,2,2,1,4,10,0,0
/global/archives/10977,desktop,2,2,2,1,22,10,0,0
/global/archives/11037,desktop,2,3,2,1,1,10,0,0
/global/archives/11415,desktop,2,4,3,0.6666666666666666,28,11,0,0
/global/archives/11527,desktop,2,2,2,1,72.5,10,0,0
/global/archives/11623,mobile,2,1,1,2,0,5,0,0
/global/archives/11955,desktop,2,2,2,1,14,8,0,0
/global/archives/12036,desktop,2,2,2,1,6,8,0,0
/global/archives/12147,desktop,2,2,2,1,3.5,8,0,0
/global/archives/12190,mobile,2,1,1,2,43,7,0,0
/global/archives/12413,mobile,2,2,2,1,0,8,0,0
/global/archives/12487,mobile,2,1,1,2,58,7,0,0
/global/archives/12667,mobile,2,2,2,1,3.5,8,0,0
/global/archives/12688,desktop,2,3,2,1,23.5,12,0,0
/global/archives/12950,desktop,2,3,2,1,1.5,9,0,0
/global/archives/13521,mobile,2,2,2,1,5.5,10,0,0
/global/archives/13544,desktop,2,2,2,1,0,8,0,0
/global/archives/13804,desktop,2,3,3,0.6666666666666666,38.666666666666664,12,0,0
/global/archives/13850,desktop,2,3,2,1,36.5,9,0,0
/global/archives/14078,desktop,2,2,2,1,6.5,6,0,0
/global/archives/14193,mobile,2,2,2,1,3,8,0,0
/global/archives/14243,mobile,2,1,1,2,220,9,0,0
/global/archives/14384,desktop,2,3,2,1,3.5,9,0,0
/global/archives/14740,desktop,2,1,1,2,133,9,0,0
/global/archives/14770,desktop,2,2,2,1,46,10,0,0
/global/archives/14788,desktop,2,2,1,2,77,9,0,0
/global/archives/15067,desktop,2,2,2,1,17,9,0,0
/global/archives/15638,desktop,2,2,2,1,120,8,0,0
/global/archives/15840,desktop,2,2,2,1,16,10,0,0
/global/archives/15865,desktop,2,2,2,1,16,7,0,0
/global/archives/16118,desktop,2,3,2,1,2.5,7,0,0
/global/archives/16169,desktop,2,2,2,1,14.5,9,0,0
/global/archives/16286,mobile,2,2,2,1,0,7,0,0
/global/archives/16308,desktop,2,4,2,1,6,9,0,0
/global/archives/16376,tablet,2,1,1,2,319,7,0,0
/global/archives/16613,tablet,2,2,2,1,2.5,7,0,0
/global/archives/16738,mobile,2,2,2,1,9,8,0,0
/global/archives/17047,tablet,2,2,1,2,170,9,0,0
/global/archives/17119,mobile,2,2,1,2,0,7,0,0
/global/archives/1722,desktop,2,2,2,1,53,11,0,0
/global/archives/2241,desktop,2,2,2,1,19,9,0,0
/global/archives/2280,desktop,2,3,2,1,11.5,11,0,0
/global/archives/2448,mobile,2,1,1,2,92,9,0,0
/global/archives/2701,desktop,2,1,1,2,12,7,0,0
/global/archives/311,desktop,2,2,2,1,41.5,10,0,0
/global/archives/3464,desktop,2,4,2,1,24.5,11,0,0
/global/archives/4360,desktop,2,3,2,1,9,11,0,0
/global/archives/4499,mobile,2,2,2,1,12,10,0,0
/global/archives/5772,desktop,2,2,2,1,68.5,11,0,0
/global/archives/5944,desktop,2,3,2,1,15,12,0,0
/global/archives/5981,desktop,2,1,1,2,19,7,0,0
/global/archives/6014,desktop,2,3,2,1,0,8,0,0
/global/archives/6253,desktop,2,2,2,1,402,9,0,0
/global/archives/6253,mobile,2,2,2,1,21.5,10,0,0
/global/archives/7099,mobile,2,1,1,2,188,8,0,0
/global/archives/7112,desktop,2,2,2,1,20,10,0,0
/global/archives/7302,desktop,2,3,2,1,38,9,0,0
/global/archives/7596,mobile,2,2,2,1,20,10,0,0
/global/archives/7633,desktop,2,2,1,2,530,10,0,0
/global/archives/7961,mobile,2,2,2,1,11,7,0,0
/global/archives/822,mobile,2,2,2,1,24,11,0,0
/global/archives/8914,mobile,2,1,1,2,34,9,0,0
/global/archives/9079,desktop,2,1,1,2,33,7,0,0
/global/archives/9286,desktop,2,2,2,1,39.5,9,0,0
/global/archives/9695,mobile,2,2,2,1,10,9,0,0
/global/archives/9709,mobile,2,1,1,2,21,10,0,0
/global/archives/9740,mobile,2,2,2,1,4,9,0,0
/global/archives/9908,desktop,2,1,1,2,33,7,0,0
/global/archives/category/press-room/commercials,desktop,2,2,2,1,15,7,0,0
/global/archives/category/press-room/press-release,tablet,2,2,2,1,0,8,0,0
/global/archives/category/social-value/csr-program,desktop,2,2,2,1,35.5,8,0,0
/global/archives/tag/ces-2023,desktop,2,2,2,1,11.5,10,0,0
/global/archives/tag/doe,desktop,2,2,2,1,2.5,7,0,0
/global/archives/tag/fcw,desktop,2,3,2,1,19.5,11,0,0
/global/archives/tag/georgia,desktop,2,2,2,1,16,10,0,0
/global/archives/tag/germany,mobile,2,2,2,1,13.5,9,0,0
/global/archives/tag/indonesia,desktop,2,2,1,2,9,10,0,0
/global/archives/tag/las-vegas,mobile,2,1,1,2,8,7,0,0
/global/archives/tag/mbwa,desktop,2,1,1,2,8,10,0,0
/global/archives/tag/nft,desktop,2,1,1,2,29,10,0,0
/global/archives/tag/pbat,desktop,2,2,2,1,13.5,8,0,0
/global/archives/tag/plastic,desktop,2,1,1,2,45,9,0,0
/global/archives/tag/purecycle-technologies,mobile,2,2,2,1,36,11,0,0
/global/archives/tag/rosewell,desktop,2,1,1,2,2,7,0,0
/global/archives/tag/sk-battery-america,desktop,2,1,1,2,3,5,0,0
/global/archives/tag/sk-geo-centric,mobile,2,1,1,2,21,6,0,0
/global/archives/tag/sk-primacor-europe,desktop,2,3,2,1,0.5,11,0,0
/global/archives/tag/skba,mobile,2,2,2,1,1,8,0,0
/global/archives/tag/skeo,desktop,2,2,2,1,2.5,8,0,0
/global/archives/tag/skgca,desktop,2,1,1,2,24,9,0,0
/global/archives/tag/skipc,desktop,2,2,2,1,7,12,0,0
/global/archives/tag/tesla,desktop,2,1,1,2,13,8,0,0
/global/archives/tag/ulsan-clx,desktop,2,1,1,2,14,10,0,0
/global/404,desktop,1,1,1,1,0,5,0,0
/global/archives/10066,mobile,1,1,1,1,0,3,0,0
/global/archives/10133,mobile,1,1,1,1,151,5,0,0
/global/archives/10148,desktop,1,1,1,1,12,4,0,0
/global/archives/10310,desktop,1,1,1,1,71,4,0,0
/global/archives/10326,desktop,1,2,1,1,0,6,0,0
/global/archives/1043,desktop,1,1,1,1,10,3,0,0
/global/archives/10478,mobile,1,1,1,1,9,5,0,0
/global/archives/10535,desktop,1,1,1,1,118,5,0,0
/global/archives/10535,mobile,1,1,1,1,0,4,0,0
/global/archives/10557,mobile,1,1,1,1,0,4,0,0
/global/archives/10680,mobile,1,1,1,1,0,4,0,0
/global/archives/10713,desktop,1,1,1,1,9,5,0,0
/global/archives/10713,mobile,1,1,1,1,17,5,0,0
/global/archives/10802,desktop,1,1,1,1,30,5,0,0
/global/archives/10802,mobile,1,1,1,1,101,5,0,0
/global/archives/10845,desktop,1,1,1,1,0,2,0,0
/global/archives/10939,desktop,1,2,1,1,0,5,0,0
/global/archives/11010,desktop,1,1,1,1,11,3,0,0
/global/archives/11161,mobile,1,1,1,1,329,6,0,0
/global/archives/11214,desktop,1,1,1,1,2,4,0,0
/global/archives/11512,desktop,1,1,1,1,11,5,0,0
/global/archives/11537,desktop,1,1,1,1,16,3,0,0
/global/archives/11756,mobile,1,1,1,1,22,5,0,0
/global/archives/11853,desktop,1,1,1,1,15,4,0,0
/global/archives/12008,mobile,1,1,1,1,139,3,0,0
/global/archives/12072,desktop,1,1,1,1,0,3,0,0
/global/archives/12106,mobile,1,2,1,1,0,6,0,0
/global/archives/12269,mobile,1,1,1,1,10,5,0,0
/global/archives/12274/skee,desktop,1,1,1,1,6,5,0,0
/global/archives/12306,mobile,1,1,1,1,91,4,0,0
/global/archives/12319,desktop,1,1,1,1,13,4,0,0
/global/archives/12319,mobile,1,2,1,1,0,4,0,0
/global/archives/12373,desktop,1,1,1,1,101,4,0,0
/global/archives/12483,desktop,1,1,1,1,2,5,0,0
/global/archives/12485,desktop,1,1,1,1,0,4,0,0
/global/archives/1257,desktop,1,2,1,1,6,3,0,0
/global/archives/12610,mobile,1,1,1,1,0,3,0,0
/global/archives/12982,desktop,1,1,1,1,5,5,0,0
/global/archives/13103,desktop,1,1,1,1,0,2,0,0
/global/archives/13103,mobile,1,1,1,1,13,5,0,0
/global/archives/13211,desktop,1,1,1,1,52,4,0,0
/global/archives/13211,mobile,1,1,1,1,0,4,0,0
/global/archives/13230,desktop,1,1,1,1,124,4,0,0
/global/archives/13256,desktop,1,1,1,1,83,4,0,0
/global/archives/13327,mobile,1,1,1,1,70,4,0,0
/global/archives/13521,tablet,1,1,1,1,0,4,0,0
/global/archives/13669,desktop,1,1,0,0,0,3,0,0
/global/archives/13780,mobile,1,1,1,1,46,5,0,0
/global/archives/13795,mobile,1,1,1,1,0,4,0,0
/global/archives/13879,desktop,1,1,1,1,94,6,0,0
/global/archives/13932,desktop,1,1,1,1,15,5,0,0
/global/archives/13932,mobile,1,1,1,1,5,5,0,0
/global/archives/1398,desktop,1,1,1,1,0,2,0,0
/global/archives/14146,desktop,1,1,1,1,0,4,0,0
/global/archives/14219,desktop,1,1,1,1,14,5,0,0
/global/archives/14226,mobile,1,1,1,1,0,4,0,0
/global/archives/14264,desktop,1,2,1,1,0,6,0,0
/global/archives/14333,mobile,1,1,1,1,0,4,0,0
/global/archives/14354,desktop,1,2,1,1,1,6,0,0
/global/archives/14588,desktop,1,1,1,1,6,4,0,0
/global/archives/14628,desktop,1,1,1,1,0,2,0,0
/global/archives/14803,desktop,1,2,1,1,0,6,0,0
/global/archives/15103,mobile,1,1,1,1,12,5,0,0
/global/archives/15409,mobile,1,1,1,1,0,3,0,0
/global/archives/15430,desktop,1,1,1,1,6,4,0,0
/global/archives/15462,mobile,1,1,1,1,34,5,0,0
/global/archives/15574,mobile,1,1,1,1,5,5,0,0
/global/archives/15592,mobile,1,1,1,1,0,3,0,0
/global/archives/15623,desktop,1,1,1,1,43,6,0,0
/global/archives/15664https:/source.z2data.com/2024/1/5/1/14/14/420388/3582098/4134612667File41.pdf,desktop,1,1,1,1,0,5,0,0
/global/archives/15760,desktop,1,1,1,1,0,4,0,0
/global/archives/15902,mobile,1,1,1,1,45,5,0,0
/global/archives/15937,desktop,1,2,1,1,0,5,0,0
/global/archives/16005,desktop,1,2,1,1,0,5,0,0
/global/archives/16005,mobile,1,1,1,1,19,4,0,0
/global/archives/16025,desktop,1,1,1,1,9,4,0,0
/global/archives/16060,mobile,1,1,1,1,5,6,0,0
/global/archives/16448,mobile,1,1,1,1,7,4,0,0
/global/archives/16448,tablet,1,1,1,1,113,3,0,0
/global/archives/16463,mobile,1,1,1,1,12,3,0,0
/global/archives/16463,tablet,1,1,1,1,87,3,0,0
/global/archives/16624,desktop,1,1,1,1,6,4,0,0
/global/archives/16810,desktop,1,2,1,1,0,6,0,0
/global/archives/16904,mobile,1,1,1,1,11,3,0,0
/global/archives/16952,tablet,1,1,1,1,0,4,0,0
/global/archives/17010,tablet,1,1,1,1,469,3,0,0
/global/archives/1722,mobile,1,1,1,1,0,4,0,0
/global/archives/1903,mobile,1,1,1,1,19,5,0,0
/global/archives/1960,desktop,1,1,1,1,13,5,0,0
/global/archives/2490,desktop,1,1,0,0,0,3,0,0
/global/archives/2576,desktop,1,1,1,1,74,6,0,0
/global/archives/2675,desktop,1,1,1,1,8,5,0,0
/global/archives/3123,desktop,1,1,1,1,25,5,0,0
/global/archives/3139,desktop,1,1,1,1,8,5,0,0
/global/archives/3158,desktop,1,1,1,1,7,4,0,0
/global/archives/3304,desktop,1,1,1,1,5,4,0,0
/global/archives/3393,desktop,1,1,1,1,0,3,0,0
/global/archives/3421,mobile,1,1,1,1,48,3,0,0
/global/archives/3473,desktop,1,1,1,1,14,4,0,0
/global/archives/349,desktop,1,1,1,1,10,5,0,0
/global/archives/3555,desktop,1,2,1,1,0,4,0,0
/global/archives/3661,desktop,1,1,1,1,17,4,0,0
/global/archives/3689,desktop,1,2,1,1,13,7,0,0
