# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240108
# 종료일: 20240114
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/16925,linkedin.com,3,3,2,1.5,8,11,0,0
/global/archives/17010,l.facebook.com,3,4,3,1,3,17,0,0
/global/archives/17022,linkedin.com,3,3,2,1.5,91.5,10,0,0
/global/archives/17134,l.instagram.com,3,3,3,1,14.666666666666666,17,0,0
/global/archives/2026,google,3,3,2,1.5,4.5,14,0,0
/global/archives/2167,google,3,3,2,1.5,77.5,15,0,0
/global/archives/3830,google,3,4,2,1.5,23,13,0,0
/global/archives/4218,google,3,1,1,3,11,11,0,0
/global/archives/4308,google,3,5,3,1,33,16,0,0
/global/archives/4614,google,3,1,1,3,11,12,0,0
/global/archives/5234,google,3,4,3,1,10.333333333333334,18,0,0
/global/archives/5892,google,3,3,2,1.5,16.5,15,0,0
/global/archives/6216,(direct),3,3,2,1.5,281,15,0,0
/global/archives/6216,bing,3,3,1,3,80,13,0,0
/global/archives/6313,google,3,4,2,1.5,25.5,13,0,0
/global/archives/7906,google,3,3,1,3,0,9,0,0
/global/archives/7919,(direct),3,2,2,1.5,111.5,13,0,0
/global/archives/8914,google,3,2,2,1.5,63,14,0,0
/global/archives/9709,google,3,2,2,1.5,25.5,13,0,0
/global/archives/category/corporate/sk-geo-centric,google,3,4,4,0.75,48.25,14,0,0
/global/archives/category/corporate/sk-geo-centric,openallurls.com,3,4,3,1,0,12,0,0
/global/archives/category/corporate/sk-on,eng.sk-on.com,3,2,2,1.5,82,9,0,0
/global/archives/category/insight,(direct),3,4,3,1,15,12,0,0
/global/archives/category/insight,skinnovation.com,3,1,1,3,3,12,0,0
/global/archives/category/people/inno-people,google,3,3,3,1,17.666666666666668,12,0,0
/global/archives/category/press-room,cn.bing.com,3,1,1,3,28,9,0,0
/global/archives/category/press-room/financial-results,(direct),3,2,1,3,18,14,0,0
/global/archives/category/press-room/financial-results,skenmove.com,3,1,1,3,25,11,0,0
/global/archives/category/press-room/press-release,openallurls.com,3,4,3,1,11.666666666666666,9,0,0
/global/archives/tag/ccs,google,3,1,1,3,12,10,0,0
/global/archives/tag/ncm9,linkedin.com,3,1,1,3,10,10,0,0
/global/archives/tag/separator,google,3,2,2,1.5,3.5,13,0,0
/global/archives/tag/sk-innovation-young-ambassador,(direct),3,2,1,3,68,12,0,0
/global/archives/tag/skeo,google,3,3,3,1,1.6666666666666667,12,0,0
/global/latestnews,ozmailer.com,3,2,1,3,27,9,0,0
/global/latestnews,skinnovation.com,3,2,2,1.5,30,11,0,0
/global/who-we-are,skinnovation.com,3,1,1,3,44,12,0,0
/global/,10.10.10.10:10100,2,2,1,2,26,7,0,0
/global/,cn.bing.com,2,1,1,2,8,5,0,0
/global/,electrive.net,2,2,2,1,26,6,0,0
/global/,eng.skglobalchemical.com,2,1,1,2,60,9,0,0
/global/,sktradinginternational.com,2,2,2,1,3.5,7,0,0
/global/archives/10713,google,2,2,2,1,13,10,0,0
/global/archives/10767,google,2,3,2,1,0,9,0,0
/global/archives/10774,rts.pitchbook.com,2,2,2,1,6.5,10,0,0
/global/archives/10802,google,2,2,2,1,65.5,10,0,0
/global/archives/10835,google,2,1,1,2,6,8,0,0
/global/archives/10872,(direct),2,1,1,2,0,6,0,0
/global/archives/10977,google,2,2,2,1,22,10,0,0
/global/archives/11400,google,2,3,2,1,34.5,11,0,0
/global/archives/11527,google,2,2,2,1,72.5,10,0,0
/global/archives/11596,cn.bing.com,2,2,1,2,15,8,0,0
/global/archives/11623,(direct),2,1,1,2,0,5,0,0
/global/archives/12022,skenmove.com,2,2,2,1,63.5,8,0,0
/global/archives/12190,google,2,1,1,2,43,7,0,0
/global/archives/12319,google,2,3,2,1,6.5,8,0,0
/global/archives/12413,google,2,2,2,1,0,8,0,0
/global/archives/12487,skincheonpetrochem.com,2,1,1,2,58,7,0,0
/global/archives/12667,(direct),2,2,2,1,0,8,0,0
/global/archives/12667,google,2,3,2,1,6,11,0,0
/global/archives/12688,google,2,3,2,1,23.5,12,0,0
/global/archives/12950,google,2,3,2,1,1.5,9,0,0
/global/archives/13036,google,2,2,2,1,69,10,0,0
/global/archives/13103,google,2,2,2,1,6.5,7,0,0
/global/archives/13211,google,2,2,2,1,26,8,0,0
/global/archives/13544,(direct),2,2,2,1,0,8,0,0
/global/archives/13804,google,2,2,2,1,32,10,0,0
/global/archives/14078,google,2,2,2,1,6.5,6,0,0
/global/archives/14226,portfolio.hu,2,2,1,2,9,8,0,0
/global/archives/14243,(direct),2,1,1,2,220,9,0,0
/global/archives/14384,google,2,3,2,1,3.5,9,0,0
/global/archives/14541,(direct),2,2,1,2,48,8,0,0
/global/archives/14740,(direct),2,1,1,2,133,9,0,0
/global/archives/14788,google,2,2,1,2,77,9,0,0
/global/archives/15007,google,2,3,2,1,96.5,12,0,0
/global/archives/15204,(direct),2,2,1,2,14,7,0,0
/global/archives/15353,(direct),2,3,2,1,28.5,12,0,0
/global/archives/15374,(direct),2,1,1,2,0,6,0,0
/global/archives/15462,eng.skgeocentric.com,2,3,1,2,48,9,0,0
/global/archives/15462,google,2,2,2,1,17,7,0,0
/global/archives/15490,(direct),2,2,1,2,0,7,0,0
/global/archives/15490,statics.teams.cdn.office.net,2,2,2,1,0,8,0,0
/global/archives/15574,skenmove.com,2,3,2,1,0,9,0,0
/global/archives/15592,(direct),2,1,1,2,105,8,0,0
/global/archives/15592,google,2,3,2,1,31.5,9,0,0
/global/archives/15840,google,2,2,2,1,16,10,0,0
/global/archives/15865,(direct),2,1,1,2,0,5,0,0
/global/archives/15937,(direct),2,2,0,0,0,6,0,0
/global/archives/16060,sktradinginternational.com,2,2,1,2,69,9,0,0
/global/archives/16118,google,2,3,2,1,2.5,7,0,0
/global/archives/16169,google,2,2,2,1,14.5,9,0,0
/global/archives/16286,bing,2,3,1,2,37,9,0,0
/global/archives/16308,google,2,4,2,1,6,9,0,0
/global/archives/16376,(direct),2,3,2,1,9,9,0,0
/global/archives/16493,(direct),2,3,2,1,4.5,12,0,0
/global/archives/16583,eng.skgeocentric.com,2,1,1,2,36,8,0,0
/global/archives/16613,youtube.com,2,2,0,0,0,6,0,0
/global/archives/16738,google,2,2,2,1,9,8,0,0
/global/archives/16834,ozmailer.com,2,2,1,2,6,7,0,0
/global/archives/16881,ibp.a2mac1.com,2,2,2,1,33,10,0,0
/global/archives/16881,skinnovation.com,2,2,2,1,10.5,7,0,0
/global/archives/16939,electrive.net,2,2,2,1,20,11,0,0
/global/archives/16939,skinnovation.com,2,2,2,1,27,8,0,0
/global/archives/16952,linkedin.com,2,3,1,2,8,7,0,0
/global/archives/17010,athena.co.in,2,2,1,2,29,9,0,0
/global/archives/17010,bing,2,2,1,2,1,7,0,0
/global/archives/17010,eng.sk-on.com,2,2,2,1,7.5,4,0,0
/global/archives/17010,eng.skgeocentric.com,2,2,1,2,13,7,0,0
/global/archives/17010,lnkd.in,2,1,1,2,1,9,0,0
/global/archives/17010,yahoo,2,1,1,2,180,8,0,0
/global/archives/17047,facebook.com,2,2,2,1,7,10,0,0
/global/archives/17119,(direct),2,2,1,2,0,7,0,0
/global/archives/17169,app.contify.com,2,2,2,1,63.5,10,0,0
/global/archives/17169,ozmailer.com,2,2,1,2,89,7,0,0
/global/archives/1722,google,2,2,2,1,53,11,0,0
/global/archives/2241,google,2,2,2,1,19,9,0,0
/global/archives/2280,google,2,3,2,1,11.5,11,0,0
/global/archives/2448,google,2,1,1,2,92,9,0,0
/global/archives/2701,google,2,1,1,2,12,7,0,0
/global/archives/311,google,2,2,2,1,41.5,10,0,0
/global/archives/3464,google,2,4,2,1,24.5,11,0,0
/global/archives/3820,(direct),2,3,2,1,9,7,0,0
/global/archives/3962,bing,2,1,1,2,15,9,0,0
/global/archives/4360,google,2,3,2,1,9,11,0,0
/global/archives/489,(direct),2,2,2,1,10.5,10,0,0
/global/archives/489,bing,2,1,1,2,35,9,0,0
/global/archives/5772,google,2,2,2,1,68.5,11,0,0
/global/archives/5981,google,2,1,1,2,19,7,0,0
/global/archives/6014,google,2,3,2,1,0,8,0,0
/global/archives/6313,(direct),2,2,1,2,12,10,0,0
/global/archives/6647,google,2,3,1,2,36,10,0,0
/global/archives/6824,google,2,2,2,1,83.5,11,0,0
/global/archives/7099,google,2,1,1,2,188,8,0,0
/global/archives/7112,google,2,2,2,1,44.5,9,0,0
/global/archives/7245,(direct),2,2,2,1,723.5,8,0,0
/global/archives/7633,google,2,2,1,2,530,10,0,0
/global/archives/7761,google,2,2,2,1,19.5,9,0,0
/global/archives/7991,google,2,1,1,2,42,8,0,0
/global/archives/822,(direct),2,2,2,1,26.5,11,0,0
/global/archives/8604,google,2,2,2,1,44.5,9,0,0
/global/archives/9079,google,2,1,1,2,33,7,0,0
/global/archives/9236,(direct),2,2,2,1,13,10,0,0
/global/archives/9236,lens.google.com,2,1,1,2,2,7,0,0
/global/archives/9509,google,2,2,2,1,9.5,8,0,0
/global/archives/9740,(direct),2,2,2,1,0,8,0,0
/global/archives/9740,10.10.10.59:8080,2,1,1,2,5,7,0,0
/global/archives/9908,eng.skearthon.com,2,1,1,2,33,7,0,0
/global/archives/category/corporate,eng.sk-on.com,2,1,1,2,16,6,0,0
/global/archives/category/corporate/sk-earthon,skinnovation.com,2,1,1,2,17,8,0,0
/global/archives/category/corporate/sk-energy,10.10.10.59:8080,2,2,1,2,51,7,0,0
/global/archives/category/corporate/sk-energy,222.236.61.86:34050,2,2,1,2,1,7,0,0
/global/archives/category/corporate/sk-ie-technology,eng.sk-on.com,2,2,2,1,120,7,0,0
/global/archives/category/corporate/sk-on,electrive.net,2,1,1,2,26,6,0,0
/global/archives/category/people,sktradinginternational.com,2,2,2,1,18,8,0,0
/global/archives/category/press-room,eng.sk-on.com,2,1,1,2,23,5,0,0
/global/archives/category/press-room,eng.skgeocentric.com,2,2,2,1,20,8,0,0
/global/archives/category/press-room,eng.skglobalchemical.com,2,2,1,2,8,6,0,0
/global/archives/category/press-room,in.search.yahoo.com,2,1,1,2,16,7,0,0
/global/archives/category/press-room/financial-results,cn.bing.com,2,1,1,2,22,8,0,0
/global/archives/category/press-room/financial-results,eng.skglobalchemical.com,2,2,1,2,22,7,0,0
/global/archives/category/press-room/press-release,linkedin.com,2,2,1,2,8,6,0,0
/global/archives/category/press-room/press-release,naver,2,1,1,2,14,5,0,0
/global/archives/category/press-room/press-release,skincheonpetrochem.com,2,1,1,2,8,5,0,0
/global/archives/tag/ces-2023,google,2,2,2,1,11.5,10,0,0
/global/archives/tag/doe,google,2,2,2,1,2.5,7,0,0
/global/archives/tag/ev-battery,google,2,2,2,1,0.5,6,0,0
/global/archives/tag/fcw,google,2,3,2,1,19.5,11,0,0
/global/archives/tag/germany,google,2,2,2,1,13.5,9,0,0
/global/archives/tag/indonesia,bing,2,2,1,2,9,10,0,0
/global/archives/tag/las-vegas,google,2,1,1,2,8,7,0,0
/global/archives/tag/lithium-ion-battery,(direct),2,2,2,1,10.5,10,0,0
/global/archives/tag/mbwa,google,2,1,1,2,8,10,0,0
/global/archives/tag/nft,google,2,1,1,2,29,10,0,0
/global/archives/tag/pbat,google,2,2,2,1,13.5,8,0,0
/global/archives/tag/plastic,google,2,1,1,2,45,9,0,0
/global/archives/tag/purecycle-technologies,google,2,2,2,1,36,11,0,0
/global/archives/tag/rosewell,yandex,2,1,1,2,2,7,0,0
/global/archives/tag/sk-battery-america,google,2,1,1,2,3,5,0,0
/global/archives/tag/sk-geo-centric,google,2,1,1,2,21,6,0,0
/global/archives/tag/sk-primacor-europe,google,2,3,2,1,0.5,11,0,0
