# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240701
# 종료일: 20240731
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/18283,United States,69,65,54,1.2777777777777777,67.9074074074074,276,0,0
/global/archives/category/corporates/sk-on,United States,68,59,39,1.7435897435897436,28.615384615384617,272,0,0
/global/,Hong Kong,65,46,28,2.3214285714285716,61.17857142857143,278,0,0
/global/archives/category/corporates/sk-enterm,South Korea,62,50,39,1.5897435897435896,8.179487179487179,271,0,0
/global/archives/category/press-room/press-release,India,62,62,29,2.1379310344827585,55.172413793103445,243,0,0
/global/archives/category/corporates/sk-on,South Korea,61,53,35,1.7428571428571429,53.22857142857143,245,0,0
/global/,Singapore,60,41,33,1.8181818181818181,20.939393939393938,250,0,0
/global/archives/18546,Hong Kong,59,63,43,1.372093023255814,80.6046511627907,259,0,0
/global/archives/18546,Hungary,59,59,48,1.2291666666666667,67.02083333333333,239,0,0
/global/archives/category/press-room/press-release,Japan,58,46,18,3.2222222222222223,58.666666666666664,208,0,0
/global/archives/17216,United States,55,58,46,1.1956521739130435,52.82608695652174,242,0,0
/global/latestnews,United States,53,49,25,2.12,28.32,203,0,0
/global/archives/18546,Germany,50,44,39,1.2820512820512822,22,207,0,0
/global/archives/category/corporates/sk-enterm,Singapore,50,27,21,2.380952380952381,20,205,0,0
/global/archives/18546,Vietnam,48,50,45,1.0666666666666667,11.933333333333334,212,0,0
/global/archives/17426,Singapore,46,31,26,1.7692307692307692,49.57692307692308,187,0,0
/global/archives/category/press-room/financial-results,Japan,46,28,14,3.2857142857142856,32.642857142857146,176,0,0
/global/archives/category/press-room/financial-results,United States,44,30,26,1.6923076923076923,17.153846153846153,182,0,0
/global/archives/18065,South Korea,43,25,16,2.6875,68.125,155,0,0
/global/archives/10774,United States,42,30,23,1.826086956521739,54.95652173913044,175,0,0
/global/archives/category/corporates,United States,42,25,19,2.210526315789474,22.05263157894737,151,0,0
/global/archives/category/press-room/financial-results,Hong Kong,42,14,12,3.5,27.666666666666668,165,0,0
/global/archives/category/press-room/press-release,United States,42,34,30,1.4,21.466666666666665,173,0,0
/global/archives/category/press-room/press-release,South Korea,41,32,26,1.5769230769230769,21.576923076923077,169,0,0
/global/,Poland,40,39,10,4,91.3,149,0,0
/global/archives/18283,South Korea,40,32,24,1.6666666666666667,10,152,0,0
/global/archives/16463,United States,39,38,37,1.054054054054054,30.18918918918919,182,0,0
/global/archives/17426,South Korea,39,28,20,1.95,66,150,0,0
/global/archives/18445,South Korea,39,36,29,1.3448275862068966,74.27586206896552,152,0,0
/global/archives/category/corporates/sk-on,Japan,39,22,14,2.7857142857142856,51.42857142857143,155,0,0
/global/archives/category/press-room,Singapore,38,36,11,3.4545454545454546,24,148,0,0
/global/archives/17737,South Korea,37,28,21,1.7619047619047619,115.85714285714286,151,0,0
/global/archives/18107,United States,37,40,34,1.088235294117647,133.52941176470588,178,0,0
/global/archives/category/corporates/sk-innovation,United States,37,32,31,1.1935483870967742,15.548387096774194,138,0,0
/global/archives/category/press-room/press-release,Singapore,37,34,15,2.466666666666667,30.333333333333332,141,0,0
/global/archives/18421,South Korea,36,36,27,1.3333333333333333,26.814814814814813,152,0,0
/global/,Germany,35,32,26,1.3461538461538463,36.96153846153846,154,0,0
/global/archives/17426,India,34,24,21,1.619047619047619,89.57142857142857,150,0,0
/global/archives/12274/skee,South Korea,33,31,26,1.2692307692307692,14.23076923076923,169,0,0
/global/archives/17313,United States,33,35,32,1.03125,3,129,0,0
/global/archives/18065,Hong Kong,33,24,14,2.357142857142857,43.07142857142857,134,0,0
/global/archives/18546,China,33,39,21,1.5714285714285714,71.71428571428571,139,0,0
/global/archives/6216,South Korea,33,37,27,1.2222222222222223,64.11111111111111,165,0,0
/global/archives/18361,United States,32,33,29,1.103448275862069,43.10344827586207,131,0,0
/global/archives/18388,India,32,33,24,1.3333333333333333,124.29166666666667,138,0,0
/global/archives/18500,South Korea,32,33,23,1.391304347826087,10.73913043478261,123,0,0
/global/archives/category/corporates,South Korea,32,18,15,2.1333333333333333,76.73333333333333,125,0,0
/global/archives/17426,United States,31,27,23,1.3478260869565217,32.130434782608695,140,0,0
/global/archives/18546,France,31,33,31,1,24.870967741935484,136,0,0
/global/archives/category/press-room/financial-results,South Korea,31,22,17,1.8235294117647058,16.764705882352942,127,0,0
/global/archives/18436,South Korea,30,32,21,1.4285714285714286,8.428571428571429,116,0,0
/global/archives/category/press-room/financial-results,China,30,16,14,2.142857142857143,26.714285714285715,105,0,0
/global/latestnews,Singapore,30,28,20,1.5,30.15,128,0,0
/global/archives/18065,Singapore,29,30,23,1.2608695652173914,49.04347826086956,115,0,0
/global/archives/18332,South Korea,29,28,10,2.9,240.1,121,0,0
/global/archives/18421,India,29,26,17,1.7058823529411764,20.176470588235293,111,0,0
/global/archives/18546,Spain,29,23,16,1.8125,65.8125,110,0,0
/global/archives/13521,United States,28,31,27,1.037037037037037,23.22222222222222,132,0,0
/global/archives/16834,United States,28,29,20,1.4,32.2,116,0,0
/global/archives/category/insight/trend_report,South Korea,28,22,8,3.5,28.25,105,0,0
/global/archives/18388,United Kingdom,27,32,20,1.35,177.4,118,0,0
/global/archives/category/corporates/sk-innovation,South Korea,27,22,20,1.35,13.3,97,0,0
/global/archives/category/people/sustainability,South Korea,27,17,11,2.4545454545454546,21.818181818181817,104,0,0
/global/archives/category/press-room,South Korea,27,19,14,1.9285714285714286,20.285714285714285,107,0,0
/global/latestnews,India,27,28,21,1.2857142857142858,16.095238095238095,104,0,0
/global/archives/17169,United States,26,26,20,1.3,36.8,115,0,0
/global/archives/18065,United States,26,26,19,1.368421052631579,14.368421052631579,109,0,0
/global/archives/18388,Canada,26,29,22,1.1818181818181819,7.2272727272727275,115,0,0
/global/archives/18421,United States,26,24,23,1.1304347826086956,19.73913043478261,96,0,0
/global/archives/6216,United States,26,27,23,1.1304347826086956,31.130434782608695,130,0,0
/global/archives/14491,United States,25,26,25,1,26.24,111,0,0
/global/archives/15664,United States,25,25,23,1.0869565217391304,30.782608695652176,106,0,0
/global/archives/16532,Vietnam,25,24,12,2.0833333333333335,72.41666666666667,95,0,0
/global/archives/18361,South Korea,25,23,18,1.3888888888888888,15.11111111111111,96,0,0
/global/archives/18500,United States,25,23,22,1.1363636363636365,6.090909090909091,94,0,0
/global/archives/category/insight,South Korea,25,18,15,1.6666666666666667,15.6,92,0,0
/global/archives/17426,Hong Kong,24,24,14,1.7142857142857142,77.71428571428571,110,0,0
/global/archives/17595,South Korea,24,18,13,1.8461538461538463,35.38461538461539,94,0,0
/global/archives/18546,Australia,24,26,18,1.3333333333333333,50.333333333333336,110,0,0
/global/archives/category/people,United States,24,24,24,1,13.5,91,0,0
/global/archives/17216,South Korea,23,23,21,1.0952380952380953,23.047619047619047,97,0,0
/global/archives/17817,India,23,21,5,4.6,1.2,69,0,0
/global/archives/18065,India,23,24,14,1.6428571428571428,83.64285714285714,99,0,0
/global/archives/category/corporates/sk-enterm,Japan,23,12,9,2.5555555555555554,14.88888888888889,96,0,0
/global/archives/category/corporates/sk-innovation,Japan,23,13,8,2.875,25.375,85,0,0
/global/archives/17426,China,22,19,11,2,34.54545454545455,88,0,0
/global/archives/17569,South Korea,22,24,19,1.1578947368421053,42.8421052631579,108,0,0
/global/archives/18478,India,22,19,13,1.6923076923076923,15.23076923076923,81,0,0
/global/archives/category/corporates/sk-on,China,22,19,15,1.4666666666666666,22,68,0,0
/global/archives/category/press-room/financial-results,United Kingdom,22,17,14,1.5714285714285714,15,96,0,0
/global/archives/15374,South Korea,21,23,20,1.05,47.4,103,0,0
/global/archives/18374,South Korea,21,25,17,1.2352941176470589,60.94117647058823,77,0,0
/global/archives/18445,United States,21,18,17,1.2352941176470589,35.294117647058826,79,0,0
/global/archives/18546,Canada,21,26,21,1,8.285714285714286,95,0,0
/global/archives/4921,United States,21,20,19,1.105263157894737,36.8421052631579,98,0,0
/global/archives/9668,South Korea,21,22,14,1.5,20.857142857142858,93,0,0
/global/,Hungary,20,17,8,2.5,24.25,89,0,0
/global/,Vietnam,20,11,10,2,35.1,89,0,0
/global/archives/17499,India,20,18,10,2,57,76,0,0
/global/archives/18283,Germany,20,22,14,1.4285714285714286,117.64285714285714,82,0,0
/global/archives/18546,Indonesia,20,23,15,1.3333333333333333,97.53333333333333,92,0,0
/global/,Taiwan,19,11,10,1.9,18.9,82,0,0
/global/archives/10774,South Korea,19,18,17,1.1176470588235294,18.764705882352942,80,0,0
/global/archives/11087,United States,19,20,16,1.1875,23.5,92,0,0
/global/archives/15664,South Korea,19,18,17,1.1176470588235294,15.705882352941176,85,0,0
/global/archives/17623,South Korea,19,20,15,1.2666666666666666,59.8,94,0,0
/global/archives/18436,United States,19,20,18,1.0555555555555556,7,78,0,0
/global/archives/18478,Japan,19,13,11,1.7272727272727273,36.18181818181818,72,0,0
/global/archives/18546,Malaysia,19,21,19,1,22.05263157894737,89,0,0
/global/archives/18571,South Korea,19,15,9,2.111111111111111,6.222222222222222,65,0,0
/global/archives/category/insight,United States,19,19,19,1,14.368421052631579,71,0,0
/global/archives/category/people,South Korea,19,12,10,1.9,8.6,71,0,0
/global/archives/15374,Singapore,18,24,17,1.0588235294117647,35.64705882352941,88,0,0
/global/archives/15490,South Korea,18,19,17,1.0588235294117647,31.764705882352942,84,0,0
/global/archives/15490,United States,18,19,17,1.0588235294117647,32.705882352941174,83,0,0
/global/archives/18361,India,18,17,14,1.2857142857142858,59.285714285714285,65,0,0
/global/archives/18546,Switzerland,18,19,18,1,20.61111111111111,85,0,0
/global/archives/13780,South Korea,17,19,14,1.2142857142857142,10.214285714285714,85,0,0
/global/archives/18283,China,17,17,10,1.7,104.1,65,0,0
/global/archives/18388,(not set),17,17,17,1,0,68,0,0
/global/archives/18388,Australia,17,19,14,1.2142857142857142,246.92857142857142,75,0,0
/global/archives/18436,India,17,16,13,1.3076923076923077,39,63,0,0
/global/archives/18546,Netherlands,17,17,17,1,11.647058823529411,75,0,0
/global/archives/category/corporate/sk-on,Taiwan,17,16,1,17,152,64,0,0
/global/archives/category/corporates/sk-on,India,17,13,7,2.4285714285714284,12.857142857142858,64,0,0
/global/archives/category/press-room,United States,17,12,11,1.5454545454545454,32.45454545454545,67,0,0
/global/archives/category/press-room/press-release,United Kingdom,17,14,13,1.3076923076923077,37.92307692307692,70,0,0
/global/,Malaysia,16,9,8,2,34.375,80,0,0
/global/archives/12306,South Korea,16,13,12,1.3333333333333333,36,71,0,0
/global/archives/15103,United States,16,15,13,1.2307692307692308,10.538461538461538,70,0,0
/global/archives/15374,Malaysia,16,15,10,1.6,41.5,77,0,0
/global/archives/15687,India,16,13,11,1.4545454545454546,84.54545454545455,61,0,0
/global/archives/17426,Japan,16,17,12,1.3333333333333333,20.5,67,0,0
/global/archives/17950,South Korea,16,17,12,1.3333333333333333,29.916666666666668,72,0,0
/global/archives/18388,Germany,16,17,14,1.1428571428571428,24.714285714285715,65,0,0
/global/archives/18478,United Kingdom,16,15,15,1.0666666666666667,11.2,69,0,0
/global/archives/category/corporates,Singapore,16,14,12,1.3333333333333333,11.333333333333334,63,0,0
/global/archives/category/corporates/sk-ie-technology,Japan,16,8,5,3.2,20.4,61,0,0
/global/privacy-policy,South Korea,16,14,8,2,40.625,63,0,0
/global/archives/10985,Vietnam,15,9,8,1.875,91,66,0,0
/global/archives/16834,Singapore,15,16,15,1,24.8,70,0,0
/global/archives/2293,Poland,15,14,13,1.1538461538461537,6.846153846153846,65,0,0
/global/archives/6824,China,15,13,8,1.875,100,64,0,0
/global/archives/8360,Thailand,15,12,9,1.6666666666666667,97.55555555555556,60,0,0
/global/archives/category/corporates/sk-earthon,Malaysia,15,7,6,2.5,102.16666666666667,61,0,0
/global/archives/category/corporates/sk-innovation,Germany,15,11,8,1.875,36.125,51,0,0
/global/archives/category/corporates/sk-on,Germany,15,12,10,1.5,24.9,60,0,0
/global/archives/category/press-room,China,15,12,10,1.5,16,51,0,0
/global/archives/category/press-room/financial-results,Poland,15,7,5,3,52.6,60,0,0
/global/terms-and-conditions,South Korea,15,11,6,2.5,91.33333333333333,59,0,0
/global/archives/12022,United States,14,15,14,1,25.857142857142858,67,0,0
/global/archives/13595,United States,14,13,11,1.2727272727272727,39.45454545454545,58,0,0
/global/archives/14766,South Korea,14,21,13,1.0769230769230769,6.153846153846154,70,0,0
/global/archives/14766,United States,14,16,12,1.1666666666666667,22.916666666666668,63,0,0
/global/archives/15490,Canada,14,16,14,1,50.07142857142857,73,0,0
/global/archives/16025,South Korea,14,11,10,1.4,5,56,0,0
/global/archives/17499,United States,14,15,14,1,47.5,64,0,0
/global/archives/9910,Singapore,14,16,11,1.2727272727272727,41.54545454545455,68,0,0
/global/archives/category/corporates/sk-energy,United States,14,13,10,1.4,37.5,53,0,0
/global/archives/category/corporates/sk-enmove,United States,14,7,7,2,63.714285714285715,53,0,0
/global/archives/category/corporates/sk-enterm,Hong Kong,14,13,9,1.5555555555555556,10.444444444444445,66,0,0
/global/archives/category/corporates/sk-enterm,United States,14,11,8,1.75,7.625,56,0,0
/global/archives/category/corporates/sk-innovation,India,14,13,11,1.2727272727272727,15.272727272727273,51,0,0
/global/archives/10654,United States,13,12,11,1.1818181818181819,53.27272727272727,54,0,0
/global/archives/13595,South Korea,13,10,10,1.3,52.2,53,0,0
/global/archives/14800,United States,13,13,13,1,80.61538461538461,65,0,0
/global/archives/18374,United States,13,12,11,1.1818181818181819,6.818181818181818,53,0,0
/global/archives/4612,United Kingdom,13,10,3,4.333333333333333,46.333333333333336,46,0,0
/global/archives/9668,United States,13,14,12,1.0833333333333333,18.666666666666668,60,0,0
/global/archives/category/corporate/sk-incheon-petrochem,South Korea,13,4,4,3.25,16.5,50,0,0
/global/archives/category/corporates,China,13,11,10,1.3,17.2,43,0,0
/global/archives/category/corporates/sk-enterm,India,13,10,6,2.1666666666666665,6.166666666666667,53,0,0
/global/archives/category/press-room/financial-results,Taiwan,13,7,5,2.6,48,51,0,0
/global/latestnews,Japan,13,12,11,1.1818181818181819,13.727272727272727,54,0,0
/global/,Norway,12,11,11,1.0909090909090908,8.545454545454545,49,0,0
/global/archives/15490,India,12,11,6,2,18.166666666666668,39,0,0
/global/archives/16448,South Korea,12,11,8,1.5,23.375,45,0,0
/global/archives/17426,Germany,12,11,7,1.7142857142857142,59.714285714285715,53,0,0
/global/archives/17426,Taiwan,12,10,6,2,145,50,0,0
/global/archives/17514,Taiwan,12,1,1,12,659,48,0,0
/global/archives/17595,United States,12,11,9,1.3333333333333333,40.888888888888886,49,0,0
/global/archives/18065,Hungary,12,8,7,1.7142857142857142,133.57142857142858,55,0,0
/global/archives/18283,Japan,12,12,7,1.7142857142857142,35.285714285714285,52,0,0
/global/archives/18332,United States,12,12,8,1.5,217.625,53,0,0
/global/archives/18374,United Kingdom,12,11,7,1.7142857142857142,30.857142857142858,44,0,0
/global/archives/18388,France,12,12,11,1.0909090909090908,6.7272727272727275,51,0,0
/global/archives/18421,China,12,9,7,1.7142857142857142,44.57142857142857,39,0,0
/global/archives/18546,Belgium,12,10,9,1.3333333333333333,43.77777777777778,48,0,0
/global/archives/category/corporates/sk-on,Hong Kong,12,11,8,1.5,30.75,50,0,0
/global/archives/category/insight/trend_report,United States,12,10,5,2.4,42.6,45,0,0
/global/archives/category/people/inno-people,United States,12,10,10,1.2,26.3,49,0,0
/global/archives/category/press-room,Japan,12,9,9,1.3333333333333333,17.77777777777778,47,0,0
/global/,Spain,11,7,3,3.6666666666666665,81.66666666666667,47,0,0
/global/archives/13521,India,11,11,9,1.2222222222222223,20.555555555555557,45,0,0
/global/archives/13521,South Korea,11,12,10,1.1,13.2,50,0,0
/global/archives/14491,South Korea,11,8,6,1.8333333333333333,26,45,0,0
/global/archives/14634,United States,11,11,10,1.1,44.3,49,0,0
/global/archives/14755,South Korea,11,13,8,1.375,11.625,47,0,0
/global/archives/15664,India,11,13,9,1.2222222222222223,15.444444444444445,48,0,0
/global/archives/16060,Japan,11,4,3,3.6666666666666665,289,41,0,0
/global/archives/16448,Singapore,11,14,10,1.1,46.6,48,0,0
/global/archives/16834,India,11,8,7,1.5714285714285714,16,43,0,0
/global/archives/17426,Malaysia,11,10,4,2.75,142.25,42,0,0
/global/archives/17426,Poland,11,7,6,1.8333333333333333,34.833333333333336,44,0,0
/global/archives/18065,China,11,9,8,1.375,32.375,40,0,0
/global/archives/18065,Japan,11,6,6,1.8333333333333333,105.16666666666667,42,0,0
/global/archives/18388,Netherlands,11,11,11,1,18,37,0,0
/global/archives/18445,India,11,11,11,1,12.363636363636363,47,0,0
/global/archives/18478,Singapore,11,12,10,1.1,9.5,46,0,0
/global/archives/18546,Taiwan,11,12,9,1.2222222222222223,0.1111111111111111,44,0,0
/global/archives/18571,India,11,10,10,1.1,2.8,44,0,0
/global/archives/category/corporates/sk-geo-centric,South Korea,11,10,8,1.375,10.25,40,0,0
/global/archives/category/press-room/financial-results,Germany,11,10,6,1.8333333333333333,14.333333333333334,44,0,0
/global/archives/tag/sko,South Korea,11,12,11,1,6.454545454545454,55,0,0
/global/,South Africa,10,3,1,10,680,46,0,0
/global/archives/12008,Japan,10,12,6,1.6666666666666667,38.166666666666664,45,0,0
/global/archives/12022,India,10,9,9,1.1111111111111112,21.77777777777778,46,0,0
/global/archives/12667,United States,10,7,5,2,59.8,44,0,0
/global/archives/13521,China,10,9,6,1.6666666666666667,48.666666666666664,40,0,0
/global/archives/14491,India,10,9,9,1.1111111111111112,24.666666666666668,36,0,0
/global/archives/15374,United States,10,11,10,1,9.6,41,0,0
/global/archives/16463,India,10,11,9,1.1111111111111112,13.88888888888889,43,0,0
/global/archives/17047,United States,10,8,6,1.6666666666666667,72.16666666666667,45,0,0
/global/archives/17169,South Korea,10,10,8,1.25,14.625,44,0,0
/global/archives/17356,United States,10,8,8,1.25,25.875,46,0,0
/global/archives/17817,United Kingdom,10,9,1,10,51,34,0,0
/global/archives/17990,India,10,13,6,1.6666666666666667,72.83333333333333,47,0,0
/global/archives/18140,(not set),10,10,10,1,0,40,0,0
/global/archives/18208,South Korea,10,13,5,2,25.8,36,0,0
/global/archives/18361,Germany,10,13,8,1.25,12,42,0,0
/global/archives/18374,Italy,10,10,8,1.25,8.75,41,0,0
/global/archives/18421,United Kingdom,10,9,9,1.1111111111111112,10.444444444444445,39,0,0
/global/archives/18546,Italy,10,9,8,1.25,26,40,0,0
/global/archives/18546,Poland,10,11,9,1.1111111111111112,63.666666666666664,46,0,0
/global/archives/6253,India,10,7,7,1.4285714285714286,47.714285714285715,46,0,0
/global/archives/7292,United Arab Emirates,10,10,9,1.1111111111111112,1.7777777777777777,41,0,0
/global/archives/category/corporates,Japan,10,8,7,1.4285714285714286,10.428571428571429,40,0,0
/global/archives/category/corporates/sk-energy,South Korea,10,9,8,1.25,42.375,41,0,0
/global/archives/category/corporates/sk-innovation,Hong Kong,10,7,5,2,20.4,36,0,0
/global/archives/category/corporates/sk-innovation,Singapore,10,9,8,1.25,33,38,0,0
/global/archives/category/corporates/sk-innovation,United Kingdom,10,4,4,2.5,17.5,38,0,0
/global/archives/category/corporates/sk-on,Singapore,10,8,7,1.4285714285714286,9.857142857142858,38,0,0
/global/archives/category/people/ceo-leaders,United States,10,7,3,3.3333333333333335,54,41,0,0
/global/archives/category/press-room,United Kingdom,10,6,5,2,21.6,36,0,0
/global/archives/category/press-room/financial-results,France,10,7,5,2,15,40,0,0
/global/archives/tag/2023-sk-global-forum,South Korea,10,8,7,1.4285714285714286,5.714285714285714,44,0,0
/global/archives/tag/sk-global-forum,United States,10,6,6,1.6666666666666667,48.833333333333336,41,0,0
/global/archives/tag/solid-power,United States,10,6,6,1.6666666666666667,50.666666666666664,47,0,0
/global/latestnews,Hungary,10,10,7,1.4285714285714286,28.857142857142858,44,0,0
/global/sustainability-report,Singapore,10,11,8,1.25,7.75,51,0,0
/global/archives/11087,South Korea,9,10,7,1.2857142857142858,46,38,0,0
/global/archives/12008,South Korea,9,8,8,1.125,15.5,41,0,0
/global/archives/12190,South Korea,9,8,5,1.8,94.6,32,0,0
/global/archives/12306,Germany,9,9,8,1.125,13.25,36,0,0
/global/archives/12306,United States,9,10,6,1.5,38.5,37,0,0
/global/archives/13780,Japan,9,8,7,1.2857142857142858,22.428571428571427,42,0,0
/global/archives/14354,South Korea,9,11,6,1.5,6.833333333333333,38,0,0
/global/archives/14491,Singapore,9,10,9,1,32.55555555555556,45,0,0
/global/archives/15574,South Korea,9,9,8,1.125,17.375,40,0,0
/global/archives/15664,China,9,6,3,3,120,28,0,0
/global/archives/15937,South Korea,9,10,9,1,35.44444444444444,41,0,0
/global/archives/16376,South Korea,9,9,8,1.125,110.125,40,0,0
/global/archives/16448,Japan,9,10,7,1.2857142857142858,10.857142857142858,33,0,0
/global/archives/16463,South Korea,9,9,8,1.125,10.875,43,0,0
/global/archives/16532,Malaysia,9,9,8,1.125,20.75,34,0,0
/global/archives/16624,South Korea,9,10,8,1.125,68.625,44,0,0
/global/archives/16881,United States,9,4,4,2.25,40,37,0,0
/global/archives/17216,China,9,11,9,1,21.88888888888889,34,0,0
/global/archives/17216,India,9,10,9,1,11,40,0,0
/global/archives/17476,South Korea,9,10,9,1,43.666666666666664,45,0,0
/global/archives/17514,South Korea,9,8,6,1.5,151.33333333333334,39,0,0
/global/archives/17595,Germany,9,6,4,2.25,29.75,40,0,0
/global/archives/18388,China,9,9,8,1.125,104.375,28,0,0
/global/archives/18421,Japan,9,9,7,1.2857142857142858,2.2857142857142856,35,0,0
/global/archives/18436,Singapore,9,8,7,1.2857142857142858,10.571428571428571,35,0,0
/global/archives/18445,United Kingdom,9,11,11,0.8181818181818182,4.454545454545454,35,0,0
/global/archives/3820,Sweden,9,6,2,4.5,49,34,0,0
/global/archives/6216,Germany,9,9,7,1.2857142857142858,24,42,0,0
/global/archives/9910,South Korea,9,7,5,1.8,21,27,0,0
/global/archives/category/corporates,India,9,6,6,1.5,78,35,0,0
/global/archives/category/corporates/sk-earthon,South Korea,9,5,2,4.5,94,33,0,0
/global/archives/category/corporates/sk-energy,Ukraine,9,6,6,1.5,20.166666666666668,31,0,0
/global/archives/category/corporates/sk-enmove,India,9,5,2,4.5,17.5,31,0,0
/global/archives/category/corporates/sk-enmove,South Korea,9,9,7,1.2857142857142858,12.857142857142858,37,0,0
/global/archives/category/corporates/sk-incheon-petrochem,United States,9,5,3,3,45.333333333333336,33,0,0
/global/archives/category/corporates/sk-on,Norway,9,8,8,1.125,5.625,35,0,0
/global/archives/category/press-room/financial-results,United Arab Emirates,9,4,4,2.25,18.75,36,0,0
/global/latestnews,Hong Kong,9,6,5,1.8,20.6,38,0,0
/global/latestnews,Poland,9,8,6,1.5,36.166666666666664,38,0,0
/global/terms-and-conditions,United States,9,6,5,1.8,17.8,34,0,0
/global/,Canada,8,7,6,1.3333333333333333,20.833333333333332,41,0,0
/global/,France,8,8,8,1,10.125,33,0,0
/global/,United Arab Emirates,8,6,6,1.3333333333333333,66,33,0,0
/global/archives/10939,Malaysia,8,8,8,1,43.5,32,0,0
/global/archives/10939,South Korea,8,10,7,1.1428571428571428,11.857142857142858,29,0,0
/global/archives/11527,South Korea,8,9,4,2,9.5,30,0,0
/global/archives/12022,South Korea,8,4,4,2,18,34,0,0
/global/archives/13103,Thailand,8,8,1,8,2,26,0,0
/global/archives/13329,South Korea,8,9,7,1.1428571428571428,15.857142857142858,38,0,0
/global/archives/13443,United States,8,3,3,2.6666666666666665,49.333333333333336,25,0,0
/global/archives/1399,Vietnam,8,9,7,1.1428571428571428,44.714285714285715,34,0,0
/global/archives/14491,Japan,8,8,5,1.6,40.2,33,0,0
/global/archives/14766,India,8,8,5,1.6,11.2,28,0,0
/global/archives/14962,United States,8,8,5,1.6,22.8,34,0,0
/global/archives/15007,South Korea,8,8,6,1.3333333333333333,24.166666666666668,36,0,0
/global/archives/15374,Japan,8,8,8,1,26.75,38,0,0
/global/archives/15462,South Korea,8,9,6,1.3333333333333333,44.833333333333336,37,0,0
/global/archives/15687,South Korea,8,8,6,1.3333333333333333,2.3333333333333335,31,0,0
/global/archives/15937,India,8,8,6,1.3333333333333333,3.6666666666666665,30,0,0
/global/archives/15937,United States,8,9,5,1.6,33.8,34,0,0
/global/archives/16463,Hong Kong,8,7,4,2,15.75,31,0,0
/global/archives/16493,South Korea,8,7,7,1.1428571428571428,27.571428571428573,34,0,0
/global/archives/17047,South Korea,8,8,7,1.1428571428571428,21.571428571428573,36,0,0
/global/archives/17216,Japan,8,10,7,1.1428571428571428,45.142857142857146,38,0,0
/global/archives/17426,United Arab Emirates,8,8,5,1.6,39.8,34,0,0
/global/archives/17426,United Kingdom,8,7,6,1.3333333333333333,36.333333333333336,38,0,0
/global/archives/17569,India,8,6,5,1.6,28.6,30,0,0
/global/archives/17844,United Kingdom,8,3,2,4,61.5,32,0,0
/global/archives/17863,South Korea,8,8,4,2,20,30,0,0
/global/archives/17989,South Korea,8,9,8,1,60.875,31,0,0
/global/archives/18283,France,8,11,7,1.1428571428571428,79.28571428571429,41,0,0
