# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240826
# 종료일: 20240901
페이지 경로 및 화면 클래스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/17499,10,12,9,1.1111111111111112,22.555555555555557,47,0,0
/global/archives/17965,10,7,6,1.6666666666666667,40.666666666666664,39,0,0
/global/archives/18690,10,12,9,1.1111111111111112,54.888888888888886,47,0,0
/global/archives/9951,10,8,5,2,68,40,0,0
/global/archives/category/corporates/sk-ie-technology,10,6,6,1.6666666666666667,41.666666666666664,35,0,0
/global/archives/tag/sko,10,3,3,3.3333333333333335,29.666666666666668,40,0,0
/global/404,9,6,3,3,3,37,0,0
/global/archives/13521,9,9,8,1.125,7.5,42,0,0
/global/archives/15462,9,11,9,1,21.333333333333332,45,0,0
/global/archives/15664,9,11,8,1.125,5.25,40,0,0
/global/archives/16834,9,12,9,1,18.11111111111111,46,0,0
/global/archives/17737,9,10,8,1.125,56.625,44,0,0
/global/archives/18445,9,10,8,1.125,51.625,40,0,0
/global/archives/3820,9,10,9,1,6.444444444444445,41,0,0
/global/archives/9668,9,9,9,1,43.333333333333336,46,0,0
/global/archives/category/press-room/issue-fact,9,11,7,1.2857142857142858,20.714285714285715,35,0,0
/global/archives/tag/turkey,9,7,7,1.2857142857142858,19.714285714285715,34,0,0
/global/archives/15259,8,7,7,1.1428571428571428,8.571428571428571,30,0,0
/global/archives/15937,8,9,5,1.6,16.2,34,0,0
/global/archives/18374,8,8,6,1.3333333333333333,22.833333333333332,32,0,0
/global/archives/4921,8,8,6,1.3333333333333333,15.833333333333334,37,0,0
/global/archives/9493,8,6,4,2,30.5,34,0,0
/global/archives/10610,7,4,3,2.3333333333333335,73,28,0,0
/global/archives/12147,7,8,7,1,17.428571428571427,32,0,0
/global/archives/12274/skee,7,8,6,1.1666666666666667,23.833333333333332,37,0,0
/global/archives/14766,7,7,7,1,31.857142857142858,29,0,0
/global/archives/15204,7,8,7,1,29.285714285714285,33,0,0
/global/archives/16154,7,7,4,1.75,47.25,29,0,0
/global/archives/17169,7,5,4,1.75,11.75,29,0,0
/global/archives/17313,7,7,6,1.1666666666666667,53.166666666666664,26,0,0
/global/archives/18478,7,7,6,1.1666666666666667,30.333333333333332,30,0,0
/global/archives/7245,7,7,6,1.1666666666666667,12.333333333333334,28,0,0
/global/archives/category/corporates/sk-earthon,7,5,5,1.4,13.8,32,0,0
/global/archives/tag/sk-gc-americas,7,5,5,1.4,8,34,0,0
/global/archives/10835,6,6,6,1,6.5,26,0,0
/global/archives/10985,6,6,5,1.2,13,28,0,0
/global/archives/11161,6,6,6,1,256.3333333333333,30,0,0
/global/archives/12190,6,7,5,1.2,19.4,27,0,0
/global/archives/14243,6,4,4,1.5,63.25,26,0,0
/global/archives/16448,6,8,6,1,9.333333333333334,27,0,0
/global/archives/16970,6,4,4,1.5,32.25,24,0,0
/global/archives/18022,6,6,4,1.5,15.75,24,0,0
/global/archives/18140,6,6,5,1.2,72.6,25,0,0
/global/archives/18388,6,5,5,1.2,131.2,26,0,0
/global/archives/tag/pouch-type-battery,6,6,4,1.5,15.5,30,0,0
/global/archives/11512,5,6,5,1,11,23,0,0
/global/archives/12306,5,4,4,1.25,124.75,22,0,0
/global/archives/14193,5,6,5,1,65,27,0,0
/global/archives/15760,5,4,3,1.6666666666666667,39.333333333333336,23,0,0
/global/archives/15840,5,5,5,1,75.6,26,0,0
/global/archives/16939,5,5,5,1,8,24,0,0
/global/archives/17356,5,5,3,1.6666666666666667,61.333333333333336,23,0,0
/global/archives/17978,5,4,3,1.6666666666666667,20,19,0,0
/global/archives/18332,5,4,4,1.25,195.25,21,0,0
/global/archives/7078,5,1,1,5,8,16,0,0
/global/archives/7633,5,5,2,2.5,52,19,0,0
/global/archives/9740,5,5,4,1.25,42.75,21,0,0
/global/archives/category/corporate/sk-enmove,5,5,4,1.25,8.5,18,0,0
/global/archives/category/corporates/sk-enterm,5,5,4,1.25,7.5,24,0,0
/global/archives/tag/pbat,5,3,3,1.6666666666666667,30,21,0,0
/global/archives/tag/solid-power,5,5,5,1,11.2,26,0,0
/global/archives/10913,4,4,4,1,41.25,18,0,0
/global/archives/11087,4,4,3,1.3333333333333333,31.333333333333332,18,0,0
/global/archives/12008,4,4,3,1.3333333333333333,38.333333333333336,18,0,0
/global/archives/12950,4,4,4,1,8,18,0,0
/global/archives/13130,4,2,2,2,33,14,0,0
/global/archives/13313,4,1,1,4,8,16,0,0
/global/archives/1399,4,4,3,1.3333333333333333,16.666666666666668,19,0,0
/global/archives/14065,4,4,2,2,10,14,0,0
/global/archives/14078,4,4,4,1,16,15,0,0
/global/archives/14226,4,3,2,2,5.5,15,0,0
/global/archives/15574,4,5,4,1,10.25,21,0,0
/global/archives/17386,4,4,4,1,43,19,0,0
/global/archives/17950,4,5,4,1,11.25,18,0,0
/global/archives/18301,4,4,4,1,33.75,18,0,0
/global/archives/18879,4,4,3,1.3333333333333333,1.6666666666666667,19,0,0
/global/archives/3709,4,2,2,2,29,13,0,0
/global/archives/3962,4,3,3,1.3333333333333333,76,19,0,0
/global/archives/4776,4,4,3,1.3333333333333333,70.33333333333333,20,0,0
/global/archives/4793,4,4,4,1,4,17,0,0
/global/archives/5339,4,3,2,2,32.5,17,0,0
/global/archives/6150,4,4,2,2,71,15,0,0
/global/archives/6313,4,5,3,1.3333333333333333,14.333333333333334,19,0,0
/global/archives/6807,4,4,4,1,19.75,18,0,0
/global/archives/6824,4,4,3,1.3333333333333333,52.333333333333336,17,0,0
/global/archives/8400,4,6,4,1,0,19,0,0
/global/archives/9096,4,6,3,1.3333333333333333,28.666666666666668,18,0,0
/global/archives/9548,4,2,2,2,94,15,0,0
/global/archives/category/corporates/sk-incheon-petrochem,4,3,3,1.3333333333333333,9.666666666666666,17,0,0
/global/archives/tag/separator,4,2,2,2,7,14,0,0
/global/archives/tag/skei-singapore,4,3,2,2,14,16,0,0
/global/archives/tag/skeo,4,3,3,1.3333333333333333,11.666666666666666,19,0,0
/global/privacy-policy,4,4,3,1.3333333333333333,1.3333333333333333,15,0,0
/global/who-we-are,4,4,3,1.3333333333333333,49.666666666666664,18,0,0
/global/archives/1058,3,4,3,1,28.333333333333332,16,0,0
/global/archives/10767,3,4,3,1,31,10,0,0
/global/archives/10872,3,2,2,1.5,4.5,13,0,0
/global/archives/11004,3,3,3,1,69,15,0,0
/global/archives/11573,3,2,2,1.5,57,13,0,0
/global/archives/12072,3,4,2,1.5,0,12,0,0
/global/archives/13804,3,2,2,1.5,21,13,0,0
/global/archives/14309,3,3,3,1,11.666666666666666,12,0,0
/global/archives/14615,3,3,3,1,2.3333333333333335,10,0,0
/global/archives/14770,3,2,1,3,47,11,0,0
/global/archives/15067,3,3,3,1,23.666666666666668,16,0,0
/global/archives/15353,3,4,3,1,2.6666666666666665,15,0,0
/global/archives/15985,3,1,1,3,208,12,0,0
/global/archives/16493,3,3,3,1,10.333333333333334,13,0,0
/global/archives/17047,3,3,3,1,63.666666666666664,13,0,0
/global/archives/17446,3,4,4,0.75,2,14,0,0
/global/archives/17796,3,3,3,1,27,12,0,0
/global/archives/4612,3,4,3,1,62,16,0,0
/global/archives/5129,3,2,1,3,58,12,0,0
/global/archives/6253,3,3,3,1,1,11,0,0
/global/archives/6710,3,4,3,1,21,16,0,0
/global/archives/7292,3,3,3,1,42.333333333333336,13,0,0
/global/archives/7906,3,3,3,1,17.666666666666668,14,0,0
/global/archives/7919,3,3,3,1,2.6666666666666665,14,0,0
/global/archives/7961,3,3,3,1,79,13,0,0
/global/archives/8350,3,3,3,1,20,12,0,0
/global/archives/9079,3,1,1,3,162,11,0,0
/global/archives/9509,3,3,3,1,18.333333333333332,14,0,0
/global/archives/category/corporate/sk-ie-technology,3,2,2,1.5,35.5,14,0,0
/global/archives/category/corporates/sk-rading-international,3,3,3,1,5.333333333333333,11,0,0
/global/archives/tag/ford,3,2,2,1.5,89.5,13,0,0
/global/archives/tag/lithium-ion-battery,3,3,3,1,7.666666666666667,13,0,0
/global/archives/tag/poe,3,3,3,1,10.333333333333334,15,0,0
/global/archives/tag/sk-block-427,3,1,1,3,102,13,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,3,3,3,1,24.333333333333332,14,0,0
/global/archives/tag/sk-on,3,3,1,3,303,10,0,0
/global/archives/tag/skgc-japan,3,3,3,1,6.333333333333333,17,0,0
/global/archives/tag/ulsan-complex,3,2,2,1.5,13,14,0,0
/global/archives/tag/vwbe,3,2,2,1.5,29,16,0,0
/global/archives/tag/z-folding,3,1,1,3,33,11,0,0
/global/sustainability-report,3,3,3,1,12.666666666666666,16,0,0
/global/terms-and-conditions,3,3,3,1,48.333333333333336,12,0,0
/global/archives/10133,2,1,1,2,7,9,0,0
/global/archives/10159,2,2,2,1,30.5,10,0,0
/global/archives/10460,2,3,2,1,26.5,11,0,0
/global/archives/10511,2,2,2,1,3.5,9,0,0
/global/archives/10535,2,1,1,2,38,8,0,0
/global/archives/10802,2,2,1,2,18,7,0,0
/global/archives/10977,2,4,1,2,0,11,0,0
/global/archives/11037,2,2,2,1,191.5,10,0,0
/global/archives/11147,2,2,2,1,32.5,12,0,0
/global/archives/11527,2,2,2,1,14,9,0,0
/global/archives/11596,2,3,2,1,106.5,12,0,0
/global/archives/11992,2,2,2,1,57,10,0,0
/global/archives/12471,2,2,2,1,13.5,8,0,0
/global/archives/12667,2,2,2,1,138.5,9,0,0
/global/archives/13018,2,3,2,1,13.5,9,0,0
/global/archives/13103,2,2,2,1,2,8,0,0
/global/archives/13230,2,3,2,1,6,9,0,0
/global/archives/13329,2,4,2,1,0,12,0,0
/global/archives/13795,2,2,1,2,10,6,0,0
/global/archives/14030,2,4,2,1,33,8,0,0
/global/archives/14264,2,2,2,1,11,9,0,0
/global/archives/14333,2,2,2,1,51,8,0,0
/global/archives/14415,2,2,2,1,18.5,10,0,0
/global/archives/14628,2,2,2,1,3.5,9,0,0
/global/archives/14788,2,3,2,1,3.5,11,0,0
/global/archives/1493,2,2,2,1,17,11,0,0
/global/archives/15007,2,3,2,1,42.5,11,0,0
/global/archives/15103,2,2,2,1,103,9,0,0
/global/archives/15409,2,2,2,1,7.5,10,0,0
/global/archives/15430,2,2,2,1,17,10,0,0
/global/archives/15610,2,2,1,2,5,8,0,0
/global/archives/15623,2,2,2,1,2.5,7,0,0
/global/archives/15865,2,2,2,1,91,8,0,0
/global/archives/15925,2,1,1,2,7,8,0,0
/global/archives/16073,2,2,2,1,28,9,0,0
/global/archives/16131,2,2,2,1,6,8,0,0
/global/archives/16169,2,3,2,1,0,8,0,0
/global/archives/16308,2,2,2,1,36.5,9,0,0
/global/archives/16334,2,2,2,1,29,9,0,0
/global/archives/16376,2,2,2,1,35,9,0,0
/global/archives/16613,2,2,2,1,0,8,0,0
/global/archives/16719,2,2,2,1,92.5,8,0,0
/global/archives/16738,2,2,2,1,4,8,0,0
/global/archives/16810,2,2,2,1,10,6,0,0
/global/archives/17022,2,2,2,1,18,11,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_1,2,2,1,2,78,9,0,0
/global/archives/17514,2,3,2,1,68.5,12,0,0
/global/archives/17817,2,2,2,1,7.5,9,0,0
/global/archives/17844,2,3,2,1,51.5,12,0,0
/global/archives/17893,2,2,2,1,46.5,8,0,0
/global/archives/17989,2,2,2,1,16,8,0,0
/global/archives/17990,2,2,2,1,5,7,0,0
/global/archives/18421,2,2,2,1,13.5,10,0,0
/global/archives/18500,2,4,1,2,0,10,0,0
/global/archives/2448,2,2,2,1,0,7,0,0
/global/archives/2490,2,1,1,2,115,7,0,0
/global/archives/255,2,1,1,2,38,8,0,0
/global/archives/311,2,1,1,2,90,8,0,0
/global/archives/3674,2,3,2,1,6.5,10,0,0
/global/archives/3786,2,3,2,1,18,11,0,0
/global/archives/4110,2,2,2,1,7,9,0,0
/global/archives/4499,2,2,2,1,30.5,8,0,0
/global/archives/4518,2,2,2,1,16,9,0,0
/global/archives/4751,2,3,2,1,47.5,8,0,0
/global/archives/5016,2,3,2,1,5,12,0,0
/global/archives/564,2,2,2,1,50,10,0,0
/global/archives/6014,2,2,1,2,426,9,0,0
/global/archives/7031,2,2,1,2,1,8,0,0
/global/archives/7043,2,1,1,2,0,6,0,0
/global/archives/7476,2,5,3,0.6666666666666666,39.333333333333336,12,0,0
/global/archives/7710,2,3,2,1,23,11,0,0
/global/archives/7740,2,2,2,1,73.5,9,0,0
/global/archives/8046,2,2,2,1,11,10,0,0
/global/archives/8327,2,2,2,1,67,11,0,0
/global/archives/8360,2,2,2,1,7,8,0,0
/global/archives/8463,2,2,2,1,22.5,12,0,0
/global/archives/9709,2,2,2,1,18.5,10,0,0
/global/archives/9756,2,2,2,1,0,8,0,0
/global/archives/category/corporate/sk-energy,2,2,2,1,23.5,8,0,0
/global/archives/category/corporate/sk-on,2,2,1,2,8,6,0,0
/global/archives/category/corporates/sk-enmove,2,2,2,1,0,7,0,0
/global/archives/category/corporates/sk-geo-centric,2,3,2,1,3.5,8,0,0
/global/archives/category/people/sustainability,2,2,2,1,0.5,5,0,0
/global/archives/category/social-value/csr-program,2,2,1,2,8,9,0,0
/global/archives/tag/bayu-undan-ccs-project,2,1,1,2,3,9,0,0
/global/archives/tag/board-of-directors,2,2,2,1,10.5,10,0,0
/global/archives/tag/cathode-active-materials,2,1,1,2,7,7,0,0
/global/archives/tag/ecopro,2,1,1,2,3,7,0,0
/global/archives/tag/grc,2,2,2,1,11,10,0,0
/global/archives/tag/hungary,2,2,2,1,10.5,11,0,0
/global/archives/tag/investment,2,1,1,2,31,7,0,0
/global/archives/tag/nickel,2,2,1,2,0,7,0,0
/global/archives/tag/sk-battery-america,2,1,1,2,46,8,0,0
/global/archives/tag/sk-global-chemical-americas,2,1,1,2,3,7,0,0
/global/archives/tag/sk-liquor-store,2,2,2,1,14,8,0,0
/global/archives/tag/skbmp,2,3,2,1,0,8,0,0
/global/archives/tag/sustainable-aviation-fuel,2,1,1,2,31,8,0,0
/global/archives/tag/tesla,2,1,1,2,60,8,0,0
/global/archives/tag/电池租赁,2,1,1,2,14,8,0,0
/global/archives/10103,1,1,1,1,21,5,0,0
/global/archives/1043,1,1,1,1,5,5,0,0
/global/archives/10654,1,1,1,1,56,5,0,0
/global/archives/10697,1,1,1,1,0,4,0,0
"/global/archives/10774EcoPro BM Co., Ltd",1,1,1,1,0,3,0,0
/global/archives/10842,1,1,1,1,4,4,0,0
/global/archives/11180,1,1,1,1,22,3,0,0
/global/archives/11415,1,1,1,1,78,3,0,0
/global/archives/11429,1,1,1,1,8,6,0,0
/global/archives/11537,1,1,1,1,34,6,0,0
/global/archives/1175,1,1,1,1,0,4,0,0
/global/archives/11853,1,2,1,1,0,6,0,0
/global/archives/11889,1,1,1,1,0,4,0,0
/global/archives/12220,1,1,1,1,115,5,0,0
/global/archives/12269,1,1,1,1,49,4,0,0
/global/archives/12293,1,1,1,1,0,3,0,0
/global/archives/1257,1,1,1,1,15,5,0,0
/global/archives/12603,1,1,1,1,35,6,0,0
/global/archives/12688,1,2,1,1,109,7,0,0
/global/archives/12692,1,1,1,1,0,4,0,0
/global/archives/12878,1,1,0,0,0,2,0,0
/global/archives/12982,1,1,1,1,9,4,0,0
/global/archives/13036,1,1,1,1,208,5,0,0
/global/archives/13211,1,1,1,1,23,5,0,0
/global/archives/13513,1,1,1,1,0,3,0,0
/global/archives/13540,1,1,1,1,0,4,0,0
/global/archives/13544,1,1,1,1,28,5,0,0
/global/archives/13879,1,1,1,1,42,4,0,0
/global/archives/14146,1,2,1,1,0,6,0,0
/global/archives/14179,1,2,1,1,0,6,0,0
/global/archives/1425,1,1,1,1,0,3,0,0
/global/archives/14493,1,1,1,1,15,5,0,0
/global/archives/14588,1,1,1,1,15,4,0,0
/global/archives/14668,1,2,1,1,0,5,0,0
/global/archives/14688,1,2,1,1,0,6,0,0
/global/archives/1473,1,1,1,1,11,4,0,0
/global/archives/14740,1,1,1,1,2,4,0,0
/global/archives/14896,1,2,1,1,22,7,0,0
/global/archives/14962,1,1,1,1,8,5,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,1,1,1,1,11,5,0,0
/global/archives/15153,1,1,1,1,9,4,0,0
/global/archives/15592,1,1,1,1,0,3,0,0
/global/archives/15654,1,2,1,1,27,4,0,0
/global/archives/15689,1,2,1,1,0,6,0,0
/global/archives/15902,1,1,1,1,20,5,0,0
/global/archives/15964,1,1,1,1,7,4,0,0
/global/archives/16005,1,1,1,1,0,5,0,0
/global/archives/16025,1,1,1,1,8,3,0,0
/global/archives/16405,1,1,1,1,23,4,0,0
/global/archives/16480,1,1,1,1,58,6,0,0
/global/archives/16583,1,1,1,1,0,2,0,0
/global/archives/16787,1,1,1,1,22,5,0,0
/global/archives/16881,1,1,1,1,57,5,0,0
/global/archives/16925,1,1,1,1,2,4,0,0
/global/archives/16952,1,1,1,1,7,4,0,0
/global/archives/17134,1,1,1,1,0,3,0,0
/global/archives/1744,1,1,1,1,37,3,0,0
/global/archives/17697,1,1,1,1,4,5,0,0
/global/archives/17863,1,1,1,1,78,3,0,0
/global/archives/18167,1,1,1,1,0,4,0,0
/global/archives/18208,1,1,1,1,5,6,0,0
/global/archives/18268,1,1,1,1,11,5,0,0
/global/archives/18546pavilion,1,1,1,1,1,4,0,0
/global/archives/18639,1,1,1,1,7,4,0,0
/global/archives/18708,1,1,1,1,18,4,0,0
/global/archives/2026,1,1,1,1,12,5,0,0
/global/archives/2212,1,1,1,1,51,4,0,0
/global/archives/2241,1,1,1,1,54,5,0,0
/global/archives/2293,1,1,0,0,0,3,0,0
/global/archives/253,1,1,1,1,0,3,0,0
/global/archives/2535,1,1,1,1,5,5,0,0
/global/archives/2576,1,1,1,1,15,6,0,0
/global/archives/3005,1,1,1,1,0,4,0,0
/global/archives/3158,1,1,1,1,132,4,0,0
/global/archives/3269,1,1,1,1,367,5,0,0
/global/archives/3393,1,1,1,1,57,5,0,0
/global/archives/349,1,1,1,1,10,5,0,0
/global/archives/3689,1,1,1,1,54,4,0,0
/global/archives/3783,1,1,1,1,0,4,0,0
/global/archives/3830,1,1,1,1,10,5,0,0
/global/archives/3873,1,1,1,1,0,4,0,0
/global/archives/4193,1,2,1,1,0,6,0,0
/global/archives/4308,1,1,1,1,3,5,0,0
/global/archives/4360,1,1,1,1,44,6,0,0
/global/archives/4450,1,2,1,1,0,6,0,0
/global/archives/497,1,1,1,1,88,5,0,0
/global/archives/5119,1,1,1,1,4,5,0,0
/global/archives/5234,1,2,1,1,19,7,0,0
/global/archives/5772,1,1,1,1,3,5,0,0
/global/archives/5853,1,1,1,1,3,5,0,0
/global/archives/5892,1,1,1,1,28,5,0,0
/global/archives/6090,1,1,1,1,3,4,0,0
/global/archives/6414,1,1,1,1,0,3,0,0
/global/archives/6546,1,1,1,1,3,5,0,0
/global/archives/6559,1,1,1,1,0,4,0,0
/global/archives/6658,1,1,1,1,0,4,0,0
/global/archives/6683,1,1,1,1,15,5,0,0
/global/archives/6760,1,1,1,1,4,5,0,0
/global/archives/6870,1,1,1,1,11,3,0,0
/global/archives/7112,1,1,1,1,0,4,0,0
/global/archives/7177,1,1,1,1,0,3,0,0
/global/archives/7262,1,1,1,1,5,5,0,0
/global/archives/7302,1,1,1,1,10,4,0,0
/global/archives/733,1,2,1,1,0,5,0,0
/global/archives/7379,1,1,1,1,22,6,0,0
/global/archives/7555,1,1,1,1,0,4,0,0
/global/archives/7596,1,1,1,1,24,5,0,0
/global/archives/7761,1,1,1,1,13,4,0,0
/global/archives/7784,1,1,1,1,0,3,0,0
/global/archives/7794,1,1,1,1,6,4,0,0
/global/archives/8067,1,1,1,1,15,5,0,0
/global/archives/8168,1,1,1,1,12,5,0,0
/global/archives/822,1,1,1,1,12,5,0,0
/global/archives/8310,1,1,1,1,5,5,0,0
/global/archives/8383,1,1,1,1,0,3,0,0
/global/archives/8599,1,1,1,1,0,4,0,0
/global/archives/8604,1,1,1,1,232,5,0,0
/global/archives/8829,1,1,1,1,22,5,0,0
/global/archives/8914,1,1,1,1,0,4,0,0
/global/archives/9286,1,1,1,1,137,4,0,0
/global/archives/9616,1,1,1,1,3,4,0,0
/global/archives/9648,1,1,1,1,29,4,0,0
/global/archives/9797,1,1,1,1,52,6,0,0
/global/archives/9893,1,1,1,1,0,4,0,0
/global/archives/category/corporate/sk-innovation,1,1,1,1,67,5,0,0
/global/archives/category/people/onsite-report,1,1,1,1,14,4,0,0
/global/archives/tag/acga,1,1,1,1,10,6,0,0
/global/archives/tag/airrane,1,1,1,1,29,6,0,0
/global/archives/tag/all-solid-state-battery,1,1,1,1,7,3,0,0
/global/archives/tag/annual-performance,1,1,1,1,12,4,0,0
/global/archives/tag/batteries,1,1,1,1,19,4,0,0
/global/archives/tag/battery,1,1,1,1,11,3,0,0
/global/archives/tag/best-oil-company,1,1,1,1,26,5,0,0
/global/archives/tag/biofuel,1,1,1,1,5,4,0,0
/global/archives/tag/block-16-2,1,1,1,1,2,4,0,0
/global/archives/tag/block-17-03,1,1,1,1,0,3,0,0
/global/archives/tag/blueovalsk,1,1,1,1,16,5,0,0
/global/archives/tag/carbon-capture,1,1,1,1,4,4,0,0
/global/archives/tag/ccs,1,1,1,1,5,3,0,0
/global/archives/tag/continew,1,1,1,1,0,4,0,0
/global/archives/tag/dac,1,1,1,1,4,5,0,0
/global/archives/tag/depolymerization,1,1,1,1,2,5,0,0
/global/archives/tag/e-mobility,1,1,1,1,7,5,0,0
/global/archives/tag/eaa,1,1,1,1,11,5,0,0
/global/archives/tag/ecopro-bm,1,1,1,1,2,4,0,0
/global/archives/tag/energy-super-station,1,1,1,1,15,5,0,0
/global/archives/tag/europe,1,1,1,1,4,4,0,0
/global/archives/tag/ev-battery,1,1,1,1,33,5,0,0
/global/archives/tag/ev-charging,1,1,1,1,0,5,0,0
/global/archives/tag/event,1,1,1,1,2,5,0,0
/global/archives/tag/future-energy,1,1,1,1,26,4,0,0
/global/archives/tag/global-forum,1,1,1,1,0,4,0,0
/global/archives/tag/green-balance-2030,1,1,1,1,0,3,0,0
/global/archives/tag/green-bonds,1,1,1,1,2,4,0,0
/global/archives/tag/infinium,1,1,1,1,7,5,0,0
/global/archives/tag/inflation-reduction-act,1,1,1,1,0,3,0,0
/global/archives/tag/inobus,1,1,1,1,27,5,0,0
/global/archives/tag/institute-of-environmental-science-technology,1,1,1,1,17,5,0,0
/global/archives/tag/interbattery-2023,1,1,1,1,7,5,0,0
/global/archives/tag/jee-dong-seob,1,1,1,1,15,5,0,0
/global/archives/tag/kd-power,1,1,1,1,1,5,0,0
/global/archives/tag/komarom,1,1,1,1,18,4,0,0
/global/archives/tag/lfp,1,1,1,1,15,5,0,0
/global/archives/tag/liquid-cooling,1,1,1,1,0,4,0,0
/global/archives/tag/myanmart,1,1,1,1,33,4,0,0
/global/archives/tag/nmc,1,1,1,1,7,5,0,0
/global/archives/tag/oh-jong-hoon,1,1,1,1,0,4,0,0
/global/archives/tag/pbt,1,1,1,1,1,4,0,0
/global/archives/tag/poland,1,1,1,1,4,5,0,0
/global/archives/tag/polymer-electrolytes,1,1,1,1,6,4,0,0
/global/archives/tag/revenue,1,1,1,1,390,4,0,0
/global/archives/tag/rmi,1,1,1,1,10,5,0,0
/global/archives/tag/roh-jae-sok,1,1,1,1,5,5,0,0
/global/archives/tag/sf-battery,1,1,1,1,10,4,0,0
/global/archives/tag/sk-energy-americas,1,1,1,1,3,5,0,0
