# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240826
# 종료일: 20240901
페이지 경로 및 화면 클래스,기기 카테고리,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/tag/pbat,desktop,5,3,3,1.6666666666666667,30,21,0,0
/global/archives/tag/turkey,mobile,5,4,4,1.25,31,21,0,0
/global/404,mobile,4,4,1,4,0,16,0,0
/global/archives/10913,desktop,4,4,4,1,41.25,18,0,0
/global/archives/10939,mobile,4,4,2,2,13.5,15,0,0
/global/archives/11087,desktop,4,4,3,1.3333333333333333,31.333333333333332,18,0,0
/global/archives/12147,desktop,4,5,4,1,5.5,18,0,0
/global/archives/12306,desktop,4,3,3,1.3333333333333333,156.66666666666666,17,0,0
/global/archives/13130,desktop,4,2,2,2,33,14,0,0
/global/archives/13313,desktop,4,1,1,4,8,16,0,0
/global/archives/13595,mobile,4,4,3,1.3333333333333333,8.666666666666666,15,0,0
/global/archives/1399,desktop,4,4,3,1.3333333333333333,16.666666666666668,19,0,0
/global/archives/14065,desktop,4,4,2,2,10,14,0,0
/global/archives/14078,desktop,4,4,4,1,16,15,0,0
/global/archives/14193,desktop,4,5,4,1,78.5,22,0,0
/global/archives/14226,desktop,4,3,2,2,5.5,15,0,0
/global/archives/16448,desktop,4,5,4,1,14,17,0,0
/global/archives/16939,desktop,4,4,4,1,9.25,19,0,0
/global/archives/17216,mobile,4,4,4,1,0,14,0,0
/global/archives/17950,desktop,4,5,4,1,11.25,18,0,0
/global/archives/17965,mobile,4,3,3,1.3333333333333333,65,16,0,0
/global/archives/18022,mobile,4,4,3,1.3333333333333333,21,17,0,0
/global/archives/18065,mobile,4,4,4,1,93.75,17,0,0
/global/archives/18332,mobile,4,3,3,1.3333333333333333,220.66666666666666,16,0,0
/global/archives/3709,desktop,4,2,2,2,29,13,0,0
/global/archives/3962,desktop,4,3,3,1.3333333333333333,76,19,0,0
/global/archives/4776,desktop,4,4,3,1.3333333333333333,70.33333333333333,20,0,0
/global/archives/5339,desktop,4,3,2,2,32.5,17,0,0
/global/archives/6150,desktop,4,4,2,2,71,15,0,0
/global/archives/6216,mobile,4,2,2,2,281,17,0,0
/global/archives/6807,desktop,4,4,4,1,19.75,18,0,0
/global/archives/6824,desktop,4,4,3,1.3333333333333333,52.333333333333336,17,0,0
/global/archives/8400,desktop,4,6,4,1,0,19,0,0
/global/archives/9096,desktop,4,6,3,1.3333333333333333,28.666666666666668,18,0,0
/global/archives/9548,desktop,4,2,2,2,94,15,0,0
/global/archives/9668,mobile,4,4,4,1,36,19,0,0
/global/archives/category/corporates/sk-incheon-petrochem,desktop,4,3,3,1.3333333333333333,9.666666666666666,17,0,0
/global/archives/tag/skeo,desktop,4,3,3,1.3333333333333333,11.666666666666666,19,0,0
/global/archives/tag/solid-power,desktop,4,4,4,1,9.5,21,0,0
/global/archives/tag/turkey,desktop,4,3,3,1.3333333333333333,4.666666666666667,13,0,0
/global/privacy-policy,desktop,4,4,3,1.3333333333333333,1.3333333333333333,15,0,0
/global/who-we-are,desktop,4,4,3,1.3333333333333333,49.666666666666664,18,0,0
/global/archives/10767,desktop,3,4,3,1,31,10,0,0
/global/archives/10774,mobile,3,3,3,1,161.66666666666666,15,0,0
/global/archives/10985,desktop,3,2,2,1.5,28.5,13,0,0
/global/archives/10985,mobile,3,4,3,1,2.6666666666666665,15,0,0
/global/archives/11004,desktop,3,3,3,1,69,15,0,0
/global/archives/12022,mobile,3,3,3,1,14.666666666666666,14,0,0
/global/archives/12072,desktop,3,4,2,1.5,0,12,0,0
/global/archives/12106,mobile,3,3,3,1,12.333333333333334,13,0,0
/global/archives/12147,mobile,3,3,3,1,33.333333333333336,14,0,0
/global/archives/13780,mobile,3,3,3,1,17.666666666666668,9,0,0
/global/archives/13804,desktop,3,2,2,1.5,21,13,0,0
/global/archives/14309,desktop,3,3,3,1,11.666666666666666,12,0,0
/global/archives/14634,mobile,3,3,3,1,118.66666666666667,13,0,0
/global/archives/14770,desktop,3,2,1,3,47,11,0,0
/global/archives/15353,desktop,3,4,3,1,2.6666666666666665,15,0,0
/global/archives/15574,desktop,3,4,3,1,10.333333333333334,15,0,0
/global/archives/15687,mobile,3,3,3,1,2,13,0,0
/global/archives/15937,mobile,3,3,2,1.5,2.5,12,0,0
/global/archives/15985,desktop,3,1,1,3,208,12,0,0
/global/archives/16493,desktop,3,3,3,1,10.333333333333334,13,0,0
/global/archives/17047,desktop,3,3,3,1,63.666666666666664,13,0,0
/global/archives/17446,desktop,3,4,4,0.75,2,14,0,0
/global/archives/17476,desktop,3,4,3,1,28,17,0,0
/global/archives/17978,desktop,3,2,2,1.5,30,12,0,0
/global/archives/18065,tablet,3,2,2,1.5,38.5,11,0,0
/global/archives/18301,mobile,3,3,3,1,45,14,0,0
/global/archives/18361,mobile,3,3,3,1,12.333333333333334,15,0,0
/global/archives/18436,mobile,3,5,2,1.5,98.5,16,0,0
/global/archives/18445,mobile,3,3,2,1.5,20.5,13,0,0
/global/archives/18690,mobile,3,2,2,1.5,0,11,0,0
/global/archives/18753,mobile,3,3,3,1,29,11,0,0
/global/archives/18879,mobile,3,3,2,1.5,2,14,0,0
/global/archives/4612,desktop,3,4,3,1,62,16,0,0
/global/archives/4793,desktop,3,3,3,1,5.333333333333333,13,0,0
/global/archives/5129,desktop,3,2,1,3,58,12,0,0
/global/archives/6313,desktop,3,3,2,1.5,21.5,13,0,0
/global/archives/6710,desktop,3,4,3,1,21,16,0,0
/global/archives/7292,desktop,3,3,3,1,42.333333333333336,13,0,0
/global/archives/7906,desktop,3,3,3,1,17.666666666666668,14,0,0
/global/archives/7919,mobile,3,3,3,1,2.6666666666666665,14,0,0
/global/archives/8350,desktop,3,3,3,1,20,12,0,0
/global/archives/9079,desktop,3,1,1,3,162,11,0,0
/global/archives/9509,desktop,3,3,3,1,18.333333333333332,14,0,0
/global/archives/category/corporate/sk-ie-technology,desktop,3,2,2,1.5,35.5,14,0,0
/global/archives/category/corporates/sk-rading-international,desktop,3,3,3,1,5.333333333333333,11,0,0
/global/archives/tag/ford,desktop,3,2,2,1.5,89.5,13,0,0
/global/archives/tag/poe,desktop,3,3,3,1,10.333333333333334,15,0,0
/global/archives/tag/separator,mobile,3,1,1,3,8,9,0,0
/global/archives/tag/sk-block-427,desktop,3,1,1,3,102,13,0,0
/global/archives/tag/sk-on,desktop,3,3,1,3,303,10,0,0
/global/archives/tag/skgc-japan,desktop,3,3,3,1,6.333333333333333,17,0,0
/global/archives/tag/ulsan-complex,desktop,3,2,2,1.5,13,14,0,0
/global/archives/tag/vwbe,mobile,3,2,2,1.5,29,16,0,0
/global/archives/tag/z-folding,desktop,3,1,1,3,33,11,0,0
/global/sustainability-report,desktop,3,3,3,1,12.666666666666666,16,0,0
/global/archives/10133,mobile,2,1,1,2,7,9,0,0
/global/archives/10159,desktop,2,2,2,1,30.5,10,0,0
/global/archives/10460,desktop,2,3,2,1,26.5,11,0,0
/global/archives/10511,desktop,2,2,2,1,3.5,9,0,0
/global/archives/10535,desktop,2,1,1,2,38,8,0,0
/global/archives/1058,desktop,2,3,2,1,4,11,0,0
/global/archives/10802,desktop,2,2,1,2,18,7,0,0
/global/archives/10872,desktop,2,1,1,2,1,8,0,0
/global/archives/10977,desktop,2,4,1,2,0,11,0,0
/global/archives/11037,desktop,2,2,2,1,191.5,10,0,0
/global/archives/11147,desktop,2,2,2,1,32.5,12,0,0
/global/archives/11527,desktop,2,2,2,1,14,9,0,0
/global/archives/11573,mobile,2,1,1,2,66,8,0,0
/global/archives/11807,mobile,2,1,1,2,0,6,0,0
/global/archives/11992,desktop,2,2,2,1,57,10,0,0
/global/archives/12008,desktop,2,2,2,1,11,10,0,0
/global/archives/12008,mobile,2,2,1,2,93,8,0,0
/global/archives/12471,desktop,2,2,2,1,13.5,8,0,0
/global/archives/12667,desktop,2,2,2,1,138.5,9,0,0
/global/archives/12950,desktop,2,2,2,1,16,10,0,0
/global/archives/12950,mobile,2,2,2,1,0,8,0,0
/global/archives/13018,desktop,2,3,2,1,13.5,9,0,0
/global/archives/13103,desktop,2,2,2,1,2,8,0,0
/global/archives/13230,desktop,2,3,2,1,6,9,0,0
/global/archives/13329,desktop,2,4,2,1,0,12,0,0
/global/archives/13795,desktop,2,2,1,2,10,6,0,0
/global/archives/14030,desktop,2,4,2,1,33,8,0,0
/global/archives/14264,mobile,2,2,2,1,11,9,0,0
/global/archives/14333,desktop,2,2,2,1,51,8,0,0
/global/archives/14415,desktop,2,2,2,1,18.5,10,0,0
/global/archives/14615,mobile,2,2,2,1,0,6,0,0
/global/archives/14628,desktop,2,2,2,1,3.5,9,0,0
/global/archives/14766,mobile,2,2,2,1,13,9,0,0
/global/archives/14788,desktop,2,3,2,1,3.5,11,0,0
/global/archives/1493,desktop,2,2,2,1,17,11,0,0
/global/archives/15067,mobile,2,2,2,1,33,11,0,0
/global/archives/15103,desktop,2,2,2,1,103,9,0,0
/global/archives/15204,mobile,2,3,2,1,0,10,0,0
/global/archives/15409,desktop,2,2,2,1,7.5,10,0,0
/global/archives/15490,mobile,2,2,2,1,14,6,0,0
/global/archives/15865,desktop,2,2,2,1,91,8,0,0
/global/archives/15925,desktop,2,1,1,2,7,8,0,0
/global/archives/16060,mobile,2,2,2,1,0,8,0,0
/global/archives/16169,desktop,2,3,2,1,0,8,0,0
/global/archives/16308,desktop,2,2,2,1,36.5,9,0,0
/global/archives/16334,desktop,2,2,2,1,29,9,0,0
/global/archives/16448,mobile,2,3,2,1,0,10,0,0
/global/archives/16613,mobile,2,2,2,1,0,8,0,0
/global/archives/16719,desktop,2,2,2,1,92.5,8,0,0
/global/archives/16738,desktop,2,2,2,1,4,8,0,0
/global/archives/17022,desktop,2,2,2,1,18,11,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_1,desktop,2,2,1,2,78,9,0,0
/global/archives/17386,mobile,2,2,2,1,56.5,10,0,0
/global/archives/17426,mobile,2,2,2,1,92.5,10,0,0
/global/archives/17499,mobile,2,2,1,2,0,7,0,0
/global/archives/17514,desktop,2,3,2,1,68.5,12,0,0
/global/archives/17623,mobile,2,3,3,0.6666666666666666,8.666666666666666,9,0,0
/global/archives/17796,mobile,2,2,2,1,39,8,0,0
/global/archives/17817,desktop,2,2,2,1,7.5,9,0,0
/global/archives/17844,desktop,2,3,2,1,51.5,12,0,0
/global/archives/17893,desktop,2,2,2,1,46.5,8,0,0
/global/archives/17978,mobile,2,2,1,2,0,7,0,0
/global/archives/17990,desktop,2,2,2,1,5,7,0,0
/global/archives/18022,desktop,2,2,1,2,0,7,0,0
/global/archives/18421,desktop,2,2,2,1,13.5,10,0,0
/global/archives/18478,mobile,2,2,1,2,1,8,0,0
/global/archives/18500,desktop,2,4,1,2,0,10,0,0
/global/archives/2448,desktop,2,2,2,1,0,7,0,0
/global/archives/2490,desktop,2,1,1,2,115,7,0,0
/global/archives/255,desktop,2,1,1,2,38,8,0,0
/global/archives/311,desktop,2,1,1,2,90,8,0,0
/global/archives/3674,desktop,2,3,2,1,6.5,10,0,0
/global/archives/3820,mobile,2,2,2,1,3,9,0,0
/global/archives/4110,desktop,2,2,2,1,7,9,0,0
/global/archives/4499,desktop,2,2,2,1,30.5,8,0,0
/global/archives/4518,desktop,2,2,2,1,16,9,0,0
/global/archives/4751,desktop,2,3,2,1,47.5,8,0,0
/global/archives/4921,desktop,2,3,1,2,7,10,0,0
/global/archives/5016,desktop,2,3,2,1,5,12,0,0
/global/archives/564,desktop,2,2,2,1,50,10,0,0
/global/archives/6014,desktop,2,2,1,2,426,9,0,0
/global/archives/6253,mobile,2,2,2,1,1.5,7,0,0
/global/archives/7031,desktop,2,2,1,2,1,8,0,0
/global/archives/7043,desktop,2,1,1,2,0,6,0,0
/global/archives/7445,mobile,2,2,2,1,0,7,0,0
/global/archives/7476,desktop,2,5,3,0.6666666666666666,39.333333333333336,12,0,0
/global/archives/7710,desktop,2,3,2,1,23,11,0,0
/global/archives/7740,desktop,2,2,2,1,73.5,9,0,0
/global/archives/7961,desktop,2,2,2,1,35,10,0,0
/global/archives/8046,desktop,2,2,2,1,11,10,0,0
/global/archives/8327,desktop,2,2,2,1,67,11,0,0
/global/archives/8360,desktop,2,2,2,1,7,8,0,0
/global/archives/8463,desktop,2,2,2,1,22.5,12,0,0
/global/archives/9709,desktop,2,2,2,1,18.5,10,0,0
/global/archives/9756,desktop,2,2,2,1,0,8,0,0
/global/archives/category/corporate/sk-energy,desktop,2,2,2,1,23.5,8,0,0
/global/archives/category/corporate/sk-on,desktop,2,2,1,2,8,6,0,0
/global/archives/category/corporates,mobile,2,2,2,1,0,6,0,0
/global/archives/category/corporates/sk-energy,mobile,2,1,1,2,192,8,0,0
/global/archives/category/corporates/sk-enmove,desktop,2,2,2,1,0,7,0,0
/global/archives/category/corporates/sk-geo-centric,desktop,2,3,2,1,3.5,8,0,0
/global/archives/category/people,mobile,2,1,1,2,26,8,0,0
/global/archives/category/press-room,mobile,2,2,1,2,118,7,0,0
/global/archives/category/social-value/csr-program,desktop,2,2,1,2,8,9,0,0
/global/archives/tag/bayu-undan-ccs-project,desktop,2,1,1,2,3,9,0,0
/global/archives/tag/board-of-directors,desktop,2,2,2,1,10.5,10,0,0
/global/archives/tag/cathode-active-materials,desktop,2,1,1,2,7,7,0,0
/global/archives/tag/ecopro,desktop,2,1,1,2,3,7,0,0
/global/archives/tag/grc,desktop,2,2,2,1,11,10,0,0
/global/archives/tag/investment,desktop,2,1,1,2,31,7,0,0
/global/archives/tag/lithium-ion-battery,mobile,2,2,2,1,7,8,0,0
/global/archives/tag/nickel,desktop,2,2,1,2,0,7,0,0
/global/archives/tag/sk-battery-america,mobile,2,1,1,2,46,8,0,0
/global/archives/tag/sk-global-chemical-americas,desktop,2,1,1,2,3,7,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,mobile,2,2,2,1,0.5,7,0,0
/global/archives/tag/sk-liquor-store,desktop,2,2,2,1,14,8,0,0
/global/archives/tag/skbmp,desktop,2,3,2,1,0,8,0,0
/global/archives/tag/skei-singapore,desktop,2,2,1,2,8,8,0,0
/global/archives/tag/skei-singapore,mobile,2,1,1,2,20,8,0,0
/global/archives/tag/sustainable-aviation-fuel,desktop,2,1,1,2,31,8,0,0
/global/archives/tag/tesla,desktop,2,1,1,2,60,8,0,0
/global/archives/tag/电池租赁,desktop,2,1,1,2,14,8,0,0
/global/terms-and-conditions,desktop,2,2,2,1,7,8,0,0
/global/archives/10103,desktop,1,1,1,1,21,5,0,0
/global/archives/1043,mobile,1,1,1,1,5,5,0,0
/global/archives/1058,mobile,1,1,1,1,77,5,0,0
/global/archives/10654,mobile,1,1,1,1,56,5,0,0
/global/archives/10697,desktop,1,1,1,1,0,4,0,0
"/global/archives/10774EcoPro BM Co., Ltd",desktop,1,1,1,1,0,3,0,0
/global/archives/10842,desktop,1,1,1,1,4,4,0,0
/global/archives/10872,mobile,1,1,1,1,8,5,0,0
/global/archives/11161,mobile,1,1,1,1,241,6,0,0
/global/archives/11180,desktop,1,1,1,1,22,3,0,0
/global/archives/11415,desktop,1,1,1,1,78,3,0,0
/global/archives/11429,desktop,1,1,1,1,8,6,0,0
/global/archives/11537,desktop,1,1,1,1,34,6,0,0
/global/archives/11573,desktop,1,1,1,1,48,5,0,0
/global/archives/11596,desktop,1,2,1,1,202,7,0,0
/global/archives/11596,mobile,1,1,1,1,11,5,0,0
/global/archives/1175,desktop,1,1,1,1,0,4,0,0
/global/archives/11853,desktop,1,2,1,1,0,6,0,0
/global/archives/11889,mobile,1,1,1,1,0,4,0,0
/global/archives/12220,desktop,1,1,1,1,115,5,0,0
/global/archives/12269,desktop,1,1,1,1,49,4,0,0
/global/archives/12274/skee,mobile,1,2,1,1,0,6,0,0
/global/archives/12293,desktop,1,1,1,1,0,3,0,0
/global/archives/12306,mobile,1,1,1,1,29,5,0,0
/global/archives/1257,desktop,1,1,1,1,15,5,0,0
/global/archives/12603,desktop,1,1,1,1,35,6,0,0
/global/archives/12688,desktop,1,2,1,1,109,7,0,0
/global/archives/12692,desktop,1,1,1,1,0,4,0,0
/global/archives/12878,mobile,1,1,0,0,0,2,0,0
/global/archives/12982,mobile,1,1,1,1,9,4,0,0
/global/archives/13036,desktop,1,1,1,1,208,5,0,0
/global/archives/13211,desktop,1,1,1,1,23,5,0,0
/global/archives/13513,mobile,1,1,1,1,0,3,0,0
/global/archives/13521,mobile,1,1,1,1,0,4,0,0
/global/archives/13540,desktop,1,1,1,1,0,4,0,0
/global/archives/13544,desktop,1,1,1,1,28,5,0,0
/global/archives/13879,mobile,1,1,1,1,42,4,0,0
/global/archives/14146,desktop,1,2,1,1,0,6,0,0
/global/archives/14179,desktop,1,2,1,1,0,6,0,0
/global/archives/14193,mobile,1,1,1,1,11,5,0,0
/global/archives/14243,desktop,1,1,1,1,95,4,0,0
/global/archives/1425,mobile,1,1,1,1,0,3,0,0
/global/archives/14493,desktop,1,1,1,1,15,5,0,0
/global/archives/14588,desktop,1,1,1,1,15,4,0,0
/global/archives/14615,desktop,1,1,1,1,7,4,0,0
/global/archives/14668,desktop,1,2,1,1,0,5,0,0
/global/archives/14688,desktop,1,2,1,1,0,6,0,0
/global/archives/1473,desktop,1,1,1,1,11,4,0,0
/global/archives/14740,desktop,1,1,1,1,2,4,0,0
/global/archives/14896,desktop,1,2,1,1,22,7,0,0
/global/archives/14962,desktop,1,1,1,1,8,5,0,0
/global/archives/15007,desktop,1,2,1,1,0,5,0,0
/global/archives/15007,mobile,1,1,1,1,85,6,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,mobile,1,1,1,1,11,5,0,0
/global/archives/15067,desktop,1,1,1,1,5,5,0,0
/global/archives/15153,desktop,1,1,1,1,9,4,0,0
/global/archives/15430,desktop,1,1,1,1,20,5,0,0
/global/archives/15430,mobile,1,1,1,1,14,5,0,0
/global/archives/15574,mobile,1,1,1,1,10,6,0,0
/global/archives/15592,desktop,1,1,1,1,0,3,0,0
/global/archives/15610,desktop,1,1,1,1,5,5,0,0
/global/archives/15610,mobile,1,1,0,0,0,3,0,0
/global/archives/15623,desktop,1,1,1,1,5,4,0,0
/global/archives/15623,mobile,1,1,1,1,0,3,0,0
/global/archives/15654,desktop,1,1,1,1,27,3,0,0
/global/archives/15689,mobile,1,2,1,1,0,6,0,0
/global/archives/15902,desktop,1,1,1,1,20,5,0,0
/global/archives/15964,desktop,1,1,1,1,7,4,0,0
/global/archives/16005,desktop,1,1,1,1,0,5,0,0
/global/archives/16025,desktop,1,1,1,1,8,3,0,0
