# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240826
# 종료일: 20240901
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/12274/skee,South Korea,7,8,6,1.1666666666666667,23.833333333333332,37,0,0
/global/archives/15374,South Korea,7,8,6,1.1666666666666667,6.166666666666667,31,0,0
/global/archives/16060,India,7,7,5,1.4,27.6,30,0,0
/global/archives/16060,United States,7,7,3,2.3333333333333335,15.333333333333334,34,0,0
/global/archives/17216,United States,7,7,6,1.1666666666666667,21.333333333333332,28,0,0
/global/archives/17426,Taiwan,7,7,1,7,561,28,0,0
/global/archives/18546,Australia,7,9,5,1.4,85.6,35,0,0
/global/archives/18743,United States,7,7,7,1,3.2857142857142856,26,0,0
/global/archives/category/corporates/sk-innovation,Australia,7,3,3,2.3333333333333335,16.666666666666668,27,0,0
/global/archives/category/press-room/financial-results,United Arab Emirates,7,2,2,3.5,29,27,0,0
/global/archives/category/press-room/press-release,Australia,7,4,3,2.3333333333333335,7.666666666666667,26,0,0
/global/latestnews,India,7,8,5,1.4,8.8,31,0,0
/global/latestnews,Singapore,7,3,3,2.3333333333333335,74,29,0,0
/global/,Taiwan,6,5,3,2,41.666666666666664,29,0,0
/global/archives/12106,United States,6,6,5,1.2,10.6,26,0,0
/global/archives/15204,United Kingdom,6,7,6,1,31.666666666666668,28,0,0
/global/archives/15490,South Korea,6,7,4,1.5,60,24,0,0
/global/archives/16060,Japan,6,7,6,1,22.666666666666668,32,0,0
/global/archives/16286,United States,6,6,5,1.2,0,24,0,0
/global/archives/16532,Singapore,6,3,2,3,26.5,23,0,0
/global/archives/17426,United Kingdom,6,3,3,2,145.33333333333334,28,0,0
/global/archives/17426,United States,6,5,5,1.2,23.8,25,0,0
/global/archives/18065,United States,6,7,5,1.2,67,25,0,0
/global/archives/18436,South Korea,6,8,4,1.5,229.75,28,0,0
/global/archives/18608,Taiwan,6,9,2,3,7.5,27,0,0
/global/archives/18608,Ukraine,6,1,1,6,36,20,0,0
/global/archives/18659,Japan,6,6,4,1.5,0,20,0,0
/global/archives/18753,Australia,6,3,3,2,51.666666666666664,22,0,0
/global/archives/18770,Japan,6,6,5,1.2,37,25,0,0
/global/archives/489,Singapore,6,4,3,2,304.3333333333333,23,0,0
/global/archives/489,Thailand,6,2,1,6,800,25,0,0
/global/archives/category/corporates,Taiwan,6,2,2,3,36.5,24,0,0
/global/archives/category/press-room/financial-results,Germany,6,4,3,2,35,25,0,0
/global/archives/category/press-room/financial-results,Hong Kong,6,2,2,3,22,20,0,0
/global/archives/category/press-room/press-release,United States,6,4,4,1.5,11.5,25,0,0
/global/archives/tag/sk-gc-americas,United States,6,4,4,1.5,6.75,28,0,0
/global/,Australia,5,4,4,1.25,9.75,19,0,0
/global/archives/10835,United States,5,5,5,1,3.6,21,0,0
/global/archives/10939,India,5,3,2,2.5,34.5,20,0,0
/global/archives/10939,Malaysia,5,5,3,1.6666666666666667,12.666666666666666,20,0,0
/global/archives/15760,South Korea,5,4,3,1.6666666666666667,39.333333333333336,23,0,0
/global/archives/17737,South Korea,5,6,5,1,72.6,26,0,0
/global/archives/18283,United States,5,6,5,1,0.4,22,0,0
/global/archives/18361,India,5,5,4,1.25,61.5,18,0,0
/global/archives/18445,South Korea,5,6,4,1.25,9.75,23,0,0
/global/archives/18546,Hong Kong,5,7,4,1.25,0.25,24,0,0
/global/archives/18608,Hong Kong,5,2,2,2.5,18.5,17,0,0
/global/archives/18608,Japan,5,4,3,1.6666666666666667,15,20,0,0
/global/archives/18608,South Korea,5,6,4,1.25,50,22,0,0
/global/archives/18659,South Korea,5,3,3,1.6666666666666667,87,18,0,0
/global/archives/18753,United Kingdom,5,6,6,0.8333333333333334,17.666666666666668,20,0,0
/global/archives/18753,United States,5,5,4,1.25,17.75,22,0,0
/global/archives/7078,South Korea,5,1,1,5,8,16,0,0
/global/archives/category/corporates,China,5,4,4,1.25,6.25,18,0,0
/global/archives/category/corporates/sk-on,Japan,5,2,2,2.5,76,20,0,0
/global/archives/category/corporates/sk-on,South Korea,5,4,4,1.25,8.5,16,0,0
/global/archives/category/insight,South Korea,5,6,6,0.8333333333333334,10.166666666666666,19,0,0
/global/archives/category/insight/trend_report,South Korea,5,4,4,1.25,38.5,20,0,0
/global/archives/category/people,United States,5,5,5,1,5.4,20,0,0
/global/archives/category/press-room,France,5,2,2,2.5,36.5,18,0,0
/global/archives/category/press-room/financial-results,South Korea,5,3,2,2.5,23.5,19,0,0
/global/archives/category/press-room/financial-results,Taiwan,5,4,1,5,93,21,0,0
/global/archives/category/press-room/financial-results,United Kingdom,5,2,2,2.5,28,20,0,0
/global/archives/category/press-room/financial-results,Vietnam,5,1,1,5,57,18,0,0
/global/archives/category/press-room/press-release,Singapore,5,5,3,1.6666666666666667,15,21,0,0
/global/latestnews,United States,5,5,2,2.5,76.5,20,0,0
/global/,Indonesia,4,3,2,2,21,18,0,0
/global/archives/10985,Vietnam,4,3,3,1.3333333333333333,21.666666666666668,18,0,0
/global/archives/12022,United States,4,4,4,1,14.25,19,0,0
/global/archives/13313,South Korea,4,1,1,4,8,16,0,0
/global/archives/13521,South Korea,4,3,3,1.3333333333333333,12.666666666666666,19,0,0
/global/archives/13595,United States,4,4,4,1,8.25,19,0,0
/global/archives/13780,India,4,4,3,1.3333333333333333,30.333333333333332,17,0,0
/global/archives/15259,United States,4,4,4,1,0,16,0,0
/global/archives/15374,Malaysia,4,3,3,1.3333333333333333,14.333333333333334,17,0,0
/global/archives/17169,India,4,3,2,2,12.5,17,0,0
/global/archives/17356,United States,4,4,2,2,92,19,0,0
/global/archives/17426,India,4,4,3,1.3333333333333333,27.666666666666668,18,0,0
/global/archives/17623,India,4,5,5,0.8,15.6,20,0,0
/global/archives/17965,Singapore,4,2,1,4,12,13,0,0
/global/archives/18022,Indonesia,4,4,2,2,0,14,0,0
/global/archives/18107,Iran,4,3,2,2,88,18,0,0
/global/archives/18388,United States,4,3,3,1.3333333333333333,218.66666666666666,18,0,0
/global/archives/18478,United States,4,4,3,1.3333333333333333,51,17,0,0
/global/archives/18546,Spain,4,7,3,1.3333333333333333,38.666666666666664,24,0,0
/global/archives/18546,United Kingdom,4,5,4,1,82,19,0,0
/global/archives/18608,India,4,5,4,1,8,15,0,0
/global/archives/18608,United Arab Emirates,4,2,1,4,27,19,0,0
/global/archives/18753,Canada,4,3,2,2,33,16,0,0
/global/archives/18770,Bosnia & Herzegovina,4,3,2,2,118,17,0,0
/global/archives/18770,China,4,5,4,1,12,16,0,0
/global/archives/18770,Spain,4,4,4,1,0,15,0,0
/global/archives/18879,South Korea,4,4,3,1.3333333333333333,1.6666666666666667,19,0,0
/global/archives/4776,China,4,4,3,1.3333333333333333,70.33333333333333,20,0,0
/global/archives/489,Myanmar (Burma),4,3,2,2,101.5,16,0,0
/global/archives/6216,Singapore,4,2,2,2,158,15,0,0
/global/archives/7445,Hong Kong,4,3,2,2,44,16,0,0
/global/archives/category/corporates,Japan,4,2,2,2,28.5,15,0,0
/global/archives/category/corporates/sk-earthon,Singapore,4,2,2,2,17,17,0,0
/global/archives/category/corporates/sk-ie-technology,China,4,1,1,4,89,14,0,0
/global/archives/category/corporates/sk-on,United States,4,4,3,1.3333333333333333,259,16,0,0
/global/archives/category/insight,United States,4,5,5,0.8,11.4,17,0,0
/global/archives/category/press-room,Japan,4,3,3,1.3333333333333333,27.333333333333332,16,0,0
/global/archives/category/press-room,United Arab Emirates,4,3,3,1.3333333333333333,11.666666666666666,16,0,0
/global/archives/category/press-room/press-release,South Korea,4,5,4,1,12.5,17,0,0
/global/archives/tag/pouch-type-battery,Germany,4,3,2,2,25.5,18,0,0
/global/archives/tag/skei-singapore,South Korea,4,3,2,2,14,16,0,0
/global/archives/tag/turkey,Ukraine,4,3,3,1.3333333333333333,41.333333333333336,18,0,0
/global/,Canada,3,2,2,1.5,29.5,15,0,0
/global/,Vietnam,3,3,2,1.5,90,12,0,0
/global/archives/10610,Singapore,3,2,1,3,153,12,0,0
/global/archives/10610,United States,3,1,1,3,66,13,0,0
/global/archives/11807,South Korea,3,2,1,3,0,9,0,0
/global/archives/12022,Russia,3,3,2,1.5,19.5,13,0,0
/global/archives/12106,United Kingdom,3,2,1,3,2,9,0,0
/global/archives/12306,United States,3,2,2,1.5,198,13,0,0
/global/archives/12950,Mexico,3,3,3,1,10,13,0,0
/global/archives/13130,South Korea,3,1,1,3,54,11,0,0
/global/archives/13595,India,3,1,1,3,1,10,0,0
/global/archives/13780,Singapore,3,3,3,1,16.333333333333332,11,0,0
/global/archives/13780,South Korea,3,3,3,1,18,10,0,0
/global/archives/13780,United States,3,4,4,0.75,19.25,14,0,0
/global/archives/14491,India,3,2,2,1.5,61.5,8,0,0
/global/archives/14615,China,3,3,3,1,2.3333333333333335,10,0,0
/global/archives/14634,United States,3,4,3,1,55,15,0,0
/global/archives/14770,Hong Kong,3,2,1,3,47,11,0,0
/global/archives/15374,Japan,3,3,3,1,19.333333333333332,13,0,0
/global/archives/15462,United States,3,4,3,1,37.333333333333336,15,0,0
/global/archives/15490,India,3,4,3,1,17.333333333333332,14,0,0
/global/archives/15490,Taiwan,3,2,2,1.5,227.5,13,0,0
/global/archives/15687,Pakistan,3,2,1,3,110,12,0,0
/global/archives/15937,China,3,3,1,3,76,12,0,0
/global/archives/15985,Canada,3,1,1,3,208,12,0,0
/global/archives/16060,Singapore,3,3,2,1.5,6,12,0,0
/global/archives/16060,South Korea,3,3,3,1,12.333333333333334,14,0,0
/global/archives/16154,India,3,3,2,1.5,19,11,0,0
/global/archives/16463,India,3,3,3,1,11.666666666666666,15,0,0
/global/archives/16532,Vietnam,3,3,3,1,52,14,0,0
/global/archives/16834,United States,3,4,3,1,13.666666666666666,16,0,0
/global/archives/16970,United Kingdom,3,1,1,3,26,13,0,0
/global/archives/17169,United States,3,2,2,1.5,11,12,0,0
/global/archives/17216,India,3,3,2,1.5,49,14,0,0
/global/archives/17216,Japan,3,2,2,1.5,35,13,0,0
/global/archives/17426,Germany,3,3,3,1,189,11,0,0
/global/archives/17426,Singapore,3,3,2,1.5,5,11,0,0
/global/archives/17426,Vietnam,3,3,3,1,56.333333333333336,13,0,0
/global/archives/17499,India,3,3,2,1.5,17,12,0,0
/global/archives/17499,United States,3,3,3,1,44,13,0,0
/global/archives/17569,Ireland,3,3,0,0,0,9,0,0
/global/archives/17595,Japan,3,1,1,3,519,11,0,0
/global/archives/17595,United States,3,2,1,3,24,12,0,0
/global/archives/17950,India,3,4,3,1,13.666666666666666,13,0,0
/global/archives/18065,Hong Kong,3,2,2,1.5,40.5,11,0,0
/global/archives/18065,India,3,3,1,3,174,12,0,0
/global/archives/18283,Germany,3,3,3,1,3.6666666666666665,15,0,0
/global/archives/18283,India,3,2,2,1.5,31.5,12,0,0
/global/archives/18332,Philippines,3,2,2,1.5,241,11,0,0
/global/archives/18361,United States,3,3,3,1,12.333333333333334,15,0,0
/global/archives/18374,Taiwan,3,3,1,3,20,13,0,0
/global/archives/18690,South Korea,3,3,3,1,4,14,0,0
/global/archives/18743,Singapore,3,3,3,1,23.333333333333332,14,0,0
/global/archives/18783,India,3,3,3,1,0.6666666666666666,10,0,0
/global/archives/18783,United Kingdom,3,4,4,0.75,8.5,14,0,0
/global/archives/3709,India,3,1,1,3,58,9,0,0
/global/archives/3820,Singapore,3,3,3,1,0.3333333333333333,13,0,0
/global/archives/5129,United States,3,2,1,3,58,12,0,0
/global/archives/5339,Indonesia,3,2,1,3,65,14,0,0
/global/archives/6150,Singapore,3,3,1,3,108,9,0,0
/global/archives/6216,South Korea,3,5,3,1,8.333333333333334,18,0,0
/global/archives/6824,China,3,3,2,1.5,77,13,0,0
/global/archives/7245,United States,3,3,2,1.5,11,12,0,0
/global/archives/7633,India,3,2,1,3,104,11,0,0
/global/archives/9079,United Arab Emirates,3,1,1,3,162,11,0,0
/global/archives/9493,Taiwan,3,1,1,3,97,12,0,0
/global/archives/9493,United Kingdom,3,3,1,3,6,15,0,0
/global/archives/9548,Taiwan,3,1,1,3,183,10,0,0
/global/archives/9668,Singapore,3,3,3,1,46,14,0,0
/global/archives/9740,Singapore,3,3,2,1.5,7,14,0,0
/global/archives/category/corporate/sk-ie-technology,South Korea,3,2,2,1.5,35.5,14,0,0
/global/archives/category/corporates/sk-energy,Nigeria,3,2,2,1.5,104.5,12,0,0
/global/archives/category/corporates/sk-energy,Thailand,3,1,1,3,115,12,0,0
/global/archives/category/corporates/sk-energy,United Kingdom,3,3,1,3,0,9,0,0
/global/archives/category/corporates/sk-enterm,Singapore,3,2,2,1.5,13.5,14,0,0
/global/archives/category/corporates/sk-innovation,South Korea,3,3,3,1,2.6666666666666665,12,0,0
/global/archives/category/corporates/sk-innovation,United States,3,4,3,1,8.333333333333334,13,0,0
/global/archives/category/corporates/sk-on,Taiwan,3,2,1,3,42,12,0,0
/global/archives/category/insight/trend_report,Ukraine,3,1,1,3,17,7,0,0
/global/archives/category/people/inno-people,India,3,2,2,1.5,4,9,0,0
/global/archives/category/people/inno-people,Singapore,3,2,1,3,10,10,0,0
/global/archives/category/press-room,India,3,2,2,1.5,11,12,0,0
/global/archives/category/press-room/financial-results,Australia,3,2,2,1.5,12.5,12,0,0
/global/archives/category/press-room/financial-results,Japan,3,1,1,3,201,12,0,0
/global/archives/category/press-room/issue-fact,Taiwan,3,4,1,3,53,10,0,0
/global/archives/category/press-room/press-release,Germany,3,2,2,1.5,32,12,0,0
/global/archives/category/press-room/press-release,United Arab Emirates,3,3,2,1.5,27,14,0,0
/global/archives/category/press-room/press-release,United Kingdom,3,3,2,1.5,41.5,13,0,0
/global/archives/tag/separator,South Korea,3,1,1,3,8,9,0,0
/global/archives/tag/sk-block-427,South Korea,3,1,1,3,102,13,0,0
/global/archives/tag/sk-on,Taiwan,3,3,1,3,303,10,0,0
/global/archives/tag/skeo,South Korea,3,2,2,1.5,8.5,14,0,0
/global/archives/tag/skgc-japan,Japan,3,3,3,1,6.333333333333333,17,0,0
/global/archives/tag/vwbe,United States,3,2,2,1.5,29,16,0,0
/global/archives/tag/z-folding,United States,3,1,1,3,33,11,0,0
/global/privacy-policy,South Korea,3,3,2,1.5,2,13,0,0
/global/,Argentina,2,2,1,2,10,7,0,0
/global/,Bosnia & Herzegovina,2,1,1,2,13,6,0,0
/global/,Hong Kong,2,2,2,1,5.5,9,0,0
/global/,Nigeria,2,2,1,2,24,9,0,0
/global/archives/10133,United Kingdom,2,1,1,2,7,9,0,0
/global/archives/10535,South Korea,2,1,1,2,38,8,0,0
/global/archives/10802,China,2,2,1,2,18,7,0,0
/global/archives/10872,Palestine,2,1,1,2,1,8,0,0
/global/archives/10913,India,2,2,2,1,31.5,9,0,0
/global/archives/10977,India,2,4,1,2,0,11,0,0
/global/archives/11087,United Kingdom,2,1,1,2,3,7,0,0
/global/archives/11161,South Korea,2,2,2,1,604,10,0,0
/global/archives/11512,United Arab Emirates,2,3,2,1,17.5,11,0,0
/global/archives/11512,United States,2,2,2,1,7,7,0,0
/global/archives/11527,Singapore,2,2,2,1,14,9,0,0
/global/archives/11573,Singapore,2,1,1,2,66,8,0,0
/global/archives/11596,United States,2,2,2,1,106.5,10,0,0
/global/archives/11992,India,2,2,2,1,57,10,0,0
/global/archives/12008,Denmark,2,2,1,2,93,8,0,0
/global/archives/12022,Greece,2,3,2,1,11,11,0,0
/global/archives/12072,United States,2,3,1,2,0,8,0,0
/global/archives/12106,Indonesia,2,3,1,2,0,8,0,0
/global/archives/12106,Singapore,2,2,1,2,0,7,0,0
/global/archives/12106,South Korea,2,2,2,1,9,8,0,0
/global/archives/12106,United Arab Emirates,2,1,1,2,61,7,0,0
/global/archives/12147,United States,2,2,2,1,7.5,9,0,0
/global/archives/12190,South Korea,2,2,1,2,85,9,0,0
/global/archives/13103,South Korea,2,2,2,1,2,8,0,0
/global/archives/13521,India,2,2,2,1,0,7,0,0
/global/archives/13595,Indonesia,2,2,1,2,0,6,0,0
/global/archives/13595,South Korea,2,1,1,2,262,9,0,0
/global/archives/13780,Taiwan,2,1,1,2,94,7,0,0
/global/archives/13780,United Kingdom,2,2,1,2,11,7,0,0
/global/archives/13795,South Korea,2,2,1,2,10,6,0,0
/global/archives/13804,Germany,2,1,1,2,32,8,0,0
/global/archives/1399,South Korea,2,2,1,2,24,9,0,0
/global/archives/14030,South Korea,2,4,2,1,33,8,0,0
/global/archives/14065,United States,2,1,1,2,20,8,0,0
/global/archives/14193,Canada,2,1,1,2,229,9,0,0
/global/archives/14193,South Korea,2,4,3,0.6666666666666666,29.333333333333332,13,0,0
/global/archives/14226,India,2,1,1,2,10,8,0,0
/global/archives/14243,Hong Kong,2,1,1,2,35,8,0,0
/global/archives/14243,Russia,2,1,1,2,18,9,0,0
/global/archives/14491,Singapore,2,3,2,1,4,7,0,0
/global/archives/14491,United States,2,2,2,1,7.5,9,0,0
/global/archives/14766,India,2,2,2,1,5.5,8,0,0
/global/archives/14788,South Korea,2,3,2,1,3.5,11,0,0
/global/archives/1493,United States,2,2,2,1,17,11,0,0
/global/archives/15103,United States,2,2,2,1,103,9,0,0
/global/archives/15259,China,2,1,1,2,20,4,0,0
/global/archives/15462,India,2,2,2,1,7.5,8,0,0
/global/archives/15490,Japan,2,1,1,2,0,4,0,0
/global/archives/15490,United States,2,3,2,1,6,11,0,0
/global/archives/15574,Japan,2,3,2,1,10,10,0,0
/global/archives/15623,China,2,2,2,1,2.5,7,0,0
/global/archives/15664,India,2,2,1,2,0,7,0,0
/global/archives/15664,Japan,2,2,2,1,6.5,9,0,0
/global/archives/15664,South Korea,2,2,2,1,14,9,0,0
/global/archives/15664,United States,2,3,2,1,0,9,0,0
/global/archives/15687,United States,2,2,2,1,5.5,9,0,0
/global/archives/15840,Malaysia,2,2,2,1,70.5,11,0,0
/global/archives/15865,South Korea,2,2,2,1,91,8,0,0
/global/archives/15925,South Korea,2,1,1,2,7,8,0,0
/global/archives/16060,Taiwan,2,2,1,2,176,9,0,0
/global/archives/16154,United Kingdom,2,2,1,2,86,10,0,0
/global/archives/16334,United States,2,2,2,1,29,9,0,0
/global/archives/16448,Indonesia,2,2,2,1,0,8,0,0
/global/archives/16493,South Korea,2,2,2,1,15.5,10,0,0
/global/archives/16532,Australia,2,2,1,2,69,9,0,0
/global/archives/16834,Australia,2,4,2,1,2.5,10,0,0
/global/archives/16834,Singapore,2,2,2,1,44,10,0,0
/global/archives/16939,India,2,2,2,1,8.5,9,0,0
/global/archives/17047,South Korea,2,2,2,1,95.5,9,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_1,South Korea,2,2,1,2,78,9,0,0
/global/archives/17313,Singapore,2,2,1,2,203,9,0,0
/global/archives/17386,United States,2,2,2,1,56.5,10,0,0
/global/archives/17426,Australia,2,2,2,1,17,9,0,0
/global/archives/17426,Canada,2,3,2,1,0,8,0,0
/global/archives/17426,Hong Kong,2,1,1,2,21,10,0,0
/global/archives/17426,Indonesia,2,1,1,2,290,9,0,0
/global/archives/17426,United Arab Emirates,2,2,2,1,7,10,0,0
/global/archives/17446,South Korea,2,2,2,1,3,9,0,0
/global/archives/17476,United States,2,2,2,1,60,9,0,0
/global/archives/17569,Japan,2,2,2,1,12,7,0,0
/global/archives/17595,India,2,1,1,2,0,5,0,0
/global/archives/17965,Bangladesh,2,1,1,2,81,7,0,0
/global/archives/17978,Germany,2,2,1,2,0,7,0,0
/global/archives/17978,South Korea,2,1,1,2,52,7,0,0
/global/archives/18065,China,2,2,2,1,7,5,0,0
/global/archives/18065,Germany,2,1,1,2,90,8,0,0
/global/archives/18065,Singapore,2,2,2,1,44,9,0,0
/global/archives/18107,Australia,2,2,2,1,601,10,0,0
/global/archives/18107,South Korea,2,2,2,1,57.5,10,0,0
/global/archives/18107,United Kingdom,2,2,2,1,122.5,9,0,0
/global/archives/18140,(not set),2,2,2,1,0,8,0,0
/global/archives/18140,South Korea,2,2,2,1,173,10,0,0
/global/archives/18283,(not set),2,2,2,1,0,8,0,0
/global/archives/18283,South Korea,2,2,2,1,18,10,0,0
/global/archives/18361,South Korea,2,2,1,2,0,7,0,0
/global/archives/18361,Taiwan,2,1,1,2,3,8,0,0
/global/archives/18388,(not set),2,2,2,1,0,8,0,0
/global/archives/18421,India,2,2,2,1,13.5,10,0,0
/global/archives/18478,Singapore,2,2,2,1,14,8,0,0
/global/archives/18500,South Korea,2,4,1,2,0,10,0,0
/global/archives/18546,Kuwait,2,2,2,1,34,8,0,0
/global/archives/18546,Netherlands,2,2,2,1,1,8,0,0
/global/archives/18546,Poland,2,2,0,0,0,6,0,0
/global/archives/18608,China,2,2,1,2,22,5,0,0
/global/archives/18608,France,2,1,1,2,223,6,0,0
/global/archives/18608,Germany,2,2,1,2,70,9,0,0
/global/archives/18608,Italy,2,2,2,1,5,8,0,0
/global/archives/18608,Peru,2,1,1,2,208,8,0,0
/global/archives/18608,United States,2,3,2,1,9.5,9,0,0
/global/archives/18659,(not set),2,2,2,1,0,8,0,0
/global/archives/18659,Australia,2,3,2,1,5,10,0,0
/global/archives/18659,Singapore,2,1,1,2,11,8,0,0
/global/archives/18690,France,2,3,2,1,42.5,9,0,0
/global/archives/18690,United States,2,1,1,2,0,6,0,0
/global/archives/18743,Canada,2,2,2,1,0,6,0,0
/global/archives/18743,India,2,2,2,1,12.5,9,0,0
/global/archives/18743,Italy,2,2,2,1,34,7,0,0
/global/archives/18753,Japan,2,2,2,1,39.5,7,0,0
/global/archives/18753,Taiwan,2,1,1,2,41,7,0,0
/global/archives/18770,Argentina,2,2,1,2,66,6,0,0
/global/archives/18770,Russia,2,1,1,2,7,7,0,0
/global/archives/18770,Türkiye,2,1,1,2,52,7,0,0
/global/archives/18770,Vietnam,2,2,2,1,532.5,11,0,0
/global/archives/18783,United States,2,2,2,1,9,9,0,0
/global/archives/2448,Japan,2,2,2,1,0,7,0,0
/global/archives/2490,India,2,1,1,2,115,7,0,0
/global/archives/255,Taiwan,2,1,1,2,38,8,0,0
/global/archives/311,Singapore,2,1,1,2,90,8,0,0
/global/archives/3820,India,2,2,2,1,13.5,9,0,0
/global/archives/3962,Yemen,2,1,1,2,25,8,0,0
/global/archives/4612,India,2,2,2,1,24.5,9,0,0
/global/archives/4793,Russia,2,2,2,1,8,9,0,0
/global/archives/489,Switzerland,2,2,1,2,0,7,0,0
/global/archives/6014,United States,2,2,1,2,426,9,0,0
/global/archives/6216,Canada,2,2,1,2,39,9,0,0
/global/archives/6216,Sweden,2,3,1,2,41,10,0,0
/global/archives/6253,India,2,2,2,1,1.5,7,0,0
/global/archives/6313,Hong Kong,2,2,1,2,37,9,0,0
/global/archives/7031,Belgium,2,2,1,2,1,8,0,0
/global/archives/7043,Romania,2,1,1,2,0,6,0,0
/global/archives/7245,India,2,2,2,1,24,10,0,0
/global/archives/7292,South Korea,2,2,2,1,18.5,9,0,0
/global/archives/7445,India,2,2,2,1,67.5,10,0,0
