# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240501
# 종료일: 20240531
페이지 경로 및 화면 클래스,세션 소스,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/category/field-news/inno-field,naver,28,25,1.12,10.6,108,0,0
/archives/category/industry-and-insight/basics,(direct),28,20,1.4,34.65,106,0,0
/archives/100222,google,27,20,1.35,59.95,114,0,0
/archives/104136,google,27,18,1.5,30.5,125,0,0
/archives/108736,google,27,22,1.2272727272727273,35.63636363636363,129,0,0
/archives/114052,google,27,25,1.08,21.2,124,0,0
/archives/114522,google,27,24,1.125,36.333333333333336,111,0,0
/archives/115249,(direct),27,21,1.2857142857142858,13.666666666666666,97,0,0
/archives/14136,google,27,24,1.125,64.91666666666667,125,0,0
/archives/19881,google,27,21,1.2857142857142858,36.42857142857143,117,0,0
/archives/20706,google,27,23,1.173913043478261,40.78260869565217,129,0,0
/archives/24588,google,27,25,1.08,51.6,135,0,0
/archives/47218,google,27,22,1.2272727272727273,42.90909090909091,122,0,0
/archives/73127,google,27,23,1.173913043478261,23.26086956521739,133,0,0
/archives/85006,(direct),27,26,1.0384615384615385,6.076923076923077,114,0,0
/archives/93157,google,27,19,1.4210526315789473,57.421052631578945,122,0,0
/archives/97264,google,27,21,1.2857142857142858,44.904761904761905,125,0,0
/archives/102531,google,26,16,1.625,44,108,0,0
/archives/105499,google,26,25,1.04,74,125,0,0
/archives/106338,(direct),26,21,1.2380952380952381,37.61904761904762,122,0,0
/archives/114608,google,26,23,1.1304347826086956,12.08695652173913,118,0,0
/archives/114999,naver,26,21,1.2380952380952381,56.04761904761905,114,0,0
/archives/38098,google,26,23,1.1304347826086956,15.173913043478262,119,0,0
/archives/94081,google,26,25,1.04,20.4,126,0,0
/archives/category/business/sk-earthon,google,26,16,1.625,52.625,100,0,0
/archives/category/press,naver,26,12,2.1666666666666665,71.58333333333333,103,0,0
/archives/100553,google,25,23,1.0869565217391304,32.52173913043478,111,0,0
/archives/103336,google,25,22,1.1363636363636365,33.77272727272727,110,0,0
/archives/103989,google,25,23,1.0869565217391304,46.91304347826087,112,0,0
/archives/111831,(direct),25,19,1.3157894736842106,7.526315789473684,103,0,0
/archives/113197,google,25,23,1.0869565217391304,37.34782608695652,125,0,0
/archives/114208,google,25,21,1.1904761904761905,27,109,0,0
/archives/20948,google,25,21,1.1904761904761905,49.23809523809524,119,0,0
/archives/21295,google,25,17,1.4705882352941178,37.411764705882355,107,0,0
/archives/28520,google,25,19,1.3157894736842106,30.842105263157894,113,0,0
/archives/3095,google,25,19,1.3157894736842106,27.36842105263158,106,0,0
/archives/37693,google,25,24,1.0416666666666667,46.333333333333336,121,0,0
/archives/85187,google,25,22,1.1363636363636365,31.818181818181817,101,0,0
/archives/96864,naver,25,24,1.0416666666666667,113.58333333333333,124,0,0
/archives/category/business,naver,25,17,1.4705882352941178,11.352941176470589,101,0,0
/archives/tag/great-music-festival,naver,25,3,8.333333333333334,63,93,0,0
/posts,naver,25,16,1.5625,17.3125,96,0,0
/,facebook,24,6,4,37.333333333333336,101,0,0
/archives/110120,skgeocentric.com,24,22,1.0909090909090908,12.318181818181818,114,0,0
/archives/110819,google,24,19,1.263157894736842,43.78947368421053,91,0,0
/archives/113159,(direct),24,16,1.5,27.375,93,0,0
/archives/114810,google,24,19,1.263157894736842,46.89473684210526,107,0,0
/archives/114999,lm.facebook.com,24,8,3,8.375,92,0,0
/archives/115074,(direct),24,22,1.0909090909090908,23.954545454545453,95,0,0
/archives/21617,google,24,24,1,45.791666666666664,118,0,0
/archives/27825,google,24,22,1.0909090909090908,23.318181818181817,123,0,0
/archives/60780,google,24,22,1.0909090909090908,37.59090909090909,108,0,0
/archives/7636,naver,24,23,1.0434782608695652,24.73913043478261,127,0,0
/archives/80603,google,24,12,2,44.583333333333336,97,0,0
/archives/83166,google,24,21,1.1428571428571428,36.19047619047619,111,0,0
/archives/96339,google,24,22,1.0909090909090908,30.40909090909091,116,0,0
/archives/96387,google,24,19,1.263157894736842,39.421052631578945,112,0,0
/archives/97391,google,24,23,1.0434782608695652,26,119,0,0
/archives/98107,(direct),24,15,1.6,58.13333333333333,107,0,0
/archives/category/field-news,naver,24,16,1.5,6.625,94,0,0
/archives/tag/sk-battery-america,google,24,17,1.411764705882353,55.94117647058823,109,0,0
/,skearthon.com,23,12,1.9166666666666667,22.916666666666668,120,0,0
/,skenmove.com,23,9,2.5555555555555554,32.22222222222222,111,0,0
/archives/107662,google,23,10,2.3,71,83,0,0
/archives/107738,google,23,15,1.5333333333333334,134.73333333333332,106,0,0
/archives/111652,google,23,15,1.5333333333333334,73.2,100,0,0
/archives/114153,(direct),23,18,1.2777777777777777,29,95,0,0
/archives/114407,google,23,22,1.0454545454545454,19.272727272727273,94,0,0
/archives/114973,naver,23,20,1.15,74.45,99,0,0
/archives/115113,(direct),23,19,1.2105263157894737,37.8421052631579,91,0,0
/archives/115209,(direct),23,16,1.4375,23.5625,84,0,0
/archives/23352,naver,23,20,1.15,37.45,108,0,0
/archives/76541,google,23,22,1.0454545454545454,39.09090909090909,98,0,0
/archives/88816,google,23,17,1.3529411764705883,53.470588235294116,108,0,0
/archives/category/business/sk-enterm,naver.com,23,10,2.3,7.5,89,0,0
/archives/category/field-news/inno-people,naver,23,17,1.3529411764705883,42.294117647058826,100,0,0
/archives/category/press/archive,google,23,19,1.2105263157894737,20.36842105263158,93,0,0
/archives/category/social-news,(direct),23,22,1.0454545454545454,14.090909090909092,117,0,0
/,skinnovation.co.kr,22,16,1.375,26.5,111,0,0
/archives/105914,google,22,20,1.1,36.05,104,0,0
/archives/107557,google,22,16,1.375,25.75,96,0,0
/archives/113855,(direct),22,17,1.2941176470588236,25.705882352941178,90,0,0
/archives/114973,sk-on.com,22,19,1.1578947368421053,18.736842105263158,81,0,0
/archives/115209,google,22,17,1.2941176470588236,48.76470588235294,89,0,0
/archives/115258,naver,22,12,1.8333333333333333,122.33333333333333,95,0,0
/archives/17876,google,22,17,1.2941176470588236,62.529411764705884,101,0,0
/archives/4735,google,22,19,1.1578947368421053,21.68421052631579,101,0,0
/archives/49884,(direct),22,13,1.6923076923076923,25.53846153846154,84,0,0
/archives/62659,google,22,20,1.1,30.5,112,0,0
/archives/7475,google,22,21,1.0476190476190477,39.904761904761905,114,0,0
/archives/78457,(direct),22,13,1.6923076923076923,16.076923076923077,90,0,0
/archives/85896,google,22,15,1.4666666666666666,12.733333333333333,84,0,0
/archives/99361,(direct),22,12,1.8333333333333333,163,88,0,0
/archives/category/field-news/inno-people,(direct),22,16,1.375,15.8125,82,0,0
/archives/category/industry-and-insight/basics,naver,22,11,2,25.363636363636363,84,0,0
/archives/category/press/press-release,sk-on.com,22,11,2,24.181818181818183,79,0,0
/archives/104517,google,21,18,1.1666666666666667,52.111111111111114,101,0,0
/archives/105651,google,21,18,1.1666666666666667,19.055555555555557,106,0,0
/archives/114014,google,21,18,1.1666666666666667,40.22222222222222,96,0,0
/archives/115074,google,21,16,1.3125,26.875,81,0,0
/archives/25648,google,21,14,1.5,40.07142857142857,89,0,0
/archives/50688,google,21,19,1.105263157894737,49.21052631578947,106,0,0
/archives/69621,google,21,16,1.3125,40.125,92,0,0
/archives/9439,google,21,20,1.05,58.9,103,0,0
/archives/tag/배터리,google,21,17,1.2352941176470589,10.529411764705882,94,0,0
/archives/102419,google,20,19,1.0526315789473684,12.947368421052632,75,0,0
/archives/10330,google,20,18,1.1111111111111112,21.61111111111111,89,0,0
/archives/107925,google,20,12,1.6666666666666667,63.166666666666664,78,0,0
/archives/10963,naver.com,20,14,1.4285714285714286,45.285714285714285,84,0,0
/archives/110144,google,20,17,1.1764705882352942,48.76470588235294,87,0,0
/archives/113952,facebook,20,17,1.1764705882352942,103.23529411764706,66,0,0
/archives/114118,(direct),20,18,1.1111111111111112,7.5,81,0,0
