# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241031
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/archives/85805,mobile,3,1,3,0,10,0,0
/archives/85894,mobile,3,1,3,0,10,0,0
/archives/86750,desktop,3,3,1,19,12,0,0
/archives/8754,desktop,3,2,1.5,25.5,12,0,0
/archives/87743,desktop,3,3,1,8.666666666666666,8,0,0
/archives/87921,mobile,3,3,1,61.666666666666664,15,0,0
/archives/8856,desktop,3,3,1,17,18,0,0
/archives/88673,desktop,3,2,1.5,33.5,12,0,0
/archives/88849,mobile,3,2,1.5,18.5,15,0,0
/archives/8888,desktop,3,3,1,1.6666666666666667,17,0,0
/archives/8935,tablet,3,3,1,23,14,0,0
/archives/89828,desktop,3,3,1,13.666666666666666,14,0,0
/archives/90024,desktop,3,3,1,14,9,0,0
/archives/90662,desktop,3,2,1.5,9,12,0,0
/archives/90811,desktop,3,3,1,16.333333333333332,13,0,0
/archives/90963,mobile,3,2,1.5,12.5,11,0,0
/archives/91072,desktop,3,3,1,25.666666666666668,15,0,0
/archives/91695,desktop,3,3,1,13,13,0,0
/archives/9192,desktop,3,3,1,5,16,0,0
/archives/92138,desktop,3,3,1,6,12,0,0
/archives/92178,mobile,3,1,3,24,9,0,0
/archives/92338,desktop,3,3,1,19,13,0,0
/archives/92534,desktop,3,2,1.5,270,13,0,0
/archives/92599,desktop,3,2,1.5,87,13,0,0
/archives/9318,desktop,3,2,1.5,5.5,12,0,0
/archives/93410,desktop,3,3,1,7,12,0,0
/archives/93757,mobile,3,1,3,131,11,0,0
/archives/93780,mobile,3,3,1,68.66666666666667,13,0,0
/archives/93799,desktop,3,3,1,9.666666666666666,16,0,0
/archives/93813,desktop,3,2,1.5,52.5,13,0,0
/archives/9384,desktop,3,3,1,12.666666666666666,13,0,0
/archives/93880,desktop,3,3,1,4,14,0,0
/archives/94631,desktop,3,2,1.5,58,9,0,0
/archives/9501,desktop,3,3,1,16.666666666666668,15,0,0
/archives/95143,desktop,3,2,1.5,14,11,0,0
/archives/95234,desktop,3,3,1,3.3333333333333335,13,0,0
/archives/95661,desktop,3,3,1,51.666666666666664,14,0,0
/archives/96132,desktop,3,3,1,32,13,0,0
/archives/96252,desktop,3,3,1,49,14,0,0
/archives/96592,desktop,3,2,1.5,13,13,0,0
/archives/9670,desktop,3,3,1,19.333333333333332,16,0,0
/archives/96759,mobile,3,3,1,92.66666666666667,15,0,0
/archives/96818,desktop,3,1,3,5,12,0,0
/archives/96997,mobile,3,2,1.5,20.5,11,0,0
/archives/97308,desktop,3,3,1,6,15,0,0
/archives/97325,desktop,3,3,1,33,13,0,0
/archives/97579,desktop,3,2,1.5,8.5,12,0,0
/archives/97705,desktop,3,1,3,83,13,0,0
/archives/97804,desktop,3,2,1.5,44.5,14,0,0
/archives/98134,tablet,3,1,3,55,11,0,0
/archives/98253,mobile,3,2,1.5,34.5,15,0,0
/archives/98363,mobile,3,3,1,12,15,0,0
/archives/98681,mobile,3,3,1,68.33333333333333,16,0,0
/archives/98783,desktop,3,3,1,12,12,0,0
/archives/98822,desktop,3,3,1,33,13,0,0
/archives/99043,desktop,3,3,1,43.666666666666664,15,0,0
/archives/99298,mobile,3,3,1,9.666666666666666,13,0,0
/archives/99339,desktop,3,3,1,24.666666666666668,13,0,0
/archives/99640,desktop,3,3,1,63.666666666666664,14,0,0
/archives/9986,desktop,3,3,1,10.333333333333334,15,0,0
/archives/99911,mobile,3,2,1.5,307,12,0,0
/archives/category/field-news/inno-field/seosan-jeungpyeong,mobile,3,3,1,24.666666666666668,15,0,0
/archives/category/field-news/management,mobile,3,3,1,3.6666666666666665,10,0,0
/archives/category/industry-and-insight/specialist-column,desktop,3,3,1,4.333333333333333,11,0,0
/archives/category/press/archive,mobile,3,3,1,6,9,0,0
/archives/category/social-news/social-company,desktop,3,3,1,3.6666666666666665,14,0,0
/archives/category/today/event,desktop,3,2,1.5,14.5,13,0,0
/archives/tag/2차전지,desktop,3,2,1.5,10.5,12,0,0
/archives/tag/ces-2022,desktop,3,1,3,0,8,0,0
/archives/tag/dt,desktop,3,2,1.5,25,14,0,0
/archives/tag/globalboiling,desktop,3,1,3,17,13,0,0
/archives/tag/gmf,mobile,3,3,1,4.666666666666667,14,0,0
/archives/tag/ilboc,desktop,3,2,1.5,5.5,13,0,0
/archives/tag/lsfo,desktop,3,1,3,44,11,0,0
/archives/tag/ncfs,desktop,3,1,3,9,12,0,0
/archives/tag/sheco-ark,desktop,3,3,1,9,16,0,0
/archives/tag/sk-functional-polymer,desktop,3,1,3,36,13,0,0
/archives/tag/skoh,mobile,3,2,1.5,14,11,0,0
/archives/tag/sk서린사옥,desktop,3,2,1.5,5.5,14,0,0
/archives/tag/sk이노베이션-복지,desktop,3,3,1,7.666666666666667,15,0,0
/archives/tag/sk인천석유화학,desktop,3,2,1.5,37,15,0,0
/archives/tag/solux-plus,desktop,3,3,1,7,12,0,0
/archives/tag/steam-purge,desktop,3,3,1,5.333333333333333,14,0,0
/archives/tag/yubase,desktop,3,1,3,23,12,0,0
/archives/tag/각형배터리,desktop,3,3,1,12,12,0,0
/archives/tag/경유차에-휘발유,mobile,3,1,3,22,12,0,0
/archives/tag/고급-휘발유,mobile,3,2,1.5,39.5,11,0,0
/archives/tag/고부가-포장재,desktop,3,1,3,0,8,0,0
/archives/tag/그린밸런스-2030,desktop,3,3,1,12.333333333333334,13,0,0
/archives/tag/김현미-센터장,tablet,3,1,3,20,12,0,0
/archives/tag/노재석-사장,mobile,3,2,1.5,13,13,0,0
/archives/tag/대덕-기술혁신연구원,desktop,3,2,1.5,8,15,0,0
/archives/tag/대양석유,mobile,3,3,1,16,15,0,0
/archives/tag/대용량방사포,desktop,3,3,1,3,17,0,0
/archives/tag/동탄드림주유소,desktop,3,1,3,4,13,0,0
/archives/tag/바이오에너지,desktop,3,2,1.5,15.5,16,0,0
/archives/tag/베이징-besk-테크놀로지,desktop,3,2,1.5,8,16,0,0
/archives/tag/봉사활동,mobile,3,2,1.5,0,11,0,0
/archives/tag/서린빌딩,desktop,3,2,1.5,6,14,0,0
/archives/tag/세대공감-clan,desktop,3,2,1.5,7,12,0,0
/archives/tag/스키노맨,desktop,3,3,1,5.666666666666667,15,0,0
/archives/tag/아르케마,desktop,3,1,3,8,12,0,0
/archives/tag/액침냉각,mobile,3,2,1.5,3,10,0,0
/archives/tag/에너지∙화학의-큰-그림을-그립니다,mobile,3,1,3,26,10,0,0
/archives/tag/엔진오일-혼용,desktop,3,2,1.5,0,11,0,0
/archives/tag/엔크린,mobile,3,3,1,2,13,0,0
/archives/tag/옥탄가,desktop,3,2,1.5,6,13,0,0
/archives/tag/인터배터리-2022,desktop,3,1,3,0,11,0,0
/archives/tag/일방혁,mobile,3,3,1,1.6666666666666667,13,0,0
/archives/tag/장애인,desktop,3,2,1.5,6.5,14,0,0
/archives/tag/제주유나이티드fc,desktop,3,2,1.5,3.5,11,0,0
/archives/tag/친환경윤활유,tablet,3,1,3,16,11,0,0
/archives/tag/타임머신,desktop,3,1,3,0,8,0,0
/archives/tag/탈탄소화,desktop,3,1,3,13,13,0,0
/archives/tag/트럼프,desktop,3,2,1.5,2.5,13,0,0
/archives/tag/플로깅,desktop,3,2,1.5,19,12,0,0
/archives/tag/하모니아,desktop,3,3,1,11,17,0,0
/archives/tag/한국석유관리원,desktop,3,1,3,0,10,0,0
/archives/tag/해외여행-준비물-체크리스트,mobile,3,2,1.5,6.5,12,0,0
/archives/tag/행복두끼-프로젝트,desktop,3,1,3,27,14,0,0
/archives/tag/행복추구,desktop,3,2,1.5,10,12,0,0
/archives/tag/행복협의회,desktop,3,1,3,56,13,0,0
/archives/tag/헝가리-코마롬,desktop,3,3,1,3.6666666666666665,16,0,0
/mergerqna4,mobile,3,3,1,9,15,0,0
/newsroom-guide,mobile,3,2,1.5,103.5,11,0,0
/archives,mobile,2,1,2,0,6,0,0
/archives/100041,tablet,2,2,1,8,9,0,0
/archives/100061,mobile,2,2,1,18.5,10,0,0
/archives/100111,desktop,2,2,1,33,9,0,0
/archives/100159,mobile,2,2,1,14,7,0,0
/archives/100159,tablet,2,2,1,0,8,0,0
/archives/100197,desktop,2,2,1,132,8,0,0
/archives/100222,mobile,2,2,1,13,9,0,0
/archives/100303,mobile,2,2,1,10.5,10,0,0
/archives/100521,desktop,2,2,1,3,9,0,0
/archives/100598,desktop,2,2,1,5,5,0,0
/archives/100723,desktop,2,2,1,6.5,10,0,0
/archives/100851,desktop,2,2,1,10,9,0,0
/archives/100851,mobile,2,1,2,54,8,0,0
/archives/101160,desktop,2,1,2,47,10,0,0
/archives/101177,mobile,2,2,1,52.5,7,0,0
/archives/101202,desktop,2,1,2,6,6,0,0
/archives/101304,mobile,2,2,1,91.5,10,0,0
/archives/101443,mobile,2,1,2,0,7,0,0
/archives/101462,mobile,2,2,1,45.5,9,0,0
/archives/101469,mobile,2,1,2,110,8,0,0
/archives/101509,mobile,2,2,1,4.5,9,0,0
/archives/101589,desktop,2,2,1,95.5,8,0,0
/archives/101604,mobile,2,2,1,63.5,10,0,0
/archives/101730,desktop,2,2,1,3,8,0,0
/archives/102043,tablet,2,2,1,158,10,0,0
/archives/102193,desktop,2,2,1,23,9,0,0
/archives/102531,mobile,2,2,1,69,10,0,0
/archives/102733,desktop,2,2,1,0,10,0,0
/archives/102896,mobile,2,2,1,14,10,0,0
/archives/102910,mobile,2,2,1,2,9,0,0
/archives/102980,mobile,2,2,1,14.5,9,0,0
/archives/103126,desktop,2,2,1,13,9,0,0
/archives/103287,tablet,2,2,1,29,10,0,0
/archives/103336,mobile,2,1,2,81,9,0,0
/archives/103400,desktop,2,2,1,22,9,0,0
/archives/103424,mobile,2,2,1,356,9,0,0
/archives/103500,mobile,2,2,1,6,9,0,0
/archives/103579,desktop,2,2,1,25,9,0,0
/archives/103594,mobile,2,2,1,4.5,7,0,0
/archives/103704,desktop,2,2,1,80,9,0,0
/archives/103704,mobile,2,2,1,57.5,9,0,0
/archives/103818,desktop,2,2,1,5,8,0,0
/archives/103830,mobile,2,2,1,12.5,8,0,0
/archives/103860,mobile,2,2,1,164,11,0,0
/archives/103989,mobile,2,2,1,36.5,9,0,0
/archives/104100,desktop,2,2,1,9.5,6,0,0
/archives/104136,desktop,2,2,1,36,8,0,0
/archives/104517,mobile,2,2,1,30.5,11,0,0
/archives/104695,mobile,2,2,1,32,11,0,0
/archives/104883,desktop,2,2,1,14.5,11,0,0
/archives/105091,mobile,2,1,2,134,10,0,0
/archives/105115,desktop,2,1,2,79,8,0,0
/archives/105258,mobile,2,2,1,46.5,10,0,0
/archives/105551,desktop,2,2,1,23,9,0,0
/archives/105883,tablet,2,2,1,1,8,0,0
/archives/105945,desktop,2,2,1,34,9,0,0
/archives/106085,desktop,2,2,1,25.5,8,0,0
/archives/106126,mobile,2,2,1,80.5,8,0,0
/archives/106168,desktop,2,2,1,13,11,0,0
/archives/106205,desktop,2,2,1,18,9,0,0
/archives/106254,desktop,2,2,1,31.5,8,0,0
/archives/106307,mobile,2,2,1,19,9,0,0
/archives/106338,desktop,2,2,1,137.5,9,0,0
/archives/106387,desktop,2,2,1,22,10,0,0
/archives/106626,mobile,2,2,1,20.5,9,0,0
/archives/107036,desktop,2,2,1,86,12,0,0
/archives/107063,desktop,2,2,1,7,8,0,0
/archives/107142,tablet,2,2,1,173,10,0,0
/archives/107269,desktop,2,2,1,71.5,9,0,0
/archives/107717,mobile,2,2,1,0,9,0,0
/archives/107822,mobile,2,2,1,25.5,10,0,0
/archives/107995,desktop,2,2,1,17,8,0,0
/archives/108133,desktop,2,2,1,32,9,0,0
/archives/108263,desktop,2,2,1,2,9,0,0
/archives/108563,mobile,2,2,1,9,10,0,0
/archives/108889,desktop,2,2,1,16.5,8,0,0
/archives/109111,desktop,2,2,1,9,9,0,0
/archives/109118,mobile,2,2,1,22,10,0,0
/archives/109155,desktop,2,2,1,17,9,0,0
/archives/109282,mobile,2,2,1,9.5,7,0,0
/archives/109462,desktop,2,2,1,23.5,9,0,0
/archives/109462,mobile,2,2,1,5,10,0,0
/archives/109888,mobile,2,2,1,0,8,0,0
/archives/109932,desktop,2,2,1,3,7,0,0
/archives/109962,desktop,2,2,1,8.5,9,0,0
/archives/110104,desktop,2,2,1,15,8,0,0
/archives/110144,mobile,2,2,1,6,9,0,0
/archives/110328,desktop,2,2,1,0,10,0,0
/archives/110489,desktop,2,2,1,13.5,10,0,0
/archives/110536,desktop,2,2,1,8.5,10,0,0
/archives/110560,desktop,2,2,1,10,6,0,0
/archives/110665,desktop,2,2,1,8.5,9,0,0
/archives/110681,tablet,2,1,2,25,8,0,0
/archives/110743,desktop,2,2,1,116,7,0,0
/archives/110801,desktop,2,2,1,36.5,11,0,0
/archives/110819,mobile,2,2,1,10.5,8,0,0
/archives/110864,mobile,2,2,1,91,8,0,0
/archives/110975,mobile,2,2,1,69.5,10,0,0
/archives/111105,desktop,2,1,2,22,7,0,0
/archives/111224,mobile,2,2,1,32,10,0,0
/archives/111264,mobile,2,2,1,13,9,0,0
/archives/11127,mobile,2,2,1,139,8,0,0
/archives/111302,mobile,2,1,2,0,7,0,0
/archives/111394,desktop,2,2,1,33.5,8,0,0
/archives/111421,desktop,2,2,1,8,9,0,0
/archives/111435,mobile,2,2,1,25,10,0,0
/archives/111486,mobile,2,2,1,3,11,0,0
/archives/111495,desktop,2,2,1,15,9,0,0
/archives/111701,desktop,2,2,1,46,8,0,0
/archives/111843,mobile,2,2,1,28.5,9,0,0
/archives/111887,mobile,2,2,1,0,8,0,0
/archives/111929,tablet,2,1,2,0,5,0,0
/archives/111942,desktop,2,2,1,0,6,0,0
/archives/111949,desktop,2,2,1,2.5,5,0,0
/archives/112046,mobile,2,2,1,32,9,0,0
/archives/112071,mobile,2,2,1,50.5,7,0,0
/archives/112167,desktop,2,2,1,9.5,12,0,0
/archives/112192,desktop,2,2,1,75,9,0,0
/archives/112210,mobile,2,2,1,12.5,9,0,0
/archives/112239,mobile,2,2,1,0,10,0,0
/archives/112279,desktop,2,2,1,8.5,11,0,0
/archives/112345,desktop,2,2,1,5,8,0,0
/archives/112487,tablet,2,1,2,149,8,0,0
/archives/112544,mobile,2,2,1,0,8,0,0
/archives/112614/2-1-2,desktop,2,2,1,2.5,9,0,0
/archives/112761,desktop,2,2,1,13.5,7,0,0
/archives/112850,desktop,2,2,1,26.5,7,0,0
/archives/112956,tablet,2,1,2,0,7,0,0
/archives/112995,mobile,2,1,2,7,8,0,0
/archives/113055,desktop,2,2,1,15.5,7,0,0
/archives/113061,desktop,2,2,1,31,8,0,0
/archives/113149,desktop,2,2,1,11,7,0,0
/archives/113192,desktop,2,1,2,90,8,0,0
/archives/113268,desktop,2,2,1,20,11,0,0
/archives/113297,desktop,2,1,2,29,8,0,0
/archives/113432,mobile,2,2,1,19,10,0,0
/archives/113462,desktop,2,2,1,4.5,7,0,0
/archives/113680,tablet,2,2,1,19,9,0,0
/archives/113889,desktop,2,1,2,10,6,0,0
/archives/113901,desktop,2,2,1,4.5,8,0,0
/archives/114201,desktop,2,1,2,6,8,0,0
/archives/114206,desktop,2,2,1,12,7,0,0
/archives/114208,mobile,2,2,1,4,7,0,0
/archives/114412,mobile,2,2,1,66.5,9,0,0
/archives/114430,desktop,2,1,2,43,9,0,0
/archives/114610,desktop,2,2,1,53.5,9,0,0
/archives/114632,tablet,2,2,1,0.5,8,0,0
/archives/114679,desktop,2,2,1,15,9,0,0
/archives/114679,mobile,2,1,2,26,8,0,0
/archives/114688,mobile,2,2,1,17,10,0,0
/archives/114991,mobile,2,1,2,103,9,0,0
/archives/114993,mobile,2,2,1,0,6,0,0
/archives/115043,desktop,2,2,1,24.5,8,0,0
/archives/115043,mobile,2,2,1,4.5,11,0,0
/archives/115101,mobile,2,2,1,19.5,10,0,0
/archives/115371,desktop,2,1,2,86,7,0,0
/archives/115403,desktop,2,2,1,31.5,11,0,0
/archives/115416/sk트레이딩인터내셔널-환경정화-봉사활동-7,mobile,2,2,1,12,8,0,0
/archives/115512,desktop,2,2,1,138.5,11,0,0
/archives/115558,tablet,2,2,1,21.5,7,0,0
/archives/115611,mobile,2,2,1,11,10,0,0
/archives/115622,mobile,2,2,1,70,7,0,0
/archives/115635,desktop,2,1,2,227,7,0,0
/archives/115691,mobile,2,2,1,0,8,0,0
/archives/115791,mobile,2,1,2,130,8,0,0
/archives/115808,mobile,2,1,2,0,4,0,0
/archives/115922,tablet,2,2,1,2,8,0,0
/archives/115985,desktop,2,2,1,9.5,8,0,0
/archives/115988,tablet,2,2,1,16.5,7,0,0
/archives/115997,mobile,2,2,1,22.5,10,0,0
/archives/116261,desktop,2,2,1,19,8,0,0
/archives/116346,tablet,2,2,1,22,9,0,0
/archives/116364,mobile,2,1,2,19,7,0,0
/archives/116683,desktop,2,1,2,19,7,0,0
/archives/116801,tablet,2,1,2,173,8,0,0
/archives/116921,tablet,2,2,1,0,9,0,0
/archives/11700,tablet,2,1,2,0,7,0,0
/archives/117093,mobile,2,1,2,0,6,0,0
/archives/117105,mobile,2,2,1,0,6,0,0
/archives/11737,mobile,2,2,1,12,10,0,0
/archives/11793,desktop,2,2,1,0,10,0,0
/archives/11793,mobile,2,2,1,15.5,9,0,0
/archives/11955,desktop,2,2,1,46,10,0,0
/archives/12222,mobile,2,2,1,31.5,8,0,0
/archives/12513,desktop,2,2,1,47.5,10,0,0
/archives/12929,mobile,2,2,1,0,8,0,0
/archives/12929,tablet,2,2,1,78.5,10,0,0
/archives/13104,mobile,2,2,1,19.5,10,0,0
/archives/13135,desktop,2,2,1,4,11,0,0
/archives/13135,mobile,2,2,1,15.5,10,0,0
/archives/13420,mobile,2,2,1,23.5,9,0,0
/archives/13775,mobile,2,2,1,23,11,0,0
/archives/13864,mobile,2,2,1,6,10,0,0
/archives/14117,mobile,2,2,1,40.5,11,0,0
/archives/14163,desktop,2,2,1,16,8,0,0
/archives/14600,desktop,2,2,1,98,9,0,0
/archives/14600,mobile,2,1,2,0,4,0,0
/archives/14636,desktop,2,2,1,18.5,8,0,0
/archives/14651,mobile,2,2,1,25.5,10,0,0
/archives/15111,desktop,2,2,1,19.5,10,0,0
/archives/15111,mobile,2,1,2,0,5,0,0
/archives/15654,desktop,2,2,1,4,9,0,0
/archives/16013,tablet,2,2,1,2,9,0,0
/archives/16254,desktop,2,2,1,23.5,10,0,0
/archives/16310,desktop,2,2,1,92.5,11,0,0
/archives/16528,mobile,2,2,1,36.5,9,0,0
/archives/16903,mobile,2,2,1,69,8,0,0
/archives/17781,desktop,2,2,1,37,11,0,0
/archives/17781,mobile,2,2,1,6,8,0,0
/archives/17796,desktop,2,1,2,1,8,0,0
/archives/17812,desktop,2,2,1,10,9,0,0
/archives/18429,desktop,2,2,1,44.5,10,0,0
/archives/18606,mobile,2,2,1,20.5,8,0,0
/archives/18648,tablet,2,2,1,5,7,0,0
/archives/18662,desktop,2,2,1,43,9,0,0
/archives/19794,desktop,2,2,1,48,9,0,0
/archives/19881,tablet,2,1,2,0,5,0,0
/archives/20370,desktop,2,1,2,49,10,0,0
/archives/20656,desktop,2,2,1,8,8,0,0
/archives/20723,desktop,2,2,1,21,9,0,0
/archives/20784,desktop,2,2,1,13,10,0,0
/archives/21119,mobile,2,1,2,0,7,0,0
/archives/21314,mobile,2,2,1,4,10,0,0
/archives/21455,desktop,2,2,1,29.5,9,0,0
/archives/21532,mobile,2,2,1,7.5,9,0,0
/archives/21592,mobile,2,2,1,43.5,9,0,0
/archives/22483,desktop,2,1,2,17,8,0,0
/archives/22734,mobile,2,2,1,9,10,0,0
/archives/22942,desktop,2,2,1,48.5,8,0,0
/archives/23134,desktop,2,2,1,83.5,10,0,0
/archives/23247,mobile,2,1,2,61,8,0,0
/archives/23315,desktop,2,2,1,14.5,12,0,0
/archives/23436,mobile,2,2,1,3.5,10,0,0
/archives/23728,mobile,2,1,2,0,7,0,0
/archives/2410,mobile,2,2,1,95.5,10,0,0
/archives/24485,desktop,2,2,1,25.5,12,0,0
/archives/24485,mobile,2,2,1,0,7,0,0
/archives/24951,tablet,2,1,2,11,7,0,0
/archives/25046,mobile,2,2,1,13.5,9,0,0
/archives/25093,mobile,2,2,1,13,9,0,0
/archives/25258,desktop,2,2,1,8,13,0,0
/archives/25259,mobile,2,1,2,14,6,0,0
/archives/25466,mobile,2,2,1,23,7,0,0
/archives/25711,tablet,2,2,1,46.5,10,0,0
/archives/26085,desktop,2,2,1,9,9,0,0
/archives/2624,tablet,2,2,1,27.5,9,0,0
/archives/26620,mobile,2,2,1,8,9,0,0
/archives/26755,desktop,2,2,1,4.5,10,0,0
/archives/26859,desktop,2,2,1,19,11,0,0
/archives/27079,desktop,2,2,1,20.5,10,0,0
/archives/27157,desktop,2,2,1,18,10,0,0
/archives/27379,desktop,2,2,1,8,10,0,0
/archives/27448,desktop,2,2,1,62.5,8,0,0
/archives/27556,mobile,2,2,1,14.5,10,0,0
/archives/27610,desktop,2,2,1,11,10,0,0
/archives/27728,desktop,2,2,1,20.5,10,0,0
/archives/27728,mobile,2,2,1,10.5,8,0,0
/archives/27964,desktop,2,2,1,28,11,0,0
/archives/28149,desktop,2,1,2,19,7,0,0
/archives/28208,desktop,2,2,1,14,12,0,0
/archives/28281,desktop,2,2,1,48,10,0,0
/archives/28520,tablet,2,2,1,44.5,10,0,0
/archives/28766,desktop,2,1,2,11,7,0,0
/archives/2885,mobile,2,2,1,7.5,9,0,0
/archives/29224,mobile,2,1,2,409,10,0,0
/archives/29271,desktop,2,2,1,85.5,12,0,0
/archives/29271,mobile,2,2,1,18,11,0,0
/archives/29789,mobile,2,2,1,7.5,9,0,0
/archives/30069,desktop,2,2,1,53,10,0,0
/archives/30069,mobile,2,2,1,172,11,0,0
/archives/30153,desktop,2,2,1,30,11,0,0
/archives/30361,desktop,2,1,2,15,7,0,0
/archives/30539,desktop,2,2,1,28,9,0,0
/archives/30560,desktop,2,2,1,13.5,10,0,0
/archives/31100,mobile,2,2,1,82,10,0,0
/archives/31699,desktop,2,2,1,13,8,0,0
/archives/31735,desktop,2,2,1,185.5,10,0,0
/archives/31746,desktop,2,2,1,5,10,0,0
/archives/31772,desktop,2,2,1,2,8,0,0
/archives/31789,desktop,2,2,1,18.5,10,0,0
/archives/31840,desktop,2,2,1,2,10,0,0
/archives/31890,desktop,2,2,1,4.5,8,0,0
/archives/32022,desktop,2,2,1,35,8,0,0
/archives/32087,mobile,2,3,0.6666666666666666,0,8,0,0
/archives/32255,desktop,2,1,2,12,7,0,0
/archives/32272,desktop,2,1,2,21,8,0,0
/archives/32362,mobile,2,1,2,7,7,0,0
/archives/32681,mobile,2,2,1,7,10,0,0
/archives/32685,tablet,2,1,2,22,7,0,0
/archives/32708,mobile,2,2,1,29.5,9,0,0
/archives/32839,mobile,2,2,1,4,9,0,0
/archives/33074,mobile,2,2,1,58,10,0,0
/archives/33806,desktop,2,2,1,2.5,7,0,0
/archives/33862,desktop,2,1,2,69,8,0,0
/archives/34021,mobile,2,2,1,0,8,0,0
/archives/34093,mobile,2,2,1,3,7,0,0
/archives/34225,desktop,2,2,1,0,8,0,0
/archives/34403,desktop,2,1,2,49,9,0,0
/archives/34403,mobile,2,1,2,152,9,0,0
/archives/3459,desktop,2,2,1,0,7,0,0
/archives/34597,desktop,2,2,1,20.5,8,0,0
/archives/34678,tablet,2,2,1,63.5,10,0,0
/archives/35072,mobile,2,2,1,184,8,0,0
/archives/35200,desktop,2,2,1,34.5,10,0,0
/archives/35643,desktop,2,1,2,11,9,0,0
/archives/35678,mobile,2,2,1,3.5,10,0,0
/archives/36530,desktop,2,2,1,16,8,0,0
/archives/36552,desktop,2,2,1,5.5,11,0,0
/archives/36754,desktop,2,2,1,30,9,0,0
/archives/36780,desktop,2,2,1,35.5,12,0,0
/archives/37348,desktop,2,2,1,34.5,13,0,0
/archives/37362,desktop,2,2,1,25.5,11,0,0
/archives/37645,desktop,2,2,1,7,7,0,0
/archives/37759,mobile,2,2,1,35.5,10,0,0
/archives/3781,mobile,2,2,1,10,11,0,0
/archives/38114,tablet,2,1,2,25,9,0,0
/archives/38296,desktop,2,1,2,10,8,0,0
/archives/45237,desktop,2,2,1,26,10,0,0
/archives/45691,desktop,2,2,1,17.5,11,0,0
/archives/45977,mobile,2,2,1,3,11,0,0
/archives/46029,tablet,2,1,2,25,6,0,0
/archives/46243,desktop,2,2,1,13,7,0,0
/archives/46277,desktop,2,2,1,51,6,0,0
/archives/46360,desktop,2,2,1,46,9,0,0
/archives/46487,mobile,2,1,2,362,9,0,0
/archives/47000,tablet,2,2,1,45,8,0,0
/archives/47218,mobile,2,2,1,39,8,0,0
/archives/47994,desktop,2,2,1,30,10,0,0
/archives/48476,desktop,2,2,1,34,11,0,0
/archives/48531,mobile,2,1,2,0,6,0,0
/archives/48770,desktop,2,2,1,4.5,8,0,0
/archives/49319,desktop,2,2,1,21.5,8,0,0
/archives/49588,mobile,2,1,2,0,5,0,0
/archives/49664,desktop,2,2,1,5,9,0,0
/archives/49857,mobile,2,2,1,20,7,0,0
/archives/5009,mobile,2,2,1,11,9,0,0
/archives/50803,desktop,2,2,1,66,7,0,0
/archives/50967,desktop,2,2,1,20.5,8,0,0
/archives/52461,mobile,2,1,2,0,5,0,0
/archives/52624,desktop,2,2,1,26.5,10,0,0
/archives/52963,desktop,2,2,1,13.5,10,0,0
/archives/53209,mobile,2,1,2,20,8,0,0
/archives/53791,tablet,2,1,2,0,5,0,0
/archives/54002,tablet,2,2,1,0,9,0,0
/archives/54365,desktop,2,2,1,8.5,9,0,0
/archives/54391,desktop,2,2,1,172.5,10,0,0
/archives/54917,desktop,2,2,1,36,11,0,0
/archives/5506,desktop,2,2,1,1.5,8,0,0
/archives/5506,mobile,2,2,1,5.5,10,0,0
/archives/55097,desktop,2,0,0,0,6,0,0
/archives/55327,desktop,2,2,1,5.5,7,0,0
/archives/55645,desktop,2,1,2,1,9,0,0
/archives/56936,mobile,2,2,1,2,9,0,0
/archives/57021,desktop,2,1,2,33,9,0,0
/archives/57278,desktop,2,1,2,7,8,0,0
/archives/57622,mobile,2,1,2,196,8,0,0
/archives/57820,desktop,2,2,1,9,10,0,0
/archives/58448,desktop,2,2,1,14.5,6,0,0
/archives/59389,desktop,2,2,1,18,10,0,0
/archives/59457,mobile,2,1,2,33,8,0,0
/archives/59742,mobile,2,2,1,0,6,0,0
/archives/59820,mobile,2,2,1,0,6,0,0
/archives/59917,mobile,2,2,1,193.5,11,0,0
/archives/59945,mobile,2,2,1,38,10,0,0
/archives/60160,desktop,2,1,2,3,9,0,0
/archives/60327,desktop,2,2,1,9.5,10,0,0
/archives/60469/190905_자연순환의날_카드뉴스_5,desktop,2,1,2,8,8,0,0
/archives/60611,desktop,2,2,1,3.5,9,0,0
/archives/60839,mobile,2,1,2,71,8,0,0
/archives/60936,desktop,2,1,2,17,8,0,0
/archives/60947,desktop,2,2,1,0,9,0,0
/archives/61016,desktop,2,2,1,24.5,6,0,0
/archives/61057,mobile,2,1,2,0,7,0,0
/archives/61250,mobile,2,2,1,73.5,9,0,0
/archives/61250,tablet,2,1,2,0,7,0,0
/archives/61356,tablet,2,2,1,1,9,0,0
/archives/61480,mobile,2,1,2,20,5,0,0
/archives/61492,desktop,2,2,1,28.5,8,0,0
/archives/61753,desktop,2,2,1,26.5,11,0,0
/archives/61771,desktop,2,2,1,1,6,0,0
/archives/61840,desktop,2,2,1,6.5,8,0,0
/archives/6217,mobile,2,2,1,0.5,6,0,0
