# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240601
# 종료일: 20240630
페이지 경로 및 화면 클래스,기기 카테고리,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/28782,mobile,69,61,1.1311475409836065,54.36065573770492,326,0,0
/archives/category/press/notice,desktop,69,56,1.2321428571428572,10.607142857142858,263,0,0
/archives/112487,desktop,68,58,1.1724137931034482,39.8448275862069,307,0,0
/archives/114094,mobile,68,57,1.1929824561403508,53.89473684210526,314,0,0
/archives/115532,mobile,68,38,1.7894736842105263,14.868421052631579,263,0,0
/archives/115214,desktop,67,48,1.3958333333333333,49.666666666666664,299,0,0
/archives/83571,desktop,67,63,1.0634920634920635,37.65079365079365,303,0,0
/archives/60291,desktop,65,56,1.1607142857142858,47.607142857142854,309,0,0
/archives/111540,desktop,64,52,1.2307692307692308,69.11538461538461,303,0,0
/archives/115558,desktop,64,49,1.3061224489795917,57.204081632653065,291,0,0
/archives/115664,desktop,64,58,1.103448275862069,47.94827586206897,269,0,0
/archives/category/press/archive,desktop,64,45,1.4222222222222223,16.42222222222222,258,0,0
/archives/10557,desktop,63,54,1.1666666666666667,28.203703703703702,291,0,0
/archives/114065,desktop,63,52,1.2115384615384615,81.78846153846153,308,0,0
/archives/25596,mobile,62,58,1.0689655172413792,85.1896551724138,291,0,0
/archives/91050,desktop,62,55,1.1272727272727272,36.25454545454546,300,0,0
/archives/98731,desktop,62,50,1.24,43.68,289,0,0
/archives/21277,desktop,61,50,1.22,62.02,297,0,0
/archives/category/field-news/management,desktop,61,49,1.2448979591836735,17.755102040816325,226,0,0
/archives/18301,mobile,60,48,1.25,66.95833333333333,278,0,0
/archives/25711,desktop,59,42,1.4047619047619047,87.23809523809524,283,0,0
/archives/112480,desktop,58,51,1.1372549019607843,22.627450980392158,251,0,0
/archives/114931,mobile,58,54,1.0740740740740742,43.111111111111114,273,0,0
/archives/83065,desktop,58,51,1.1372549019607843,28.725490196078432,276,0,0
/archives/8502,desktop,58,51,1.1372549019607843,43.07843137254902,277,0,0
/archives/51077,desktop,56,44,1.2727272727272727,54.15909090909091,274,0,0
/archives/8448,desktop,56,51,1.0980392156862746,23.235294117647058,274,0,0
/archives/115337,desktop,55,44,1.25,84.38636363636364,224,0,0
/archives/24686,mobile,55,46,1.1956521739130435,29.630434782608695,240,0,0
/archives/8935,mobile,55,46,1.1956521739130435,29.08695652173913,243,0,0
/archives/112418,desktop,54,48,1.125,24.291666666666668,225,0,0
/archives/112956,desktop,54,46,1.173913043478261,31.565217391304348,246,0,0
/archives/8935,desktop,53,48,1.1041666666666667,31.479166666666668,259,0,0
/archives/92880,tablet,53,39,1.358974358974359,105.43589743589743,209,0,0
/archives/94311,desktop,53,40,1.325,79.075,238,0,0
/archives/tag/sk이노베이션-울산complex,desktop,53,34,1.5588235294117647,16.970588235294116,228,0,0
/archives/115371,desktop,52,40,1.3,13.75,198,0,0
/archives/114801,desktop,51,38,1.3421052631578947,25.342105263157894,201,0,0
/archives/22283,desktop,51,39,1.3076923076923077,58.48717948717949,243,0,0
/archives/109462,desktop,50,50,1,38.76,254,0,0
/archives/111406,desktop,50,38,1.3157894736842106,21.92105263157895,215,0,0
/archives/103947,mobile,49,44,1.1136363636363635,71.22727272727273,227,0,0
/archives/113998,mobile,49,46,1.065217391304348,36.17391304347826,228,0,0
/archives/114483,desktop,49,39,1.2564102564102564,59.333333333333336,201,0,0
/archives/115494,desktop,49,35,1.4,40.34285714285714,197,0,0
/archives/45433,mobile,49,44,1.1136363636363635,103.13636363636364,233,0,0
/archives/76541,desktop,49,43,1.1395348837209303,38.48837209302326,237,0,0
/archives/8422,mobile,49,48,1.0208333333333333,21.291666666666668,239,0,0
/archives/10963,mobile,48,39,1.2307692307692308,41.69230769230769,204,0,0
/archives/65154,desktop,48,44,1.0909090909090908,46.95454545454545,233,0,0
/archives/111978,mobile,47,41,1.146341463414634,11.365853658536585,211,0,0
/archives/113855,desktop,47,44,1.0681818181818181,31.681818181818183,221,0,0
/archives/11700,desktop,47,36,1.3055555555555556,26.416666666666668,221,0,0
/archives/15214,desktop,47,43,1.0930232558139534,54,224,0,0
/archives/category/business/sk-earthon,desktop,47,24,1.9583333333333333,24.208333333333332,189,0,0
/archives/112908,desktop,46,40,1.15,36.625,200,0,0
/archives/114172,desktop,46,30,1.5333333333333334,57.233333333333334,189,0,0
/archives/25579,desktop,46,44,1.0454545454545454,34.18181818181818,225,0,0
/archives/34678,mobile,46,41,1.1219512195121952,31.634146341463413,216,0,0
/archives/92880,mobile,46,28,1.6428571428571428,68.07142857142857,181,0,0
/archives/105883,mobile,45,42,1.0714285714285714,34.833333333333336,223,0,0
/archives/107557,desktop,45,41,1.0975609756097562,30.341463414634145,200,0,0
/archives/110055,desktop,45,35,1.2857142857142858,37,203,0,0
/archives/112908,mobile,45,39,1.1538461538461537,54.02564102564103,197,0,0
/archives/113520,desktop,45,33,1.3636363636363635,61.515151515151516,160,0,0
/archives/115532,desktop,45,39,1.1538461538461537,34.97435897435897,188,0,0
/archives/23352,desktop,45,41,1.0975609756097562,38.90243902439025,224,0,0
/archives/84762,mobile,45,44,1.0227272727272727,37.29545454545455,204,0,0
/archives/9807,mobile,45,42,1.0714285714285714,56.523809523809526,208,0,0
/archives/115537,mobile,44,34,1.2941176470588236,27.41176470588235,169,0,0
/archives/78785,desktop,44,42,1.0476190476190477,68.61904761904762,215,0,0
/archives/8448,mobile,44,36,1.2222222222222223,41.916666666666664,200,0,0
/archives/9807,desktop,44,43,1.0232558139534884,88.65116279069767,218,0,0
/archives/92880,desktop,43,31,1.3870967741935485,102.90322580645162,181,0,0
/archives/9782,mobile,43,41,1.048780487804878,51.48780487804878,206,0,0
/archives/100892,desktop,42,33,1.2727272727272727,61.878787878787875,189,0,0
/archives/94030,desktop,42,39,1.0769230769230769,72.61538461538461,199,0,0
/archives/category/business/sk-incheonpetrochem,desktop,42,31,1.3548387096774193,21.483870967741936,172,0,0
/archives/category/business/sk-incheonpetrochem,mobile,42,26,1.6153846153846154,22.076923076923077,172,0,0
/archives/109888,desktop,41,34,1.2058823529411764,62.44117647058823,179,0,0
/archives/32685,desktop,41,39,1.0512820512820513,36.48717948717949,218,0,0
/archives/83720,mobile,41,40,1.025,42.85,193,0,0
/archives/category/business/sk-enmove,mobile,41,26,1.5769230769230769,17.5,150,0,0
/archives/category/social-news,desktop,41,38,1.0789473684210527,7.921052631578948,199,0,0
/archives/tag/열분해유,desktop,41,27,1.5185185185185186,19.14814814814815,179,0,0
/archives/110015,desktop,40,35,1.1428571428571428,32.142857142857146,190,0,0
/archives/111387,mobile,40,34,1.1764705882352942,15.382352941176471,182,0,0
/archives/32685,mobile,40,40,1,24.025,189,0,0
/newsroom-guide,desktop,40,32,1.25,25.59375,162,0,0
/archives/10815,desktop,38,30,1.2666666666666666,50.43333333333333,179,0,0
/archives/113680,mobile,38,33,1.1515151515151516,33.666666666666664,167,0,0
/archives/115394,mobile,38,36,1.0555555555555556,31.47222222222222,158,0,0
/archives/115587,tablet,38,36,1.0555555555555556,1.8611111111111112,166,0,0
/archives/34355,desktop,38,26,1.4615384615384615,56.23076923076923,162,0,0
/archives/53520,desktop,38,29,1.3103448275862069,47.51724137931034,183,0,0
/archives/113289,desktop,37,25,1.48,35.68,154,0,0
/archives/12929,desktop,37,35,1.0571428571428572,33.74285714285714,182,0,0
/archives/21617,mobile,37,28,1.3214285714285714,62.42857142857143,175,0,0
/archives/98182,desktop,37,23,1.608695652173913,16.91304347826087,145,0,0
/archives/tag/sk경영경제연구소,desktop,37,28,1.3214285714285714,11.464285714285714,176,0,0
/archives/104002,mobile,36,29,1.2413793103448276,50.03448275862069,152,0,0
/archives/114407,desktop,36,27,1.3333333333333333,44.55555555555556,149,0,0
/archives/114688,desktop,36,28,1.2857142857142858,25.785714285714285,158,0,0
/archives/115706,desktop,36,35,1.0285714285714285,42.4,147,0,0
/archives/60291,mobile,36,29,1.2413793103448276,55.3448275862069,147,0,0
/archives/69107,desktop,36,33,1.0909090909090908,46.45454545454545,164,0,0
/archives/69357,desktop,36,32,1.125,14.9375,164,0,0
/archives/tag/디지털-트랜스포메이션,desktop,36,10,3.6,52.9,144,0,0
/archives/100159,desktop,35,32,1.09375,32.90625,178,0,0
/archives/103336,desktop,35,29,1.206896551724138,33.6551724137931,156,0,0
/archives/57901,desktop,35,31,1.1290322580645162,38.516129032258064,167,0,0
/archives/67904,mobile,35,30,1.1666666666666667,37.5,157,0,0
/archives/8355,mobile,35,31,1.1290322580645162,43.25806451612903,162,0,0
/archives/114094,tablet,34,23,1.4782608695652173,102.8695652173913,136,0,0
/archives/25903,mobile,34,29,1.1724137931034482,42.10344827586207,149,0,0
/archives/102756,mobile,33,27,1.2222222222222223,78.85185185185185,143,0,0
/archives/103349,desktop,33,21,1.5714285714285714,21.285714285714285,125,0,0
/archives/114052,desktop,33,25,1.32,39.04,142,0,0
/archives/114973,tablet,33,21,1.5714285714285714,129.33333333333334,145,0,0
/archives/115113,desktop,33,22,1.5,23.136363636363637,133,0,0
/archives/25711,mobile,33,28,1.1785714285714286,40.25,148,0,0
/archives/28782,desktop,33,31,1.064516129032258,46.87096774193548,174,0,0
/archives/110819,desktop,32,30,1.0666666666666667,60.63333333333333,126,0,0
/archives/111831,mobile,32,30,1.0666666666666667,39.6,161,0,0
/archives/115057,tablet,32,28,1.1428571428571428,60.75,140,0,0
/archives/115214,mobile,32,25,1.28,31.92,123,0,0
/archives/36348,desktop,32,28,1.1428571428571428,51.25,144,0,0
/archives/8544,mobile,32,27,1.1851851851851851,23.666666666666668,134,0,0
/archives/93130,desktop,32,19,1.6842105263157894,17.42105263157895,145,0,0
/archives/10330,mobile,31,20,1.55,34.5,126,0,0
/archives/104439,desktop,31,27,1.1481481481481481,45.666666666666664,150,0,0
/archives/104517,desktop,31,25,1.24,44.44,141,0,0
/archives/111540,mobile,31,29,1.0689655172413792,17.275862068965516,133,0,0
/archives/60291,tablet,31,17,1.8235294117647058,13.647058823529411,110,0,0
/archives/9439,mobile,31,27,1.1481481481481481,27.48148148148148,142,0,0
/archives/98107,mobile,31,28,1.1071428571428572,30.178571428571427,142,0,0
/archives/category/business/sk-ietechnology,desktop,31,26,1.1923076923076923,31.115384615384617,123,0,0
/archives/10179,desktop,30,27,1.1111111111111112,46.148148148148145,152,0,0
/archives/104187,desktop,30,18,1.6666666666666667,968.0555555555555,131,0,0
/archives/114118,desktop,30,25,1.2,41.56,126,0,0
/archives/114221,desktop,30,24,1.25,64.70833333333333,110,0,0
/archives/14875,desktop,30,28,1.0714285714285714,38.5,143,0,0
/archives/85006,mobile,30,26,1.1538461538461537,22.53846153846154,128,0,0
/archives/9512,mobile,30,28,1.0714285714285714,25.75,142,0,0
/newsletter_agreement,desktop,30,13,2.3076923076923075,31.923076923076923,129,0,0
/archives/108874,desktop,29,28,1.0357142857142858,31.642857142857142,137,0,0
/archives/110055,mobile,29,25,1.16,87.36,136,0,0
/archives/110144,desktop,29,26,1.1153846153846154,30.846153846153847,124,0,0
/archives/111929,desktop,29,28,1.0357142857142858,75.64285714285714,135,0,0
/archives/114810,mobile,29,27,1.0740740740740742,27,127,0,0
/archives/13682,desktop,29,25,1.16,31.44,145,0,0
/archives/38114,desktop,29,27,1.0740740740740742,27.85185185185185,134,0,0
/archives/48279,mobile,29,26,1.1153846153846154,21.153846153846153,133,0,0
/archives/67904,desktop,29,22,1.3181818181818181,42.90909090909091,129,0,0
/archives/80564,desktop,29,20,1.45,115.8,116,0,0
/archives/80568,desktop,29,25,1.16,18.28,130,0,0
/archives/88269,desktop,29,23,1.2608695652173914,26.08695652173913,138,0,0
/,tablet,28,19,1.4736842105263157,18.94736842105263,122,0,0
/archives/101143,desktop,28,18,1.5555555555555556,94.38888888888889,111,0,0
/archives/105770,desktop,28,20,1.4,37.45,130,0,0
/archives/107557,mobile,28,20,1.4,31.9,114,0,0
/archives/114208,desktop,28,24,1.1666666666666667,20.333333333333332,123,0,0
/archives/25579,mobile,28,28,1,49,129,0,0
/archives/48881,mobile,28,23,1.2173913043478262,11.217391304347826,116,0,0
/archives/51614,mobile,28,25,1.12,22.32,128,0,0
/archives/73127,desktop,28,22,1.2727272727272727,17.5,138,0,0
/archives/7348,desktop,28,18,1.5555555555555556,66.38888888888889,134,0,0
/archives/8482,mobile,28,27,1.037037037037037,87.62962962962963,129,0,0
/archives/89977,desktop,28,26,1.0769230769230769,29.26923076923077,136,0,0
/archives/94030,mobile,28,28,1,37.785714285714285,139,0,0
/newsroom-guide,mobile,28,24,1.1666666666666667,4.708333333333333,113,0,0
/archives/100667,mobile,27,26,1.0384615384615385,52.11538461538461,121,0,0
/archives/112036,desktop,27,20,1.35,29.95,100,0,0
/archives/114810,desktop,27,25,1.08,28.56,109,0,0
/archives/115020,desktop,27,21,1.2857142857142858,93.66666666666667,111,0,0
/archives/115209,desktop,27,15,1.8,195.6,112,0,0
/archives/19961,mobile,27,24,1.125,15.583333333333334,126,0,0
/archives/50898,desktop,27,25,1.08,38.56,129,0,0
/archives/8502,mobile,27,22,1.2272727272727273,51.86363636363637,110,0,0
/archives/96879,desktop,27,24,1.125,50.791666666666664,138,0,0
/archives/98610,desktop,27,23,1.173913043478261,19.47826086956522,133,0,0
/archives/105499,desktop,26,24,1.0833333333333333,34.458333333333336,132,0,0
/archives/109090,desktop,26,25,1.04,17.52,125,0,0
/archives/112544,desktop,26,24,1.0833333333333333,45.958333333333336,118,0,0
/archives/112776,desktop,26,24,1.0833333333333333,43.541666666666664,121,0,0
/archives/21617,desktop,26,23,1.1304347826086956,81.34782608695652,131,0,0
/archives/60780,desktop,26,24,1.0833333333333333,40.958333333333336,125,0,0
/archives/81784,desktop,26,21,1.2380952380952381,66.66666666666667,125,0,0
/archives/84284,desktop,26,14,1.8571428571428572,40.92857142857143,113,0,0
/archives/93757,desktop,26,21,1.2380952380952381,47.23809523809524,112,0,0
/archives/98605,desktop,26,17,1.5294117647058822,46.411764705882355,120,0,0
/archives/100222,desktop,25,20,1.25,51.1,113,0,0
/archives/110120,mobile,25,17,1.4705882352941178,10.529411764705882,105,0,0
/archives/114336,desktop,25,21,1.1904761904761905,30.666666666666668,107,0,0
/archives/11700,mobile,25,21,1.1904761904761905,83.42857142857143,111,0,0
/archives/18648,desktop,25,22,1.1363636363636365,151.8181818181818,117,0,0
/archives/76541,mobile,25,25,1,6.56,108,0,0
/archives/78553,desktop,25,21,1.1904761904761905,40.523809523809526,119,0,0
/archives/94397,desktop,25,14,1.7857142857142858,26,97,0,0
/archives/tag/행복-cc,mobile,25,5,5,47.4,97,0,0
/archives/112331,desktop,24,12,2,190.41666666666666,98,0,0
/archives/114364,desktop,24,20,1.2,42.55,110,0,0
/archives/114522,desktop,24,20,1.2,33.35,102,0,0
/archives/114773,mobile,24,16,1.5,43.25,96,0,0
/archives/115353,mobile,24,19,1.263157894736842,34.68421052631579,94,0,0
/archives/115403,desktop,24,22,1.0909090909090908,46.90909090909091,91,0,0
/archives/33788,desktop,24,24,1,16.75,122,0,0
/archives/72120,desktop,24,17,1.411764705882353,41.11764705882353,105,0,0
/archives/72552,desktop,24,12,2,59.916666666666664,103,0,0
/archives/85278,desktop,24,23,1.0434782608695652,18.608695652173914,119,0,0
/archives/88198,desktop,24,22,1.0909090909090908,36.18181818181818,106,0,0
/archives/105048,desktop,23,19,1.2105263157894737,23.526315789473685,94,0,0
/archives/105449,desktop,23,19,1.2105263157894737,38,89,0,0
/archives/10963,desktop,23,19,1.2105263157894737,34.36842105263158,122,0,0
/archives/114751,desktop,23,17,1.3529411764705883,53.35294117647059,97,0,0
/archives/115249,desktop,23,18,1.2777777777777777,17.666666666666668,93,0,0
/archives/115380,desktop,23,21,1.0952380952380953,16.142857142857142,107,0,0
/archives/16295,desktop,23,23,1,29.608695652173914,116,0,0
/archives/19881,desktop,23,17,1.3529411764705883,34.588235294117645,100,0,0
/archives/21354,desktop,23,18,1.2777777777777777,57.166666666666664,109,0,0
/archives/22283,mobile,23,19,1.2105263157894737,69.3157894736842,93,0,0
/archives/22310,desktop,23,20,1.15,42.65,116,0,0
/archives/57901,mobile,23,18,1.2777777777777777,18.833333333333332,96,0,0
/archives/7475,desktop,23,16,1.4375,181.3125,107,0,0
/archives/83181,desktop,23,21,1.0952380952380953,52.38095238095238,114,0,0
/archives/90963,desktop,23,18,1.2777777777777777,43.72222222222222,103,0,0
/archives/97264,desktop,23,22,1.0454545454545454,38.18181818181818,110,0,0
/archives/category/business,mobile,23,13,1.7692307692307692,18.846153846153847,68,0,0
/archives/category/press,mobile,23,15,1.5333333333333334,15.266666666666667,80,0,0
/archives/100739,desktop,22,19,1.1578947368421053,24.63157894736842,100,0,0
/archives/101945,desktop,22,16,1.375,51.625,99,0,0
/archives/103803,desktop,22,18,1.2222222222222223,76.11111111111111,100,0,0
/archives/107142,tablet,22,15,1.4666666666666666,48.2,91,0,0
/archives/110015,mobile,22,14,1.5714285714285714,41.785714285714285,94,0,0
/archives/111394,desktop,22,13,1.6923076923076923,32.61538461538461,77,0,0
/archives/113197,desktop,22,19,1.1578947368421053,42.68421052631579,100,0,0
/archives/115648,desktop,22,20,1.1,39.55,88,0,0
/archives/17256,desktop,22,18,1.2222222222222223,37.44444444444444,99,0,0
/archives/21277,mobile,22,21,1.0476190476190477,36.904761904761905,101,0,0
/archives/36237,desktop,22,19,1.1578947368421053,56.89473684210526,108,0,0
/archives/37693,desktop,22,19,1.1578947368421053,52.94736842105263,110,0,0
/archives/47895,desktop,22,16,1.375,21.625,103,0,0
/archives/51614,desktop,22,19,1.1578947368421053,19.210526315789473,107,0,0
/archives/70737,desktop,22,12,1.8333333333333333,55.166666666666664,103,0,0
/archives/78785,mobile,22,23,0.9565217391304348,61.08695652173913,105,0,0
/archives/8422,desktop,22,20,1.1,62.4,111,0,0
/archives/85853,desktop,22,20,1.1,26.75,107,0,0
/archives/101248,desktop,21,18,1.1666666666666667,130.5,93,0,0
/archives/10512,mobile,21,20,1.05,46.2,104,0,0
/archives/110536,desktop,21,17,1.2352941176470589,16.11764705882353,100,0,0
/archives/112239,desktop,21,18,1.1666666666666667,38.05555555555556,86,0,0
/archives/112544,mobile,21,17,1.2352941176470589,47.88235294117647,93,0,0
/archives/112580,mobile,21,20,1.05,54.2,105,0,0
/archives/114138,mobile,21,17,1.2352941176470589,22.88235294117647,84,0,0
/archives/114751,mobile,21,17,1.2352941176470589,6.9411764705882355,83,0,0
/archives/115302,desktop,21,19,1.105263157894737,18.263157894736842,92,0,0
/archives/115371,mobile,21,15,1.4,34.86666666666667,84,0,0
/archives/14136,desktop,21,16,1.3125,23.9375,99,0,0
/archives/37693,mobile,21,16,1.3125,62.25,86,0,0
/archives/47000,mobile,21,20,1.05,20.55,101,0,0
/archives/7268,desktop,21,21,1,35.38095238095238,101,0,0
/archives/75805,desktop,21,13,1.6153846153846154,52,91,0,0
/archives/7636,mobile,21,18,1.1666666666666667,14.61111111111111,91,0,0
/archives/83166,desktop,21,19,1.105263157894737,33.31578947368421,94,0,0
/archives/category/press/press-release,mobile,21,15,1.4,17.933333333333334,77,0,0
/archives/category/social-news/csr,desktop,21,18,1.1666666666666667,10.222222222222221,94,0,0
/archives/tag/sk주유소,desktop,21,17,1.2352941176470589,8.882352941176471,97,0,0
/archives/101730,desktop,20,14,1.4285714285714286,161.71428571428572,79,0,0
/archives/108889,desktop,20,12,1.6666666666666667,13.25,76,0,0
