# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240401
# 종료일: 20240430
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/17426,South Korea,38,27,15,2.533333333333333,25.933333333333334,131,0,0
/global/archives/17595,United States,38,36,36,1.0555555555555556,40.77777777777778,152,0,0
/global/archives/17965,South Korea,38,34,29,1.3103448275862069,15.655172413793103,152,0,0
/global/archives/category/press-room/financial-results,United Kingdom,37,14,12,3.0833333333333335,37.083333333333336,150,0,0
/global/archives/17978,South Korea,36,34,29,1.2413793103448276,27.517241379310345,147,0,0
/global/archives/category/press-room,Singapore,36,33,8,4.5,28.625,140,0,0
/global/,Singapore,34,24,21,1.619047619047619,16.904761904761905,143,0,0
/global/archives/15490,Canada,34,34,28,1.2142857142857142,50.07142857142857,154,0,0
/global/archives/17426,Singapore,34,27,21,1.619047619047619,62.285714285714285,139,0,0
/global/archives/17990,Iran,34,32,27,1.2592592592592593,0,118,0,0
/global/archives/17817,Japan,33,26,22,1.5,40.95454545454545,146,0,0
/global/archives/category/press-room/financial-results,Singapore,33,17,14,2.357142857142857,20.142857142857142,132,0,0
/global/archives/17817,Germany,32,37,29,1.103448275862069,64.41379310344827,156,0,0
/global/archives/category/press-room/financial-results,South Korea,32,17,8,4,23.5,124,0,0
/global/archives/17863,United States,31,34,26,1.1923076923076923,12.76923076923077,129,0,0
/global/archives/category/corporates/sk-on,United States,31,23,17,1.8235294117647058,73.11764705882354,121,0,0
/global/archives/category/corporates/sk-on,South Korea,30,20,16,1.875,13,118,0,0
/global/latestnews,Singapore,30,25,16,1.875,55.8125,123,0,0
/global/archives/17426,United Kingdom,29,24,16,1.8125,57.8125,120,0,0
/global/archives/17950,Germany,28,30,23,1.2173913043478262,21.608695652173914,121,0,0
/global/archives/15664,South Korea,27,26,24,1.125,63.25,129,0,0
/global/archives/17569,South Korea,27,30,21,1.2857142857142858,62.57142857142857,118,0,0
/global/archives/17990,India,27,23,17,1.588235294117647,50.411764705882355,101,0,0
/global/archives/category/corporates/sk-innovation,China,27,27,27,1,67.81481481481481,92,0,0
/global/archives/17426,China,26,22,15,1.7333333333333334,80.13333333333334,101,0,0
/global/archives/category/insight/expert-voice,China,26,26,26,1,61.34615384615385,91,0,0
/global/archives/category/press-room,United States,26,26,20,1.3,20.05,103,0,0
/global/archives/12274/skee,South Korea,24,19,17,1.411764705882353,12.058823529411764,116,0,0
/global/archives/13595,South Korea,24,23,17,1.411764705882353,102.82352941176471,107,0,0
/global/archives/14766,United States,24,26,20,1.2,25.6,112,0,0
/global/archives/15103,United States,24,21,16,1.5,54.4375,105,0,0
/global/archives/15374,Singapore,24,23,19,1.263157894736842,41.31578947368421,99,0,0
/global/archives/15687,India,24,21,15,1.6,82.26666666666667,96,0,0
/global/archives/16376,India,24,23,9,2.6666666666666665,4.333333333333333,83,0,0
/global/archives/category/corporates,South Korea,24,18,15,1.6,6.8,98,0,0
/global/archives/category/corporates/sk-ie-technology,China,24,24,24,1,64.875,84,0,0
/global/archives/category/press-room/financial-results,Hong Kong,24,18,8,3,28.75,96,0,0
/global/archives/15490,South Korea,23,22,19,1.2105263157894737,38.31578947368421,100,0,0
/global/latestnews,India,23,15,14,1.6428571428571428,58.857142857142854,94,0,0
/global/archives/17989,United States,22,22,22,1,11,91,0,0
/global/archives/category/people/ceo-leaders,China,22,22,22,1,64.18181818181819,76,0,0
/global/archives/category/press-room/press-release,United States,22,18,16,1.375,20.4375,86,0,0
/global/,France,21,16,15,1.4,26,89,0,0
/global/archives/14803,United States,21,20,17,1.2352941176470589,23.235294117647058,88,0,0
/global/archives/17426,Japan,21,16,13,1.6153846153846154,71.6923076923077,88,0,0
/global/archives/3820,India,21,18,10,2.1,72.6,86,0,0
/global/archives/category/corporates,United States,21,15,13,1.6153846153846154,30.846153846153847,81,0,0
/global/archives/category/corporates/sk-innovation,South Korea,21,20,15,1.4,3.2,81,0,0
/global/,Canada,20,17,12,1.6666666666666667,14.333333333333334,90,0,0
/global/archives/10774,Japan,20,20,18,1.1111111111111112,13.5,83,0,0
/global/archives/16060,South Korea,20,21,12,1.6666666666666667,41,88,0,0
/global/archives/16131,India,20,19,7,2.857142857142857,0,60,0,0
/global/archives/16154,India,20,18,8,2.5,2.625,61,0,0
/global/archives/17989,India,20,17,13,1.5384615384615385,17.153846153846153,72,0,0
/global/archives/category/press-room,India,20,14,10,2,19.4,78,0,0
/global/archives/15374,Malaysia,19,19,13,1.4615384615384615,43.84615384615385,80,0,0
/global/archives/15664,United States,19,19,17,1.1176470588235294,49.8235294117647,84,0,0
/global/archives/16480,India,19,20,3,6.333333333333333,17.333333333333332,59,0,0
/global/archives/17356,South Korea,19,18,13,1.4615384615384615,88.3076923076923,79,0,0
/global/archives/17950,Japan,19,19,12,1.5833333333333333,37.833333333333336,79,0,0
/global/archives/17978,India,19,17,14,1.3571428571428572,20.142857142857142,75,0,0
/global/archives/category/press-room,South Korea,19,17,14,1.3571428571428572,20.214285714285715,76,0,0
/global/archives/11087,United States,18,18,15,1.2,33.53333333333333,79,0,0
/global/archives/15374,Japan,18,16,5,3.6,79.6,75,0,0
/global/archives/6216,South Korea,18,22,16,1.125,29.1875,88,0,0
/global/archives/7245,United States,18,17,14,1.2857142857142858,13.857142857142858,73,0,0
/global/archives/15664,United Kingdom,17,16,11,1.5454545454545454,31.818181818181817,78,0,0
/global/archives/16286,United States,17,16,16,1.0625,3.9375,68,0,0
/global/archives/17313,South Korea,17,14,13,1.3076923076923077,38.38461538461539,73,0,0
/global/archives/17595,South Korea,17,18,13,1.3076923076923077,19.923076923076923,67,0,0
/global/archives/18065,South Korea,17,16,14,1.2142857142857142,18.642857142857142,76,0,0
/global/archives/category/corporates/sk-innovation,India,17,11,11,1.5454545454545454,42.36363636363637,63,0,0
/global/archives/category/corporates/sk-innovation,United States,17,15,14,1.2142857142857142,19,63,0,0
/global/,Hungary,16,12,11,1.4545454545454546,19.454545454545453,62,0,0
/global/archives/11807,South Korea,16,14,13,1.2307692307692308,41.07692307692308,66,0,0
/global/archives/16834,United States,16,15,15,1.0666666666666667,27,70,0,0
/global/archives/17313,India,16,15,10,1.6,30.6,67,0,0
/global/archives/17499,South Korea,16,17,12,1.3333333333333333,103.08333333333333,71,0,0
/global/archives/18065,India,16,8,6,2.6666666666666665,39.666666666666664,61,0,0
/global/sustainability-report,United States,16,16,16,1,8,72,0,0
/global/archives/15937,India,15,15,5,3,3.6,51,0,0
/global/archives/16169,South Korea,15,14,5,3,30.6,57,0,0
/global/archives/17737,Italy,15,11,4,3.75,2.25,40,0,0
/global/archives/17965,United Kingdom,15,12,10,1.5,38.5,62,0,0
/global/archives/6216,Germany,15,15,10,1.5,27.4,68,0,0
/global/archives/category/corporate/sk-enmove,Japan,15,9,5,3,35.6,53,0,0
/global/archives/category/corporates/sk-enterm,Japan,15,4,4,3.75,43,62,0,0
/global/archives/category/corporates/sk-enterm,South Korea,15,6,6,2.5,9,58,0,0
/global/archives/category/press-room/financial-results,United Arab Emirates,15,5,4,3.75,26.75,59,0,0
/global/archives/14193,South Korea,14,12,9,1.5555555555555556,80.66666666666667,61,0,0
/global/archives/14766,India,14,12,6,2.3333333333333335,7.666666666666667,48,0,0
/global/archives/15374,United States,14,16,13,1.0769230769230769,4.153846153846154,48,0,0
/global/archives/15490,India,14,14,8,1.75,8,52,0,0
/global/archives/16463,South Korea,14,15,13,1.0769230769230769,26.923076923076923,69,0,0
/global/archives/16834,South Korea,14,14,9,1.5555555555555556,58.77777777777778,64,0,0
/global/archives/17216,Germany,14,17,13,1.0769230769230769,21,65,0,0
/global/archives/17216,India,14,17,11,1.2727272727272727,69.18181818181819,58,0,0
/global/archives/17863,China,14,9,4,3.5,107,44,0,0
/global/archives/17950,Italy,14,12,9,1.5555555555555556,89.44444444444444,55,0,0
/global/archives/17990,China,14,13,11,1.2727272727272727,24.181818181818183,54,0,0
/global/archives/6216,France,14,17,10,1.4,31.3,64,0,0
/global/archives/9668,South Korea,14,17,12,1.1666666666666667,5.583333333333333,58,0,0
/global/archives/11087,South Korea,13,10,9,1.4444444444444444,9.444444444444445,50,0,0
/global/archives/13595,United States,13,16,12,1.0833333333333333,61.333333333333336,64,0,0
/global/archives/15687,Japan,13,13,10,1.3,15.9,50,0,0
/global/archives/16060,Singapore,13,14,12,1.0833333333333333,88.5,58,0,0
/global/archives/17169,United States,13,12,12,1.0833333333333333,54.416666666666664,59,0,0
/global/archives/17426,Hong Kong,13,17,6,2.1666666666666665,197.5,58,0,0
/global/archives/17569,United States,13,15,8,1.625,94.25,49,0,0
/global/archives/17623,United States,13,16,8,1.625,41.125,56,0,0
/global/archives/17737,Germany,13,15,6,2.1666666666666665,0,47,0,0
/global/archives/17965,India,13,14,10,1.3,31.5,58,0,0
/global/archives/9910,Singapore,13,13,9,1.4444444444444444,75.33333333333333,59,0,0
/global/archives/category/corporate/sk-energy,Japan,13,8,2,6.5,154.5,57,0,0
/global/archives/category/corporates,United Kingdom,13,6,6,2.1666666666666665,30.666666666666668,49,0,0
/global/archives/category/corporates/sk-on,Germany,13,10,8,1.625,18.75,55,0,0
/global/archives/category/insight/trend_report,United States,13,8,7,1.8571428571428572,27.571428571428573,51,0,0
/global/archives/category/press-room/press-release,United Kingdom,13,8,8,1.625,33.25,51,0,0
/global/privacy-policy,South Korea,13,15,9,1.4444444444444444,54.888888888888886,54,0,0
/global/sustainability-report,South Korea,13,11,4,3.25,21.25,56,0,0
/global/archives/15490,United States,12,11,11,1.0909090909090908,11.181818181818182,55,0,0
/global/archives/16834,India,12,11,10,1.2,20.5,45,0,0
/global/archives/17595,India,12,13,10,1.2,57.7,42,0,0
/global/archives/17844,India,12,11,11,1.0909090909090908,17,46,0,0
/global/archives/17950,United Kingdom,12,13,12,1,12.25,53,0,0
/global/archives/18065,United States,12,12,12,1,10.083333333333334,50,0,0
/global/archives/category/corporates,India,12,11,10,1.2,12.1,46,0,0
/global/archives/category/corporates/sk-enmove,Japan,12,8,5,2.4,79.2,44,0,0
/global/archives/category/insight,United States,12,10,10,1.2,24.8,46,0,0
/global/archives/category/press-room/issue-fact,India,12,9,8,1.5,15,47,0,0
/global/archives/category/press-room/press-release,Singapore,12,11,7,1.7142857142857142,22.142857142857142,46,0,0
/global/archives/tag/sko,South Korea,12,12,11,1.0909090909090908,6.090909090909091,60,0,0
/global/,Hong Kong,11,8,8,1.375,17,54,0,0
/global/archives/13780,United States,11,13,10,1.1,38.8,49,0,0
/global/archives/14766,South Korea,11,9,9,1.2222222222222223,28,45,0,0
/global/archives/15259,United States,11,12,12,0.9166666666666666,1.5,44,0,0
/global/archives/15840,Malaysia,11,11,10,1.1,13.6,50,0,0
/global/archives/15865,India,11,10,6,1.8333333333333333,68.5,36,0,0
/global/archives/16131,Austria,11,5,1,11,176,43,0,0
/global/archives/16834,Singapore,11,12,8,1.375,29.875,50,0,0
/global/archives/17356,United States,11,11,9,1.2222222222222223,59.333333333333336,51,0,0
/global/archives/17796,South Korea,11,9,9,1.2222222222222223,6.555555555555555,42,0,0
/global/archives/17817,France,11,14,10,1.1,56.9,55,0,0
/global/archives/17844,South Korea,11,13,11,1,12.090909090909092,40,0,0
/global/archives/17893,Spain,11,4,3,3.6666666666666665,255.33333333333334,43,0,0
/global/archives/17989,South Korea,11,13,10,1.1,10.2,44,0,0
/global/archives/18065,Japan,11,3,3,3.6666666666666665,60.333333333333336,44,0,0
/global/archives/9548,United States,11,13,11,1,16.727272727272727,49,0,0
/global/archives/category/corporate/sk-enmove,Pakistan,11,9,1,11,41,32,0,0
/global/archives/category/corporates,Japan,11,8,7,1.5714285714285714,25.571428571428573,41,0,0
/global/archives/category/corporates,Singapore,11,5,4,2.75,22.75,43,0,0
/global/archives/category/corporates/sk-ie-technology,United Kingdom,11,3,3,3.6666666666666665,85.33333333333333,45,0,0
/global/archives/category/corporates/sk-innovation,United Kingdom,11,6,6,1.8333333333333333,23.333333333333332,44,0,0
/global/archives/category/insight,South Korea,11,10,9,1.2222222222222223,20.22222222222222,45,0,0
/global/archives/category/insight/trend_report,South Korea,11,10,7,1.5714285714285714,22.857142857142858,43,0,0
/global/archives/tag/financial-results,India,11,3,3,3.6666666666666665,17,45,0,0
/global/,Taiwan,10,6,6,1.6666666666666667,21.666666666666668,39,0,0
/global/archives/14309,South Korea,10,16,2,5,665.5,46,0,0
/global/archives/15204,India,10,9,4,2.5,3,32,0,0
/global/archives/15687,South Korea,10,14,8,1.25,11.375,43,0,0
/global/archives/15937,Malaysia,10,8,2,5,38,33,0,0
/global/archives/16376,South Korea,10,9,9,1.1111111111111112,44.666666666666664,48,0,0
/global/archives/16448,South Korea,10,10,7,1.4285714285714286,23.285714285714285,43,0,0
/global/archives/16463,India,10,10,9,1.1111111111111112,24.333333333333332,41,0,0
/global/archives/16613,France,10,8,7,1.4285714285714286,0.14285714285714285,34,0,0
/global/archives/16881,India,10,10,1,10,8,31,0,0
/global/archives/17356,India,10,10,9,1.1111111111111112,22.333333333333332,44,0,0
/global/archives/17569,India,10,12,9,1.1111111111111112,19.333333333333332,43,0,0
/global/archives/17737,United States,10,9,9,1.1111111111111112,71.66666666666667,44,0,0
/global/archives/17817,China,10,11,10,1,61.3,42,0,0
/global/archives/17863,Canada,10,10,6,1.6666666666666667,94.5,39,0,0
/global/archives/17950,Sweden,10,13,11,0.9090909090909091,2.090909090909091,47,0,0
/global/archives/2293,Poland,10,13,9,1.1111111111111112,48.666666666666664,50,0,0
/global/archives/7476,Singapore,10,7,6,1.6666666666666667,130.66666666666666,43,0,0
/global/archives/9668,United States,10,11,10,1,3.2,43,0,0
/global/archives/category/corporate/sk-on,Taiwan,10,10,1,10,75,37,0,0
/global/archives/category/corporates/sk-enterm,Singapore,10,4,3,3.3333333333333335,22.666666666666668,37,0,0
/global/archives/category/corporates/sk-geo-centric,South Korea,10,8,8,1.25,26.625,38,0,0
/global/archives/category/corporates/sk-incheon-petrochem,United States,10,5,3,3.3333333333333335,45,38,0,0
/global/archives/category/people/inno-people,South Korea,10,9,7,1.4285714285714286,14,37,0,0
/global/archives/category/press-room,China,10,8,8,1.25,27.5,34,0,0
/global/archives/tag/skeo,South Korea,10,14,9,1.1111111111111112,5,51,0,0
/global/latestnews,Japan,10,9,8,1.25,43.125,39,0,0
/global/latestnews,Spain,10,5,3,3.3333333333333335,51.333333333333336,43,0,0
/global/,Spain,9,7,6,1.5,17.166666666666668,39,0,0
/global/archives/10872,India,9,9,3,3,13.666666666666666,31,0,0
/global/archives/12022,Japan,9,8,7,1.2857142857142858,23.714285714285715,41,0,0
/global/archives/12688,South Korea,9,6,5,1.8,49.4,39,0,0
/global/archives/13932,India,9,10,2,4.5,49,36,0,0
/global/archives/14243,South Korea,9,10,8,1.125,11.625,38,0,0
/global/archives/15462,India,9,7,5,1.8,81.8,36,0,0
/global/archives/15664,India,9,12,7,1.2857142857142858,224.71428571428572,36,0,0
/global/archives/16532,Vietnam,9,5,5,1.8,97.8,38,0,0
/global/archives/16939,South Korea,9,10,9,1,22.88888888888889,42,0,0
/global/archives/16970,United States,9,10,8,1.125,183.75,45,0,0
/global/archives/17047,South Korea,9,9,8,1.125,26.375,46,0,0
/global/archives/17216,Japan,9,9,7,1.2857142857142858,42.42857142857143,40,0,0
/global/archives/17844,United States,9,9,8,1.125,15.375,37,0,0
/global/archives/17965,Singapore,9,6,6,1.5,54.666666666666664,33,0,0
/global/archives/17989,China,9,6,6,1.5,70.33333333333333,30,0,0
/global/archives/3820,Poland,9,6,3,3,109.33333333333333,33,0,0
/global/archives/7353,United States,9,9,8,1.125,0.5,35,0,0
/global/archives/category/corporates/sk-on,Italy,9,6,4,2.25,54.25,39,0,0
/global/archives/category/insight,China,9,8,7,1.2857142857142858,11.571428571428571,30,0,0
/global/archives/tag/2024-q1,India,9,1,1,9,38,36,0,0
/global/,Poland,8,9,6,1.3333333333333333,20.333333333333332,35,0,0
/global/archives/1058,Japan,8,4,4,2,61,36,0,0
/global/archives/10939,Japan,8,6,5,1.6,16.4,29,0,0
/global/archives/11853,South Korea,8,9,7,1.1428571428571428,39.285714285714285,36,0,0
/global/archives/12106,India,8,10,8,1,10.125,38,0,0
/global/archives/12106,Indonesia,8,10,8,1,28.5,43,0,0
/global/archives/12106,Singapore,8,7,4,2,18.75,35,0,0
/global/archives/13329,South Korea,8,7,6,1.3333333333333333,27.666666666666668,38,0,0
/global/archives/13780,South Korea,8,8,6,1.3333333333333333,49.666666666666664,37,0,0
/global/archives/14628,United States,8,9,8,1,1.75,31,0,0
/global/archives/14634,India,8,7,3,2.6666666666666665,0,25,0,0
/global/archives/16448,Singapore,8,7,7,1.1428571428571428,92.28571428571429,33,0,0
/global/archives/16493,United States,8,10,8,1,32.875,40,0,0
/global/archives/16719,India,8,7,3,2.6666666666666665,0,23,0,0
/global/archives/16970,South Korea,8,9,8,1,26.625,41,0,0
/global/archives/17047,United States,8,11,7,1.1428571428571428,29,41,0,0
/global/archives/17216,United Kingdom,8,8,6,1.3333333333333333,49,36,0,0
/global/archives/17426,Hungary,8,6,4,2,87.25,32,0,0
/global/archives/17499,United States,8,9,8,1,27.75,34,0,0
/global/archives/17595,France,8,8,4,2,41.75,27,0,0
/global/archives/17595,Germany,8,9,6,1.3333333333333333,79,31,0,0
/global/archives/17817,Hungary,8,8,5,1.6,51.8,35,0,0
/global/archives/17844,Singapore,8,8,7,1.1428571428571428,36.57142857142857,29,0,0
/global/archives/17863,Germany,8,9,8,1,3.125,35,0,0
/global/archives/17950,Finland,8,8,8,1,4,33,0,0
/global/archives/17990,United States,8,8,8,1,12.625,32,0,0
/global/archives/18065,United Kingdom,8,5,5,1.6,113.8,36,0,0
/global/archives/6150,South Korea,8,8,5,1.6,106.8,28,0,0
/global/archives/6216,India,8,9,6,1.3333333333333333,83.83333333333333,35,0,0
/global/archives/6216,Israel,8,8,8,1,23.625,35,0,0
/global/archives/7961,United States,8,6,5,1.6,114.4,38,0,0
/global/archives/category/corporates/sk-ie-technology,Japan,8,7,5,1.6,25.4,33,0,0
/global/archives/category/corporates/sk-innovation,Canada,8,6,5,1.6,24,31,0,0
/global/archives/category/corporates/sk-on,India,8,8,8,1,13.625,26,0,0
/global/archives/category/corporates/sk-on,Taiwan,8,5,5,1.6,34.2,30,0,0
/global/archives/category/people/inno-people,United States,8,9,8,1,18,33,0,0
/global/archives/category/press-room,Japan,8,5,4,2,18,31,0,0
/global/archives/category/press-room/financial-results,Indonesia,8,3,2,4,54.5,33,0,0
/global/archives/tag/financial-results,Singapore,8,2,2,4,26,32,0,0
/global/archives/tag/mbwa,South Korea,8,5,5,1.6,7.2,36,0,0
/global/archives/tag/sk-battery-america,South Korea,8,5,5,1.6,21.4,36,0,0
/global/archives/10654,Japan,7,4,4,1.75,26.25,25,0,0
/global/archives/10774,Germany,7,5,5,1.4,36,32,0,0
/global/archives/10913,South Korea,7,5,5,1.4,37.8,31,0,0
/global/archives/11992,South Korea,7,8,5,1.4,43.4,32,0,0
/global/archives/12022,India,7,7,6,1.1666666666666667,18.333333333333332,34,0,0
/global/archives/12022,Singapore,7,7,6,1.1666666666666667,23.5,35,0,0
/global/archives/12220,United States,7,8,6,1.1666666666666667,19.166666666666668,31,0,0
/global/archives/12950,South Korea,7,8,6,1.1666666666666667,25.666666666666668,34,0,0
/global/archives/13130,United States,7,7,7,1,5.142857142857143,29,0,0
/global/archives/1321,United States,7,7,7,1,0.14285714285714285,24,0,0
/global/archives/13329,India,7,10,4,1.75,40.25,30,0,0
/global/archives/14491,United Kingdom,7,5,4,1.75,138.5,29,0,0
/global/archives/14491,United States,7,10,9,0.7777777777777778,8.11111111111111,31,0,0
/global/archives/15462,United States,7,5,5,1.4,44,27,0,0
/global/archives/15574,India,7,10,6,1.1666666666666667,14.666666666666666,26,0,0
/global/archives/15610,India,7,8,5,1.4,29.6,36,0,0
/global/archives/15610,United States,7,5,4,1.75,18,30,0,0
/global/archives/16154,South Korea,7,8,7,1,28.428571428571427,33,0,0
/global/archives/16286,Japan,7,7,7,1,10.285714285714286,29,0,0
/global/archives/16376,Hong Kong,7,7,6,1.1666666666666667,24,35,0,0
/global/archives/16448,India,7,6,6,1.1666666666666667,11.666666666666666,27,0,0
/global/archives/16493,South Korea,7,7,6,1.1666666666666667,68.16666666666667,28,0,0
/global/archives/16532,Malaysia,7,9,4,1.75,31.5,29,0,0
/global/archives/16970,India,7,8,5,1.4,14.6,35,0,0
/global/archives/16970,United Kingdom,7,5,3,2.3333333333333335,43.333333333333336,29,0,0
/global/archives/17216,Hong Kong,7,9,6,1.1666666666666667,57.333333333333336,38,0,0
/global/archives/17313,Japan,7,7,5,1.4,39.8,23,0,0
/global/archives/17426,Germany,7,7,3,2.3333333333333335,126,33,0,0
/global/archives/17446,India,7,7,4,1.75,9.5,23,0,0
/global/archives/17796,United States,7,8,7,1,130.71428571428572,29,0,0
/global/archives/17817,Singapore,7,8,6,1.1666666666666667,149.83333333333334,31,0,0
/global/archives/17950,France,7,6,5,1.4,25.8,30,0,0
/global/archives/17950,Hong Kong,7,7,7,1,9.857142857142858,29,0,0
/global/archives/17950,Hungary,7,8,5,1.4,91,29,0,0
/global/archives/17978,France,7,6,6,1.1666666666666667,42.666666666666664,29,0,0
/global/archives/7031,Singapore,7,5,3,2.3333333333333335,48.333333333333336,28,0,0
/global/archives/8400,United States,7,6,5,1.4,4,30,0,0
/global/archives/9096,United Kingdom,7,9,3,2.3333333333333335,116.33333333333333,29,0,0
/global/archives/9493,Türkiye,7,7,3,2.3333333333333335,11.666666666666666,31,0,0
/global/archives/category/corporate/sk-incheon-petrochem,South Korea,7,6,6,1.1666666666666667,7.5,30,0,0
/global/archives/category/corporates,Hungary,7,5,2,3.5,43,28,0,0
/global/archives/category/corporates/sk-incheon-petrochem,Taiwan,7,3,2,3.5,50.5,27,0,0
/global/archives/category/corporates/sk-innovation,Germany,7,6,6,1.1666666666666667,14.666666666666666,25,0,0
/global/archives/category/corporates/sk-innovation,Japan,7,5,5,1.4,21.6,27,0,0
/global/archives/category/people,China,7,5,4,1.75,125.5,26,0,0
/global/archives/category/press-room/press-release,Hong Kong,7,8,6,1.1666666666666667,9.666666666666666,27,0,0
/global/archives/tag/financial-results,United States,7,3,3,2.3333333333333335,11.333333333333334,28,0,0
/global/archives/tag/georgia,United States,7,8,6,1.1666666666666667,65,33,0,0
/global/archives/tag/skei-singapore,South Korea,7,4,3,2.3333333333333335,14.666666666666666,28,0,0
/global/latestnews,Canada,7,3,3,2.3333333333333335,34,29,0,0
/global/sustainability-report,United Kingdom,7,7,6,1.1666666666666667,90.16666666666667,36,0,0
/global/who-we-are,India,7,6,3,2.3333333333333335,29.333333333333332,32,0,0
/global/,Netherlands,6,3,3,2,13.333333333333334,22,0,0
/global/,Vietnam,6,5,4,1.5,12.5,24,0,0
/global/archives/10535,South Korea,6,7,6,1,17,29,0,0
/global/archives/10985,Vietnam,6,5,5,1.2,45.8,28,0,0
/global/archives/12022,Germany,6,7,5,1.2,74,31,0,0
/global/archives/12306,South Korea,6,8,6,1,38.5,28,0,0
/global/archives/1237,United States,6,4,3,2,27,24,0,0
/global/archives/13780,Japan,6,9,5,1.2,8.2,31,0,0
/global/archives/14491,Hong Kong,6,7,6,1,17.5,28,0,0
