# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240930
# 종료일: 20241006
페이지 경로 및 화면 클래스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/18283,13,12,8,1.625,27,51,0,0
/global/archives/18659,13,17,12,1.0833333333333333,10.833333333333334,58,0,0
/global/archives/category/corporates/sk-ie-technology,13,8,8,1.625,18.625,52,0,0
/global/archives/3820,12,15,9,1.3333333333333333,29.11111111111111,54,0,0
/global/archives/6216,12,15,11,1.0909090909090908,16.545454545454547,61,0,0
/global/archives/category/corporates/sk-energy,12,9,9,1.3333333333333333,13.11111111111111,47,0,0
/global/archives/category/insight/trend_report,12,9,7,1.7142857142857142,10.142857142857142,43,0,0
/global/archives/17595,11,11,7,1.5714285714285714,51,37,0,0
/global/archives/17737,11,13,8,1.375,23.75,49,0,0
/global/archives/18022,11,10,8,1.375,81.25,52,0,0
/global/archives/18388,11,10,10,1.1,4.3,43,0,0
/global/archives/category/corporate/sk-energy,11,8,5,2.2,34.6,44,0,0
/global/sustainability-report,11,12,11,1,3.8181818181818183,55,0,0
/global/archives/11004,10,9,7,1.4285714285714286,46.57142857142857,41,0,0
/global/archives/11161,10,11,6,1.6666666666666667,34.333333333333336,45,0,0
/global/archives/17446,10,12,10,1,21.5,47,0,0
/global/archives/category/corporate/sk-enmove,10,9,9,1.1111111111111112,5.333333333333333,43,0,0
/global/archives/category/corporates/sk-enterm,10,7,7,1.4285714285714286,13.142857142857142,41,0,0
/global/archives/tag/pouch-type-battery,10,9,8,1.25,16,50,0,0
/global/archives/12950,9,10,8,1.125,8.25,38,0,0
/global/archives/15259,9,6,6,1.5,13.666666666666666,37,0,0
/global/archives/15490,9,10,9,1,15.444444444444445,38,0,0
/global/archives/16131,9,9,1,9,26,27,0,0
/global/archives/16448,9,8,7,1.2857142857142858,28.857142857142858,40,0,0
/global/archives/16532,9,7,7,1.2857142857142858,13.857142857142858,40,0,0
/global/archives/16939,9,6,5,1.8,30,35,0,0
/global/archives/17990,9,7,7,1.2857142857142858,25.571428571428573,42,0,0
/global/archives/18140,9,6,2,4.5,166,29,0,0
/global/archives/category/corporates/sk-enmove,9,8,7,1.2857142857142858,37.857142857142854,34,0,0
/global/archives/category/people/inno-people,9,6,6,1.5,4.666666666666667,33,0,0
/global/archives/tag/northvolt,9,6,6,1.5,12.5,44,0,0
/global/archives/12306,8,9,7,1.1428571428571428,38.42857142857143,37,0,0
/global/archives/14226,8,7,6,1.3333333333333333,29.666666666666668,32,0,0
/global/archives/16493,8,10,8,1,42.125,41,0,0
/global/archives/16834,8,7,7,1.1428571428571428,18.285714285714285,35,0,0
/global/archives/17460,8,8,8,1,22,38,0,0
/global/archives/17817,8,8,5,1.6,0.6,26,0,0
/global/archives/19128,8,10,8,1,2.375,32,0,0
/global/archives/564,8,8,4,2,18.25,30,0,0
/global/archives/6014,8,10,3,2.6666666666666665,6.666666666666667,29,0,0
/global/archives/10774,7,8,7,1,31.142857142857142,32,0,0
/global/archives/14264,7,5,4,1.75,67.25,31,0,0
/global/archives/14634,7,6,6,1.1666666666666667,32.333333333333336,31,0,0
/global/archives/15007,7,5,2,3.5,50.5,26,0,0
/global/archives/15664,7,8,6,1.1666666666666667,7.833333333333333,26,0,0
/global/archives/17569,7,7,5,1.4,7,24,0,0
/global/archives/18374,7,5,4,1.75,38,31,0,0
/global/archives/19095,7,8,6,1.1666666666666667,38.166666666666664,27,0,0
/global/archives/10939,6,7,5,1.2,87.4,28,0,0
/global/archives/13521,6,5,4,1.5,7,28,0,0
/global/archives/14770,6,7,5,1.2,16.6,25,0,0
/global/archives/15840,6,8,5,1.2,70.6,29,0,0
/global/archives/16787,6,6,5,1.2,19.2,26,0,0
/global/archives/17047,6,8,6,1,11.5,30,0,0
/global/archives/17169,6,5,4,1.5,69.25,24,0,0
/global/archives/18301,6,6,6,1,37.666666666666664,28,0,0
/global/archives/18361,6,4,4,1.5,20.25,25,0,0
/global/archives/18436,6,8,4,1.5,20.75,29,0,0
/global/archives/9548,6,6,6,1,13.333333333333334,27,0,0
/global/archives/tag/sko,6,6,5,1.2,11.6,29,0,0
/global/archives/10835,5,6,3,1.6666666666666667,106,20,0,0
/global/archives/10985,5,5,4,1.25,58,22,0,0
/global/archives/11147,5,5,5,1,30.2,23,0,0
/global/archives/11400,5,5,5,1,12.8,26,0,0
/global/archives/11807,5,5,2,2.5,3,19,0,0
/global/archives/12220,5,4,4,1.25,31.75,22,0,0
/global/archives/14065,5,5,1,5,0,16,0,0
/global/archives/14354,5,3,3,1.6666666666666667,49,21,0,0
/global/archives/14491,5,4,3,1.6666666666666667,54.333333333333336,19,0,0
/global/archives/15103,5,6,5,1,23.2,25,0,0
/global/archives/15574,5,4,3,1.6666666666666667,59.333333333333336,23,0,0
/global/archives/15592,5,4,4,1.25,1.5,18,0,0
/global/archives/16005,5,5,4,1.25,15,21,0,0
/global/archives/17010,5,5,4,1.25,10.25,18,0,0
/global/archives/6253,5,5,5,1,32.6,24,0,0
/global/archives/7919,5,5,5,1,4.6,22,0,0
/global/archives/7961,5,5,4,1.25,26.75,21,0,0
/global/archives/category/corporates/sk-geo-centric,5,3,3,1.6666666666666667,59,20,0,0
/global/archives/category/corporates/sk-rading-international,5,5,4,1.25,6.25,20,0,0
/global/archives/category/people/sustainability,5,4,4,1.25,29.5,20,0,0
/global/archives/tag/sk-energy-americas,5,3,3,1.6666666666666667,10,21,0,0
/global/archives/10310,4,3,2,2,4.5,13,0,0
/global/archives/11037,4,5,4,1,36,20,0,0
/global/archives/11537,4,5,4,1,37.75,20,0,0
/global/archives/12036,4,3,3,1.3333333333333333,12.333333333333334,16,0,0
/global/archives/13036,4,3,2,2,13.5,17,0,0
/global/archives/13804,4,3,3,1.3333333333333333,41.333333333333336,18,0,0
/global/archives/14193,4,4,4,1,34.75,18,0,0
/global/archives/15497,4,2,2,2,56,16,0,0
/global/archives/15687,4,4,4,1,12.5,18,0,0
/global/archives/15865,4,4,4,1,17,15,0,0
/global/archives/16480,4,5,4,1,23,19,0,0
/global/archives/16719,4,5,3,1.3333333333333333,13.666666666666666,17,0,0
/global/archives/17476,4,4,4,1,25.25,19,0,0
/global/archives/17950,4,5,4,1,29.25,17,0,0
/global/archives/17965,4,5,5,0.8,3.6,16,0,0
/global/archives/18690,4,2,2,2,24,16,0,0
/global/archives/3962,4,6,4,1,42,22,0,0
/global/archives/4146,4,1,1,4,255,15,0,0
/global/archives/4518,4,4,4,1,2.25,17,0,0
/global/archives/4921,4,4,4,1,90.25,20,0,0
/global/archives/7445,4,4,4,1,11.25,17,0,0
/global/archives/7710,4,4,4,1,58.5,17,0,0
/global/archives/category/corporates/sk-earthon,4,5,4,1,11,14,0,0
/global/archives/tag/skba,4,5,3,1.3333333333333333,5,19,0,0
/global/archives/tag/sken,4,5,3,1.3333333333333333,7.333333333333333,19,0,0
/global/archives/tag/sunwoda,4,2,1,4,5,14,0,0
/global/archives/1058,3,2,2,1.5,70,10,0,0
/global/archives/11853,3,4,2,1.5,13.5,15,0,0
/global/archives/12147,3,2,2,1.5,50.5,11,0,0
/global/archives/13018,3,2,1,3,75,12,0,0
/global/archives/13329,3,3,3,1,19,13,0,0
/global/archives/14243,3,3,3,1,21.333333333333332,11,0,0
/global/archives/14309,3,3,2,1.5,0,11,0,0
/global/archives/14333,3,3,3,1,16,11,0,0
/global/archives/15204,3,3,2,1.5,12.5,12,0,0
/global/archives/15353,3,3,3,1,28,15,0,0
/global/archives/15462,3,2,2,1.5,56,11,0,0
/global/archives/15760,3,3,3,1,95.33333333333333,13,0,0
/global/archives/15985,3,2,2,1.5,3.5,10,0,0
/global/archives/16286,3,3,3,1,0,12,0,0
/global/archives/16970,3,3,1,3,7,13,0,0
/global/archives/17134,3,4,3,1,57,14,0,0
/global/archives/17796,3,2,2,1.5,8.5,11,0,0
/global/archives/18332,3,4,3,1,1.6666666666666667,15,0,0
/global/archives/18639,3,3,3,1,27.666666666666668,14,0,0
/global/archives/18743,3,3,3,1,10,12,0,0
/global/archives/18783,3,4,3,1,18.666666666666668,13,0,0
/global/archives/2293,3,5,3,1,28.333333333333332,19,0,0
/global/archives/2535,3,3,3,1,22,12,0,0
/global/archives/2756,3,3,3,1,87.66666666666667,13,0,0
/global/archives/303,3,3,3,1,55.666666666666664,12,0,0
/global/archives/3473,3,3,2,1.5,32.5,13,0,0
/global/archives/3830,3,3,2,1.5,16,13,0,0
/global/archives/3859,3,3,3,1,14.666666666666666,13,0,0
/global/archives/4308,3,3,3,1,1.3333333333333333,11,0,0
/global/archives/4776,3,3,3,1,5.666666666666667,12,0,0
/global/archives/5772,3,4,3,1,0,13,0,0
/global/archives/6377,3,3,3,1,0,12,0,0
/global/archives/7245,3,3,3,1,21,12,0,0
/global/archives/7740,3,3,3,1,7.666666666666667,14,0,0
/global/archives/8087,3,3,2,1.5,10,14,0,0
/global/archives/822,3,3,2,1.5,28,11,0,0
/global/archives/9129,3,3,3,1,4.333333333333333,13,0,0
/global/archives/9493,3,3,3,1,1,13,0,0
/global/archives/tag/europe,3,2,2,1.5,42.5,12,0,0
/global/archives/tag/solid-power,3,2,2,1.5,30,13,0,0
/global/archives/tag/turkey,3,2,2,1.5,2,12,0,0
/global/archives/tag/ulsan-clx,3,3,3,1,24.666666666666668,14,0,0
/global/who-we-are,3,2,2,1.5,38,15,0,0
/global/404,2,2,2,1,0.5,9,0,0
/global/archives/10535,2,2,2,1,2,10,0,0
/global/archives/10872,2,2,2,1,128,10,0,0
/global/archives/10913,2,2,1,2,70,9,0,0
/global/archives/11286,2,2,2,1,28.5,10,0,0
/global/archives/11415,2,2,2,1,18,8,0,0
/global/archives/11527,2,3,2,1,4.5,11,0,0
/global/archives/11596,2,2,2,1,28,10,0,0
/global/archives/11992,2,2,1,2,6,9,0,0
/global/archives/12190,2,2,2,1,14,9,0,0
/global/archives/12274/skee,2,2,2,1,4,10,0,0
/global/archives/12610,2,2,2,1,11.5,10,0,0
/global/archives/12667,2,2,2,1,0,6,0,0
/global/archives/12878,2,2,1,2,3,9,0,0
/global/archives/13130,2,2,2,1,2,9,0,0
/global/archives/13313,2,2,2,1,53.5,11,0,0
/global/archives/13327,2,2,1,2,15,9,0,0
/global/archives/13780,2,2,1,2,0,7,0,0
/global/archives/13795,2,2,2,1,71,7,0,0
/global/archives/14179,2,2,2,1,8.5,7,0,0
/global/archives/14688,2,2,2,1,34,10,0,0
/global/archives/14740,2,2,2,1,6.5,9,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,2,2,2,1,23,10,0,0
/global/archives/15638,2,2,2,1,8.5,8,0,0
/global/archives/16154,2,2,2,1,5.5,9,0,0
/global/archives/16881,2,2,2,1,29.5,9,0,0
/global/archives/16925,2,2,2,1,8,9,0,0
/global/archives/17313,2,2,2,1,81.5,8,0,0
/global/archives/17386,2,3,2,1,31,12,0,0
/global/archives/17514,2,2,2,1,31,6,0,0
/global/archives/18421,2,2,2,1,0,8,0,0
/global/archives/18500,2,2,2,1,0.5,7,0,0
/global/archives/18708,2,2,1,2,4,9,0,0
/global/archives/2026,2,2,2,1,18.5,10,0,0
/global/archives/2329,2,3,2,1,6.5,9,0,0
/global/archives/2490,2,1,1,2,6,8,0,0
/global/archives/253,2,2,2,1,32.5,10,0,0
/global/archives/4499,2,2,2,1,6,9,0,0
/global/archives/4569,2,1,1,2,63,9,0,0
/global/archives/4793,2,2,1,2,2,9,0,0
/global/archives/4812,2,2,2,1,51.5,10,0,0
/global/archives/5892,2,2,2,1,36.5,11,0,0
/global/archives/5944,2,2,2,1,91,7,0,0
/global/archives/6517,2,3,2,1,6,8,0,0
/global/archives/7112,2,2,2,1,16,8,0,0
/global/archives/7633,2,3,2,1,0,10,0,0
/global/archives/7761,2,2,1,2,472,10,0,0
/global/archives/7784,2,2,2,1,18,10,0,0
/global/archives/7848,2,3,2,1,82,12,0,0
/global/archives/7870,2,2,2,1,40,11,0,0
/global/archives/7906,2,2,2,1,112,11,0,0
/global/archives/8046,2,2,2,1,15,8,0,0
/global/archives/8152,2,2,2,1,112.5,10,0,0
/global/archives/8400,2,2,2,1,44,7,0,0
/global/archives/8972,2,2,2,1,14,10,0,0
/global/archives/9509,2,2,2,1,16.5,7,0,0
/global/archives/9668,2,2,2,1,23.5,10,0,0
/global/archives/9709,2,2,2,1,6.5,9,0,0
/global/archives/9893,2,3,1,2,0,9,0,0
/global/archives/category/ces/ces-2023,2,2,2,1,15,9,0,0
/global/archives/category/corporate/sk-on,2,2,2,1,28.5,8,0,0
/global/archives/category/corporates/sk-incheon-petrochem,2,3,2,1,3.5,8,0,0
/global/archives/category/people/ceo-leaders,2,2,2,1,9.5,9,0,0
/global/archives/category/press-room/issue-fact,2,3,2,1,5,9,0,0
/global/archives/category/social-value/csr-program,2,2,2,1,5,10,0,0
/global/archives/category/social-value/opinions,2,2,2,1,4,10,0,0
/global/archives/category/social-value/social-enterprise,2,2,2,1,4,10,0,0
/global/archives/tag/eaa-plant,2,1,1,2,47,8,0,0
/global/archives/tag/ev-batteries,2,1,1,2,44,8,0,0
/global/archives/tag/financial-results,2,2,2,1,10.5,8,0,0
/global/archives/tag/greenification,2,1,1,2,10,9,0,0
/global/archives/tag/libs,2,1,1,2,20,9,0,0
/global/archives/tag/lithium-ion-battery,2,2,2,1,0,8,0,0
/global/archives/tag/malaysia,2,1,1,2,12,8,0,0
/global/archives/tag/morgan-stanley-capital-international,2,2,2,1,5,10,0,0
/global/archives/tag/ncm811,2,2,2,1,28,8,0,0
/global/archives/tag/poland,2,1,1,2,44,9,0,0
/global/archives/tag/singapore,2,1,1,2,11,8,0,0
/global/archives/tag/sk-battery-hungary,2,1,1,2,12,7,0,0
/global/archives/tag/sk-enmove,2,2,2,1,47,7,0,0
/global/archives/tag/skeo,2,2,2,1,22,9,0,0
/global/archives/tag/sungeel-hitech,2,1,1,2,14,9,0,0
/global/archives/tag/vwbe,2,2,2,1,15,11,0,0
/global/archives/tag/电动汽车,2,2,2,1,1.5,9,0,0
/global/archives/10133,1,1,1,1,28,5,0,0
/global/archives/10148,1,1,1,1,0,1,0,0
/global/archives/10445,1,1,1,1,10,5,0,0
/global/archives/10610,1,1,1,1,0,3,0,0
/global/archives/10654,1,1,1,1,0,4,0,0
/global/archives/10680,1,1,1,1,0,3,0,0
/global/archives/10897,1,1,1,1,0,4,0,0
/global/archives/10977,1,1,1,1,0,2,0,0
/global/archives/11475,1,2,1,1,0,6,0,0
/global/archives/11573,1,1,1,1,0,5,0,0
/global/archives/1175,1,1,1,1,147,5,0,0
/global/archives/12008,1,3,1,1,0,8,0,0
/global/archives/12072,1,1,1,1,21,4,0,0
/global/archives/12091,1,1,1,1,8,5,0,0
/global/archives/12125,1,1,1,1,7,3,0,0
/global/archives/12269,1,1,1,1,5,4,0,0
/global/archives/1237,1,1,1,1,46,4,0,0
/global/archives/12389,1,1,1,1,23,5,0,0
/global/archives/1257,1,1,1,1,30,5,0,0
/global/archives/12688,1,1,1,1,8,3,0,0
/global/archives/12692,1,1,1,1,2,5,0,0
/global/archives/12928,1,1,1,1,42,5,0,0
/global/archives/12968,1,1,1,1,8,4,0,0
/global/archives/13060,1,1,1,1,7,5,0,0
/global/archives/13103,1,1,1,1,0,4,0,0
/global/archives/1321,1,1,1,1,0,3,0,0
/global/archives/13211,1,1,1,1,0,4,0,0
/global/archives/13413,1,1,1,1,6,4,0,0
/global/archives/13437,1,1,1,1,0,5,0,0
/global/archives/13478,1,1,1,1,146,4,0,0
/global/archives/13540,1,1,1,1,0,3,0,0
/global/archives/13544,1,1,1,1,42,4,0,0
/global/archives/13595,1,2,1,1,0,5,0,0
/global/archives/13748,1,1,1,1,0,4,0,0
/global/archives/13932,1,2,1,1,0,6,0,0
/global/archives/1399,1,1,1,1,20,5,0,0
/global/archives/14030,1,1,1,1,13,6,0,0
/global/archives/14078,1,1,1,1,8,5,0,0
/global/archives/14493,1,1,1,1,1,4,0,0
/global/archives/14565,1,2,1,1,0,5,0,0
/global/archives/14628,1,1,1,1,0,4,0,0
/global/archives/14788,1,2,1,1,0,6,0,0
/global/archives/14803,1,1,1,1,52,4,0,0
/global/archives/14962,1,1,1,1,0,3,0,0
/global/archives/15317,1,1,1,1,38,3,0,0
/global/archives/15409,1,1,1,1,0,4,0,0
/global/archives/15610,1,1,1,1,19,5,0,0
/global/archives/15623,1,1,1,1,0,3,0,0
/global/archives/15654,1,1,1,1,0,4,0,0
/global/archives/15902,1,1,1,1,4,5,0,0
/global/archives/15964,1,1,1,1,2,5,0,0
/global/archives/16025,1,2,1,1,12,7,0,0
/global/archives/16073,1,1,1,1,308,5,0,0
/global/archives/16583,1,1,1,1,5,4,0,0
/global/archives/16613,1,1,1,1,0,4,0,0
/global/archives/16624,1,2,1,1,0,6,0,0
/global/archives/16904,1,2,1,1,5,7,0,0
/global/archives/16952,1,1,1,1,0,3,0,0
/global/archives/17022,1,1,1,1,2,5,0,0
/global/archives/17144,1,1,1,1,0,3,0,0
/global/archives/17697,1,1,1,1,3,5,0,0
/global/archives/17893,1,1,1,1,0,4,0,0
/global/archives/17978,1,1,1,1,804,5,0,0
/global/archives/17989,1,1,1,1,12,5,0,0
/global/archives/18076,1,1,1,1,4,3,0,0
/global/archives/18167,1,1,1,1,4,5,0,0
/global/archives/18208,1,1,1,1,0,4,0,0
/global/archives/18478,1,1,1,1,22,5,0,0
/global/archives/18695,1,1,1,1,27,4,0,0
/global/archives/18753,1,1,1,1,40,4,0,0
/global/archives/1960,1,2,1,1,35,4,0,0
/global/archives/2241,1,1,1,1,5,5,0,0
/global/archives/2576,1,2,1,1,0,6,0,0
/global/archives/2701,1,1,1,1,0,3,0,0
/global/archives/295,1,1,1,1,5,3,0,0
/global/archives/349,1,1,1,1,1,3,0,0
/global/archives/3674,1,2,1,1,0,6,0,0
/global/archives/3772,1,1,1,1,3,3,0,0
"/global/archives/3830SK Innovation’s Yancheng plant in China started production in 2020. This facility has been producing 20 GWh of batteries annually, supporting the growing demand for e",1,1,1,1,1,4,0,0
/global/archives/3922,1,1,1,1,3,3,0,0
/global/archives/4193,1,2,1,1,0,6,0,0
/global/archives/4482,1,1,1,1,12,4,0,0
/global/archives/4705,1,2,1,1,0,5,0,0
/global/archives/4900,1,1,1,1,14,5,0,0
/global/archives/5016,1,1,1,1,9,5,0,0
/global/archives/521,1,1,1,1,82,3,0,0
/global/archives/5528,1,1,1,1,0,3,0,0
/global/archives/5609,1,1,1,1,0,4,0,0
/global/archives/5981,1,1,1,1,15,5,0,0
/global/archives/6090,1,1,1,1,0,4,0,0
/global/archives/6276,1,1,1,1,0,4,0,0
/global/archives/6323,1,1,1,1,1,5,0,0
/global/archives/6343,1,1,1,1,46,5,0,0
/global/archives/6658,1,1,1,1,21,5,0,0
/global/archives/6807,1,1,1,1,0,4,0,0
/global/archives/6870,1,1,1,1,16,3,0,0
/global/archives/7043,1,1,1,1,22,5,0,0
/global/archives/7064,1,1,1,1,21,5,0,0
/global/archives/7099,1,1,1,1,214,4,0,0
/global/archives/7168,1,1,1,1,4,5,0,0
/global/archives/7353,1,1,1,1,29,5,0,0
/global/archives/7476,1,1,1,1,25,5,0,0
/global/archives/7574,1,1,1,1,55,6,0,0
/global/archives/7596,1,1,1,1,19,5,0,0
/global/archives/7670,1,1,1,1,3,5,0,0
/global/archives/7991,1,1,1,1,15,4,0,0
/global/archives/8197,1,1,1,1,5,4,0,0
/global/archives/8230,1,1,1,1,67,3,0,0
/global/archives/8298,1,2,1,1,24,5,0,0
/global/archives/8310,1,1,1,1,55,5,0,0
/global/archives/8327,1,1,1,1,43,6,0,0
/global/archives/8360,1,1,1,1,108,5,0,0
/global/archives/8383,1,1,1,1,0,4,0,0
/global/archives/8553,1,1,1,1,13,4,0,0
/global/archives/8899,1,1,1,1,0,4,0,0
/global/archives/9168,1,2,1,1,180,4,0,0
/global/archives/9191,1,1,1,1,0,3,0,0
/global/archives/9616,1,1,1,1,84,5,0,0
/global/archives/9682,1,1,1,1,2,5,0,0
/global/archives/9837,1,1,1,1,9,5,0,0
/global/archives/atompower.com,1,1,1,1,3,4,0,0
/global/archives/category/corporate/sk-ie-technology,1,1,1,1,341,4,0,0
/global/archives/category/corporate/sk-incheon-petrochem,1,1,1,1,7,5,0,0
/global/archives/category/corporate/sk-rading-international,1,1,1,1,80,5,0,0
/global/archives/category/people/onsite-report,1,1,1,1,10,4,0,0
/global/archives/tag/2022-esg-report,1,1,1,1,3,5,0,0
/global/archives/tag/2024-q2,1,1,1,1,5,4,0,0
/global/archives/tag/australia,1,1,1,1,32,5,0,0
/global/archives/tag/bayu-undan-ccs-project,1,1,1,1,6,5,0,0
/global/archives/tag/carbon-capture,1,1,1,1,2,5,0,0
/global/archives/tag/carbon-neutral,1,1,1,1,2,4,0,0
/global/archives/tag/carbon-neutrality,1,1,1,1,2,3,0,0
/global/archives/tag/dog-photography,1,1,1,1,6,3,0,0
/global/archives/tag/drone,1,1,1,1,6,5,0,0
/global/archives/tag/ecopro-bm,1,1,0,0,0,3,0,0
/global/archives/tag/ecosystem,1,1,1,1,0,4,0,0
/global/archives/tag/electric-vehicle,1,1,1,1,6,4,0,0
/global/archives/tag/energy-saving-company,1,1,1,1,12,4,0,0
/global/archives/tag/ep-business,1,1,1,1,74,4,0,0
/global/archives/tag/esg,1,1,1,1,5,5,0,0
/global/archives/tag/ferrari,1,1,1,1,9,5,0,0
/global/archives/tag/germany,1,1,1,1,4,6,0,0
/global/archives/tag/hybrid-electric-vehicle,1,1,1,1,7,4,0,0
/global/archives/tag/innovate-uk,1,1,1,1,3,5,0,0
/global/archives/tag/international-womens-day,1,1,1,1,4,5,0,0
/global/archives/tag/iscc,1,1,1,1,2,5,0,0
/global/archives/tag/jva,1,1,1,1,5,5,0,0
/global/archives/tag/komarom,1,1,1,1,4,4,0,0
/global/archives/tag/loop-industries,1,1,1,1,0,3,0,0
/global/archives/tag/lubricant,1,1,1,1,28,3,0,0
/global/archives/tag/membrane,1,1,1,1,7,5,0,0
/global/archives/tag/poe,1,1,1,1,3,6,0,0
/global/archives/tag/preliminary-social-enterprises,1,1,1,1,0,3,0,0
/global/archives/tag/psep,1,1,1,1,5,3,0,0
/global/archives/tag/refrigerant,1,1,1,1,0,2,0,0
/global/archives/tag/refrigerants,1,1,1,1,9,4,0,0
/global/archives/tag/s-pack,1,1,1,1,2,5,0,0
/global/archives/tag/separator,1,1,1,1,4,5,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,1,1,1,1,0,4,0,0
/global/archives/tag/sk-innovation-institute-of-environmental-science-and-technology,1,1,1,1,6,4,0,0
/global/archives/tag/sk-innovation-ulsan-clx,1,1,1,1,33,6,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,1,1,1,1,23,6,0,0
/global/archives/tag/sk-on,1,1,1,1,12,3,0,0
/global/archives/tag/sk-seorin-building,1,1,1,1,6,6,0,0
/global/archives/tag/sk-trading-international,1,1,1,1,15,3,0,0
/global/archives/tag/sk-zic-zero,1,1,1,1,12,4,0,0
/global/archives/tag/sustainability-report,1,1,1,1,3,5,0,0
/global/archives/tag/synthetic-crude-oil,1,1,1,1,20,6,0,0
/global/archives/tag/zhejiang-satellite-petrochemical,1,2,1,1,0,6,0,0
/global/archives/tag/锂离子电池隔膜,1,1,1,1,0,4,0,0
/global/privacy-policy,1,1,1,1,4,4,0,0
/services/DocDisplay/getstory.cgi,1,1,1,1,0,5,0,0
