# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240930
# 종료일: 20241006
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/category/corporates/sk-ie-technology,Japan,6,1,1,6,59,24,0,0
/global/archives/category/insight,South Korea,6,2,2,3,8,22,0,0
/global/archives/category/press-room/press-release,Australia,6,2,1,6,92,24,0,0
/global/archives/category/press-room/press-release,Singapore,6,4,3,2,19,24,0,0
/global/latestnews,Singapore,6,6,6,1,14.333333333333334,26,0,0
/global/sustainability-report,United States,6,6,6,1,3.8333333333333335,29,0,0
/global/,Taiwan,5,2,1,5,64,23,0,0
/global/archives/11004,United States,5,3,3,1.6666666666666667,106.33333333333333,21,0,0
/global/archives/12950,United States,5,6,4,1.25,2.75,21,0,0
/global/archives/13521,United States,5,4,3,1.6666666666666667,9.333333333333334,26,0,0
/global/archives/15374,Japan,5,4,2,2.5,12,16,0,0
/global/archives/16532,Vietnam,5,4,4,1.25,8,23,0,0
/global/archives/17216,South Korea,5,5,4,1.25,1.75,22,0,0
/global/archives/17426,United States,5,6,5,1,3,21,0,0
/global/archives/17595,United States,5,5,3,1.6666666666666667,22,20,0,0
/global/archives/18065,United States,5,5,5,1,1.6,22,0,0
/global/archives/18107,Indonesia,5,5,3,1.6666666666666667,10,22,0,0
/global/archives/18283,South Korea,5,4,4,1.25,44.25,21,0,0
/global/archives/18361,South Korea,5,3,3,1.6666666666666667,25.333333333333332,21,0,0
/global/archives/19045,Vietnam,5,5,1,5,0,15,0,0
/global/archives/19078,(not set),5,5,5,1,1.4,21,0,0
/global/archives/19108,South Korea,5,5,3,1.6666666666666667,17,21,0,0
/global/archives/19149,Philippines,5,3,2,2.5,29,19,0,0
/global/archives/19149,United States,5,6,5,1,28.2,20,0,0
/global/archives/19179,Spain,5,5,4,1.25,1.5,20,0,0
/global/archives/3820,Singapore,5,6,3,1.6666666666666667,50.333333333333336,21,0,0
/global/archives/4612,Thailand,5,5,2,2.5,24,21,0,0
/global/archives/564,India,5,4,2,2.5,27,17,0,0
/global/archives/category/corporates/sk-on,Germany,5,2,2,2.5,49.5,20,0,0
/global/archives/category/corporates/sk-on,Singapore,5,5,3,1.6666666666666667,16.333333333333332,16,0,0
/global/archives/category/people,United States,5,6,6,0.8333333333333334,9.333333333333334,22,0,0
/global/archives/tag/sko,South Korea,5,5,4,1.25,9.5,24,0,0
/global/,Hungary,4,5,3,1.3333333333333333,13.333333333333334,18,0,0
/global/,Spain,4,4,2,2,7.5,15,0,0
/global/archives/11400,Singapore,4,4,4,1,14.25,20,0,0
/global/archives/12022,United States,4,4,4,1,46.25,21,0,0
/global/archives/14065,Poland,4,4,0,0,0,12,0,0
/global/archives/14226,United States,4,3,3,1.3333333333333333,4,14,0,0
/global/archives/14264,Italy,4,2,2,2,129.5,16,0,0
/global/archives/14766,South Korea,4,4,1,4,0,12,0,0
/global/archives/15103,United States,4,5,4,1,24,22,0,0
/global/archives/15259,United States,4,4,4,1,0,16,0,0
/global/archives/15374,Malaysia,4,4,3,1.3333333333333333,45,18,0,0
/global/archives/15374,Singapore,4,6,4,1,109.5,21,0,0
/global/archives/15374,United States,4,4,4,1,1.5,17,0,0
/global/archives/15937,Malaysia,4,9,4,1,50,27,0,0
/global/archives/16376,South Korea,4,4,4,1,60.5,18,0,0
/global/archives/16463,South Korea,4,5,4,1,94,17,0,0
/global/archives/16939,United Kingdom,4,2,2,2,56,17,0,0
/global/archives/17047,United States,4,6,4,1,5.75,20,0,0
/global/archives/17499,India,4,5,3,1.3333333333333333,29.333333333333332,17,0,0
/global/archives/17595,Singapore,4,4,2,2,56.5,10,0,0
/global/archives/17623,India,4,5,4,1,146,21,0,0
/global/archives/17623,Indonesia,4,4,4,1,41,20,0,0
/global/archives/17737,South Korea,4,7,4,1,13.5,22,0,0
/global/archives/17817,Singapore,4,4,2,2,0,12,0,0
/global/archives/18140,India,4,4,0,0,0,11,0,0
/global/archives/18140,Singapore,4,1,1,4,310,15,0,0
/global/archives/18374,South Korea,4,3,2,2,24.5,17,0,0
/global/archives/18436,United States,4,6,2,2,37,20,0,0
/global/archives/18546,Australia,4,5,2,2,51,18,0,0
/global/archives/18546,Hong Kong,4,4,4,1,24,19,0,0
/global/archives/18608,Germany,4,4,3,1.3333333333333333,16.666666666666668,19,0,0
/global/archives/18608,United States,4,3,3,1.3333333333333333,39.333333333333336,17,0,0
/global/archives/18770,Malaysia,4,3,1,4,100,17,0,0
/global/archives/19045,Philippines,4,5,2,2,37,15,0,0
/global/archives/19045,United States,4,4,4,1,4,17,0,0
/global/archives/19078,Germany,4,3,3,1.3333333333333333,12.333333333333334,17,0,0
/global/archives/19128,South Korea,4,4,4,1,3.25,16,0,0
/global/archives/19179,Japan,4,5,3,1.3333333333333333,26.666666666666668,16,0,0
/global/archives/4146,United Kingdom,4,1,1,4,255,15,0,0
/global/archives/4921,United States,4,4,4,1,90.25,20,0,0
/global/archives/category/corporate/sk-energy,Japan,4,2,2,2,56.5,15,0,0
/global/archives/category/corporate/sk-energy,Singapore,4,4,1,4,37,17,0,0
/global/archives/category/corporate/sk-enmove,Chile,4,4,4,1,3.25,19,0,0
/global/archives/category/corporate/sk-enmove,India,4,3,3,1.3333333333333333,6.333333333333333,16,0,0
/global/archives/category/insight,United States,4,5,5,0.8,14.8,16,0,0
/global/archives/category/people,Poland,4,4,3,1.3333333333333333,23,17,0,0
/global/archives/category/people/inno-people,South Korea,4,1,1,4,11,15,0,0
/global/archives/category/press-room/financial-results,Singapore,4,3,3,1.3333333333333333,13,16,0,0
/global/archives/category/press-room/press-release,Hong Kong,4,1,1,4,32,15,0,0
/global/archives/tag/pouch-type-battery,United States,4,4,3,1.3333333333333333,7.666666666666667,21,0,0
/global/archives/tag/sken,South Korea,4,5,3,1.3333333333333333,7.333333333333333,19,0,0
/global/archives/tag/sunwoda,South Korea,4,2,1,4,5,14,0,0
/global/latestnews,France,4,4,4,1,6.25,17,0,0
/global/latestnews,Netherlands,4,3,3,1.3333333333333333,13.333333333333334,17,0,0
/global/,Canada,3,2,2,1.5,4.5,12,0,0
/global/,China,3,2,2,1.5,9.5,11,0,0
/global/,Morocco,3,2,1,3,57,14,0,0
/global/archives/10310,South Korea,3,2,1,3,0,8,0,0
/global/archives/10835,India,3,4,1,3,234,12,0,0
/global/archives/10939,Australia,3,4,2,1.5,10,13,0,0
/global/archives/10985,Vietnam,3,3,3,1,75,13,0,0
/global/archives/11807,Taiwan,3,3,1,3,0,11,0,0
/global/archives/12022,India,3,3,3,1,7,15,0,0
/global/archives/12106,United States,3,1,1,3,25,12,0,0
/global/archives/12306,United States,3,3,3,1,49.333333333333336,14,0,0
/global/archives/13018,Indonesia,3,2,1,3,75,12,0,0
/global/archives/13036,United States,3,2,1,3,25,13,0,0
/global/archives/13804,Hong Kong,3,2,2,1.5,47,13,0,0
/global/archives/14226,South Korea,3,3,2,1.5,78,13,0,0
/global/archives/14354,Sri Lanka,3,1,1,3,32,11,0,0
/global/archives/14491,United States,3,3,2,1.5,81.5,12,0,0
/global/archives/14766,India,3,3,3,1,39.333333333333336,15,0,0
/global/archives/15259,Germany,3,1,1,3,41,12,0,0
/global/archives/15374,India,3,2,2,1.5,73.5,13,0,0
/global/archives/15374,Norway,3,3,3,1,5.333333333333333,13,0,0
/global/archives/15490,India,3,3,3,1,13.333333333333334,13,0,0
/global/archives/15497,Poland,3,1,1,3,80,12,0,0
/global/archives/15574,Japan,3,1,1,3,91,12,0,0
/global/archives/15664,India,3,4,3,1,7.666666666666667,11,0,0
/global/archives/15840,Malaysia,3,4,3,1,58.666666666666664,15,0,0
/global/archives/15865,United States,3,3,3,1,0.3333333333333333,11,0,0
/global/archives/15937,Singapore,3,3,2,1.5,0.5,9,0,0
/global/archives/15985,South Korea,3,2,2,1.5,3.5,10,0,0
/global/archives/16060,United States,3,2,2,1.5,42.5,12,0,0
/global/archives/16286,United States,3,3,3,1,0,12,0,0
/global/archives/16532,Thailand,3,2,2,1.5,29,12,0,0
/global/archives/16834,United States,3,3,3,1,10.333333333333334,14,0,0
/global/archives/16939,Singapore,3,2,1,3,0,7,0,0
/global/archives/16970,India,3,3,1,3,7,13,0,0
/global/archives/17010,Singapore,3,3,2,1.5,0,10,0,0
/global/archives/17169,France,3,2,2,1.5,61.5,12,0,0
/global/archives/17446,United States,3,4,3,1,23.333333333333332,14,0,0
/global/archives/17460,Pakistan,3,3,3,1,32.333333333333336,15,0,0
/global/archives/17476,South Korea,3,3,3,1,33.666666666666664,15,0,0
/global/archives/17569,China,3,1,1,3,32,7,0,0
/global/archives/17569,United States,3,5,3,1,0,13,0,0
/global/archives/18022,Indonesia,3,3,2,1.5,4,14,0,0
/global/archives/18022,Switzerland,3,1,1,3,236,13,0,0
/global/archives/18107,South Korea,3,3,3,1,12.333333333333334,11,0,0
/global/archives/18388,(not set),3,3,3,1,0,12,0,0
/global/archives/18546,Hungary,3,4,1,3,38,12,0,0
/global/archives/18546,South Korea,3,4,4,0.75,61,11,0,0
/global/archives/18546,Vietnam,3,4,3,1,50.333333333333336,16,0,0
/global/archives/18639,United States,3,3,3,1,27.666666666666668,14,0,0
/global/archives/18659,(not set),3,3,3,1,0,12,0,0
/global/archives/18690,India,3,1,1,3,27,12,0,0
/global/archives/18770,Australia,3,3,1,3,382,12,0,0
/global/archives/19014,Netherlands,3,2,2,1.5,53.5,12,0,0
/global/archives/19014,South Korea,3,2,2,1.5,21,12,0,0
/global/archives/19045,(not set),3,3,3,1,0,12,0,0
/global/archives/19045,India,3,2,2,1.5,2,11,0,0
/global/archives/19045,Mexico,3,3,3,1,28.333333333333332,14,0,0
/global/archives/19078,Indonesia,3,4,3,1,17,15,0,0
/global/archives/19078,Japan,3,2,2,1.5,44,12,0,0
/global/archives/19078,United Kingdom,3,2,1,3,25,13,0,0
/global/archives/19095,South Korea,3,4,2,1.5,2,12,0,0
/global/archives/19108,France,3,6,3,1,0,15,0,0
/global/archives/19108,United Kingdom,3,3,3,1,10.666666666666666,14,0,0
/global/archives/19149,Egypt,3,3,1,3,20,11,0,0
/global/archives/19149,Japan,3,3,3,1,31.666666666666668,13,0,0
/global/archives/19149,United Kingdom,3,3,3,1,13,12,0,0
/global/archives/19154,France,3,3,3,1,14.666666666666666,14,0,0
/global/archives/19154,Hong Kong,3,2,2,1.5,17.5,11,0,0
/global/archives/19154,Philippines,3,4,3,1,27.333333333333332,13,0,0
/global/archives/19154,United States,3,4,3,1,17.666666666666668,12,0,0
/global/archives/19179,Philippines,3,4,3,1,44.333333333333336,13,0,0
/global/archives/19179,Singapore,3,2,2,1.5,4.5,10,0,0
/global/archives/2293,Poland,3,5,3,1,28.333333333333332,19,0,0
/global/archives/2535,Poland,3,3,3,1,22,12,0,0
/global/archives/2756,Japan,3,3,3,1,87.66666666666667,13,0,0
/global/archives/3830,India,3,3,2,1.5,16,13,0,0
/global/archives/822,Singapore,3,3,2,1.5,28,11,0,0
/global/archives/9910,Singapore,3,3,3,1,4,12,0,0
/global/archives/category/corporates,Hong Kong,3,3,2,1.5,1,11,0,0
/global/archives/category/corporates,South Korea,3,3,3,1,12.333333333333334,12,0,0
/global/archives/category/corporates/sk-energy,Singapore,3,1,1,3,23,11,0,0
/global/archives/category/corporates/sk-energy,United States,3,2,2,1.5,16,12,0,0
/global/archives/category/corporates/sk-enmove,South Korea,3,3,2,1.5,4.5,11,0,0
/global/archives/category/corporates/sk-enterm,Germany,3,1,1,3,26,11,0,0
/global/archives/category/corporates/sk-geo-centric,Bulgaria,3,1,1,3,150,12,0,0
/global/archives/category/corporates/sk-innovation,South Korea,3,3,3,1,14,10,0,0
/global/archives/category/corporates/sk-rading-international,India,3,2,2,1.5,11.5,10,0,0
/global/archives/category/insight,India,3,2,2,1.5,25.5,12,0,0
/global/archives/category/people/sustainability,South Korea,3,2,2,1.5,40.5,12,0,0
/global/archives/category/press-room,Germany,3,1,1,3,168,11,0,0
/global/archives/category/press-room,Hungary,3,3,3,1,12.666666666666666,10,0,0
/global/archives/category/press-room/financial-results,Hong Kong,3,3,1,3,0,10,0,0
/global/archives/category/press-room/financial-results,Malaysia,3,1,1,3,25,12,0,0
/global/archives/category/press-room/financial-results,United Kingdom,3,2,2,1.5,9,11,0,0
/global/archives/tag/sk-energy-americas,United States,3,2,2,1.5,11.5,13,0,0
/global/archives/tag/skba,United States,3,3,2,1.5,1,12,0,0
/global/latestnews,India,3,4,3,1,7.333333333333333,12,0,0
/global/latestnews,United Arab Emirates,3,3,2,1.5,34.5,14,0,0
/global/sustainability-report,South Korea,3,4,3,1,3.6666666666666665,17,0,0
/global/,Pakistan,2,1,1,2,72,10,0,0
/global/404,South Korea,2,2,2,1,0.5,9,0,0
/global/archives/1058,South Korea,2,1,1,2,11,6,0,0
/global/archives/10774,India,2,2,2,1,20.5,8,0,0
/global/archives/10774,United States,2,3,2,1,42,10,0,0
/global/archives/10939,Singapore,2,2,2,1,201.5,10,0,0
/global/archives/10985,Malaysia,2,2,1,2,7,9,0,0
/global/archives/11004,India,2,2,2,1,0,8,0,0
/global/archives/11147,Singapore,2,2,2,1,32.5,11,0,0
/global/archives/11161,South Korea,2,2,1,2,7,9,0,0
/global/archives/11537,Finland,2,2,2,1,14,7,0,0
/global/archives/11992,Taiwan,2,2,1,2,6,9,0,0
/global/archives/12022,Jordan,2,1,1,2,12,8,0,0
/global/archives/12022,South Korea,2,1,1,2,70,9,0,0
/global/archives/12036,Japan,2,1,1,2,10,7,0,0
/global/archives/12106,Indonesia,2,2,1,2,8,8,0,0
/global/archives/12106,Singapore,2,3,1,2,0,9,0,0
/global/archives/12147,Canada,2,1,1,2,101,7,0,0
/global/archives/12190,United States,2,2,2,1,14,9,0,0
/global/archives/12220,United States,2,1,1,2,99,10,0,0
/global/archives/12274/skee,South Korea,2,2,2,1,4,10,0,0
/global/archives/12306,India,2,2,1,2,65,9,0,0
/global/archives/12878,Colombia,2,2,1,2,3,9,0,0
/global/archives/12950,India,2,2,2,1,0.5,7,0,0
/global/archives/13130,United States,2,2,2,1,2,9,0,0
/global/archives/13327,South Korea,2,2,1,2,15,9,0,0
/global/archives/13329,India,2,2,2,1,19.5,9,0,0
/global/archives/13780,South Korea,2,2,1,2,0,7,0,0
/global/archives/14193,Japan,2,2,2,1,63,9,0,0
/global/archives/14264,Hong Kong,2,1,1,2,10,9,0,0
/global/archives/14309,United States,2,2,1,2,0,7,0,0
/global/archives/14491,India,2,1,1,2,0,7,0,0
/global/archives/14634,France,2,1,1,2,162,10,0,0
/global/archives/14634,United States,2,2,2,1,0,8,0,0
/global/archives/14740,United States,2,2,2,1,6.5,9,0,0
/global/archives/14770,United Kingdom,2,3,1,2,0,9,0,0
/global/archives/14770,United States,2,2,2,1,0,7,0,0
/global/archives/15204,South Korea,2,2,1,2,11,7,0,0
/global/archives/15259,South Korea,2,1,1,2,41,9,0,0
/global/archives/15374,Australia,2,4,2,1,72.5,13,0,0
/global/archives/15374,Croatia,2,2,1,2,0,7,0,0
/global/archives/15374,South Korea,2,2,2,1,40,8,0,0
/global/archives/15462,Pakistan,2,1,1,2,112,7,0,0
/global/archives/15490,South Korea,2,2,2,1,36.5,9,0,0
/global/archives/15592,United Kingdom,2,1,1,2,1,7,0,0
/global/archives/15592,United States,2,2,2,1,2.5,8,0,0
/global/archives/15664,Singapore,2,2,1,2,0,6,0,0
/global/archives/15664,South Korea,2,2,2,1,12,9,0,0
/global/archives/15687,Pakistan,2,2,2,1,20,9,0,0
/global/archives/15840,South Korea,2,3,1,2,12,9,0,0
/global/archives/15937,United States,2,2,2,1,0,8,0,0
/global/archives/16005,United States,2,2,1,2,0,7,0,0
/global/archives/16060,India,2,2,2,1,10,10,0,0
/global/archives/16060,Philippines,2,1,1,2,32,7,0,0
/global/archives/16131,India,2,2,0,0,0,5,0,0
/global/archives/16376,United States,2,2,2,1,0,8,0,0
/global/archives/16448,Germany,2,1,1,2,9,8,0,0
/global/archives/16448,Singapore,2,2,2,1,55,8,0,0
/global/archives/16448,South Korea,2,2,2,1,6.5,10,0,0
/global/archives/16448,United Kingdom,2,2,1,2,55,9,0,0
/global/archives/16463,Finland,2,2,1,2,2,8,0,0
/global/archives/16480,United States,2,3,2,1,5.5,10,0,0
/global/archives/16493,United Kingdom,2,3,2,1,91,12,0,0
/global/archives/16719,India,2,2,1,2,31,7,0,0
/global/archives/16787,Brazil,2,2,1,2,0,7,0,0
/global/archives/16787,India,2,2,2,1,33.5,10,0,0
/global/archives/16834,Indonesia,2,1,1,2,17,8,0,0
/global/archives/16881,United States,2,2,2,1,29.5,9,0,0
/global/archives/17169,Singapore,2,1,1,2,154,7,0,0
/global/archives/17216,United States,2,2,2,1,63,10,0,0
/global/archives/17356,France,2,3,2,1,34.5,11,0,0
/global/archives/17356,United Kingdom,2,1,1,2,79,8,0,0
/global/archives/17386,United States,2,3,2,1,31,12,0,0
/global/archives/17426,Germany,2,1,1,2,18,10,0,0
/global/archives/17446,South Korea,2,2,2,1,2.5,7,0,0
/global/archives/17499,France,2,2,2,1,297.5,9,0,0
/global/archives/17499,Indonesia,2,2,1,2,0,8,0,0
/global/archives/17499,South Korea,2,3,2,1,4.5,11,0,0
/global/archives/17623,France,2,2,1,2,0,6,0,0
/global/archives/17623,Hong Kong,2,3,2,1,0,10,0,0
/global/archives/17737,China,2,1,1,2,39,8,0,0
/global/archives/17737,France,2,2,1,2,3,7,0,0
/global/archives/17737,United States,2,2,1,2,94,8,0,0
/global/archives/17796,Japan,2,1,1,2,17,7,0,0
/global/archives/17817,India,2,2,1,2,0,7,0,0
/global/archives/17965,Finland,2,3,3,0.6666666666666666,6,8,0,0
/global/archives/17990,Poland,2,1,1,2,89,10,0,0
/global/archives/17990,South Korea,2,1,1,2,20,8,0,0
/global/archives/18022,Japan,2,2,2,1,66,11,0,0
/global/archives/18065,India,2,2,2,1,11.5,8,0,0
/global/archives/18107,India,2,2,2,1,96,11,0,0
/global/archives/18107,Singapore,2,2,2,1,130,10,0,0
/global/archives/18374,Canada,2,1,1,2,27,10,0,0
/global/archives/18388,South Korea,2,1,1,2,3,6,0,0
/global/archives/18388,United Kingdom,2,2,2,1,0,8,0,0
/global/archives/18445,Philippines,2,1,1,2,17,8,0,0
/global/archives/18608,France,2,3,2,1,4,8,0,0
/global/archives/18608,Taiwan,2,2,2,1,16.5,10,0,0
/global/archives/18608,United Arab Emirates,2,3,2,1,1.5,9,0,0
/global/archives/18659,Singapore,2,3,2,1,15.5,10,0,0
/global/archives/18659,South Korea,2,3,3,0.6666666666666666,10.666666666666666,11,0,0
/global/archives/18659,United Kingdom,2,2,1,2,0,7,0,0
/global/archives/18659,Vietnam,2,4,1,2,0,11,0,0
/global/archives/18708,United States,2,2,1,2,4,9,0,0
/global/archives/18770,Poland,2,1,1,2,9,6,0,0
/global/archives/18770,Singapore,2,2,2,1,15,9,0,0
/global/archives/18770,United States,2,2,2,1,9.5,8,0,0
/global/archives/18989,Singapore,2,2,2,1,108,10,0,0
/global/archives/19014,Singapore,2,2,2,1,204,8,0,0
/global/archives/19078,France,2,2,2,1,2,8,0,0
/global/archives/19078,Netherlands,2,2,2,1,135.5,10,0,0
/global/archives/19078,Poland,2,1,1,2,63,7,0,0
/global/archives/19108,Poland,2,4,2,1,0,9,0,0
/global/archives/19149,Germany,2,2,2,1,6,8,0,0
/global/archives/19149,Guatemala,2,1,1,2,52,11,0,0
/global/archives/19149,Malaysia,2,2,2,1,0.5,11,0,0
/global/archives/19149,Taiwan,2,2,1,2,217,9,0,0
/global/archives/19154,Germany,2,2,2,1,0,6,0,0
/global/archives/19154,Ireland,2,2,2,1,0,7,0,0
/global/archives/19179,China,2,2,2,1,22,5,0,0
/global/archives/19179,Germany,2,2,2,1,0,6,0,0
/global/archives/19179,Hungary,2,2,2,1,0,8,0,0
/global/archives/19179,Switzerland,2,2,2,1,0,7,0,0
/global/archives/19179,United Kingdom,2,2,2,1,1.5,8,0,0
/global/archives/2490,India,2,1,1,2,6,8,0,0
/global/archives/303,United States,2,2,2,1,83.5,8,0,0
/global/archives/3473,South Korea,2,2,1,2,55,8,0,0
/global/archives/3820,Norway,2,3,1,2,34,10,0,0
/global/archives/4518,United States,2,2,2,1,1.5,8,0,0
/global/archives/4569,India,2,1,1,2,63,9,0,0
/global/archives/4612,Singapore,2,1,1,2,114,8,0,0
/global/archives/4612,South Korea,2,1,1,2,9,7,0,0
/global/archives/4612,United States,2,3,2,1,122,11,0,0
/global/archives/4776,South Korea,2,2,2,1,7,8,0,0
/global/archives/4793,India,2,2,1,2,2,9,0,0
/global/archives/5944,France,2,2,2,1,91,7,0,0
/global/archives/6216,South Korea,2,3,1,2,19,10,0,0
/global/archives/6216,United States,2,2,2,1,42,10,0,0
/global/archives/7710,South Korea,2,2,2,1,72.5,9,0,0
/global/archives/7761,United States,2,2,1,2,472,10,0,0
/global/archives/7784,United States,2,2,2,1,18,10,0,0
/global/archives/7848,South Korea,2,3,2,1,82,12,0,0
/global/archives/7870,Japan,2,2,2,1,40,11,0,0
/global/archives/7906,United States,2,2,2,1,112,11,0,0
/global/archives/7919,Philippines,2,2,2,1,9,9,0,0
/global/archives/7961,Canada,2,2,2,1,10.5,8,0,0
/global/archives/7961,United States,2,2,1,2,36,8,0,0
/global/archives/8087,South Korea,2,2,1,2,9,9,0,0
/global/archives/9129,Indonesia,2,2,2,1,0,8,0,0
/global/archives/9548,India,2,2,2,1,0,8,0,0
