# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241021
# 종료일: 20241027
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/global/archives/16463,United States,8,6,6,1.3333333333333333,22.166666666666668,34,0,0
/global/archives/17356,South Korea,8,10,6,1.3333333333333333,8.5,33,0,0
/global/archives/17426,Hong Kong,8,5,4,2,121,32,0,0
/global/archives/17446,Netherlands,8,10,10,0.8,5.3,30,0,0
/global/archives/18546,India,8,9,8,1,24.875,39,0,0
/global/archives/19179,Chile,8,7,4,2,0,27,0,0
/global/archives/9910,Malaysia,8,9,8,1,203,38,0,0
/global/archives/category/press-room/press-release,India,8,8,6,1.3333333333333333,14.833333333333334,32,0,0
/pagead/aclk,Mexico,8,7,7,1.1428571428571428,0,30,0,0
/global/,India,7,5,5,1.4,9.2,29,0,0
/global/,Spain,7,8,2,3.5,14,26,0,0
/global/archives/17990,South Korea,7,7,5,1.4,31.6,31,0,0
/global/archives/18770,Singapore,7,6,3,2.3333333333333335,3.6666666666666665,26,0,0
/global/archives/19154,South Korea,7,6,4,1.75,11.5,33,0,0
/global/archives/19268,United Kingdom,7,7,5,1.4,6.2,29,0,0
/global/archives/6253,India,7,2,2,3.5,35.5,24,0,0
/global/archives/category/corporates/sk-innovation,Japan,7,5,4,1.75,24.25,28,0,0
/global/latestnews,South Korea,7,6,4,1.75,6.5,25,0,0
/global/,Belgium,6,1,1,6,18,30,0,0
/global/,China,6,5,1,6,96,24,0,0
/global/archives/10774,South Korea,6,5,5,1.2,16.6,26,0,0
/global/archives/10872,South Korea,6,7,3,2,60.666666666666664,24,0,0
/global/archives/12125,Australia,6,8,4,1.5,48.75,28,0,0
/global/archives/13748,South Korea,6,6,2,3,76,24,0,0
/global/archives/14415,United States,6,3,3,2,20.333333333333332,21,0,0
/global/archives/14491,Hong Kong,6,8,4,1.5,18,23,0,0
/global/archives/14491,United Arab Emirates,6,7,6,1,30.666666666666668,30,0,0
/global/archives/15374,Singapore,6,7,5,1.2,39,30,0,0
/global/archives/15490,Singapore,6,2,1,6,279,23,0,0
/global/archives/16834,United States,6,6,6,1,20.333333333333332,27,0,0
/global/archives/17313,Hong Kong,6,7,5,1.2,50.8,20,0,0
/global/archives/17426,China,6,7,2,3,23.5,22,0,0
/global/archives/17426,France,6,7,4,1.5,35.5,28,0,0
/global/archives/17623,South Korea,6,6,6,1,104.16666666666667,33,0,0
/global/archives/18022,Indonesia,6,3,3,2,39.666666666666664,21,0,0
/global/archives/18608,South Korea,6,6,5,1.2,6.4,27,0,0
/global/archives/18770,United States,6,6,5,1.2,10,22,0,0
/global/archives/19078,Taiwan,6,4,3,2,341,27,0,0
/global/archives/19078,United Arab Emirates,6,6,0,0,0,19,0,0
/global/archives/19078,United Kingdom,6,5,4,1.5,20,26,0,0
/global/archives/19078,United States,6,5,4,1.5,35.75,22,0,0
/global/archives/19179,India,6,7,5,1.2,232.6,27,0,0
/global/archives/19349,United States,6,5,5,1.2,3.2,21,0,0
/global/archives/19393,France,6,6,5,1.2,51.8,27,0,0
/global/archives/19393,India,6,7,4,1.5,54,26,0,0
/global/archives/19393,Philippines,6,4,3,2,144.33333333333334,22,0,0
/global/archives/19393,United Kingdom,6,7,5,1.2,3.6,26,0,0
/global/archives/category/corporates,Japan,6,4,4,1.5,13.5,24,0,0
/global/archives/category/corporates,United States,6,5,5,1.2,7.2,19,0,0
/global/archives/category/corporates/sk-on,United States,6,4,3,2,60.333333333333336,26,0,0
/global/archives/category/people,United States,6,8,8,0.75,5.875,23,0,0
/global/archives/category/press-room/financial-results,France,6,3,3,2,24.666666666666668,22,0,0
/global/archives/category/press-room/press-release,France,6,5,5,1.2,6,24,0,0
/global/archives/category/press-room/press-release,Germany,6,2,2,3,52.5,24,0,0
/global/archives/11161,India,5,2,2,2.5,99,20,0,0
/global/archives/12692,Vietnam,5,6,4,1.25,25,25,0,0
/global/archives/14243,India,5,5,2,2.5,0,17,0,0
/global/archives/15374,South Korea,5,8,4,1.25,19.5,28,0,0
/global/archives/15574,Hong Kong,5,5,4,1.25,1.25,15,0,0
/global/archives/15687,India,5,6,3,1.6666666666666667,27.666666666666668,23,0,0
/global/archives/15687,Singapore,5,5,1,5,93,17,0,0
/global/archives/16286,France,5,3,1,5,1197,20,0,0
/global/archives/16376,India,5,5,0,0,0,15,0,0
/global/archives/16834,Hong Kong,5,5,4,1.25,26.75,22,0,0
/global/archives/17426,Singapore,5,3,3,1.6666666666666667,34.333333333333336,22,0,0
/global/archives/18167,Russia,5,5,1,5,118,26,0,0
/global/archives/18546,Australia,5,5,4,1.25,31.5,24,0,0
/global/archives/18608,France,5,4,3,1.6666666666666667,5.666666666666667,21,0,0
/global/archives/18608,Hong Kong,5,7,5,1,41.2,20,0,0
/global/archives/18690,South Korea,5,4,3,1.6666666666666667,21.333333333333332,17,0,0
/global/archives/18708,South Korea,5,6,4,1.25,167.75,22,0,0
/global/archives/19045,Singapore,5,4,4,1.25,29.5,23,0,0
/global/archives/19078,Singapore,5,6,4,1.25,0.75,21,0,0
/global/archives/19149,United States,5,5,5,1,34.8,19,0,0
/global/archives/19268,Chile,5,5,2,2.5,99.5,20,0,0
/global/archives/19393,China,5,4,4,1.25,161.75,19,0,0
/global/archives/19393,Poland,5,6,4,1.25,94.75,23,0,0
/global/archives/311,Singapore,5,3,1,5,29,18,0,0
/global/archives/category/corporates,Spain,5,1,1,5,44,19,0,0
/global/archives/category/corporates/sk-enmove,Spain,5,2,2,2.5,20.5,20,0,0
/global/archives/category/corporates/sk-ie-technology,India,5,4,2,2.5,6,16,0,0
/global/archives/category/corporates/sk-innovation,United States,5,4,4,1.25,11.75,19,0,0
/global/archives/category/press-room,Hong Kong,5,6,3,1.6666666666666667,5,18,0,0
/global/archives/category/press-room,Singapore,5,5,3,1.6666666666666667,6,19,0,0
/global/archives/tag/skeo,Malaysia,5,2,1,5,41,20,0,0
/global/,France,4,5,4,1,297.25,178,0,0
/global/,Netherlands,4,3,3,1.3333333333333333,14,28,0,0
/global/,Poland,4,3,1,4,0,11,0,0
/global/,Vietnam,4,3,3,1.3333333333333333,29.333333333333332,16,0,0
/global/archives/10939,Singapore,4,4,4,1,50.25,18,0,0
/global/archives/11087,United States,4,4,4,1,31.25,19,0,0
/global/archives/12022,Hong Kong,4,4,4,1,140,18,0,0
/global/archives/12022,Indonesia,4,4,3,1.3333333333333333,33,21,0,0
/global/archives/12036,India,4,5,2,2,9,18,0,0
/global/archives/13521,United States,4,2,2,2,37.5,18,0,0
/global/archives/14309,United States,4,4,4,1,0.25,16,0,0
/global/archives/15664,India,4,3,2,2,42,19,0,0
/global/archives/15687,South Korea,4,4,3,1.3333333333333333,22.333333333333332,14,0,0
/global/archives/16060,Hong Kong,4,3,3,1.3333333333333333,12.333333333333334,18,0,0
/global/archives/16060,United Kingdom,4,4,2,2,41,15,0,0
/global/archives/16532,Hong Kong,4,1,1,4,56,16,0,0
/global/archives/16532,Singapore,4,5,4,1,130.5,22,0,0
/global/archives/16532,Vietnam,4,4,4,1,27.25,17,0,0
/global/archives/16834,Singapore,4,3,2,2,20,16,0,0
/global/archives/17426,Japan,4,6,2,2,27,20,0,0
/global/archives/17426,United Kingdom,4,4,3,1.3333333333333333,33.666666666666664,17,0,0
/global/archives/17514,South Korea,4,3,3,1.3333333333333333,20.666666666666668,17,0,0
/global/archives/17595,United States,4,6,2,2,9,18,0,0
/global/archives/17978,South Korea,4,3,3,1.3333333333333333,23.333333333333332,15,0,0
/global/archives/18022,South Korea,4,4,2,2,68.5,17,0,0
/global/archives/18208/7-20240501_skee_1-sk트레이딩인터내셔널-유럽,South Korea,4,1,1,4,45,18,0,0
/global/archives/18374,South Korea,4,5,4,1,4,15,0,0
/global/archives/18388,United States,4,4,4,1,157.75,17,0,0
/global/archives/18445,South Korea,4,6,4,1,87.5,21,0,0
/global/archives/18571,South Korea,4,6,2,2,38,17,0,0
/global/archives/18608,India,4,3,2,2,14.5,18,0,0
/global/archives/18770,Hong Kong,4,5,3,1.3333333333333333,7.333333333333333,18,0,0
/global/archives/19078,India,4,4,4,1,52.5,20,0,0
/global/archives/19154,Japan,4,3,3,1.3333333333333333,29.333333333333332,17,0,0
/global/archives/19154,United States,4,4,4,1,45.5,18,0,0
/global/archives/19179,Hong Kong,4,6,3,1.3333333333333333,28.666666666666668,17,0,0
/global/archives/19179,Indonesia,4,3,2,2,68.5,16,0,0
/global/archives/19230,Singapore,4,4,4,1,12.75,15,0,0
/global/archives/19268,Australia,4,4,4,1,427.5,19,0,0
/global/archives/19268,France,4,4,2,2,538,20,0,0
/global/archives/19268,Germany,4,5,4,1,0.25,17,0,0
/global/archives/19268,Hungary,4,4,3,1.3333333333333333,32,12,0,0
/global/archives/19268,New Zealand,4,4,3,1.3333333333333333,0,15,0,0
/global/archives/19349,Indonesia,4,5,4,1,17.75,20,0,0
/global/archives/19393,Ireland,4,4,4,1,17.5,20,0,0
/global/archives/19393,Netherlands,4,4,4,1,11.75,18,0,0
/global/archives/3820,Japan,4,3,2,2,5,17,0,0
/global/archives/3962,Singapore,4,6,3,1.3333333333333333,20.333333333333332,19,0,0
/global/archives/489,Singapore,4,4,3,1.3333333333333333,0.6666666666666666,16,0,0
/global/archives/7445,United States,4,5,4,1,5.5,19,0,0
/global/archives/8428,South Korea,4,4,3,1.3333333333333333,26,21,0,0
/global/archives/9096,Hong Kong,4,1,1,4,229,16,0,0
/global/archives/9668,Singapore,4,3,1,4,0,13,0,0
/global/archives/category/corporates,China,4,4,4,1,3.75,12,0,0
/global/archives/category/corporates,Singapore,4,3,3,1.3333333333333333,14,15,0,0
/global/archives/category/corporates,South Korea,4,2,2,2,12,15,0,0
/global/archives/category/corporates/sk-energy,Singapore,4,3,3,1.3333333333333333,25,14,0,0
/global/archives/category/corporates/sk-enterm,Hong Kong,4,2,2,2,10,15,0,0
/global/archives/category/corporates/sk-geo-centric,France,4,1,1,4,73,16,0,0
/global/archives/category/corporates/sk-geo-centric,Japan,4,3,2,2,59,17,0,0
/global/archives/category/corporates/sk-geo-centric,Singapore,4,3,2,2,46,14,0,0
/global/archives/category/corporates/sk-rading-international,Hong Kong,4,1,1,4,8,14,0,0
/global/archives/category/press-room,China,4,4,2,2,12.5,14,0,0
/global/archives/category/press-room,United States,4,5,4,1,25.25,13,0,0
/global/archives/category/press-room/financial-results,Russia,4,1,1,4,30,16,0,0
/global/archives/category/press-room/press-release,United States,4,4,3,1.3333333333333333,63,18,0,0
/global/archives/tag/daejeon,United States,4,1,1,4,11,16,0,0
/global/archives/tag/skoh,South Korea,4,3,3,1.3333333333333333,4.666666666666667,15,0,0
/global/,Türkiye,3,1,1,3,53,14,0,0
/global/archives/10535,South Korea,3,3,2,1.5,0,7,0,0
/global/archives/10654,Japan,3,4,2,1.5,120.5,16,0,0
/global/archives/10913,Australia,3,3,2,1.5,5,12,0,0
/global/archives/10939,Malaysia,3,4,1,3,0,11,0,0
/global/archives/10985,Vietnam,3,3,3,1,9.333333333333334,15,0,0
/global/archives/11087,South Korea,3,2,2,1.5,85,15,0,0
/global/archives/11853,Belgium,3,2,1,3,39,12,0,0
/global/archives/12306,South Korea,3,4,2,1.5,6.5,15,0,0
/global/archives/12306,United States,3,3,3,1,7,14,0,0
/global/archives/12688,Singapore,3,3,1,3,0,10,0,0
/global/archives/12950,India,3,4,2,1.5,15.5,15,0,0
/global/archives/12950,Netherlands,3,3,3,1,4,10,0,0
/global/archives/13130,Hong Kong,3,1,1,3,76,11,0,0
/global/archives/13329,Hong Kong,3,4,3,1,19.666666666666668,14,0,0
/global/archives/14146,United Kingdom,3,2,1,3,53,14,0,0
/global/archives/14491,India,3,2,2,1.5,10.5,11,0,0
/global/archives/14634,India,3,3,2,1.5,0,11,0,0
/global/archives/15103,United States,3,3,2,1.5,10.5,13,0,0
/global/archives/15353,Australia,3,3,3,1,4.666666666666667,13,0,0
/global/archives/15490,Germany,3,1,1,3,174,12,0,0
/global/archives/15490,Indonesia,3,1,1,3,143,12,0,0
/global/archives/15664,South Korea,3,5,3,1,6.666666666666667,17,0,0
/global/archives/16060,United States,3,3,3,1,8,11,0,0
/global/archives/16131,India,3,3,1,3,0,9,0,0
/global/archives/16463,Australia,3,4,1,3,3,14,0,0
/global/archives/17169,South Korea,3,2,2,1.5,32.5,12,0,0
/global/archives/17356,Finland,3,3,3,1,11.333333333333334,13,0,0
/global/archives/17356,Japan,3,4,2,1.5,511.5,11,0,0
/global/archives/17426,India,3,3,3,1,24.333333333333332,14,0,0
/global/archives/17426,South Korea,3,4,3,1,26.666666666666668,16,0,0
/global/archives/17446,Austria,3,3,3,1,4.666666666666667,13,0,0
/global/archives/17446,Finland,3,3,3,1,0,9,0,0
/global/archives/17446,Ireland,3,4,4,0.75,11.75,12,0,0
/global/archives/17476,United States,3,3,3,1,49.666666666666664,15,0,0
/global/archives/17499,Hong Kong,3,4,3,1,29.333333333333332,12,0,0
/global/archives/17499,United States,3,4,3,1,9.333333333333334,16,0,0
/global/archives/17569,Netherlands,3,4,3,1,8,15,0,0
/global/archives/17595,Germany,3,5,3,1,20.333333333333332,16,0,0
/global/archives/17623,India,3,3,3,1,0,12,0,0
/global/archives/17737,Australia,3,5,1,3,13,16,0,0
/global/archives/17817,United States,3,3,2,1.5,45.5,12,0,0
/global/archives/18022,United States,3,1,1,3,89,11,0,0
/global/archives/18107,Bangladesh,3,2,1,3,28,12,0,0
/global/archives/18107,Malaysia,3,1,1,3,58,13,0,0
/global/archives/18140,India,3,3,0,0,0,8,0,0
/global/archives/18301,United States,3,3,3,1,0,12,0,0
/global/archives/18332,Azerbaijan,3,4,2,1.5,44.5,16,0,0
/global/archives/18361,South Korea,3,4,3,1,11,14,0,0
/global/archives/18421,South Korea,3,3,2,1.5,26.5,10,0,0
/global/archives/18445,India,3,3,3,1,9.333333333333334,14,0,0
/global/archives/18546,Japan,3,3,3,1,10.666666666666666,11,0,0
/global/archives/18659,United Kingdom,3,4,2,1.5,117,16,0,0
/global/archives/18770,South Korea,3,3,3,1,24.666666666666668,12,0,0
/global/archives/19045,India,3,2,1,3,0,9,0,0
/global/archives/19045,United States,3,3,3,1,62,14,0,0
/global/archives/19045,Vietnam,3,2,2,1.5,0,10,0,0
/global/archives/19078,(not set),3,3,3,1,0,12,0,0
/global/archives/19078,Japan,3,3,3,1,12.666666666666666,16,0,0
/global/archives/19095,United States,3,3,3,1,65.33333333333333,13,0,0
/global/archives/19179,(not set),3,3,3,1,0,12,0,0
/global/archives/19179,China,3,3,3,1,4.666666666666667,9,0,0
/global/archives/19202,Hungary,3,3,2,1.5,63.5,11,0,0
/global/archives/19230,South Korea,3,4,3,1,15.333333333333334,14,0,0
/global/archives/19251,South Korea,3,3,2,1.5,14,13,0,0
/global/archives/19268,Norway,3,3,2,1.5,37,16,0,0
/global/archives/19328,United Kingdom,3,3,3,1,6.333333333333333,11,0,0
/global/archives/19393,Canada,3,4,3,1,7.333333333333333,14,0,0
/global/archives/19393,Hungary,3,3,3,1,19.333333333333332,11,0,0
/global/archives/19393,Spain,3,2,2,1.5,271.5,11,0,0
/global/archives/303,United States,3,3,3,1,0,10,0,0
/global/archives/3820,United States,3,4,3,1,0,14,0,0
/global/archives/3962,United States,3,2,2,1.5,74.5,15,0,0
/global/archives/6216,Germany,3,4,3,1,52.333333333333336,19,0,0
/global/archives/6216,United States,3,3,3,1,75.33333333333333,13,0,0
/global/archives/6824,China,3,3,2,1.5,21.5,13,0,0
/global/archives/7245,United States,3,4,3,1,4,15,0,0
/global/archives/736,South Korea,3,3,3,1,20.666666666666668,14,0,0
/global/archives/9709,United States,3,2,2,1.5,17.5,12,0,0
/global/archives/9910,Japan,3,3,2,1.5,62,15,0,0
/global/archives/category/corporate/sk-enmove,Singapore,3,5,1,3,9,16,0,0
/global/archives/category/corporates,Hong Kong,3,3,3,1,15,12,0,0
/global/archives/category/corporates/sk-earthon,India,3,3,1,3,0,9,0,0
/global/archives/category/corporates/sk-energy,United Kingdom,3,1,1,3,19,12,0,0
/global/archives/category/corporates/sk-enterm,India,3,3,1,3,2,12,0,0
/global/archives/category/corporates/sk-ie-technology,Taiwan,3,1,1,3,82,12,0,0
/global/archives/category/corporates/sk-innovation,France,3,2,2,1.5,13.5,12,0,0
/global/archives/category/corporates/sk-innovation,Singapore,3,2,1,3,47,11,0,0
/global/archives/category/corporates/sk-on,Belgium,3,1,1,3,28,12,0,0
/global/archives/category/corporates/sk-on,France,3,3,1,3,83,13,0,0
/global/archives/category/corporates/sk-on,South Korea,3,3,3,1,45,12,0,0
/global/archives/category/corporates/sk-rading-international,India,3,3,1,3,2,10,0,0
/global/archives/category/insight/trend_report,South Korea,3,3,2,1.5,242,11,0,0
/global/archives/category/people,Hungary,3,1,1,3,20,12,0,0
/global/archives/category/people/inno-people,Spain,3,1,1,3,60,11,0,0
/global/archives/category/press-room,India,3,2,2,1.5,21,12,0,0
/global/archives/category/press-room/issue-fact,South Korea,3,3,2,1.5,1,9,0,0
/global/archives/category/press-room/press-release,Australia,3,2,1,3,1,11,0,0
/global/archives/category/press-room/press-release,Hong Kong,3,3,2,1.5,1.5,13,0,0
/global/archives/category/press-room/press-release,South Korea,3,3,3,1,15.333333333333334,12,0,0
/global/archives/tag/fcw,South Korea,3,1,1,3,7,12,0,0
/global/archives/tag/netruck,India,3,1,1,3,10,11,0,0
/global/archives/tag/separator,United States,3,3,3,1,0.6666666666666666,13,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,Japan,3,1,1,3,18,13,0,0
/global/archives/tag/skfp,France,3,1,1,3,42,13,0,0
/global/archives/tag/sko,South Korea,3,3,3,1,13.333333333333334,15,0,0
/global/archives/tag/smart-plant-solutions,South Korea,3,2,2,1.5,5,14,0,0
/global/latestnews,India,3,3,3,1,4.333333333333333,10,0,0
/global/who-we-are,Thailand,3,1,1,3,9,13,0,0
/global/,Israel,2,1,1,2,26,6,0,0
/global/,Italy,2,1,1,2,3,7,0,0
/global/,Ukraine,2,2,2,1,25.5,9,0,0
/global/archives/10522,Malaysia,2,2,1,2,29,6,0,0
/global/archives/10610,United States,2,2,2,1,0,6,0,0
/global/archives/10774,Japan,2,2,2,1,2,7,0,0
/global/archives/10872,Germany,2,2,2,1,0,8,0,0
/global/archives/11004,Japan,2,2,1,2,136,9,0,0
/global/archives/11004,South Korea,2,2,2,1,0,8,0,0
/global/archives/11087,France,2,1,1,2,183,9,0,0
/global/archives/11161,Saudi Arabia,2,1,1,2,11,9,0,0
/global/archives/11161,South Korea,2,2,2,1,7.5,9,0,0
/global/archives/11400,Singapore,2,2,2,1,13.5,7,0,0
/global/archives/11596,South Korea,2,2,1,2,56,9,0,0
/global/archives/11807,South Korea,2,2,2,1,15.5,10,0,0
/global/archives/12008,South Korea,2,3,2,1,11.5,12,0,0
/global/archives/12022,India,2,2,2,1,3.5,10,0,0
/global/archives/12022,United States,2,2,2,1,196,12,0,0
/global/archives/12106,South Korea,2,3,2,1,5,10,0,0
/global/archives/12190,Germany,2,2,2,1,6.5,7,0,0
/global/archives/12373,South Korea,2,2,1,2,0,7,0,0
/global/archives/12471,United Kingdom,2,2,2,1,13,8,0,0
/global/archives/12692,Philippines,2,1,1,2,0,6,0,0
/global/archives/12950,Finland,2,2,2,1,0,4,0,0
/global/archives/12950,Ireland,2,2,2,1,34.5,10,0,0
/global/archives/13103,South Korea,2,1,1,2,0,4,0,0
/global/archives/13130,France,2,3,1,2,149,11,0,0
/global/archives/13513,Vietnam,2,1,1,2,30,7,0,0
/global/archives/13748,United States,2,2,2,1,10.5,8,0,0
/global/archives/13780,Germany,2,3,2,1,38.5,10,0,0
/global/archives/13780,South Korea,2,2,2,1,170.5,11,0,0
/global/archives/14243,China,2,1,1,2,64,8,0,0
/global/archives/14491,France,2,3,1,2,0,8,0,0
/global/archives/14493,United States,2,2,2,1,0,8,0,0
/global/archives/14766,United States,2,2,2,1,55.5,10,0,0
/global/archives/14770,United States,2,2,2,1,0,8,0,0
/global/archives/14788,Hong Kong,2,3,2,1,8,9,0,0
/global/archives/15204,United States,2,3,2,1,31,11,0,0
/global/archives/15259,United States,2,2,2,1,0,8,0,0
/global/archives/15374,Australia,2,2,2,1,35.5,9,0,0
/global/archives/15374,China,2,2,2,1,16,9,0,0
/global/archives/15374,France,2,3,2,1,203,10,0,0
/global/archives/15374,Japan,2,4,2,1,0.5,12,0,0
/global/archives/15462,India,2,1,1,2,99,7,0,0
/global/archives/15490,Egypt,2,3,1,2,0,9,0,0
/global/archives/15490,Hungary,2,2,2,1,65,11,0,0
/global/archives/15490,India,2,2,2,1,107.5,11,0,0
/global/archives/15574,South Korea,2,2,2,1,26.5,7,0,0
/global/archives/15592,United States,2,2,2,1,0,6,0,0
/global/archives/15610,India,2,1,1,2,13,9,0,0
/global/archives/15638,United States,2,2,2,1,0,8,0,0
/global/archives/15664,Japan,2,2,2,1,20.5,11,0,0
/global/archives/15687,United States,2,3,2,1,11.5,10,0,0
/global/archives/15840,Malaysia,2,2,2,1,4.5,9,0,0
/global/archives/15865,United States,2,2,2,1,0,8,0,0
/global/archives/16060,Singapore,2,2,2,1,0,7,0,0
/global/archives/16060,South Korea,2,3,2,1,1,9,0,0
/global/archives/16131,Japan,2,1,1,2,14,8,0,0
/global/archives/16463,South Korea,2,2,2,1,38.5,10,0,0
/global/archives/16480,United States,2,2,2,1,0,10,0,0
/global/archives/16532,United States,2,3,3,0.6666666666666666,0,9,0,0
/global/archives/16583,Japan,2,1,1,2,30,8,0,0
/global/archives/16787,Singapore,2,3,3,0.6666666666666666,7.666666666666667,9,0,0
/global/archives/16810,Hungary,2,3,1,2,130,9,0,0
/global/archives/17216,South Korea,2,2,2,1,1.5,9,0,0
/global/archives/17356,France,2,2,2,1,13,9,0,0
/global/archives/17356,Singapore,2,2,1,2,12,8,0,0
/global/archives/17356,United States,2,2,2,1,41.5,10,0,0
/global/archives/17386,United States,2,2,2,1,18.5,8,0,0
/global/archives/17426,Russia,2,1,1,2,56,8,0,0
/global/archives/17426,Vietnam,2,1,1,2,66,8,0,0
/global/archives/17446,United States,2,2,2,1,1,8,0,0
/global/archives/17499,India,2,2,2,1,23.5,9,0,0
/global/archives/17499,Indonesia,2,2,2,1,14,9,0,0
/global/archives/17499,South Korea,2,2,2,1,35,9,0,0
/global/archives/17569,India,2,3,2,1,1,10,0,0
/global/archives/17569,Singapore,2,3,2,1,7,9,0,0
/global/archives/17569,United States,2,2,2,1,22.5,8,0,0
/global/archives/17595,South Korea,2,2,2,1,13,10,0,0
/global/archives/17623,Indonesia,2,1,1,2,50,7,0,0
/global/archives/17796,United States,2,2,2,1,0,8,0,0
/global/archives/17950,South Korea,2,2,2,1,22,10,0,0
/global/archives/17978,Japan,2,1,1,2,27,8,0,0
