# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240901
# 종료일: 20240930
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/85278,desktop,34,29,1.1724137931034482,42.62068965517241,154,0,0
/archives/103803,desktop,33,29,1.1379310344827587,80.6896551724138,154,0,0
/archives/103947,mobile,33,31,1.064516129032258,17.838709677419356,141,0,0
/archives/114632,desktop,33,26,1.2692307692307692,74.65384615384616,149,0,0
/archives/115877,mobile,33,29,1.1379310344827587,30.310344827586206,138,0,0
/archives/116437,tablet,33,33,1,19.545454545454547,140,0,0
/archives/60291,desktop,33,24,1.375,30.958333333333332,152,0,0
/archives/8422,mobile,33,31,1.064516129032258,21.129032258064516,158,0,0
/archives/115517,desktop,32,29,1.103448275862069,61.89655172413793,135,0,0
/archives/116456,desktop,32,26,1.2307692307692308,16.846153846153847,132,0,0
/archives/21277,mobile,32,21,1.5238095238095237,39.476190476190474,120,0,0
/archives/92880,tablet,32,27,1.1851851851851851,38.333333333333336,125,0,0
/archives/100892,desktop,31,26,1.1923076923076923,42.96153846153846,159,0,0
/archives/10330,mobile,31,25,1.24,43.96,137,0,0
/archives/114336,desktop,31,23,1.3478260869565217,38,122,0,0
/archives/115779,desktop,31,30,1.0333333333333334,45.86666666666667,135,0,0
/archives/115837,desktop,31,28,1.1071428571428572,63.357142857142854,132,0,0
/archives/7268,desktop,31,25,1.24,37.8,138,0,0
/archives/7636,mobile,31,29,1.0689655172413792,14.172413793103448,149,0,0
/archives/88269,desktop,31,25,1.24,66.04,154,0,0
/archives/98610,mobile,31,29,1.0689655172413792,7.620689655172414,121,0,0
/privacy-policy,desktop,31,22,1.4090909090909092,19.40909090909091,131,0,0
/archives/111652,desktop,30,26,1.1538461538461537,51.69230769230769,135,0,0
/archives/112036,desktop,30,24,1.25,49.541666666666664,126,0,0
/archives/114221,desktop,30,24,1.25,69.375,115,0,0
/archives/114483,desktop,30,26,1.1538461538461537,67.5,136,0,0
/archives/115922,desktop,30,27,1.1111111111111112,48.25925925925926,123,0,0
/archives/115971,desktop,30,25,1.2,30.24,121,0,0
/archives/116299,desktop,30,24,1.25,50.875,128,0,0
/archives/22310,tablet,30,23,1.3043478260869565,18.956521739130434,134,0,0
/archives/62987,desktop,30,25,1.2,31.96,131,0,0
/archives/84762,mobile,30,28,1.0714285714285714,66.07142857142857,141,0,0
/archives/85006,mobile,30,28,1.0714285714285714,11.678571428571429,126,0,0
/archives/97929,desktop,30,25,1.2,40.28,136,0,0
/archives/109090,mobile,29,27,1.0740740740740742,10.25925925925926,132,0,0
/archives/112724,desktop,29,11,2.6363636363636362,100.45454545454545,110,0,0
/archives/112776,desktop,29,26,1.1153846153846154,23.807692307692307,136,0,0
/archives/116323,mobile,29,18,1.6111111111111112,93.22222222222223,117,0,0
/archives/24686,mobile,29,26,1.1153846153846154,22.692307692307693,119,0,0
/archives/36348,mobile,29,27,1.0740740740740742,32.03703703703704,134,0,0
/archives/113663,desktop,28,22,1.2727272727272727,87.04545454545455,122,0,0
/archives/114522,desktop,28,26,1.0769230769230769,52.65384615384615,122,0,0
/archives/115899,mobile,28,23,1.2173913043478262,61.91304347826087,123,0,0
/archives/116018,desktop,28,25,1.12,13.12,108,0,0
/archives/18301,mobile,28,25,1.12,51.96,132,0,0
/archives/50898,desktop,28,25,1.12,18.28,135,0,0
/archives/65154,desktop,28,25,1.12,37,132,0,0
/archives/78553,desktop,28,23,1.2173913043478262,35.30434782608695,130,0,0
/archives/78785,desktop,28,23,1.2173913043478262,37.43478260869565,132,0,0
/archives/8355,mobile,28,21,1.3333333333333333,96.42857142857143,122,0,0
/archives/89977,desktop,28,21,1.3333333333333333,89.0952380952381,146,0,0
/archives/97264,desktop,28,22,1.2727272727272727,78.81818181818181,134,0,0
/archives/103349,desktop,27,24,1.125,50.958333333333336,124,0,0
/archives/103989,desktop,27,25,1.08,27.96,133,0,0
/archives/109888,desktop,27,24,1.125,36.25,130,0,0
/archives/110144,desktop,27,26,1.0384615384615385,24.115384615384617,116,0,0
/archives/115674,tablet,27,18,1.5,73.61111111111111,103,0,0
/archives/116639,desktop,27,22,1.2272727272727273,26.136363636363637,97,0,0
/archives/25711,desktop,27,25,1.08,68.72,153,0,0
/archives/53520,desktop,27,26,1.0384615384615385,71.76923076923077,133,0,0
/archives/7636,desktop,27,24,1.125,17.666666666666668,134,0,0
/archives/96454,desktop,27,24,1.125,29.875,118,0,0
/archives/tag/skinnotech,mobile,27,15,1.8,5.533333333333333,96,0,0
/archives/104439,desktop,26,19,1.368421052631579,94.6842105263158,114,0,0
/archives/113680,mobile,26,24,1.0833333333333333,26.541666666666668,109,0,0
/archives/115899,desktop,26,17,1.5294117647058822,38.23529411764706,108,0,0
/archives/21573,mobile,26,24,1.0833333333333333,63.791666666666664,125,0,0
/archives/59030,desktop,26,22,1.1818181818181819,91.68181818181819,134,0,0
/archives/85187,desktop,26,20,1.3,31.65,116,0,0
/archives/8544,mobile,26,24,1.0833333333333333,33.916666666666664,121,0,0
/archives/category/business/sk-earthon,mobile,26,6,4.333333333333333,29,82,0,0
/archives/tag/sk경영경제연구소,desktop,26,21,1.2380952380952381,5.380952380952381,126,0,0
/archives/10963,mobile,25,24,1.0416666666666667,38.5,120,0,0
/archives/115587,mobile,25,24,1.0416666666666667,23.125,86,0,0
/archives/12929,desktop,25,20,1.25,57.2,113,0,0
/archives/13682,desktop,25,21,1.1904761904761905,40.333333333333336,123,0,0
/archives/80568,desktop,25,23,1.0869565217391304,58.69565217391305,121,0,0
/archives/83166,desktop,25,21,1.1904761904761905,50.857142857142854,110,0,0
/archives/90543,desktop,25,21,1.1904761904761905,44.76190476190476,113,0,0
/archives/94030,desktop,25,20,1.25,111.45,124,0,0
/archives/9512,mobile,25,22,1.1363636363636365,35.68181818181818,111,0,0
/archives/100222,desktop,24,19,1.263157894736842,47.473684210526315,112,0,0
/archives/100851,desktop,24,22,1.0909090909090908,12.227272727272727,114,0,0
/archives/104002,mobile,24,24,1,102.66666666666667,111,0,0
/archives/107411,mobile,24,23,1.0434782608695652,73.47826086956522,115,0,0
/archives/107557,desktop,24,20,1.2,51.55,109,0,0
/archives/18648,desktop,24,22,1.0909090909090908,63.31818181818182,110,0,0
/archives/32828,tablet,24,24,1,32.5,119,0,0
/archives/61743,desktop,24,23,1.0434782608695652,16.347826086956523,119,0,0
/archives/category/field-news,mobile,24,16,1.5,20.4375,90,0,0
/archives/10179,desktop,23,17,1.3529411764705883,24.764705882352942,110,0,0
/archives/107738,desktop,23,20,1.15,46.75,106,0,0
/archives/107925,desktop,23,19,1.2105263157894737,109.84210526315789,90,0,0
/archives/111245,mobile,23,5,4.6,21.6,79,0,0
/archives/112580,mobile,23,20,1.15,35.5,100,0,0
/archives/114094,tablet,23,15,1.5333333333333334,32.266666666666666,90,0,0
/archives/115808,desktop,23,22,1.0454545454545454,20.772727272727273,102,0,0
/archives/115922,mobile,23,21,1.0952380952380953,26.238095238095237,110,0,0
/archives/116364,desktop,23,22,1.0454545454545454,30.636363636363637,87,0,0
/archives/116777,mobile,23,14,1.6428571428571428,91.14285714285714,88,0,0
/archives/15214,desktop,23,20,1.15,26.25,98,0,0
/archives/21617,mobile,23,19,1.2105263157894737,63.421052631578945,108,0,0
/archives/25903,mobile,23,21,1.0952380952380953,65.47619047619048,99,0,0
/archives/37693,desktop,23,19,1.2105263157894737,131.94736842105263,105,0,0
/archives/51614,desktop,23,20,1.15,30.4,102,0,0
/archives/71038,desktop,23,19,1.2105263157894737,26.894736842105264,106,0,0
/archives/97391,desktop,23,17,1.3529411764705883,35.705882352941174,107,0,0
/archives/category/business/sk-ietechnology,desktop,23,18,1.2777777777777777,39.611111111111114,91,0,0
/newsroom-guide,desktop,23,16,1.4375,76.75,107,0,0
/archives/100739,mobile,22,19,1.1578947368421053,15.68421052631579,87,0,0
/archives/110959,desktop,22,17,1.2941176470588236,66.76470588235294,108,0,0
/archives/111831,mobile,22,18,1.2222222222222223,80.5,92,0,0
/archives/113855,mobile,22,20,1.1,59.95,101,0,0
/archives/114688,desktop,22,18,1.2222222222222223,19.166666666666668,99,0,0
/archives/114973,tablet,22,19,1.1578947368421053,59.21052631578947,88,0,0
/archives/115664,mobile,22,15,1.4666666666666666,24,82,0,0
/archives/116189,desktop,22,20,1.1,53.45,91,0,0
/archives/116668,mobile,22,12,1.8333333333333333,80.75,77,0,0
/archives/13264,mobile,22,21,1.0476190476190477,6.666666666666667,101,0,0
/archives/25579,mobile,22,21,1.0476190476190477,30.80952380952381,98,0,0
/archives/27825,desktop,22,20,1.1,25.2,114,0,0
/archives/70521,desktop,22,20,1.1,25.3,107,0,0
/archives/8502,tablet,22,19,1.1578947368421053,40.73684210526316,91,0,0
/archives/85896,desktop,22,14,1.5714285714285714,14.071428571428571,86,0,0
/archives/9049,mobile,22,14,1.5714285714285714,27.357142857142858,86,0,0
/archives/103336,desktop,21,19,1.105263157894737,55.05263157894737,110,0,0
/archives/110323,mobile,21,20,1.05,40.95,96,0,0
/archives/110536,desktop,21,18,1.1666666666666667,21.5,94,0,0
/archives/114336,mobile,21,18,1.1666666666666667,10.055555555555555,92,0,0
/archives/114999,mobile,21,18,1.1666666666666667,43.333333333333336,93,0,0
/archives/115950,desktop,21,17,1.2352941176470589,13.294117647058824,93,0,0
/archives/116199,mobile,21,17,1.2352941176470589,60.23529411764706,82,0,0
/archives/116801,desktop,21,17,1.2352941176470589,63.23529411764706,83,0,0
/archives/21277,tablet,21,12,1.75,85,78,0,0
/archives/37693,mobile,21,19,1.105263157894737,82.94736842105263,96,0,0
/archives/47000,desktop,21,20,1.05,27.4,105,0,0
/archives/48028,tablet,21,17,1.2352941176470589,13,86,0,0
/archives/84762,desktop,21,20,1.05,75.75,96,0,0
/archives/88198,desktop,21,21,1,46.04761904761905,105,0,0
/archives/98107,mobile,21,15,1.4,25.466666666666665,83,0,0
/archives/111406,desktop,20,18,1.1111111111111112,13.833333333333334,94,0,0
/archives/111929,mobile,20,13,1.5384615384615385,113.23076923076923,82,0,0
/archives/113226,mobile,20,19,1.0526315789473684,83.73684210526316,92,0,0
/archives/113998,mobile,20,17,1.1764705882352942,30.470588235294116,86,0,0
/archives/114309,desktop,20,19,1.0526315789473684,42.89473684210526,94,0,0
/archives/115416,desktop,20,12,1.6666666666666667,33.5,82,0,0
/archives/116276,desktop,20,16,1.25,12.5625,80,0,0
/archives/20706,desktop,20,19,1.0526315789473684,27.736842105263158,106,0,0
/archives/23352,desktop,20,19,1.0526315789473684,22.63157894736842,97,0,0
/archives/36237,mobile,20,13,1.5384615384615385,55.07692307692308,78,0,0
/archives/81784,desktop,20,13,1.5384615384615385,125.76923076923077,93,0,0
/archives/8544,desktop,20,18,1.1111111111111112,42.833333333333336,97,0,0
/archives/9807,desktop,20,19,1.0526315789473684,23.94736842105263,98,0,0
/archives/99361,mobile,20,16,1.25,32.9375,85,0,0
/archives/category/business,mobile,20,9,2.2222222222222223,22,64,0,0
/archives/104532,desktop,19,10,1.9,189,86,0,0
/archives/110120,mobile,19,10,1.9,17.6,69,0,0
/archives/114483,mobile,19,18,1.0555555555555556,72.27777777777777,90,0,0
/archives/115380,mobile,19,18,1.0555555555555556,24.22222222222222,94,0,0
/archives/116456,mobile,19,13,1.4615384615384615,30,60,0,0
/archives/11700,desktop,19,19,1,15.736842105263158,95,0,0
/archives/22310,mobile,19,13,1.4615384615384615,30,77,0,0
/archives/36348,desktop,19,17,1.1176470588235294,45.8235294117647,97,0,0
/archives/47000,mobile,19,19,1,30.473684210526315,92,0,0
/archives/6811,desktop,19,14,1.3571428571428572,29.857142857142858,81,0,0
/archives/8448,mobile,19,19,1,14.894736842105264,89,0,0
/archives/88154,desktop,19,12,1.5833333333333333,11,76,0,0
/archives/94030,mobile,19,15,1.2666666666666666,11.466666666666667,81,0,0
/archives/95110,mobile,19,12,1.5833333333333333,44.416666666666664,76,0,0
/archives/98182,mobile,19,14,1.3571428571428572,4.928571428571429,73,0,0
/archives/98756,desktop,19,14,1.3571428571428572,93.07142857142857,85,0,0
/archives/tag/환경과학기술원,desktop,19,15,1.2666666666666666,17.866666666666667,89,0,0
/newsletter_agreement,desktop,19,14,1.3571428571428572,22.428571428571427,92,0,0
/newsroom-guide,mobile,19,11,1.7272727272727273,7.636363636363637,66,0,0
/archives/105499,desktop,18,12,1.5,35.416666666666664,75,0,0
/archives/106701,desktop,18,13,1.3846153846153846,24.23076923076923,81,0,0
/archives/10963,desktop,18,14,1.2857142857142858,28.785714285714285,89,0,0
/archives/112480,mobile,18,18,1,38.77777777777778,88,0,0
/archives/112956,mobile,18,16,1.125,42.0625,79,0,0
/archives/113952,tablet,18,11,1.6363636363636365,39.27272727272727,69,0,0
