# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240819
# 종료일: 20240825
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/category/corporates/sk-on,google,9,9,8,1.125,6.875,39,0,0
/global/archives/category/press-room/press-release,skinnovation.com,9,8,6,1.5,12.666666666666666,35,0,0
/global/who-we-are,google,9,6,4,2.25,55.75,40,0,0
/global/archives/11161,google,8,9,6,1.3333333333333333,155.83333333333334,37,0,0
/global/archives/14766,google,8,7,6,1.3333333333333333,18,35,0,0
/global/archives/15937,google,8,10,6,1.3333333333333333,20.666666666666668,31,0,0
/global/archives/18436,(direct),8,9,7,1.1428571428571428,24.714285714285715,31,0,0
/global/archives/18608,skinnovation.com,8,4,2,4,287,29,0,0
/global/archives/7292,google,8,6,6,1.3333333333333333,118.5,32,0,0
/global/archives/category/insight/trend_report,linkedin.com,8,4,3,2.6666666666666665,28.333333333333332,30,0,0
/global/archives/category/people,(direct),8,6,5,1.6,35.4,30,0,0
/global/archives/category/people,google,8,5,5,1.6,8.4,30,0,0
/global/archives/tag/ncm811,google,8,5,5,1.6,7.8,33,0,0
/global/archives/tag/pouch-type-battery,google,8,5,5,1.6,8.2,33,0,0
/global/latestnews,linkedin.com,8,9,2,4,17.5,35,0,0
/global/archives/12106,google,7,6,5,1.4,31.6,31,0,0
/global/archives/12190,google,7,5,5,1.4,71.2,28,0,0
/global/archives/15687,google,7,7,6,1.1666666666666667,185.66666666666666,35,0,0
/global/archives/17356,google,7,6,6,1.1666666666666667,28,29,0,0
/global/archives/17386,google,7,7,6,1.1666666666666667,41,33,0,0
/global/archives/17514,google,7,6,6,1.1666666666666667,78.66666666666667,28,0,0
/global/archives/17595,google,7,9,7,1,88.42857142857143,26,0,0
/global/archives/18301,google,7,7,6,1.1666666666666667,49,32,0,0
/global/archives/18445,google,7,8,7,1,103,36,0,0
/global/archives/18500,google,7,7,6,1.1666666666666667,22.333333333333332,29,0,0
/global/archives/311,google,7,4,3,2.3333333333333335,124.66666666666667,28,0,0
/global/archives/3820,google,7,5,4,1.75,19,30,0,0
/global/archives/489,(direct),7,8,6,1.1666666666666667,7.666666666666667,31,0,0
/global/archives/category/corporates/sk-earthon,google,7,5,5,1.4,12.8,30,0,0
/global/archives/category/corporates/sk-geo-centric,google,7,4,4,1.75,22.75,27,0,0
/global/archives/tag/sko,google,7,7,5,1.4,15.2,30,0,0
/global/latestnews,skinnovation.com,7,5,4,1.75,24,29,0,0
/global/archives/11807,google,6,5,5,1.2,140.4,28,0,0
/global/archives/16834,google,6,7,6,1,10.833333333333334,30,0,0
/global/archives/17047,google,6,6,5,1.2,55.6,31,0,0
/global/archives/17476,google,6,6,5,1.2,70.2,28,0,0
/global/archives/17978,google,6,7,5,1.2,113,28,0,0
/global/archives/17990,google,6,4,3,2,21,25,0,0
/global/archives/18690,linkedin.com,6,6,6,1,0,23,0,0
/global/archives/3962,google,6,6,6,1,23.333333333333332,28,0,0
/global/archives/4612,google,6,6,5,1.2,48,28,0,0
/global/archives/6253,google,6,5,5,1.2,50.6,29,0,0
/global/archives/9668,google,6,5,5,1.2,63.6,28,0,0
/global/archives/category/corporate/sk-energy,skenergy.com,6,4,3,2,30.333333333333332,27,0,0
/global/archives/category/insight,google,6,6,5,1.2,10.8,24,0,0
/global/archives/category/press-room/financial-results,skinnovation.com,6,2,2,3,18,24,0,0
/global/archives/tag/vwbe,google,6,5,5,1.2,6,30,0,0
/global/,eng.skgeocentric.com,5,4,2,2.5,19.5,20,0,0
/global/archives/13130,google,5,5,4,1.25,22,20,0,0
/global/archives/13329,google,5,5,4,1.25,12.25,22,0,0
/global/archives/1399,google,5,5,5,1,85.6,25,0,0
/global/archives/14264,google,5,5,4,1.25,17.75,22,0,0
/global/archives/14565,eng.sk-on.com,5,5,3,1.6666666666666667,9.666666666666666,18,0,0
/global/archives/14634,google,5,6,4,1.25,28.25,23,0,0
/global/archives/15204,google,5,5,5,1,19.8,27,0,0
/global/archives/15490,(direct),5,4,4,1.25,1.25,21,0,0
/global/archives/15610,google,5,4,4,1.25,13.5,22,0,0
/global/archives/16154,google,5,7,4,1.25,9.5,22,0,0
/global/archives/17426,(direct),5,2,2,2.5,15,18,0,0
/global/archives/17569,google,5,6,5,1,26.4,25,0,0
/global/archives/17569,skenmove.com,5,5,3,1.6666666666666667,6.333333333333333,20,0,0
/global/archives/17950,google,5,6,4,1.25,15,23,0,0
/global/archives/18140,linkedin.com,5,7,3,1.6666666666666667,53,17,0,0
/global/archives/18374,eng.sk-on.com,5,5,2,2.5,6.5,17,0,0
/global/archives/18478,google,5,3,3,1.6666666666666667,50.333333333333336,21,0,0
/global/archives/3820,(direct),5,5,5,1,5.4,21,0,0
/global/archives/3820,bing,5,3,3,1.6666666666666667,20.666666666666668,19,0,0
/global/archives/9740,google,5,6,5,1,22.4,25,0,0
/global/archives/category/corporate/sk-on,(direct),5,4,4,1.25,7.75,19,0,0
/global/archives/category/insight/trend_report,google,5,4,4,1.25,8.75,18,0,0
/global/archives/category/people/inno-people,google,5,5,5,1,7.6,20,0,0
/global/archives/tag/glass-lewis,google,5,4,3,1.6666666666666667,5,23,0,0
/global/archives/tag/northvolt,google,5,3,2,2.5,8.5,17,0,0
/global/archives/tag/poe,google,5,3,2,2.5,22.5,21,0,0
/global/archives/10767,google,4,5,3,1.3333333333333333,62.666666666666664,19,0,0
/global/archives/11004,google,4,4,4,1,53.75,19,0,0
/global/archives/11087,google,4,6,4,1,30.75,22,0,0
/global/archives/12274/skee,google,4,4,4,1,11.25,20,0,0
/global/archives/12667,google,4,4,4,1,47.25,22,0,0
/global/archives/14226,google,4,5,4,1,6,21,0,0
/global/archives/14565,google,4,3,3,1.3333333333333333,30.666666666666668,20,0,0
/global/archives/15374,(direct),4,4,3,1.3333333333333333,5.666666666666667,15,0,0
/global/archives/16131,google,4,4,4,1,14.75,17,0,0
/global/archives/16493,google,4,6,4,1,60.5,19,0,0
/global/archives/16939,google,4,3,3,1.3333333333333333,12,14,0,0
/global/archives/17169,google,4,3,2,2,31.5,15,0,0
/global/archives/17460,google,4,4,4,1,10,19,0,0
/global/archives/17737,google,4,5,4,1,28.5,25,0,0
/global/archives/18374,(direct),4,4,4,1,5.25,15,0,0
/global/archives/18546,statics.teams.cdn.office.net,4,5,3,1.3333333333333333,0.6666666666666666,21,0,0
/global/archives/18608,eng.sk-on.com,4,3,3,1.3333333333333333,16,16,0,0
/global/archives/18659,bing,4,2,2,2,121,17,0,0
/global/archives/18708,google,4,4,4,1,7.5,16,0,0
/global/archives/18708,linkedin.com,4,5,3,1.3333333333333333,6,19,0,0
/global/archives/18753,eng.sk-on.com,4,1,1,4,5,13,0,0
/global/archives/2241,google,4,2,2,2,40.5,18,0,0
/global/archives/6014,google,4,6,3,1.3333333333333333,3.6666666666666665,21,0,0
/global/archives/7245,(direct),4,4,4,1,0.75,13,0,0
/global/archives/7292,(direct),4,2,2,2,11.5,15,0,0
/global/archives/7740,bing,4,1,1,4,99,15,0,0
/global/archives/7919,google,4,5,4,1,26.25,21,0,0
/global/archives/822,google,4,5,3,1.3333333333333333,12.666666666666666,22,0,0
/global/archives/9548,google,4,6,4,1,13.5,20,0,0
/global/archives/category/corporates/sk-earthon,eng.skgeocentric.com,4,4,1,4,2,12,0,0
/global/archives/category/corporates/sk-energy,skenergy.com,4,1,1,4,536,14,0,0
/global/archives/category/corporates/sk-innovation,(direct),4,5,4,1,8.25,16,0,0
/global/archives/category/insight,(direct),4,4,4,1,17.25,16,0,0
/global/archives/category/insight/trend_report,(direct),4,4,3,1.3333333333333333,3.3333333333333335,13,0,0
/global/archives/category/press-room,gateway.zscalerthree.net,4,4,1,4,0,16,0,0
/global/archives/category/press-room,skinnovation.com,4,4,4,1,10.5,15,0,0
/global/archives/tag/2024-q2,eng.sk-on.com,4,2,1,4,41,17,0,0
/global/archives/tag/malaysia,google,4,2,2,2,41,19,0,0
/global/archives/tag/skipc,google,4,2,2,2,17.5,17,0,0
/global/archives/tag/weixing-chemical,google,4,2,2,2,4.5,15,0,0
/global/sustainability-report,(direct),4,6,6,0.6666666666666666,3.6666666666666665,24,0,0
/global/sustainability-report,google,4,3,3,1.3333333333333333,16,25,0,0
/global/,duckduckgo,3,2,1,3,46,16,0,0
/global/archives/10654,google,3,4,3,1,64.33333333333333,16,0,0
/global/archives/10774,(direct),3,3,3,1,7.333333333333333,14,0,0
/global/archives/10939,google,3,3,3,1,54,14,0,0
/global/archives/12373,google,3,2,2,1.5,50,12,0,0
/global/archives/12389,google,3,3,2,1.5,9.5,11,0,0
/global/archives/12950,google,3,3,2,1.5,26.5,13,0,0
/global/archives/13521,(direct),3,2,2,1.5,0,10,0,0
/global/archives/14030,linkedin.com,3,1,1,3,56,11,0,0
/global/archives/14065,google,3,3,3,1,125,13,0,0
/global/archives/14193,google,3,2,2,1.5,119.5,13,0,0
/global/archives/14243,google,3,4,3,1,13.333333333333334,14,0,0
/global/archives/14415,google,3,3,2,1.5,17.5,13,0,0
/global/archives/14770,google,3,4,3,1,67,16,0,0
/global/archives/15103,google,3,3,1,3,4,13,0,0
/global/archives/15374,skenergy.com,3,3,3,1,30.666666666666668,13,0,0
/global/archives/15409,google,3,3,3,1,35.666666666666664,14,0,0
/global/archives/15462,google,3,3,3,1,14.333333333333334,14,0,0
/global/archives/15574,google,3,3,3,1,13.333333333333334,13,0,0
/global/archives/15664,statics.teams.cdn.office.net,3,5,3,1,5.333333333333333,18,0,0
/global/archives/15760,google,3,3,3,1,48.666666666666664,13,0,0
/global/archives/15840,google,3,4,2,1.5,141.5,15,0,0
/global/archives/15964,google,3,2,2,1.5,7.5,14,0,0
/global/archives/16005,google,3,2,1,3,14,14,0,0
/global/archives/16480,google,3,3,3,1,97,14,0,0
/global/archives/16881,google,3,3,2,1.5,0.5,11,0,0
/global/archives/17047,(direct),3,3,3,1,12,13,0,0
/global/archives/17216,(direct),3,3,3,1,55.333333333333336,14,0,0
/global/archives/17356,skenmove.com,3,2,2,1.5,1.5,9,0,0
/global/archives/17446,eng.sk-on.com,3,3,2,1.5,15,8,0,0
/global/archives/17595,(direct),3,3,3,1,15.666666666666666,12,0,0
/global/archives/17817,google,3,2,2,1.5,12,11,0,0
/global/archives/17950,(direct),3,1,1,3,28,12,0,0
/global/archives/17965,google,3,4,4,0.75,54,15,0,0
/global/archives/17989,(direct),3,3,3,1,10.666666666666666,11,0,0
/global/archives/17989,google,3,2,2,1.5,59,11,0,0
/global/archives/18065,(direct),3,4,3,1,0.6666666666666666,12,0,0
/global/archives/18107,(direct),3,3,3,1,68,14,0,0
/global/archives/18167,(direct),3,3,3,1,10.333333333333334,12,0,0
/global/archives/18332,google,3,3,3,1,74.66666666666667,15,0,0
/global/archives/18388,(direct),3,3,3,1,0,13,0,0
/global/archives/18388,google,3,3,2,1.5,123,12,0,0
/global/archives/18388,skinnovation.com,3,4,3,1,159,17,0,0
/global/archives/18421,google,3,3,2,1.5,91,11,0,0
/global/archives/18546,bing,3,4,2,1.5,77.5,16,0,0
/global/archives/18546,news.google.com,3,2,1,3,26,11,0,0
/global/archives/18608,linkedin.com,3,2,2,1.5,27,11,0,0
/global/archives/18659,linkedin.com,3,2,2,1.5,1,10,0,0
/global/archives/18753,skinnovation.com,3,3,3,1,4,10,0,0
/global/archives/3123,google,3,3,3,1,53.666666666666664,11,0,0
/global/archives/564,google,3,2,2,1.5,36,15,0,0
/global/archives/5892,google,3,3,3,1,15.666666666666666,13,0,0
/global/archives/5944,google,3,3,3,1,59,13,0,0
/global/archives/7043,google,3,3,3,1,68.33333333333333,16,0,0
/global/archives/7112,google,3,2,2,1.5,140.5,14,0,0
/global/archives/7445,google,3,3,3,1,40,13,0,0
/global/archives/7906,google,3,1,1,3,76,12,0,0
/global/archives/8105,google,3,1,1,3,10,11,0,0
/global/archives/8914,google,3,3,3,1,74.33333333333333,16,0,0
/global/archives/9616,sktradinginternational.com,3,3,3,1,51.333333333333336,13,0,0
/global/archives/9709,google,3,3,3,1,22.666666666666668,15,0,0
/global/archives/9770,google,3,3,2,1.5,0,12,0,0
/global/archives/9910,bing,3,4,3,1,75.33333333333333,17,0,0
/global/archives/category/corporate/sk-ie-technology,eng.skietechnology.com,3,1,1,3,6,11,0,0
/global/archives/category/corporates,linkedin.com,3,3,1,3,22,11,0,0
/global/archives/category/corporates/sk-enterm,eng.skgeocentric.com,3,4,1,3,1,11,0,0
/global/archives/category/corporates/sk-ie-technology,eng.skgeocentric.com,3,4,1,3,2,11,0,0
/global/archives/category/corporates/sk-incheon-petrochem,eng.skgeocentric.com,3,4,1,3,1,10,0,0
/global/archives/category/corporates/sk-on,eng.skgeocentric.com,3,4,1,3,5,10,0,0
/global/archives/category/corporates/sk-on,skenergy.com,3,3,1,3,74,11,0,0
/global/archives/category/corporates/sk-rading-international,eng.skgeocentric.com,3,4,1,3,2,11,0,0
/global/archives/category/press-room/financial-results,sktradinginternational.com,3,2,2,1.5,9.5,11,0,0
/global/archives/tag/2024-q2,google,3,2,2,1.5,9.5,10,0,0
/global/archives/tag/ev-battery,google,3,2,2,1.5,90.5,11,0,0
/global/archives/tag/ford,google,3,3,3,1,4,15,0,0
/global/archives/tag/hungary,google,3,2,2,1.5,33,13,0,0
/global/archives/tag/lithium-ion-battery,google,3,1,1,3,338,13,0,0
/global/archives/tag/sheco-ark,google,3,2,2,1.5,7.5,14,0,0
/global/archives/tag/sk-battery-america,google,3,2,2,1.5,19,13,0,0
/global/archives/tag/sk-global-chemical,google,3,3,3,1,17.666666666666668,15,0,0
/global/archives/tag/sk-on,eng.sk-on.com,3,1,1,3,0,9,0,0
/global/archives/tag/vietnam,google,3,2,2,1.5,29.5,11,0,0
/global/privacy-policy,google,3,2,2,1.5,17,13,0,0
/apis/site/proxy,(direct),2,1,1,2,0,7,0,0
/global/,chatgpt.com,2,1,1,2,4,6,0,0
/global/,eng.skietechnology.com,2,2,2,1,18.5,9,0,0
/global/,facebook.com,2,2,2,1,5.5,10,0,0
/global/,newsletter,2,2,1,2,1,6,0,0
/global/,ozmailer.com,2,1,1,2,1,6,0,0
/global/arch,(direct),2,1,1,2,2,8,0,0
/global/arch Lives/7633,(direct),2,1,1,2,1,7,0,0
/global/arch ives/7633,(direct),2,1,1,2,3,9,0,0
/global/archives/10310,google,2,1,1,2,199,8,0,0
/global/archives/10445,google,2,3,1,2,14,10,0,0
/global/archives/1058,google,2,2,1,2,20,7,0,0
/global/archives/10774,bing,2,2,2,1,10,10,0,0
/global/archives/10835,google,2,2,2,1,2.5,8,0,0
/global/archives/10985,google,2,2,2,1,69.5,8,0,0
/global/archives/11010,google,2,2,2,1,15,8,0,0
/global/archives/11037,google,2,2,2,1,41.5,9,0,0
/global/archives/11082,google,2,3,2,1,8,11,0,0
/global/archives/11087,(direct),2,2,2,1,53.5,9,0,0
/global/archives/11180,google,2,3,2,1,47.5,8,0,0
/global/archives/11512,sktradinginternational.com,2,2,2,1,24.5,9,0,0
/global/archives/11537,google,2,2,2,1,14,8,0,0
/global/archives/11853,google,2,2,2,1,10.5,10,0,0
/global/archives/12022,(direct),2,2,2,1,8,10,0,0
/global/archives/12036,(direct),2,2,2,1,19.5,9,0,0
/global/archives/12072,google,2,2,2,1,10.5,10,0,0
/global/archives/1237,google,2,2,2,1,37,9,0,0
/global/archives/13130,(direct),2,2,2,1,3.5,10,0,0
/global/archives/13521,azureford.sharepoint.com,2,1,1,2,216,9,0,0
/global/archives/13780,(direct),2,1,1,2,31,8,0,0
/global/archives/13795,google,2,2,2,1,40,10,0,0
/global/archives/1398,google,2,2,1,2,43,10,0,0
/global/archives/14193,(direct),2,1,1,2,407,8,0,0
/global/archives/14688,google,2,2,2,1,13.5,9,0,0
/global/archives/14690,google,2,1,1,2,13,8,0,0
/global/archives/14896,google,2,1,1,2,120,9,0,0
/global/archives/14962,google,2,2,2,1,40.5,10,0,0
/global/archives/15353,google,2,2,2,1,15.5,9,0,0
/global/archives/15374,bing,2,2,1,2,15,9,0,0
/global/archives/15638,eng.sk-on.com,2,1,1,2,2,6,0,0
/global/archives/15664,(direct),2,2,2,1,8.5,9,0,0
/global/archives/15985,google,2,3,2,1,1,11,0,0
/global/archives/16060,sktradinginternational.com,2,2,2,1,14.5,10,0,0
/global/archives/16131,(direct),2,3,3,0.6666666666666666,10.666666666666666,10,0,0
/global/archives/16286,(direct),2,2,2,1,0,8,0,0
/global/archives/16286,google,2,2,2,1,13.5,8,0,0
/global/archives/16463,ecosia.org,2,1,1,2,10,8,0,0
/global/archives/16493,(direct),2,2,2,1,9.5,9,0,0
/global/archives/16613,google,2,3,2,1,0,9,0,0
/global/archives/16719,google,2,3,2,1,0,9,0,0
/global/archives/16787,(direct),2,2,2,1,2.5,8,0,0
/global/archives/16834,(direct),2,2,2,1,5,8,0,0
/global/archives/16952,google,2,2,2,1,5,11,0,0
/global/archives/17022,google,2,2,1,2,12,9,0,0
/global/archives/17169,(direct),2,2,2,1,4.5,9,0,0
/global/archives/1722,google,2,2,2,1,54,10,0,0
/global/archives/17313,google,2,2,2,1,35.5,6,0,0
/global/archives/17426,bing,2,1,1,2,42,10,0,0
/global/archives/17426,chatgpt.com,2,1,1,2,13,7,0,0
/global/archives/17514,(direct),2,2,2,1,80,11,0,0
/global/archives/17569,(direct),2,2,2,1,0,7,0,0
/global/archives/17697,google,2,2,2,1,78,11,0,0
/global/archives/18065,bing,2,2,2,1,20,11,0,0
/global/archives/18140,google,2,3,1,2,0,8,0,0
/global/archives/18208,(direct),2,2,1,2,34,6,0,0
/global/archives/18208/5-인천서구자원봉사센터-사랑의-밥차-봉사활동,google,2,1,1,2,9,10,0,0
/global/archives/18332,(direct),2,2,2,1,578,9,0,0
/global/archives/18436,google,2,2,2,1,0,8,0,0
/global/archives/18436,skinnovation.com,2,1,1,2,12,8,0,0
/global/archives/18445,eng.sk-on.com,2,2,2,1,51,8,0,0
/global/archives/18445,skinnovation.com,2,2,2,1,145,9,0,0
/global/archives/18546,m.facebook.com,2,2,2,1,0,7,0,0
/global/archives/18546,skincheonpetrochem.com,2,2,1,2,0,6,0,0
/global/archives/18695,linkedin.com,2,2,1,2,0,5,0,0
/global/archives/18753,news.google.com,2,3,1,2,0,7,0,0
/global/archives/298,google,2,2,2,1,117.5,10,0,0
/global/archives/3709,(direct),2,2,2,1,8.5,7,0,0
/global/archives/4308,google,2,2,2,1,30,9,0,0
/global/archives/4499,google,2,2,2,1,15,10,0,0
/global/archives/4612,cn.bing.com,2,1,1,2,34,7,0,0
/global/archives/4793,google,2,2,2,1,29.5,11,0,0
/global/archives/4844,google,2,3,2,1,3,11,0,0
/global/archives/6414,(direct),2,3,1,2,14,12,0,0
/global/archives/6824,cn.bing.com,2,2,1,2,9,6,0,0
/global/archives/7031,(direct),2,2,2,1,0,6,0,0
/global/archives/7302,(direct),2,3,2,1,0,10,0,0
/global/archives/7445,(direct),2,2,2,1,1,7,0,0
/global/archives/7633,(direct),2,2,2,1,1,8,0,0
/global/archives/7633,google,2,1,1,2,106,8,0,0
/global/archives/7633,statics.teams.cdn.office.net,2,3,2,1,2,11,0,0
/global/archives/7761,(direct),2,2,2,1,1.5,8,0,0
/global/archives/8350,(direct),2,2,2,1,0,8,0,0
/global/archives/8400,(direct),2,3,2,1,3,12,0,0
/global/archives/9079,google,2,3,2,1,0,10,0,0
/global/archives/9310,google,2,2,1,2,34,6,0,0
/global/archives/9480,(direct),2,2,2,1,0,8,0,0
/global/archives/9493,google,2,2,2,1,75.5,8,0,0
/global/archives/9695,chatgpt.com,2,1,1,2,63,8,0,0
/global/archives/9968,(direct),2,1,1,2,329,8,0,0
/global/archives/category/corporate/sk-incheon-petrochem,skincheonpetrochem.com,2,1,1,2,9,9,0,0
/global/archives/category/corporate/sk-rading-international,sktradinginternational.com,2,2,2,1,112,8,0,0
/global/archives/category/corporates,(direct),2,1,1,2,79,7,0,0
/global/archives/category/corporates/sk-earthon,linkedin.com,2,1,1,2,16,8,0,0
/global/archives/category/corporates/sk-energy,eng.sk-on.com,2,2,2,1,29.5,7,0,0
/global/archives/category/corporates/sk-enmove,eng.skgeocentric.com,2,2,1,2,2,9,0,0
/global/archives/category/corporates/sk-enterm,(direct),2,1,1,2,0,6,0,0
/global/archives/category/corporates/sk-ie-technology,google,2,3,2,1,2,10,0,0
/global/archives/category/corporates/sk-incheon-petrochem,google,2,2,2,1,10.5,8,0,0
/global/archives/category/corporates/sk-innovation,eng.sk-on.com,2,3,2,1,18,9,0,0
/global/archives/category/corporates/sk-innovation,skenergy.com,2,2,1,2,602,8,0,0
/global/archives/category/corporates/sk-rading-international,(direct),2,1,1,2,0,6,0,0
/global/archives/category/corporates/sk-rading-international,google,2,2,2,1,6.5,9,0,0
/global/archives/category/insight,skinnovation.com,2,2,2,1,7.5,8,0,0
/global/archives/category/people/sustainability,google,2,2,2,1,2.5,7,0,0
/global/archives/category/press-room/financial-results,bing,2,2,2,1,5.5,6,0,0
/global/archives/category/press-room/financial-results,statics.teams.cdn.office.net,2,1,1,2,48,8,0,0
/global/archives/category/press-room/issue-fact,eng.sk-on.com,2,2,2,1,35,8,0,0
/global/archives/category/press-room/press-release,eng.sk-on.com,2,2,2,1,14,8,0,0
/global/archives/category/press-room/press-release,eng.skietechnology.com,2,1,1,2,74,8,0,0
/global/archives/category/social-value/csr-program,(direct),2,2,2,1,4.5,10,0,0
/global/archives/category/social-value/opinions,(direct),2,2,2,1,4,10,0,0
/global/archives/category/social-value/social-enterprise,(direct),2,2,2,1,4.5,10,0,0
/global/archives/tag/best-oil-company,(direct),2,1,1,2,0,6,0,0
/global/archives/tag/blueoval-sk,google,2,2,2,1,1.5,10,0,0
/global/archives/tag/board-of-directors,google,2,2,2,1,20.5,12,0,0
/global/archives/tag/canada,google,2,2,2,1,18.5,11,0,0
/global/archives/tag/cdp,google,2,4,1,2,0,13,0,0
/global/archives/tag/choi-yun-seok,google,2,2,1,2,26,9,0,0
/global/archives/tag/depolymerization,google,2,2,2,1,38,10,0,0
/global/archives/tag/digital-transformation,google,2,2,1,2,7,8,0,0
/global/archives/tag/g-15-ap-block,google,2,1,1,2,12,8,0,0
/global/archives/tag/jee-dong-seob,google,2,2,2,1,4,9,0,0
/global/archives/tag/kentucky,google,2,2,2,1,4.5,10,0,0
