# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240916
# 종료일: 20240922
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/tag/financial-results,United States,12,7,5,2.4,18,51,0,0
/global/archives/category/press-room,Singapore,11,8,3,3.6666666666666665,23,43,0,0
/global/archives/16060,Japan,10,11,7,1.4285714285714286,72.14285714285714,46,0,0
/global/archives/18546,Singapore,10,12,9,1.1111111111111112,10.666666666666666,50,0,0
/global/archives/19045,(not set),10,11,11,0.9090909090909091,0,41,0,0
/global/archives/4612,Japan,10,3,1,10,19,26,0,0
/global/,India,9,7,6,1.5,37.833333333333336,44,0,0
/global/,Japan,9,5,5,1.8,33.2,37,0,0
/global/archives/15687,India,9,7,5,1.8,60.6,33,0,0
/global/archives/16286,United States,9,8,8,1.125,0,35,0,0
/global/archives/19078,India,9,10,6,1.5,23.833333333333332,38,0,0
/global/archives/8067,Japan,9,7,2,4.5,82.5,33,0,0
/global/archives/category/corporates/sk-on,India,9,9,6,1.5,43.666666666666664,38,0,0
/global/archives/category/press-room,United States,9,7,6,1.5,85.83333333333333,35,0,0
/global/archives/category/press-room/financial-results,United States,9,7,6,1.5,7,38,0,0
/global/,Vietnam,8,8,8,1,16.875,26,0,0
/global/archives/15374,Singapore,8,7,4,2,43.25,32,0,0
/global/archives/15490,United States,8,9,8,1,5.75,34,0,0
/global/archives/18659,Australia,8,6,6,1.3333333333333333,28.166666666666668,33,0,0
/global/archives/19045,Singapore,8,9,6,1.3333333333333333,31.833333333333332,37,0,0
/global/archives/19045,South Korea,8,8,2,4,2,25,0,0
/global/archives/category/corporates,Singapore,8,2,2,4,13,32,0,0
/global/archives/category/press-room/press-release,Singapore,8,5,4,2,17.75,32,0,0
/global/,China,7,6,6,1.1666666666666667,15,25,0,0
/global/,Iceland,7,1,1,7,69,26,0,0
/global/,Singapore,7,3,3,2.3333333333333335,14.666666666666666,36,0,0
/global/archives/18659,Malaysia,7,7,4,1.75,0,23,0,0
/global/archives/18770,United States,7,10,8,0.875,13,36,0,0
/global/archives/19078,Austria,7,8,3,2.3333333333333335,62.666666666666664,29,0,0
/global/archives/19078,Taiwan,7,5,5,1.4,20.8,26,0,0
/global/archives/19095,India,7,10,3,2.3333333333333335,0.3333333333333333,26,0,0
/global/archives/category/corporates/sk-earthon,Malaysia,7,4,4,1.75,20.5,29,0,0
/global/archives/category/press-room/financial-results,Japan,7,3,2,3.5,12.5,24,0,0
/global/archives/category/press-room/financial-results,Singapore,7,4,4,1.75,16.5,28,0,0
/global/archives/category/press-room/financial-results,Vietnam,7,1,1,7,111,28,0,0
/global/archives/tag/vwbe,United States,7,4,4,1.75,16.75,27,0,0
/global/latestnews,India,7,5,5,1.4,50.6,29,0,0
/global/latestnews,Singapore,7,3,3,2.3333333333333335,89.33333333333333,27,0,0
/global/archives/15409,United Kingdom,6,5,3,2,47.666666666666664,25,0,0
/global/archives/16060,South Korea,6,8,6,1,9,26,0,0
/global/archives/16532,Vietnam,6,7,5,1.2,21.8,26,0,0
/global/archives/16834,United States,6,6,6,1,18,28,0,0
/global/archives/17499,United States,6,4,4,1.5,41.5,26,0,0
/global/archives/17595,India,6,7,4,1.5,35.75,21,0,0
/global/archives/17737,South Korea,6,6,5,1.2,33.4,29,0,0
/global/archives/18140,South Korea,6,8,3,2,7,24,0,0
/global/archives/18546,United States,6,8,6,1,37.333333333333336,30,0,0
/global/archives/18608,Vietnam,6,2,1,6,117,23,0,0
/global/archives/19045,United States,6,6,6,1,3,19,0,0
/global/archives/6216,South Korea,6,7,6,1,10.666666666666666,31,0,0
/global/archives/category/corporates/sk-on,United States,6,5,5,1.2,19.8,25,0,0
/global/archives/category/people,United States,6,7,7,0.8571428571428571,13.285714285714286,20,0,0
/global/archives/category/press-room/press-release,United States,6,5,4,1.5,8.25,25,0,0
/global/latestnews,South Korea,6,8,4,1.5,14.75,27,0,0
/global/,Poland,5,5,1,5,3,18,0,0
/global/archives/10767,South Korea,5,4,3,1.6666666666666667,41,17,0,0
/global/archives/10939,Thailand,5,5,3,1.6666666666666667,106,24,0,0
/global/archives/12147,South Korea,5,1,1,5,41,17,0,0
/global/archives/15259,United States,5,5,4,1.25,0,20,0,0
/global/archives/15865,India,5,5,2,2.5,92,20,0,0
/global/archives/15937,Japan,5,3,1,5,174,14,0,0
/global/archives/16834,South Korea,5,2,1,5,15,18,0,0
/global/archives/17426,Singapore,5,3,3,1.6666666666666667,46,19,0,0
/global/archives/18659,India,5,5,5,1,6.8,20,0,0
/global/archives/18770,India,5,7,4,1.25,219,18,0,0
/global/archives/19078,,5,5,5,1,0,20,0,0
/global/archives/4921,United States,5,5,5,1,39,26,0,0
/global/archives/5357,India,5,4,2,2.5,173.5,22,0,0
/global/archives/7906,United States,5,3,3,1.6666666666666667,10,21,0,0
/global/archives/category/corporates,United States,5,5,4,1.25,21.25,21,0,0
/global/archives/category/corporates/sk-energy,South Korea,5,3,2,2.5,48.5,17,0,0
/global/archives/category/corporates/sk-enterm,India,5,6,3,1.6666666666666667,2.6666666666666665,16,0,0
/global/archives/category/corporates/sk-enterm,Singapore,5,1,1,5,192,20,0,0
/global/archives/category/insight,United States,5,6,6,0.8333333333333334,11,23,0,0
/global/archives/category/press-room/financial-results,India,5,5,5,1,12.6,20,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,United Kingdom,5,3,3,1.6666666666666667,17,22,0,0
/global/,Canada,4,2,2,2,17.5,18,0,0
/global/,Hungary,4,4,2,2,25.5,20,0,0
/global/,Spain,4,2,1,4,17,18,0,0
/global/archives/10774,South Korea,4,3,3,1.3333333333333333,12,18,0,0
/global/archives/10774,United States,4,4,4,1,25.75,18,0,0
/global/archives/10985,Vietnam,4,5,4,1,22.25,20,0,0
/global/archives/11161,India,4,6,3,1.3333333333333333,62.333333333333336,20,0,0
/global/archives/11537,United States,4,4,4,1,2.5,17,0,0
/global/archives/12022,United States,4,4,4,1,8.25,17,0,0
/global/archives/12106,South Korea,4,3,1,4,0,12,0,0
/global/archives/13595,United States,4,4,4,1,9,18,0,0
/global/archives/14065,Poland,4,2,1,4,0,11,0,0
/global/archives/15490,Singapore,4,3,3,1.3333333333333333,2,15,0,0
/global/archives/16532,Japan,4,4,2,2,15,14,0,0
/global/archives/16834,India,4,4,4,1,25.75,18,0,0
/global/archives/16834,Singapore,4,6,3,1.3333333333333333,0,19,0,0
/global/archives/17216,India,4,5,2,2,7,15,0,0
/global/archives/17426,India,4,4,4,1,15.75,15,0,0
/global/archives/17426,Japan,4,3,2,2,45,18,0,0
/global/archives/17426,South Korea,4,3,3,1.3333333333333333,14,13,0,0
/global/archives/18445,South Korea,4,6,3,1.3333333333333333,15,22,0,0
/global/archives/18445,Spain,4,6,4,1,13.75,20,0,0
/global/archives/18608,India,4,4,3,1.3333333333333333,163.66666666666666,17,0,0
/global/archives/18659,Singapore,4,4,2,2,62,16,0,0
/global/archives/19078,France,4,5,5,0.8,32,20,0,0
/global/archives/19078,Iran,4,4,3,1.3333333333333333,0,14,0,0
/global/archives/19078,Netherlands,4,4,3,1.3333333333333333,21,19,0,0
/global/archives/19095,United States,4,4,4,1,16,18,0,0
/global/archives/3820,Russia,4,2,1,4,71,16,0,0
/global/archives/6216,India,4,5,4,1,88,21,0,0
/global/archives/category/corporates,India,4,5,4,1,0.25,15,0,0
/global/archives/category/corporates/sk-earthon,India,4,4,1,4,1,12,0,0
/global/archives/category/corporates/sk-enmove,India,4,4,1,4,9,12,0,0
/global/archives/category/corporates/sk-ie-technology,India,4,4,1,4,0,10,0,0
/global/archives/category/corporates/sk-incheon-petrochem,India,4,4,1,4,4,11,0,0
/global/archives/tag/australia,Singapore,4,1,1,4,38,16,0,0
/global/sustainability-report,United States,4,4,4,1,3.5,19,0,0
/global/,France,3,2,1,3,34,13,0,0
/global/,Germany,3,3,3,1,0.3333333333333333,11,0,0
/global/,Romania,3,2,1,3,49,15,0,0
/global/archives/10939,Malaysia,3,3,3,1,98,14,0,0
/global/archives/11004,India,3,3,2,1.5,121,12,0,0
/global/archives/11087,United States,3,3,3,1,6.333333333333333,12,0,0
/global/archives/11400,Singapore,3,3,3,1,16,14,0,0
/global/archives/12306,United Kingdom,3,2,2,1.5,13,13,0,0
/global/archives/12389,India,3,2,2,1.5,12,11,0,0
/global/archives/12950,United States,3,3,3,1,14,15,0,0
/global/archives/13103,United States,3,2,2,1.5,25,11,0,0
/global/archives/13130,United States,3,3,3,1,2.3333333333333335,14,0,0
/global/archives/13521,India,3,4,2,1.5,37.5,15,0,0
/global/archives/14243,India,3,3,2,1.5,9,8,0,0
/global/archives/14415,Canada,3,2,1,3,2,10,0,0
/global/archives/14766,India,3,3,1,3,2,11,0,0
/global/archives/15259,India,3,3,2,1.5,22.5,14,0,0
/global/archives/15409,Ghana,3,3,1,3,44,10,0,0
/global/archives/15664,India,3,2,1,3,55,12,0,0
/global/archives/15664,South Korea,3,2,2,1.5,7,13,0,0
/global/archives/15840,Malaysia,3,3,2,1.5,69.5,13,0,0
/global/archives/16060,Singapore,3,3,3,1,28.333333333333332,14,0,0
/global/archives/16376,China,3,4,1,3,42,13,0,0
/global/archives/16376,India,3,3,0,0,0,9,0,0
/global/archives/16448,India,3,2,2,1.5,0,8,0,0
/global/archives/16532,Malaysia,3,3,3,1,100.33333333333333,15,0,0
/global/archives/16787,India,3,2,2,1.5,154.5,13,0,0
/global/archives/16787,Japan,3,2,1,3,12,10,0,0
/global/archives/16834,Saudi Arabia,3,2,2,1.5,21,11,0,0
/global/archives/16925,Singapore,3,3,1,3,0,10,0,0
/global/archives/17216,Canada,3,1,1,3,85,12,0,0
/global/archives/17216,South Korea,3,3,3,1,42.333333333333336,15,0,0
/global/archives/17426,Vietnam,3,2,2,1.5,16.5,12,0,0
/global/archives/17476,South Korea,3,3,3,1,11,15,0,0
/global/archives/17499,South Korea,3,3,2,1.5,19.5,13,0,0
/global/archives/17569,South Korea,3,3,3,1,21,13,0,0
/global/archives/17595,China,3,3,3,1,32.333333333333336,15,0,0
/global/archives/17623,South Korea,3,3,3,1,68,13,0,0
/global/archives/17737,India,3,3,3,1,0,12,0,0
/global/archives/17817,United States,3,2,2,1.5,33.5,13,0,0
/global/archives/18065,Singapore,3,2,2,1.5,15.5,14,0,0
/global/archives/18065,United States,3,5,1,3,201,13,0,0
/global/archives/18283,(not set),3,3,3,1,0,12,0,0
/global/archives/18283,Italy,3,2,2,1.5,2.5,10,0,0
/global/archives/18283,United States,3,3,3,1,22.666666666666668,12,0,0
/global/archives/18421,Singapore,3,3,1,3,66,12,0,0
/global/archives/18445,India,3,4,2,1.5,91,12,0,0
/global/archives/18445,United States,3,3,3,1,40.333333333333336,14,0,0
/global/archives/18546,Australia,3,4,3,1,28.333333333333332,18,0,0
/global/archives/18546,Hong Kong,3,5,3,1,7.333333333333333,17,0,0
/global/archives/18546,Japan,3,4,2,1.5,0,11,0,0
/global/archives/18546,United Kingdom,3,3,2,1.5,11,12,0,0
/global/archives/18608,Singapore,3,2,2,1.5,18,12,0,0
/global/archives/18659,Germany,3,3,3,1,0,12,0,0
/global/archives/18659,Japan,3,3,3,1,10.666666666666666,13,0,0
/global/archives/18753,India,3,4,3,1,6,9,0,0
/global/archives/19045,Hong Kong,3,2,2,1.5,21.5,13,0,0
/global/archives/19045,Indonesia,3,3,3,1,0,12,0,0
/global/archives/19045,Kuwait,3,3,2,1.5,31.5,15,0,0
/global/archives/19078,China,3,5,3,1,28,17,0,0
/global/archives/3820,Belgium,3,2,2,1.5,39.5,15,0,0
/global/archives/3820,Poland,3,2,1,3,37,12,0,0
/global/archives/4308,India,3,4,3,1,1.3333333333333333,14,0,0
/global/archives/4499,Malaysia,3,3,3,1,15,14,0,0
/global/archives/4612,Kuwait,3,2,1,3,156,13,0,0
/global/archives/4612,United Kingdom,3,4,2,1.5,43.5,15,0,0
/global/archives/6090,Malaysia,3,2,1,3,303,10,0,0
/global/archives/6216,Germany,3,3,3,1,9.666666666666666,13,0,0
/global/archives/6377,United States,3,3,3,1,0,12,0,0
/global/archives/6824,Hong Kong,3,1,1,3,67,10,0,0
/global/archives/7245,United States,3,4,3,1,10.666666666666666,16,0,0
/global/archives/7476,United Kingdom,3,3,3,1,0,9,0,0
/global/archives/7906,India,3,5,2,1.5,101,16,0,0
/global/archives/8067,South Korea,3,3,2,1.5,0,13,0,0
/global/archives/9709,India,3,2,2,1.5,16.5,12,0,0
/global/archives/9910,Australia,3,4,2,1.5,178,17,0,0
/global/archives/category/corporates/sk-energy,Singapore,3,2,2,1.5,7.5,11,0,0
/global/archives/category/corporates/sk-geo-centric,Japan,3,1,1,3,7,9,0,0
/global/archives/category/corporates/sk-innovation,India,3,2,2,1.5,19,12,0,0
/global/archives/category/corporates/sk-innovation,Ireland,3,1,1,3,61,8,0,0
/global/archives/category/corporates/sk-rading-international,India,3,3,1,3,2,10,0,0
/global/archives/category/corporates/sk-rading-international,Singapore,3,3,2,1.5,1.5,13,0,0
/global/archives/category/insight,South Korea,3,2,2,1.5,8.5,12,0,0
/global/archives/category/people/inno-people,United States,3,1,1,3,83,10,0,0
/global/archives/category/press-room/financial-results,France,3,2,1,3,27,13,0,0
/global/archives/category/press-room/issue-fact,Japan,3,1,1,3,37,11,0,0
/global/archives/category/press-room/issue-fact,Singapore,3,3,2,1.5,2.5,9,0,0
/global/archives/tag/arc,South Korea,3,1,1,3,15,11,0,0
/global/archives/tag/ncm811,South Korea,3,1,1,3,17,12,0,0
/global/archives/tag/separator,India,3,2,1,3,25,13,0,0
/global/archives/tag/singapore,Singapore,3,1,1,3,18,12,0,0
/global/archives/tag/sk-battery-america,United States,3,2,2,1.5,33.5,14,0,0
/global/archives/tag/skfs,South Korea,3,2,2,1.5,499.5,14,0,0
/global/archives/tag/snb-capital,India,3,1,1,3,10,12,0,0
/global/archives/tag/solid-power,South Korea,3,3,3,1,12.666666666666666,16,0,0
/pagead/aclk,Germany,3,3,1,3,0,12,0,0
/global/,Australia,2,2,2,1,17.5,10,0,0
/global/,Malaysia,2,2,1,2,7,6,0,0
/global/archives/10133,Kyrgyzstan,2,1,1,2,0,6,0,0
/global/archives/10913,Greece,2,1,1,2,33,8,0,0
/global/archives/10913,Japan,2,1,1,2,32,9,0,0
/global/archives/10939,United Kingdom,2,2,2,1,0,6,0,0
/global/archives/11004,China,2,3,2,1,10,10,0,0
/global/archives/11004,United States,2,2,2,1,0,8,0,0
/global/archives/11087,Canada,2,2,2,1,35.5,10,0,0
/global/archives/11214,South Korea,2,1,1,2,63,10,0,0
/global/archives/11400,Japan,2,2,1,2,0,5,0,0
/global/archives/11512,South Korea,2,3,2,1,69.5,6,0,0
/global/archives/11807,Taiwan,2,1,1,2,147,8,0,0
/global/archives/12022,Germany,2,1,1,2,17,8,0,0
/global/archives/12022,India,2,2,2,1,5.5,9,0,0
/global/archives/12022,Jamaica,2,1,1,2,60,9,0,0
/global/archives/12106,Sri Lanka,2,3,1,2,54,9,0,0
/global/archives/12147,Taiwan,2,1,1,2,46,8,0,0
/global/archives/12147,United States,2,2,2,1,0,8,0,0
/global/archives/12220,Hungary,2,1,1,2,14,9,0,0
/global/archives/12274/skee,South Korea,2,2,2,1,2.5,9,0,0
/global/archives/12306,South Korea,2,2,2,1,58,10,0,0
/global/archives/12413,Taiwan,2,4,1,2,0,10,0,0
/global/archives/12617,India,2,3,2,1,14.5,11,0,0
/global/archives/12688,South Korea,2,1,1,2,105,7,0,0
/global/archives/12950,India,2,2,2,1,24.5,10,0,0
/global/archives/13437,South Korea,2,2,1,2,0,7,0,0
/global/archives/13780,China,2,1,1,2,60,8,0,0
/global/archives/13780,Sri Lanka,2,2,1,2,91,7,0,0
/global/archives/1399,Vietnam,2,2,1,2,56,6,0,0
/global/archives/14083,Hong Kong,2,3,1,2,150,9,0,0
/global/archives/14309,United States,2,2,2,1,0,8,0,0
/global/archives/14491,India,2,1,1,2,11,7,0,0
/global/archives/14628,Singapore,2,1,1,2,139,8,0,0
/global/archives/1493,United States,2,1,1,2,0,7,0,0
/global/archives/14962,United States,2,1,1,2,88,8,0,0
/global/archives/15007,United States,2,2,2,1,6,8,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,South Korea,2,1,1,2,5,10,0,0
/global/archives/15259,South Korea,2,1,1,2,11,8,0,0
/global/archives/15374,Chile,2,1,1,2,184,9,0,0
/global/archives/15374,Malaysia,2,3,2,1,90.5,11,0,0
/global/archives/15374,South Korea,2,2,2,1,8.5,10,0,0
/global/archives/15374,Thailand,2,3,1,2,65,10,0,0
/global/archives/15374,United Kingdom,2,2,2,1,0,6,0,0
/global/archives/15374,United States,2,2,2,1,22.5,10,0,0
/global/archives/15490,Canada,2,3,2,1,19.5,11,0,0
/global/archives/15490,Germany,2,3,1,2,0,9,0,0
/global/archives/15490,India,2,2,2,1,87,10,0,0
/global/archives/15490,Ukraine,2,2,1,2,65,9,0,0
/global/archives/15490,United Kingdom,2,2,1,2,12,8,0,0
/global/archives/15592,United States,2,2,2,1,3.5,10,0,0
/global/archives/15664,Singapore,2,2,1,2,0,7,0,0
/global/archives/16005,United States,2,1,1,2,63,7,0,0
/global/archives/16025,Taiwan,2,1,1,2,78,9,0,0
/global/archives/16448,Hong Kong,2,2,1,2,99,7,0,0
/global/archives/16448,United Kingdom,2,1,1,2,46,9,0,0
/global/archives/16463,Canada,2,1,1,2,37,7,0,0
/global/archives/16480,Hungary,2,1,1,2,8,7,0,0
/global/archives/16480,Romania,2,2,1,2,440,8,0,0
/global/archives/16532,Singapore,2,2,2,1,12,9,0,0
/global/archives/16532,Sweden,2,3,2,1,3.5,11,0,0
/global/archives/16613,Belarus,2,2,0,0,0,6,0,0
/global/archives/16613,Vietnam,2,2,2,1,0,6,0,0
/global/archives/16719,South Korea,2,4,1,2,0,10,0,0
/global/archives/16939,France,2,2,1,2,0,6,0,0
/global/archives/16970,India,2,3,2,1,0,8,0,0
/global/archives/17216,Japan,2,1,1,2,0,6,0,0
/global/archives/17216,United States,2,2,2,1,14,9,0,0
/global/archives/17356,Japan,2,1,1,2,51,9,0,0
/global/archives/17386,United States,2,2,2,1,128,11,0,0
/global/archives/17426,United Arab Emirates,2,1,1,2,27,9,0,0
/global/archives/17569,India,2,3,1,2,18,9,0,0
/global/archives/17595,United States,2,2,1,2,0,7,0,0
/global/archives/17623,India,2,2,2,1,15,8,0,0
/global/archives/17623,Indonesia,2,3,2,1,19,11,0,0
/global/archives/17623,Pakistan,2,2,1,2,52,10,0,0
/global/archives/17817,India,2,3,2,1,1.5,6,0,0
/global/archives/17844,United Kingdom,2,2,2,1,11,10,0,0
/global/archives/17893,India,2,2,2,1,9.5,10,0,0
/global/archives/17965,India,2,2,2,1,8.5,10,0,0
/global/archives/17965,South Korea,2,2,2,1,26,8,0,0
/global/archives/18107,France,2,2,2,1,0,7,0,0
/global/archives/18107,Indonesia,2,2,0,0,0,5,0,0
/global/archives/18107,Ireland,2,3,2,1,34,12,0,0
/global/archives/18107,South Korea,2,1,1,2,37,10,0,0
/global/archives/18140,India,2,2,0,0,0,6,0,0
/global/archives/18283,India,2,3,2,1,21.5,7,0,0
/global/archives/18361,Hong Kong,2,2,2,1,12.5,9,0,0
/global/archives/18388,(not set),2,2,2,1,0,8,0,0
/global/archives/18388,Canada,2,2,1,2,1,5,0,0
/global/archives/18445,Kenya,2,1,1,2,62,8,0,0
/global/archives/18445,Liberia,2,2,1,2,0,6,0,0
/global/archives/18608,United Kingdom,2,3,1,2,241,9,0,0
/global/archives/18659,(not set),2,2,2,1,0,8,0,0
/global/archives/18659,United States,2,2,2,1,1,8,0,0
/global/archives/18753,Singapore,2,2,1,2,17,8,0,0
/global/archives/18770,Italy,2,2,2,1,41.5,6,0,0
/global/archives/18770,Singapore,2,3,2,1,28.5,7,0,0
/global/archives/18989,India,2,2,2,1,96.5,10,0,0
/global/archives/18989,South Korea,2,2,2,1,10.5,6,0,0
/global/archives/19045,Germany,2,2,2,1,0,7,0,0
/global/archives/19045,Taiwan,2,2,2,1,0,7,0,0
/global/archives/19045,United Kingdom,2,2,2,1,46,9,0,0
/global/archives/19078,Canada,2,2,2,1,13.5,9,0,0
/global/archives/19078,Indonesia,2,2,1,2,8,8,0,0
/global/archives/19078,Italy,2,2,2,1,5,7,0,0
/global/archives/19078,Malaysia,2,2,2,1,8,9,0,0
/global/archives/19095,China,2,2,1,2,19,5,0,0
/global/archives/2701,United States,2,2,2,1,25,9,0,0
/global/archives/3464,United States,2,2,1,2,238,9,0,0
/global/archives/3820,France,2,3,2,1,3.5,10,0,0
/global/archives/3820,Portugal,2,1,1,2,49,8,0,0
/global/archives/3962,Japan,2,2,2,1,12.5,10,0,0
/global/archives/4499,India,2,2,2,1,42.5,9,0,0
/global/archives/4585,United States,2,1,1,2,33,9,0,0
/global/archives/4612,United States,2,2,2,1,68.5,10,0,0
/global/archives/4776,China,2,2,2,1,52,10,0,0
/global/archives/4844,South Korea,2,3,1,2,0,9,0,0
/global/archives/5016,Malaysia,2,2,1,2,6,9,0,0
/global/archives/564,Japan,2,2,2,1,16.5,8,0,0
/global/archives/5772,Philippines,2,1,1,2,52,8,0,0
/global/archives/6216,Canada,2,2,2,1,33,11,0,0
/global/archives/6253,United States,2,2,2,1,160,9,0,0
/global/archives/6343,South Korea,2,2,2,1,51,9,0,0
/global/archives/6807,United Kingdom,2,1,1,2,58,7,0,0
/global/archives/6834,Hong Kong,2,2,2,1,47.5,9,0,0
/global/archives/7112,Ukraine,2,1,1,2,15,6,0,0
/global/archives/7292,Singapore,2,2,2,1,6.5,9,0,0
/global/archives/7445,India,2,1,1,2,17,8,0,0
/global/archives/7596,Spain,2,2,2,1,8,7,0,0
/global/archives/7670,South Korea,2,1,1,2,0,6,0,0
/global/archives/7919,South Korea,2,2,1,2,64,9,0,0
/global/archives/831,India,2,2,2,1,0,3,0,0
/global/archives/8327,Japan,2,1,1,2,358,10,0,0
/global/archives/8899,Netherlands,2,1,1,2,15,7,0,0
/global/archives/9548,United States,2,2,2,1,13.5,10,0,0
/global/archives/9910,Singapore,2,2,2,1,52,11,0,0
/global/archives/category/corporate/sk-enmove,China,2,2,2,1,23.5,9,0,0
/global/archives/category/corporate/sk-enmove,United States,2,2,2,1,12.5,10,0,0
/global/archives/category/corporate/sk-geo-centric,Japan,2,2,2,1,7,10,0,0
/global/archives/category/corporate/sk-on,China,2,1,1,2,48,8,0,0
/global/archives/category/corporates,Malaysia,2,2,2,1,5.5,7,0,0
/global/archives/category/corporates,South Korea,2,2,2,1,7,6,0,0
/global/archives/category/corporates/sk-earthon,United Kingdom,2,1,1,2,25,8,0,0
/global/archives/category/corporates/sk-earthon,Vietnam,2,1,1,2,79,8,0,0
/global/archives/category/corporates/sk-energy,Ireland,2,1,1,2,109,6,0,0
/global/archives/category/corporates/sk-enmove,United States,2,1,1,2,62,7,0,0
/global/archives/category/corporates/sk-enterm,South Korea,2,1,1,2,13,9,0,0
/global/archives/category/corporates/sk-incheon-petrochem,United States,2,2,2,1,41,7,0,0
/global/archives/category/corporates/sk-on,France,2,2,2,1,33.5,9,0,0
/global/archives/category/corporates/sk-on,Hong Kong,2,2,1,2,5,10,0,0
/global/archives/category/corporates/sk-on,Hungary,2,2,2,1,33.5,7,0,0
/global/archives/category/corporates/sk-on,Singapore,2,1,1,2,4,8,0,0
/global/archives/category/corporates/sk-on,South Korea,2,1,1,2,11,8,0,0
/global/archives/category/insight,India,2,2,2,1,9,8,0,0
/global/archives/category/insight,Singapore,2,2,1,2,1,9,0,0
/global/archives/category/insight,Vietnam,2,1,1,2,3,8,0,0
/global/archives/category/insight/expert-voice,United States,2,2,2,1,19,8,0,0
/global/archives/category/insight/trend_report,India,2,2,1,2,23,7,0,0
/global/archives/category/people,Hungary,2,2,1,2,53,7,0,0
/global/archives/category/people/inno-people,Malaysia,2,2,2,1,19.5,8,0,0
/global/archives/category/people/sustainability,Singapore,2,1,1,2,56,8,0,0
/global/archives/category/press-room,Germany,2,1,1,2,32,8,0,0
/global/archives/category/press-room,Hong Kong,2,2,1,2,22,10,0,0
/global/archives/category/press-room,Hungary,2,1,1,2,32,6,0,0
/global/archives/category/press-room,Iceland,2,2,1,2,2,7,0,0
/global/archives/category/press-room,South Korea,2,2,2,1,21.5,8,0,0
/global/archives/category/press-room,Taiwan,2,1,1,2,47,7,0,0
/global/archives/category/press-room,Vietnam,2,1,1,2,5,8,0,0
/global/archives/category/press-room/financial-results,Sri Lanka,2,2,1,2,13,8,0,0
/global/archives/category/press-room/financial-results,United Arab Emirates,2,1,1,2,22,8,0,0
/global/archives/category/press-room/financial-results,United Kingdom,2,1,1,2,9,8,0,0
/global/archives/category/press-room/issue-fact,Iceland,2,1,1,2,14,6,0,0
/global/archives/category/press-room/issue-fact,United States,2,2,2,1,9,8,0,0
/global/archives/category/press-room/press-release,Iceland,2,1,1,2,39,8,0,0
