# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240715
# 종료일: 20240721
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/category/corporate/sk-incheon-petrochem,South Korea,9,2,2,4.5,21.5,34,0,0
/global/archives/15664,United States,8,8,8,1,8.375,34,0,0
/global/archives/16448,Singapore,8,9,7,1.1428571428571428,20.142857142857142,34,0,0
/global/archives/17499,India,8,7,4,2,33,30,0,0
/global/archives/18107,United States,8,7,6,1.3333333333333333,112,35,0,0
/global/archives/18546,Australia,8,8,4,2,72.75,35,0,0
/global/archives/18546,Canada,8,11,8,1,21.75,41,0,0
/global/archives/4921,United States,8,8,7,1.1428571428571428,28.285714285714285,38,0,0
/global/archives/category/corporates,Singapore,8,6,5,1.6,7.6,30,0,0
/global/archives/category/corporates/sk-enterm,India,8,5,4,2,7,33,0,0
/global/archives/category/corporates/sk-incheon-petrochem,United States,8,4,2,4,67.5,29,0,0
/global/archives/category/corporates/sk-innovation,United States,8,9,8,1,4.75,32,0,0
/global/archives/category/press-room/financial-results,Poland,8,3,2,4,61.5,30,0,0
/global/,Malaysia,7,4,4,1.75,30,36,0,0
/global/,Spain,7,3,3,2.3333333333333335,64,31,0,0
/global/archives/15374,Malaysia,7,5,4,1.75,49.25,32,0,0
/global/archives/15490,United States,7,8,6,1.1666666666666667,8.333333333333334,31,0,0
/global/archives/17426,Poland,7,4,3,2.3333333333333335,47.333333333333336,30,0,0
/global/archives/18065,India,7,8,4,1.75,208.5,32,0,0
/global/archives/18478,United Kingdom,7,7,7,1,13,35,0,0
/global/archives/18546,Peru,7,7,6,1.1666666666666667,0,28,0,0
/global/archives/18546,Philippines,7,7,5,1.4,45.6,27,0,0
/global/archives/18546,Switzerland,7,7,7,1,21,32,0,0
/global/archives/category/corporates/sk-ie-technology,Japan,7,2,2,3.5,16,27,0,0
/global/archives/category/people,South Korea,7,4,3,2.3333333333333335,17.666666666666668,25,0,0
/global/latestnews,Japan,7,6,6,1.1666666666666667,10.666666666666666,29,0,0
/global/archives/14309,South Korea,6,2,2,3,24,21,0,0
/global/archives/15664,South Korea,6,6,6,1,10.333333333333334,26,0,0
/global/archives/16448,Japan,6,7,4,1.5,9,21,0,0
/global/archives/17216,South Korea,6,6,5,1.2,13.8,25,0,0
/global/archives/17313,United States,6,7,6,1,0,24,0,0
/global/archives/18445,South Korea,6,7,5,1.2,2.6,23,0,0
/global/archives/7245,United States,6,6,6,1,1.6666666666666667,24,0,0
/global/archives/9668,United States,6,7,6,1,15.833333333333334,27,0,0
/global/archives/category/corporates/sk-innovation,Hong Kong,6,3,2,3,34.5,20,0,0
/global/archives/category/corporates/sk-on,China,6,7,5,1.2,28.8,17,0,0
/global/archives/category/insight/trend_report,United States,6,6,2,3,49,23,0,0
/global/archives/category/people,United States,6,7,7,0.8571428571428571,15.285714285714286,22,0,0
/global/archives/category/people/inno-people,United States,6,4,4,1.5,42.25,24,0,0
/global/archives/category/press-room,China,6,6,5,1.2,18.8,22,0,0
/global/archives/category/press-room/financial-results,United Kingdom,6,7,5,1.2,17.2,27,0,0
/global/archives/10835,South Korea,5,5,2,2.5,39,21,0,0
/global/archives/12022,United States,5,6,5,1,58,25,0,0
/global/archives/12306,United States,5,6,3,1.6666666666666667,38.333333333333336,22,0,0
/global/archives/13130,Hong Kong,5,3,2,2.5,126.5,18,0,0
/global/archives/13521,India,5,4,3,1.6666666666666667,8.333333333333334,16,0,0
/global/archives/13595,South Korea,5,4,4,1.25,87.75,24,0,0
/global/archives/14442,South Korea,5,7,4,1.25,26,21,0,0
/global/archives/14688,South Korea,5,2,1,5,0,13,0,0
/global/archives/15664,India,5,5,3,1.6666666666666667,5.333333333333333,17,0,0
/global/archives/16060,Japan,5,1,1,5,67,19,0,0
/global/archives/16834,India,5,5,4,1.25,8,23,0,0
/global/archives/17169,United States,5,4,4,1.25,32.75,21,0,0
/global/archives/17216,Thailand,5,4,1,5,0,13,0,0
/global/archives/17426,China,5,5,3,1.6666666666666667,46.333333333333336,23,0,0
/global/archives/17426,India,5,4,3,1.6666666666666667,63.333333333333336,24,0,0
/global/archives/17426,Malaysia,5,4,2,2.5,111,20,0,0
/global/archives/18546,Brazil,5,4,4,1.25,1.75,19,0,0
/global/archives/18546,Taiwan,5,5,4,1.25,0,19,0,0
/global/archives/18546,United Arab Emirates,5,6,4,1.25,0,19,0,0
/global/archives/18546,Zambia,5,4,4,1.25,19.25,20,0,0
/global/archives/3820,Sweden,5,2,1,5,88,20,0,0
/global/archives/8972,Hong Kong,5,2,1,5,261,19,0,0
/global/archives/category/corporates,Japan,5,5,4,1.25,3.5,20,0,0
/global/archives/category/corporates/sk-enterm,Hong Kong,5,6,3,1.6666666666666667,10,22,0,0
/global/archives/category/insight,United States,5,5,5,1,22.6,21,0,0
/global/archives/category/press-room/financial-results,United States,5,3,3,1.6666666666666667,17.666666666666668,22,0,0
/global/archives/category/press-room/press-release,United Kingdom,5,6,6,0.8333333333333334,14.166666666666666,22,0,0
/global/latestnews,India,5,7,4,1.25,17.5,21,0,0
/global/,Australia,4,5,3,1.3333333333333333,16.666666666666668,21,0,0
/global/archives/10774,South Korea,4,4,4,1,16.5,19,0,0
/global/archives/10774,United States,4,3,3,1.3333333333333333,37,20,0,0
/global/archives/11087,South Korea,4,5,4,1,59.5,17,0,0
/global/archives/11087,United States,4,7,4,1,22.25,24,0,0
/global/archives/12036,Hong Kong,4,3,3,1.3333333333333333,18,15,0,0
/global/archives/12190,India,4,1,1,4,0,10,0,0
/global/archives/12306,South Korea,4,4,4,1,23.5,21,0,0
/global/archives/12950,United States,4,4,4,1,4.75,14,0,0
/global/archives/13130,China,4,3,2,2,108,17,0,0
/global/archives/13521,China,4,4,3,1.3333333333333333,12.333333333333334,17,0,0
/global/archives/13780,South Korea,4,3,3,1.3333333333333333,22,16,0,0
/global/archives/14634,United States,4,3,3,1.3333333333333333,64.33333333333333,16,0,0
/global/archives/14962,United States,4,5,4,1,28,18,0,0
/global/archives/15103,United States,4,3,3,1.3333333333333333,8.666666666666666,15,0,0
/global/archives/15374,Singapore,4,4,4,1,4.5,17,0,0
/global/archives/15374,South Korea,4,5,4,1,24.25,22,0,0
/global/archives/15462,South Korea,4,4,3,1.3333333333333333,85.33333333333333,19,0,0
/global/archives/15462,United Kingdom,4,3,3,1.3333333333333333,49.333333333333336,17,0,0
/global/archives/15689,Japan,4,4,3,1.3333333333333333,18,17,0,0
/global/archives/16286,Hong Kong,4,3,3,1.3333333333333333,18,17,0,0
/global/archives/17169,Japan,4,4,4,1,19,22,0,0
/global/archives/17426,Germany,4,4,3,1.3333333333333333,72,19,0,0
/global/archives/17569,South Korea,4,5,4,1,14.75,19,0,0
/global/archives/17990,Iran,4,4,1,4,25,14,0,0
/global/archives/18065,China,4,3,3,1.3333333333333333,28.666666666666668,17,0,0
/global/archives/18208,South Korea,4,5,4,1,5.25,13,0,0
/global/archives/18283,Spain,4,3,2,2,108.5,17,0,0
/global/archives/18361,Hong Kong,4,3,3,1.3333333333333333,30.666666666666668,14,0,0
/global/archives/18388,China,4,4,3,1.3333333333333333,182.33333333333334,14,0,0
/global/archives/18445,United States,4,4,3,1.3333333333333333,0,11,0,0
/global/archives/18478,India,4,4,3,1.3333333333333333,2.6666666666666665,11,0,0
/global/archives/18500,United Kingdom,4,5,4,1,6.75,14,0,0
/global/archives/18546,Belgium,4,3,3,1.3333333333333333,114.33333333333333,17,0,0
/global/archives/1960,United States,4,4,3,1.3333333333333333,51.666666666666664,19,0,0
/global/archives/3005,South Korea,4,1,1,4,282,15,0,0
/global/archives/6462,Taiwan,4,1,1,4,30,16,0,0
/global/archives/8360,South Korea,4,3,2,2,72.5,16,0,0
/global/archives/9096,Hong Kong,4,5,3,1.3333333333333333,41.666666666666664,13,0,0
/global/archives/9910,Singapore,4,3,3,1.3333333333333333,47.333333333333336,19,0,0
/global/archives/category/corporates/sk-energy,United States,4,5,3,1.3333333333333333,2.6666666666666665,16,0,0
/global/archives/category/corporates/sk-enterm,United Kingdom,4,2,2,2,8,16,0,0
/global/archives/category/corporates/sk-geo-centric,Spain,4,2,2,2,69,16,0,0
/global/archives/category/corporates/sk-innovation,Singapore,4,3,3,1.3333333333333333,10.333333333333334,14,0,0
/global/archives/category/corporates/sk-rading-international,Singapore,4,1,1,4,63,16,0,0
/global/archives/category/insight,South Korea,4,4,4,1,5.75,12,0,0
/global/archives/category/insight/trend_report,South Korea,4,5,3,1.3333333333333333,3.6666666666666665,17,0,0
/global/archives/category/press-room,South Korea,4,6,4,1,4.25,17,0,0
/global/archives/category/press-room/financial-results,China,4,2,2,2,22,15,0,0
/global/archives/category/press-room/issue-fact,United States,4,3,3,1.3333333333333333,5.666666666666667,14,0,0
/global/archives/tag/2023-sk-global-forum,South Korea,4,3,3,1.3333333333333333,6.666666666666667,19,0,0
/global/archives/tag/pop-up-store,South Korea,4,1,1,4,21,17,0,0
/global/archives/tag/skti,United States,4,4,3,1.3333333333333333,2.3333333333333335,19,0,0
/global/archives/tag/solid-power,United States,4,2,2,2,42.5,18,0,0
/global/,Argentina,3,3,1,3,4,10,0,0
/global/,France,3,3,3,1,6.333333333333333,12,0,0
/global/,Hungary,3,2,2,1.5,9,11,0,0
/global/archives/11161,Singapore,3,3,1,3,33,14,0,0
/global/archives/12008,South Korea,3,2,2,1.5,14,15,0,0
/global/archives/12106,France,3,3,2,1.5,7.5,14,0,0
/global/archives/12147,United States,3,3,3,1,13.666666666666666,12,0,0
/global/archives/12667,Sweden,3,2,2,1.5,180,12,0,0
/global/archives/12667,United States,3,2,2,1.5,47,15,0,0
/global/archives/13130,Taiwan,3,2,1,3,79,12,0,0
/global/archives/13327,United States,3,4,2,1.5,10.5,13,0,0
/global/archives/13329,South Korea,3,3,3,1,16.666666666666668,15,0,0
/global/archives/13521,Germany,3,2,2,1.5,12.5,13,0,0
/global/archives/13521,United Kingdom,3,4,3,1,371.6666666666667,17,0,0
/global/archives/13595,India,3,1,1,3,189,11,0,0
/global/archives/13595,United States,3,3,3,1,85,15,0,0
/global/archives/13669,Japan,3,2,1,3,332,10,0,0
/global/archives/14193,South Korea,3,4,3,1,281.3333333333333,15,0,0
/global/archives/14193,United States,3,2,1,3,79,11,0,0
/global/archives/14491,India,3,2,2,1.5,77,11,0,0
/global/archives/14491,United States,3,3,3,1,24.666666666666668,15,0,0
/global/archives/14588,South Korea,3,3,3,1,29,12,0,0
/global/archives/14766,United States,3,4,2,1.5,14,15,0,0
/global/archives/1493,United States,3,3,2,1.5,31,12,0,0
/global/archives/15204,United States,3,3,2,1.5,3.5,10,0,0
/global/archives/15259,Hong Kong,3,3,3,1,24.666666666666668,11,0,0
/global/archives/15353,United States,3,4,3,1,18,12,0,0
/global/archives/15490,Canada,3,3,3,1,87,16,0,0
/global/archives/15592,Taiwan,3,1,1,3,36,11,0,0
/global/archives/15687,Philippines,3,3,2,1.5,0,10,0,0
/global/archives/15937,India,3,3,2,1.5,2.5,11,0,0
/global/archives/16060,Singapore,3,3,2,1.5,113.5,15,0,0
/global/archives/16060,Taiwan,3,2,1,3,71,14,0,0
/global/archives/16154,India,3,3,0,0,0,9,0,0
/global/archives/16169,United States,3,1,1,3,43,10,0,0
/global/archives/16448,India,3,3,2,1.5,24.5,12,0,0
/global/archives/16448,South Korea,3,3,3,1,45.666666666666664,12,0,0
/global/archives/16463,Canada,3,2,1,3,71,10,0,0
/global/archives/16493,South Korea,3,3,3,1,12,12,0,0
/global/archives/16583,Hong Kong,3,2,1,3,320,13,0,0
/global/archives/16834,Singapore,3,3,3,1,22.333333333333332,13,0,0
/global/archives/17216,Canada,3,4,3,1,30.666666666666668,15,0,0
/global/archives/17216,Hong Kong,3,4,2,1.5,56,12,0,0
/global/archives/17216,Japan,3,4,3,1,64.66666666666667,12,0,0
/global/archives/17313,Netherlands,3,2,1,3,15,11,0,0
/global/archives/17356,United States,3,3,3,1,9.333333333333334,14,0,0
/global/archives/17426,Japan,3,3,3,1,17,11,0,0
/global/archives/17426,Taiwan,3,3,2,1.5,395.5,10,0,0
/global/archives/17499,United States,3,4,3,1,17.666666666666668,15,0,0
/global/archives/17595,China,3,4,3,1,50.666666666666664,9,0,0
/global/archives/17595,United States,3,3,2,1.5,0,10,0,0
/global/archives/17623,India,3,3,3,1,64,13,0,0
/global/archives/17737,South Korea,3,3,3,1,6.666666666666667,12,0,0
/global/archives/17817,United Kingdom,3,3,1,3,2,10,0,0
/global/archives/17965,Hong Kong,3,2,1,3,20,10,0,0
/global/archives/17990,Bahrain,3,2,1,3,0,9,0,0
/global/archives/17990,Hong Kong,3,2,2,1.5,6.5,12,0,0
/global/archives/18065,Netherlands,3,1,1,3,35,12,0,0
/global/archives/18283,China,3,3,2,1.5,91.5,10,0,0
/global/archives/18283,Germany,3,3,3,1,71,15,0,0
/global/archives/18283,Hong Kong,3,4,3,1,72.66666666666667,16,0,0
/global/archives/18283,Netherlands,3,1,1,3,0,7,0,0
/global/archives/18361,India,3,3,3,1,31,13,0,0
/global/archives/18374,France,3,2,2,1.5,11,11,0,0
/global/archives/18421,South Korea,3,4,3,1,32.333333333333336,15,0,0
/global/archives/18478,Japan,3,3,3,1,27,12,0,0
/global/archives/18478,Singapore,3,3,3,1,20.666666666666668,12,0,0
/global/archives/18546,Austria,3,3,3,1,48.666666666666664,12,0,0
/global/archives/18546,Ireland,3,3,3,1,7.333333333333333,13,0,0
/global/archives/18546,Poland,3,3,3,1,86,14,0,0
/global/archives/18546,Thailand,3,3,3,1,0,12,0,0
/global/archives/303,South Korea,3,2,2,1.5,6.5,11,0,0
/global/archives/3709,Malaysia,3,3,1,3,45,12,0,0
/global/archives/3820,France,3,2,2,1.5,27,14,0,0
/global/archives/4518,Poland,3,3,2,1.5,1.5,11,0,0
/global/archives/4612,United Kingdom,3,2,2,1.5,11,11,0,0
/global/archives/4844,Netherlands,3,3,3,1,11.666666666666666,14,0,0
/global/archives/5129,Singapore,3,5,2,1.5,462,15,0,0
/global/archives/5310,China,3,2,1,3,66,8,0,0
/global/archives/564,South Korea,3,3,1,3,36,15,0,0
/global/archives/5892,Ukraine,3,3,3,1,52.666666666666664,15,0,0
/global/archives/6216,Canada,3,2,2,1.5,66,13,0,0
/global/archives/6710,South Korea,3,1,1,3,117,11,0,0
/global/archives/6824,South Korea,3,4,2,1.5,29.5,8,0,0
/global/archives/7445,Poland,3,3,2,1.5,1.5,11,0,0
/global/archives/7794,China,3,2,1,3,88,9,0,0
/global/archives/7906,United States,3,3,3,1,50,15,0,0
/global/archives/7961,South Korea,3,3,1,3,21,12,0,0
/global/archives/9096,China,3,2,1,3,78,15,0,0
/global/archives/category/corporate/sk-enmove,Japan,3,3,2,1.5,12.5,16,0,0
/global/archives/category/corporates,Taiwan,3,1,1,3,46,12,0,0
/global/archives/category/corporates/sk-earthon,Indonesia,3,1,1,3,74,13,0,0
/global/archives/category/corporates/sk-energy,Yemen,3,1,1,3,65,11,0,0
/global/archives/category/corporates/sk-enmove,United States,3,2,2,1.5,32.5,10,0,0
/global/archives/category/corporates/sk-innovation,India,3,4,3,1,7.333333333333333,12,0,0
/global/archives/category/corporates/sk-innovation,Japan,3,2,2,1.5,13,11,0,0
/global/archives/category/corporates/sk-innovation,Jordan,3,1,1,3,18,12,0,0
/global/archives/category/corporates/sk-on,Hong Kong,3,5,4,0.75,21.75,15,0,0
/global/archives/category/corporates/sk-on,India,3,3,2,1.5,4,11,0,0
/global/archives/category/corporates/sk-on,Singapore,3,4,3,1,2,10,0,0
/global/archives/category/corporates/sk-rading-international,United States,3,2,2,1.5,12.5,12,0,0
/global/archives/category/people,Singapore,3,2,2,1.5,1.5,11,0,0
/global/archives/category/people/onsite-report,United States,3,1,1,3,62,12,0,0
/global/archives/category/press-room,Hong Kong,3,3,3,1,10.666666666666666,11,0,0
/global/archives/category/press-room/financial-results,Germany,3,2,2,1.5,6,12,0,0
/global/archives/category/press-room/financial-results,South Korea,3,2,2,1.5,18,13,0,0
/global/archives/category/press-room/issue-fact,Hong Kong,3,3,2,1.5,15.5,10,0,0
/global/archives/category/press-room/press-release,Russia,3,3,2,1.5,9,15,0,0
/global/archives/tag/2023-q4,Singapore,3,1,1,3,34,12,0,0
/global/archives/tag/battery-plant,South Korea,3,1,1,3,35,14,0,0
/global/archives/tag/digital-transformation,Hong Kong,3,1,1,3,18,11,0,0
/global/archives/tag/financial-results,China,3,1,1,3,40,9,0,0
/global/archives/tag/sk-block-427,Japan,3,1,1,3,7,9,0,0
/global/archives/tag/sk-on,South Korea,3,4,2,1.5,22.5,15,0,0
/global/archives/tag/skba,United States,3,3,3,1,8,12,0,0
/global/archives/tag/skei-singapore,South Korea,3,2,2,1.5,5,13,0,0
/global/archives/tag/sko,South Korea,3,3,3,1,5.666666666666667,14,0,0
/global/archives/tag/skti,Japan,3,2,2,1.5,28,16,0,0
/global/archives/tag/skti,South Korea,3,2,2,1.5,15,14,0,0
/global/latestnews,Hong Kong,3,2,2,1.5,23.5,12,0,0
/global/sustainability-report,Norway,3,3,1,3,33,16,0,0
/global/,Canada,2,2,1,2,8,10,0,0
/global/,Norway,2,1,1,2,5,7,0,0
/global/,Qatar,2,1,1,2,22,9,0,0
/global/,Yemen,2,1,1,2,75,9,0,0
/global/archives/10133,Czechia,2,1,1,2,84,10,0,0
/global/archives/10654,South Korea,2,2,2,1,58.5,8,0,0
/global/archives/10697,South Korea,2,2,0,0,0,6,0,0
/global/archives/10767,Canada,2,4,2,1,0,12,0,0
/global/archives/10774,Singapore,2,2,1,2,46,7,0,0
/global/archives/10835,United States,2,2,2,1,0,8,0,0
/global/archives/10845,Hong Kong,2,1,1,2,47,8,0,0
/global/archives/10913,India,2,2,2,1,25,9,0,0
/global/archives/10939,Malaysia,2,2,2,1,46,9,0,0
/global/archives/10985,Italy,2,1,1,2,89,9,0,0
/global/archives/11004,Malaysia,2,1,1,2,49,8,0,0
/global/archives/11161,United States,2,2,2,1,34.5,10,0,0
/global/archives/11400,South Korea,2,2,1,2,7,10,0,0
/global/archives/11596,Australia,2,2,1,2,22,7,0,0
/global/archives/11980,India,2,2,2,1,63,10,0,0
/global/archives/12008,Ukraine,2,2,2,1,8.5,10,0,0
/global/archives/12022,India,2,2,2,1,4,9,0,0
/global/archives/12022,Italy,2,1,1,2,59,8,0,0
/global/archives/12022,Singapore,2,3,2,1,8,11,0,0
/global/archives/12072,United States,2,1,1,2,26,9,0,0
/global/archives/12106,South Korea,2,2,2,1,5,7,0,0
/global/archives/12190,Japan,2,1,1,2,74,8,0,0
/global/archives/12190,United States,2,2,2,1,0,8,0,0
/global/archives/12269,India,2,3,2,1,25.5,8,0,0
/global/archives/12274/skee,South Korea,2,2,2,1,2,10,0,0
/global/archives/12306,Denmark,2,2,2,1,9,9,0,0
/global/archives/12306,India,2,2,2,1,6,7,0,0
/global/archives/12373,United States,2,1,1,2,26,8,0,0
/global/archives/12688,Sweden,2,1,1,2,40,6,0,0
/global/archives/12891,South Korea,2,1,1,2,23,9,0,0
/global/archives/13130,United Kingdom,2,1,1,2,47,7,0,0
/global/archives/13130,United States,2,1,1,2,0,6,0,0
/global/archives/13313,Hong Kong,2,4,2,1,0,10,0,0
/global/archives/13329,Indonesia,2,2,1,2,0,5,0,0
/global/archives/13329,United Arab Emirates,2,1,1,2,121,9,0,0
/global/archives/13521,South Korea,2,2,2,1,4,9,0,0
/global/archives/13879,Japan,2,2,2,1,28,10,0,0
/global/archives/14030/06-7,South Korea,2,1,1,2,12,9,0,0
/global/archives/14243,South Korea,2,2,2,1,3,7,0,0
/global/archives/14309,Hong Kong,2,1,1,2,17,7,0,0
/global/archives/14491,Taiwan,2,1,1,2,90,9,0,0
/global/archives/14491,Vietnam,2,2,2,1,7,10,0,0
/global/archives/14634,India,2,2,1,2,0,7,0,0
/global/archives/14755,South Korea,2,2,2,1,6.5,8,0,0
/global/archives/1493,South Korea,2,2,1,2,0,7,0,0
/global/archives/15007,Hong Kong,2,3,2,1,24,12,0,0
/global/archives/15067,United States,2,2,2,1,24,8,0,0
/global/archives/15103,Hungary,2,3,2,1,158,10,0,0
/global/archives/15204,India,2,2,1,2,0,7,0,0
/global/archives/15374,Japan,2,2,2,1,6.5,9,0,0
/global/archives/15462,Canada,2,1,1,2,221,9,0,0
/global/archives/15462,India,2,2,2,1,35.5,9,0,0
/global/archives/15462,Italy,2,2,1,2,35,9,0,0
/global/archives/15462,United States,2,2,2,1,0,8,0,0
/global/archives/15490,Germany,2,2,2,1,1,9,0,0
/global/archives/15497,South Korea,2,2,2,1,39.5,8,0,0
/global/archives/15574,India,2,2,1,2,2,10,0,0
/global/archives/15592,South Korea,2,1,1,2,15,9,0,0
/global/archives/15610,United States,2,2,2,1,11.5,10,0,0
/global/archives/15638,United Kingdom,2,1,1,2,56,9,0,0
