# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241014
# 종료일: 20241020
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/17737,South Korea,10,11,8,1.25,14.75,46,0,0
/global/archives/18546,South Korea,10,10,8,1.25,9.625,42,0,0
/global/archives/4612,Japan,10,1,1,10,105,37,0,0
/global/archives/category/press-room/financial-results,United States,10,5,5,2,77.6,39,0,0
/global/archives/category/press-room/press-release,India,10,10,6,1.6666666666666667,8.333333333333334,40,0,0
/global/archives/tag/sko,South Korea,10,9,7,1.4285714285714286,16.428571428571427,49,0,0
/global/archives/17623,South Korea,9,10,8,1.125,142,42,0,0
/global/archives/18546,Hong Kong,9,13,8,1.125,65.875,49,0,0
/global/archives/18770,South Korea,9,2,2,4.5,109,35,0,0
/global/archives/19078,United Arab Emirates,9,9,2,4.5,0,27,0,0
/global/,China,8,6,4,2,18.25,28,0,0
/global/archives/15664,Singapore,8,3,1,8,753,22,0,0
/global/archives/16376,India,8,8,0,0,0,23,0,0
/global/archives/17426,China,8,8,2,4,55.5,31,0,0
/global/archives/17595,United States,8,8,6,1.3333333333333333,53,31,0,0
/global/archives/18445,South Korea,8,8,7,1.1428571428571428,56.57142857142857,41,0,0
/global/archives/18770,Singapore,8,9,6,1.3333333333333333,27.5,30,0,0
/global/archives/category/corporates,France,8,2,2,4,25,32,0,0
/global/archives/category/press-room/press-release,Japan,8,7,3,2.6666666666666665,10.666666666666666,28,0,0
/global/latestnews,United States,8,8,4,2,4.5,29,0,0
/global/archives/12274/skee,South Korea,7,6,6,1.1666666666666667,7.666666666666667,32,0,0
/global/archives/14491,Singapore,7,6,5,1.4,67,28,0,0
/global/archives/16463,United States,7,8,7,1,20.857142857142858,33,0,0
/global/archives/17426,South Korea,7,5,4,1.75,315.75,29,0,0
/global/archives/17514,India,7,6,5,1.4,45,30,0,0
/global/archives/17595,South Korea,7,7,4,1.75,8.25,31,0,0
/global/archives/18546,Japan,7,7,5,1.4,146.8,27,0,0
/global/archives/19179,Germany,7,7,7,1,0,24,0,0
/global/archives/19230,Singapore,7,2,2,3.5,66,29,0,0
/global/archives/category/press-room,Singapore,7,6,4,1.75,1.25,25,0,0
/global/latestnews,South Korea,7,11,2,3.5,8,31,0,0
/global/archives/10774,United States,6,5,5,1.2,49.8,29,0,0
/global/archives/11004,Japan,6,4,3,2,31.333333333333332,26,0,0
/global/archives/13130,Japan,6,3,1,6,0,19,0,0
/global/archives/15374,Singapore,6,8,5,1.2,25.4,24,0,0
/global/archives/15409,South Korea,6,8,3,2,33.666666666666664,25,0,0
/global/archives/16154,India,6,5,3,2,1.6666666666666667,22,0,0
/global/archives/19179,China,6,5,2,3,41,21,0,0
/global/archives/19230,India,6,6,5,1.2,7.8,23,0,0
/global/archives/6253,Türkiye,6,4,3,2,63.333333333333336,20,0,0
/global/archives/6807,India,6,2,2,3,24.5,21,0,0
/global/archives/9740,United States,6,6,6,1,51.333333333333336,26,0,0
/global/archives/category/press-room/financial-results,Japan,6,4,4,1.5,40.25,22,0,0
/global/archives/11087,United States,5,5,4,1.25,17.75,23,0,0
/global/archives/12220,India,5,3,1,5,137,19,0,0
/global/archives/13780,Singapore,5,6,3,1.6666666666666667,41,22,0,0
/global/archives/15374,United States,5,5,5,1,54.6,23,0,0
/global/archives/15687,United Kingdom,5,2,2,2.5,32,20,0,0
/global/archives/15985,United States,5,5,5,1,21.2,23,0,0
/global/archives/16286,United States,5,5,5,1,0,20,0,0
/global/archives/16376,Germany,5,5,3,1.6666666666666667,20,23,0,0
/global/archives/16834,United States,5,4,4,1.25,40.25,21,0,0
/global/archives/18546,United Kingdom,5,7,5,1,2.4,22,0,0
/global/archives/19149,United States,5,4,4,1.25,35,19,0,0
/global/archives/19179,Finland,5,5,5,1,0,18,0,0
/global/archives/19230,United Kingdom,5,5,5,1,8.4,20,0,0
/global/archives/6216,United States,5,6,5,1,15,25,0,0
/global/archives/7919,Philippines,5,4,2,2.5,104.5,16,0,0
/global/archives/9910,Singapore,5,8,4,1.25,16.75,15,0,0
/global/archives/category/corporates,United States,5,1,1,5,51,20,0,0
/global/archives/category/people,Hungary,5,3,1,5,113,21,0,0
/global/archives/category/press-room/financial-results,Brazil,5,3,2,2.5,18,20,0,0
/global/archives/category/press-room/press-release,Singapore,5,5,4,1.25,5.5,19,0,0
/global/,Canada,4,2,2,2,39,19,0,0
/global/,Hong Kong,4,4,3,1.3333333333333333,10,19,0,0
/global/,Romania,4,1,1,4,38,20,0,0
/global/archives/10939,Malaysia,4,4,4,1,35,16,0,0
/global/archives/12022,United States,4,3,3,1.3333333333333333,26,20,0,0
/global/archives/12036,India,4,3,2,2,73.5,15,0,0
/global/archives/12106,South Korea,4,6,2,2,8,18,0,0
/global/archives/12950,Netherlands,4,6,6,0.6666666666666666,8.666666666666666,14,0,0
/global/archives/14309,United States,4,4,4,1,0,16,0,0
/global/archives/15204,United States,4,3,3,1.3333333333333333,25.333333333333332,17,0,0
/global/archives/15490,United States,4,4,4,1,9,18,0,0
/global/archives/15664,South Korea,4,4,4,1,21.75,20,0,0
/global/archives/16463,India,4,3,3,1.3333333333333333,45,16,0,0
/global/archives/17216,South Korea,4,4,4,1,26.75,19,0,0
/global/archives/17356,South Korea,4,4,2,2,17.5,17,0,0
/global/archives/17426,Brazil,4,2,1,4,101,14,0,0
/global/archives/17426,Japan,4,3,2,2,34,19,0,0
/global/archives/17446,Netherlands,4,5,5,0.8,15.4,16,0,0
/global/archives/17499,Indonesia,4,4,4,1,83,18,0,0
/global/archives/18022,South Korea,4,4,3,1.3333333333333333,29.666666666666668,18,0,0
/global/archives/18107,Türkiye,4,5,2,2,165.5,18,0,0
/global/archives/18107,United Kingdom,4,4,4,1,75.25,19,0,0
/global/archives/18140,India,4,4,1,4,0,13,0,0
/global/archives/18283,Germany,4,2,2,2,1.5,15,0,0
/global/archives/18301,South Korea,4,4,4,1,80,20,0,0
/global/archives/18388,Canada,4,4,2,2,0,15,0,0
/global/archives/18388,South Korea,4,5,4,1,18,13,0,0
/global/archives/18388,United States,4,4,2,2,0,15,0,0
/global/archives/18546,Vietnam,4,5,3,1.3333333333333333,3,18,0,0
/global/archives/18608,Singapore,4,3,3,1.3333333333333333,18.666666666666668,18,0,0
/global/archives/18608,United States,4,4,4,1,43,17,0,0
/global/archives/19078,Japan,4,4,4,1,20.25,17,0,0
/global/archives/19149,South Korea,4,3,3,1.3333333333333333,89,16,0,0
/global/archives/19149,United Kingdom,4,5,3,1.3333333333333333,0,13,0,0
/global/archives/19154,United States,4,3,3,1.3333333333333333,12,15,0,0
/global/archives/19179,Austria,4,4,4,1,0,15,0,0
/global/archives/19230,Russia,4,1,1,4,142,13,0,0
/global/archives/19230,United States,4,4,4,1,25.25,19,0,0
/global/archives/2280,Germany,4,1,1,4,122,17,0,0
/global/archives/3820,Singapore,4,4,2,2,0,16,0,0
/global/archives/4612,India,4,5,3,1.3333333333333333,27.666666666666668,19,0,0
/global/archives/6824,China,4,4,4,1,0,12,0,0
/global/archives/7292,United States,4,2,2,2,9.5,16,0,0
/global/archives/7761,United States,4,4,3,1.3333333333333333,117.66666666666667,19,0,0
/global/archives/7784,Philippines,4,4,3,1.3333333333333333,111.33333333333333,19,0,0
/global/archives/7870,United States,4,4,1,4,23,16,0,0
/global/archives/category/corporates,Poland,4,2,1,4,86,17,0,0
/global/archives/category/corporates,Singapore,4,2,2,2,5.5,15,0,0
/global/archives/category/corporates/sk-earthon,Singapore,4,5,1,4,48,17,0,0
/global/archives/category/corporates/sk-enmove,South Korea,4,3,2,2,3.5,14,0,0
/global/archives/category/corporates/sk-geo-centric,South Korea,4,5,4,1,6.25,16,0,0
/global/archives/category/corporates/sk-innovation,United States,4,4,4,1,21.75,16,0,0
/global/archives/category/corporates/sk-on,United States,4,4,3,1.3333333333333333,62.666666666666664,16,0,0
/global/archives/category/insight,United States,4,5,5,0.8,11.4,16,0,0
/global/archives/category/people,United States,4,5,4,1,19.75,19,0,0
/global/archives/category/press-room,China,4,3,3,1.3333333333333333,9.666666666666666,12,0,0
/global/archives/category/press-room,Spain,4,1,1,4,10,16,0,0
/global/archives/category/press-room,United States,4,4,3,1.3333333333333333,62,15,0,0
/global/archives/category/press-room/press-release,South Korea,4,3,3,1.3333333333333333,271,15,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,South Korea,4,4,3,1.3333333333333333,14,21,0,0
/global/,Australia,3,4,2,1.5,17,11,0,0
/global/,Poland,3,4,3,1,10,17,0,0
/global/archives/10654,United Kingdom,3,2,2,1.5,144,14,0,0
/global/archives/10654,United States,3,1,1,3,50,12,0,0
/global/archives/10913,India,3,2,1,3,84,12,0,0
/global/archives/10939,Singapore,3,3,2,1.5,0,11,0,0
/global/archives/11161,South Korea,3,1,1,3,35,12,0,0
/global/archives/11400,Japan,3,3,1,3,0,7,0,0
/global/archives/11596,United States,3,2,2,1.5,2,9,0,0
/global/archives/11807,United States,3,2,2,1.5,57,13,0,0
/global/archives/12106,Austria,3,2,2,1.5,32,12,0,0
/global/archives/12306,United States,3,2,2,1.5,46.5,13,0,0
/global/archives/12950,Ireland,3,4,4,0.75,13,13,0,0
/global/archives/12950,United States,3,4,2,1.5,30.5,13,0,0
/global/archives/13130,United States,3,3,3,1,0,12,0,0
/global/archives/13595,United States,3,3,2,1.5,10.5,16,0,0
/global/archives/13780,Japan,3,3,3,1,12,15,0,0
/global/archives/14049,South Korea,3,3,1,3,0,10,0,0
/global/archives/14634,Japan,3,2,1,3,103,13,0,0
/global/archives/14634,South Korea,3,4,3,1,136.66666666666666,15,0,0
/global/archives/15259,United States,3,3,3,1,0,10,0,0
/global/archives/15374,India,3,3,2,1.5,47.5,13,0,0
/global/archives/15374,South Korea,3,4,3,1,220.33333333333334,17,0,0
/global/archives/15490,Hungary,3,4,2,1.5,48,16,0,0
/global/archives/15937,South Korea,3,3,2,1.5,33,12,0,0
/global/archives/16493,Singapore,3,3,3,1,35,13,0,0
/global/archives/16532,Singapore,3,5,2,1.5,43,14,0,0
/global/archives/16787,Japan,3,3,1,3,0,9,0,0
/global/archives/16939,United States,3,3,2,1.5,26,12,0,0
/global/archives/17047,China,3,1,1,3,165,12,0,0
/global/archives/17356,United States,3,3,3,1,70,14,0,0
/global/archives/17426,France,3,3,2,1.5,40,15,0,0
/global/archives/17476,United States,3,3,3,1,52.666666666666664,14,0,0
/global/archives/17499,United States,3,3,3,1,14.666666666666666,14,0,0
/global/archives/17569,Japan,3,3,2,1.5,42,14,0,0
/global/archives/17623,Indonesia,3,3,3,1,63.333333333333336,15,0,0
/global/archives/18065,Singapore,3,1,1,3,17,9,0,0
/global/archives/18107,Philippines,3,3,1,3,81,12,0,0
/global/archives/18140,Japan,3,1,1,3,42,10,0,0
/global/archives/18283,South Korea,3,3,2,1.5,104,15,0,0
/global/archives/18332,Kuwait,3,3,2,1.5,46.5,15,0,0
/global/archives/18445,Spain,3,2,2,1.5,436.5,14,0,0
/global/archives/18500,South Korea,3,2,1,3,0,10,0,0
/global/archives/18546,Australia,3,3,3,1,63.333333333333336,15,0,0
/global/archives/18608,South Korea,3,4,3,1,40,16,0,0
/global/archives/18639,United States,3,3,3,1,6.333333333333333,15,0,0
/global/archives/18659,(not set),3,3,3,1,0,12,0,0
/global/archives/18659,Australia,3,2,2,1.5,56.5,14,0,0
/global/archives/18690,United States,3,3,3,1,18,11,0,0
/global/archives/18770,United States,3,3,3,1,78,12,0,0
/global/archives/18989,Poland,3,4,1,3,0,11,0,0
/global/archives/19045,Hong Kong,3,3,1,3,0,8,0,0
/global/archives/19078,Australia,3,3,3,1,3.6666666666666665,14,0,0
/global/archives/19078,India,3,3,3,1,15.666666666666666,15,0,0
/global/archives/19078,Malaysia,3,3,3,1,0,11,0,0
/global/archives/19078,United Kingdom,3,3,3,1,14,15,0,0
/global/archives/19078,United States,3,3,3,1,328,15,0,0
/global/archives/19128,United States,3,2,2,1.5,33.5,11,0,0
/global/archives/19179,(not set),3,3,3,1,0,12,0,0
/global/archives/19202,United States,3,3,3,1,7,13,0,0
/global/archives/19230,Germany,3,3,3,1,10.333333333333334,11,0,0
/global/archives/19230,Philippines,3,3,2,1.5,38,12,0,0
/global/archives/19251,Norway,3,3,3,1,27,14,0,0
/global/archives/2293,Poland,3,3,3,1,3.6666666666666665,13,0,0
/global/archives/3123,India,3,3,1,3,33,13,0,0
/global/archives/3674,United States,3,3,3,1,0,10,0,0
/global/archives/3709,South Korea,3,4,3,1,14.666666666666666,14,0,0
/global/archives/3820,India,3,3,2,1.5,31.5,9,0,0
/global/archives/489,Singapore,3,1,1,3,1,9,0,0
/global/archives/6216,Hungary,3,1,1,3,437,14,0,0
/global/archives/6216,United Kingdom,3,4,2,1.5,453.5,15,0,0
/global/archives/7245,United States,3,3,3,1,48,15,0,0
/global/archives/7740,Singapore,3,2,2,1.5,40.5,14,0,0
/global/archives/9695,United States,3,2,2,1.5,23,14,0,0
/global/archives/9740,South Korea,3,3,3,1,5.333333333333333,12,0,0
/global/archives/category/corporate/sk-ie-technology,Poland,3,1,1,3,36,12,0,0
/global/archives/category/corporates/sk-enmove,Singapore,3,2,2,1.5,9.5,9,0,0
/global/archives/category/corporates/sk-enmove,United States,3,2,2,1.5,33,11,0,0
/global/archives/category/corporates/sk-enterm,India,3,1,1,3,20,14,0,0
/global/archives/category/corporates/sk-geo-centric,India,3,2,1,3,43,11,0,0
/global/archives/category/corporates/sk-ie-technology,Poland,3,1,1,3,162,12,0,0
/global/archives/category/insight,Poland,3,1,1,3,57,12,0,0
/global/archives/category/insight/expert-voice,South Korea,3,2,2,1.5,6.5,10,0,0
/global/archives/category/press-room,Japan,3,2,2,1.5,7.5,12,0,0
/global/archives/category/press-room,Serbia,3,3,1,3,4,9,0,0
/global/archives/category/press-room/financial-results,Bangladesh,3,1,1,3,41,13,0,0
/global/archives/category/press-room/financial-results,China,3,3,2,1.5,10.5,5,0,0
/global/archives/category/press-room/financial-results,France,3,4,2,1.5,14.5,13,0,0
/global/archives/category/press-room/press-release,China,3,3,2,1.5,8.5,7,0,0
/global/archives/tag/europe,Spain,3,3,1,3,6,13,0,0
/global/archives/tag/sk-lubricants,United States,3,1,1,3,103,12,0,0
/global/archives/tag/ulsan-complex,South Korea,3,1,1,3,17,13,0,0
/global/who-we-are,India,3,3,3,1,9,13,0,0
/global/,France,2,2,2,1,6.5,8,0,0
/global/,Indonesia,2,1,1,2,14,8,0,0
/global/,Spain,2,2,1,2,39,20,0,0
/global/,Vietnam,2,2,2,1,0.5,7,0,0
/global/archives/10478,United Kingdom,2,2,2,1,22,9,0,0
/global/archives/1058,United States,2,2,2,1,44.5,9,0,0
/global/archives/10767,Japan,2,2,2,1,5.5,9,0,0
/global/archives/10767,South Korea,2,3,2,1,10,11,0,0
/global/archives/10767,United States,2,3,2,1,1.5,10,0,0
/global/archives/10985,Vietnam,2,3,2,1,2.5,11,0,0
/global/archives/11004,South Korea,2,2,2,1,0,8,0,0
/global/archives/11037,Hong Kong,2,3,2,1,296,12,0,0
/global/archives/11087,United Kingdom,2,2,2,1,43.5,10,0,0
/global/archives/11807,Malaysia,2,2,1,2,73,11,0,0
/global/archives/12022,Philippines,2,2,2,1,0,8,0,0
/global/archives/12072,Japan,2,1,1,2,6,7,0,0
/global/archives/12072,United States,2,2,2,1,1,9,0,0
/global/archives/12610,Brazil,2,2,2,1,8,9,0,0
/global/archives/12617,South Korea,2,1,1,2,3,9,0,0
/global/archives/12667,India,2,2,2,1,8,9,0,0
/global/archives/12688,South Korea,2,3,2,1,24,12,0,0
/global/archives/13256,Vietnam,2,2,1,2,201,8,0,0
/global/archives/13595,India,2,2,2,1,19,9,0,0
/global/archives/13780,Tanzania,2,1,1,2,101,9,0,0
/global/archives/13780,United States,2,2,2,1,37,9,0,0
/global/archives/13850,United States,2,2,2,1,0,8,0,0
/global/archives/14193,South Korea,2,2,2,1,8,10,0,0
/global/archives/14354,France,2,2,2,1,0,7,0,0
/global/archives/14491,Hong Kong,2,3,2,1,0,10,0,0
/global/archives/14493,United Kingdom,2,2,0,0,0,6,0,0
/global/archives/14634,India,2,2,1,2,0,8,0,0
/global/archives/14688,Japan,2,1,1,2,84,8,0,0
/global/archives/14688,Singapore,2,1,1,2,12,9,0,0
/global/archives/14740,United States,2,2,2,1,0,8,0,0
/global/archives/14766,Singapore,2,2,1,2,0,5,0,0
/global/archives/14766,United States,2,3,2,1,36,12,0,0
/global/archives/14788,Singapore,2,2,2,1,10,8,0,0
/global/archives/1493,United States,2,2,2,1,0,8,0,0
/global/archives/15204,South Korea,2,2,2,1,3,9,0,0
/global/archives/15374,United Kingdom,2,3,1,2,0,8,0,0
/global/archives/15409,Spain,2,3,2,1,133.5,7,0,0
/global/archives/15462,Singapore,2,2,2,1,23,9,0,0
/global/archives/15490,South Korea,2,2,2,1,26.5,10,0,0
/global/archives/15664,Ukraine,2,1,1,2,197,8,0,0
/global/archives/15687,India,2,3,2,1,5.5,10,0,0
/global/archives/15687,Philippines,2,2,2,1,9.5,9,0,0
/global/archives/15687,Singapore,2,2,2,1,10,10,0,0
/global/archives/15760,Vietnam,2,2,2,1,24.5,11,0,0
/global/archives/15865,Germany,2,1,1,2,0,6,0,0
/global/archives/15937,Singapore,2,3,1,2,141,6,0,0
/global/archives/15937,United Kingdom,2,3,1,2,66,9,0,0
/global/archives/15985,Germany,2,1,1,2,7,7,0,0
/global/archives/15985,Japan,2,1,1,2,10,9,0,0
/global/archives/16376,Singapore,2,2,2,1,30.5,6,0,0
/global/archives/16376,United States,2,2,2,1,6.5,9,0,0
/global/archives/16448,Netherlands,2,1,1,2,13,9,0,0
/global/archives/16480,India,2,2,0,0,0,5,0,0
/global/archives/16493,India,2,2,2,1,2,6,0,0
/global/archives/16493,South Korea,2,2,2,1,26,10,0,0
/global/archives/16493,United States,2,2,2,1,7,9,0,0
/global/archives/16719,France,2,2,2,1,61.5,8,0,0
/global/archives/16881,South Korea,2,1,1,2,10,9,0,0
/global/archives/17047,Italy,2,1,1,2,168,10,0,0
/global/archives/17047,South Korea,2,3,2,1,93,11,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_ai-포-2,South Korea,2,2,1,2,17,9,0,0
/global/archives/17169,United States,2,3,2,1,869,8,0,0
/global/archives/17216,Germany,2,1,1,2,0,4,0,0
/global/archives/17216,India,2,2,2,1,37.5,8,0,0
/global/archives/17216,United States,2,1,1,2,704,7,0,0
/global/archives/17386,United States,2,2,2,1,5,8,0,0
/global/archives/17426,Australia,2,1,1,2,0,7,0,0
/global/archives/17426,Sweden,2,2,2,1,6.5,10,0,0
/global/archives/17446,Canada,2,1,1,2,119,9,0,0
/global/archives/17446,Ireland,2,2,2,1,13,6,0,0
/global/archives/17460,United States,2,2,1,2,0,7,0,0
/global/archives/17476,South Korea,2,2,2,1,44.5,10,0,0
/global/archives/17476,Spain,2,2,2,1,19,10,0,0
/global/archives/17499,India,2,3,2,1,0,10,0,0
/global/archives/17499,Vietnam,2,2,2,1,9.5,9,0,0
/global/archives/17595,India,2,2,2,1,26.5,6,0,0
/global/archives/17623,India,2,2,2,1,21.5,10,0,0
/global/archives/17623,United Kingdom,2,2,2,1,0,7,0,0
/global/archives/17697,United States,2,3,2,1,30,11,0,0
/global/archives/17737,Japan,2,2,2,1,36.5,9,0,0
/global/archives/17796,France,2,1,1,2,24,8,0,0
/global/archives/17817,Hungary,2,1,1,2,66,8,0,0
/global/archives/17817,India,2,2,1,2,5,6,0,0
/global/archives/17817,Singapore,2,2,2,1,0,8,0,0
/global/archives/17863,South Korea,2,2,2,1,6,7,0,0
/global/archives/17978,India,2,2,2,1,12.5,9,0,0
/global/archives/17990,United States,2,2,2,1,0.5,9,0,0
/global/archives/18022,Indonesia,2,2,2,1,3,9,0,0
/global/archives/18065,India,2,3,2,1,100.5,8,0,0
/global/archives/18065,United States,2,2,2,1,0,7,0,0
/global/archives/18107,Canada,2,2,2,1,3,9,0,0
/global/archives/18107,India,2,2,2,1,121,11,0,0
/global/archives/18107,South Korea,2,2,2,1,28.5,10,0,0
/global/archives/18167,South Korea,2,3,2,1,12.5,9,0,0
/global/archives/18283,United States,2,2,1,2,0,6,0,0
/global/archives/18388,Japan,2,1,1,2,29,9,0,0
/global/archives/18436,China,2,3,3,0.6666666666666666,16.333333333333332,11,0,0
/global/archives/18436,South Korea,2,2,2,1,3,9,0,0
/global/archives/18445,India,2,4,0,0,0,10,0,0
/global/archives/18546,India,2,2,2,1,111.5,9,0,0
/global/archives/18546,Qatar,2,2,1,2,882,8,0,0
/global/archives/18546,United Arab Emirates,2,2,1,2,21,7,0,0
/global/archives/18608,Greece,2,1,1,2,33,9,0,0
/global/archives/18608,Japan,2,2,1,2,53,10,0,0
/global/archives/18659,United Kingdom,2,3,1,2,628,8,0,0
/global/archives/18695,South Korea,2,1,1,2,16,7,0,0
/global/archives/18708,South Korea,2,2,2,1,28,7,0,0
/global/archives/18770,Australia,2,2,1,2,147,8,0,0
/global/archives/18770,Japan,2,4,2,1,0,10,0,0
/global/archives/18770,South Africa,2,2,2,1,2.5,8,0,0
/global/archives/19045,(not set),2,2,2,1,0,8,0,0
/global/archives/19045,Norway,2,1,1,2,74,9,0,0
/global/archives/19045,Poland,2,2,2,1,0,8,0,0
/global/archives/19045,South Korea,2,2,2,1,1,6,0,0
/global/archives/19045,United States,2,2,2,1,0,9,0,0
/global/archives/19078,(not set),2,3,3,0.6666666666666666,0,9,0,0
/global/archives/19078,Canada,2,2,2,1,14,10,0,0
/global/archives/19078,Iran,2,2,0,0,0,6,0,0
/global/archives/19149,Italy,2,3,2,1,15,7,0,0
/global/archives/19154,India,2,2,2,1,12,10,0,0
/global/archives/19154,Japan,2,2,2,1,16.5,9,0,0
/global/archives/19179,Belgium,2,2,2,1,69,10,0,0
/global/archives/19202,China,2,2,2,1,212,7,0,0
/global/archives/19202,Japan,2,2,1,2,2,7,0,0
/global/archives/19230,Canada,2,2,2,1,24,9,0,0
/global/archives/19230,Egypt,2,3,1,2,0,8,0,0
/global/archives/253,United Kingdom,2,1,1,2,22,9,0,0
/global/archives/303,United States,2,2,2,1,11,8,0,0
/global/archives/3304,Finland,2,2,2,1,1.5,8,0,0
/global/archives/3689,China,2,2,2,1,8.5,9,0,0
/global/archives/3820,Poland,2,2,1,2,109,10,0,0
/global/archives/3962,United States,2,4,2,1,0,12,0,0
/global/archives/4086,South Korea,2,1,1,2,0,6,0,0
/global/archives/4308,India,2,3,1,2,0,9,0,0
/global/archives/4309,China,2,3,2,1,48.5,11,0,0
/global/archives/4499,Bolivia,2,1,1,2,195,10,0,0
/global/archives/4612,Spain,2,3,2,1,0,10,0,0
/global/archives/4751,Japan,2,1,1,2,9,7,0,0
/global/archives/4751,Latvia,2,1,1,2,3,8,0,0
/global/archives/4776,China,2,3,2,1,40.5,10,0,0
/global/archives/489,Myanmar (Burma),2,2,2,1,15,9,0,0
/global/archives/5234,Taiwan,2,1,1,2,106,8,0,0
/global/archives/6014,South Korea,2,4,2,1,89,13,0,0
/global/archives/6216,Australia,2,1,1,2,16,8,0,0
/global/archives/6216,Indonesia,2,3,2,1,2.5,8,0,0
/global/archives/6216,Singapore,2,3,2,1,25.5,11,0,0
/global/archives/6216,South Korea,2,3,2,1,24.5,11,0,0
/global/archives/6253,India,2,2,2,1,112,10,0,0
/global/archives/6377,South Korea,2,2,2,1,0,8,0,0
/global/archives/6377,United States,2,1,1,2,56,10,0,0
/global/archives/6517,United Arab Emirates,2,2,2,1,46.5,9,0,0
/global/archives/6546,Czechia,2,1,1,2,45,9,0,0
/global/archives/6807,China,2,2,2,1,0,7,0,0
/global/archives/7112,Indonesia,2,2,1,2,0,6,0,0
/global/archives/7245,Malaysia,2,1,1,2,111,9,0,0
/global/archives/7302,United States,2,2,1,2,10,9,0,0
/global/archives/7445,China,2,2,2,1,15,8,0,0
/global/archives/7445,India,2,1,1,2,4,7,0,0
/global/archives/7463,Taiwan,2,2,2,1,244.5,11,0,0
/global/archives/7476,Singapore,2,3,2,1,38.5,10,0,0
/global/archives/7710,Japan,2,1,1,2,19,9,0,0
/global/archives/7761,South Korea,2,2,2,1,4.5,9,0,0
/global/archives/822,India,2,1,1,2,144,8,0,0
/global/archives/8327,Japan,2,3,2,1,4.5,10,0,0
/global/archives/8383,South Korea,2,1,1,2,6,6,0,0
/global/archives/9079,China,2,1,1,2,46,7,0,0
/global/archives/9415,United States,2,2,2,1,10,7,0,0
/global/archives/9493,South Korea,2,2,2,1,3,10,0,0
