# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241014
# 종료일: 20241020
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/category/people,(direct),7,10,8,0.875,12.125,32,0,0
/global/archives/category/press-room/financial-results,(direct),7,5,4,1.75,17,22,0,0
/global/who-we-are,google,7,7,7,1,10.857142857142858,34,0,0
/global/archives/10654,google,6,3,3,2,112.66666666666667,26,0,0
/global/archives/11087,google,6,7,6,1,27.166666666666668,32,0,0
/global/archives/11807,google,6,8,5,1.2,37,32,0,0
/global/archives/12147,google,6,6,6,1,11.333333333333334,29,0,0
/global/archives/12306,google,6,5,5,1.2,27.6,28,0,0
/global/archives/13130,chatgpt.com,6,3,1,6,0,19,0,0
/global/archives/15937,google,6,8,3,2,44,26,0,0
/global/archives/16154,google,6,7,4,1.5,1.25,27,0,0
/global/archives/18065,google,6,5,4,1.5,59.25,21,0,0
/global/archives/18332,google,6,6,5,1.2,36.6,29,0,0
/global/archives/19045,(direct),6,8,6,1,5.5,30,0,0
/global/archives/19149,(direct),6,5,5,1.2,37.6,21,0,0
/global/archives/489,google,6,7,6,1,13,29,0,0
/global/archives/6253,google,6,6,4,1.5,93.75,26,0,0
/global/archives/822,google,6,5,5,1.2,48.2,27,0,0
/global/archives/category/corporates/sk-enmove,google,6,5,4,1.5,21,22,0,0
/global/archives/tag/lithium-ion-battery,google,6,5,5,1.2,11.8,25,0,0
/global/latestnews,google,6,6,5,1.2,12,26,0,0
/global/latestnews,linkedin.com,6,10,1,6,16,28,0,0
/global/,bing,5,4,4,1.25,46.75,701,0,0
/global/archives/10774,(direct),5,6,5,1,30,26,0,0
/global/archives/10939,google,5,6,5,1,28.6,23,0,0
/global/archives/11004,(direct),5,4,4,1.25,6.25,21,0,0
/global/archives/12036,google,5,4,3,1.6666666666666667,53,20,0,0
/global/archives/12106,google,5,4,4,1.25,28.5,21,0,0
/global/archives/12220,google,5,3,1,5,137,19,0,0
/global/archives/13595,google,5,4,4,1.25,34.25,21,0,0
/global/archives/14309,(direct),5,5,5,1,0,20,0,0
/global/archives/15490,(direct),5,5,5,1,11.2,24,0,0
/global/archives/15985,google,5,5,4,1.25,6.5,22,0,0
/global/archives/16480,google,5,5,3,1.6666666666666667,40,19,0,0
/global/archives/16719,google,5,6,5,1,66.8,21,0,0
/global/archives/17216,(direct),5,4,4,1.25,15.25,18,0,0
/global/archives/17356,google,5,6,5,1,51,21,0,0
/global/archives/17386,google,5,5,5,1,24.4,24,0,0
/global/archives/17426,chatgpt.com,5,3,2,2.5,56,20,0,0
/global/archives/17426,skinnovation.com,5,5,1,5,42,18,0,0
/global/archives/17499,(direct),5,5,5,1,59.4,21,0,0
/global/archives/17569,google,5,6,4,1.25,64.5,26,0,0
/global/archives/17990,google,5,6,5,1,22.6,26,0,0
/global/archives/19179,statics.teams.cdn.office.net,5,4,2,2.5,15,17,0,0
/global/archives/19251,(direct),5,5,5,1,22,19,0,0
/global/archives/253,google,5,4,4,1.25,45.5,21,0,0
/global/archives/3962,google,5,8,5,1,5,27,0,0
/global/archives/6253,(direct),5,4,3,1.6666666666666667,24.333333333333332,19,0,0
/global/archives/6807,(not set),5,1,1,5,35,17,0,0
/global/archives/7302,google,5,5,4,1.25,20.25,19,0,0
/global/archives/7445,google,5,4,4,1.25,8.75,21,0,0
/global/archives/7784,google,5,5,3,1.6666666666666667,119,24,0,0
/global/archives/category/corporates/sk-energy,google,5,5,5,1,5.2,15,0,0
/global/archives/category/corporates/sk-geo-centric,google,5,6,5,1,4.6,21,0,0
/global/archives/category/insight,(direct),5,6,6,0.8333333333333334,11.333333333333334,19,0,0
/global/archives/1058,google,4,5,4,1,35.5,22,0,0
/global/archives/10767,(direct),4,5,4,1,7.5,20,0,0
/global/archives/11004,google,4,3,2,2,34.5,16,0,0
/global/archives/14193,google,4,4,4,1,14,20,0,0
/global/archives/14491,(direct),4,5,4,1,51.5,21,0,0
/global/archives/15374,(direct),4,4,4,1,176.5,18,0,0
/global/archives/15760,google,4,5,4,1,12.25,21,0,0
/global/archives/16286,(direct),4,4,4,1,0,16,0,0
/global/archives/16376,(direct),4,5,5,0.8,6.2,18,0,0
/global/archives/16405,google,4,5,4,1,15.25,20,0,0
/global/archives/16493,(direct),4,4,4,1,1,16,0,0
/global/archives/16787,(direct),4,4,2,2,0,13,0,0
/global/archives/17022,google,4,4,4,1,11.5,20,0,0
/global/archives/17446,google,4,3,3,1.3333333333333333,46.666666666666664,17,0,0
/global/archives/17460,google,4,4,3,1.3333333333333333,6.666666666666667,17,0,0
/global/archives/18022,google,4,3,3,1.3333333333333333,31.666666666666668,18,0,0
/global/archives/18388,google,4,4,4,1,17.5,17,0,0
/global/archives/18659,google,4,3,3,1.3333333333333333,37.666666666666664,18,0,0
/global/archives/19202,google,4,4,3,1.3333333333333333,15.333333333333334,15,0,0
/global/archives/2280,duckduckgo,4,1,1,4,122,17,0,0
/global/archives/4612,(direct),4,4,4,1,8,17,0,0
/global/archives/4612,google,4,6,3,1.3333333333333333,27.666666666666668,21,0,0
/global/archives/489,(direct),4,2,2,2,0.5,12,0,0
/global/archives/7245,google,4,3,3,1.3333333333333333,72.66666666666667,19,0,0
/global/archives/7292,google,4,2,2,2,9.5,16,0,0
/global/archives/7761,google,4,5,3,1.3333333333333333,6.333333333333333,20,0,0
/global/archives/7870,chatgpt.com,4,4,1,4,23,16,0,0
/global/archives/7961,google,4,4,4,1,22.25,16,0,0
/global/archives/8152,google,4,4,4,1,15,16,0,0
/global/archives/category/corporate/sk-enmove,skenmove.com,4,5,4,1,27.25,22,0,0
/global/archives/category/corporate/sk-ie-technology,eng.skietechnology.com,4,2,2,2,29.5,17,0,0
/global/archives/category/corporates/sk-enterm,google,4,3,2,2,17.5,18,0,0
/global/archives/category/corporates/sk-innovation,skinnovation.com,4,4,4,1,4.5,15,0,0
/global/archives/tag/europe,google,4,4,2,2,7.5,17,0,0
/global/archives/tag/pouch-type-battery,google,4,3,3,1.3333333333333333,6.666666666666667,15,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,google,4,4,3,1.3333333333333333,14,21,0,0
/global/,chatgpt.com,3,2,2,1.5,7,11,0,0
/global/archives/10133,google,3,3,3,1,8.333333333333334,13,0,0
/global/archives/11087,skenergy.com,3,3,3,1,24,14,0,0
/global/archives/11161,google,3,1,1,3,35,12,0,0
/global/archives/11400,(direct),3,3,1,3,0,7,0,0
/global/archives/12106,bing,3,5,1,3,0,13,0,0
/global/archives/12667,google,3,3,3,1,5.333333333333333,13,0,0
/global/archives/13130,(direct),3,3,3,1,0,12,0,0
/global/archives/13780,(direct),3,3,3,1,16.666666666666668,14,0,0
/global/archives/14049,google,3,3,1,3,0,10,0,0
/global/archives/14788,google,3,3,3,1,9,12,0,0
/global/archives/15259,(direct),3,3,3,1,0,12,0,0
/global/archives/15374,eng.skearthon.com,3,5,2,1.5,1,11,0,0
/global/archives/15374,skenergy.com,3,3,3,1,94,15,0,0
/global/archives/15462,google,3,3,3,1,16,13,0,0
/global/archives/15610,google,3,3,3,1,13.333333333333334,16,0,0
/global/archives/16286,google,3,3,3,1,7.333333333333333,12,0,0
/global/archives/16376,chatgpt.com,3,3,1,3,34,12,0,0
/global/archives/16448,google,3,2,2,1.5,11,15,0,0
/global/archives/16532,google,3,3,3,1,41.333333333333336,14,0,0
/global/archives/16881,google,3,2,2,1.5,25,13,0,0
/global/archives/16939,google,3,3,2,1.5,26,12,0,0
/global/archives/17169,google,3,4,3,1,425,12,0,0
/global/archives/17356,chatgpt.com,3,3,1,3,30,13,0,0
/global/archives/17623,(direct),3,3,3,1,63.333333333333336,15,0,0
/global/archives/17697,google,3,4,3,1,27.333333333333332,16,0,0
/global/archives/17817,google,3,2,1,3,66,11,0,0
/global/archives/17978,google,3,3,3,1,21.666666666666668,14,0,0
/global/archives/18022,(direct),3,3,3,1,52,14,0,0
/global/archives/18140,google,3,3,1,3,24,10,0,0
/global/archives/18140,greenproduction.co.jp,3,1,1,3,42,10,0,0
/global/archives/18283,google,3,3,3,1,10.666666666666666,13,0,0
/global/archives/18500,(direct),3,2,1,3,0,10,0,0
/global/archives/18546,bing,3,5,2,1.5,22.5,17,0,0
/global/archives/18571,google,3,4,3,1,153.33333333333334,16,0,0
/global/archives/18639,google,3,3,3,1,6.333333333333333,15,0,0
/global/archives/18659,(direct),3,3,3,1,0,12,0,0
/global/archives/18743,google,3,3,3,1,105.33333333333333,13,0,0
/global/archives/18770,skinnovation.com,3,4,3,1,23.333333333333332,12,0,0
/global/archives/18989,google,3,4,3,1,67,16,0,0
/global/archives/18989,linkedin.com,3,4,1,3,0,11,0,0
/global/archives/19045,chat.zalo.me,3,3,1,3,0,8,0,0
/global/archives/19128,google,3,3,2,1.5,33.5,12,0,0
/global/archives/19149,skinnovation.com,3,3,3,1,61,10,0,0
/global/archives/19179,skinnovation.com,3,4,3,1,11.666666666666666,13,0,0
/global/archives/19202,(direct),3,3,3,1,19.666666666666668,12,0,0
/global/archives/3123,google,3,2,1,3,23,11,0,0
/global/archives/3304,(direct),3,3,3,1,1,12,0,0
/global/archives/3709,google,3,3,3,1,19.666666666666668,14,0,0
/global/archives/3820,bing,3,2,1,3,0,10,0,0
/global/archives/4308,google,3,4,2,1.5,0,12,0,0
/global/archives/4499,google,3,2,2,1.5,124,15,0,0
/global/archives/5234,google,3,3,2,1.5,53,14,0,0
/global/archives/6090,google,3,4,3,1,11.333333333333334,13,0,0
/global/archives/6343,google,3,3,3,1,48.666666666666664,16,0,0
/global/archives/6377,google,3,2,2,1.5,55,14,0,0
/global/archives/6807,(direct),3,4,4,0.75,0,13,0,0
/global/archives/7710,google,3,2,2,1.5,48,13,0,0
/global/archives/7740,bing,3,2,2,1.5,40.5,14,0,0
/global/archives/8327,google,3,3,3,1,20.666666666666668,15,0,0
/global/archives/8383,google,3,2,2,1.5,21,10,0,0
/global/archives/9493,google,3,3,3,1,2,14,0,0
/global/archives/9910,(direct),3,3,3,1,12,15,0,0
/global/archives/9910,bing,3,3,3,1,17,11,0,0
/global/archives/category/corporates/sk-earthon,eng.skearthon.com,3,5,2,1.5,32,14,0,0
/global/archives/category/corporates/sk-earthon,google,3,3,3,1,5.666666666666667,11,0,0
/global/archives/category/corporates/sk-enmove,(direct),3,3,2,1.5,1.5,9,0,0
/global/archives/category/corporates/sk-enmove,linkedin.com,3,2,2,1.5,8,11,0,0
/global/archives/category/corporates/sk-ie-technology,skinnovation.com,3,1,1,3,162,12,0,0
/global/archives/category/insight,google,3,3,3,1,6,11,0,0
/global/archives/category/insight,skinnovation.com,3,1,1,3,57,12,0,0
/global/archives/category/people/inno-people,google,3,4,3,1,4.333333333333333,13,0,0
/global/archives/category/press-room,skinnovation.com,3,3,3,1,15.333333333333334,10,0,0
/global/archives/category/press-room/issue-fact,google,3,3,3,1,7,11,0,0
/global/archives/tag/northvolt,google,3,3,3,1,1.6666666666666667,15,0,0
/global/archives/tag/poland,google,3,3,3,1,4,15,0,0
/global/archives/tag/sk-global-chemical,google,3,2,2,1.5,8.5,12,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,google,3,2,2,1.5,5.5,10,0,0
/global/archives/tag/sk-lubricants,google,3,1,1,3,103,12,0,0
/global/archives/tag/skei-singapore,google,3,3,3,1,8.666666666666666,15,0,0
/global/archives/tag/skgca,google,3,2,2,1.5,4.5,14,0,0
/global/archives/tag/ulsan-complex,(direct),3,1,1,3,17,13,0,0
/global/archives/tag/ulsan-complex,google,3,3,3,1,16.333333333333332,15,0,0
/global/sustainability-report,google,3,3,2,1.5,8.5,16,0,0
/global/,chn.sk-on.com,2,2,2,1,3,10,0,0
/global/,eng.skearthon.com,2,2,2,1,24.5,9,0,0
/global/archives/10478,google,2,2,2,1,22,9,0,0
/global/archives/10767,google,2,3,2,1,2,10,0,0
/global/archives/10842,google,2,2,2,1,1.5,8,0,0
/global/archives/10872,google,2,3,2,1,33,11,0,0
/global/archives/10939,(direct),2,1,1,2,0,7,0,0
/global/archives/10985,google,2,3,2,1,2.5,11,0,0
/global/archives/11037,skenergy.com,2,3,2,1,296,12,0,0
/global/archives/11087,bing,2,2,2,1,13,9,0,0
/global/archives/11400,google,2,3,2,1,5.5,10,0,0
/global/archives/11486,google,2,2,2,1,48.5,8,0,0
/global/archives/11537,google,2,4,2,1,2,11,0,0
/global/archives/11596,(direct),2,1,1,2,4,5,0,0
/global/archives/11807,chatgpt.com,2,1,1,2,48,9,0,0
/global/archives/12072,bing,2,1,1,2,6,7,0,0
/global/archives/12106,(direct),2,2,2,1,2.5,8,0,0
/global/archives/12190,google,2,2,2,1,59,8,0,0
/global/archives/12610,google,2,2,2,1,8,9,0,0
/global/archives/12617,google,2,1,1,2,3,9,0,0
/global/archives/13036,google,2,2,2,1,17,10,0,0
/global/archives/13329,google,2,2,2,1,11,6,0,0
/global/archives/13521,google,2,2,2,1,2.5,10,0,0
/global/archives/13850,(direct),2,2,2,1,0,8,0,0
/global/archives/14146,google,2,2,2,1,16,9,0,0
/global/archives/14179,google,2,2,2,1,33,9,0,0
/global/archives/14354,google,2,2,2,1,0,7,0,0
/global/archives/14400,google,2,2,2,1,28,9,0,0
/global/archives/14493,google,2,2,0,0,0,6,0,0
/global/archives/14740,(direct),2,2,2,1,0,8,0,0
/global/archives/1493,google,2,2,2,1,0,8,0,0
/global/archives/1521,google,2,3,2,1,20.5,12,0,0
/global/archives/15259,google,2,2,2,1,7.5,6,0,0
/global/archives/15574,google,2,2,2,1,8,10,0,0
/global/archives/15664,(direct),2,2,2,1,34.5,11,0,0
/global/archives/15687,linkedin.com,2,2,2,1,8.5,7,0,0
/global/archives/15687,skenmove.com,2,2,2,1,118.5,11,0,0
/global/archives/16060,google,2,2,1,2,23,8,0,0
/global/archives/16131,google,2,2,2,1,16.5,8,0,0
/global/archives/16154,(direct),2,2,1,2,0,7,0,0
/global/archives/16169,google,2,2,2,1,9,8,0,0
/global/archives/16532,eng.skearthon.com,2,4,1,2,12,9,0,0
/global/archives/16583,google,2,2,2,1,3,7,0,0
/global/archives/16613,(direct),2,2,2,1,1,8,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_ai-포-2,google,2,2,1,2,17,9,0,0
/global/archives/17313,skenmove.com,2,2,2,1,58.5,6,0,0
/global/archives/17356,skenmove.com,2,3,2,1,42.5,12,0,0
/global/archives/17426,bing,2,2,2,1,12,9,0,0
/global/archives/17569,skenmove.com,2,2,2,1,17.5,8,0,0
/global/archives/17595,(direct),2,2,2,1,0.5,8,0,0
/global/archives/17737,linkedin.com,2,2,1,2,0,8,0,0
/global/archives/17796,google,2,1,1,2,24,8,0,0
/global/archives/17817,(direct),2,2,2,1,0,8,0,0
/global/archives/17893,google,2,3,2,1,13,12,0,0
/global/archives/17965,google,2,2,2,1,16.5,10,0,0
/global/archives/17989,google,2,2,2,1,19,10,0,0
/global/archives/18065,(direct),2,2,2,1,0,7,0,0
/global/archives/18140,(direct),2,2,1,2,0,7,0,0
/global/archives/18167,google,2,3,2,1,12.5,9,0,0
/global/archives/18361,(direct),2,2,2,1,0,8,0,0
/global/archives/18361,google,2,3,2,1,1,11,0,0
/global/archives/18388,linkedin.com,2,3,2,1,4,7,0,0
/global/archives/18388,skinnovation.com,2,1,1,2,29,9,0,0
/global/archives/18436,(direct),2,2,2,1,8.5,8,0,0
/global/archives/18436,bing,2,2,2,1,1.5,7,0,0
/global/archives/18436,google,2,4,2,1,0,12,0,0
/global/archives/18436,skinnovation.com,2,3,3,0.6666666666666666,24,13,0,0
/global/archives/18445,(direct),2,2,2,1,451,11,0,0
/global/archives/18445,skinnovation.com,2,2,2,1,167,11,0,0
/global/archives/18546,zalo,2,2,1,2,9,10,0,0
/global/archives/18608,(direct),2,2,2,1,7,7,0,0
/global/archives/18659,eng.skearthon.com,2,3,1,2,628,8,0,0
/global/archives/18695,linkedin.com,2,1,1,2,16,7,0,0
/global/archives/18708,(direct),2,2,2,1,119.5,7,0,0
/global/archives/18708,google,2,2,2,1,28,7,0,0
/global/archives/18753,skinnovation.com,2,3,2,1,17.5,9,0,0
/global/archives/18770,(direct),2,2,2,1,2,8,0,0
/global/archives/19045,linkedin.com,2,2,1,2,0,7,0,0
/global/archives/19078,skinnovation.com,2,2,2,1,19,8,0,0
/global/archives/19149,digimind-evolution.com,2,1,1,2,22,8,0,0
/global/archives/19154,(direct),2,2,2,1,0,8,0,0
/global/archives/19179,(not set),2,1,1,2,0,3,0,0
/global/archives/19179,linkedin.com,2,2,2,1,14,5,0,0
/global/archives/19202,skinnovation.com,2,2,2,1,212,7,0,0
/global/archives/19230,bing,2,2,1,2,5,7,0,0
/global/archives/19230,skinnovation.com,2,2,2,1,10,8,0,0
/global/archives/2026,google,2,2,2,1,2,7,0,0
/global/archives/2293,(direct),2,2,2,1,5.5,9,0,0
/global/archives/255,google,2,2,2,1,57,11,0,0
/global/archives/303,google,2,2,2,1,143.5,10,0,0
/global/archives/3393,google,2,2,2,1,93,9,0,0
/global/archives/3674,(direct),2,2,2,1,0,7,0,0
/global/archives/3962,bing,2,3,2,1,9,12,0,0
/global/archives/4086,google,2,1,1,2,0,6,0,0
/global/archives/4146,google,2,2,2,1,35.5,10,0,0
/global/archives/4309,cn.bing.com,2,3,2,1,48.5,11,0,0
/global/archives/4360,google,2,2,2,1,136,9,0,0
/global/archives/4705,google,2,2,2,1,23.5,10,0,0
/global/archives/4793,google,2,2,2,1,26,9,0,0
/global/archives/6014,(direct),2,4,2,1,89,13,0,0
/global/archives/6150,google,2,2,2,1,31.5,9,0,0
/global/archives/6216,getliner.com,2,1,1,2,16,8,0,0
/global/archives/6377,(direct),2,2,2,1,0,8,0,0
/global/archives/6546,google,2,1,1,2,45,9,0,0
/global/archives/6710,google,2,2,2,1,36,8,0,0
/global/archives/6760,google,2,3,2,1,6.5,12,0,0
/global/archives/6807,google,2,2,2,1,12,10,0,0
/global/archives/6824,(direct),2,2,2,1,0,6,0,0
/global/archives/6824,cn.bing.com,2,2,2,1,0,6,0,0
/global/archives/7112,google,2,2,1,2,0,6,0,0
/global/archives/7445,bing,2,2,2,1,0,7,0,0
/global/archives/7463,(direct),2,2,2,1,244.5,11,0,0
/global/archives/7476,google,2,3,2,1,38.5,10,0,0
/global/archives/7596,bing,2,2,2,1,41,9,0,0
/global/archives/7761,(direct),2,2,2,1,41.5,9,0,0
/global/archives/7761,linkedin.com,2,2,2,1,162.5,8,0,0
/global/archives/9079,bing,2,1,1,2,46,7,0,0
/global/archives/9509,google,2,2,2,1,65,11,0,0
/global/archives/9509,t.yesware.com,2,2,2,1,0,8,0,0
/global/archives/9668,google,2,2,2,1,25.5,10,0,0
/global/archives/9695,google,2,1,1,2,33,9,0,0
/global/archives/9709,google,2,3,2,1,5,10,0,0
/global/archives/9910,eng.skearthon.com,2,4,1,2,23,6,0,0
/global/archives/category/corporate/sk-innovation,google,2,1,1,2,32,7,0,0
/global/archives/category/corporate/sk-on,eng.sk-on.com,2,2,1,2,16,8,0,0
/global/archives/category/corporates/sk-earthon,bing,2,1,1,2,10,7,0,0
/global/archives/category/corporates/sk-geo-centric,(direct),2,3,2,1,5,8,0,0
/global/archives/category/corporates/sk-geo-centric,(not set),2,1,1,2,35,7,0,0
/global/archives/category/corporates/sk-ie-technology,google,2,2,2,1,8.5,7,0,0
/global/archives/category/corporates/sk-on,eng.sk-on.com,2,1,1,2,176,7,0,0
/global/archives/category/corporates/sk-on,skinnovation.com,2,2,2,1,45,7,0,0
/global/archives/category/insight/expert-voice,linkedin.com,2,1,1,2,11,7,0,0
/global/archives/category/insight/trend_report,linkedin.com,2,1,1,2,23,8,0,0
/global/archives/category/people/inno-people,skinnovation.com,2,1,1,2,93,8,0,0
/global/archives/category/people/sustainability,google,2,2,2,1,8,8,0,0
/global/archives/category/press-room,bing,2,1,1,2,126,8,0,0
/global/archives/category/press-room,yahoo,2,1,1,2,7,8,0,0
/global/archives/category/press-room/financial-results,chatgpt.com,2,1,1,2,24,9,0,0
/global/archives/category/press-room/financial-results,chn.sk-on.com,2,1,1,2,14,8,0,0
/global/archives/category/press-room/press-release,digimind-evolution.com,2,1,1,2,61,8,0,0
/global/archives/category/press-room/press-release,eng.sk-on.com,2,2,2,1,14,8,0,0
/global/archives/category/press-room/press-release,eng.skgeocentric.com,2,2,1,2,10,8,0,0
/global/archives/category/press-room/press-release,statics.teams.cdn.office.net,2,2,1,2,3,8,0,0
/global/archives/tag/1-4-butanediol,google,2,2,2,1,6,10,0,0
/global/archives/tag/2024-q2,google,2,1,1,2,12,8,0,0
/global/archives/tag/australia,google,2,1,1,2,4,8,0,0
/global/archives/tag/g-15-ap-block,google,2,1,1,2,19,8,0,0
/global/archives/tag/germany,google,2,2,2,1,2.5,9,0,0
/global/archives/tag/green-bonds,google,2,1,1,2,1,8,0,0
