# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241014
# 종료일: 20241020
페이지 경로 및 화면 클래스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/12306,8,8,7,1.1428571428571428,20.142857142857142,39,0,0
/global/archives/15409,8,11,5,1.6,73.6,32,0,0
/global/archives/15937,8,11,4,2,68.25,32,0,0
/global/archives/16154,8,9,5,1.6,1,34,0,0
/global/archives/16834,8,7,7,1.1428571428571428,27.142857142857142,35,0,0
/global/archives/17476,8,8,8,1,43.5,39,0,0
/global/archives/17514,8,7,6,1.3333333333333333,39.5,35,0,0
/global/archives/17569,8,9,7,1.1428571428571428,41.857142857142854,36,0,0
/global/archives/18065,8,7,6,1.3333333333333333,39.5,28,0,0
/global/archives/18140,8,6,3,2.6666666666666665,22,27,0,0
/global/archives/18989,8,10,6,1.3333333333333333,33.666666666666664,34,0,0
/global/archives/7761,8,9,6,1.3333333333333333,71.16666666666667,37,0,0
/global/archives/7919,8,8,5,1.6,48.4,29,0,0
/global/archives/category/corporates/sk-earthon,8,11,6,1.3333333333333333,15.166666666666666,35,0,0
/global/archives/10913,7,9,5,1.4,20,35,0,0
/global/archives/12147,7,7,7,1,9.714285714285714,33,0,0
/global/archives/12274/skee,7,6,6,1.1666666666666667,7.666666666666667,32,0,0
/global/archives/14688,7,5,5,1.4,32.2,30,0,0
/global/archives/14766,7,8,5,1.4,22.8,26,0,0
/global/archives/15204,7,6,6,1.1666666666666667,14,30,0,0
/global/archives/16286,7,7,7,1,3.142857142857143,28,0,0
/global/archives/18332,7,8,6,1.1666666666666667,44.666666666666664,36,0,0
/global/archives/3962,7,11,7,1,6.142857142857143,39,0,0
/global/archives/4751,7,5,5,1.4,32.4,30,0,0
/global/who-we-are,7,7,7,1,10.857142857142858,34,0,0
/global/archives/10654,6,3,3,2,112.66666666666667,26,0,0
/global/archives/10767,6,8,6,1,5.666666666666667,30,0,0
/global/archives/12220,6,4,2,3,113.5,24,0,0
/global/archives/13595,6,6,5,1.2,29.4,28,0,0
/global/archives/15259,6,6,6,1,4.666666666666667,23,0,0
/global/archives/17386,6,6,6,1,20.333333333333332,27,0,0
/global/archives/17817,6,5,4,1.5,17.75,22,0,0
/global/archives/7245,6,5,5,1.2,53,29,0,0
/global/archives/822,6,5,5,1.2,48.2,27,0,0
/global/archives/category/corporates/sk-energy,6,7,6,1,4.333333333333333,20,0,0
/global/archives/category/corporates/sk-ie-technology,6,4,4,1.5,55,23,0,0
/global/archives/tag/lithium-ion-battery,6,5,5,1.2,11.8,25,0,0
/global/archives/tag/pouch-type-battery,6,5,4,1.5,12.25,23,0,0
/global/archives/tag/ulsan-complex,6,4,4,1.5,16.5,28,0,0
/global/sustainability-report,6,7,5,1.2,5.8,30,0,0
/global/archives/1058,5,6,5,1,28.4,25,0,0
/global/archives/11400,5,6,3,1.6666666666666667,3.6666666666666665,17,0,0
/global/archives/12036,5,4,3,1.6666666666666667,53,20,0,0
/global/archives/12667,5,5,5,1,7.8,22,0,0
/global/archives/14193,5,5,5,1,11.2,24,0,0
/global/archives/14309,5,5,5,1,0,20,0,0
/global/archives/16480,5,5,3,1.6666666666666667,40,19,0,0
/global/archives/16532,5,7,4,1.25,34,23,0,0
/global/archives/16719,5,6,5,1,66.8,21,0,0
/global/archives/17022,5,5,5,1,9.2,24,0,0
/global/archives/17965,5,5,5,1,40.8,22,0,0
/global/archives/17978,5,5,5,1,58.6,24,0,0
/global/archives/17990,5,6,5,1,22.6,26,0,0
/global/archives/18500,5,5,3,1.6666666666666667,9.666666666666666,18,0,0
/global/archives/19251,5,5,5,1,22,19,0,0
/global/archives/2280,5,2,2,2.5,67,22,0,0
/global/archives/253,5,4,4,1.25,45.5,21,0,0
/global/archives/6377,5,4,4,1.25,27.5,22,0,0
/global/archives/7302,5,5,4,1.25,20.25,19,0,0
/global/archives/7784,5,5,3,1.6666666666666667,119,24,0,0
/global/archives/7870,5,5,2,2.5,18,22,0,0
/global/archives/8327,5,6,5,1,14.2,25,0,0
/global/archives/category/people/inno-people,5,5,4,1.25,26.5,21,0,0
/global/archives/11596,4,3,3,1.3333333333333333,1.3333333333333333,13,0,0
/global/archives/12072,4,3,3,1.3333333333333333,2.6666666666666665,16,0,0
/global/archives/14493,4,4,2,2,64.5,14,0,0
/global/archives/15574,4,4,4,1,6.25,19,0,0
/global/archives/15760,4,5,4,1,12.25,21,0,0
/global/archives/16405,4,5,4,1,15.25,20,0,0
/global/archives/16787,4,4,2,2,0,13,0,0
/global/archives/17169,4,5,4,1,442.5,16,0,0
/global/archives/17460,4,4,3,1.3333333333333333,6.666666666666667,17,0,0
/global/archives/17796,4,3,3,1.3333333333333333,45.666666666666664,17,0,0
/global/archives/18361,4,5,4,1,0.5,19,0,0
/global/archives/18690,4,4,4,1,21,15,0,0
/global/archives/18708,4,4,4,1,73.75,14,0,0
/global/archives/18743,4,4,4,1,79,17,0,0
/global/archives/19095,4,4,4,1,10,16,0,0
/global/archives/19128,4,4,3,1.3333333333333333,22.333333333333332,16,0,0
/global/archives/3123,4,4,2,2,16.5,16,0,0
/global/archives/3674,4,4,4,1,0.25,15,0,0
/global/archives/3709,4,5,4,1,15.75,18,0,0
/global/archives/6824,4,4,4,1,0,12,0,0
/global/archives/7292,4,2,2,2,9.5,16,0,0
/global/archives/7961,4,4,4,1,22.25,16,0,0
/global/archives/8152,4,5,4,1,29,17,0,0
/global/archives/9509,4,4,4,1,32.5,19,0,0
/global/archives/category/corporate/sk-enmove,4,5,4,1,27.25,22,0,0
/global/archives/category/corporate/sk-ie-technology,4,2,2,2,29.5,17,0,0
/global/archives/category/corporates/sk-enterm,4,3,2,2,17.5,18,0,0
/global/archives/category/insight/trend_report,4,3,3,1.3333333333333333,37.333333333333336,16,0,0
/global/archives/category/press-room/issue-fact,4,5,4,1,5.25,16,0,0
/global/archives/tag/europe,4,4,2,2,7.5,17,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,4,4,3,1.3333333333333333,14,21,0,0
/global/archives/10133,3,3,3,1,8.333333333333334,13,0,0
/global/archives/10478,3,3,3,1,14.666666666666666,13,0,0
/global/archives/11161,3,1,1,3,35,12,0,0
/global/archives/11537,3,6,3,1,1.3333333333333333,17,0,0
/global/archives/13329,3,3,3,1,18.333333333333332,11,0,0
/global/archives/13521,3,4,3,1,1.6666666666666667,16,0,0
/global/archives/13850,3,3,3,1,15,12,0,0
/global/archives/14049,3,3,1,3,0,10,0,0
/global/archives/14179,3,3,3,1,22,13,0,0
/global/archives/14788,3,3,3,1,9,12,0,0
/global/archives/15462,3,3,3,1,16,13,0,0
/global/archives/15610,3,3,3,1,13.333333333333334,16,0,0
/global/archives/16060,3,3,1,3,23,11,0,0
/global/archives/16169,3,3,3,1,21.333333333333332,11,0,0
/global/archives/16448,3,2,2,1.5,11,15,0,0
/global/archives/16583,3,4,3,1,79.33333333333333,11,0,0
/global/archives/16881,3,2,2,1.5,25,13,0,0
/global/archives/16939,3,3,2,1.5,26,12,0,0
/global/archives/17313,3,4,3,1,50.666666666666664,10,0,0
/global/archives/17697,3,4,3,1,27.333333333333332,16,0,0
/global/archives/18571,3,4,3,1,153.33333333333334,16,0,0
/global/archives/18639,3,3,3,1,6.333333333333333,15,0,0
/global/archives/18695,3,2,2,1.5,9.5,11,0,0
/global/archives/2293,3,3,3,1,3.6666666666666665,13,0,0
/global/archives/303,3,3,3,1,95.66666666666667,13,0,0
/global/archives/3304,3,3,3,1,1,12,0,0
/global/archives/3393,3,3,3,1,62,12,0,0
/global/archives/3689,3,3,3,1,11.333333333333334,13,0,0
/global/archives/4146,3,3,3,1,27,15,0,0
/global/archives/4308,3,4,2,1.5,0,12,0,0
/global/archives/4499,3,2,2,1.5,124,15,0,0
/global/archives/4705,3,3,3,1,15.666666666666666,13,0,0
/global/archives/5234,3,3,2,1.5,53,14,0,0
/global/archives/6014,3,6,3,1,59.333333333333336,19,0,0
/global/archives/6090,3,4,3,1,11.333333333333334,13,0,0
/global/archives/6343,3,3,3,1,48.666666666666664,16,0,0
/global/archives/6546,3,2,2,1.5,22.5,12,0,0
/global/archives/7463,3,3,3,1,191.66666666666666,17,0,0
/global/archives/7476,3,4,3,1,25.666666666666668,13,0,0
/global/archives/7710,3,2,2,1.5,48,13,0,0
/global/archives/7740,3,2,2,1.5,40.5,14,0,0
/global/archives/8383,3,2,2,1.5,21,10,0,0
/global/archives/9079,3,2,2,1.5,42.5,11,0,0
/global/archives/9493,3,3,3,1,2,14,0,0
/global/archives/9695,3,2,2,1.5,23,14,0,0
/global/archives/9709,3,4,2,1.5,5,12,0,0
/global/archives/category/corporate/sk-on,3,3,1,3,16,11,0,0
/global/archives/category/insight/expert-voice,3,2,2,1.5,6.5,10,0,0
/global/archives/tag/2024-q2,3,2,2,1.5,12,12,0,0
/global/archives/tag/northvolt,3,3,3,1,1.6666666666666667,15,0,0
/global/archives/tag/poland,3,3,3,1,4,15,0,0
/global/archives/tag/sk-global-chemical,3,2,2,1.5,8.5,12,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,3,2,2,1.5,5.5,10,0,0
/global/archives/tag/sk-lubricants,3,1,1,3,103,12,0,0
/global/archives/tag/skei-singapore,3,3,3,1,8.666666666666666,15,0,0
/global/archives/tag/skgca,3,2,2,1.5,4.5,14,0,0
/global/archives/10842,2,2,2,1,1.5,8,0,0
/global/archives/10872,2,3,2,1,33,11,0,0
/global/archives/10985,2,3,2,1,2.5,11,0,0
/global/archives/11037,2,3,2,1,296,12,0,0
/global/archives/11486,2,2,2,1,48.5,8,0,0
/global/archives/12190,2,2,2,1,59,8,0,0
/global/archives/12610,2,2,2,1,8,9,0,0
/global/archives/12617,2,1,1,2,3,9,0,0
/global/archives/12688,2,3,2,1,24,12,0,0
/global/archives/13036,2,2,2,1,17,10,0,0
/global/archives/13103,2,3,2,1,21.5,10,0,0
/global/archives/13230,2,2,2,1,33.5,9,0,0
/global/archives/13256,2,2,1,2,201,8,0,0
/global/archives/13748,2,2,2,1,0,7,0,0
/global/archives/1399,2,2,2,1,78.5,10,0,0
/global/archives/14065,2,2,2,1,20,7,0,0
/global/archives/14146,2,2,2,1,16,9,0,0
/global/archives/14354,2,2,2,1,0,7,0,0
/global/archives/14400,2,2,2,1,28,9,0,0
/global/archives/14740,2,2,2,1,0,8,0,0
/global/archives/1493,2,2,2,1,0,8,0,0
/global/archives/14962,2,2,2,1,2.5,6,0,0
/global/archives/1521,2,3,2,1,20.5,12,0,0
/global/archives/15353,2,2,2,1,28,11,0,0
/global/archives/15623,2,2,2,1,7,9,0,0
/global/archives/16131,2,2,2,1,16.5,8,0,0
/global/archives/16613,2,2,2,1,1,8,0,0
/global/archives/16624,2,2,2,1,39.5,8,0,0
/global/archives/16970,2,3,2,1,11,10,0,0
/global/archives/17010,2,2,2,1,3.5,9,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_ai-포-2,2,2,1,2,17,9,0,0
/global/archives/17292,2,2,2,1,14,8,0,0
/global/archives/17844,2,2,2,1,5.5,8,0,0
/global/archives/17863,2,2,2,1,6,7,0,0
/global/archives/17893,2,3,2,1,13,12,0,0
/global/archives/17989,2,2,2,1,19,10,0,0
/global/archives/18167,2,3,2,1,12.5,9,0,0
/global/archives/18421,2,2,2,1,0,5,0,0
/global/archives/18753,2,3,2,1,17.5,9,0,0
/global/archives/2026,2,2,2,1,2,7,0,0
/global/archives/255,2,2,2,1,57,11,0,0
/global/archives/3139,2,3,2,1,4.5,8,0,0
/global/archives/3197,2,3,2,1,5,10,0,0
/global/archives/3473,2,2,2,1,9,11,0,0
/global/archives/4086,2,1,1,2,0,6,0,0
/global/archives/4309,2,3,2,1,48.5,11,0,0
/global/archives/4360,2,2,2,1,136,9,0,0
/global/archives/4518,2,2,2,1,22.5,6,0,0
/global/archives/4776,2,3,2,1,40.5,10,0,0
/global/archives/4793,2,2,2,1,26,9,0,0
/global/archives/6150,2,2,2,1,31.5,9,0,0
/global/archives/6462,2,2,2,1,1,8,0,0
/global/archives/6517,2,2,2,1,46.5,9,0,0
/global/archives/6710,2,2,2,1,36,8,0,0
/global/archives/6760,2,3,2,1,6.5,12,0,0
/global/archives/7112,2,2,1,2,0,6,0,0
/global/archives/7596,2,2,2,1,41,9,0,0
/global/archives/8067,2,2,2,1,20,10,0,0
/global/archives/9191,2,2,2,1,15,6,0,0
/global/archives/9415,2,2,2,1,10,7,0,0
/global/archives/9668,2,2,2,1,25.5,10,0,0
/global/archives/9893,2,3,2,1,2.5,11,0,0
/global/archives/category/corporate/sk-energy,2,2,2,1,1.5,8,0,0
/global/archives/category/corporate/sk-innovation,2,1,1,2,32,7,0,0
/global/archives/category/corporates/sk-rading-international,2,2,2,1,15.5,8,0,0
/global/archives/category/people/onsite-report,2,2,2,1,20,8,0,0
/global/archives/category/people/sustainability,2,2,2,1,8,8,0,0
/global/archives/tag/1-4-butanediol,2,2,2,1,6,10,0,0
/global/archives/tag/australia,2,1,1,2,4,8,0,0
/global/archives/tag/g-15-ap-block,2,1,1,2,19,8,0,0
/global/archives/tag/germany,2,2,2,1,2.5,9,0,0
/global/archives/tag/green-bonds,2,1,1,2,1,8,0,0
/global/archives/tag/group-iii-base-oil,2,1,1,2,12,8,0,0
/global/archives/tag/iscc,2,2,2,1,39.5,11,0,0
/global/archives/tag/ivancsa,2,1,1,2,14,10,0,0
/global/archives/tag/marine-innovation,2,3,1,2,0,7,0,0
/global/archives/tag/ncm9,2,2,2,1,4,10,0,0
/global/archives/tag/separator,2,1,1,2,22,7,0,0
/global/archives/tag/sk-gc-americas,2,2,2,1,16,12,0,0
/global/archives/tag/sk-primacor-europe,2,2,1,2,39,11,0,0
/global/archives/tag/ske,2,2,1,2,0,6,0,0
/global/archives/tag/sken,2,2,2,1,33.5,12,0,0
/global/archives/tag/skeo,2,3,2,1,10.5,11,0,0
/global/archives/tag/skgc-japan,2,1,1,2,15,7,0,0
/global/archives/tag/skipc,2,3,2,1,6,12,0,0
/global/archives/tag/skti,2,2,2,1,2.5,11,0,0
/global/archives/tag/spain,2,1,1,2,3,9,0,0
/global/archives/tag/spinoff,2,3,2,1,1.5,10,0,0
/global/archives/tag/ulsan-clx,2,2,2,1,6,9,0,0
/global/404,1,1,1,1,0,5,0,0
/global/archives/10148,1,1,1,1,1,4,0,0
/global/archives/10570,1,1,1,1,0,4,0,0
/global/archives/10610,1,1,1,1,0,3,0,0
/global/archives/10697,1,1,1,1,0,3,0,0
/global/archives/11147,1,1,1,1,74,5,0,0
/global/archives/11475,1,1,1,1,0,4,0,0
/global/archives/11527,1,1,1,1,0,4,0,0
/global/archives/11683,1,1,1,1,32,4,0,0
/global/archives/11756,1,2,1,1,34,4,0,0
/global/archives/11980,1,1,1,1,125,5,0,0
/global/archives/11992,1,1,1,1,0,4,0,0
/global/archives/12008,1,1,1,1,15,5,0,0
/global/archives/12044,1,1,1,1,0,4,0,0
/global/archives/12373,1,1,1,1,27,4,0,0
/global/archives/12471,1,1,1,1,25,4,0,0
/global/archives/12823,1,2,1,1,1,7,0,0
/global/archives/12878,1,1,1,1,0,3,0,0
/global/archives/12891,1,2,1,1,0,5,0,0
/global/archives/13153,1,1,1,1,0,4,0,0
/global/archives/13211,1,1,1,1,8,5,0,0
/global/archives/13327,1,1,1,1,0,3,0,0
/global/archives/13437,1,2,1,1,0,6,0,0
/global/archives/13513,1,1,1,1,93,4,0,0
/global/archives/13795,1,1,1,1,11,5,0,0
/global/archives/13932,1,1,1,1,19,5,0,0
/global/archives/14030,1,1,1,1,20,4,0,0
/global/archives/14078,1,1,1,1,21,4,0,0
/global/archives/14083,1,1,1,1,0,3,0,0
/global/archives/14226,1,1,1,1,3,5,0,0
/global/archives/14243,1,1,1,1,31,5,0,0
/global/archives/14264,1,1,1,1,3,4,0,0
/global/archives/14770,1,1,1,1,41,5,0,0
/global/archives/15007,1,1,1,1,37,5,0,0
/global/archives/15067,1,1,1,1,58,4,0,0
/global/archives/15592,1,1,1,1,0,3,0,0
/global/archives/15638,1,2,1,1,0,5,0,0
/global/archives/15840,1,2,1,1,0,6,0,0
/global/archives/16025,1,1,1,1,0,3,0,0
/global/archives/16187,1,1,1,1,64,6,0,0
/global/archives/16334,1,1,1,1,34,4,0,0
/global/archives/16563,1,1,1,1,0,4,0,0
/global/archives/16952,1,1,1,1,7,5,0,0
/global/archives/1722,1,1,1,1,21,5,0,0
/global/archives/17950,1,1,1,1,0,2,0,0
/global/archives/18076,1,1,1,1,19,3,0,0
/global/archives/18208,1,1,1,1,112,3,0,0
/global/archives/18374,1,1,1,1,0,3,0,0
/global/archives/18623,1,2,1,1,0,4,0,0
/global/archives/19014,1,1,1,1,45,4,0,0
/global/archives/19108,1,1,1,1,2,4,0,0
/global/archives/1960,1,1,1,1,14,5,0,0
/global/archives/2241,1,1,1,1,40,5,0,0
/global/archives/2329,1,1,1,1,39,5,0,0
/global/archives/2448,1,2,1,1,9,7,0,0
/global/archives/2490,1,1,1,1,0,3,0,0
/global/archives/2557,1,1,1,1,57,4,0,0
/global/archives/2568,1,1,1,1,4,4,0,0
/global/archives/2635,1,1,1,1,0,3,0,0
/global/archives/2701,1,1,1,1,0,3,0,0
/global/archives/2756,1,1,1,1,38,5,0,0
/global/archives/295,1,1,1,1,24,5,0,0
/global/archives/2962,1,1,1,1,10,4,0,0
/global/archives/3005,1,1,1,1,16,5,0,0
/global/archives/311,1,1,1,1,70,6,0,0
/global/archives/349,1,1,1,1,50,5,0,0
/global/archives/3555,1,1,1,1,11,4,0,0
/global/archives/3859,1,1,1,1,17,4,0,0
/global/archives/4077,1,1,1,1,0,3,0,0
/global/archives/4193,1,1,1,1,23,5,0,0
/global/archives/4569,1,1,1,1,3,5,0,0
/global/archives/4585,1,1,1,1,0,4,0,0
/global/archives/4844,1,1,1,1,45,5,0,0
/global/archives/497,1,1,1,1,4,4,0,0
/global/archives/507,1,1,1,1,3,5,0,0
/global/archives/5129,1,1,1,1,25,6,0,0
/global/archives/5247,1,1,1,1,0,3,0,0
/global/archives/5404,1,1,1,1,4,3,0,0
/global/archives/5721,1,1,1,1,29,5,0,0
/global/archives/5772,1,2,1,1,17,7,0,0
/global/archives/5892,1,1,1,1,19,5,0,0
/global/archives/5944,1,1,1,1,0,4,0,0
/global/archives/5994,1,1,1,1,0,4,0,0
/global/archives/6119,1,1,1,1,0,4,0,0
/global/archives/6313,1,1,1,1,0,3,0,0
/global/archives/6394,1,1,1,1,2,5,0,0
/global/archives/6658,1,1,1,1,30,5,0,0
/global/archives/6683,1,1,1,1,20,5,0,0
/global/archives/6734,1,1,1,1,0,3,0,0
/global/archives/6784,1,1,1,1,14,5,0,0
/global/archives/6998,1,1,1,1,39,6,0,0
/global/archives/7043,1,1,1,1,3,4,0,0
/global/archives/7177,1,1,1,1,25,5,0,0
/global/archives/733,1,2,1,1,5,6,0,0
/global/archives/736,1,1,1,1,2,5,0,0
/global/archives/7379,1,1,1,1,36,6,0,0
/global/archives/7633,1,2,1,1,9,7,0,0
/global/archives/7906,1,2,1,1,479,7,0,0
/global/archives/8046,1,1,1,1,0,4,0,0
/global/archives/8087,1,1,1,1,9,5,0,0
/global/archives/8105,1,1,1,1,54,6,0,0
/global/archives/8168,1,2,1,1,0,6,0,0
/global/archives/8255,1,1,1,1,0,3,0,0
/global/archives/831,1,1,1,1,47,5,0,0
/global/archives/8360,1,1,1,1,9,5,0,0
/global/archives/8400,1,1,1,1,7,5,0,0
/global/archives/8463,1,1,1,1,0,3,0,0
/global/archives/878,1,1,1,1,17,4,0,0
/global/archives/8846,1,1,1,1,28,5,0,0
/global/archives/8972,1,2,1,1,0,6,0,0
/global/archives/9096,1,2,1,1,0,6,0,0
/global/archives/9236,1,1,1,1,0,5,0,0
/global/archives/9264,1,1,1,1,19,3,0,0
/global/archives/9616,1,1,1,1,112,5,0,0
/global/archives/9770,1,1,1,1,0,4,0,0
/global/archives/9951,1,1,1,1,22,6,0,0
/global/archives/category/corporates/sk-incheon-petrochem,1,1,1,1,21,4,0,0
/global/archives/category/people/ceo-leaders,1,1,1,1,63,4,0,0
/global/archives/tag/ai,1,1,1,1,3,4,0,0
/global/archives/tag/arc,1,1,1,1,2,5,0,0
/global/archives/tag/aviation-fuel,1,1,1,1,12,3,0,0
/global/archives/tag/award,1,1,1,1,0,4,0,0
/global/archives/tag/baas,1,1,1,1,1,5,0,0
/global/archives/tag/best-oil-company,1,1,1,1,6,4,0,0
/global/archives/tag/canada,1,1,1,1,24,6,0,0
/global/archives/tag/cathode,1,1,1,1,0,3,0,0
/global/archives/tag/cdp,1,1,1,1,4,2,0,0
/global/archives/tag/changzhou,1,1,1,1,55,5,0,0
/global/archives/tag/deep-change,1,1,1,1,26,4,0,0
/global/archives/tag/doosan,1,1,1,1,3,4,0,0
/global/archives/tag/ecopro-bm,1,1,1,1,11,6,0,0
/global/archives/tag/ek-energy,1,1,1,1,2,5,0,0
/global/archives/tag/electric-vehicle-industry,1,1,1,1,0,3,0,0
/global/archives/tag/energy-super-station,1,1,1,1,18,4,0,0
/global/archives/tag/envirun-for-the-earth,1,1,1,1,10,4,0,0
/global/archives/tag/f-150-lightning,1,1,1,1,4,4,0,0
/global/archives/tag/financial-results,1,1,1,1,11,4,0,0
/global/archives/tag/fuel-cells,1,1,1,1,0,4,0,0
/global/archives/tag/fulcrum-bioenergy,1,1,1,1,6,5,0,0
/global/archives/tag/grc,1,2,0,0,0,5,0,0
/global/archives/tag/gs-energy,1,1,1,1,9,6,0,0
/global/archives/tag/hyundai-mobis,1,1,1,1,8,6,0,0
/global/archives/tag/ketapu-cluster,1,1,1,1,6,5,0,0
/global/archives/tag/loop,1,1,1,1,5,4,0,0
/global/archives/tag/patra-sk,1,1,1,1,3,5,0,0
/global/archives/tag/pbat,1,2,1,1,0,6,0,0
/global/archives/tag/pcr,1,1,1,1,9,5,0,0
/global/archives/tag/poe,1,1,1,1,32,6,0,0
/global/archives/tag/polycarbonate,1,1,1,1,2,5,0,0
/global/archives/tag/russia,1,1,1,1,4,3,0,0
/global/archives/tag/secondary-battery,1,1,1,1,0,4,0,0
