# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240115
# 종료일: 20240121
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/16154,South Korea,6,4,4,1.5,36.5,22,0,0
/global/archives/16286,Hong Kong,6,4,2,3,110,26,0,0
/global/archives/16286,Singapore,6,5,4,1.5,32,24,0,0
/global/archives/17047,France,6,7,5,1.2,9.6,26,0,0
/global/archives/17047,Japan,6,5,4,1.5,18.5,27,0,0
/global/archives/17169,Germany,6,9,4,1.5,47.5,28,0,0
/global/archives/17216,Taiwan,6,7,4,1.5,26.75,24,0,0
/global/archives/5892,Germany,6,6,5,1.2,42.8,25,0,0
/global/archives/9236,India,6,5,3,2,123,23,0,0
/global/archives/9236,United Kingdom,6,4,3,2,54,26,0,0
/global/archives/category/corporate/sk-enmove,Russia,6,2,2,3,28,24,0,0
/global/archives/category/corporate/sk-incheon-petrochem,South Korea,6,5,2,3,19,23,0,0
/global/archives/category/corporate/sk-innovation,South Korea,6,7,6,1,7.166666666666667,23,0,0
/global/archives/category/press-room,China,6,3,3,2,19.333333333333332,18,0,0
/global/archives/category/press-room,Singapore,6,3,1,6,33,25,0,0
/global/archives/category/press-room/financial-results,Norway,6,1,1,6,73,24,0,0
/global/archives/tag/green-bonds,France,6,3,1,6,39,27,0,0
/global/sustainability-report,Hong Kong,6,7,3,2,1.6666666666666667,24,0,0
/global/,Canada,5,1,1,5,59,25,0,0
/global/archives/10654,South Korea,5,6,3,1.6666666666666667,0.6666666666666666,18,0,0
/global/archives/12106,Hong Kong,5,6,2,2.5,0,19,0,0
/global/archives/13036,United States,5,3,3,1.6666666666666667,25,20,0,0
/global/archives/15840,Malaysia,5,3,3,1.6666666666666667,36,22,0,0
/global/archives/16463,United States,5,5,5,1,9.2,18,0,0
/global/archives/16939,United States,5,4,4,1.25,22.75,20,0,0
/global/archives/16970,China,5,3,3,1.6666666666666667,81.33333333333333,18,0,0
/global/archives/16970,United States,5,5,4,1.25,27,21,0,0
/global/archives/17010,Hungary,5,6,5,1,0,21,0,0
/global/archives/17144,Japan,5,4,2,2.5,39,19,0,0
/global/archives/3393,Poland,5,4,4,1.25,186.5,24,0,0
/global/archives/category/corporate,China,5,2,2,2.5,11.5,15,0,0
/global/archives/category/people/ceo-leaders,Germany,5,3,2,2.5,34,19,0,0
/global/archives/category/people/ceo-leaders,United States,5,4,3,1.6666666666666667,41.333333333333336,19,0,0
/global/archives/category/people/onsite-report,United States,5,3,3,1.6666666666666667,9.333333333333334,19,0,0
/global/archives/category/press-room/financial-results,South Korea,5,2,2,2.5,30,18,0,0
/global/archives/category/press-room/financial-results,Taiwan,5,2,2,2.5,23,20,0,0
/global/archives/tag/financial-results,India,5,2,2,2.5,31.5,19,0,0
/global/archives/tag/solid-power,South Korea,5,4,4,1.25,14.25,26,0,0
/global/sustainability-report,Singapore,5,5,3,1.6666666666666667,6.666666666666667,21,0,0
/global/,Finland,4,3,2,2,17.5,18,0,0
/global/,Norway,4,1,1,4,43,16,0,0
/global/archives/11596,South Korea,4,4,4,1,5.25,18,0,0
/global/archives/12274/skee,South Korea,4,3,3,1.3333333333333333,10.666666666666666,21,0,0
/global/archives/12692,United States,4,4,4,1,173.25,19,0,0
/global/archives/13130,China,4,3,3,1.3333333333333333,10.666666666666666,10,0,0
/global/archives/13130,United Kingdom,4,2,1,4,32,12,0,0
/global/archives/13521,United States,4,4,4,1,51.25,18,0,0
/global/archives/14491,Hong Kong,4,5,4,1,10.75,15,0,0
/global/archives/14766,Singapore,4,5,3,1.3333333333333333,101.33333333333333,20,0,0
/global/archives/15259,United Kingdom,4,3,2,2,18,14,0,0
/global/archives/15374,South Korea,4,5,4,1,18.75,21,0,0
/global/archives/15490,United States,4,5,4,1,13.75,19,0,0
/global/archives/16286,China,4,5,2,2,56,17,0,0
/global/archives/16286,India,4,4,4,1,14.5,14,0,0
/global/archives/16286,United Kingdom,4,4,3,1.3333333333333333,35.666666666666664,16,0,0
/global/archives/16448,South Korea,4,4,3,1.3333333333333333,3,16,0,0
/global/archives/16480,United States,4,4,3,1.3333333333333333,80.33333333333333,14,0,0
/global/archives/16493,South Korea,4,5,4,1,63,16,0,0
/global/archives/16613,Venezuela,4,4,0,0,0,12,0,0
/global/archives/16719,South Korea,4,5,3,1.3333333333333333,24,15,0,0
/global/archives/16881,Japan,4,3,3,1.3333333333333333,17,19,0,0
/global/archives/16952,China,4,3,3,1.3333333333333333,4,11,0,0
/global/archives/16970,Singapore,4,2,2,2,2,14,0,0
/global/archives/17022,Germany,4,1,1,4,123,17,0,0
/global/archives/17047,China,4,4,4,1,64.5,19,0,0
/global/archives/17134,France,4,4,4,1,8.75,16,0,0
/global/archives/17144,India,4,3,3,1.3333333333333333,15,17,0,0
/global/archives/17216,Australia,4,5,4,1,10.25,19,0,0
/global/archives/17216,Canada,4,3,3,1.3333333333333333,22.333333333333332,16,0,0
/global/archives/17216,China,4,4,4,1,41.5,15,0,0
/global/archives/17216,Netherlands,4,4,4,1,18,14,0,0
/global/archives/17216,Singapore,4,5,3,1.3333333333333333,28.666666666666668,17,0,0
/global/archives/6216,United States,4,6,4,1,5.25,21,0,0
/global/archives/7761,United States,4,5,4,1,18.25,19,0,0
/global/archives/9236,Germany,4,3,3,1.3333333333333333,181,20,0,0
/global/archives/9740,South Korea,4,5,3,1.3333333333333333,6.666666666666667,20,0,0
/global/archives/category/corporate,Germany,4,2,1,4,44,17,0,0
/global/archives/category/corporate,Japan,4,4,4,1,48.5,16,0,0
/global/archives/category/corporate/sk-innovation,Germany,4,4,3,1.3333333333333333,8.666666666666666,17,0,0
/global/archives/category/corporate/sk-on,China,4,5,3,1.3333333333333333,27.333333333333332,16,0,0
/global/archives/category/insight,China,4,3,3,1.3333333333333333,3,11,0,0
/global/archives/category/insight/series,South Korea,4,3,3,1.3333333333333333,3.6666666666666665,14,0,0
/global/archives/category/press-room,United States,4,4,4,1,13.5,16,0,0
/global/archives/category/press-room/commercials,China,4,1,1,4,15,11,0,0
/global/archives/category/press-room/financial-results,Australia,4,4,1,4,24,15,0,0
/global/archives/category/press-room/financial-results,Germany,4,2,2,2,42,17,0,0
/global/archives/category/press-room/financial-results,Mexico,4,1,1,4,49,16,0,0
/global/archives/tag/carbon-to-green,South Korea,4,1,1,4,7,14,0,0
/global/archives/tag/ncm811,South Korea,4,3,3,1.3333333333333333,8.666666666666666,18,0,0
/global/archives/tag/s-pack,Belgium,4,1,1,4,16,18,0,0
/global/archives/tag/sk-wonderland,United States,4,3,3,1.3333333333333333,8.333333333333334,16,0,0
/global/latestnews,Japan,4,3,3,1.3333333333333333,14.666666666666666,15,0,0
/global/who-we-are,India,4,4,4,1,12.5,16,0,0
/global/who-we-are,United States,4,4,4,1,26.25,16,0,0
/global/,Chile,3,1,1,3,53,11,0,0
/global/,Greece,3,1,1,3,39,13,0,0
/global/,Israel,3,1,1,3,20,11,0,0
/global/,Taiwan,3,4,3,1,18.666666666666668,15,0,0
/global/archives/12022,Pakistan,3,3,3,1,0.6666666666666666,14,0,0
/global/archives/12106,Singapore,3,3,2,1.5,6,14,0,0
/global/archives/12106,South Korea,3,4,3,1,45.666666666666664,15,0,0
/global/archives/12190,South Korea,3,3,3,1,13,13,0,0
/global/archives/12306,United States,3,3,3,1,0,10,0,0
/global/archives/12603,Vietnam,3,1,1,3,76,14,0,0
/global/archives/12688,South Korea,3,4,3,1,3.3333333333333335,16,0,0
/global/archives/13130,Germany,3,3,2,1.5,89,12,0,0
/global/archives/13130,India,3,3,3,1,23.333333333333332,12,0,0
/global/archives/13130,Norway,3,1,1,3,15,12,0,0
/global/archives/13329,South Korea,3,2,2,1.5,0.5,10,0,0
/global/archives/14193,South Korea,3,3,2,1.5,134.5,15,0,0
/global/archives/14243,South Korea,3,3,3,1,5.666666666666667,15,0,0
/global/archives/14309,India,3,3,3,1,33.333333333333336,17,0,0
/global/archives/14309,United States,3,3,3,1,0.3333333333333333,12,0,0
/global/archives/14491,United States,3,3,3,1,10,14,0,0
/global/archives/14493,South Korea,3,1,1,3,49,14,0,0
/global/archives/14740,India,3,4,3,1,9,17,0,0
/global/archives/14766,Hong Kong,3,1,1,3,74,10,0,0
/global/archives/14788,Hong Kong,3,3,2,1.5,1,12,0,0
/global/archives/14800,South Korea,3,2,2,1.5,1.5,12,0,0
/global/archives/15462,Japan,3,3,2,1.5,19,12,0,0
/global/archives/15574,South Korea,3,3,2,1.5,11,12,0,0
/global/archives/15592,Italy,3,1,1,3,82,13,0,0
/global/archives/15664,India,3,3,2,1.5,27,11,0,0
/global/archives/15840,Singapore,3,1,1,3,69,11,0,0
/global/archives/15865,South Korea,3,3,2,1.5,23.5,11,0,0
/global/archives/16060,India,3,2,2,1.5,39,13,0,0
/global/archives/16131,South Korea,3,4,3,1,33,16,0,0
/global/archives/16286,Mexico,3,1,1,3,32,11,0,0
/global/archives/16286,United States,3,3,3,1,3.3333333333333335,14,0,0
/global/archives/16448,United States,3,3,3,1,16,12,0,0
/global/archives/16463,India,3,3,3,1,51.333333333333336,15,0,0
/global/archives/16463,South Korea,3,3,3,1,13,13,0,0
/global/archives/16480,Japan,3,2,2,1.5,110,14,0,0
/global/archives/16613,Egypt,3,3,0,0,0,8,0,0
/global/archives/16613,France,3,3,3,1,4.666666666666667,11,0,0
/global/archives/16613,Ghana,3,3,0,0,0,8,0,0
/global/archives/16613,Pakistan,3,3,1,3,0,9,0,0
/global/archives/16613,Tanzania,3,3,0,0,0,7,0,0
/global/archives/16881,China,3,2,2,1.5,26.5,14,0,0
/global/archives/16881,United States,3,3,3,1,20.333333333333332,14,0,0
/global/archives/16939,Japan,3,4,3,1,27,14,0,0
/global/archives/16952,United States,3,3,2,1.5,5,11,0,0
/global/archives/16970,South Korea,3,3,3,1,44.666666666666664,15,0,0
/global/archives/17010,China,3,3,3,1,4.666666666666667,8,0,0
/global/archives/17010,Taiwan,3,3,3,1,11.666666666666666,11,0,0
/global/archives/17022,India,3,3,3,1,61.666666666666664,14,0,0
/global/archives/17022,Japan,3,5,3,1,20,17,0,0
/global/archives/17022,United Kingdom,3,3,3,1,31,16,0,0
/global/archives/17047,Germany,3,3,3,1,0.6666666666666666,11,0,0
/global/archives/17047,Mexico,3,2,1,3,14,8,0,0
/global/archives/17047,United Kingdom,3,4,3,1,34,16,0,0
/global/archives/17169,Taiwan,3,3,2,1.5,11,12,0,0
/global/archives/17216,France,3,5,3,1,0.6666666666666666,14,0,0
/global/archives/17216,Hong Kong,3,3,3,1,18.333333333333332,13,0,0
/global/archives/17216,Russia,3,3,3,1,3.3333333333333335,13,0,0
/global/archives/2026,United States,3,3,3,1,28,12,0,0
/global/archives/3820,South Korea,3,3,2,1.5,62,14,0,0
/global/archives/4308,United States,3,2,1,3,107,11,0,0
/global/archives/489,Singapore,3,3,2,1.5,48,15,0,0
/global/archives/6216,Germany,3,5,3,1,20,17,0,0
/global/archives/7670,Austria,3,3,2,1.5,17,13,0,0
/global/archives/7761,France,3,3,2,1.5,4.5,13,0,0
/global/archives/7961,United States,3,3,2,1.5,0.5,12,0,0
/global/archives/8046,South Korea,3,4,2,1.5,6,12,0,0
/global/archives/8400,South Korea,3,2,2,1.5,30,12,0,0
/global/archives/9236,Thailand,3,3,3,1,58.333333333333336,13,0,0
/global/archives/9910,Malaysia,3,3,3,1,24.333333333333332,14,0,0
/global/archives/category/ces,South Korea,3,3,3,1,1.6666666666666667,11,0,0
/global/archives/category/ces/ces-2022-ces-2022,Japan,3,1,1,3,5,12,0,0
/global/archives/category/corporate/sk-incheon-petrochem,Norway,3,1,1,3,58,10,0,0
/global/archives/category/corporate/sk-innovation,Hong Kong,3,1,1,3,22,12,0,0
/global/archives/category/corporate/sk-innovation,India,3,3,3,1,13,11,0,0
/global/archives/category/corporate/sk-on,Austria,3,1,1,3,22,11,0,0
/global/archives/category/corporate/sk-on,Sweden,3,1,1,3,26,12,0,0
/global/archives/category/insight,Germany,3,2,1,3,6,12,0,0
/global/archives/category/people,China,3,3,2,1.5,14,12,0,0
/global/archives/category/people/ceo-leaders,Japan,3,3,2,1.5,35,10,0,0
/global/archives/category/press-room,Germany,3,2,2,1.5,21.5,10,0,0
/global/archives/category/press-room,India,3,3,3,1,3.6666666666666665,12,0,0
/global/archives/category/press-room/financial-results,United States,3,3,2,1.5,35,16,0,0
/global/archives/category/press-room/press-release,United Kingdom,3,3,3,1,11,12,0,0
/global/archives/category/social-value,China,3,3,3,1,7.666666666666667,9,0,0
/global/archives/tag/great-music-festival,Russia,3,1,1,3,31,10,0,0
/global/archives/tag/green-bonds,China,3,2,2,1.5,34,13,0,0
/global/archives/tag/green-bonds,India,3,2,2,1.5,12.5,14,0,0
/global/archives/tag/green-bonds,United States,3,2,2,1.5,7.5,14,0,0
/global/archives/tag/lithium-ion-battery,India,3,3,2,1.5,38.5,13,0,0
/global/archives/tag/sk-battery-america,United States,3,2,2,1.5,15,13,0,0
/global/archives/tag/sk-innovation-young-ambassador,Greece,3,2,1,3,27,11,0,0
/global/archives/tag/sk-wonderland,South Korea,3,3,3,1,25.333333333333332,16,0,0
/global/archives/tag/skeo,South Korea,3,3,3,1,8,15,0,0
/global/archives/tag/skipc,South Korea,3,3,3,1,3.6666666666666665,16,0,0
/global/archives/tag/sko,South Korea,3,4,3,1,3,16,0,0
/global/sustainability-report,India,3,4,2,1.5,4.5,14,0,0
/global/sustainability-report,Japan,3,3,2,1.5,9,14,0,0
/global/,Australia,2,2,2,1,13,8,0,0
/global/,Brazil,2,1,1,2,57,8,0,0
/global/,Indonesia,2,1,1,2,35,8,0,0
/global/archives/10159,Singapore,2,1,1,2,81,10,0,0
/global/archives/10535,South Korea,2,3,2,1,81.5,10,0,0
/global/archives/10802,United States,2,2,2,1,75,10,0,0
/global/archives/10872,India,2,2,1,2,0,4,0,0
/global/archives/10897,United Kingdom,2,2,2,1,9,8,0,0
/global/archives/10913,South Korea,2,3,1,2,142,9,0,0
/global/archives/11004,Singapore,2,2,1,2,0,7,0,0
/global/archives/11161,South Korea,2,1,1,2,14,7,0,0
/global/archives/11161,United States,2,1,1,2,226,9,0,0
/global/archives/11415,Germany,2,2,1,2,226,8,0,0
/global/archives/11512,Hong Kong,2,2,1,2,11,6,0,0
/global/archives/11683,South Korea,2,3,2,1,11.5,9,0,0
/global/archives/11807,India,2,2,1,2,0,6,0,0
/global/archives/12022,Germany,2,2,2,1,113,11,0,0
/global/archives/12022,India,2,2,2,1,44.5,11,0,0
/global/archives/12022,Philippines,2,2,1,2,0,6,0,0
/global/archives/12022,Russia,2,1,1,2,30,9,0,0
/global/archives/12022,United States,2,2,2,1,46.5,10,0,0
/global/archives/12091,South Korea,2,1,1,2,5,9,0,0
/global/archives/12190,Singapore,2,2,2,1,23,10,0,0
/global/archives/12306,Belgium,2,1,1,2,27,8,0,0
/global/archives/12306,Germany,2,2,2,1,127.5,10,0,0
/global/archives/12319,South Korea,2,2,2,1,71,8,0,0
/global/archives/12319,United States,2,2,2,1,16,6,0,0
/global/archives/12477,South Korea,2,1,1,2,546,8,0,0
/global/archives/12603,Australia,2,1,1,2,100,9,0,0
/global/archives/12667,Hungary,2,3,2,1,26,9,0,0
/global/archives/12667,United States,2,2,1,2,55,11,0,0
/global/archives/13130,Singapore,2,1,1,2,52,8,0,0
/global/archives/13313,Netherlands,2,2,1,2,0,8,0,0
/global/archives/13521,China,2,2,2,1,23,6,0,0
/global/archives/13521,Germany,2,2,2,1,9,10,0,0
/global/archives/13595,United Kingdom,2,3,2,1,30.5,10,0,0
/global/archives/14193,India,2,2,0,0,0,6,0,0
/global/archives/14226,Hong Kong,2,3,1,2,0,8,0,0
/global/archives/14226,South Korea,2,2,2,1,26.5,9,0,0
/global/archives/14226,United States,2,2,2,1,11,8,0,0
/global/archives/14309,United Kingdom,2,2,1,2,15,8,0,0
/global/archives/14588,United States,2,2,1,2,14,8,0,0
/global/archives/14668,United States,2,1,1,2,27,8,0,0
/global/archives/14688,United States,2,1,1,2,157,10,0,0
/global/archives/14755,South Korea,2,2,2,1,8,7,0,0
/global/archives/14766,South Korea,2,2,2,1,13.5,8,0,0
/global/archives/14766,United States,2,1,1,2,9,7,0,0
/global/archives/15103,United States,2,3,2,1,191,12,0,0
/global/archives/15259,Hong Kong,2,2,2,1,10,7,0,0
/global/archives/15259,Taiwan,2,2,2,1,12.5,8,0,0
/global/archives/15374,Hong Kong,2,1,1,2,39,8,0,0
/global/archives/15374,Malaysia,2,2,1,2,0,7,0,0
/global/archives/15374,Singapore,2,3,2,1,20.5,11,0,0
/global/archives/15462,Germany,2,1,1,2,3,6,0,0
/global/archives/15490,Germany,2,1,1,2,32,8,0,0
/global/archives/15490,Hong Kong,2,2,1,2,0,7,0,0
/global/archives/15574,United States,2,2,2,1,30.5,8,0,0
/global/archives/15664,Nepal,2,1,1,2,118,10,0,0
/global/archives/15664,South Korea,2,3,2,1,0,8,0,0
/global/archives/15687,South Korea,2,2,2,1,89,9,0,0
/global/archives/15687,United States,2,3,2,1,0,8,0,0
/global/archives/15689,Germany,2,3,1,2,75,12,0,0
/global/archives/15689,South Korea,2,3,2,1,58,11,0,0
/global/archives/15865,Germany,2,2,1,2,0,5,0,0
/global/archives/15937,South Korea,2,2,1,2,0,7,0,0
/global/archives/16025,Malaysia,2,1,1,2,10,9,0,0
/global/archives/16060,Hong Kong,2,2,1,2,196,8,0,0
/global/archives/16060,Singapore,2,3,1,2,0,10,0,0
/global/archives/16118,Japan,2,2,1,2,0,7,0,0
/global/archives/16131,Malaysia,2,2,1,2,0,6,0,0
/global/archives/16154,Taiwan,2,2,2,1,65.5,10,0,0
/global/archives/16376,Netherlands,2,1,1,2,18,8,0,0
/global/archives/16463,Canada,2,1,1,2,370,9,0,0
/global/archives/16463,China,2,2,2,1,73,10,0,0
/global/archives/16480,South Korea,2,2,2,1,26,8,0,0
/global/archives/16493,Taiwan,2,2,1,2,0,5,0,0
/global/archives/16532,Bangladesh,2,2,1,2,19,6,0,0
/global/archives/16532,Saudi Arabia,2,2,1,2,0,7,0,0
/global/archives/16613,Belgium,2,2,2,1,0,8,0,0
/global/archives/16613,Georgia,2,2,1,2,0,7,0,0
/global/archives/16613,Iraq,2,2,2,1,0,7,0,0
/global/archives/16613,Lebanon,2,2,1,2,0,7,0,0
/global/archives/16613,Nepal,2,2,2,1,0.5,7,0,0
/global/archives/16613,Philippines,2,2,1,2,0,6,0,0
/global/archives/16787,Saudi Arabia,2,2,1,2,708,9,0,0
/global/archives/16787,Singapore,2,2,1,2,18,7,0,0
/global/archives/16834,India,2,2,2,1,38.5,9,0,0
/global/archives/16834,Singapore,2,2,2,1,20,9,0,0
/global/archives/16834,South Korea,2,2,2,1,10.5,6,0,0
/global/archives/16881,France,2,2,1,2,6,11,0,0
/global/archives/16881,Hong Kong,2,1,1,2,9,8,0,0
/global/archives/16939,India,2,3,2,1,15.5,9,0,0
/global/archives/16952,Japan,2,1,1,2,9,7,0,0
/global/archives/16970,Hong Kong,2,1,1,2,12,8,0,0
/global/archives/16970,India,2,2,2,1,19,11,0,0
/global/archives/16980,United States,2,2,2,1,27,8,0,0
/global/archives/17010,Germany,2,2,2,1,19.5,8,0,0
/global/archives/17010,Norway,2,1,1,2,51,9,0,0
/global/archives/17010,Singapore,2,2,2,1,17.5,9,0,0
/global/archives/17022,Brazil,2,2,2,1,298,9,0,0
/global/archives/17022,Taiwan,2,2,2,1,21,10,0,0
/global/archives/17047,Brazil,2,2,2,1,50,11,0,0
/global/archives/17047,Canada,2,3,2,1,0,10,0,0
/global/archives/17047,Hong Kong,2,2,1,2,93,11,0,0
/global/archives/17134,Australia,2,2,2,1,18,8,0,0
/global/archives/17144,China,2,2,2,1,0,3,0,0
/global/archives/17144,France,2,2,2,1,0,6,0,0
/global/archives/17144,Germany,2,2,2,1,8,7,0,0
/global/archives/17144,Hong Kong,2,2,2,1,13,11,0,0
/global/archives/17144,Italy,2,2,2,1,33,10,0,0
