# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240115
# 종료일: 20240121
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,전환,총 수익
/global/archives/16952,google,19,17,15,1.2666666666666666,12.066666666666666,73,0,0
/global/archives/6216,google,19,26,18,1.0555555555555556,32.833333333333336,99,0,0
/global/archives/tag/green-bonds,google,18,15,10,1.8,15,88,0,0
/global/archives/16131,google,17,15,7,2.4285714285714284,0.2857142857142857,51,0,0
/global/archives/16463,google,17,16,16,1.0625,56.375,75,0,0
/global/archives/16719,google,17,17,4,4.25,2.5,45,0,0
/global/archives/16939,(direct),17,17,15,1.1333333333333333,45.46666666666667,81,0,0
/global/archives/13130,google,16,11,9,1.7777777777777777,41.888888888888886,58,0,0
/global/archives/tag/solid-power,google,16,13,13,1.2307692307692308,12,73,0,0
/global/,linkedin.com,15,14,6,2.5,18.333333333333332,50,0,0
/global/archives/15374,google,15,17,14,1.0714285714285714,22.5,72,0,0
/global/archives/16939,google,14,17,9,1.5555555555555556,31.444444444444443,60,0,0
/global/archives/17010,linkedin.com,14,14,11,1.2727272727272727,10,54,0,0
/global/archives/category/press-room,google,14,11,11,1.2727272727272727,24.272727272727273,54,0,0
/global/archives/12928,(direct),13,12,5,2.6,36.4,50,0,0
/global/archives/3820,google,13,14,11,1.1818181818181819,48.81818181818182,59,0,0
/global/archives/tag/financial-results,google,13,9,4,3.25,21.75,47,0,0
/global/archives/12022,google,12,11,11,1.0909090909090908,43.09090909090909,60,0,0
/global/archives/17134,(direct),12,12,10,1.2,25.2,46,0,0
/global/archives/tag/sk-wonderland,google,12,9,9,1.3333333333333333,14.555555555555555,55,0,0
/global/archives/14634,google,11,10,5,2.2,66.4,46,0,0
/global/archives/15664,(direct),11,11,9,1.2222222222222223,9.555555555555555,46,0,0
/global/archives/16970,google,11,8,7,1.5714285714285714,12.857142857142858,40,0,0
/global/archives/7761,google,11,12,10,1.1,53.7,51,0,0
/global/archives/category/people/ceo-leaders,google,11,7,5,2.2,36,42,0,0
/global/archives/12106,google,10,11,9,1.1111111111111112,30.555555555555557,46,0,0
/global/archives/12306,google,10,9,9,1.1111111111111112,39.888888888888886,41,0,0
/global/archives/13521,google,10,12,10,1,24.1,49,0,0
/global/archives/14491,google,10,12,10,1,9.1,43,0,0
/global/archives/15259,google,10,10,8,1.25,14.25,41,0,0
/global/archives/16060,google,10,10,8,1.25,14,48,0,0
/global/archives/17047,linkedin.com,10,9,7,1.4285714285714286,28.714285714285715,37,0,0
/global/archives/category/corporate/sk-geo-centric,(direct),10,4,2,5,359,35,0,0
/global/archives/tag/sk-battery-america,google,10,6,6,1.6666666666666667,35.166666666666664,39,0,0
/global/archives/14309,google,9,8,7,1.2857142857142858,19.428571428571427,41,0,0
/global/archives/16970,skinnovation.com,9,8,8,1.125,57.125,45,0,0
/global/archives/17134,linkedin.com,9,8,6,1.5,42,36,0,0
/global/archives/17216,t.co,9,8,8,1.125,14.5,39,0,0
/global/archives/category/people/ceo-leaders,bing,9,2,1,9,113,37,0,0
/global/archives/category/press-room,(direct),9,6,4,2.25,10.75,36,0,0
/global/archives/category/press-room/press-release,skinnovation.com,9,8,8,1.125,13.375,33,0,0
/global/latestnews,skinnovation.com,9,7,2,4.5,62.5,33,0,0
/global/archives/15374,(direct),8,8,7,1.1428571428571428,9.857142857142858,34,0,0
/global/archives/15664,tw.search.yahoo.com,8,8,1,8,0,25,0,0
/global/archives/15937,google,8,9,3,2.6666666666666665,0,27,0,0
/global/archives/17216,skinnovation.com,8,7,6,1.3333333333333333,15,26,0,0
/global/,eng.skgeocentric.com,7,5,1,7,30,27,0,0
/global/archives/11807,google,7,8,4,1.75,31.75,35,0,0
/global/archives/16493,google,7,7,6,1.1666666666666667,36,30,0,0
/global/archives/16952,(direct),7,3,3,2.3333333333333335,9.333333333333334,27,0,0
/global/archives/17022,(direct),7,6,6,1.1666666666666667,66.66666666666667,29,0,0
/global/archives/3674,google,7,6,5,1.4,8.8,26,0,0
/global/archives/5892,google,7,7,6,1.1666666666666667,40,31,0,0
/global/archives/category/corporate/sk-energy,10.10.10.10:10200,7,5,4,1.75,1,22,0,0
/global/archives/category/corporate/sk-ie-technology,eng.skietechnology.com,7,2,1,7,71,28,0,0
/global/archives/category/corporate/sk-incheon-petrochem,google,7,4,2,3.5,42.5,25,0,0
/global/archives/tag/ncm811,google,7,6,6,1.1666666666666667,8.5,31,0,0
/global/family-site-links,(direct),7,4,3,2.3333333333333335,16.333333333333332,44,0,0
/global/who-we-are,(direct),7,2,2,3.5,17,25,0,0
/global/,m.youtube.com,6,5,1,6,1,16,0,0
/global/,ozmailer.com,6,4,2,3,41,20,0,0
/global/,search.google.com,6,2,1,6,14,24,0,0
/global/archives/12692,google,6,7,6,1,130.66666666666666,31,0,0
/global/archives/13036,google,6,4,4,1.5,20,25,0,0
/global/archives/14193,google,6,7,3,2,92.33333333333333,28,0,0
/global/archives/15462,google,6,6,4,1.5,12.5,24,0,0
/global/archives/15840,google,6,4,4,1.5,29,27,0,0
/global/archives/16448,google,6,7,7,0.8571428571428571,8.857142857142858,26,0,0
/global/archives/16480,(direct),6,4,4,1.5,43.25,24,0,0
/global/archives/16834,google,6,6,6,1,31.666666666666668,27,0,0
/global/archives/17216,lnkd.in,6,6,5,1.2,27.8,26,0,0
/global/archives/9740,google,6,7,5,1.2,22.4,30,0,0
/global/archives/category/corporate/sk-enmove,skenmove.com,6,5,4,1.5,7.5,28,0,0
/global/archives/category/insight,google,6,4,3,2,10,24,0,0
/global/archives/category/people/onsite-report,google,6,4,4,1.5,18.75,23,0,0
/global/archives/category/press-room/financial-results,eng.sk-on.com,6,1,1,6,53,16,0,0
/global/archives/tag/lithium-ion-battery,google,6,6,5,1.2,19.4,27,0,0
/global/,eng.skietechnology.com,5,4,3,1.6666666666666667,32.333333333333336,23,0,0
/global/archives/10872,google,5,6,4,1.25,40.5,19,0,0
/global/archives/12603,skenmove.com,5,2,2,2.5,88,23,0,0
/global/archives/12667,google,5,5,5,1,25.2,22,0,0
/global/archives/13329,google,5,5,4,1.25,0.25,18,0,0
/global/archives/14243,google,5,5,4,1.25,6.5,23,0,0
/global/archives/15204,google,5,5,4,1.25,24.75,19,0,0
/global/archives/15490,(direct),5,5,2,2.5,89,16,0,0
/global/archives/15574,google,5,5,4,1.25,20.75,20,0,0
/global/archives/15592,google,5,3,3,1.6666666666666667,40,23,0,0
/global/archives/15687,google,5,6,5,1,35.8,23,0,0
/global/archives/15687,skenmove.com,5,5,5,1,67.4,21,0,0
/global/archives/15689,google,5,8,4,1.25,48.25,30,0,0
/global/archives/16154,(direct),5,3,3,1.6666666666666667,18.666666666666668,18,0,0
/global/archives/16532,google,5,5,4,1.25,64.75,21,0,0
/global/archives/16881,(direct),5,3,3,1.6666666666666667,26.666666666666668,23,0,0
/global/archives/17144,ozmailer.com,5,3,1,5,24,21,0,0
/global/archives/17144,skinnovation.com,5,5,4,1.25,7.25,18,0,0
/global/archives/17216,electrive.com,5,6,5,1,3.2,24,0,0
/global/archives/17216,ozmailer.com,5,5,4,1.25,3.25,21,0,0
/global/archives/3393,google,5,4,4,1.25,186.5,24,0,0
/global/archives/4499,google,5,4,4,1.25,80.5,24,0,0
/global/archives/489,google,5,5,4,1.25,50.75,26,0,0
/global/archives/6253,google,5,6,5,1,29,26,0,0
/global/archives/7379,(direct),5,4,3,1.6666666666666667,1.3333333333333333,16,0,0
/global/archives/7961,google,5,5,4,1.25,16.5,22,0,0
/global/archives/822,google,5,5,5,1,83.4,26,0,0
/global/archives/9709,google,5,6,5,1,8.4,25,0,0
/global/archives/category/corporate,eng.sk-on.com,5,2,2,2.5,19,16,0,0
/global/archives/category/corporate/sk-energy,222.236.61.86:10200,5,5,3,1.6666666666666667,0.3333333333333333,16,0,0
/global/archives/category/press-room,eng.sk-on.com,5,2,2,2.5,28.5,15,0,0
/global/archives/category/press-room/commercials,google,5,4,4,1.25,9.75,21,0,0
/global/archives/category/press-room/financial-results,bing,5,3,3,1.6666666666666667,22.666666666666668,21,0,0
/global/archives/tag/sko,google,5,6,4,1.25,3.75,25,0,0
/global/archives/tag/skoh,google,5,5,4,1.25,1,21,0,0
/global/,bing,4,5,4,1,11,19,0,0
/global/404,google,4,1,1,4,5,16,0,0
/global/archives/10835,google,4,6,4,1,5,19,0,0
/global/archives/10913,google,4,5,3,1.3333333333333333,57,18,0,0
/global/archives/11004,google,4,4,3,1.3333333333333333,119,16,0,0
/global/archives/11807,(direct),4,4,2,2,42,17,0,0
/global/archives/11853,google,4,4,4,1,166.5,17,0,0
/global/archives/12106,(direct),4,5,3,1.3333333333333333,4,17,0,0
/global/archives/12274/skee,google,4,3,3,1.3333333333333333,10.666666666666666,21,0,0
/global/archives/12319,google,4,4,4,1,43.5,14,0,0
/global/archives/12688,google,4,5,4,1,4.75,21,0,0
/global/archives/14226,google,4,5,3,1.3333333333333333,0,16,0,0
/global/archives/14493,google,4,2,2,2,26.5,16,0,0
/global/archives/16787,bing,4,4,2,2,363,16,0,0
/global/archives/16970,eng.sk-on.com,4,3,3,1.3333333333333333,13.333333333333334,13,0,0
/global/archives/16980,google,4,4,4,1,5,13,0,0
/global/archives/17047,canva.com,4,4,1,4,5,16,0,0
/global/archives/9668,google,4,4,4,1,7.75,17,0,0
/global/archives/9695,google,4,4,3,1.3333333333333333,33,21,0,0
/global/archives/9910,google,4,4,4,1,18.25,16,0,0
/global/archives/category/ces,google,4,4,4,1,3.75,16,0,0
/global/archives/category/corporate,(direct),4,4,3,1.3333333333333333,12,15,0,0
/global/archives/category/corporate/sk-enmove,google,4,2,2,2,16.5,14,0,0
/global/archives/category/corporate/sk-enterm,google,4,3,2,2,11.5,17,0,0
/global/archives/category/corporate/sk-ie-technology,google,4,3,3,1.3333333333333333,13.666666666666666,18,0,0
/global/archives/category/corporate/sk-innovation,(direct),4,5,4,1,10,17,0,0
/global/archives/category/people,google,4,4,4,1,16.75,14,0,0
/global/archives/category/press-room/commercials,eng.sk-on.com,4,1,1,4,15,11,0,0
/global/archives/category/press-room/financial-results,(direct),4,2,2,2,20.5,14,0,0
/global/archives/category/press-room/financial-results,skinnovation.com,4,4,1,4,24,15,0,0
/global/archives/tag/carbon-to-green,google,4,1,1,4,7,14,0,0
/global/archives/tag/nmc,google,4,4,3,1.3333333333333333,19,19,0,0
/global/archives/tag/s-pack,google,4,1,1,4,16,18,0,0
/global/family-site-links,google,4,3,3,1.3333333333333333,6,18,0,0
/global/sustainability-report,(direct),4,4,2,2,8.5,15,0,0
/global/,chn.sk-on.com,3,2,2,1.5,18.5,11,0,0
/global/archives/10535,google,3,5,3,1,54.333333333333336,16,0,0
/global/archives/10774,(direct),3,3,3,1,7,14,0,0
/global/archives/10897,google,3,3,3,1,6,12,0,0
/global/archives/11087,google,3,3,3,1,81,14,0,0
/global/archives/11512,sktradinginternational.com,3,3,2,1.5,43,12,0,0
/global/archives/12106,bing,3,5,2,1.5,2,14,0,0
/global/archives/12190,google,3,3,3,1,23,13,0,0
/global/archives/12928,google,3,3,3,1,27,12,0,0
/global/archives/13780,google,3,4,2,1.5,61,14,0,0
/global/archives/14179,google,3,3,2,1.5,7,11,0,0
/global/archives/14668,google,3,2,2,1.5,21,13,0,0
/global/archives/14740,google,3,4,3,1,9,17,0,0
/global/archives/14755,google,3,3,3,1,11.666666666666666,12,0,0
/global/archives/14788,google,3,3,3,1,0.6666666666666666,12,0,0
/global/archives/15103,google,3,5,3,1,127.33333333333333,16,0,0
/global/archives/15204,(direct),3,3,0,0,0,6,0,0
/global/archives/15840,bing,3,1,1,3,69,11,0,0
/global/archives/15865,(direct),3,3,1,3,1,7,0,0
/global/archives/16118,google,3,4,2,1.5,0,13,0,0
/global/archives/16131,(direct),3,4,3,1,33,16,0,0
/global/archives/16493,(direct),3,4,3,1,82,12,0,0
/global/archives/16719,(direct),3,4,2,1.5,31,12,0,0
/global/archives/16787,google,3,3,3,1,7.333333333333333,11,0,0
/global/archives/16834,(direct),3,5,3,1,12.666666666666666,17,0,0
/global/archives/16904,google,3,4,3,1,20,16,0,0
/global/archives/16939,bing,3,2,1,3,31,10,0,0
/global/archives/16980,(direct),3,3,3,1,16.666666666666668,11,0,0
/global/archives/17022,skinnovation.com,3,3,3,1,42.666666666666664,12,0,0
/global/archives/17134,bing,3,3,2,1.5,78,11,0,0
/global/archives/17169,skinnovation.com,3,3,3,1,5,12,0,0
/global/archives/17216,eng.sk-on.com,3,3,3,1,31.333333333333332,10,0,0
/global/archives/17216,eng.skietechnology.com,3,3,2,1.5,33.5,12,0,0
/global/archives/17216,nikkei.com,3,5,3,1,0.6666666666666666,17,0,0
/global/archives/1768,google,3,4,3,1,42.333333333333336,15,0,0
/global/archives/3123,google,3,2,2,1.5,11.5,14,0,0
/global/archives/4308,google,3,2,1,3,107,11,0,0
/global/archives/4450,google,3,3,2,1.5,2.5,13,0,0
/global/archives/4612,google,3,3,3,1,1.6666666666666667,14,0,0
/global/archives/5772,google,3,2,2,1.5,9,14,0,0
/global/archives/6216,(direct),3,4,2,1.5,23.5,13,0,0
/global/archives/6343,google,3,3,3,1,104,16,0,0
/global/archives/7379,google,3,3,1,3,8,11,0,0
/global/archives/7445,google,3,4,3,1,18,13,0,0
/global/archives/7670,google,3,2,2,1.5,47,12,0,0
/global/archives/8067,google,3,3,3,1,23,16,0,0
/global/archives/8400,(direct),3,2,2,1.5,30,12,0,0
/global/archives/9096,google,3,3,2,1.5,7,12,0,0
/global/archives/9236,(direct),3,3,3,1,40.333333333333336,13,0,0
/global/archives/9548,google,3,3,3,1,13,14,0,0
/global/archives/category/ces/ces-2022-ces-2022,google,3,1,1,3,5,12,0,0
/global/archives/category/corporate/sk-energy,google,3,3,3,1,10.666666666666666,11,0,0
/global/archives/category/corporate/sk-enterm,(direct),3,3,3,1,2.3333333333333335,9,0,0
/global/archives/category/corporate/sk-innovation,skinnovation.com,3,4,3,1,8.333333333333334,13,0,0
/global/archives/category/corporate/sk-on,bing,3,2,1,3,373,11,0,0
/global/archives/category/corporate/sk-on,linkedin.com,3,2,1,3,6,9,0,0
/global/archives/category/corporate/sk-on,volvogroup.sharepoint.com,3,1,1,3,26,12,0,0
/global/archives/category/insight,eng.sk-on.com,3,2,2,1.5,4.5,9,0,0
/global/archives/category/press-room,skinnovation.com,3,4,3,1,23.333333333333332,13,0,0
/global/archives/category/press-room/press-release,bing,3,3,2,1.5,48.5,14,0,0
/global/archives/category/social-value,google,3,3,3,1,7,12,0,0
/global/archives/tag/ford,google,3,3,3,1,4.666666666666667,15,0,0
/global/archives/tag/great-music-festival,google,3,1,1,3,31,10,0,0
/global/archives/tag/poland,google,3,2,2,1.5,15.5,15,0,0
/global/archives/tag/separator,google,3,2,2,1.5,3.5,13,0,0
/global/archives/tag/sk-innovation-young-ambassador,skinnovation.com,3,1,1,3,18,9,0,0
/global/archives/tag/skbmp,google,3,3,3,1,16.333333333333332,15,0,0
/global/archives/tag/skeo,google,3,3,3,1,8,15,0,0
/global/archives/tag/skipc,google,3,3,3,1,3.6666666666666665,16,0,0
/global/,cn.bing.com,2,1,1,2,0,4,0,0
/global/404,(direct),2,2,2,1,0.5,8,0,0
/global/archives/10159,google,2,1,1,2,81,10,0,0
/global/archives/10654,google,2,3,2,1,62.5,9,0,0
/global/archives/10654,googleadservices.com,2,2,1,2,2,8,0,0
/global/archives/10654,linkedin.com,2,2,1,2,0,6,0,0
/global/archives/11161,google,2,1,1,2,226,9,0,0
/global/archives/11161,ssnc-nexlene.com,2,1,1,2,14,7,0,0
/global/archives/11415,(direct),2,2,1,2,226,8,0,0
/global/archives/11512,google,2,3,2,1,0,9,0,0
/global/archives/11527,google,2,2,2,1,0,8,0,0
/global/archives/11596,222.236.61.86:10200,2,2,2,1,0,8,0,0
/global/archives/11596,google,2,2,2,1,10.5,10,0,0
/global/archives/12022,(direct),2,2,2,1,0,9,0,0
/global/archives/12022,skenmove.com,2,2,1,2,0,6,0,0
/global/archives/12091,google,2,1,1,2,5,9,0,0
/global/archives/12293,google,2,2,2,1,4.5,9,0,0
/global/archives/12373,google,2,3,2,1,41,11,0,0
/global/archives/12477,bing,2,1,1,2,546,8,0,0
/global/archives/12950,google,2,2,2,1,57.5,10,0,0
/global/archives/13130,bing,2,2,2,1,28,8,0,0
/global/archives/13130,cn.bing.com,2,1,1,2,15,5,0,0
/global/archives/13184,google,2,2,2,1,40,8,0,0
/global/archives/13211,google,2,2,2,1,24.5,8,0,0
/global/archives/13313,(direct),2,2,1,2,0,8,0,0
/global/archives/13595,google,2,3,2,1,30.5,10,0,0
/global/archives/13850,google,2,2,2,1,11.5,6,0,0
/global/archives/14065,google,2,3,2,1,0,8,0,0
/global/archives/14083,google,2,2,2,1,14.5,10,0,0
/global/archives/14226,(direct),2,2,2,1,26.5,9,0,0
/global/archives/14243,skenmove.com,2,2,2,1,62.5,8,0,0
/global/archives/14491,(direct),2,2,2,1,9.5,8,0,0
/global/archives/14688,google,2,1,1,2,157,10,0,0
/global/archives/14800,google,2,1,1,2,2,7,0,0
/global/archives/15610,google,2,2,2,1,4.5,9,0,0
/global/archives/15760,google,2,3,2,1,16,11,0,0
/global/archives/16025,google,2,1,1,2,10,9,0,0
/global/archives/16060,sktradinginternational.com,2,3,2,1,98,10,0,0
/global/archives/16286,(direct),2,2,2,1,36,10,0,0
/global/archives/16286,chat.chat826.com,2,3,0,0,0,7,0,0
/global/archives/16376,(direct),2,3,2,1,5.5,10,0,0
/global/archives/16448,bing,2,2,1,2,3,7,0,0
/global/archives/16532,(direct),2,2,1,2,19,6,0,0
/global/archives/16613,(direct),2,2,2,1,1,7,0,0
/global/archives/16925,google,2,3,2,1,10.5,10,0,0
/global/archives/16939,linkedin.com,2,3,2,1,0,9,0,0
/global/archives/16952,linkedin.com,2,3,2,1,149,7,0,0
/global/archives/16970,(direct),2,2,2,1,27,10,0,0
/global/archives/17010,bing,2,1,1,2,51,9,0,0
/global/archives/17010,lm.facebook.com,2,2,2,1,0,8,0,0
/global/archives/17047,eng.sk-on.com,2,2,2,1,83,7,0,0
/global/archives/17047,ozmailer.com,2,2,2,1,3,7,0,0
/global/archives/17144,eng.sk-on.com,2,2,2,1,39,5,0,0
/global/archives/17169,eng.sk-on.com,2,2,2,1,56.5,5,0,0
/global/archives/17169,linkedin.com,2,2,2,1,32,6,0,0
/global/archives/17216,app.contify.com,2,1,1,2,69,7,0,0
/global/archives/17216,preview.nikkei.com,2,1,1,2,36,9,0,0
/global/archives/2026,google,2,2,2,1,31,5,0,0
/global/archives/2293,google,2,3,2,1,16.5,12,0,0
/global/archives/3005,google,2,2,2,1,12.5,9,0,0
/global/archives/3304,google,2,2,2,1,32.5,8,0,0
/global/archives/3962,google,2,3,2,1,50,12,0,0
/global/archives/4218,bing,2,2,2,1,12,10,0,0
/global/archives/4360,google,2,2,2,1,16.5,10,0,0
/global/archives/5129,google,2,2,2,1,35.5,10,0,0
/global/archives/5404,google,2,2,2,1,6.5,9,0,0
/global/archives/5944,google,2,3,2,1,6.5,11,0,0
/global/archives/6150,google,2,2,1,2,17,8,0,0
/global/archives/6313,google,2,2,2,1,5,9,0,0
/global/archives/6517,google,2,2,1,2,0,7,0,0
/global/archives/6546,google,2,2,2,1,59,10,0,0
/global/archives/6870,bing,2,2,1,2,59,10,0,0
/global/archives/7168,google,2,2,2,1,51,9,0,0
/global/archives/7245,google,2,2,2,1,21.5,8,0,0
/global/archives/7292,google,2,2,2,1,335.5,10,0,0
/global/archives/7596,google,2,2,2,1,38,9,0,0
/global/archives/8046,google,2,3,1,2,6,9,0,0
/global/archives/8437,google,2,2,2,1,33,8,0,0
/global/archives/8471,bing,2,2,1,2,176,8,0,0
/global/archives/8599,google,2,1,1,2,34,8,0,0
/global/archives/8604,google,2,2,2,1,41.5,12,0,0
/global/archives/8972,google,2,1,1,2,52,9,0,0
/global/archives/9509,google,2,2,2,1,40,10,0,0
/global/archives/9910,bing,2,2,2,1,61,9,0,0
/global/archives/category/corporate,skinnovation.com,2,2,2,1,0.5,6,0,0
/global/archives/category/corporate/sk-enmove,(direct),2,2,2,1,13,8,0,0
/global/archives/category/corporate/sk-enterm,bing,2,1,1,2,6,8,0,0
/global/archives/category/corporate/sk-incheon-petrochem,(direct),2,2,1,2,11,8,0,0
/global/archives/category/corporate/sk-innovation,eng.sk-on.com,2,2,2,1,11.5,7,0,0
/global/archives/category/corporate/sk-on,eng.sk-on.com,2,2,2,1,319,8,0,0
/global/archives/category/corporate/sk-on,naver,2,2,2,1,32.5,11,0,0
/global/archives/category/corporate/sk-on,startpage.com,2,1,1,2,115,9,0,0
/global/archives/category/corporate/sk-on,yahoo,2,1,1,2,39,8,0,0
/global/archives/category/insight,skinnovation.com,2,1,1,2,44,7,0,0
/global/archives/category/insight/expert-voice,google,2,2,2,1,13.5,8,0,0
/global/archives/category/insight/series,eng.sk-on.com,2,1,1,2,32,6,0,0
/global/archives/category/insight/series,ozmailer.com,2,1,1,2,6,6,0,0
/global/archives/category/insight/series,skinnovation.com,2,1,1,2,36,8,0,0
/global/archives/category/insight/trend_report,eng.skenergy.com,2,3,1,2,0,7,0,0
/global/archives/category/insight/trend_report,google,2,2,2,1,11,8,0,0
/global/archives/category/people,eng.sk-on.com,2,1,1,2,16,6,0,0
/global/archives/category/people/ceo-leaders,skenmove.com,2,2,1,2,39,7,0,0
/global/archives/category/people/ceo-leaders,sktradinginternational.com,2,1,1,2,184,8,0,0
/global/archives/category/people/inno-people,google,2,2,2,1,9,8,0,0
/global/archives/category/people/onsite-report,(direct),2,2,2,1,14,8,0,0
/global/archives/category/press-room/financial-results,cn.bing.com,2,1,1,2,1,7,0,0
/global/archives/category/press-room/financial-results,eng.skenergy.com,2,3,1,2,12,10,0,0
/global/archives/category/press-room/press-release,eng.sk-on.com,2,2,2,1,18,5,0,0
/global/archives/category/social-value,bing,2,1,1,2,29,8,0,0
/global/archives/category/social-value,eng.sk-on.com,2,2,2,1,4.5,5,0,0
/global/archives/tag/2022-q4,google,2,2,2,1,5.5,7,0,0
/global/archives/tag/2023-q3,google,2,1,1,2,11,7,0,0
/global/archives/tag/2023-sk-global-forum,google,2,1,1,2,11,8,0,0
/global/archives/tag/all-solid-state-battery,google,2,1,1,2,14,9,0,0
/global/archives/tag/annual-general-meeting-of-shareholders,google,2,1,1,2,11,6,0,0
/global/archives/tag/big-picture,google,2,1,1,2,39,7,0,0
/global/archives/tag/changzhou,google,2,2,2,1,26,11,0,0
/global/archives/tag/eco-friendly-2,google,2,1,1,2,10,8,0,0
/global/archives/tag/europe,google,2,2,2,1,1.5,9,0,0
/global/archives/tag/green-bonds,skinnovation.com,2,1,1,2,18,8,0,0
/global/archives/tag/hyundai-mobis,google,2,2,2,1,0,8,0,0
/global/archives/tag/infinium,google,2,1,1,2,7,9,0,0
/global/archives/tag/ivancsa,google,2,2,2,1,13,12,0,0
/global/archives/tag/ncm9,google,2,2,2,1,15,9,0,0
/global/archives/tag/pet,google,2,1,1,2,14,8,0,0
/global/archives/tag/pouch-type-battery,google,2,2,2,1,10,9,0,0
/global/archives/tag/sk-geo-centric,google,2,1,1,2,10,8,0,0
/global/archives/tag/sk-primacor-europe,google,2,1,1,2,23,8,0,0
/global/archives/tag/skgc-japan,google,2,1,1,2,27,9,0,0
/global/archives/tag/sustainability-report,google,2,1,1,2,9,8,0,0
/global/archives/tag/ulsan-clx,google,2,1,1,2,25,9,0,0
/global/family-site-links,skinnovation.com,2,2,2,1,15.5,28,0,0
/global/latestnews,linkedin.com,2,2,1,2,8,8,0,0
/global/latestnews,skenmove.com,2,2,2,1,48.5,8,0,0
/global/,baidu,1,1,1,1,0,3,0,0
/global/,eng.skenergy.com,1,1,1,1,25,6,0,0
/global/,skenmove.com,1,1,1,1,15,5,0,0
/global/,ssnc-nexlene.com,1,1,1,1,2,3,0,0
/global/archives/10133,bing,1,1,1,1,4,6,0,0
/global/archives/10159,lens.google.com,1,1,1,1,11,5,0,0
/global/archives/10310,google,1,1,1,1,20,6,0,0
/global/archives/10460,google,1,1,1,1,1,5,0,0
