# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240812
# 종료일: 20240818
페이지 경로 및 화면 클래스,기기 카테고리,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/283,desktop,1,2,1,1,0,6,0,0
/global/archives/311,desktop,1,2,1,1,99,6,0,0
/global/archives/3158,desktop,1,1,1,1,152,6,0,0
/global/archives/3292,desktop,1,1,1,1,1,4,0,0
/global/archives/3323,desktop,1,1,1,1,3,4,0,0
/global/archives/3709 -,desktop,1,1,1,1,0,5,0,0
/global/archives/3786,desktop,1,2,1,1,0,4,0,0
/global/archives/3820,mobile,1,1,1,1,8,4,0,0
/global/archives/3859,mobile,1,1,1,1,28,3,0,0
/global/archives/417,mobile,1,1,1,1,28,5,0,0
/global/archives/441,desktop,1,1,1,1,0,3,0,0
/global/archives/4482,mobile,1,1,1,1,125,6,0,0
/global/archives/4518,mobile,1,1,1,1,112,5,0,0
/global/archives/4705,desktop,1,1,1,1,0,4,0,0
/global/archives/4793,desktop,1,1,1,1,21,5,0,0
/global/archives/4844,desktop,1,1,1,1,0,5,0,0
/global/archives/4844,mobile,1,1,1,1,20,5,0,0
/global/archives/489,mobile,1,1,1,1,215,5,0,0
/global/archives/5205,desktop,1,1,1,1,286,6,0,0
/global/archives/5247,desktop,1,1,1,1,16,5,0,0
/global/archives/528,desktop,1,1,1,1,0,4,0,0
/global/archives/5357,desktop,1,1,1,1,353,5,0,0
/global/archives/5853,desktop,1,1,1,1,22,5,0,0
/global/archives/5892,mobile,1,1,1,1,16,5,0,0
/global/archives/5944,desktop,1,1,1,1,42,5,0,0
/global/archives/5944,mobile,1,1,1,1,74,6,0,0
/global/archives/6014,mobile,1,1,1,1,196,5,0,0
/global/archives/6119,mobile,1,1,1,1,9,5,0,0
/global/archives/6150,mobile,1,1,1,1,13,5,0,0
/global/archives/6253,desktop,1,1,1,1,0,4,0,0
/global/archives/6517,desktop,1,1,1,1,0,4,0,0
/global/archives/653,mobile,1,1,1,1,202,5,0,0
/global/archives/6546,mobile,1,1,1,1,9,5,0,0
/global/archives/6623,desktop,1,1,1,1,52,5,0,0
/global/archives/6710,desktop,1,1,1,1,32,6,0,0
/global/archives/6734,desktop,1,1,1,1,31,5,0,0
/global/archives/6760,desktop,1,1,1,1,194,5,0,0
/global/archives/6824,mobile,1,1,1,1,73,5,0,0
/global/archives/6834,mobile,1,1,1,1,0,4,0,0
/global/archives/6871,desktop,1,1,1,1,0,4,0,0
/global/archives/7043,mobile,1,1,1,1,0,4,0,0
/global/archives/7234,desktop,1,1,1,1,96,5,0,0
/global/archives/7245,desktop,1,1,1,1,0,2,0,0
/global/archives/7245,mobile,1,1,1,1,0,4,0,0
/global/archives/7292,desktop,1,1,1,1,4,5,0,0
/global/archives/7292,mobile,1,1,1,1,44,5,0,0
/global/archives/7596,desktop,1,1,1,1,1,4,0,0
/global/archives/7710,desktop,1,1,1,1,22,5,0,0
/global/archives/7740,desktop,1,1,1,1,31,6,0,0
/global/archives/7761,desktop,1,1,1,1,0,4,0,0
/global/archives/7808,desktop,1,1,1,1,0,3,0,0
/global/archives/7906,desktop,1,1,1,1,45,5,0,0
/global/archives/8010,desktop,1,1,1,1,23,5,0,0
/global/archives/8046,desktop,1,1,1,1,20,5,0,0
/global/archives/8067,desktop,1,1,1,1,0,2,0,0
/global/archives/8105,mobile,1,1,1,1,15,6,0,0
/global/archives/822,desktop,1,1,1,1,43,5,0,0
/global/archives/822,mobile,1,1,1,1,6,5,0,0
/global/archives/8230,desktop,1,1,1,1,11,5,0,0
/global/archives/831,desktop,1,2,1,1,0,5,0,0
/global/archives/8383,desktop,1,1,1,1,5,5,0,0
/global/archives/8383,mobile,1,1,1,1,0,4,0,0
/global/archives/8553,desktop,1,1,1,1,0,2,0,0
/global/archives/878,desktop,1,2,1,1,168,5,0,0
/global/archives/8914,desktop,1,1,1,1,82,5,0,0
/global/archives/8914,mobile,1,2,1,1,6,4,0,0
/global/archives/9129,desktop,1,1,1,1,0,2,0,0
/global/archives/9191,desktop,1,2,1,1,0,5,0,0
/global/archives/9286,desktop,1,1,1,1,9,5,0,0
/global/archives/9354,desktop,1,1,1,1,37,4,0,0
/global/archives/9493,mobile,1,1,1,1,0,4,0,0
/global/archives/9509,desktop,1,1,1,1,2,5,0,0
/global/archives/9668,desktop,1,1,1,1,24,6,0,0
/global/archives/9682,desktop,1,1,1,1,68,6,0,0
/global/archives/9695,desktop,1,1,1,1,6,5,0,0
/global/archives/9709,mobile,1,1,1,1,38,3,0,0
/global/archives/9740,desktop,1,1,1,1,11,3,0,0
/global/archives/9740,mobile,1,1,1,1,18,6,0,0
/global/archives/9837,desktop,1,1,1,1,26,5,0,0
/global/archives/9978,desktop,1,1,1,1,0,3,0,0
/global/archives/category/ces/previous,desktop,1,1,1,1,27,4,0,0
/global/archives/category/corporate/sk-energy,desktop,1,1,1,1,7,5,0,0
/global/archives/category/corporate/sk-enmove,smart tv,1,1,1,1,0,5,0,0
/global/archives/category/corporates,mobile,1,1,1,1,0,3,0,0
/global/archives/category/insight/expert-voice,desktop,1,2,2,0.5,12,6,0,0
/global/archives/category/insight/series,desktop,1,1,1,1,2,4,0,0
/global/archives/category/insight/trend_report,mobile,1,1,1,1,17,4,0,0
/global/archives/category/people,mobile,1,1,1,1,6,4,0,0
/global/archives/category/people/onsite-report,mobile,1,1,1,1,17,4,0,0
/global/archives/category/people/sustainability,desktop,1,1,1,1,4,4,0,0
/global/archives/category/press-room/financial-results,tablet,1,1,1,1,0,4,0,0
/global/archives/category/social-value/social-enterprise,desktop,1,1,1,1,3,5,0,0
/global/archives/tag/2024-q1,desktop,1,1,1,1,5,5,0,0
/global/archives/tag/australia,desktop,1,1,1,1,4,4,0,0
/global/archives/tag/bayu-undan-ccs-project,mobile,1,1,1,1,5,3,0,0
/global/archives/tag/board-of-directors,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/busan-world-expo-2030,mobile,1,1,0,0,0,3,0,0
/global/archives/tag/carbon-storage,mobile,1,1,1,1,1,3,0,0
/global/archives/tag/ccus,desktop,1,1,1,1,10,5,0,0
/global/archives/tag/chemical,desktop,1,1,1,1,11,4,0,0
/global/archives/tag/cho-kyung-mok,desktop,1,1,1,1,8,6,0,0
/global/archives/tag/cic,desktop,1,1,1,1,5,4,0,0
/global/archives/tag/ecopro-bm,desktop,1,1,1,1,1,4,0,0
/global/archives/tag/ek-energy,desktop,1,1,1,1,11,5,0,0
/global/archives/tag/electric-vehicle-industry,desktop,1,1,1,1,0,3,0,0
/global/archives/tag/electric-vehicles,mobile,1,1,1,1,19,4,0,0
/global/archives/tag/europe,desktop,1,1,1,1,34,5,0,0
/global/archives/tag/europe,mobile,1,1,1,1,7,5,0,0
/global/archives/tag/ev,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/ev-battery,desktop,1,1,1,1,4,4,0,0
/global/archives/tag/ev-charging,desktop,1,1,1,1,4,4,0,0
/global/archives/tag/ferrari,desktop,1,1,1,1,24,5,0,0
/global/archives/tag/fiji,mobile,1,1,1,1,3,5,0,0
/global/archives/tag/food-truck,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/g-15-ap-block,mobile,1,1,1,1,4,5,0,0
/global/archives/tag/georgia,mobile,1,1,1,1,12,5,0,0
/global/archives/tag/germany,desktop,1,1,1,1,4,5,0,0
/global/archives/tag/germany,mobile,1,1,1,1,6,5,0,0
/global/archives/tag/global-forum,mobile,1,1,1,1,14,5,0,0
/global/archives/tag/gs-energy,desktop,1,1,1,1,11,6,0,0
/global/archives/tag/kleannara,desktop,1,1,1,1,4,5,0,0
/global/archives/tag/lithium-ion-battery,mobile,1,1,1,1,55,6,0,0
/global/archives/tag/malaysia,desktop,1,1,1,1,9,5,0,0
/global/archives/tag/merger,desktop,1,1,1,1,0,1,0,0
/global/archives/tag/mou,mobile,1,1,1,1,5,3,0,0
/global/archives/tag/msci,desktop,1,1,1,1,2,4,0,0
/global/archives/tag/nmc,desktop,1,1,1,1,4,6,0,0
/global/archives/tag/op,desktop,1,1,1,1,5,4,0,0
/global/archives/tag/packaging-forum,desktop,1,1,1,1,8,5,0,0
/global/archives/tag/pbat,desktop,1,1,1,1,6,5,0,0
/global/archives/tag/poe,desktop,1,1,1,1,9,5,0,0
/global/archives/tag/poland,desktop,1,1,1,1,6,5,0,0
/global/archives/tag/polymer,desktop,1,1,1,1,7,5,0,0
/global/archives/tag/refrigerants,desktop,1,1,1,1,16,4,0,0
/global/archives/tag/revenue,desktop,1,1,1,1,5,4,0,0
/global/archives/tag/roadmap,desktop,1,1,1,1,1,5,0,0
/global/archives/tag/roh-jae-sok,desktop,1,1,1,1,3,5,0,0
/global/archives/tag/sinopec,desktop,1,1,1,1,23,3,0,0
/global/archives/tag/sinopec-sk-wuhan-petrochemical,desktop,1,1,1,1,60,5,0,0
/global/archives/tag/sk-battery-america,desktop,1,1,1,1,11,3,0,0
/global/archives/tag/sk-earthon,mobile,1,1,1,1,8,3,0,0
/global/archives/tag/sk-earthon-kuala-lumpur,desktop,1,1,1,1,10,5,0,0
/global/archives/tag/sk-energy,desktop,1,1,1,1,0,3,0,0
/global/archives/tag/sk-global-chemical,desktop,1,1,1,1,0,4,0,0
/global/archives/tag/sk-global-forum,mobile,1,1,1,1,1,5,0,0
/global/archives/tag/sk-hi-tech-battery-materials,desktop,1,1,1,1,16,5,0,0
/global/archives/tag/sk-hi-tech-battery-materials-poland,desktop,1,1,1,1,4,5,0,0
/global/archives/tag/sk-incheon-petrochemical,desktop,1,2,1,1,0,6,0,0
/global/archives/tag/sk-innovations-institute-of-environmental-science-technology,desktop,1,1,1,1,20,3,0,0
/global/archives/tag/sk-lubricants,desktop,1,1,1,1,77,4,0,0
/global/archives/tag/sk-on,desktop,1,2,1,1,0,5,0,0
/global/archives/tag/sk-primacor-europe,mobile,1,1,1,1,21,5,0,0
/global/archives/tag/sk-tank-terminal,desktop,1,1,1,1,9,5,0,0
/global/archives/tag/skbm,desktop,1,2,1,1,1,6,0,0
/global/archives/tag/skbmc,desktop,1,1,1,1,4,4,0,0
/global/archives/tag/ske,desktop,1,1,1,1,10,5,0,0
/global/archives/tag/skei-singapore,mobile,1,1,1,1,0,4,0,0
/global/archives/tag/sken,desktop,1,1,1,1,11,6,0,0
/global/archives/tag/skeo,desktop,1,1,1,1,79,6,0,0
/global/archives/tag/sk综合化学,mobile,1,1,1,1,6,5,0,0
/global/archives/tag/sustainable-aviation-fuel,desktop,1,1,1,1,9,4,0,0
/global/archives/tag/tiktok,desktop,1,1,1,1,4,6,0,0
/global/archives/tag/ulsan-clx,desktop,1,1,1,1,15,5,0,0
/global/archives/tag/ulsan-complex,desktop,1,1,1,1,6,5,0,0
/global/archives/tag/used-car,desktop,1,1,1,1,11,6,0,0
/global/archives/tag/vwbe,mobile,1,1,1,1,2,6,0,0
/global/family-site-links,mobile,1,1,1,1,6,5,0,0
/global/news/,mobile,1,1,1,1,0,5,0,0
/global/terms-and-conditions,tablet,1,1,1,1,0,2,0,0
/global/who-we-are,desktop,1,1,1,1,26,5,0,0
/global/who-we-are,mobile,1,1,1,1,9,4,0,0
/global/archives/15664,mobile,0,1,1,0,76,2,0,0
/global/archives/18283,mobile,0,1,1,0,64,1,0,0
/global/archives/tag/batteries,desktop,0,1,1,0,7,3,0,0
