# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240812
# 종료일: 20240818
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/7445,google,10,11,9,1.1111111111111112,108.88888888888889,48,0,0
/global/archives/8327,google,10,4,3,3.3333333333333335,57,38,0,0
/global/archives/category/corporates/sk-energy,google,10,9,9,1.1111111111111112,98.22222222222223,38,0,0
/global/archives/category/corporates/sk-geo-centric,google,10,6,6,1.6666666666666667,15.166666666666666,35,0,0
/global/archives/12022,google,9,8,6,1.5,35.166666666666664,38,0,0
/global/archives/17460,google,9,9,8,1.125,3.625,37,0,0
/global/archives/18388,google,9,10,8,1.125,2.125,38,0,0
/global/archives/7991,google,9,7,2,4.5,1,26,0,0
/global/archives/9548,google,9,10,8,1.125,48.125,38,0,0
/global/archives/category/corporates/sk-earthon,google,9,10,7,1.2857142857142858,13.714285714285714,31,0,0
/global/archives/category/press-room/financial-results,skinnovation.com,9,7,4,2.25,16.5,31,0,0
/global/archives/10774,google,8,7,6,1.3333333333333333,63.5,37,0,0
/global/archives/14634,google,8,9,7,1.1428571428571428,30.428571428571427,39,0,0
/global/archives/16154,google,8,8,6,1.3333333333333333,28.833333333333332,34,0,0
/global/archives/17569,google,8,7,7,1.1428571428571428,24,37,0,0
/global/archives/17595,google,8,9,6,1.3333333333333333,12.666666666666666,37,0,0
/global/archives/18022,(direct),8,7,4,2,13.75,26,0,0
/global/archives/18436,(direct),8,9,4,2,13.25,33,0,0
/global/archives/18695,(direct),8,6,6,1.3333333333333333,13.833333333333334,27,0,0
/global/archives/9910,(direct),8,8,8,1,22.875,37,0,0
/global/archives/category/insight,(direct),8,8,8,1,17.625,30,0,0
/global/archives/tag/pouch-type-battery,google,8,4,4,2,17.75,35,0,0
/global/archives/12692,google,7,8,4,1.75,0.25,28,0,0
/global/archives/13780,google,7,7,5,1.4,2.4,26,0,0
/global/archives/16532,google,7,9,7,1,99.57142857142857,35,0,0
/global/archives/18361,google,7,6,5,1.4,12.2,26,0,0
/global/archives/3820,google,7,8,7,1,23.857142857142858,34,0,0
/global/archives/category/corporates/sk-innovation,skinnovation.com,7,6,4,1.75,16.5,27,0,0
/global/archives/category/corporates/sk-on,(not set),7,2,2,3.5,91,28,0,0
/global/archives/category/press-room,google,7,6,6,1.1666666666666667,15.166666666666666,27,0,0
/global/archives/category/press-room/financial-results,bing,7,3,2,3.5,65.5,28,0,0
/global/archives/tag/g-15-ap-block,google,7,4,4,1.75,8,30,0,0
/global/archives/14065,google,6,6,6,1,62,30,0,0
/global/archives/14226,google,6,7,6,1,62.333333333333336,27,0,0
/global/archives/16060,google,6,4,4,1.5,74,27,0,0
/global/archives/16493,google,6,6,6,1,34.5,28,0,0
/global/archives/16970,google,6,7,4,1.5,9.5,26,0,0
/global/archives/18546,skinnovation.com,6,6,4,1.5,103.5,24,0,0
/global/archives/18608,skinnovation.com,6,5,4,1.5,24.75,20,0,0
/global/archives/18639,(direct),6,7,7,0.8571428571428571,8.428571428571429,24,0,0
/global/archives/18659,(not set),6,6,4,1.5,75.75,18,0,0
/global/archives/18659,linkedin.com,6,5,4,1.5,26.5,25,0,0
/global/archives/category/corporates/sk-enmove,google,6,4,4,1.5,10.5,21,0,0
/global/archives/category/corporates/sk-ie-technology,google,6,5,5,1.2,13.2,26,0,0
/global/archives/category/people,(direct),6,7,7,0.8571428571428571,10.857142857142858,18,0,0
/global/archives/tag/board-of-directors,google,6,2,2,3,24,20,0,0
/global/,(not set),5,2,2,2.5,29.5,17,0,0
/global/archives/10939,(direct),5,3,2,2.5,12.5,15,0,0
/global/archives/11161,google,5,6,5,1,24.8,24,0,0
/global/archives/12147,google,5,5,5,1,28.2,23,0,0
/global/archives/12274/skee,google,5,4,4,1.25,9.5,24,0,0
/global/archives/13521,google,5,5,5,1,18.2,24,0,0
/global/archives/13780,(direct),5,5,4,1.25,12,21,0,0
/global/archives/14193,google,5,4,3,1.6666666666666667,18.666666666666668,20,0,0
/global/archives/15103,google,5,3,3,1.6666666666666667,25.333333333333332,19,0,0
/global/archives/15687,skenmove.com,5,6,5,1,10.2,20,0,0
/global/archives/16060,sktradinginternational.com,5,4,4,1.25,23.75,24,0,0
/global/archives/16169,google,5,4,4,1.25,19.5,21,0,0
/global/archives/17623,google,5,6,5,1,31.4,27,0,0
/global/archives/18283,google,5,5,3,1.6666666666666667,15.333333333333334,21,0,0
/global/archives/18301,google,5,5,4,1.25,11.75,23,0,0
/global/archives/18436,google,5,5,4,1.25,60.25,24,0,0
/global/archives/18445,google,5,5,4,1.25,4,19,0,0
/global/archives/18546,statics.teams.cdn.office.net,5,5,2,2.5,174,23,0,0
/global/archives/18690,skinnovation.com,5,2,2,2.5,51.5,18,0,0
/global/archives/4518,google,5,4,3,1.6666666666666667,85.33333333333333,24,0,0
/global/archives/489,google,5,4,4,1.25,57.5,18,0,0
/global/archives/category/corporates/sk-ie-technology,eng.skietechnology.com,5,1,1,5,65,20,0,0
/global/archives/category/corporates/sk-rading-international,google,5,4,4,1.25,23.75,23,0,0
/global/archives/category/people/inno-people,google,5,5,5,1,10.2,18,0,0
/global/archives/category/press-room,eng.skearthon.com,5,2,2,2.5,19.5,19,0,0
/global/archives/category/press-room,gateway.zscalerthree.net,5,4,1,5,11,17,0,0
/global/,eng.skearthon.com,4,4,4,1,27.25,21,0,0
/global/archives/10322,zalo,4,4,2,2,10.5,15,0,0
/global/archives/11400,google,4,3,3,1.3333333333333333,32,14,0,0
/global/archives/11807,google,4,4,3,1.3333333333333333,60.666666666666664,18,0,0
/global/archives/12190,google,4,4,4,1,6.75,19,0,0
/global/archives/12220,google,4,5,4,1,1.75,19,0,0
/global/archives/13329,google,4,6,4,1,5.5,19,0,0
/global/archives/13595,edisonawards.com,4,2,2,2,61.5,16,0,0
/global/archives/14083,google,4,4,2,2,20.5,16,0,0
/global/archives/14179,google,4,3,2,2,26,17,0,0
/global/archives/15353,google,4,3,3,1.3333333333333333,42.333333333333336,14,0,0
/global/archives/15374,skenergy.com,4,4,4,1,39.25,21,0,0
/global/archives/15638,eng.skietechnology.com,4,1,1,4,27,16,0,0
/global/archives/15654,google,4,3,3,1.3333333333333333,14.666666666666666,15,0,0
/global/archives/15985,google,4,4,4,1,10.25,21,0,0
/global/archives/17047,google,4,4,4,1,14,18,0,0
/global/archives/17216,(direct),4,3,3,1.3333333333333333,42.666666666666664,17,0,0
/global/archives/17356,google,4,4,4,1,60.5,17,0,0
/global/archives/17356,skenmove.com,4,3,3,1.3333333333333333,39.333333333333336,14,0,0
/global/archives/17623,(direct),4,3,3,1.3333333333333333,63,15,0,0
/global/archives/1768,google,4,4,3,1.3333333333333333,103,21,0,0
/global/archives/17737,google,4,4,4,1,68.5,19,0,0
/global/archives/17978,google,4,4,4,1,42.25,22,0,0
/global/archives/18107,(direct),4,4,4,1,87.75,19,0,0
/global/archives/18374,google,4,4,3,1.3333333333333333,44.666666666666664,16,0,0
/global/archives/18388,(direct),4,4,4,1,467.25,19,0,0
/global/archives/3962,google,4,4,4,1,28.25,20,0,0
/global/archives/4360,google,4,3,3,1.3333333333333333,28,19,0,0
/global/archives/5892,google,4,3,3,1.3333333333333333,14.666666666666666,19,0,0
/global/archives/6824,google,4,4,3,1.3333333333333333,34.333333333333336,18,0,0
/global/archives/7043,google,4,4,3,1.3333333333333333,170.33333333333334,18,0,0
/global/archives/9668,google,4,4,3,1.3333333333333333,13,16,0,0
/global/archives/category/corporate/sk-incheon-petrochem,skincheonpetrochem.com,4,2,2,2,13,16,0,0
/global/archives/category/corporates/sk-innovation,(direct),4,4,4,1,20.5,13,0,0
/global/archives/category/insight,google,4,4,4,1,3.75,13,0,0
/global/archives/category/press-room/financial-results,eng.skearthon.com,4,1,1,4,23,16,0,0
/global/archives/category/press-room/press-release,skinnovation.com,4,5,4,1,32.75,16,0,0
/global/archives/tag/2024-q2,(direct),4,2,1,4,19,16,0,0
/global/archives/tag/financial-results,google,4,4,4,1,5,15,0,0
/global/archives/tag/hcpp,google,4,1,1,4,22,16,0,0
/global/archives/tag/ncm811,google,4,4,4,1,6.75,21,0,0
/global/archives/tag/sk-primacor-europe,google,4,4,4,1,21.25,21,0,0
/global/archives/tag/skbmp,google,4,4,3,1.3333333333333333,31.333333333333332,17,0,0
/global/latestnews,linkedin.com,4,3,1,4,25,15,0,0
/global/,eng.skgeocentric.com,3,2,1,3,15,11,0,0
/global/archives/1058,google,3,3,2,1.5,2,11,0,0
/global/archives/10774,(direct),3,3,3,1,0,12,0,0
/global/archives/10913,(direct),3,3,3,1,7.333333333333333,13,0,0
/global/archives/11214,bing,3,3,2,1.5,52,14,0,0
/global/archives/11537,google,3,3,3,1,48,15,0,0
/global/archives/12022,bing,3,4,2,1.5,4.5,15,0,0
/global/archives/13595,google,3,3,3,1,27.666666666666668,17,0,0
/global/archives/14243,google,3,3,3,1,15.666666666666666,12,0,0
/global/archives/14243,skenmove.com,3,3,3,1,5.333333333333333,13,0,0
/global/archives/14491,google,3,5,3,1,40.666666666666664,16,0,0
/global/archives/14565,google,3,1,1,3,43,10,0,0
/global/archives/14634,(direct),3,3,2,1.5,82,12,0,0
/global/archives/14634,ecosia.org,3,3,1,3,398,12,0,0
/global/archives/1493,google,3,3,3,1,30.666666666666668,13,0,0
/global/archives/15204,google,3,3,3,1,7.333333333333333,11,0,0
/global/archives/15259,(direct),3,2,2,1.5,8,13,0,0
/global/archives/15592,bing,3,2,2,1.5,6,13,0,0
/global/archives/15937,google,3,4,1,3,1,13,0,0
/global/archives/16131,google,3,3,3,1,26.666666666666668,10,0,0
/global/archives/16448,google,3,5,3,1,16,18,0,0
/global/archives/16583,google,3,4,2,1.5,0,12,0,0
/global/archives/16719,google,3,2,2,1.5,19.5,14,0,0
/global/archives/17386,google,3,3,3,1,40,14,0,0
/global/archives/17569,skenmove.com,3,4,3,1,1.6666666666666667,14,0,0
/global/archives/17950,google,3,4,3,1,38.333333333333336,17,0,0
/global/archives/18065,(direct),3,3,3,1,8.333333333333334,13,0,0
/global/archives/18140,(direct),3,3,3,1,0,11,0,0
/global/archives/18167,google,3,4,2,1.5,70,16,0,0
/global/archives/18361,(direct),3,4,4,0.75,0.5,9,0,0
/global/archives/18421,google,3,3,3,1,107.33333333333333,13,0,0
/global/archives/18436,skinnovation.com,3,3,3,1,4,12,0,0
/global/archives/18478,(direct),3,3,1,3,1,10,0,0
/global/archives/18546,bing,3,4,2,1.5,18.5,12,0,0
/global/archives/18608,bing,3,3,3,1,22.333333333333332,14,0,0
/global/archives/18659,eng.skearthon.com,3,3,3,1,56.666666666666664,11,0,0
/global/archives/3464,google,3,2,1,3,6,10,0,0
/global/archives/3473,google,3,3,3,1,35,14,0,0
/global/archives/3709,(direct),3,3,3,1,0.6666666666666666,11,0,0
/global/archives/3709,google,3,3,3,1,11.333333333333334,12,0,0
/global/archives/3820,bing,3,3,3,1,21.333333333333332,13,0,0
/global/archives/3962,bing,3,4,3,1,55.333333333333336,15,0,0
/global/archives/4308,google,3,3,3,1,48.333333333333336,17,0,0
/global/archives/4309,cn.bing.com,3,5,3,1,11.333333333333334,15,0,0
/global/archives/4921,google,3,3,3,1,25.333333333333332,14,0,0
/global/archives/5234,google,3,4,3,1,8.666666666666666,14,0,0
/global/archives/6216,(direct),3,3,3,1,4.666666666666667,12,0,0
/global/archives/7302,(direct),3,4,1,3,110,16,0,0
/global/archives/7596,google,3,2,2,1.5,30,12,0,0
/global/archives/9709,google,3,3,3,1,28,11,0,0
/global/archives/category/corporates,(direct),3,4,3,1,11,11,0,0
/global/archives/category/corporates,skinnovation.com,3,3,2,1.5,10.5,13,0,0
/global/archives/category/corporates/sk-energy,bing,3,4,3,1,6.333333333333333,13,0,0
/global/archives/category/corporates/sk-energy,gemini.google.com,3,1,1,3,77,13,0,0
/global/archives/category/insight/trend_report,google,3,3,3,1,9,12,0,0
/global/archives/category/press-room,skinnovation.com,3,2,2,1.5,7.5,10,0,0
/global/archives/tag/2024-q2,google,3,2,2,1.5,13,11,0,0
/global/archives/tag/green-bonds,google,3,3,3,1,5,15,0,0
/global/archives/tag/rhee-jang-weon,google,3,2,1,3,13,12,0,0
/global/archives/tag/skbh,google,3,4,3,1,7,16,0,0
/global/archives/tag/skei-singapore,google,3,2,2,1.5,11,13,0,0
/global/archives/tag/skipc,google,3,3,3,1,7,15,0,0
/global/archives/tag/sko,(direct),3,3,3,1,0.6666666666666666,13,0,0
/global/archives/tag/sk综合化学,google,3,2,2,1.5,13,14,0,0
/global/terms-and-conditions,google,3,2,2,1.5,22,12,0,0
/global/,chatgpt.com,2,1,1,2,16,6,0,0
/global/,cn.bing.com,2,2,2,1,2,7,0,0
/global/,eng.skietechnology.com,2,2,2,1,23,12,0,0
/global/,sktradinginternational.com,2,2,2,1,4.5,6,0,0
/global/archives/10133,(direct),2,1,1,2,0,6,0,0
/global/archives/10264,google,2,2,2,1,11,10,0,0
/global/archives/10276,google,2,2,2,1,2,7,0,0
/global/archives/10713,google,2,2,2,1,25.5,10,0,0
/global/archives/10774,bing,2,2,1,2,0,7,0,0
/global/archives/10842,google,2,2,1,2,17,8,0,0
/global/archives/10939,google,2,2,2,1,32.5,10,0,0
/global/archives/10985,bing,2,2,2,1,110.5,11,0,0
/global/archives/11087,google,2,2,2,1,17.5,9,0,0
/global/archives/11161,chatgpt.com,2,1,1,2,0,7,0,0
/global/archives/12008,google,2,2,2,1,3,9,0,0
/global/archives/12036,google,2,2,1,2,0,7,0,0
/global/archives/12106,(direct),2,2,2,1,0,8,0,0
/global/archives/1257,google,2,2,2,1,2.5,10,0,0
/global/archives/13327,google,2,2,1,2,0,6,0,0
/global/archives/13544,google,2,2,2,1,10,8,0,0
/global/archives/14083,(direct),2,2,2,1,0,6,0,0
/global/archives/14354,google,2,2,2,1,10,7,0,0
/global/archives/14688,google,2,2,2,1,71.5,9,0,0
/global/archives/14770,google,2,2,2,1,28,12,0,0
/global/archives/15007,google,2,2,2,1,12.5,11,0,0
/global/archives/15007,skenergy.com,2,2,2,1,151.5,7,0,0
/global/archives/15067,google,2,2,2,1,12,8,0,0
/global/archives/15259,google,2,3,2,1,29,7,0,0
/global/archives/15462,google,2,4,2,1,47,10,0,0
/global/archives/15490,(direct),2,2,2,1,12.5,10,0,0
/global/archives/15574,google,2,3,2,1,0,8,0,0
/global/archives/15592,(direct),2,2,2,1,2,8,0,0
/global/archives/15840,google,2,2,2,1,4.5,8,0,0
/global/archives/16286,(direct),2,2,2,1,0,8,0,0
/global/archives/16286,google,2,2,1,2,4,7,0,0
/global/archives/16613,google,2,2,1,2,33,8,0,0
/global/archives/16787,google,2,2,2,1,94,11,0,0
/global/archives/16939,(not set),2,1,1,2,143,8,0,0
/global/archives/16939,google,2,3,2,1,1,11,0,0
/global/archives/17144,google,2,2,2,1,22,8,0,0
/global/archives/17216,linkedin.com,2,2,2,1,13.5,9,0,0
/global/archives/1722,google,2,1,1,2,0,6,0,0
/global/archives/17313,google,2,2,2,1,4.5,7,0,0
/global/archives/17426,(direct),2,2,2,1,14,10,0,0
/global/archives/17426,chatgpt.com,2,2,2,1,1,9,0,0
/global/archives/17426,skenmove.com,2,2,1,2,26,9,0,0
/global/archives/17446,google,2,2,2,1,30.5,7,0,0
/global/archives/17476,google,2,3,2,1,10.5,12,0,0
/global/archives/17796,google,2,2,2,1,32.5,8,0,0
/global/archives/17817,google,2,2,2,1,21.5,8,0,0
/global/archives/17893,google,2,1,1,2,0,4,0,0
/global/archives/17965,google,2,2,2,1,5.5,7,0,0
/global/archives/18208/sk인천석유화학-우리함께줍깅해요-5,google,2,1,1,2,15,8,0,0
/global/archives/18283,(direct),2,2,2,1,0,8,0,0
/global/archives/18301,(direct),2,2,2,1,5,8,0,0
/global/archives/18388,skinnovation.com,2,2,2,1,7.5,9,0,0
/global/archives/18546,eng.skearthon.com,2,2,2,1,15,8,0,0
/global/archives/18546,gemini.google.com,2,1,1,2,28,8,0,0
/global/archives/18571,(direct),2,2,2,1,3,7,0,0
/global/archives/18608,linkedin.com,2,3,2,1,38,7,0,0
/global/archives/18623,(direct),2,2,2,1,0,6,0,0
/global/archives/18659,skinnovation.com,2,3,2,1,124,7,0,0
/global/archives/18695,linkedin.com,2,2,2,1,1,6,0,0
/global/archives/2490,copilot.microsoft.com,2,1,1,2,49,8,0,0
/global/archives/2576,google,2,1,1,2,25,7,0,0
/global/archives/298,google,2,2,2,1,20.5,9,0,0
/global/archives/3005,google,2,1,1,2,84,8,0,0
/global/archives/3139,google,2,1,1,2,49,9,0,0
/global/archives/4499,google,2,2,2,1,0,8,0,0
/global/archives/4751,google,2,2,2,1,16,11,0,0
/global/archives/4776,google,2,1,1,2,18,6,0,0
/global/archives/4844,google,2,2,2,1,10,10,0,0
/global/archives/5310,google,2,1,1,2,5,9,0,0
/global/archives/542,google,2,2,2,1,6.5,10,0,0
/global/archives/564,google,2,2,2,1,8,11,0,0
/global/archives/5944,google,2,2,2,1,58,11,0,0
/global/archives/6150,google,2,2,2,1,14,10,0,0
/global/archives/6216,bing,2,1,1,2,239,9,0,0
/global/archives/6807,google,2,2,2,1,17,10,0,0
/global/archives/7292,google,2,2,2,1,24,10,0,0
/global/archives/7445,duckduckgo,2,2,1,2,0,7,0,0
/global/archives/7476,google,2,2,2,1,274.5,9,0,0
/global/archives/751,google,2,2,1,2,0,7,0,0
/global/archives/7919,google,2,2,2,1,12,9,0,0
/global/archives/8152,google,2,3,1,2,42,10,0,0
/global/archives/822,google,2,2,2,1,24.5,10,0,0
/global/archives/8310,google,2,1,1,2,25,8,0,0
/global/archives/8383,google,2,2,2,1,2.5,9,0,0
/global/archives/8400,google,2,2,2,1,7,9,0,0
/global/archives/8428,google,2,3,2,1,2,11,0,0
/global/archives/8846,google,2,2,2,1,49,8,0,0
/global/archives/9043,google,2,1,1,2,2,8,0,0
/global/archives/9548,naver,2,2,1,2,24,10,0,0
/global/archives/9770,google,2,2,2,1,6,10,0,0
/global/archives/category/corporate/sk-on,(direct),2,1,1,2,39,9,0,0
/global/archives/category/corporate/sk-on,skinnovation.com,2,2,1,2,21,8,0,0
/global/archives/category/corporates,bing,2,2,2,1,50.5,9,0,0
/global/archives/category/corporates,eng.skietechnology.com,2,1,1,2,29,8,0,0
/global/archives/category/corporates,skenergy.com,2,2,1,2,25,8,0,0
/global/archives/category/corporates/sk-earthon,eng.skgeocentric.com,2,2,1,2,5,9,0,0
/global/archives/category/corporates/sk-energy,(direct),2,1,1,2,40,8,0,0
/global/archives/category/corporates/sk-energy,eng.sk-on.com,2,1,1,2,25,7,0,0
/global/archives/category/corporates/sk-enmove,eng.skgeocentric.com,2,2,1,2,2,7,0,0
/global/archives/category/corporates/sk-enterm,eng.skgeocentric.com,2,2,1,2,6,7,0,0
/global/archives/category/corporates/sk-geo-centric,skenmove.com,2,2,1,2,42,7,0,0
/global/archives/category/corporates/sk-ie-technology,eng.skgeocentric.com,2,2,1,2,2,8,0,0
/global/archives/category/corporates/sk-incheon-petrochem,eng.skgeocentric.com,2,2,1,2,2,7,0,0
/global/archives/category/corporates/sk-on,(direct),2,2,2,1,9,6,0,0
/global/archives/category/corporates/sk-on,eng.skgeocentric.com,2,2,1,2,3,7,0,0
/global/archives/category/corporates/sk-on,linkedin.com,2,3,1,2,6,9,0,0
/global/archives/category/corporates/sk-on,skenergy.com,2,1,1,2,36,7,0,0
/global/archives/category/corporates/sk-rading-international,eng.skgeocentric.com,2,2,1,2,2,7,0,0
/global/archives/category/corporates/sk-rading-international,sktradinginternational.com,2,1,1,2,17,8,0,0
/global/archives/category/insight/expert-voice,google,2,2,2,1,12,7,0,0
/global/archives/category/insight/trend_report,(direct),2,2,2,1,17,8,0,0
/global/archives/category/insight/trend_report,linkedin.com,2,2,2,1,2.5,8,0,0
/global/archives/category/insight/trend_report,skinnovation.com,2,2,2,1,12,7,0,0
/global/archives/category/people,cn.bing.com,2,1,1,2,47,7,0,0
/global/archives/category/people,google,2,3,3,0.6666666666666666,9.333333333333334,11,0,0
/global/archives/category/people,skenergy.com,2,3,2,1,8,9,0,0
/global/archives/category/people/onsite-report,google,2,2,2,1,17.5,8,0,0
/global/archives/category/press-room/financial-results,cn.bing.com,2,2,1,2,5,9,0,0
/global/archives/category/press-room/financial-results,eng.sk-on.com,2,1,1,2,15,7,0,0
/global/archives/category/press-room/financial-results,statics.teams.cdn.office.net,2,1,1,2,13,7,0,0
/global/archives/category/press-room/issue-fact,google,2,1,1,2,12,8,0,0
/global/archives/category/press-room/issue-fact,skinnovation.com,2,2,2,1,9,7,0,0
/global/archives/category/press-room/press-release,bing,2,2,1,2,12,8,0,0
/global/archives/category/press-room/press-release,eng.sk-on.com,2,2,2,1,54.5,8,0,0
/global/archives/category/press-room/press-release,eng.skearthon.com,2,2,2,1,44.5,8,0,0
/global/archives/category/press-room/press-release,skincheonpetrochem.com,2,1,1,2,18,8,0,0
/global/archives/tag/australia,google,2,2,2,1,9,8,0,0
/global/archives/tag/carbon-capture-and-storage,google,2,2,1,2,42,7,0,0
/global/archives/tag/cathode-active-materials,bing,2,1,1,2,4,8,0,0
/global/archives/tag/ccu,google,2,2,1,2,5,10,0,0
/global/archives/tag/europe,google,2,2,2,1,20.5,10,0,0
/global/archives/tag/ford,google,2,2,2,1,0,8,0,0
/global/archives/tag/forecast,(direct),2,1,1,2,0,7,0,0
/global/archives/tag/germany,google,2,2,2,1,5,10,0,0
/global/archives/tag/ivancsa,google,2,2,2,1,9,11,0,0
/global/archives/tag/northvolt,google,2,1,1,2,13,8,0,0
/global/archives/tag/separator,google,2,1,1,2,10,9,0,0
/global/archives/tag/sk-gc-americas,google,2,2,2,1,31.5,11,0,0
/global/archives/tag/sk-supex-council,google,2,2,2,1,6,9,0,0
/global/archives/tag/skba,google,2,2,2,1,9.5,10,0,0
/global/archives/tag/skgca,google,2,1,1,2,5,7,0,0
/global/archives/tag/skti,yahoo,2,1,1,2,7,7,0,0
/global/sustainability-report,bing,2,2,2,1,3,9,0,0
/global/sustainability-report,google,2,3,2,1,2.5,11,0,0
/global/terms-and-conditions,linkedin.com,2,4,2,1,0,10,0,0
/global/who-we-are,google,2,2,2,1,17.5,9,0,0
/global/,baidu,1,1,1,1,0,3,0,0
/global/,chn.sk-on.com,1,1,1,1,0,3,0,0
/global/,gemini.google.com,1,1,1,1,34,5,0,0
/global/,skenergy.com,1,1,1,1,7,3,0,0
/global/,statics.teams.cdn.office.net,1,1,1,1,0,3,0,0
/global/,theofficialboard.com,1,1,1,1,15,5,0,0
/global/archives,google,1,1,1,1,2,4,0,0
/global/archives/,eng.sk-on.com,1,1,1,1,2,4,0,0
/global/archives/10133,duckduckgo,1,1,1,1,12,4,0,0
/global/archives/10133,google,1,1,0,0,0,3,0,0
/global/archives/10322,(direct),1,2,1,1,0,6,0,0
/global/archives/10326,google,1,1,1,1,0,2,0,0
/global/archives/10328,google,1,1,1,1,37,5,0,0
/global/archives/1043,google,1,1,1,1,68,6,0,0
/global/archives/10445,google,1,1,1,1,8,5,0,0
/global/archives/10574,google,1,1,1,1,34,6,0,0
/global/archives/10654,bing,1,1,1,1,48,5,0,0
/global/archives/10654,google,1,1,1,1,41,5,0,0
/global/archives/10872,google,1,1,1,1,371,6,0,0
/global/archives/10913,google,1,1,1,1,0,3,0,0
/global/archives/10939,bing,1,1,1,1,24,5,0,0
/global/archives/10985,google,1,2,1,1,0,6,0,0
/global/archives/11087,skenergy.com,1,1,1,1,1468,5,0,0
/global/archives/11147,google,1,1,1,1,4,3,0,0
