# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240805
# 종료일: 20240811
페이지 경로 및 화면 클래스,국가,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/latestnews,India,5,5,4,1.25,14.5,23,0,0
/global/sustainability-report,Germany,5,7,2,2.5,10,25,0,0
/global/,Hong Kong,4,4,4,1,16.25,19,0,0
/global/,Taiwan,4,1,1,4,129,20,0,0
/global/,Ukraine,4,3,2,2,42.5,17,0,0
/global/archives/10774,South Korea,4,5,4,1,29.5,19,0,0
/global/archives/11286,Spain,4,2,1,4,34,14,0,0
/global/archives/12022,Indonesia,4,4,3,1.3333333333333333,12.666666666666666,17,0,0
/global/archives/12306,South Korea,4,4,4,1,5.5,16,0,0
/global/archives/12950,Canada,4,3,3,1.3333333333333333,16.333333333333332,19,0,0
/global/archives/13329,South Korea,4,5,4,1,18.75,16,0,0
/global/archives/13595,South Korea,4,3,3,1.3333333333333333,38,18,0,0
/global/archives/14415,Japan,4,3,2,2,21,16,0,0
/global/archives/15259,China,4,2,2,2,283,15,0,0
/global/archives/15374,Japan,4,5,4,1,3.25,19,0,0
/global/archives/17499,India,4,4,3,1.3333333333333333,205.66666666666666,15,0,0
/global/archives/18283,Singapore,4,4,2,2,0,12,0,0
/global/archives/18374,Singapore,4,4,2,2,0,12,0,0
/global/archives/18421,South Korea,4,5,4,1,1.25,13,0,0
/global/archives/18445,South Korea,4,4,4,1,32.25,18,0,0
/global/archives/18478,South Korea,4,5,3,1.3333333333333333,6,18,0,0
/global/archives/18608,Spain,4,1,1,4,245,16,0,0
/global/archives/18623,India,4,4,4,1,2,17,0,0
/global/archives/4776,China,4,4,4,1,33.5,19,0,0
/global/archives/6377,Italy,4,1,1,4,31,14,0,0
/global/archives/6807,South Korea,4,6,4,1,6,20,0,0
/global/archives/7670,South Korea,4,4,2,2,33.5,17,0,0
/global/archives/9668,South Korea,4,4,3,1.3333333333333333,6.666666666666667,16,0,0
/global/archives/9740,Singapore,4,4,2,2,108.5,15,0,0
/global/archives/9910,Indonesia,4,3,2,2,213,19,0,0
/global/archives/category/corporate/sk-energy,Indonesia,4,1,1,4,2,10,0,0
/global/archives/category/corporates/sk-earthon,Malaysia,4,3,3,1.3333333333333333,12,13,0,0
/global/archives/category/corporates/sk-ie-technology,India,4,4,2,2,13,15,0,0
/global/archives/category/corporates/sk-innovation,Singapore,4,4,4,1,8,17,0,0
/global/archives/category/corporates/sk-on,China,4,3,2,2,16.5,14,0,0
/global/archives/category/corporates/sk-on,India,4,3,1,4,8,15,0,0
/global/archives/category/insight/trend_report,South Korea,4,5,3,1.3333333333333333,6.666666666666667,15,0,0
/global/archives/category/people/sustainability,South Korea,4,3,2,2,14.5,16,0,0
/global/archives/category/press-room,South Korea,4,3,3,1.3333333333333333,23,13,0,0
/global/archives/category/press-room,United States,4,2,2,2,109.5,16,0,0
/global/archives/category/press-room/financial-results,Austria,4,4,2,2,7.5,18,0,0
/global/archives/category/press-room/issue-fact,South Korea,4,4,3,1.3333333333333333,9,17,0,0
/global/archives/tag/2024-q2,Japan,4,2,1,4,33,16,0,0
/global/archives/tag/skei-singapore,South Korea,4,3,3,1.3333333333333333,3.3333333333333335,19,0,0
/global/latestnews,Singapore,4,3,3,1.3333333333333333,24.333333333333332,15,0,0
/global/sustainability-report,Singapore,4,3,3,1.3333333333333333,14.333333333333334,17,0,0
/global/,Germany,3,4,3,1,0,12,0,0
/global/archives/10031,Brazil,3,3,1,3,13,12,0,0
/global/archives/10159,India,3,1,1,3,21,14,0,0
/global/archives/12072,South Korea,3,1,1,3,81,11,0,0
/global/archives/12274/skee,South Korea,3,3,3,1,10.666666666666666,17,0,0
/global/archives/12692,South Korea,3,2,2,1.5,105,15,0,0
/global/archives/13130,United States,3,3,3,1,0,12,0,0
/global/archives/13521,Japan,3,3,3,1,19.666666666666668,14,0,0
/global/archives/13595,Taiwan,3,1,1,3,37,14,0,0
/global/archives/13595,United States,3,2,2,1.5,12,11,0,0
/global/archives/13804,China,3,3,2,1.5,37,14,0,0
/global/archives/14309,South Korea,3,3,3,1,9.333333333333334,13,0,0
/global/archives/14634,United States,3,3,3,1,74,13,0,0
/global/archives/15259,Japan,3,3,2,1.5,105,12,0,0
/global/archives/15374,Netherlands,3,3,3,1,6.666666666666667,13,0,0
/global/archives/15374,Singapore,3,5,2,1.5,45,17,0,0
/global/archives/15374,United States,3,3,3,1,17.666666666666668,14,0,0
/global/archives/15490,Canada,3,3,3,1,17,14,0,0
/global/archives/15490,South Korea,3,4,3,1,10.333333333333334,16,0,0
/global/archives/15574,South Korea,3,1,1,3,27,8,0,0
/global/archives/15664,South Korea,3,3,3,1,9.333333333333334,13,0,0
/global/archives/15687,Pakistan,3,3,3,1,270.6666666666667,15,0,0
/global/archives/15964,Vietnam,3,3,2,1.5,49.5,15,0,0
/global/archives/16463,South Korea,3,2,1,3,81,12,0,0
/global/archives/16463,United States,3,3,2,1.5,15.5,12,0,0
/global/archives/16787,Singapore,3,3,3,1,10,9,0,0
/global/archives/17426,United Kingdom,3,3,2,1.5,15.5,16,0,0
/global/archives/17499,South Korea,3,2,2,1.5,16,11,0,0
/global/archives/17569,India,3,3,1,3,0,9,0,0
/global/archives/17595,India,3,4,2,1.5,8,14,0,0
/global/archives/17623,India,3,3,3,1,265.6666666666667,16,0,0
/global/archives/17623,Indonesia,3,2,2,1.5,43,11,0,0
/global/archives/17817,United Kingdom,3,4,3,1,106,15,0,0
/global/archives/17844,Hong Kong,3,3,2,1.5,1.5,14,0,0
/global/archives/17989,Singapore,3,3,2,1.5,0,9,0,0
/global/archives/18065,France,3,4,1,3,69,14,0,0
/global/archives/18065,India,3,3,3,1,27,13,0,0
/global/archives/18065,South Korea,3,4,3,1,0,11,0,0
/global/archives/18065,United States,3,4,3,1,16.333333333333332,12,0,0
/global/archives/18107,India,3,3,3,1,61,15,0,0
/global/archives/18107,Kuwait,3,2,1,3,314,13,0,0
/global/archives/18107,United Kingdom,3,2,2,1.5,1,12,0,0
/global/archives/18140,(not set),3,3,3,1,0,11,0,0
/global/archives/18283,South Korea,3,3,3,1,14.666666666666666,15,0,0
/global/archives/18361,South Korea,3,3,3,1,63.333333333333336,11,0,0
/global/archives/18374,United States,3,4,3,1,32,12,0,0
/global/archives/18388,(not set),3,3,3,1,0,12,0,0
/global/archives/18388,United States,3,2,2,1.5,158,13,0,0
/global/archives/18436,South Korea,3,4,3,1,96.33333333333333,14,0,0
/global/archives/18546,Canada,3,3,3,1,0,9,0,0
/global/archives/18546,Germany,3,4,2,1.5,93,17,0,0
/global/archives/18546,Japan,3,3,3,1,71,13,0,0
/global/archives/18546,Lithuania,3,3,3,1,0,9,0,0
/global/archives/18608,Finland,3,4,3,1,0.3333333333333333,13,0,0
/global/archives/18639,United Kingdom,3,3,3,1,10.666666666666666,12,0,0
/global/archives/18639,United States,3,3,3,1,13,14,0,0
/global/archives/2293,Poland,3,3,3,1,18.333333333333332,14,0,0
/global/archives/2675,South Korea,3,2,1,3,25,12,0,0
/global/archives/3123,United States,3,2,1,3,74,12,0,0
/global/archives/3709,Singapore,3,1,1,3,0,7,0,0
/global/archives/4612,Thailand,3,3,2,1.5,37.5,14,0,0
/global/archives/4921,United States,3,3,3,1,9.333333333333334,14,0,0
/global/archives/6216,Singapore,3,3,2,1.5,230.5,14,0,0
/global/archives/6824,China,3,3,3,1,6.666666666666667,10,0,0
/global/archives/8350,India,3,2,2,1.5,8,10,0,0
/global/archives/9910,Singapore,3,2,2,1.5,78.5,14,0,0
/global/archives/category/corporates/sk-energy,United States,3,2,2,1.5,47,13,0,0
/global/archives/category/corporates/sk-geo-centric,South Korea,3,3,3,1,8.666666666666666,11,0,0
/global/archives/category/corporates/sk-innovation,China,3,2,2,1.5,31.5,10,0,0
/global/archives/category/corporates/sk-innovation,United Kingdom,3,3,3,1,15.666666666666666,12,0,0
/global/archives/category/corporates/sk-on,Poland,3,2,2,1.5,103.5,12,0,0
/global/archives/category/corporates/sk-rading-international,India,3,3,1,3,2,10,0,0
/global/archives/category/insight,United States,3,4,4,0.75,11.5,14,0,0
/global/archives/category/insight/expert-voice,Hungary,3,1,1,3,65,12,0,0
/global/archives/category/press-room,India,3,3,3,1,25,11,0,0
/global/archives/category/press-room/financial-results,Australia,3,2,1,3,20,13,0,0
/global/archives/category/press-room/financial-results,Mexico,3,3,1,3,31,13,0,0
/global/archives/category/press-room/press-release,Hungary,3,1,1,3,122,12,0,0
/global/archives/tag/best-oil-company,South Korea,3,2,2,1.5,5.5,12,0,0
/global/archives/tag/bmic,South Korea,3,2,2,1.5,1,13,0,0
/global/archives/tag/g-15-ap-block,South Korea,3,3,3,1,6.333333333333333,16,0,0
/global/archives/tag/military,United States,3,1,1,3,11,12,0,0
/global/archives/tag/sk-tank-terminal,India,3,1,1,3,38,12,0,0
/global/archives/tag/solid-power,United States,3,2,2,1.5,21.5,14,0,0
/global/archives/tag/vwbe,South Korea,3,2,2,1.5,3,13,0,0
/global/sustainability-report,Norway,3,3,3,1,0,9,0,0
/global/sustainability-report,Switzerland,3,1,1,3,36,22,0,0
/global/,Argentina,2,2,2,1,16,7,0,0
/global/,Canada,2,2,2,1,11,10,0,0
/global/,Hungary,2,2,2,1,76,9,0,0
/global/,Spain,2,2,2,1,10,10,0,0
/global/,Sri Lanka,2,1,1,2,0,5,0,0
/global/archives/10511,South Korea,2,1,1,2,16,6,0,0
/global/archives/1058,Spain,2,2,1,2,0,7,0,0
/global/archives/10654,United States,2,2,2,1,6,8,0,0
/global/archives/10746,Hong Kong,2,1,1,2,215,10,0,0
/global/archives/10774,Australia,2,1,1,2,9,9,0,0
/global/archives/10835,Taiwan,2,1,1,2,47,7,0,0
/global/archives/10835,United States,2,2,2,1,18.5,8,0,0
/global/archives/10913,Canada,2,1,1,2,33,9,0,0
/global/archives/10913,Singapore,2,3,1,2,0,9,0,0
/global/archives/10913,United States,2,2,2,1,6.5,8,0,0
/global/archives/10939,India,2,1,1,2,9,9,0,0
/global/archives/10939,Malaysia,2,3,2,1,8.5,11,0,0
/global/archives/11400,India,2,3,1,2,1,10,0,0
/global/archives/11400,Japan,2,2,2,1,40,6,0,0
/global/archives/11400,Singapore,2,2,2,1,10.5,9,0,0
/global/archives/11400,United States,2,1,1,2,35,9,0,0
/global/archives/11415,South Korea,2,2,1,2,35,9,0,0
/global/archives/11429,India,2,1,1,2,16,7,0,0
/global/archives/11512,Hong Kong,2,3,2,1,135,7,0,0
/global/archives/12008,Japan,2,2,2,1,0,8,0,0
/global/archives/12022,United States,2,2,2,1,25,10,0,0
/global/archives/12106,South Korea,2,3,2,1,9.5,10,0,0
/global/archives/12106,United Kingdom,2,3,2,1,0,8,0,0
/global/archives/12147,Poland,2,2,1,2,8,7,0,0
/global/archives/12147,United States,2,2,2,1,15.5,9,0,0
/global/archives/12220,Japan,2,2,1,2,0,7,0,0
/global/archives/12471,Australia,2,3,3,0.6666666666666666,81,10,0,0
/global/archives/12471,Indonesia,2,4,2,1,67.5,9,0,0
/global/archives/12667,India,2,1,1,2,26,8,0,0
/global/archives/13103,Japan,2,2,1,2,11,9,0,0
/global/archives/13130,India,2,2,1,2,20,9,0,0
/global/archives/13329,United States,2,2,2,1,8.5,8,0,0
/global/archives/1337,Hong Kong,2,1,1,2,216,9,0,0
/global/archives/13437,Malaysia,2,1,1,2,38,9,0,0
/global/archives/13521,United States,2,2,2,1,13,9,0,0
/global/archives/13780,Hong Kong,2,3,2,1,34,9,0,0
/global/archives/13780,United Kingdom,2,2,2,1,6,10,0,0
/global/archives/13879,Singapore,2,2,2,1,1,9,0,0
/global/archives/14065,India,2,1,1,2,39,9,0,0
/global/archives/14243,Vietnam,2,2,1,2,0,6,0,0
/global/archives/14264,Malaysia,2,3,2,1,1.5,11,0,0
/global/archives/14309,China,2,2,2,1,34.5,8,0,0
/global/archives/14309,India,2,1,1,2,82,8,0,0
/global/archives/14541,Singapore,2,1,1,2,14,10,0,0
/global/archives/14770,Ukraine,2,1,1,2,6,9,0,0
/global/archives/1493,United States,2,2,2,1,57.5,10,0,0
/global/archives/15103,United States,2,2,2,1,15,8,0,0
/global/archives/15317,Malaysia,2,1,1,2,114,7,0,0
/global/archives/15374,Malaysia,2,3,2,1,55.5,12,0,0
/global/archives/15462,South Korea,2,2,1,2,33,8,0,0
/global/archives/15490,Türkiye,2,2,0,0,0,6,0,0
/global/archives/15574,India,2,3,1,2,3,7,0,0
/global/archives/15574,United States,2,3,2,1,21.5,10,0,0
/global/archives/15592,United States,2,2,2,1,6.5,10,0,0
/global/archives/15654,Switzerland,2,2,2,1,14,8,0,0
/global/archives/15664,Hong Kong,2,3,1,2,31,8,0,0
/global/archives/15687,Japan,2,2,2,1,30.5,10,0,0
/global/archives/15687,South Korea,2,3,2,1,95,10,0,0
/global/archives/15687,Spain,2,2,2,1,54.5,11,0,0
/global/archives/15985,Russia,2,2,2,1,0,7,0,0
/global/archives/16060,Singapore,2,3,2,1,5,10,0,0
/global/archives/16060,South Korea,2,2,1,2,14,9,0,0
/global/archives/16131,South Korea,2,2,2,1,3,9,0,0
/global/archives/16154,Vietnam,2,3,2,1,3,10,0,0
/global/archives/16376,India,2,2,0,0,0,5,0,0
/global/archives/16448,Singapore,2,2,1,2,0,6,0,0
/global/archives/16480,Ukraine,2,1,1,2,0,6,0,0
/global/archives/16493,South Korea,2,1,1,2,25,8,0,0
/global/archives/16532,India,2,2,2,1,65,10,0,0
/global/archives/16563,Italy,2,1,1,2,0,4,0,0
/global/archives/16787,Japan,2,2,2,1,4.5,9,0,0
/global/archives/16834,Singapore,2,2,2,1,7,10,0,0
/global/archives/16834,South Korea,2,3,1,2,1,8,0,0
/global/archives/16834,United States,2,2,2,1,9,8,0,0
/global/archives/17047,Japan,2,2,1,2,11,10,0,0
/global/archives/17216,Germany,2,2,1,2,11,7,0,0
/global/archives/17216,India,2,2,2,1,71,10,0,0
/global/archives/17313,South Korea,2,2,2,1,14,7,0,0
/global/archives/17356,Hong Kong,2,2,2,1,1,7,0,0
/global/archives/17356,South Korea,2,2,2,1,30.5,8,0,0
/global/archives/17460,United States,2,2,2,1,25,11,0,0
/global/archives/17476,South Korea,2,2,2,1,47.5,11,0,0
/global/archives/17499,Cambodia,2,1,1,2,27,7,0,0
/global/archives/17569,Japan,2,2,2,1,16,11,0,0
/global/archives/1768,Brazil,2,2,2,1,10.5,8,0,0
/global/archives/17697,India,2,1,1,2,107,9,0,0
/global/archives/17817,Germany,2,2,1,2,4,8,0,0
/global/archives/17950,United States,2,3,2,1,13,8,0,0
/global/archives/17989,Canada,2,1,1,2,5,8,0,0
/global/archives/18022,Indonesia,2,1,1,2,57,10,0,0
/global/archives/18022,South Korea,2,2,2,1,10.5,8,0,0
/global/archives/18065,Singapore,2,2,2,1,23.5,8,0,0
/global/archives/18268,Spain,2,1,1,2,13,7,0,0
/global/archives/18283,(not set),2,2,2,1,0,8,0,0
/global/archives/18283,Germany,2,2,1,2,24,8,0,0
/global/archives/18283,United Kingdom,2,2,2,1,6.5,9,0,0
/global/archives/18361,Canada,2,2,2,1,107.5,9,0,0
/global/archives/18361,Hungary,2,1,1,2,126,8,0,0
/global/archives/18361,India,2,2,1,2,85,8,0,0
/global/archives/18361,Japan,2,2,1,2,0,7,0,0
/global/archives/18361,United Kingdom,2,4,2,1,0,10,0,0
/global/archives/18374,India,2,1,1,2,28,7,0,0
/global/archives/18374,Poland,2,1,1,2,42,8,0,0
/global/archives/18374,South Korea,2,3,2,1,47.5,8,0,0
/global/archives/18421,India,2,2,2,1,27.5,9,0,0
/global/archives/18421,Japan,2,1,1,2,54,8,0,0
/global/archives/18436,China,2,2,1,2,11,7,0,0
/global/archives/18436,Singapore,2,2,2,1,0,7,0,0
/global/archives/18436,Spain,2,1,1,2,44,8,0,0
/global/archives/18436,United States,2,3,2,1,3.5,11,0,0
/global/archives/18546,China,2,1,1,2,60,7,0,0
/global/archives/18546,Finland,2,2,2,1,0,8,0,0
/global/archives/18546,Italy,2,2,2,1,0,6,0,0
/global/archives/18546,Norway,2,2,2,1,0,6,0,0
/global/archives/18546,Vietnam,2,3,2,1,2,10,0,0
/global/archives/18571,France,2,2,1,2,130,6,0,0
/global/archives/18571,South Korea,2,2,2,1,5,7,0,0
/global/archives/18608,Argentina,2,2,1,2,128,8,0,0
/global/archives/18608,Egypt,2,2,2,1,9,10,0,0
/global/archives/18608,France,2,1,1,2,33,8,0,0
/global/archives/18608,Hong Kong,2,1,1,2,248,8,0,0
/global/archives/18608,Poland,2,3,2,1,313,9,0,0
/global/archives/18608,Taiwan,2,2,2,1,61.5,8,0,0
/global/archives/18623,China,2,2,2,1,22.5,6,0,0
/global/archives/18659,Canada,2,2,2,1,42,9,0,0
/global/archives/18690,Netherlands,2,2,1,2,0,7,0,0
/global/archives/18690,Singapore,2,2,2,1,3,9,0,0
/global/archives/18690,South Korea,2,2,2,1,22,9,0,0
/global/archives/2329,United States,2,2,2,1,372,10,0,0
/global/archives/298,India,2,3,2,1,75.5,11,0,0
/global/archives/3197,Russia,2,2,2,1,9.5,8,0,0
/global/archives/3674,United States,2,2,2,1,7,7,0,0
/global/archives/3689,China,2,1,1,2,77,8,0,0
/global/archives/3820,Czechia,2,3,2,1,0,9,0,0
/global/archives/3820,India,2,3,2,1,33.5,11,0,0
/global/archives/3820,South Korea,2,2,2,1,7,8,0,0
/global/archives/3820,Spain,2,2,1,2,9,9,0,0
/global/archives/3820,United States,2,2,2,1,74,10,0,0
/global/archives/3962,Brazil,2,2,2,1,142.5,9,0,0
/global/archives/4077,United States,2,1,1,2,9,7,0,0
/global/archives/4308,South Korea,2,2,1,2,47,10,0,0
/global/archives/489,United Kingdom,2,1,1,2,14,7,0,0
/global/archives/5679,Pakistan,2,3,1,2,1,9,0,0
