# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241031
페이지 경로 및 화면 클래스,국가,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/global/archives/18546,Singapore,56,62,39,1.435897435897436,46.64102564102564,242,0,0
/global/,Singapore,53,53,43,1.2325581395348837,14.674418604651162,254,0,0
/global/archives/18546,South Korea,53,62,40,1.325,13.575,221,0,0
/global/archives/18546,United States,51,58,48,1.0625,25.145833333333332,242,0,0
/global/archives/category/press-room/press-release,India,51,51,24,2.125,20.875,205,0,0
/global/archives/18107,United States,50,48,47,1.0638297872340425,95.36170212765957,232,0,0
/global/archives/19078,Singapore,49,49,38,1.2894736842105263,35.86842105263158,223,0,0
/global/,Germany,46,30,28,1.6428571428571428,18.964285714285715,211,0,0
/global/archives/category/press-room/press-release,Japan,46,38,9,5.111111111111111,37.333333333333336,160,0,0
/global/archives/15490,Canada,44,41,31,1.4193548387096775,64.74193548387096,190,0,0
/global/archives/19045,Singapore,44,48,35,1.2571428571428571,64.74285714285715,200,0,0
/global/archives/19179,(not set),43,44,44,0.9772727272727273,0,173,0,0
/global/latestnews,United States,43,43,16,2.6875,37.9375,158,0,0
/global/archives/18445,South Korea,42,40,35,1.2,40.4,200,0,0
/global/,India,41,26,23,1.7826086956521738,14.478260869565217,181,0,0
/global/archives/17737,South Korea,41,47,34,1.2058823529411764,78.52941176470588,198,0,0
/global/archives/category/press-room/financial-results,India,41,23,19,2.1578947368421053,24,167,0,0
/global/archives/17426,United States,40,31,28,1.4285714285714286,44.892857142857146,177,0,0
/global/archives/17623,South Korea,40,41,30,1.3333333333333333,77.6,183,0,0
/global/archives/category/press-room/financial-results,United States,38,20,17,2.235294117647059,44.88235294117647,149,0,0
/global/archives/category/corporates/sk-on,South Korea,36,22,16,2.25,37.4375,141,0,0
/global/archives/category/press-room/financial-results,Singapore,36,17,16,2.25,32.25,139,0,0
/global/archives/19393,Singapore,35,32,30,1.1666666666666667,26.666666666666668,143,0,0
/global/archives/category/press-room,Singapore,35,30,11,3.1818181818181817,11.363636363636363,134,0,0
/global/archives/category/press-room/press-release,United States,35,25,20,1.75,40.45,145,0,0
/global/archives/18546,Hong Kong,34,42,25,1.36,31.52,162,0,0
/global/archives/19078,India,34,35,22,1.5454545454545454,21.136363636363637,136,0,0
/global/archives/19149,South Korea,34,32,28,1.2142857142857142,12.607142857142858,125,0,0
/global/archives/16463,United States,33,35,29,1.1379310344827587,24.344827586206897,159,0,0
/global/,China,32,23,14,2.2857142857142856,30.357142857142858,118,0,0
/global/archives/19230,South Korea,32,27,17,1.8823529411764706,7.705882352941177,121,0,0
/global/archives/category/corporates/sk-enmove,South Korea,32,17,9,3.5555555555555554,52.111111111111114,126,0,0
/global/sustainability-report,United States,32,32,32,1,4.84375,158,0,0
/global/archives/17426,Singapore,31,28,23,1.3478260869565217,30.217391304347824,129,0,0
/global/archives/17426,India,30,21,17,1.7647058823529411,43.588235294117645,124,0,0
/global/archives/category/press-room/press-release,Singapore,30,26,18,1.6666666666666667,19.27777777777778,117,0,0
/global/archives/12274/skee,South Korea,29,25,25,1.16,6.44,141,0,0
/global/archives/15490,United States,29,32,27,1.0740740740740742,17.85185185185185,135,0,0
/global/archives/17446,Netherlands,29,37,37,0.7837837837837838,7.4324324324324325,108,0,0
/global/archives/15374,Singapore,28,34,22,1.2727272727272727,47.40909090909091,125,0,0
/global/archives/17595,United States,28,32,15,1.8666666666666667,43.6,122,0,0
/global/archives/19202,South Korea,28,24,18,1.5555555555555556,28.27777777777778,112,0,0
/global/archives/13130,United States,27,27,27,1,3.4814814814814814,130,0,0
/global/archives/18546,Australia,27,32,19,1.4210526315789473,28.94736842105263,126,0,0
/global/archives/18608,United States,27,25,19,1.4210526315789473,34.68421052631579,111,0,0
/global/archives/19179,India,27,30,21,1.2857142857142858,92.19047619047619,112,0,0
/global/archives/19179,Japan,27,29,19,1.4210526315789473,30,108,0,0
/global/archives/19268,(not set),27,27,27,1,0,107,0,0
/global/archives/17356,Hong Kong,25,22,9,2.7777777777777777,32.22222222222222,82,0,0
/global/archives/9740,United States,25,25,25,1,29.04,117,0,0
/global/archives/category/insight/trend_report,South Korea,25,20,10,2.5,60.1,96,0,0
/global/archives/11087,United States,24,26,21,1.1428571428571428,38.476190476190474,112,0,0
/global/archives/12950,Netherlands,24,29,29,0.8275862068965517,10.137931034482758,89,0,0
/global/archives/15374,South Korea,24,28,19,1.263157894736842,61.526315789473685,117,0,0
/global/archives/category/insight,United States,24,27,26,0.9230769230769231,11.615384615384615,95,0,0
/global/,Hungary,23,16,9,2.5555555555555554,45.77777777777778,104,0,0
/global/archives/17623,Indonesia,23,17,16,1.4375,33.3125,88,0,0
/global/archives/19154,South Korea,23,19,15,1.5333333333333334,22.533333333333335,94,0,0
/global/archives/6216,United States,23,23,21,1.0952380952380953,39.76190476190476,107,0,0
/global/archives/category/corporates/sk-on,United States,23,15,11,2.090909090909091,57.63636363636363,91,0,0
/global/archives/10774,South Korea,22,22,20,1.1,27.35,106,0,0
/global/archives/10774,United States,22,21,19,1.1578947368421053,32.10526315789474,110,0,0
/global/archives/17595,South Korea,22,22,13,1.6923076923076923,35.46153846153846,101,0,0
/global/archives/18546,India,22,26,20,1.1,38.4,105,0,0
/global/archives/18770,Singapore,22,20,13,1.6923076923076923,22.846153846153847,86,0,0
/global/archives/18770,South Korea,22,17,15,1.4666666666666666,41.666666666666664,89,0,0
/global/archives/489,Singapore,22,19,14,1.5714285714285714,22.5,87,0,0
/global/archives/tag/sko,South Korea,22,20,17,1.2941176470588236,12.588235294117647,106,0,0
/global/latestnews,Poland,22,23,15,1.4666666666666666,10.8,101,0,0
/global/archives/16376,India,21,19,1,21,0,60,0,0
/global/archives/16834,United States,21,20,18,1.1666666666666667,26.88888888888889,92,0,0
/global/archives/18546,Japan,21,24,18,1.1666666666666667,51.44444444444444,95,0,0
/global/archives/18608,South Korea,21,22,19,1.105263157894737,24.05263157894737,98,0,0
/global/archives/19149,United States,21,21,20,1.05,28.35,81,0,0
/global/archives/category/corporates,United States,21,13,13,1.6153846153846154,17,75,0,0
/global/archives/category/people,United States,21,26,25,0.84,11.68,87,0,0
/global/archives/14766,United States,20,21,16,1.25,31,96,0,0
/global/archives/19078,United States,20,21,19,1.0526315789473684,76.52631578947368,93,0,0
/global/archives/19179,Netherlands,20,20,20,1,1.8,75,0,0
/global/archives/19393,India,20,17,13,1.5384615384615385,63.92307692307692,81,0,0
/global/archives/category/press-room,United States,20,19,16,1.25,103.1875,74,0,0
/global/,Hong Kong,19,19,16,1.1875,8.5,106,0,0
/global/archives/13780,Indonesia,19,6,6,3.1666666666666665,84.66666666666667,56,0,0
/global/archives/17356,South Korea,19,22,13,1.4615384615384615,45.46153846153846,80,0,0
/global/archives/17426,China,19,20,7,2.7142857142857144,35.42857142857143,76,0,0
/global/archives/18283,South Korea,19,18,16,1.1875,35.9375,89,0,0
/global/archives/18445,Spain,19,18,9,2.111111111111111,133.22222222222223,85,0,0
/global/archives/19078,Japan,19,19,15,1.2666666666666666,58,87,0,0
/global/archives/19268,Canada,19,18,14,1.3571428571428572,13.142857142857142,73,0,0
/global/archives/category/press-room,China,19,17,12,1.5833333333333333,35.916666666666664,62,0,0
/global/archives/17356,United States,18,20,16,1.125,33.625,81,0,0
/global/archives/17426,South Korea,18,17,13,1.3846153846153846,111.6923076923077,81,0,0
/global/archives/19014,Poland,18,21,15,1.2,97.73333333333333,71,0,0
/global/archives/19045,South Korea,18,17,12,1.5,7.333333333333333,63,0,0
/global/archives/19268,South Korea,18,16,14,1.2857142857142858,11.214285714285714,58,0,0
/global/archives/tag/northvolt,South Korea,18,14,14,1.2857142857142858,8,87,0,0
/global/,Spain,17,18,6,2.8333333333333335,26.333333333333332,80,0,0
/global/archives/19045,Vietnam,17,16,7,2.4285714285714284,2.857142857142857,56,0,0
/global/archives/19179,Canada,17,17,17,1,6.823529411764706,61,0,0
/global/archives/19393,Japan,17,15,12,1.4166666666666667,68.75,71,0,0
/global/archives/category/corporates/sk-geo-centric,South Korea,17,12,7,2.4285714285714284,14.857142857142858,67,0,0
/global/archives/category/corporates/sk-innovation,India,17,11,10,1.7,11.6,63,0,0
/global/archives/category/corporates/sk-innovation,South Korea,17,14,10,1.7,14.2,64,0,0
/global/archives/category/press-room,India,17,12,10,1.7,34,66,0,0
/global/archives/category/press-room/financial-results,Hong Kong,17,15,8,2.125,28.875,70,0,0
/global/archives/category/press-room/financial-results,Japan,17,14,6,2.8333333333333335,42.166666666666664,65,0,0
/global/archives/14309,United States,16,16,15,1.0666666666666667,0.06666666666666667,63,0,0
/global/archives/15592,United States,16,16,16,1,3.3125,74,0,0
/global/archives/15664,South Korea,16,15,13,1.2307692307692308,30.76923076923077,71,0,0
/global/archives/15937,Japan,16,14,6,2.6666666666666665,83.16666666666667,72,0,0
/global/archives/17216,South Korea,16,16,14,1.1428571428571428,18.5,72,0,0
/global/archives/18140,India,16,16,2,8,0,48,0,0
/global/archives/18608,India,16,11,9,1.7777777777777777,30.77777777777778,68,0,0
/global/archives/18659,(not set),16,16,16,1,0,64,0,0
/global/archives/19078,United Kingdom,16,17,13,1.2307692307692308,19.23076923076923,73,0,0
/global/archives/19179,Indonesia,16,15,7,2.2857142857142856,184.71428571428572,67,0,0
/global/archives/19179,Ireland,16,16,16,1,0,63,0,0
/global/archives/19349,South Korea,16,14,13,1.2307692307692308,11.923076923076923,55,0,0
/global/archives/category/corporates,South Korea,16,13,10,1.6,26.5,62,0,0
/global/archives/category/press-room/press-release,South Korea,16,15,12,1.3333333333333333,78,67,0,0
/global/latestnews,Singapore,16,17,11,1.4545454545454546,36.27272727272727,65,0,0
/global/,Poland,15,16,9,1.6666666666666667,12.555555555555555,62,0,0
/global/archives/16060,India,15,14,2,7.5,56,54,0,0
/global/archives/17499,South Korea,15,15,9,1.6666666666666667,63.333333333333336,72,0,0
/global/archives/17569,Hong Kong,15,17,7,2.142857142857143,17.857142857142858,54,0,0
/global/archives/17990,South Korea,15,13,10,1.5,36.2,64,0,0
/global/archives/18546,United Kingdom,15,20,14,1.0714285714285714,13.5,72,0,0
/global/archives/18608,Singapore,15,10,10,1.5,22.9,62,0,0
/global/archives/18770,United States,15,16,14,1.0714285714285714,26.714285714285715,59,0,0
/global/archives/19078,Malaysia,15,14,10,1.5,41.4,60,0,0
/global/archives/19154,United States,15,15,14,1.0714285714285714,33.57142857142857,62,0,0
/global/archives/7445,Poland,15,7,6,2.5,49.5,62,0,0
/global/archives/category/corporates,Singapore,15,10,10,1.5,13,57,0,0
/global/archives/category/press-room/financial-results,United Kingdom,15,12,8,1.875,11.25,61,0,0
/global/,Malaysia,14,8,5,2.8,65.4,68,0,0
/global/archives/10985,Vietnam,14,12,11,1.2727272727272727,38,60,0,0
/global/archives/15204,South Korea,14,13,8,1.75,19.625,56,0,0
/global/archives/15687,Hong Kong,14,16,6,2.3333333333333335,106,53,0,0
/global/archives/16286,United States,14,14,14,1,0,56,0,0
/global/archives/17623,Philippines,14,14,8,1.75,35.25,57,0,0
/global/archives/18022,Indonesia,14,11,9,1.5555555555555556,17.11111111111111,57,0,0
/global/archives/18022,South Korea,14,15,10,1.4,34.8,65,0,0
/global/archives/18388,United States,14,14,11,1.2727272727272727,97.54545454545455,59,0,0
/global/archives/19078,(not set),14,16,16,0.875,0,58,0,0
/global/archives/6216,South Korea,14,19,13,1.0769230769230769,68.53846153846153,74,0,0
/global/archives/9740,Vietnam,14,16,9,1.5555555555555556,78.22222222222223,60,0,0
/global/latestnews,India,14,16,12,1.1666666666666667,11.833333333333334,56,0,0
/global/,France,13,13,10,1.3,128.8,229,0,0
/global/archives/10939,Singapore,13,12,11,1.1818181818181819,55,53,0,0
/global/archives/16532,Vietnam,13,14,12,1.0833333333333333,36.083333333333336,60,0,0
/global/archives/18107,United Kingdom,13,13,12,1.0833333333333333,93.16666666666667,62,0,0
/global/archives/18608,United Kingdom,13,11,8,1.625,26.5,56,0,0
/global/archives/18989,Poland,13,14,1,13,0,42,0,0
/global/archives/19149,India,13,15,11,1.1818181818181819,53.81818181818182,53,0,0
/global/archives/19179,France,13,13,13,1,0.15384615384615385,53,0,0
/global/archives/19179,Spain,13,13,11,1.1818181818181819,25.363636363636363,56,0,0
/global/archives/19268,Indonesia,13,10,7,1.8571428571428572,3,44,0,0
/global/archives/19393,Germany,13,14,13,1,19,55,0,0
/global/archives/category/corporates/sk-earthon,Japan,13,4,4,3.25,62.5,51,0,0
/global/archives/category/corporates/sk-ie-technology,Japan,13,7,4,3.25,40,54,0,0
/global/archives/category/press-room/financial-results,Germany,13,3,3,4.333333333333333,35,52,0,0
/global/archives/11004,South Korea,12,10,8,1.5,26.875,51,0,0
/global/archives/11087,India,12,6,6,2,44.833333333333336,51,0,0
/global/archives/12106,South Korea,12,16,7,1.7142857142857142,9.714285714285714,50,0,0
/global/archives/15374,Malaysia,12,13,9,1.3333333333333333,32.22222222222222,51,0,0
/global/archives/15664,India,12,10,8,1.5,67.5,51,0,0
/global/archives/16532,Singapore,12,16,10,1.2,75.4,59,0,0
/global/archives/17426,France,12,14,8,1.5,39.375,58,0,0
/global/archives/18065,Germany,12,8,4,3,129.25,46,0,0
/global/archives/18107,Canada,12,12,12,1,46.5,61,0,0
/global/archives/18608,France,12,14,9,1.3333333333333333,17.444444444444443,51,0,0
/global/archives/18770,Hungary,12,11,10,1.2,34.2,47,0,0
/global/archives/19045,(not set),12,12,12,1,0,47,0,0
/global/archives/19179,China,12,12,7,1.7142857142857142,22.142857142857142,40,0,0
/global/archives/19179,Germany,12,12,12,1,3.5,42,0,0
/global/archives/4612,Japan,12,2,1,12,146,45,0,0
/global/archives/category/corporates/sk-innovation,United States,12,12,11,1.0909090909090908,78.36363636363636,48,0,0
/global/archives/category/people,Hungary,12,8,2,6,111,50,0,0
/global/archives/11161,India,11,8,5,2.2,77.4,45,0,0
/global/archives/11161,South Korea,11,9,7,1.5714285714285714,36.142857142857146,50,0,0
/global/archives/12950,United States,11,13,7,1.5714285714285714,10.714285714285714,44,0,0
/global/archives/15259,United States,11,11,11,1,0,42,0,0
/global/archives/15374,United States,11,11,10,1.1,28.5,48,0,0
/global/archives/15865,France,11,8,3,3.6666666666666665,42.666666666666664,37,0,0
/global/archives/16154,India,11,11,6,1.8333333333333333,0.8333333333333334,40,0,0
/global/archives/17047,United States,11,15,9,1.2222222222222223,48.666666666666664,52,0,0
/global/archives/17476,South Korea,11,10,10,1.1,72.2,52,0,0
/global/archives/17514,India,11,10,8,1.375,30.125,45,0,0
/global/archives/17623,India,11,12,11,1,57,51,0,0
/global/archives/18374,South Korea,11,10,8,1.375,9,42,0,0
/global/archives/18989,South Korea,11,12,8,1.375,10.625,44,0,0
/global/archives/19045,United States,11,11,11,1,32.36363636363637,49,0,0
/global/archives/19154,Singapore,11,14,8,1.375,111.875,47,0,0
/global/archives/19230,Singapore,11,6,6,1.8333333333333333,30.5,44,0,0
/global/archives/6253,India,11,6,6,1.8333333333333333,68.16666666666667,44,0,0
/global/archives/7906,United States,11,10,9,1.2222222222222223,127.66666666666667,51,0,0
/global/archives/9910,Singapore,11,15,9,1.2222222222222223,51.111111111111114,45,0,0
/global/archives/category/corporates/sk-on,Germany,11,7,6,1.8333333333333333,56.666666666666664,41,0,0
/global/archives/category/insight,South Korea,11,7,6,1.8333333333333333,8.833333333333334,41,0,0
/global/archives/category/press-room/financial-results,China,11,13,7,1.5714285714285714,13.142857142857142,34,0,0
/global/archives/category/press-room/financial-results,France,11,10,7,1.5714285714285714,16,45,0,0
/global/archives/category/press-room/press-release,France,11,9,6,1.8333333333333333,8.666666666666666,39,0,0
/global/latestnews,Philippines,11,7,3,3.6666666666666665,124.33333333333333,46,0,0
/global/,Taiwan,10,6,5,2,31.2,41,0,0
/global/archives/11004,Japan,10,8,4,2.5,85.5,44,0,0
/global/archives/12022,India,10,9,9,1.1111111111111112,15.333333333333334,45,0,0
/global/archives/12022,United States,10,9,9,1.1111111111111112,72,52,0,0
/global/archives/12306,United States,10,9,8,1.25,23,46,0,0
/global/archives/13521,United States,10,7,6,1.6666666666666667,17.833333333333332,49,0,0
/global/archives/13780,Singapore,10,10,6,1.6666666666666667,42.166666666666664,39,0,0
/global/archives/13780,South Korea,10,9,6,1.6666666666666667,67.5,41,0,0
/global/archives/14491,India,10,7,6,1.6666666666666667,8,42,0,0
/global/archives/14491,Singapore,10,10,6,1.6666666666666667,65.33333333333333,40,0,0
/global/archives/15687,South Korea,10,10,8,1.25,85.875,38,0,0
/global/archives/17356,Japan,10,12,8,1.25,165.25,38,0,0
/global/archives/17426,Hong Kong,10,8,5,2,123,44,0,0
/global/archives/17446,Finland,10,10,10,1,1.3,28,0,0
/global/archives/17499,Indonesia,10,11,9,1.1111111111111112,46.888888888888886,45,0,0
/global/archives/17817,United States,10,9,8,1.25,27.875,44,0,0
/global/archives/18107,Indonesia,10,9,7,1.4285714285714286,119.28571428571429,43,0,0
/global/archives/18301,United States,10,10,10,1,12.4,41,0,0
/global/archives/18388,South Korea,10,11,7,1.4285714285714286,56.57142857142857,36,0,0
/global/archives/19149,United Kingdom,10,11,9,1.1111111111111112,7.444444444444445,39,0,0
/global/archives/19328,South Korea,10,9,8,1.25,11,36,0,0
/global/archives/2293,Poland,10,12,9,1.1111111111111112,20.88888888888889,48,0,0
/global/archives/3962,United States,10,12,8,1.25,25.875,51,0,0
/global/archives/4776,China,10,11,9,1.1111111111111112,28.88888888888889,46,0,0
/global/archives/5772,India,10,4,2,5,60,27,0,0
/global/archives/6824,China,10,10,8,1.25,45.125,36,0,0
/global/archives/7919,Philippines,10,9,4,2.5,121.75,38,0,0
/global/archives/category/corporates/sk-earthon,Singapore,10,11,6,1.6666666666666667,41,43,0,0
/global/archives/category/corporates/sk-innovation,Singapore,10,8,7,1.4285714285714286,25.428571428571427,37,0,0
/global/archives/category/corporates/sk-on,Singapore,10,7,6,1.6666666666666667,36.333333333333336,38,0,0
/global/archives/category/press-room,Hong Kong,10,11,6,1.6666666666666667,42.333333333333336,36,0,0
/global/archives/category/press-room,Japan,10,8,7,1.4285714285714286,15,39,0,0
/global/archives/category/press-room/press-release,Australia,10,5,3,3.3333333333333335,37.666666666666664,39,0,0
/global/archives/tag/sustainability-report,United States,10,10,10,1,3,50,0,0
/global/,Bulgaria,9,1,1,9,372,41,0,0
/global/,Vietnam,9,8,7,1.2857142857142858,18,34,0,0
/global/archives/10939,Malaysia,9,10,7,1.2857142857142858,22.571428571428573,36,0,0
/global/archives/11400,Singapore,9,10,10,0.9,11.3,34,0,0
/global/archives/12036,India,9,9,4,2.25,41.25,37,0,0
/global/archives/12950,Finland,9,10,10,0.9,7,29,0,0
/global/archives/15007,Japan,9,7,3,3,57.666666666666664,36,0,0
/global/archives/15103,United States,9,9,7,1.2857142857142858,21.857142857142858,45,0,0
/global/archives/15374,Japan,9,11,5,1.8,5,37,0,0
/global/archives/15490,South Korea,9,8,8,1.125,38.5,45,0,0
/global/archives/15664,Singapore,9,4,2,4.5,384.5,27,0,0
/global/archives/15687,India,9,11,7,1.2857142857142858,15.428571428571429,43,0,0
/global/archives/16787,Singapore,9,12,12,0.75,6.583333333333333,35,0,0
/global/archives/17426,Japan,9,10,5,1.8,35.8,43,0,0
/global/archives/17426,United Kingdom,9,8,5,1.8,28.6,41,0,0
/global/archives/17499,India,9,11,8,1.125,118.75,42,0,0
/global/archives/17817,India,9,9,4,2.25,6.25,28,0,0
/global/archives/18361,South Korea,9,8,7,1.2857142857142858,8.857142857142858,39,0,0
/global/archives/18608,Germany,9,5,4,2.25,23.25,39,0,0
/global/archives/19078,Iran,9,8,1,9,0,26,0,0
/global/archives/19095,South Korea,9,10,7,1.2857142857142858,14.571428571428571,36,0,0
/global/archives/19154,India,9,12,8,1.125,67.125,45,0,0
/global/archives/19179,Hungary,9,7,5,1.8,20.8,32,0,0
/global/archives/19268,Germany,9,9,6,1.5,0.16666666666666666,32,0,0
/global/archives/3820,Singapore,9,10,5,1.8,30.2,37,0,0
/global/archives/7245,United States,9,10,9,1,42.55555555555556,44,0,0
/global/archives/category/corporate/sk-on,Taiwan,9,9,1,9,96,36,0,0
/global/archives/category/corporates,China,9,8,7,1.2857142857142858,12.285714285714286,28,0,0
/global/archives/category/corporates,France,9,3,3,3,25.666666666666668,36,0,0
/global/archives/category/corporates/sk-earthon,Malaysia,9,7,5,1.8,40,36,0,0
/global/archives/category/corporates/sk-incheon-petrochem,United States,9,5,5,1.8,19.8,37,0,0
/global/archives/category/corporates/sk-innovation,Japan,9,7,6,1.5,20,36,0,0
/global/archives/category/corporates/sk-on,India,9,9,6,1.5,50.333333333333336,32,0,0
/global/archives/category/insight/expert-voice,South Korea,9,7,5,1.8,8.6,33,0,0
/global/archives/category/people/inno-people,South Korea,9,4,4,2.25,6.5,28,0,0
/global/archives/category/press-room,Germany,9,3,3,3,80.33333333333333,35,0,0
/global/archives/category/press-room/financial-results,Malaysia,9,4,4,2.25,21.75,37,0,0
/global/archives/category/press-room/press-release,Germany,9,5,5,1.8,57.2,36,0,0
/global/archives/category/press-room/press-release,Hong Kong,9,7,5,1.8,8.4,37,0,0
/global/archives/tag/pouch-type-battery,United States,9,8,7,1.2857142857142858,7.571428571428571,41,0,0
/pagead/aclk,Mexico,9,8,8,1.125,0,33,0,0
/global/archives/10872,South Korea,8,10,4,2,51.75,36,0,0
/global/archives/12220,India,8,6,4,2,43.75,32,0,0
/global/archives/14491,Hong Kong,8,11,6,1.3333333333333333,12,33,0,0
/global/archives/14491,United States,8,7,6,1.3333333333333333,32.833333333333336,33,0,0
/global/archives/15204,United States,8,7,5,1.6,33.6,36,0,0
/global/archives/15374,Australia,8,10,8,1,36.625,39,0,0
/global/archives/15409,South Korea,8,11,5,1.6,36.6,35,0,0
/global/archives/15687,Philippines,8,7,5,1.6,50.8,29,0,0
/global/archives/15687,Singapore,8,8,4,2,28.25,31,0,0
/global/archives/15985,United States,8,8,7,1.1428571428571428,23.714285714285715,35,0,0
/global/archives/16060,Singapore,8,8,5,1.6,4,28,0,0
/global/archives/17313,Hong Kong,8,10,5,1.6,51.6,28,0,0
/global/archives/17356,France,8,9,6,1.3333333333333333,26.5,39,0,0
/global/archives/17386,United States,8,9,8,1,16.5,39,0,0
/global/archives/17446,United States,8,9,8,1,14.375,36,0,0
/global/archives/17476,United States,8,8,8,1,38.375,38,0,0
/global/archives/17499,United States,8,9,8,1,9,38,0,0
/global/archives/18065,United States,8,8,8,1,1.375,32,0,0
/global/archives/18107,South Korea,8,8,8,1,27.5,37,0,0
/global/archives/18361,India,8,6,4,2,24.75,23,0,0
/global/archives/18608,Taiwan,8,8,4,2,10.25,31,0,0
/global/archives/18639,United States,8,8,8,1,30.875,38,0,0
/global/archives/18659,Australia,8,8,7,1.1428571428571428,31,38,0,0
/global/archives/19149,Germany,8,8,8,1,16.875,29,0,0
/global/archives/19154,France,8,5,3,2.6666666666666665,27,31,0,0
/global/archives/19179,Singapore,8,7,7,1.1428571428571428,8.857142857142858,29,0,0
/global/archives/19202,United States,8,8,8,1,14.75,35,0,0
/global/archives/19393,China,8,7,7,1.1428571428571428,93,26,0,0
/global/archives/19393,Philippines,8,7,3,2.6666666666666665,144.33333333333334,29,0,0
/global/archives/19393,United Kingdom,8,9,6,1.3333333333333333,3,33,0,0
/global/archives/6014,United States,8,9,3,2.6666666666666665,6.666666666666667,28,0,0
/global/archives/7740,Singapore,8,8,5,1.6,33.6,36,0,0
/global/archives/8400,South Korea,8,5,4,2,30.75,33,0,0
/global/archives/category/corporates,Japan,8,6,6,1.3333333333333333,13.833333333333334,30,0,0
/global/archives/category/corporates/sk-energy,India,8,8,7,1.1428571428571428,50.285714285714285,32,0,0
/global/archives/category/corporates/sk-enterm,India,8,6,2,4,13.5,34,0,0
/global/archives/category/corporates/sk-on,China,8,7,4,2,258.25,26,0,0
/global/archives/category/corporates/sk-on,Hungary,8,8,5,1.6,32.8,29,0,0
/global/archives/category/corporates/sk-on,Japan,8,5,4,2,28,30,0,0
/global/archives/category/press-room/issue-fact,United States,8,10,9,0.8888888888888888,10.222222222222221,35,0,0
/global/archives/tag/2024-q2,Spain,8,1,1,8,30,32,0,0
/global/archives/tag/sk-energy-americas,United States,8,6,6,1.3333333333333333,15.666666666666666,40,0,0
/global/archives/tag/sustainability,United States,8,8,8,1,4,40,0,0
/global/,Belgium,7,2,2,3.5,25.5,35,0,0
/global/archives/11400,Japan,7,8,2,3.5,10.5,24,0,0
/global/archives/13544,United States,7,6,5,1.4,46.4,29,0,0
/global/archives/13748,South Korea,7,7,3,2.3333333333333335,50.666666666666664,28,0,0
/global/archives/14243,India,7,7,4,1.75,9,22,0,0
/global/archives/14354,France,7,8,6,1.1666666666666667,22,30,0,0
/global/archives/14415,United States,7,4,4,1.75,44.25,26,0,0
/global/archives/14491,United Arab Emirates,7,8,7,1,29.714285714285715,35,0,0
/global/archives/14634,India,7,7,5,1.4,0.2,28,0,0
/global/archives/14668,South Korea,7,7,2,3.5,195.5,27,0,0
/global/archives/14766,South Korea,7,7,5,1.4,21,25,0,0
/global/archives/15374,India,7,7,4,1.75,49.5,28,0,0
/global/archives/15490,Germany,7,6,3,2.3333333333333335,113.66666666666667,31,0,0
/global/archives/15574,South Korea,7,10,7,1,19.571428571428573,31,0,0
/global/archives/15937,South Korea,7,6,5,1.4,21.6,26,0,0
/global/archives/15985,South Korea,7,5,3,2.3333333333333335,4.666666666666667,22,0,0
/global/archives/16060,Hong Kong,7,6,6,1.1666666666666667,10.333333333333334,31,0,0
